ligand	receptor	pathway	source	score	ligand_mean	receptor_mean	ligand_frac	receptor_frac	pass_expr_prop	cohort	unit	patient	q_pct	n_mal	n_tnk
HLA-E	KLRD1	MHC_I	curated_overlay	0.8961845636367798	1.0861642360687256	0.706204891204834	0.9170506912442397	0.33216538192011213	True	GSE131907	EBUS_19	P1019	Q4	217	1427
CCL19	CCR7	T_recruit	cellphonedb_v5	0.10825382795883343	0.00021134072449058294	0.21629631519317627	0.00021551724137931034	0.08620689655172414	False	GSE131907	EBUS_28	P1028	Q4	4640	232
CCL21	CCR7	T_recruit	cellphonedb_v5	0.10814815759658813	0.0	0.21629631519317627	0.0	0.08620689655172414	False	GSE131907	EBUS_28	P1028	Q4	4640	232
CCL3	CCR1	T_recruit	cellphonedb_v5	0.01764962077140808	0.016268862411379814	0.019030379131436348	0.029094827586206896	0.008620689655172414	False	GSE131907	EBUS_28	P1028	Q4	4640	232
CCL3	CCR5	T_recruit	cellphonedb_v5	0.05717866029590368	0.016268862411379814	0.09808845818042755	0.029094827586206896	0.04310344827586207	False	GSE131907	EBUS_28	P1028	Q4	4640	232
CCL4	CCR5	T_recruit	cellphonedb_v5	0.05867364630103111	0.019258834421634674	0.09808845818042755	0.0334051724137931	0.04310344827586207	False	GSE131907	EBUS_28	P1028	Q4	4640	232
CCL5	CCR1	T_recruit	cellphonedb_v5	0.020710250362753868	0.022390121594071388	0.019030379131436348	0.02543103448275862	0.008620689655172414	False	GSE131907	EBUS_28	P1028	Q4	4640	232
CCL5	CCR5	T_recruit	cellphonedb_v5	0.06023928988724947	0.022390121594071388	0.09808845818042755	0.02543103448275862	0.04310344827586207	False	GSE131907	EBUS_28	P1028	Q4	4640	232
CX3CL1	CX3CR1	T_recruit	cellphonedb_v5	0.007191854761913419	0.0049676490016281605	0.009416060522198677	0.008620689655172414	0.004310344827586207	False	GSE131907	EBUS_28	P1028	Q4	4640	232
CXCL10	CXCR3	T_recruit	cellphonedb_v5	0.14653408207232133	0.001946413074620068	0.2911217510700226	0.0023706896551724138	0.14224137931034483	False	GSE131907	EBUS_28	P1028	Q4	4640	232
CXCL11	CXCR3	T_recruit	cellphonedb_v5	0.1467265193350613	0.0023312876001000404	0.2911217510700226	0.002586206896551724	0.14224137931034483	False	GSE131907	EBUS_28	P1028	Q4	4640	232
CXCL12	CXCR4	T_recruit	cellphonedb_v5	1.1033602952957153	0.0	2.2067205905914307	0.0	0.771551724137931	False	GSE131907	EBUS_28	P1028	Q4	4640	232
CXCL13	CXCR5	T_recruit	cellphonedb_v5	0.0077867391519248486	0.015573478303849697	0.0	0.01293103448275862	0.0	False	GSE131907	EBUS_28	P1028	Q4	4640	232
CXCL16	CXCR6	T_recruit	cellphonedb_v5	0.26919111609458923	0.3154892027378082	0.22289302945137024	0.40905172413793106	0.10344827586206896	True	GSE131907	EBUS_28	P1028	Q4	4640	232
CXCL9	CXCR3	T_recruit	cellphonedb_v5	0.14560399200126994	8.623293251730502e-05	0.2911217510700226	0.00021551724137931034	0.14224137931034483	False	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-A	KIR3DL1	MHC_I	cellphonedb_v5	1.0998953580856323	2.1997907161712646	0.0	0.9601293103448276	0.0	False	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-B	KIR3DL2	MHC_I	cellphonedb_v5	1.1271671056747437	2.220996379852295	0.03333783149719238	0.9629310344827586	0.017241379310344827	False	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-C	KIR2DL1	MHC_I	cellphonedb_v5	0.8850431442260742	1.7700862884521484	0.0	0.9133620689655172	0.0	False	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-C	KIR2DL3	MHC_I	cellphonedb_v5	0.8928851997479796	1.7700862884521484	0.015684111043810844	0.9133620689655172	0.008620689655172414	False	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-E	KLRC1	MHC_I	cellphonedb_v5	0.5916722267866135	0.8665726184844971	0.31677183508872986	0.7297413793103448	0.12931034482758622	True	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-E	KLRC1+KLRD1	MHC_I	cellphonedb_v5	0.5916722267866135	0.8665726184844971	0.31677183508872986	0.7297413793103448	0.12931034482758622	True	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-E	KLRC2	MHC_I	cellphonedb_v5	0.5831390470266342	0.8665726184844971	0.29970547556877136	0.7297413793103448	0.12931034482758622	True	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-E	KLRC2+KLRD1	MHC_I	cellphonedb_v5	0.5831390470266342	0.8665726184844971	0.29970547556877136	0.7297413793103448	0.12931034482758622	True	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-E	KLRC3+KLRD1	MHC_I	cellphonedb_v5	0.43328630924224854	0.8665726184844971	0.0	0.7297413793103448	0.0	False	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-E	KLRK1	MHC_I	cellphonedb_v5	0.43328630924224854	0.8665726184844971	0.0	0.7297413793103448	0.0	False	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-F	KIR3DL1	MHC_I	cellphonedb_v5	0.16279207170009613	0.32558414340019226	0.0	0.41810344827586204	0.0	False	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-F	KIR3DL2	MHC_I	cellphonedb_v5	0.17946098744869232	0.32558414340019226	0.03333783149719238	0.41810344827586204	0.017241379310344827	False	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-F	LILRB1	MHC_I	cellphonedb_v5	0.17236938886344433	0.32558414340019226	0.019154634326696396	0.41810344827586204	0.008620689655172414	False	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-F	LILRB2	MHC_I	cellphonedb_v5	0.16279207170009613	0.32558414340019226	0.0	0.41810344827586204	0.0	False	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-G	LILRB1	MHC_I	cellphonedb_v5	0.024476231075823307	0.029797827824950218	0.019154634326696396	0.05495689655172414	0.008620689655172414	False	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-G	LILRB2	MHC_I	cellphonedb_v5	0.014898913912475109	0.029797827824950218	0.0	0.05495689655172414	0.0	False	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-A	CD8A	MHC_I	curated_overlay	1.3654318451881409	2.1997907161712646	0.5310729742050171	0.9601293103448276	0.21551724137931033	True	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-B	CD8A	MHC_I	curated_overlay	1.376034677028656	2.220996379852295	0.5310729742050171	0.9629310344827586	0.21551724137931033	True	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-C	CD8A	MHC_I	curated_overlay	1.1505796313285828	1.7700862884521484	0.5310729742050171	0.9133620689655172	0.21551724137931033	True	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-A	CD8B	MHC_I	curated_overlay	1.2939036935567856	2.1997907161712646	0.3880166709423065	0.9601293103448276	0.15948275862068967	True	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-B	CD8B	MHC_I	curated_overlay	1.3045065253973007	2.220996379852295	0.3880166709423065	0.9629310344827586	0.15948275862068967	True	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-C	CD8B	MHC_I	curated_overlay	1.0790514796972275	1.7700862884521484	0.3880166709423065	0.9133620689655172	0.15948275862068967	True	GSE131907	EBUS_28	P1028	Q4	4640	232
HLA-E	KLRD1	MHC_I	curated_overlay	0.6428660005331039	0.8665726184844971	0.4191593825817108	0.7297413793103448	0.1810344827586207	True	GSE131907	EBUS_28	P1028	Q4	4640	232
CCL19	CCR7	T_recruit	cellphonedb_v5	0.10065538436174393	0.0	0.20131076872348785	0.0	0.1349911190053286	False	GSE131907	EBUS_49	P1049	Q1	114	1126
CCL21	CCR7	T_recruit	cellphonedb_v5	0.10065538436174393	0.0	0.20131076872348785	0.0	0.1349911190053286	False	GSE131907	EBUS_49	P1049	Q1	114	1126
CCL3	CCR1	T_recruit	cellphonedb_v5	0.1588410665281117	0.30480366945266724	0.012878463603556156	0.42105263157894735	0.011545293072824156	False	GSE131907	EBUS_49	P1049	Q1	114	1126
CCL3	CCR5	T_recruit	cellphonedb_v5	0.18033664487302303	0.30480366945266724	0.05586962029337883	0.42105263157894735	0.043516873889875664	False	GSE131907	EBUS_49	P1049	Q1	114	1126
CCL4	CCR5	T_recruit	cellphonedb_v5	0.3584484662860632	0.6610273122787476	0.05586962029337883	0.6052631578947368	0.043516873889875664	False	GSE131907	EBUS_49	P1049	Q1	114	1126
CCL5	CCR1	T_recruit	cellphonedb_v5	0.10365863190963864	0.19443880021572113	0.012878463603556156	0.2982456140350877	0.011545293072824156	False	GSE131907	EBUS_49	P1049	Q1	114	1126
CCL5	CCR5	T_recruit	cellphonedb_v5	0.12515421025454998	0.19443880021572113	0.05586962029337883	0.2982456140350877	0.043516873889875664	False	GSE131907	EBUS_49	P1049	Q1	114	1126
CX3CL1	CX3CR1	T_recruit	cellphonedb_v5	0.24290257692337036	0.0	0.4858051538467407	0.0	0.31616341030195383	False	GSE131907	EBUS_49	P1049	Q1	114	1126
CXCL10	CXCR3	T_recruit	cellphonedb_v5	0.07296094112098217	0.023095298558473587	0.12282658368349075	0.02631578947368421	0.08880994671403197	False	GSE131907	EBUS_49	P1049	Q1	114	1126
CXCL11	CXCR3	T_recruit	cellphonedb_v5	0.06141329184174538	0.0	0.12282658368349075	0.0	0.08880994671403197	False	GSE131907	EBUS_49	P1049	Q1	114	1126
CXCL12	CXCR4	T_recruit	cellphonedb_v5	0.3254283651476726	0.0030912726651877165	0.6477654576301575	0.008771929824561403	0.3774422735346359	False	GSE131907	EBUS_49	P1049	Q1	114	1126
CXCL13	CXCR5	T_recruit	cellphonedb_v5	0.008606594055891037	0.0	0.017213188111782074	0.0	0.014209591474245116	False	GSE131907	EBUS_49	P1049	Q1	114	1126
CXCL16	CXCR6	T_recruit	cellphonedb_v5	0.12405269220471382	0.19935177266597748	0.048753611743450165	0.2982456140350877	0.03374777975133215	False	GSE131907	EBUS_49	P1049	Q1	114	1126
CXCL9	CXCR3	T_recruit	cellphonedb_v5	0.06141329184174538	0.0	0.12282658368349075	0.0	0.08880994671403197	False	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-A	KIR3DL1	MHC_I	cellphonedb_v5	0.2604903243482113	0.45455095171928406	0.06642969697713852	0.5350877192982456	0.046181172291296625	False	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-B	KIR3DL2	MHC_I	cellphonedb_v5	0.41632557287812233	0.7180535197257996	0.1145976260304451	0.5964912280701754	0.07371225577264653	False	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-C	KIR2DL1	MHC_I	cellphonedb_v5	0.28451320715248585	0.5157051086425781	0.05332130566239357	0.4824561403508772	0.037300177619893425	False	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-C	KIR2DL3	MHC_I	cellphonedb_v5	0.32661356031894684	0.5157051086425781	0.13752201199531555	0.4824561403508772	0.09325044404973357	False	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-E	KLRC1	MHC_I	cellphonedb_v5	0.2827198728919029	0.3605823516845703	0.20485739409923553	0.4298245614035088	0.10301953818827708	True	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-E	KLRC1+KLRD1	MHC_I	cellphonedb_v5	0.2827198728919029	0.3605823516845703	0.20485739409923553	0.4298245614035088	0.10301953818827708	True	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-E	KLRC2	MHC_I	cellphonedb_v5	0.25450681895017624	0.3605823516845703	0.14843128621578217	0.4298245614035088	0.08614564831261101	False	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-E	KLRC2+KLRD1	MHC_I	cellphonedb_v5	0.25450681895017624	0.3605823516845703	0.14843128621578217	0.4298245614035088	0.08614564831261101	False	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-E	KLRC3+KLRD1	MHC_I	cellphonedb_v5	0.18503691675141454	0.3605823516845703	0.009491481818258762	0.4298245614035088	0.007104795737122558	False	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-E	KLRK1	MHC_I	cellphonedb_v5	0.19179490208625793	0.3605823516845703	0.023007452487945557	0.4298245614035088	0.017761989342806393	False	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-F	KIR3DL1	MHC_I	cellphonedb_v5	0.05174308270215988	0.037056468427181244	0.06642969697713852	0.09649122807017543	0.046181172291296625	False	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-F	KIR3DL2	MHC_I	cellphonedb_v5	0.07582704722881317	0.037056468427181244	0.1145976260304451	0.09649122807017543	0.07371225577264653	False	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-F	LILRB1	MHC_I	cellphonedb_v5	0.0710788443684578	0.037056468427181244	0.10510122030973434	0.09649122807017543	0.0763765541740675	False	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-F	LILRB2	MHC_I	cellphonedb_v5	0.020432675490155816	0.037056468427181244	0.0038088825531303883	0.09649122807017543	0.0026642984014209592	False	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-G	LILRB1	MHC_I	cellphonedb_v5	0.05255061015486717	0.0	0.10510122030973434	0.0	0.0763765541740675	False	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-G	LILRB2	MHC_I	cellphonedb_v5	0.0019044412765651941	0.0	0.0038088825531303883	0.0	0.0026642984014209592	False	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-A	CD8A	MHC_I	curated_overlay	0.4996150881052017	0.45455095171928406	0.5446792244911194	0.5350877192982456	0.28507992895204265	True	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-B	CD8A	MHC_I	curated_overlay	0.6313663721084595	0.7180535197257996	0.5446792244911194	0.5964912280701754	0.28507992895204265	True	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-C	CD8A	MHC_I	curated_overlay	0.5301921665668488	0.5157051086425781	0.5446792244911194	0.4824561403508772	0.28507992895204265	True	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-A	CD8B	MHC_I	curated_overlay	0.4756753295660019	0.45455095171928406	0.4967997074127197	0.5350877192982456	0.23978685612788633	True	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-B	CD8B	MHC_I	curated_overlay	0.6074266135692596	0.7180535197257996	0.4967997074127197	0.5964912280701754	0.23978685612788633	True	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-C	CD8B	MHC_I	curated_overlay	0.5062524080276489	0.5157051086425781	0.4967997074127197	0.4824561403508772	0.23978685612788633	True	GSE131907	EBUS_49	P1049	Q1	114	1126
HLA-E	KLRD1	MHC_I	curated_overlay	0.8038679361343384	0.3605823516845703	1.2471535205841064	0.4298245614035088	0.5586145648312612	True	GSE131907	EBUS_49	P1049	Q1	114	1126
CCL19	CCR7	T_recruit	cellphonedb_v5	0.0889786034822464	0.0	0.1779572069644928	0.0	0.09448818897637795	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
CCL21	CCR7	T_recruit	cellphonedb_v5	0.0889786034822464	0.0	0.1779572069644928	0.0	0.09448818897637795	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
CCL3	CCR1	T_recruit	cellphonedb_v5	0.1717233406379819	0.3310771882534027	0.012369493022561073	0.5237354085603113	0.00699912510936133	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
CCL3	CCR5	T_recruit	cellphonedb_v5	0.18773570097982883	0.3310771882534027	0.04439421370625496	0.5237354085603113	0.026246719160104987	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
CCL4	CCR5	T_recruit	cellphonedb_v5	0.19833643175661564	0.3522786498069763	0.04439421370625496	0.556420233463035	0.026246719160104987	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
CCL5	CCR1	T_recruit	cellphonedb_v5	0.03495099488645792	0.05753249675035477	0.012369493022561073	0.10739299610894941	0.00699912510936133	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
CCL5	CCR5	T_recruit	cellphonedb_v5	0.05096335522830486	0.05753249675035477	0.04439421370625496	0.10739299610894941	0.026246719160104987	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
CX3CL1	CX3CR1	T_recruit	cellphonedb_v5	0.14778533950448036	0.06371510773897171	0.231855571269989	0.12295719844357976	0.1111111111111111	True	GSE131907	EBUS_51	P1051	Q3	1285	1143
CXCL10	CXCR3	T_recruit	cellphonedb_v5	0.10437969793565571	0.005643574986606836	0.2031158208847046	0.013229571984435798	0.11023622047244094	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
CXCL11	CXCR3	T_recruit	cellphonedb_v5	0.1018048033292871	0.0004937857738696039	0.2031158208847046	0.0015564202334630351	0.11023622047244094	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
CXCL12	CXCR4	T_recruit	cellphonedb_v5	0.4874473005766049	0.003254193114116788	0.971640408039093	0.007003891050583658	0.4111986001749781	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
CXCL13	CXCR5	T_recruit	cellphonedb_v5	0.002553502330556512	0.0004089800640940666	0.004698024597018957	0.0015564202334630351	0.0026246719160104987	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
CXCL16	CXCR6	T_recruit	cellphonedb_v5	0.11197729595005512	0.16606540977954865	0.0578891821205616	0.3120622568093385	0.033245844269466314	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
CXCL9	CXCR3	T_recruit	cellphonedb_v5	0.10202465162728913	0.0009334823698736727	0.2031158208847046	0.0023346303501945525	0.11023622047244094	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-A	KIR3DL1	MHC_I	cellphonedb_v5	0.9781727362424135	1.9472637176513672	0.009081754833459854	0.9455252918287937	0.004374453193350831	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-B	KIR3DL2	MHC_I	cellphonedb_v5	0.7988275960087776	1.4620001316070557	0.13565506041049957	0.9221789883268483	0.06561679790026247	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-C	KIR2DL1	MHC_I	cellphonedb_v5	0.7732622259063646	1.5430692434310913	0.003455208381637931	0.9291828793774319	0.0017497812773403325	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-C	KIR2DL3	MHC_I	cellphonedb_v5	0.7953203096985817	1.5430692434310913	0.04757137596607208	0.9291828793774319	0.023622047244094488	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-E	KLRC1	MHC_I	cellphonedb_v5	0.9582664966583252	1.1053417921066284	0.811191201210022	0.8684824902723736	0.3237095363079615	True	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-E	KLRC1+KLRD1	MHC_I	cellphonedb_v5	0.9582664966583252	1.1053417921066284	0.811191201210022	0.8684824902723736	0.3237095363079615	True	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-E	KLRC2	MHC_I	cellphonedb_v5	0.6912326663732529	1.1053417921066284	0.2771235406398773	0.8684824902723736	0.1268591426071741	True	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-E	KLRC2+KLRD1	MHC_I	cellphonedb_v5	0.6912326663732529	1.1053417921066284	0.2771235406398773	0.8684824902723736	0.1268591426071741	True	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-E	KLRC3+KLRD1	MHC_I	cellphonedb_v5	0.5551463027950376	1.1053417921066284	0.0049508134834468365	0.8684824902723736	0.0026246719160104987	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-E	KLRK1	MHC_I	cellphonedb_v5	0.557123692240566	1.1053417921066284	0.008905592374503613	0.8684824902723736	0.004374453193350831	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-F	KIR3DL1	MHC_I	cellphonedb_v5	0.09722007997334003	0.18535840511322021	0.009081754833459854	0.33929961089494165	0.004374453193350831	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-F	KIR3DL2	MHC_I	cellphonedb_v5	0.1605067327618599	0.18535840511322021	0.13565506041049957	0.33929961089494165	0.06561679790026247	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-F	LILRB1	MHC_I	cellphonedb_v5	0.12981704995036125	0.18535840511322021	0.07427569478750229	0.33929961089494165	0.03587051618547681	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-F	LILRB2	MHC_I	cellphonedb_v5	0.09267920255661011	0.18535840511322021	0.0	0.33929961089494165	0.0	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-G	LILRB1	MHC_I	cellphonedb_v5	0.038391253212466836	0.002506811637431383	0.07427569478750229	0.007003891050583658	0.03587051618547681	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-G	LILRB2	MHC_I	cellphonedb_v5	0.0012534058187156916	0.002506811637431383	0.0	0.007003891050583658	0.0	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-A	CD8A	MHC_I	curated_overlay	1.0729793012142181	1.9472637176513672	0.1986948847770691	0.9455252918287937	0.09361329833770779	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-B	CD8A	MHC_I	curated_overlay	0.8303475081920624	1.4620001316070557	0.1986948847770691	0.9221789883268483	0.09361329833770779	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-C	CD8A	MHC_I	curated_overlay	0.8708820641040802	1.5430692434310913	0.1986948847770691	0.9291828793774319	0.09361329833770779	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-A	CD8B	MHC_I	curated_overlay	1.0566801354289055	1.9472637176513672	0.1660965532064438	0.9455252918287937	0.0752405949256343	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-B	CD8B	MHC_I	curated_overlay	0.8140483424067497	1.4620001316070557	0.1660965532064438	0.9221789883268483	0.0752405949256343	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-C	CD8B	MHC_I	curated_overlay	0.8545828983187675	1.5430692434310913	0.1660965532064438	0.9291828793774319	0.0752405949256343	False	GSE131907	EBUS_51	P1051	Q3	1285	1143
HLA-E	KLRD1	MHC_I	curated_overlay	1.1845096349716187	1.1053417921066284	1.2636774778366089	0.8684824902723736	0.4899387576552931	True	GSE131907	EBUS_51	P1051	Q3	1285	1143
CCL19	CCR7	T_recruit	cellphonedb_v5	0.07812357693910599	0.0	0.15624715387821198	0.0	0.10337768679631525	False	GSE131907	NS_02	P3002	Q1	181	977
CCL21	CCR7	T_recruit	cellphonedb_v5	0.07812357693910599	0.0	0.15624715387821198	0.0	0.10337768679631525	False	GSE131907	NS_02	P3002	Q1	181	977
CCL3	CCR1	T_recruit	cellphonedb_v5	0.3656661957502365	0.6996716260910034	0.031660765409469604	0.6906077348066298	0.022517911975435005	False	GSE131907	NS_02	P3002	Q1	181	977
CCL3	CCR5	T_recruit	cellphonedb_v5	0.38681886345148087	0.6996716260910034	0.07396610081195831	0.6906077348066298	0.05527123848515865	False	GSE131907	NS_02	P3002	Q1	181	977
CCL4	CCR5	T_recruit	cellphonedb_v5	0.4115735962986946	0.7491810917854309	0.07396610081195831	0.712707182320442	0.05527123848515865	False	GSE131907	NS_02	P3002	Q1	181	977
CCL5	CCR1	T_recruit	cellphonedb_v5	0.07009885460138321	0.10853694379329681	0.031660765409469604	0.20994475138121546	0.022517911975435005	False	GSE131907	NS_02	P3002	Q1	181	977
CCL5	CCR5	T_recruit	cellphonedb_v5	0.09125152230262756	0.10853694379329681	0.07396610081195831	0.20994475138121546	0.05527123848515865	False	GSE131907	NS_02	P3002	Q1	181	977
CX3CL1	CX3CR1	T_recruit	cellphonedb_v5	0.08567192032933235	0.1036432608962059	0.0677005797624588	0.2154696132596685	0.042988741044012284	False	GSE131907	NS_02	P3002	Q1	181	977
CXCL10	CXCR3	T_recruit	cellphonedb_v5	0.1181459310464561	0.0043926602229475975	0.2318992018699646	0.011049723756906077	0.15250767656090072	False	GSE131907	NS_02	P3002	Q1	181	977
CXCL11	CXCR3	T_recruit	cellphonedb_v5	0.1159496009349823	0.0	0.2318992018699646	0.0	0.15250767656090072	False	GSE131907	NS_02	P3002	Q1	181	977
CXCL12	CXCR4	T_recruit	cellphonedb_v5	1.3778032064437866	0.0	2.7556064128875732	0.0	0.8986693961105425	False	GSE131907	NS_02	P3002	Q1	181	977
CXCL13	CXCR5	T_recruit	cellphonedb_v5	0.013163749361410737	0.004476361442357302	0.021851137280464172	0.011049723756906077	0.016376663254861822	False	GSE131907	NS_02	P3002	Q1	181	977
CXCL16	CXCR6	T_recruit	cellphonedb_v5	0.14745162054896355	0.10915298014879227	0.18575026094913483	0.20441988950276244	0.12589559877175024	True	GSE131907	NS_02	P3002	Q1	181	977
CXCL9	CXCR3	T_recruit	cellphonedb_v5	0.1159496009349823	0.0	0.2318992018699646	0.0	0.15250767656090072	False	GSE131907	NS_02	P3002	Q1	181	977
HLA-A	KIR3DL1	MHC_I	cellphonedb_v5	0.7497934103012085	1.3808704614639282	0.11871635913848877	0.8176795580110497	0.07267144319344933	False	GSE131907	NS_02	P3002	Q1	181	977
HLA-B	KIR3DL2	MHC_I	cellphonedb_v5	0.5957369059324265	1.027593731880188	0.16388007998466492	0.6906077348066298	0.0992835209825998	False	GSE131907	NS_02	P3002	Q1	181	977
HLA-C	KIR2DL1	MHC_I	cellphonedb_v5	0.6873963065445423	1.3077771663665771	0.06701544672250748	0.7569060773480663	0.04094165813715456	False	GSE131907	NS_02	P3002	Q1	181	977
HLA-C	KIR2DL3	MHC_I	cellphonedb_v5	0.7263118475675583	1.3077771663665771	0.14484652876853943	0.7569060773480663	0.08393039918116683	False	GSE131907	NS_02	P3002	Q1	181	977
HLA-E	KLRC1	MHC_I	cellphonedb_v5	0.3837368041276932	0.5722695589065552	0.19520404934883118	0.5966850828729282	0.09621289662231321	False	GSE131907	NS_02	P3002	Q1	181	977
HLA-E	KLRC1+KLRD1	MHC_I	cellphonedb_v5	0.3837368041276932	0.5722695589065552	0.19520404934883118	0.5966850828729282	0.09621289662231321	False	GSE131907	NS_02	P3002	Q1	181	977
HLA-E	KLRC2	MHC_I	cellphonedb_v5	0.32854369282722473	0.5722695589065552	0.08481782674789429	0.5966850828729282	0.04708290685772774	False	GSE131907	NS_02	P3002	Q1	181	977
HLA-E	KLRC2+KLRD1	MHC_I	cellphonedb_v5	0.32854369282722473	0.5722695589065552	0.08481782674789429	0.5966850828729282	0.04708290685772774	False	GSE131907	NS_02	P3002	Q1	181	977
HLA-E	KLRC3+KLRD1	MHC_I	cellphonedb_v5	0.28979299310594797	0.5722695589065552	0.007316427305340767	0.5966850828729282	0.00511770726714432	False	GSE131907	NS_02	P3002	Q1	181	977
HLA-E	KLRK1	MHC_I	cellphonedb_v5	0.2889673204626888	0.5722695589065552	0.0056650820188224316	0.5966850828729282	0.0040941658137154556	False	GSE131907	NS_02	P3002	Q1	181	977
HLA-F	KIR3DL1	MHC_I	cellphonedb_v5	0.07125529553741217	0.023794231936335564	0.11871635913848877	0.06077348066298342	0.07267144319344933	False	GSE131907	NS_02	P3002	Q1	181	977
HLA-F	KIR3DL2	MHC_I	cellphonedb_v5	0.09383715596050024	0.023794231936335564	0.16388007998466492	0.06077348066298342	0.0992835209825998	False	GSE131907	NS_02	P3002	Q1	181	977
HLA-F	LILRB1	MHC_I	cellphonedb_v5	0.03759420569986105	0.023794231936335564	0.051394179463386536	0.06077348066298342	0.030706243602865915	False	GSE131907	NS_02	P3002	Q1	181	977
HLA-F	LILRB2	MHC_I	cellphonedb_v5	0.012586240947712213	0.023794231936335564	0.001378249959088862	0.06077348066298342	0.0010235414534288639	False	GSE131907	NS_02	P3002	Q1	181	977
