nhood	n_cells	n_TNK	n_epithelial	n_malignant_like	frac_TNK	frac_epithelial	mean_TACSTD2_log1p_all	mean_TACSTD2_log1p_epi	mean_TACSTD2_log1p_tnk	index_lineage	index_cell	kth_distance	embedding	n_cells_da	n_samples_nonzero	testable	logFC	logCPM	F	PValue	FDR_BH	SpatialFDR	dispersion	ql_dispersion	ref_level	alt_level	n_samples	n_ref	n_alt	is_interface	tacstd2_high_epi_nhood	tnk_depleted_nhood	kept_composition	kept_da_enriched	tnk_rich_depleted_in_alt	keep_reason	contrast	epi_tacstd2_threshold	tnk_depleted_threshold
5126	82	3	79	51	0.036585365853658534	0.9634146341463414	1.4417661654870377	1.4562882498682168	1.0593512767826485	epithelial	BD_immune03_783512	6.651101589202881	pca	82.0	1	False		1.0996272256937523					0.6439423776644329	1.5530306916537588	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
5128	70	3	66	42	0.04285714285714286	0.9428571428571428	1.9053024293541325	1.904870870167845	1.7823691769058232	epithelial	BD_immune03_305029	8.65468692779541	pca	70.0	1	False		1.0806070070195526					0.6439423776644329	1.5114651641864583	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
5130	40	3	37	29	0.075	0.925	1.2685751078048695	1.2256588315092545	1.7978758487841207	epithelial	BD_immune03_734130	7.974555969238281	pca	40.0	1	False		1.0133386889981297					0.6439423776644329	1.3331753616094555	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
5132	47	3	44	21	0.06382978723404255	0.9361702127659575	1.3102298106831434	1.315725491999859	1.2296264847046452	epithelial	BD_immune03_449049	8.149356842041016	pca	47.0	1	False		1.0327231728784254					0.6439423776644329	1.3894127953565056	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
5725	52	4	40	38	0.07692307692307693	0.7692307692307693	0.495163083834735	0.44295990662846646	1.0397207708399179	epithelial	BD_immune09_830774	12.240994453430176	pca	47.0	3	True	-3.7562447983651173	2.6047246537142525	1.9481259868268455	0.19300376406066114	0.5531198004502696	0.5609827023405465	0.7285228947016694	4.960279887342178	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
5728	54	3	49	27	0.05555555555555555	0.9074074074074074	3.1137562255315205	3.1433146784082586	2.888365273779911	epithelial	BD_immune10_94199	16.110628128051758	pca	54.0	2	False		1.7338616655521537					0.6439423776644329	6.774814171211318	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
5730	57	3	52	29	0.05263157894736842	0.9122807017543859	2.7736233065179188	2.7643564825611433	2.964890087661411	epithelial	BD_immune10_824170	14.677623748779297	pca	57.0	1	False		1.0965175998381185					0.6439423776644329	7.205777598862592	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
5731	52	4	46	25	0.07692307692307693	0.8846153846153846	2.6376710751366343	2.644612708897557	2.512847545614906	myeloid	BD_immune10_172273	14.97020435333252	pca	52.0	1	False		1.0854813397352154					0.6439423776644329	7.089973947214477	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
5738	54	3	42	41	0.05555555555555555	0.7777777777777778	0.8045129731288113	0.8515675487685141	0.9985774245179969	epithelial	BD_immune10_815060	15.201080322265625	pca	53.0	3	True	-20.671615911788706	2.5021867783511715	3.1590877251086122	0.10587622042192847	0.5128820812661445	0.4981856380159498	0.656364925124102	5.406617899972356	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
5742	56	4	43	42	0.07142857142857142	0.7678571428571429	0.6160935646809863	0.6171091639303543	0.9222198635284841	epithelial	BD_immune10_274495	14.305572509765625	pca	56.0	2	False		1.738314422803682					0.6439423776644329	6.830044708663467	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
5743	58	4	34	33	0.06896551724137931	0.5862068965517241	0.5297025518850276	0.6231937211261108	0.5198603854199589	plasma	BD_immune10_716751	12.489274978637695	pca	56.0	3	True	-4.7512382182052715	2.526282435307033	2.6168768074140547	0.13680319026754106	0.5210899005289411	0.5193072653096067	0.7349644006278288	4.650325774015704	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
5744	59	3	42	41	0.05084745762711865	0.711864406779661	0.6156130503106777	0.6446354892794742	0.46209812037329684	epithelial	BD_immune10_692796	13.409831047058105	pca	59.0	1	False		1.1006632402883676					0.6439423776644329	7.247542533058135	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
5745	62	4	40	39	0.06451612903225806	0.6451612903225806	0.6113296290935063	0.6761629918192806	0.9222198635284841	epithelial	BD_immune10_633453	14.273006439208984	pca	60.0	2	False		1.671528085167412					0.6439423776644329	7.38427850843266	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
5747	63	4	38	36	0.06349206349206349	0.6031746031746031	0.49178189213994733	0.6163731247314436	0.5756462732485114	epithelial	BD_immune10_414288	13.085688591003418	pca	61.0	4	True	-2.1018561307202845	3.109557456723364	0.6988892291702166	0.42268298014470734	0.6916060046317261	0.7097036466462066	0.7333531671742146	6.459043804559025	NMPR	MPR	12	8	4	True	True	True	True	False	False	interface_TACSTD2high_epi_TNKdepleted	mpr_vs_nmpr	0.3131793670481138	0.0792778649921507
