gene	T47D_WT_rep1	T47D_WT_rep2	T47D_KO_rep1	T47D_KO_rep2	MCF7_WT_rep1	MCF7_WT_rep2	MCF7_KO_rep1	MCF7_KO_rep2
ANP32A	2371.30907	2600.5331499999998	3264.81504	3106.4851400000002	2035.93044	2110.66143	3228.6710000000003	2953.20917
ANP32AP1	3.53953	2.33337	0.0	2.35225	0.0	1.25259	5.18877	2.55409
ANP32B	758.0001	731.0001	763.9996799999999	694.82525	865.79881	794.7751	821.8333	735.47429
ANP32BP1	0.0	0.0	0.0	1.1746	1.20163	1.22542	1.16671	0.0
ANP32BP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANP32BP3	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
ANP32C	1.04127	1.04328	1.05413	1.03828	0.0	0.0	1.0463	1.03701
ANP32D	3.11015	2.09103	3.129	3.12601	2.06954	2.08669	3.08802	5.20277
ANP32E	560.9995257178999	558.99954	1041.999716113	967.99998	1253.0011041999999	1251.9995	1677.0005	1665.99908
ANPEP	5.0	7.0	2.9999979999999997	0.0	7.999995	3.0	1.0	2.999996
ANTXR1	93.000001	82.0	216.99994	235.00009	23.0	40.999991200000004	52.00005	36.00004
ANTXR2	114.31190000000001	102.172306907	387.98633290000004	368.75897	203.6773984807	182.66740063	121.69787615999999	114.86758
ANTXRL	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
ANTXRLP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANXA1	10.03824	11.999977	3.0	3.0	1.0	0.0	0.0	0.348444
ANXA10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANXA11	852.05419	783.75130938	615.29615	586.35964	1320.8064	1384.46621	1423.87013	1273.58019
ANXA13	5.82739	10.1719	11.536	13.9206	16.1759	8.60928	12.67	6.68519
ANXA2	4716.3719225347995	4767.6258468119095	5045.2158551588	4943.104320011881	5729.62560047823	5800.718457403057	4368.1196111	3882.172824903102
ANXA2P1	0.0	3.30407	4.46459	2.20353	0.0	2.70341	3.33915	3.31163
ANXA2P2	0.0	2.33489	2.31581	2.25726	4.79913	3.9623	0.0	0.0
ANXA2P3	0.0	0.0	4.0087	3.01043	3.01078	1.00214	0.0	0.0
ANXA2R	70.0	83.0	62.0	76.0	124.0	123.0	143.0	132.0
ANXA3	502.03361	553.55779	449.298059	472.3582399999999	209.8213535824	232.22604	73.75343274999999	82.12093
ANXA4	1322.8888	1395.6853800000001	1412.0248	1293.24101	1037.9445	928.143864	1176.8057	998.3033999999999
ANXA5	4453.00545	5111.99976	5466.00126	5088.99904	4497.99676	4759.99699	4881.99728	4461.003911
ANXA6	6195.00793	6594.99652	5502.9867	5204.00622	3034.00214	3046.0014	2575.00056	2410.002142703
ANXA7	2035.9414499999998	2248.27332	2317.0018	2106.56977	3625.0012	3617.004	4044.9965	3875.18698
ANXA8	0.0	0.0	1.01679	2.02793	2.689168248	2.3782230731	1.00415	2.6869749215
ANXA8L1	0.0	3.0332600000000003	2.0	3.0	2.316921248	3.6250140731	1.0	0.3130249215
ANXA9	254.0003	270.0	332.0	327.99952	571.0000000431754	533.00002	437.0	385.0
AOAH	0.597635	2.44668	0.0	6.40074	6.52955	0.0	0.0	1.11099
AOC1	1.00012	2.000564	0.0	3.00107	18.000025	17.0	5.0046	5.002549
AOC2	3.0	5.0	3.0	8.0	8.0	6.0	15.0	10.0
AOC3	1.0	1.0	0.0	1.0	1.0	2.0	3.0	2.999996
AOC4P	3.49917	1.49875	2.80317	2.14263	2.13963	4.83464	2.31301	0.0
AOX1	78.00001	74.00001	6.000001	8.999997	52.99999	30.99998	82.99999	90.99999
AOX2P	2.68679	3.40581	7.06667	5.34163	8.114	11.833369000000001	8.04004	5.04969
AOX3P	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0
AP000244.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000275.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000275.2	1.45097	38.861	84.10102	83.5928	27.9463	41.6763	5.07167	84.367
AP000281.1	0.0	0.0	1.0	2.00037	0.0	0.0	1.0	1.0
AP000295.1	1.62821	10.7665	0.0	25.60905	8.048620445675999	3.72985	0.0	13.1249
AP000311.1	25.1974	30.3582	38.7902	31.6313	33.9141	18.9582	29.3049	22.0584
AP000322.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000343.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
AP000344.1	0.635428	1.321504	0.620168	0.0	0.0	0.0	0.542338	0.0
AP000344.2	0.0	0.5	0.0	0.0	0.0	0.0	0.5	0.0
AP000344.3	0.0	0.5	0.0	0.0	0.0	0.0	0.5	0.0
AP000344.4	0.635428	1.321504	0.620168	0.0	0.0	0.0	0.542338	0.0
AP000346.2	5.77518	2.000004	5.000001	5.0	9.0	8.0	11.999970000000001	12.0
AP000346.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000346.4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
AP000347.1	141.95663000000002	130.92033999999998	116.55228	123.517223	178.72863	136.01632	160.836636	177.8725
AP000349.1	1.0	1.7156	0.0494363	0.0	1.41075	2.0	0.386983	0.0
AP000350.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000350.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000350.12	0.519309	0.0	0.0	4.75183	0.0	12.0462	0.849439	14.6902
AP000350.15	0.549775	0.529667	0.517238	1.55524	2.12356	2.5117	3.62402	3.07993
AP000350.2	0.549775	0.529667	0.517238	1.55524	2.12356	2.5117	3.62402	3.07993
AP000350.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000350.4	0.519309	0.0	0.0	4.75183	0.0	12.0462	0.849439	14.6902
AP000350.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000350.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000351.1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
AP000351.2	3.13252	8.43953	0.0	3.02988	1.5494	10.1595	12.8658	7.54795
AP000351.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000351.4	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
AP000351.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AP000351.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000351.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000351.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000354.1	0.0	0.0	1.04621	0.0	0.0	1.28327	1.12599	4.19741
AP000356.3	3.02229	2.4750300000000003	0.639846	2.01376	4.85124	7.67445	0.980655	0.0
AP000356.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000357.1	0.0	0.0	1.04384	0.0	0.0	0.0	0.0	0.0
AP000358.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000403.1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000435.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000435.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000436.1	2.0	1.0	2.0	0.0	1.0	1.0	2.0	1.0
AP000445.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000445.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000457.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000457.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000484.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000522.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000523.1	0.0	4.82544	8.57698	10.648	0.0	15.3796	9.78891	8.82648
AP000529.1	4.3753	2.227	0.00118622	0.0	2.36869	2.17245	1.12419	4.53722
AP000532.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000533.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000533.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000533.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000534.2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000542.1	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000547.1	0.0	2.33539	0.0	0.0	1.54569	0.0	0.0	2.19658
AP000550.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000550.4	0.0	0.0	1.12603	0.0	0.0	0.0	0.0	0.0
AP000552.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000553.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000553.4	14.0	10.0	10.0	11.0	3.0	4.0	6.0	6.0
AP000553.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000553.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000563.1	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
AP000567.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000568.1	24.9353	26.5149	32.8482	16.3948	8.00158	18.8498	34.1692	23.6702
AP000580.1	11.3604	7.49478	7.01945	6.14193	9.36382	10.713	16.3696	14.0331
AP000593.1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
AP000593.2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
AP000619.1	1.0	1.0	0.0	1.09167	1.0	1.0	1.0	1.0
AP000619.2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
AP000619.3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
AP000620.1	1.19864	0.0	0.0	2.22342	0.0	1.50555	0.0	0.0
AP000641.1	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0
AP000648.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000654.2	0.0	0.0	0.0	0.0	0.0	1.23151	0.0	2.3691
AP000662.1	9.06676	8.90038	11.7453	9.25777	11.9282	10.5268	5.93556	6.77607
AP000676.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000676.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000705.1	0.0	0.0	2.0	0.5	0.0	0.0	0.0	0.0
AP000705.2	2.01696	2.02038	3.0	2.51361	2.0	2.5	1.51192	2.5
AP000705.3	0.0	0.0	2.0	0.5	0.0	0.0	0.0	0.0
AP000705.5	2.01696	2.02038	3.0	2.51361	2.0	2.5	1.51192	2.5
AP000721.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000753.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000763.1	0.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0
AP000763.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000769.1	100.98389999999999	80.04082	89.21255000000001	72.73139	129.50121	129.80056	271.499406	251.03858100000002
AP000776.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000781.2	0.0	1.46557	0.0	0.496897	0.0	0.0	0.0	0.0
AP000787.2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
AP000787.3	0.0	1.0	2.0	1.0	3.0	1.0	1.0	0.0
AP000790.1	0.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0
AP000797.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000797.2	2.00064	1.00031	0.0	1.00008	0.0	1.00037	0.0	1.00021
AP000805.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000811.1	1.0	5.0	3.0	2.0	9.0	1.0	6.0	4.0
AP000812.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000812.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000827.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000852.1	1.00005	1.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000857.1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
AP000859.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000860.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000866.3	5.0	4.73422	2.0	1.0	3.0	3.0	5.0	9.0
AP000866.4	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0
AP000867.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000867.2	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0
AP000867.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000867.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000870.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000873.1	7.50165	3.50977	4.52923	6.1036	8.07789	9.08508	4.99976	4.93121
AP000873.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000889.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
AP000889.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000893.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000894.1	0.0	0.0	0.0	0.0	0.0	0.0	1.01341	0.0
AP000902.1	1.0	0.0	0.0	0.0	0.0	2.0006	0.0	0.0
AP000907.1	2.03918	4.05841	3.062	2.01162	5.05062	4.04338	5.03418	2.03629
AP000907.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000907.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000911.2	0.0	0.0	0.0	0.0	1.06149	0.0	0.0	0.0
AP000916.1	0.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0
AP000916.2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000919.1	10.5205	9.59221	4.30063	5.09603	11.99913	22.373089999999998	8.33727	6.81134
AP000920.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AP000925.1	1.00003	4.00027	4.00021	5.00022	2.00007	3.00025	8.00036	2.00009
AP000926.1	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0
AP000926.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000926.3	0.0	0.0	0.0	0.0	1.09294	0.0	0.0	0.0
AP000926.4	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
AP000936.2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
AP000936.3	463.079	528.741	447.832	224.386	370.384	294.834	446.32	386.553
AP000942.1	1.17327	1.53912	0.0	1.33117	0.0	0.0	0.0	0.0
AP000942.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000942.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP000949.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001000.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001004.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.45196
AP001005.1	0.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0
AP001005.2	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001005.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001017.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001024.1	0.0	1.0009	1.00033	1.00034	0.0	0.0	1.00069	0.0
AP001025.1	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
AP001025.2	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0
AP001029.3	1.0	2.0	3.0	1.50282	4.00415	2.00207	1.0	0.0
AP001052.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001086.1	6.15401	9.0519	10.0792	8.06833	3.03354	4.53472	5.87961	3.00848
AP001094.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001102.1	0.0	0.0	0.0	1.01347	2.02282	0.0	0.0	2.036
AP001120.3	0.0	0.0	0.0	0.0397351	0.0	0.0	0.0	0.0
AP001120.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001124.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001153.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001160.5	3.0	1.0	0.0	0.0	1.0	1.0	4.68094	0.0
AP001180.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001180.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
AP001180.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001184.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001187.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001189.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001206.1	17.9774	13.654	26.2205	26.1054	11.5271	12.803	24.7923	23.3278
AP001207.1	1.0	3.0	4.0	3.0	7.0	1.0	3.0	2.00983
AP001207.2	0.0	1.00201	0.0	1.00193	2.0	1.0	2.0	2.0
AP001258.2	1.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0
AP001264.1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
AP001269.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001273.2	0.0	0.0	22.3233	0.0	0.0	0.0	42.8423	0.0
AP001282.1	0.0	0.0	0.0	0.0	2.07545	0.0	0.0	0.0
AP001282.2	5.99039	16.6402	14.6721	28.8314	4.89562	15.5414	8.12018	8.43577
AP001284.1	0.0	0.0	2.03329	2.0318	0.0	0.0	0.0	1.01316
AP001317.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001318.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001318.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001324.1	0.0	1.35327	2.87926	1.32578	1.35506	2.76579	4.10784	1.34202
AP001324.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001328.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001330.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001330.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001331.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001342.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001357.1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
AP001357.2	0.0	1.09919	0.0	0.0	0.0	0.0	0.0	0.0
AP001372.4	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
AP001425.1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
AP001458.2	9.36477	5.96164	14.2309	10.7114	17.4522	20.0751	13.4345	23.9499
AP001485.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001486.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001486.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001496.3	0.0	0.0	0.0	1.0	1.0	2.0	2.0	0.0
AP001506.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001521.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001521.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001533.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001542.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001542.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001582.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001636.1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
AP001636.2	0.0	0.0	0.0	1.0	0.0	4.0	1.0	1.0
AP001646.1	0.0	0.0	2.0	0.0	0.0	3.76896	1.0	1.0
AP001646.2	7.17977	4.27035	3.57327	1.07389	2.12911	1.06096	2.76138	0.0
AP001767.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001767.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001775.1	0.0	1.0	1.0	1.0	0.0	3.0	4.0	4.0
AP001781.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001781.3	26.33901	29.98273	19.279784	18.22586	31.06979	5.53354	40.49375	11.0097
AP001793.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001803.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001803.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001804.1	3.0	2.0	1.0	0.0	2.0	4.0	4.0	1.0
AP001804.2	3.0	1.0	1.0	2.0	1.0	2.0	0.0	2.0
AP001804.3	0.0	0.0	2.0	3.0	2.0	2.0	2.0	0.0
AP001823.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001836.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001858.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001858.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001877.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001880.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001880.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001885.1	16.0	14.0	13.0	12.0	11.0	19.0	10.0	15.0
AP001888.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
AP001889.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001893.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001922.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001931.1	0.0	1.25747	0.0	2.7434	6.32802	1.26649	2.53493	2.54793
AP001960.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001979.1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0
AP001981.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001981.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001992.1	7.12181	8.04246	10.07184	12.033090000000001	6.44106	6.68356	3.02663	12.151670234893
AP001994.1	0.0	1.00664	1.00566	0.0	1.00871	0.0	0.0	1.00736
AP002001.1	5.05058	1.04037	4.11604	10.251316	2.08089	4.20663	6.22542	2.04483
AP002001.2	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
AP002004.1	0.0	2.0	0.0	3.5740610000000004	3.21856	2.00667	3.02621	4.01295
AP002004.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002008.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002088.1	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
AP002345.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002345.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002353.1	0.0	1.07273	0.0	0.0	0.0	0.0	0.0	0.0
AP002358.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002360.1	130.24986	143.80859	154.67985000000002	145.59551000000002	128.40812	156.44184	209.2018	200.29943
AP002365.1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
AP002370.1	0.0	0.0	0.0	1.04676	0.0	0.0	0.0	0.0
AP002371.1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
AP002373.1	6.59338	2.65995	4.08362	0.0	0.0	0.0	7.11561	8.04898
AP002373.2	1.0	0.0	0.0	1.0	0.0	0.0	1.0	2.0
AP002381.1	1.15635	1.32376	3.53847	0.0	1.07291	0.0	2.43771	0.0
AP002383.1	1.06543	1.06232	1.2198	0.0	0.0	0.0	0.0	0.0
AP002383.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002383.4	6.0	7.0	4.0	4.04146	7.0	7.0	8.0	2.02001
AP002383.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002383.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002392.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002404.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002414.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002414.2	4.70126	3.47664	5.85073	9.10437	6.00985	4.69494	6.11589	4.77532
AP002414.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002414.4	0.0	3.28092	3.30786	0.0	0.0	0.0	4.67215	3.56423
AP002453.1	1.0	0.0	3.0	3.0	0.0	1.0	1.0	2.0
AP002453.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002469.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002469.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002472.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002490.2	1.0	4.0	0.0	1.0	1.0	1.0	4.0	0.0
AP002495.1	92.37665	128.44003	89.190868	78.00994	103.5562	115.19367	118.87301	91.59041
AP002512.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002512.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002512.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002512.4	8.58284	5.01442	5.0425	3.03237	7.12314	3.08257	5.07649	4.07724
AP002530.1	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0
AP002748.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002748.4	51.083	73.1483	35.9329	75.2915	126.58	30.0768	133.961	93.8354
AP002765.1	1.11813	0.0	3.39394	0.0	0.0	1.15918	2.23427	0.0
AP002770.2	1.00137	1.00065	2.00122	2.00123	1.0	1.00047	3.00128	1.00046
AP002784.2	0.0	2.39743	0.0	4.76232	0.0	2.28722	0.0	0.0
AP002795.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002802.2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
AP002803.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002812.1	0.0	0.0	3.0	0.0	2.0	1.0	0.0	2.0
AP002812.4	0.0	1.0	2.0	1.0	3.0	3.0	3.0	1.0
AP002826.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002852.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002884.1	1.00161	1.00161	1.00159	0.0	0.0	1.0018	1.00123	0.0
AP002884.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002906.1	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
AP002963.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP002981.1	10.3896	19.6094	14.5947	26.1463	31.7324	27.3696	20.3613	30.3316
AP002982.1	1.3965	0.0	1.00198	0.0	3.00959	3.01027	1.00296	0.0
AP002990.1	280.77576	236.2236	236.7329	252.32500000000002	522.3969999999999	548.026	602.9418	574.644
AP003033.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP003033.2	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
AP003034.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP003035.1	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0
