definition,sample,patient,distance_um,count_high,count_low
immune_rich,LUSC-6,Lung6,150.0,0.24041811846689895,0.22453450164293537
immune_rich,LUSC-6,Lung6,170.0,0.19254658385093168,0.17271727172717272
immune_rich,LUSC-6,Lung6,190.0,0.18685121107266436,0.1413673232908459
immune_rich,LUAD-9 R1,Lung9,10.0,2.842477876106195,2.6895861148197597
immune_rich,LUAD-9 R1,Lung9,30.0,1.7486910994764397,2.0127388535031847
immune_rich,LUAD-9 R1,Lung9,50.0,1.0094562647754137,1.2502369668246445
immune_rich,LUAD-9 R1,Lung9,70.0,0.6243194192377496,0.8008438818565401
immune_rich,LUAD-9 R1,Lung9,90.0,0.45461309523809523,0.6710730948678072
immune_rich,LUAD-9 R1,Lung9,110.0,0.36666666666666664,0.5234795996920708
immune_rich,LUAD-9 R1,Lung9,130.0,0.290883785664579,0.41210139002452983
immune_rich,LUAD-9 R1,Lung9,150.0,0.2778688524590164,0.4112399643175736
immune_rich,LUAD-9 R1,Lung9,170.0,0.2617283950617284,0.38247011952191234
immune_rich,LUAD-9 R1,Lung9,190.0,0.3005366726296959,0.3565459610027855
immune_rich,LUAD-9 R2,Lung9,10.0,1.7341935483870967,2.2717031146454607
immune_rich,LUAD-9 R2,Lung9,30.0,1.1571164510166358,1.5344644750795333
immune_rich,LUAD-9 R2,Lung9,50.0,0.8340248962655602,1.160671462829736
immune_rich,LUAD-9 R2,Lung9,70.0,0.5609981515711645,0.8404327248140635
immune_rich,LUAD-9 R2,Lung9,90.0,0.4824086603518268,0.7115933752141633
immune_rich,LUAD-9 R2,Lung9,110.0,0.4334763948497854,0.5768660405338606
immune_rich,LUAD-9 R2,Lung9,130.0,0.37089871611982883,0.4431256181998022
immune_rich,LUAD-9 R2,Lung9,150.0,0.2929669306008384,0.4261072261072261
immune_rich,LUAD-9 R2,Lung9,170.0,0.28731867103416003,0.45879518072289155
immune_rich,LUAD-9 R2,Lung9,190.0,0.30978260869565216,0.472356935014549
immune_rich,LUAD-12,Lung12,10.0,0.41942257217847767,0.7424812030075187
immune_rich,LUAD-12,Lung12,30.0,0.31886792452830187,0.6027060270602707
immune_rich,LUAD-12,Lung12,50.0,0.283363802559415,0.5846354166666666
immune_rich,LUAD-12,Lung12,70.0,0.22644628099173553,0.485
immune_rich,LUAD-12,Lung12,90.0,0.17637540453074432,0.3649425287356322
immune_rich,LUAD-12,Lung12,110.0,0.15145985401459855,0.3715170278637771
immune_rich,LUAD-12,Lung12,130.0,0.21627408993576017,0.34790528233151186
immune_rich,LUAD-12,Lung12,150.0,0.14035087719298245,0.34496919917864477
immune_rich,LUAD-12,Lung12,170.0,0.11842105263157894,0.3164251207729469
immune_rich,LUAD-12,Lung12,190.0,0.22822822822822822,0.35561497326203206
immune_rich,LUAD-13,Lung13,10.0,2.069949012109624,2.0663473728694184
immune_rich,LUAD-13,Lung13,30.0,1.383787207093097,1.4418006430868167
immune_rich,LUAD-13,Lung13,50.0,1.127739984882842,1.2344262295081967
immune_rich,LUAD-13,Lung13,70.0,0.8925022583559169,1.0744444444444445
immune_rich,LUAD-13,Lung13,90.0,0.8658536585365854,1.23338485316847
immune_rich,LUAD-13,Lung13,110.0,0.948170731707317,1.302857142857143
immune_rich,LUAD-13,Lung13,130.0,0.9721030042918455,1.3409610983981692
immune_rich,LUAD-13,Lung13,150.0,0.9796511627906976,1.471571906354515
immune_rich,LUAD-13,Lung13,170.0,1.1705069124423964,1.4615384615384615
immune_rich,LUAD-13,Lung13,190.0,1.0743801652892562,1.2788461538461537
immune_rich_plus_stroma,LUAD-5 R1,Lung5,10.0,0.6414473684210527,0.7871657754010695
immune_rich_plus_stroma,LUAD-5 R1,Lung5,30.0,0.394,0.34942528735632183
immune_rich_plus_stroma,LUAD-5 R1,Lung5,50.0,0.2724679029957204,0.2880116959064328
immune_rich_plus_stroma,LUAD-5 R1,Lung5,70.0,0.19581958195819582,0.18337408312958436
immune_rich_plus_stroma,LUAD-5 R1,Lung5,90.0,0.15444444444444444,0.18758085381630013
immune_rich_plus_stroma,LUAD-5 R1,Lung5,110.0,0.13266583229036297,0.15006821282401092
immune_rich_plus_stroma,LUAD-5 R1,Lung5,130.0,0.12139605462822459,0.1509433962264151
immune_rich_plus_stroma,LUAD-5 R1,Lung5,150.0,0.12686567164179105,0.16151202749140894
immune_rich_plus_stroma,LUAD-5 R1,Lung5,170.0,0.11553784860557768,0.1362763915547025
immune_rich_plus_stroma,LUAD-5 R1,Lung5,190.0,0.05612244897959184,0.10110294117647059
immune_rich_plus_stroma,LUAD-5 R2,Lung5,10.0,0.5483011325782812,0.8839285714285714
immune_rich_plus_stroma,LUAD-5 R2,Lung5,30.0,0.3815261044176707,0.39451476793248946
immune_rich_plus_stroma,LUAD-5 R2,Lung5,50.0,0.37534626038781166,0.35294117647058826
immune_rich_plus_stroma,LUAD-5 R2,Lung5,70.0,0.2660332541567696,0.2488095238095238
immune_rich_plus_stroma,LUAD-5 R2,Lung5,90.0,0.1310734463276836,0.1767497034400949
immune_rich_plus_stroma,LUAD-5 R2,Lung5,110.0,0.11695137976346912,0.13002680965147453
immune_rich_plus_stroma,LUAD-5 R2,Lung5,130.0,0.11916264090177134,0.13043478260869565
immune_rich_plus_stroma,LUAD-5 R2,Lung5,150.0,0.1276595744680851,0.13843648208469056
immune_rich_plus_stroma,LUAD-5 R2,Lung5,170.0,0.10441767068273092,0.11068702290076336
immune_rich_plus_stroma,LUAD-5 R2,Lung5,190.0,0.11637931034482758,0.07142857142857142
immune_rich_plus_stroma,LUAD-5 R3,Lung5,10.0,0.7451456310679612,1.0242872228088702
immune_rich_plus_stroma,LUAD-5 R3,Lung5,30.0,0.36754176610978523,0.40412979351032446
immune_rich_plus_stroma,LUAD-5 R3,Lung5,50.0,0.17711598746081506,0.2471264367816092
immune_rich_plus_stroma,LUAD-5 R3,Lung5,70.0,0.13054830287206268,0.17087667161961367
immune_rich_plus_stroma,LUAD-5 R3,Lung5,90.0,0.1307277628032345,0.1524966261808367
immune_rich_plus_stroma,LUAD-5 R3,Lung5,110.0,0.1487603305785124,0.13612565445026178
immune_rich_plus_stroma,LUAD-5 R3,Lung5,130.0,0.13008130081300814,0.1295774647887324
immune_rich_plus_stroma,LUAD-5 R3,Lung5,150.0,0.11410788381742738,0.1132404181184669
immune_rich_plus_stroma,LUAD-5 R3,Lung5,170.0,0.0891891891891892,0.10672853828306264
immune_rich_plus_stroma,LUAD-5 R3,Lung5,190.0,0.10115606936416185,0.08333333333333333
immune_rich_plus_stroma,LUSC-6,Lung6,10.0,1.5833333333333333,1.3129770992366412
immune_rich_plus_stroma,LUSC-6,Lung6,30.0,1.3389830508474576,0.8275862068965517
immune_rich_plus_stroma,LUSC-6,Lung6,50.0,1.0491803278688525,0.6629213483146067
immune_rich_plus_stroma,LUSC-6,Lung6,70.0,0.6303030303030303,0.4875
immune_rich_plus_stroma,LUSC-6,Lung6,90.0,0.49583333333333335,0.3921015514809591
immune_rich_plus_stroma,LUSC-6,Lung6,110.0,0.4827586206896552,0.30012610340479196
immune_rich_plus_stroma,LUSC-6,Lung6,130.0,0.27384615384615385,0.23468208092485549
immune_rich_plus_stroma,LUSC-6,Lung6,150.0,0.24041811846689895,0.22114347357065803
immune_rich_plus_stroma,LUSC-6,Lung6,170.0,0.184375,0.17078410311493017
immune_rich_plus_stroma,LUSC-6,Lung6,190.0,0.17419354838709677,0.14518002322880372
immune_rich_plus_stroma,LUAD-9 R1,Lung9,10.0,2.5467914438502675,2.6957816377171215
immune_rich_plus_stroma,LUAD-9 R1,Lung9,30.0,1.6226993865030674,1.5952380952380953
immune_rich_plus_stroma,LUAD-9 R1,Lung9,50.0,0.9326829268292683,1.0179372197309418
immune_rich_plus_stroma,LUAD-9 R1,Lung9,70.0,0.5776566757493188,0.6283068783068783
immune_rich_plus_stroma,LUAD-9 R1,Lung9,90.0,0.3832673827020916,0.4593769089798412
immune_rich_plus_stroma,LUAD-9 R1,Lung9,110.0,0.30010548523206754,0.3492343934040047
immune_rich_plus_stroma,LUAD-9 R1,Lung9,130.0,0.24523946912867858,0.32362897765741366
immune_rich_plus_stroma,LUAD-9 R1,Lung9,150.0,0.21551132463967054,0.26694214876033057
immune_rich_plus_stroma,LUAD-9 R1,Lung9,170.0,0.20399666944213155,0.3064066852367688
immune_rich_plus_stroma,LUAD-9 R1,Lung9,190.0,0.2118491921005386,0.24701195219123506
immune_rich_plus_stroma,LUAD-9 R2,Lung9,10.0,1.7531645569620253,2.2729536258948024
immune_rich_plus_stroma,LUAD-9 R2,Lung9,30.0,1.1288014311270125,1.4582893347412882
immune_rich_plus_stroma,LUAD-9 R2,Lung9,50.0,0.8247011952191236,1.100392156862745
immune_rich_plus_stroma,LUAD-9 R2,Lung9,70.0,0.5646853146853147,0.8373879641485276
immune_rich_plus_stroma,LUAD-9 R2,Lung9,90.0,0.4913258983890954,0.6917411888479748
immune_rich_plus_stroma,LUAD-9 R2,Lung9,110.0,0.44476744186046513,0.5764546684709067
immune_rich_plus_stroma,LUAD-9 R2,Lung9,130.0,0.32653965440850685,0.42740471869328495
immune_rich_plus_stroma,LUAD-9 R2,Lung9,150.0,0.2655440414507772,0.4025294374182294
immune_rich_plus_stroma,LUAD-9 R2,Lung9,170.0,0.2879858657243816,0.4209803023362345
immune_rich_plus_stroma,LUAD-9 R2,Lung9,190.0,0.2927170868347339,0.44283036551077787
immune_rich_plus_stroma,LUAD-12,Lung12,10.0,0.4644945697577276,0.8781504986400726
immune_rich_plus_stroma,LUAD-12,Lung12,30.0,0.29583975346687214,0.38497109826589593
immune_rich_plus_stroma,LUAD-12,Lung12,50.0,0.239067055393586,0.37373737373737376
immune_rich_plus_stroma,LUAD-12,Lung12,70.0,0.16071428571428573,0.2658064516129032
immune_rich_plus_stroma,LUAD-12,Lung12,90.0,0.12038303693570451,0.19850746268656716
immune_rich_plus_stroma,LUAD-12,Lung12,110.0,0.09644670050761421,0.17264957264957265
immune_rich_plus_stroma,LUAD-12,Lung12,130.0,0.10319410319410319,0.19957537154989385
immune_rich_plus_stroma,LUAD-12,Lung12,150.0,0.07736389684813753,0.12564102564102564
immune_rich_plus_stroma,LUAD-12,Lung12,170.0,0.06827309236947791,0.1291390728476821
immune_rich_plus_stroma,LUAD-12,Lung12,190.0,0.19117647058823528,0.1799163179916318
immune_rich_plus_stroma,LUAD-13,Lung13,10.0,2.065279542566709,2.062877192982456
immune_rich_plus_stroma,LUAD-13,Lung13,30.0,1.391304347826087,1.4446614583333333
immune_rich_plus_stroma,LUAD-13,Lung13,50.0,1.129742033383915,1.2366034624896949
immune_rich_plus_stroma,LUAD-13,Lung13,70.0,0.8925022583559169,1.0744444444444445
immune_rich_plus_stroma,LUAD-13,Lung13,90.0,0.8658536585365854,1.23338485316847
immune_rich_plus_stroma,LUAD-13,Lung13,110.0,0.948170731707317,1.302857142857143
immune_rich_plus_stroma,LUAD-13,Lung13,130.0,0.9721030042918455,1.3409610983981692
immune_rich_plus_stroma,LUAD-13,Lung13,150.0,0.9796511627906976,1.471571906354515
immune_rich_plus_stroma,LUAD-13,Lung13,170.0,1.1705069124423964,1.4615384615384615
immune_rich_plus_stroma,LUAD-13,Lung13,190.0,1.0743801652892562,1.2788461538461537
