gene,group,cell_line,is_lung,GSE_ID,treatments,n_baseline,n_icb,mean_baseline,mean_icb,delta_mean,median_baseline,median_icb,delta_median,direction_mean,direction_median,tismo_deseq2_p
Cldn4,E0771_GSE174053_high.fat.diet_antiPD1,E0771,False,GSE174053,antiPD1; high.fat.diet;;isotype; high.fat.diet;,8,8,0.8743712081873632,0.8382443371357469,-0.03612687105161638,0.1828571742151165,0.672658719764025,0.48980154554890853,down,up,0.711770180725961
Cldn4,4T1_GSE137818_Brca1_KO_antiPD1,4T1,False,GSE137818,antiPD1;no_treatment,5,5,8.041262329779764,7.962424593227169,-0.07883773655259496,7.99579756340907,7.9664555545573,-0.02934200885176974,down,down,0.839310293675644
Cldn4,402230_GSE148856_radiation_antiPD1,402230,False,GSE148856,antiPD1; radiation;;isotype; radiation;,4,4,0.23825551047153581,0.15458144114316524,-0.08367406932837057,0.224304611504716,0.0693390930473855,-0.1549655184573305,down,down,0.944476007527158
Cldn4,T11_GSE124821_end_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,5,5,0.2905390590170265,0.20306492981144392,-0.08747412920558256,0.0568734254532085,0.040843346627065,-0.016030078826143497,down,down,0.96790140221435
Cldn4,D4M.3A.3_GSE159344_antiPD1,D4M.3A.3,False,GSE159344,antiPD1;isotype,3,3,0.09632113449793633,0.0,-0.09632113449793633,0.141725747302057,0.0,-0.141725747302057,down,down,0.999991667614612
Cldn4,p53-2225L_GSE124821_end_antiCTLA4&antiPD1,p53-2225L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,6,3,7.1924304029985,7.094858643919037,-0.09757175907946358,6.998770803938545,7.24561790414055,0.24684710020200562,down,up,0.997707392100415
Cldn4,CT26_ERP114266_day7_antiCTLA4&antiPDL1,CT26,False,ERP114266,antiPDL1; antiCTL4;;isotype,5,5,0.8635409095247837,0.7287512934632199,-0.1347896160615638,0.458136562883781,0.165131133893957,-0.293005428989824,down,down,0.940780471951067
Cldn4,T11_GSE124821_UV_end_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,5,0.553389462325364,0.408287305294665,-0.145102157030699,0.6412169930905975,0.3415303869973,-0.29968660609329756,down,down,0.567387735053989
Cldn4,4T1_GSE130472_old_antiPDL1,4T1,False,GSE130472,antiPDL1; old;;isotype; old;,7,8,6.069634781563109,5.909861270494183,-0.15977351106892623,6.10319272346033,5.65230546565025,-0.45088725781007977,down,down,0.460008900572485
Cldn4,B16_GSE151829_Aire_KO_antiCTLA4,B16,False,GSE151829,antiCTLA4;isotype,5,6,0.3067418052196312,0.13393350758353934,-0.17280829763609185,0.213083798709614,0.067858791673807,-0.14522500703580699,down,down,0.564429235083819
Cldn4,KPB25L_GSE124821_UV_day7_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,6,3.7428033598192023,3.5385546534677754,-0.2042487063514269,3.605122561058423,4.52404342655611,0.9189208654976873,down,up,0.617159811457574
Cldn4,T11_GSE124821_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.38341037208189027,0.10824127226688234,-0.2751690998150079,0.1386172103701514,0.06371769782288761,-0.07489951254726379,down,down,
Cldn4,CT26_GSE139475_antiPD1,CT26,False,GSE139475,antiPD1;isotype,5,9,1.074877193479072,0.7196925791129607,-0.35518461436611126,1.14179216114684,0.768022979415869,-0.37376918173097107,down,down,0.335343222972471
Cldn4,KPB25L_GSE124821_end_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,6,3,7.042788403929737,6.677427960786484,-0.36536044314325267,6.797814259503889,6.61265884722995,-0.1851554122739394,down,down,0.999910030472736
Cldn4,KPB25L_GSE124821_day7_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,6.60477798042025,6.220481558311325,-0.38429642210892556,6.731727721928889,6.153254709008355,-0.5784730129205347,down,down,0.999861192789984
Cldn4,4T1_GSE130472_young_antiCTLA4,4T1,False,GSE130472,antiCTLA4; young;;isotype; young;,7,12,5.477910590715585,5.0625940085278485,-0.4153165821877369,5.50943306211066,5.15621798179498,-0.35321508031567994,down,down,0.692410889513063
Cldn4,YTN16_GSE146027_day10_antiPD1,YTN16,False,GSE146027,antiPD1;no_treatment,4,4,1.5323433375286375,1.0878747763168308,-0.44446856121180667,1.55676392723924,1.091529689442325,-0.465234237796915,down,down,0.275654846253517
Cldn4,MOC22_RU31562203_antiPD1,MOC22,False,RU31562203,antiPD1;isotype,3,3,7.024313305980783,6.345834165330583,-0.6784791406502002,7.04869258028266,6.56575765761271,-0.4829349226699504,down,down,0.432380611634145
Cldn4,KPB25L_GSE124821_UV_end_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,6,4,6.758494650473035,5.6035902436552005,-1.1549044068178347,7.5766482367570696,6.02748638329944,-1.5491618534576297,down,down,0.889105932989905
Cldn4,KPB25L_GSE124821_day3_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,5,5,6.488255875465209,5.035062679020874,-1.4531931964443352,6.5597071918641,4.09155284944799,-2.46815434241611,down,down,0.53813495325332
Cldn4,YTN16_GSE146027_day21_antiCTLA4,YTN16,False,GSE146027,antiCTLA4;no_treatment,5,5,6.065160740408489,4.344375541065988,-1.720785199342501,6.23081676614005,4.45032966097183,-1.7804871051682198,down,down,4.9775224865536e-07
Actb,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1,LLC,True,GSE155972,antiPD1; antiCTL4;;no_treatment,10,7,11.589724504142492,11.299111316630315,-0.2906131875121769,11.8278981464106,11.3846286335495,-0.44326951286110017,down,down,0.0361132724753138
Actb,LLC_GSE155972_antiCTLA4&antiPD1,LLC,True,GSE155972,antiPD1; antiCTL4;;no_treatment,10,6,11.6827265821663,11.037721579385066,-0.6450050027812342,11.88355197929185,11.0937065441113,-0.7898454351805508,down,down,0.249620633924719
Actb,KPB25L_GSE124821_UV_end_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,6,4,11.63553861938785,12.848621799234476,1.2130831798466257,11.55075271644155,12.822285431925799,1.2715327154842484,up,up,0.0011966345880024
Actb,B16_GSE150401_MDK_knockdown_antiPD1,B16,False,GSE150401,antiPD1;isotype,4,4,11.5516721862533,12.75125839488405,1.19958620863075,11.48598461251505,13.15234505578365,1.6663604432685997,up,up,0.429496146521852
Actb,B16_GSE150401_antiPD1,B16,False,GSE150401,antiPD1;isotype,4,4,12.042109939611198,13.178526670598849,1.1364167309876514,12.1131330983852,13.1285652711917,1.0154321728065003,up,up,0.987188231334236
Actb,T11_GSE124821_UV_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,3,11.510211807338148,12.573118507214067,1.062906699875919,11.533625588862801,12.8262526905833,1.2926271017204982,up,up,0.0190905681777066
Actb,CT26_ERP114266_day14_antiCTLA4&antiPDL1,CT26,False,ERP114266,antiPDL1; antiCTL4;;isotype,5,5,12.42666961415922,13.367795258754281,0.9411256445950613,12.5681394785913,13.7724421898578,1.2043027112665001,up,up,0.166074400429717
Actb,B16_GSE151829_Aire_KO_antiCTLA4,B16,False,GSE151829,antiCTLA4;isotype,5,5,12.57458227378542,13.36302920229528,0.7884469285098596,12.613395000697,13.1709107393046,0.5575157386076004,up,up,0.210907740059358
Actb,EMT6_GSE107801_antiPDL1,EMT6,False,GSE107801,antiPDL1;;isotype,10,10,10.975611661326829,11.7138364294173,0.7382247680904719,10.948368131327,11.7138364294173,0.7654682980903011,up,up,9.80994933740988e-09
Actb,T11_GSE124821_UV_day7_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,11.4808397604384,12.2183641924992,0.7375244320608001,11.30529017086935,12.065944455126552,0.7606542842572015,up,up,0.722117783308771
Actb,MOC22_RU31562203_antiPD1,MOC22,False,RU31562203,antiPD1;isotype,3,3,11.254548470673834,11.8990658003518,0.6445173296779654,11.4204021792727,11.9217002533194,0.5012980740466997,up,up,0.300476033061266
Actb,B16_GSE152925_antiPDL1,B16,False,GSE152925,antiPDL1;isotype;isotype; PBS,6,6,11.925035882286815,12.5648738894768,0.6398380071899847,12.102194976359751,12.613395000697,0.5112000243372492,up,up,0.503659411682481
Actb,4T1_GSE130472_old_antiCTLA4,4T1,False,GSE130472,antiCTLA4; old;;isotype; old;,7,8,9.617421815045535,10.241960543209856,0.6245387281643211,9.79125361823107,10.13251719576692,0.3412635775358499,up,up,0.263174132704097
Actb,BNL-MEA_GSE148947_regorafenib_5_antiPD1,BNL-MEA,False,GSE148947,antiPD1; regorafenib_5;;regorafenib_5,3,3,12.388774005703167,12.982916488492066,0.5941424827888984,12.740173596994,12.9218507304493,0.18167713345530068,up,up,0.967522731756979
Actb,BNL-MEA_GSE148947_antiPD1,BNL-MEA,False,GSE148947,antiPD1;vehicle,3,3,11.9863548379177,12.5792872601361,0.5929324222184,12.0009484915397,12.7030700381404,0.7021215466006989,up,up,0.366768135620851
Actb,4T1_GSE130472_old_antiPDL1,4T1,False,GSE130472,antiPDL1; old;;isotype; old;,7,8,9.617421815045535,10.207165617411146,0.5897438023656107,9.79125361823107,10.1361545451848,0.34490092695373065,up,up,0.148350959005363
Actb,KPB25L_GSE124821_day3_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,5,5,11.564923556401038,12.15443848319582,0.5895149267947826,11.6546367946239,12.42909170423,0.7744549096061011,up,up,0.0691207035832874
Actb,YTN16_GSE146027_day14_antiCTLA4,YTN16,False,GSE146027,antiCTLA4;no_treatment,4,5,10.9880277936943,11.55522452598496,0.5671967322906593,10.9792169884059,11.4739532814599,0.49473629305400024,up,up,0.0020237402125102
Actb,4T1_GSE130472_young_antiPDL1,4T1,False,GSE130472,antiPDL1; young;;isotype; young;,7,10,9.690099080882087,10.196248567743002,0.5061494868609149,9.70939304771123,10.002863471936795,0.2934704242255659,up,up,0.439290459427994
Actb,CT26_GSE153239_FcS_antiGARP:TGFb_WT_antiPD1,CT26,False,GSE153239,antiGARP:TGFb WT;antiGARP:TGFb WT; antiPD1 FcS;,5,5,10.79617635095154,11.301365236308659,0.5051888853571178,10.8613442111228,11.4326292959269,0.5712850848040993,up,up,0.341495129297704
Actb,CT26_ERP114266_day7_antiCTLA4&antiPDL1,CT26,False,ERP114266,antiPDL1; antiCTL4;;isotype,5,5,13.05377134159296,13.52930395423112,0.47553261263816005,12.8071229015689,13.7724421898578,0.9653192882889012,up,up,0.0848627269158601
Actb,4T1_GSE130472_young_antiCTLA4,4T1,False,GSE130472,antiCTLA4; young;;isotype; young;,7,12,9.690099080882087,10.085604714939555,0.39550563405746786,9.70939304771123,10.1753322163662,0.4659391686549714,up,up,0.34856604301867
Actb,CT26_GSE153239_FcS_antiGARP:TGFb_FcD_antiPD1,CT26,False,GSE153239,antiGARP:TGFb FcD;antiGARP:TGFb FcD; antiPD1 FcS;,5,5,10.919310912272781,11.30379798608078,0.38448707380799796,10.9177757487698,11.5680384210115,0.6502626722417002,up,up,0.673664905490783
Actb,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,12.547090909222451,12.913033172586776,0.36594226336432456,12.60732843639475,12.92395643864635,0.3166280022515995,up,up,0.0266940485176238
Actb,B16_GSE152925_swainsonine_antiPDL1,B16,False,GSE152925,antiPDL1; swainsonine;swainsonine,3,3,12.336486731043834,12.684569575732398,0.3480828446885642,12.3222683333758,12.613395000697,0.2911266673212012,up,up,0.652246792891609
Actb,KPB25L_GSE124821_day7_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,11.997168544282324,12.340288923831626,0.3431203795493012,12.05266171925555,12.11030858309605,0.05764686384049966,up,up,0.999861192789984
Actb,402230_GSE148856_antiPD1,402230,False,GSE148856,antiPD1;isotype,4,4,11.214301947068124,11.553638498299424,0.3393365512313,11.253826431577199,11.64406631567335,0.3902398840961503,up,up,0.99949700181637
Actb,MC38_GSE93017_antiPDL1,MC38,False,GSE93017,antiPDL1;isotype,3,3,14.629016470595133,14.9313200349577,0.30230356436256756,14.9313200349577,14.9313200349577,0.0,up,tie,0.825679400600172
Actb,p53-2336R_GSE124821_end_antiCTLA4&antiPD1,p53-2336R,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,8,5,11.239054628273175,11.475335001634301,0.23628037336112584,11.2339861658752,11.2186631964188,-0.015322969456398994,up,down,0.368211097204181
Actb,EMT6_GSE107801_antiTGFb_trap_antiPDL1,EMT6,False,GSE107801,M7824 (anti_PDL1_TGFb_Trap);anti_PDL1(mut)_TGFb_Trap_control,10,10,11.50250248475891,11.7138364294173,0.2113339446583904,11.7138364294173,11.7138364294173,0.0,up,tie,0.616943406001326
Actb,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,11.41046552321445,11.59811714570775,0.18765162249330025,11.4080064455222,11.459992016220252,0.051985570698050765,up,up,0.0299526395468256
Actb,4T1_GSE137818_Brca1_KO_antiPD1,4T1,False,GSE137818,antiPD1;no_treatment,5,5,10.437992019442541,10.57449884315924,0.1365068237166991,10.4658150205706,10.5810446181424,0.1152295975717994,up,up,0.709201704463227
Actb,B16_GSE109485_intra&extracranial_antiCTLA4&antiPD1,B16,False,GSE109485,antiPD1; antiCTLA4; intra&extracranial;;isotype; intra&extracranial;,3,3,13.470968288146201,13.595172571869133,0.12420428372293202,13.4709682881462,13.4709682881462,0.0,up,tie,0.983446782943583
Actb,B16_GSE152925_Man2a1_KO_antiPDL1,B16,False,GSE152925,antiPDL1;isotype,3,3,12.562632991215432,12.670984085210401,0.108351093994969,12.613395000697,12.613395000697,0.0,up,tie,0.871649980212884
Actb,B16_GSE151829_antiCTLA4,B16,False,GSE151829,antiCTLA4;isotype,3,6,13.0431067492668,13.14552550957805,0.10241876031125052,12.9792047542479,13.22508652119705,0.24588176694914843,up,up,0.743696212279556
Actb,B16_GSE149825_birinapant_antiCTLA4&antiPD1,B16,False,GSE149825,antiPD1; antiCTLA4; birinapant;birinapant,3,3,10.6056208105325,10.672939896464898,0.06731908593239844,10.6544162308768,10.5337578139973,-0.12065841687950041,up,down,0.999996746956157
Actb,YTN16_GSE146027_day10_antiPD1,YTN16,False,GSE146027,antiPD1;no_treatment,4,4,11.09831658541575,11.163413132258151,0.06509654684240118,11.13237328355235,11.19127142807655,0.058898144524199836,up,up,0.714141925351337
Actb,D4M.3A.3_GSE159344_antiPD1,D4M.3A.3,False,GSE159344,antiPD1;isotype,3,3,11.240479844926234,11.298909043179833,0.05842919825359871,11.1423223660236,11.233035923825,0.09071355780139889,up,up,0.999991667614612
Actb,KPB25L_GSE124821_end_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,6,3,11.521940599566266,11.5731212865325,0.05118068696623368,11.54406175224085,11.6125233741389,0.0684616218980505,up,up,0.999910030472736
Actb,4T1_GSE137818_Brca2_KO_antiPD1,4T1,False,GSE137818,antiPD1;no_treatment,5,3,10.69609836877144,10.735763733149033,0.03966536437759416,10.7284333739137,10.7419316778059,0.013498303892198749,up,up,0.344921528853254
Actb,D3UV2_GSE159344_antiPD1,D3UV2,False,GSE159344,antiPD1;isotype,3,3,11.700337103592267,11.737865415199733,0.037528311607466946,11.6898119910638,11.6681940271129,-0.021617963950900432,up,down,0.872506585344645
Actb,YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2,YUMM1.7,False,GSE103725,BRAFi;BRAFi; antiPDL2;,3,4,11.168128788503433,11.185512838411524,0.017384049908091725,11.3450839343197,11.21948202728045,-0.12560190703925045,up,down,0.983154558553678
Actb,YTN16_GSE146027_day21_antiCTLA4,YTN16,False,GSE146027,antiCTLA4;no_treatment,5,5,11.288743301716682,11.29858640315322,0.009843101436537438,11.3059613183495,11.3162858603906,0.01032454204110067,up,up,0.957224043981106
Actb,B16_GSE109485_intracranial_antiCTLA4&antiPD1,B16,False,GSE109485,antiPD1; antiCTLA4; intracranial;;isotype; intracranial;,3,3,13.470968288146201,13.470968288146201,0.0,13.4709682881462,13.4709682881462,0.0,tie,tie,0.986175012112353
Actb,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1,p53-2336R,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,3,5,11.163633636142933,11.14822335907866,-0.015410277064273004,11.1388652670931,11.1777382648782,0.03887299778510034,down,up,0.99965767764384
Actb,YTN16_GSE146027_anti_IL17_day10_antiPD1,YTN16,False,GSE146027,antiPD1; antiIL17;anti_IL17,4,4,11.053221177951276,11.0205984140174,-0.03262276393387609,11.03362477510465,11.021453279957449,-0.012171495147201838,down,down,0.709247253987399
Actb,YTN16_GSE146027_day7_antiCTLA4,YTN16,False,GSE146027,antiCTLA4;no_treatment,4,5,11.236070217025775,11.199659331579719,-0.036410885446056085,11.234510417732551,11.1415782956707,-0.09293212206185153,down,down,0.862682633026421
Actb,T11_GSE124821_day7_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,11.669823532315474,11.632171746981225,-0.03765178533424951,11.6793861314819,11.67964162995675,0.0002554984748499578,down,up,0.993746212938163
Actb,CT26_GSE139475_antiPD1,CT26,False,GSE139475,antiPD1;isotype,5,9,10.639744121992319,10.564855617589055,-0.07488850440326367,10.611526818903,10.611526818903,0.0,down,tie,0.251917599342966
Actb,4T1_GSE132529_antiPD1,4T1,False,GSE132529,antiPD1;vehicle,3,3,11.704961132700065,11.627706136823065,-0.07725499587700035,11.6394540073708,11.6394540073708,0.0,down,tie,0.999994158740348
Actb,T11_GSE124821_end_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,5,5,11.515472206078739,11.414303680757381,-0.10116852532135745,11.5261604056497,11.4444368230933,-0.08172358255639978,down,down,0.987195528540564
Actb,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,12.067516050445851,11.945459663516925,-0.12205638692892684,12.15706313195205,12.0849660347317,-0.07209709722035029,down,down,0.999300924725397
Actb,CT26_GSE153239_FcS_antiTGFb_antiPD1,CT26,False,GSE153239,antiTGFb;antiTGFb; antiPD1 FcS;,5,5,11.03032088686424,10.90064031441466,-0.12968057244957976,10.8992922495384,10.7904180587871,-0.10887419075129934,down,down,0.989431937816084
Actb,CT26_GSE153239_FcS_antiPD1,CT26,False,GSE153239,antiPD1_FcS;isotype,5,5,10.9520804144098,10.81970647585368,-0.13237393855611934,10.8992922495384,10.6279261964103,-0.2713660531280997,down,down,0.999953620793337
Actb,T11_GSE124821_day3_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,11.646740971069574,11.509616509435249,-0.13712446163432546,11.651373515103248,11.499142199375399,-0.15223131572784965,down,down,0.869364682860791
Actb,MC38_GSE172162_exercise_antiPD1,MC38,False,GSE172162,antiPD1; exercise;exercise,4,4,13.74614752029625,13.59736419878365,-0.14878332151259954,13.3510900154091,13.68774967863955,0.33665966323044927,down,up,0.987848581216639
Actb,p53-2225L_GSE124821_end_antiCTLA4&antiPD1,p53-2225L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,6,3,11.080308553906852,10.918256176973665,-0.16205237693318608,10.954264485141401,10.9039032503227,-0.05036123481870192,down,down,0.997707392100415
Actb,E0771_GSE174053_high.fat.diet_antiPD1,E0771,False,GSE174053,antiPD1; high.fat.diet;;isotype; high.fat.diet;,8,8,11.663500172132164,11.495130895547012,-0.16836927658515144,11.7144436590321,11.58506604187035,-0.12937761716174911,down,down,0.9460128537782
Actb,KPB25L_GSE124821_UV_day7_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,6,11.789179958496225,11.62021799180585,-0.16896196669037522,11.78156718443075,11.65794919203,-0.12361799240075122,down,down,0.418358865829869
Actb,B16_GSE149825_antiCTLA4&antiPD1,B16,False,GSE149825,antiPD1; antiCTLA4;;vehicle,3,3,10.792041679861235,10.584681328952799,-0.20736035090843608,10.7552979086242,10.5677600282303,-0.18753788039390074,down,down,0.990479379268882
Actb,402230_GSE148856_radiation_antiPD1,402230,False,GSE148856,antiPD1; radiation;;isotype; radiation;,4,4,11.679854090882875,11.396594869555926,-0.2832592213269489,11.6860421940865,11.36020955232415,-0.32583264176235005,down,down,0.942462802008341
Actb,T11_GSE124821_UV_end_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,5,11.7937396059375,11.416144606520358,-0.37759499941714125,11.7070994374867,11.5375149817445,-0.16958445574219994,down,down,0.143541626908461
Actb,MC38_GSE172162_antiPD1,MC38,False,GSE172162,antiPD1;isotype,4,4,14.309534856798624,13.74614752029625,-0.5633873365023749,14.477864688413849,13.3510900154091,-1.126774673004748,down,down,0.63946537482577
Actb,p53-2225L_GSE124821_day3_antiCTLA4&antiPD1,p53-2225L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,8,5,11.668665915119762,11.0786154951844,-0.5900504199353627,11.4402991377443,11.1351216933458,-0.3051774443985007,down,down,0.102883759173915
Actb,KPB25L_GSE124821_UV_day3_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,3,13.037676304219225,12.238205630273166,-0.7994706739460593,13.13325748280125,11.5814286100115,-1.5518288727897502,down,down,0.916167678900623
Epcam,LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1,LLC,True,GSE155972,antiPD1; antiCTL4;;no_treatment,10,7,0.546755208472451,0.8456754113651631,0.29892020289271215,0.46283413428972453,0.31508511569607,-0.14774901859365452,up,down,0.678229428955411
Epcam,LLC_GSE155972_antiCTLA4&antiPD1,LLC,True,GSE155972,antiPD1; antiCTL4;;no_treatment,10,6,0.24571679021726528,0.22961937700279453,-0.01609741321447075,0.202206959082442,0.189770311536616,-0.01243664754582599,down,down,0.976399133996637
Epcam,YTN16_GSE146027_day7_antiCTLA4,YTN16,False,GSE146027,antiCTLA4;no_treatment,4,5,4.046415243210872,5.932016170203504,1.8856009269926313,4.372695820348595,5.88657704519108,1.5138812248424856,up,up,0.0504247489259794
Epcam,EMT6_GSE107801_antiTGFb_trap_antiPDL1,EMT6,False,GSE107801,M7824 (anti_PDL1_TGFb_Trap);anti_PDL1(mut)_TGFb_Trap_control,10,10,0.94402733601599,1.9373965920496012,0.9933692560336113,0.742925924756618,2.117484873160075,1.374558948403457,up,up,0.0030383967032297
Epcam,B16_GSE149825_birinapant_antiCTLA4&antiPD1,B16,False,GSE149825,antiPD1; antiCTLA4; birinapant;birinapant,3,3,0.027540915179931968,1.0086328367784176,0.9810919215984857,0.0,1.25070753703908,1.25070753703908,up,up,0.0002645922977687
Epcam,BNL-MEA_GSE148947_antiPD1,BNL-MEA,False,GSE148947,antiPD1;vehicle,3,3,1.0169906272716436,1.9781738666404232,0.9611832393687796,0.68854025994877,1.39496076500544,0.7064205050566701,up,up,0.255266958786992
Epcam,KPB25L_GSE124821_UV_day7_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,6,4.427740224406772,5.316445073628034,0.8887048492212619,4.4099710054945715,6.56827413535259,2.1583031298580186,up,up,0.894084970759466
Epcam,CT26_GSE153239_FcS_antiGARP:TGFb_FcD_antiPD1,CT26,False,GSE153239,antiGARP:TGFb FcD;antiGARP:TGFb FcD; antiPD1 FcS;,5,5,0.5340732317460211,1.2832516377563512,0.7491784060103301,0.612994929616634,0.0853768837043108,-0.5276180459123232,up,down,0.259328441229731
Epcam,EMT6_GSE107801_antiPDL1,EMT6,False,GSE107801,antiPDL1;;isotype,10,10,0.7229695304848194,1.4325823358729626,0.7096128053881432,0.7095351644419625,1.156653095440615,0.4471179309986524,up,up,0.0818641477259056
Epcam,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.5134604037071895,1.1852353943804297,0.6717749906732402,0.388398530084055,0.843481845371987,0.455083315287932,up,up,0.999300924725397
Epcam,T11_GSE124821_day7_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.8801966580897421,1.5427048418570057,0.6625081837672636,0.8041602454791414,1.43359831756063,0.6294380720814885,up,up,0.54718748815712
Epcam,CT26_GSE153239_FcS_antiGARP:TGFb_WT_antiPD1,CT26,False,GSE153239,antiGARP:TGFb WT;antiGARP:TGFb WT; antiPD1 FcS;,5,5,0.5316221958487464,1.1795458478116265,0.6479236519628802,0.102656597513848,1.03311583219312,0.9304592346792719,up,up,0.440763218154465
Epcam,CT26_GSE153239_FcS_antiTGFb_antiPD1,CT26,False,GSE153239,antiTGFb;antiTGFb; antiPD1 FcS;,5,5,0.5721589127827139,1.2179793715528637,0.6458204587701498,0.429373998417108,1.04686955175431,0.6174955533372021,up,up,0.989431937816084
Epcam,YTN16_GSE146027_day14_antiCTLA4,YTN16,False,GSE146027,antiCTLA4;no_treatment,4,5,5.612215712934715,6.254807934512377,0.6425922215776625,5.85706793132074,6.21707571513284,0.3600077838121001,up,up,0.571549848458836
Epcam,BNL-MEA_GSE148947_regorafenib_5_antiPD1,BNL-MEA,False,GSE148947,antiPD1; regorafenib_5;;regorafenib_5,3,3,0.8951344584482506,1.3648845276406234,0.46975006919237283,0.910299788456382,1.33957753933879,0.42927775088240805,up,up,0.991913053993249
Epcam,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.2467529226167287,0.7088873933717275,0.46213447075499875,0.18883442029678,0.6677595751223335,0.47892515482555353,up,up,0.0018223919830154
Epcam,D3UV2_GSE159344_antiPD1,D3UV2,False,GSE159344,antiPD1;isotype,3,3,0.6756649918272714,1.1285290069397955,0.45286401511252417,0.769946036742787,0.971003804581954,0.20105776783916696,up,up,0.676791045950596
Epcam,T11_GSE124821_UV_day7_antiCTLA4&antiPD1,T11,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,4,4,0.6576968393322855,1.060408789288255,0.4027119499559695,0.6057179755389674,1.2505137526673389,0.6447957771283714,up,up,0.500840229883574
Epcam,p53-2225L_GSE124821_day3_antiCTLA4&antiPD1,p53-2225L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,8,5,8.226538656744147,8.623864512038718,0.39732585529457154,8.569774436109824,8.6283846048071,0.058610168697274645,up,up,0.762885186573792
Epcam,KPB25L_GSE124821_UV_end_antiCTLA4&antiPD1,KPB25L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,6,4,7.470638421085707,7.845069169291703,0.3744307482059961,8.738322542107856,7.925068473147331,-0.813254068960525,up,down,0.968118148119902
Epcam,CT26_ERP114266_day14_antiCTLA4&antiPDL1,CT26,False,ERP114266,antiPDL1; antiCTL4;;isotype,5,5,0.30828325228769543,0.6822669362920436,0.37398368400434817,0.190936004466157,0.347376175233364,0.156440170767207,up,up,0.120168077075822
Epcam,p53-2225L_GSE124821_end_antiCTLA4&antiPD1,p53-2225L,False,GSE124821,antiPD1; antiCTLA4;;no_treatment,6,3,8.448253354433817,8.688646552426711,0.24039319799289416,8.462494551961315,8.71519623234979,0.2527016803884745,up,up,0.997707392100415
