ligand	n	auroc_high	auroc_low	aupr_high	aupr_low	aupr_corrected_high	aupr_corrected_low	delta_auroc	delta_aupr_corrected
ANGPTL5	50	0.6405482041587901	0.3810176433522369	0.013696694186780243	0.005998537174148286	0.005881752017352297	-0.0018164049952796597	0.2595305608065532	0.007698157012631957
ANGPTL6	50	0.6157277882797731	0.3457277882797732	0.012762904702656671	0.005654250596092219	0.004947962533228725	-0.0021606915733357263	0.26999999999999996	0.0071086541065644515
ANGPTL7	50	0.6497668557025835	0.42524574669187143	0.015614750973313812	0.006894201360972558	0.007799808803885866	-0.0009207408084553875	0.2245211090107121	0.008720549612341253
ANOS1	50	0.5825519848771267	0.42553875236294897	0.010302484478439997	0.006602320326907198	0.002487542309012051	-0.0012126218425207473	0.1570132325141777	0.003700164151532798
ANPEP	50	0.6626717076244486	0.3287523629489603	0.01651686364596706	0.0054714483007880475	0.008701921476539115	-0.002343493868639898	0.3339193446754883	0.011045415345179013
ANTXR1	50	0.6422243226212979	0.4076307498424701	0.015193754585579805	0.006608962593671248	0.00737881241615186	-0.0012059795757566978	0.2345935727788278	0.008584791991908557
ANXA1	50	0.6676496534341525	0.38003780718336483	0.016136799307008388	0.006010948011196032	0.008321857137580442	-0.0018039941582319134	0.2876118462507877	0.010125851295812355
ANXA2	50	0.6573093887838691	0.3743635790800252	0.02142447568763399	0.005902772512690894	0.013609533518206044	-0.001912169656737052	0.2829458097038439	0.015521703174943096
APELA	50	0.6644328922495274	0.3671581600504096	0.015843755899781466	0.005852681648901379	0.00802881373035352	-0.0019622605205265667	0.2972747321991178	0.009991074250880087
APLN	50	0.6231758034026466	0.38069943289224956	0.01195301800073549	0.006223671056951863	0.004138075831307545	-0.0015912711124760823	0.242476370510397	0.005729346943783627
APOA1	50	0.6654284814114683	0.37512287334593575	0.015695927619183113	0.005923330910137737	0.007880985449755167	-0.0018916112592902087	0.2903056080655325	0.009772596709045376
APOA2	50	0.6831348456206678	0.36100504095778196	0.015709824526812827	0.005829190331646028	0.007894882357384881	-0.0019857518377819176	0.3221298046628859	0.009880634195166799
APOA4	50	0.6895526149968494	0.34521739130434786	0.017490243421939108	0.005567667194696422	0.009675301252511162	-0.0022472749747315234	0.3443352236925015	0.011922576227242685
APOA5	50	0.6583459357277883	0.3782892249527411	0.017157081810257057	0.005851865038666181	0.009342139640829111	-0.001963077130761765	0.28005671077504724	0.011305216771590876
APOB	50	0.6581884057971015	0.38118147448015116	0.015545793047067803	0.006066392110189827	0.0077308508776398575	-0.0017485500592381185	0.2770069313169503	0.009479400936877977
APOC1	50	0.6738027725267801	0.35066162570888465	0.01626783257141229	0.005634381919931944	0.008452890401984343	-0.0021805602494960018	0.32314114681789546	0.010633450651480345
APOC2	50	0.6760333963453056	0.35313169502205416	0.017370929517063066	0.00563723472942438	0.00955598734763512	-0.0021777074400035658	0.3229017013232514	0.011733694787638686
APOC3	50	0.6828040327662256	0.3559577819785759	0.01623108634945795	0.005645160619570029	0.008416144180030005	-0.002169781549857917	0.3268462507876497	0.010585925729887922
APOC4	50	0.677763074984247	0.3603654694391934	0.016095474954114012	0.00574366873737234	0.008280532784686066	-0.002071273432055606	0.31739760554505364	0.010351806216741671
APOD	50	0.6531253938248268	0.39068998109640835	0.014890335434299153	0.007745779085787224	0.0070753932648712076	-6.916308364072164e-05	0.26243541272841847	0.007144556348511929
APOE	50	0.6559672337744171	0.34691241335853806	0.01674095394313281	0.005630188620981129	0.008926011773704865	-0.002184753548446817	0.30905482041587906	0.011110765322151682
APOO	50	0.6575015752993069	0.34981726528040324	0.015490485911241199	0.005630729846824572	0.007675543741813253	-0.0021842123226033733	0.3076843100189036	0.009859756064416626
APP	50	0.6596093257718967	0.4173345935727788	0.016162496329958212	0.010270062011523497	0.008347554160530266	0.0024551198420955517	0.24227473219911788	0.005892434318434715
AREG	50	0.6616792690611215	0.38889413988657845	0.016086725602811363	0.011175815164918453	0.008271783433383417	0.003360872995490507	0.27278512917454306	0.00491091043789291
ARF1	50	0.6583648393194707	0.3712035286704474	0.016226029432989682	0.005871744655585357	0.008411087263561736	-0.001943197513842589	0.2871613106490232	0.010354284777404325
ARMH4	50	0.6461531190926276	0.3998991808443605	0.01600045063994317	0.006241600890794579	0.008185508470515225	-0.001573341278633367	0.24625393824826713	0.009758849749148592
ARTN	50	0.6379048519218652	0.4009325771896661	0.013572742695661121	0.006265209656562836	0.0057578005262331755	-0.0015497325128651096	0.23697227473219912	0.007307533039098285
ASIP	50	0.6047353497164462	0.4090737240075615	0.012356399230662405	0.006975679877524545	0.004541457061234459	-0.0008392622919034011	0.19566162570888468	0.00538071935313786
ATP1B1	50	0.6566225582860743	0.3890894770006302	0.021987069408618297	0.006036226810499202	0.014172127239190351	-0.0017787153589287437	0.2675330812854441	0.015950842598119096
AVP	50	0.6553780718336484	0.366603654694392	0.014858958845054008	0.0058189990656188715	0.007044016675626062	-0.001995943103809074	0.2887744171392564	0.009039959779435136
AZGP1	50	0.6353119092627599	0.3819659735349716	0.015709662625287307	0.005971424862777103	0.007894720455859362	-0.001843517306650843	0.25334593572778835	0.009738237762510205
B2M	50	0.6525771896660366	0.37555765595463136	0.01509661271170357	0.006112053647024725	0.007281670542275624	-0.001702888522403221	0.27701953371140525	0.008984559064678845
BACE1	50	0.654247006931317	0.36767800882167617	0.015878593376546922	0.0057816725042380964	0.008063651207118976	-0.0020332696651898493	0.2865689981096408	0.010096920872308825
BACE2	50	0.6260144927536232	0.4226086956521739	0.018157743462047658	0.0066980999835121405	0.010342801292619712	-0.0011168421859158052	0.2034057971014493	0.011459643478535517
BCAN	50	0.6447920604914934	0.3743226212980466	0.01506687348230077	0.006756356948506829	0.0072519313128728245	-0.0010585852209211164	0.2704694391934468	0.00831051653379394
BDNF	50	0.6615280403276623	0.3834373030875866	0.02061759720732057	0.006172264288995849	0.012802655037892623	-0.0016426778804320965	0.2780907372400757	0.01444533291832472
BGN	50	0.6478544423440453	0.3919439193446755	0.014969971097120194	0.00638639654172303	0.0071550289276922484	-0.0014285456277049156	0.25591052299936984	0.008583574555397164
BMP1	50	0.6215689981096408	0.40853812224322616	0.016557155428342612	0.006583692696527064	0.008742213258914666	-0.0012312494729008819	0.21303087586641467	0.009973462731815548
BMP10	50	0.6160459987397605	0.40308443604284816	0.014841029823682312	0.006445363727528726	0.007026087654254366	-0.0013695784418992201	0.21296156269691235	0.008395666096153586
BMP15	50	0.6553182104599874	0.3708758664146188	0.015380603641786398	0.005943000634513939	0.007565661472358452	-0.0018719415349140065	0.2844423440453686	0.00943760300727246
BMP2	50	0.6918399495904223	0.38833963453056075	0.025141646967695233	0.006516326429122117	0.017326704798267287	-0.0012986157403058283	0.3035003150598615	0.018625320538573117
BMP3	50	0.5957971014492753	0.41725897920604915	0.014428264207957299	0.006848630740784557	0.006613322038529353	-0.0009663114286433891	0.17853812224322618	0.007579633467172742
BMP4	50	0.6368714555765596	0.3875267800882168	0.01769363926582007	0.00609049265688515	0.009878697096392126	-0.0017244495125427958	0.24934467548834277	0.011603146608934922
BMP5	50	0.6238815374921234	0.39084120982986775	0.015010938405015332	0.006271434855613914	0.007195996235587386	-0.0015435073138140316	0.23304032766225563	0.008739503549401418
BMP6	50	0.6352930056710775	0.39124763705103965	0.018539387828577766	0.0061317207337949885	0.01072444565914982	-0.0016832214356329572	0.24404536862003784	0.012407667094782778
BMP7	50	0.6319817265280403	0.4181127914303718	0.019828778705436027	0.007587595076877418	0.012013836536008082	-0.00022734709255052728	0.21386893509766852	0.012241183628558609
BMP8A	50	0.5917328292375551	0.42449590422180217	0.015263279845071795	0.007081895381376265	0.007448337675643849	-0.0007330467880516806	0.16723692501575294	0.00818138446369553
BMP8B	50	0.6200819155639571	0.40827662255828606	0.015503777231386105	0.006571308220688275	0.007688835061958159	-0.001243633948739671	0.21180529300567102	0.00893246901069783
BOC	50	0.6157876496534341	0.3685097668557026	0.013511388088487373	0.006005001759054568	0.005696445919059427	-0.001809940410373378	0.24727788279773155	0.007506386329432805
BPI	50	0.6732482671707625	0.3572747321991179	0.016377356959404125	0.005710020106325306	0.008562414789976179	-0.00210492206310264	0.3159735349716446	0.010667336853078819
BST2	50	0.6429993698802773	0.3943478260869565	0.013104691081286132	0.0061876526592702435	0.0052897489118581865	-0.0016272895101577022	0.24865154379332077	0.006917038422015889
BTC	50	0.6430497794580969	0.3582356647763075	0.014524561942790861	0.006428032151966979	0.006709619773362915	-0.0013869100174609666	0.2848141146817894	0.008096529790823882
BTLA	50	0.6690453686200378	0.3794833018273472	0.01596772189228938	0.006096233076407959	0.008152779722861433	-0.0017187090930199864	0.28956206679269064	0.00987148881588142
BTN1A1	50	0.6758317580340264	0.3672274732199118	0.016620362848983158	0.005881798470173257	0.008805420679555212	-0.0019331436992546889	0.3086042848141146	0.010738564378809901
BTN2A1	50	0.6481253938248267	0.3740296156269691	0.01420851021807054	0.005832744218690029	0.006393568048642594	-0.001982197950737917	0.2740957781978576	0.008375765999380511
BTNL8	50	0.6627063642091998	0.36069628229363576	0.015202804341929008	0.005764571896778291	0.007387862172501062	-0.0020503702726496547	0.30201008191556405	0.009438232445150716
BTNL9	50	0.6511972274732201	0.3791020793950851	0.015234074251982706	0.005990756591601886	0.00741913208255476	-0.0018241855778260594	0.27209514807813495	0.00924331766038082
C10orf99	50	0.6591461877756774	0.38429741650913674	0.015402838042811642	0.006054196358037945	0.007587895873383696	-0.0017607458113900005	0.2748487712665406	0.009348641684773697
C1QA	50	0.6520730938878387	0.37147763074984247	0.015592179553624928	0.005930343443091329	0.007777237384196983	-0.001884598726336617	0.28059546313799627	0.0096618361105336
C1QB	50	0.6617800882167613	0.36375866414618774	0.01630247913532402	0.005836463298602309	0.008487536965896075	-0.001978478870825637	0.2980214240705735	0.010466015836721711
C1QTNF1	50	0.6624228103339633	0.3621235034656584	0.016549494737872122	0.005799865924298488	0.008734552568444177	-0.0020150762451294577	0.3002993068683049	0.010749628813573634
C1QTNF5	50	0.6566698172652804	0.3615721487082546	0.015598983192554417	0.005744757626758334	0.0077840410231264714	-0.0020701845426696116	0.2950976685570258	0.009854225565796083
C3	50	0.6520951480781348	0.40271581600504097	0.015085510865846585	0.00959249493054043	0.00727056869641864	0.0017775527611124838	0.24937933207309387	0.005493015935306156
C4A	50	0.656244486452426	0.3713201008191557	0.016215516162286153	0.005878144975298748	0.008400573992858207	-0.0019367971941291976	0.28492438563327027	0.010337371186987404
C4B_2	50	0.6523818525519849	0.3607561436672968	0.01515519954300609	0.005697211200583708	0.0073402573735781435	-0.0021177309688442374	0.2916257088846881	0.009457988342422381
C4BPA	50	0.6185381222432262	0.411112161310649	0.013254978230428078	0.0064914373082406145	0.0054400360610001326	-0.0013235048611873312	0.20742596093257726	0.006763540922187464
C5	50	0.6660743541272841	0.37289540012602407	0.01574381107212975	0.010927188708260448	0.007928868902701804	0.003112246538832502	0.29317895400126004	0.004816622363869302
C6orf15	50	0.6660081915563957	0.3738689350976685	0.018108553638308357	0.00588129988670541	0.010293611468880411	-0.0019336422827225357	0.2921392564587272	0.012227253751602947
CA12	50	0.6698739760554505	0.3682545683679899	0.016522555724155827	0.005993164771715036	0.008707613554727881	-0.0018217773977129096	0.3016194076874606	0.01052939095244079
CADM1	50	0.6198897290485191	0.38169817265280404	0.011071587081874706	0.006262042225136718	0.00325664491244676	-0.0015528999442912276	0.2381915563957151	0.004809544856737988
CADM2	50	0.6166320100819156	0.3864209199747953	0.012318535757697074	0.006579184367010347	0.004503593588269128	-0.001235757802417599	0.23021109010712032	0.005739351390686727
CADM3	50	0.6188815374921235	0.37602079395085064	0.01269563315532686	0.006530803312312624	0.004880690985898915	-0.001284138857115322	0.24286074354127285	0.006164829843014237
CADM4	50	0.636877756773787	0.38281033396345304	0.01398908342901417	0.0061132394187798774	0.006174141259586225	-0.0017017027506480683	0.25406742281033395	0.007875844010234292
CALCA	50	0.6686231884057972	0.3796250787649653	0.021191244773539446	0.005951735823356225	0.0133763026041115	-0.0018632063460717208	0.28899810964083184	0.01523950895018322
CALCB	50	0.6557498424700694	0.3719281663516068	0.015199145261913821	0.005902862697924745	0.0073842030924858755	-0.0019120794715032008	0.2838216761184626	0.009296282563989077
CALM1	50	0.6439760554505356	0.39950850661625714	0.014089590765236778	0.01122363822332664	0.006274648595808832	0.003408696053898694	0.24446754883427846	0.002865952541910138
CALM2	50	0.634987397605545	0.40147132955261494	0.013791968347288987	0.009128977687789981	0.005977026177861042	0.0013140355183620354	0.23351606805293007	0.004662990659499006
CALM3	50	0.6522180214240706	0.3924952741020794	0.016740488768838664	0.012823078485359405	0.008925546599410718	0.00500813631593146	0.2597227473219912	0.003917410283479259
CALR	50	0.66382797731569	0.35157214870825454	0.03527269981667643	0.00724302959544392	0.027457757647248487	-0.000571912573984026	0.31225582860743545	0.02802967022123251
CAMP	50	0.655945179584121	0.3830781348456207	0.013163350015830338	0.006030669827892807	0.005348407846402392	-0.0017842723415351387	0.2728670447385003	0.007132680187937531
CCK	50	0.6238374291115312	0.35824511657214875	0.014213668624961557	0.005800570431586586	0.006398726455533611	-0.00201437173784136	0.2655923125393824	0.008413098193374971
CCL1	50	0.6405072463768116	0.4115942028985508	0.016673928682914785	0.006942661738857813	0.008858986513486839	-0.000872280430570133	0.22891304347826075	0.009731266944056972
CCL11	50	0.5825015752993069	0.4014366729678639	0.012066148133632415	0.00623481742148263	0.004251205964204469	-0.0015801247479453155	0.181064902331443	0.0058313307121497845
CCL13	50	0.6397227473219912	0.3780119722747322	0.020556104310740658	0.0062341386880208245	0.012741162141312712	-0.0015808034814071212	0.261710775047259	0.014321965622719833
CCL14	50	0.663635790800252	0.3535097668557026	0.014912060471464608	0.005678014094554459	0.0070971183020366625	-0.0021369280748734865	0.3101260239445494	0.009234046376910148
CCL15	50	0.6618935097668557	0.363276622558286	0.014568197882168437	0.00574955279286146	0.006753255712740491	-0.0020653893765664854	0.29861688720856966	0.008818645089306977
CCL16	50	0.644436042848141	0.365299306868305	0.014415194754769028	0.0058129423084969725	0.006600252585341082	-0.002001999860930973	0.27913673597983607	0.008602252446272055
CCL17	50	0.6402709514807813	0.3654442344045369	0.013891045535512864	0.0058890712262468555	0.006076103366084919	-0.0019258709431810902	0.2748267170762444	0.008001974309266009
CCL18	50	0.616291745431632	0.4114681789540013	0.014785668227147393	0.00633209253704194	0.006970726057719447	-0.001482849632386006	0.20482356647763073	0.008453575690105453
CCL19	50	0.6413358538122242	0.3785979836168872	0.01639690182986545	0.006000558679443254	0.008581959660437503	-0.0018143834899846919	0.26273787019533706	0.010396343150422194
CCL2	50	0.6179521109010712	0.37131695022054195	0.01228795498945595	0.005922486502331365	0.004473012820028004	-0.0018924556670965806	0.2466351606805292	0.006365468487124585
CCL20	50	0.6383301827347196	0.3822684310018904	0.014429099627513119	0.005980364533113602	0.006614157458085173	-0.0018345776363143437	0.25606175173282925	0.008448735094399517
CCL21	50	0.6574574669187144	0.35825771896660374	0.015405631516689472	0.005871152922111388	0.007590689347261526	-0.0019437892473165574	0.2991997479521107	0.009534478594578084
CCL22	50	0.6492627599243855	0.367703213610586	0.014484746288878123	0.0058881216571025005	0.006669804119450177	-0.0019268205123254452	0.28155954631379954	0.008596624631775622
CCL23	50	0.6522936357908004	0.3728512917454317	0.014949908784845846	0.005946608072450915	0.0071349666154179	-0.0018683340969770307	0.27944234404536866	0.00900330071239493
CCL24	50	0.6509829867674858	0.3766320100819156	0.014782670936906772	0.006036041991460135	0.0069677287674788264	-0.0017789001779678106	0.2743509766855702	0.008746628945446637
CCL25	50	0.6546030245746691	0.39518273471959675	0.015185544881793259	0.006194927185657707	0.007370602712365313	-0.0016200149837702384	0.2594202898550724	0.008990617696135551
CCL26	50	0.6603560176433523	0.39697857592942654	0.016246812923597777	0.006154402662429993	0.008431870754169832	-0.001660539506997953	0.26337744171392574	0.010092410261167785
CCL27	50	0.6451543793320732	0.37300882167611843	0.014614557604301434	0.005909890118339003	0.006799615434873488	-0.001905052051088943	0.2721455576559548	0.008704667485962431
CCL28	50	0.628468809073724	0.3927725267800883	0.010980758669844956	0.007507566176815613	0.00316581650041701	-0.00030737599261233296	0.23569628229363576	0.003473192493029343
CCL3	50	0.6444234404536862	0.44417769376181476	0.013969571620517889	0.007318029438397525	0.006154629451089943	-0.0004969127310304206	0.2002457466918714	0.006651542182120364
CCL3L1	50	0.6233270321361059	0.4061625708884688	0.013590575771627353	0.006465463011464893	0.005775633602199407	-0.001349479157963053	0.21716446124763705	0.00712511276016246
CCL3L3	50	0.6509294265910524	0.38923125393824826	0.01486194359949932	0.00612559675656455	0.007047001430071375	-0.0016893454128633955	0.2616981726528041	0.00873634684293477
CCL4	50	0.6517265280403277	0.36385633270321355	0.015100714073603538	0.005967786064486981	0.007285771904175592	-0.0018471561049409647	0.28787019533711417	0.009132928009116557
CCL4L1	50	0.6646061751732829	0.37556395715185886	0.016422141558791306	0.005999657909537112	0.00860719938936336	-0.001815284259890834	0.28904221802142405	0.010422483649254195
CCL4L2	50	0.6324700693131695	0.3848960302457467	0.01468877685896438	0.006143108220986025	0.006873834689536434	-0.0016718339484419207	0.2475740390674228	0.008545668637978353
CCL5	50	0.6449684940138626	0.3955639571518589	0.014443544744536702	0.010221047760021954	0.0066286025751087566	0.002406105590594008	0.2494045368620037	0.004222496984514748
CCL7	50	0.6403245116572148	0.3692596093257719	0.013531126646071702	0.005903663196871312	0.005716184476643757	-0.001911278972556634	0.2710649023314429	0.0076274634492003906
CCL8	50	0.6336389413988657	0.4027599243856333	0.013336007477227258	0.006406154603854114	0.005521065307799312	-0.0014087875655738316	0.23087901701323238	0.006929852873373144
CCN1	50	0.6589886578449905	0.3843887838689351	0.0167301352859626	0.0062786268661256354	0.008915193116534655	-0.0015363153033023103	0.2745998739760554	0.010451508419836966
CCN2	50	0.6415343415248898	0.3852425960932578	0.014354541349265141	0.0064581927407599	0.006539599179837196	-0.0013567494286680455	0.25629174543163197	0.00789634860850524
CCN3	50	0.6553465658475109	0.38166036546943916	0.01905055336110344	0.006134064882628478	0.011235611191675494	-0.0016808772867994677	0.2736862003780718	0.012916488478474961
CCN4	50	0.5986546943919345	0.36049464398235664	0.01637943757841929	0.005698625899469175	0.008564495408991343	-0.0021163162699587706	0.23816005040957788	0.010680811678950113
CCN6	50	0.6457120352867045	0.3956836798991808	0.015819419179203462	0.006207023084853462	0.008004477009775517	-0.0016079190845744839	0.2500283553875237	0.00961239609435
CD14	50	0.6645368620037808	0.38505986137366105	0.025216466166693277	0.006349704878823199	0.01740152399726533	-0.0014652372906047463	0.27947700063011977	0.018866761287870078
CD160	50	0.6534625078764965	0.37795211090107117	0.015123846909185454	0.0059293389105581264	0.0073089047397575085	-0.0018856032588698193	0.27551039697542534	0.009194507998627328
CD1B	50	0.6505702583490863	0.3633585381222432	0.01474139383572014	0.005836843970029853	0.006926451666292195	-0.001978098199398093	0.2872117202268431	0.008904549865690288
CD1D	50	0.6338846880907372	0.3876181474480151	0.013443826161278778	0.006073145860893932	0.005628883991850832	-0.0017417963085340138	0.24626654064272208	0.007370680300384846
CD2	50	0.6738216761184626	0.3703528670447386	0.018268793185463834	0.005897774947773484	0.010453851016035888	-0.0019171672216544613	0.303468809073724	0.01237101823769035
CD200	50	0.655658475110271	0.3710333963453056	0.015535413917077811	0.005866290530698877	0.007720471747649865	-0.0019486516387290688	0.2846250787649654	0.009669123386378934
CD209	50	0.6099495904221802	0.38759609325771893	0.013521737719935919	0.006074056184847473	0.005706795550507973	-0.0017408859845804729	0.2223534971644613	0.007447681535088446
