ligand	n	auroc_high	auroc_low	aupr_high	aupr_low	aupr_corrected_high	aupr_corrected_low	delta_auroc	delta_aupr_corrected	mean_rp_all	mean_z_top25	mean_rp_top25	mean_z_top50	mean_rp_top50	mean_z_top100	mean_rp_top100	mean_z_top200	mean_rp_top200	bg_mean_z	bg_sd_z	centered_z_top25	cohen_d_top25	centered_z_top50	cohen_d_top50	centered_z_top100	cohen_d_top100	centered_z_top200	cohen_d_top200	target_auroc_k25	target_auroc_k50	target_auroc_k100	target_auroc_k200	family	n_patients	mean_delta	p_wilcoxon	mean_GSE123902	mean_GSE131907	mean_GSE205335	mean_GSE189357	potential	best_receptor	best_receptor_frac	frac_patients_pct10	target_auroc	centered_z	outgoing_expr	outgoing_lr	activity_delta_auroc	activity_delta_aupr	realized_activity_delta
CFP	200	0.5739778960955146	0.43431873184898356	0.04354029097757895	0.026141484597764192	0.012280522299867168	-0.005118284079947591	0.13965916424653108	0.01739880637981476	0.0032257991884531	-0.0560045604092874	0.0185999966148104	-0.0313267908225764	0.0133302365669627	-0.0448069693676578	0.0101394136521212	-0.0421952819408912	0.0080573683961006	-0.097225294741582	0.167982404080547	0.0412207343322946	0.245387215154567	0.06589850391900559	0.39229408746530076	0.05241832537392419	0.3120465245204479	0.055030012800690795	0.3275939114093408	0.5630378157853444	0.604533711405167	0.5790298507462687	0.5902113585027429	other	59.0	0.0007831737766953	0.9118863171720948	-0.0053426089882985	0.0004314679036707	0.0048546867872631	-0.0011681077771398	False	NCR1	0.0169491525423728	0.0169491525423728	0.604533711405167	0.06589850391900559	0.0007831737766953	1.3274131808394854e-05	0.13965916424653108	0.01739880637981476	0.00016373612310632238
CGA	200	0.5778767344304614	0.4242602452404001	0.05160983244224837	0.025552744696911687	0.02035006376453659	-0.005707023980800096	0.15361648919006127	0.026057087745336684	0.0060056293514654	0.0159719300255385	0.0240069205456434	-0.0108960955309659	0.0195143000028414	-0.0187623078449096	0.0162515185280887	-0.0329196449218116	0.0138924011154697	-0.097225294741582	0.167982404080547	0.11319722476712049	0.6738635834312908	0.08632919921061609	0.5139181075728714	0.07846298689667239	0.46709051061710993	0.0643056498197704	0.38281181991499574	0.6918437156755061	0.6513673597983617	0.621792632581772	0.6024088415617941	other	59.0	0.0064991840153907	0.638671875	0.0341815763369047	-0.0009724478571388	0.0036224128084264	-0.0017731184613676	False	ADRB2	0.3050847457627119	0.0169491525423728	0.6513673597983617	0.08632919921061609	0.0064991840153907	0.0019828019030005526	0.15361648919006127	0.026057087745336684	0.0019675286505068104
CGB3	200	0.5854130364633753	0.4277678283317199	0.05206046008906495	0.02560941662978979	0.02080069141135317	-0.005650352047921994	0.1576452081316554	0.026451043459275164	0.005456348632587	-0.0190049661618741	0.0215430499997448	-0.0191139912774656	0.0175459403036588	-0.0191836225296052	0.0145954351618107	-0.0314770752990593	0.0124838701717704	-0.097225294741582	0.167982404080547	0.0782203285797079	0.4656459645749654	0.07811130346411639	0.4649969375760469	0.07804167221197679	0.4645824224217917	0.0657482194425227	0.3913994433071493	0.625513886709556	0.6364618777567738	0.6233232772308669	0.607525814778961	other	40.0	0.0001132117474435		0.0		0.000215641423702	0.0	False		0.0	0.0	0.6364618777567738	0.07811130346411639	0.0001132117474435	0.0	0.1576452081316554	0.026451043459275164	3.089817528053128e-05
CGB7	200	0.5873080025814779	0.4413096966763471	0.04928563400093594	0.026525045160960693	0.018025865323224158	-0.0047347235167510895	0.14599830590513074	0.022760588839975247	0.0020415595217609	0.0126766950228736	0.0076489574877128	-0.0171641203052433	0.0065527430780555	-0.016269197493445	0.0056229692231179	-0.0453618991461566	0.0048488999862567	-0.097225294741582	0.167982404080547	0.10990198976445559	0.6542470347772732	0.0800611744363387	0.47660452816206655	0.08095609724813699	0.48193200764836547	0.051863395595425396	0.30874302507634716	0.6863266907265024	0.6368021424070573	0.6322197523023182	0.5829759599870926	other	59.0	-0.0001738364988409	0.76800537109375	0.0001872624171377	-0.0004637154178579	-0.0004972020133619	0.0007914286241009	False		0.0	0.0	0.6368021424070573	0.0800611744363387	-0.0001738364988409	-0.0	0.14599830590513074	0.022760588839975247	-4.7562410939954126e-05
CHAD	200	0.5753573733462407	0.4380001613423685	0.04412214314694951	0.02807871297113291	0.012862374469237728	-0.003181055706578874	0.1373572120038722	0.016043430175816602	0.0026233738816319	-0.038123704566789	0.0105435449559875	-0.0416307578382626	0.0085085006121846	-0.0620355650402455	0.0070521985383555	-0.0439464155313017	0.0059797744819319	-0.097225294741582	0.167982404080547	0.059101590174792995	0.3518320296598088	0.05559453690331939	0.33095452590773733	0.03518972970133649	0.20948461771307392	0.053278879210280294	0.31716940534279564	0.6121826455358543	0.5962098298676749	0.5550984439504605	0.5922749273959341	other	59.0	0.0026798731326984	0.082550048828125	0.0053507281158118	0.0006593305807436	0.0045292776296796	-0.0003374308429234	False	ITGB1	0.9661016949152542	0.0	0.5962098298676749	0.05559453690331939	0.0026798731326984	0.0025890299756577764	0.1373572120038722	0.016043430175816602	0.0005156602763277321
CHL1	200	0.5843885124233623	0.4032062762181349	0.053329497333380334	0.024412851982495754	0.02206972865566855	-0.006846916695216029	0.18118223620522744	0.02891664535088458	0.0039918463766028	-0.0199731919124783	0.0134788774590484	-0.0312197561806366	0.0117373373040694	-0.0270719495175843	0.0103554265004518	-0.031208755313555	0.0091267837033235	-0.097225294741582	0.167982404080547	0.07725210282910369	0.4598821123673261	0.06600553856094539	0.39293126516570126	0.07015334522399769	0.4176231767129574	0.06601653942802699	0.3929967533764565	0.6231539306449082	0.6115122873345936	0.613909177516672	0.6034309454662794	other	59.0	0.0454977123430924	3.6062538839587432e-06	0.0614834387514473	0.0256263152550055	0.0702823895847159	0.0118556077337601	False	SIRPA	0.0338983050847457	0.288135593220339	0.6115122873345936	0.06600553856094539	0.0454977123430924	0.0015422953336641462	0.18118223620522744	0.02891664535088458	0.010147107943739212
CIB1	200	0.580890609874153	0.4391142303969022	0.04950277284626038	0.026336459943765215	0.0182430041685486	-0.004923308733946568	0.14177637947725075	0.023166312902495167	0.005051835066316	-0.0137894302787211	0.0161261923395908	0.015357282540319	0.0141267888942927	-0.0102269541663941	0.0124122291333576	-0.0348798044423554	0.0109485846587189	-0.097225294741582	0.167982404080547	0.08343586446286089	0.49669407292714823	0.11258257728190099	0.6702045842129871	0.08699834057518789	0.5179015090977772	0.06234549029922659	0.3711429815549737	0.654059312725561	0.6777126654064273	0.6501286122578597	0.6012681510164569	other	59.0	0.2411581413974431	1.019592455016337e-09	0.4170589782556744	0.0638466318175971	0.2796987246294288	0.3301090375711168	False		0.0	1.0	0.6777126654064273	0.11258257728190099	0.2411581413974431	0.0	0.14177637947725075	0.023166312902495167	0.08571371218439937
CKLF	200	0.5864787028073571	0.38663480154888674	0.04776204455620888	0.024040379894265367	0.016502275878497098	-0.007219388783446416	0.1998439012584704	0.023721664661943514	0.0074425830000969	-0.0228685477181775	0.0257916941899469	-0.0418970332994332	0.023242214475988	-0.0515840634957324	0.0208430812797848	-0.0556519704311005	0.0185921975830556	-0.097225294741582	0.167982404080547	0.0743567470234045	0.4426460463546569	0.05532826144214879	0.32936938690089873	0.045641231245849595	0.2717024529781392	0.041573324310481496	0.24748618486581028	0.6225074533186882	0.6028134845620668	0.5825516036837091	0.572620200064537	other	59.0	-0.0005311582027759	0.2639513805686854	0.059104720429621	0.1227832575696913	-0.0275076256190112	-0.2641785882316541	False	CCR4	0.0847457627118644	1.0	0.6028134845620668	0.05532826144214879	-0.0005311582027759	-4.501340701490678e-05	0.1998439012584704	0.023721664661943514	-0.00010922045136223033
CLCF1	200	0.5112350758309132	0.49038117134559533	0.040693403516832115	0.030403934511117704	0.009433634839120332	-0.0008558341665940786	0.020853904485317876	0.01028946900571441	0.0077204316469455	-0.0681040682959413	0.0292831746022817	-0.0622135708199822	0.0255430838307726	-0.0807518814255003	0.0221244321714902	-0.0785993871708649	0.0192789158941462	-0.097225294741582	0.167982404080547	0.02912122644564069	0.17335879079142816	0.03501172392159979	0.20842494851312993	0.016473413316081695	0.09806630287409597	0.018625907570717096	0.11088011076318467	0.5364129923113133	0.560979836168872	0.5237440457288028	0.5223007421748951	other	59.0	0.0724218546218675	2.528984677797775e-10	0.0366444741454067	0.0712746066560028	0.1053798923808499	0.0376943794193572	True	SORL1	0.7288135593220338	0.4406779661016949	0.560979836168872	0.03501172392159979	0.0724218546218675	0.052782029639666134	0.020853904485317876	0.01028946900571441	0.008832545659774696
CLDN1	200	0.5851153597934817	0.4172293481768312	0.0494627305318176	0.026226256157437487	0.018202961854105817	-0.005033512520274296	0.1678860116166505	0.023236474374380114	0.004954170168884	-0.126900390088672	0.0496842502358208	-0.109057482738958	0.0477240330384747	-0.0867951412360728	0.045912938501967	-0.0610056291996948	0.0304344783309144	-0.097225294741582	0.167982404080547	-0.029675095347089994	-0.17665597482972614	-0.011832187997376009	-0.07043706787112367	0.010430153505509188	0.062090750293750795	0.03621966554188719	0.21561583036113705	0.4235179664208379	0.43606805293005674	0.47428231184503017	0.539068247821878	other	59.0	0.1802720460143891	1.6447242307229224e-10	0.1747095567590614	0.0933086024537674	0.2401111799756378	0.2304174356831519	False		0.0	0.6779661016949152	0.43606805293005674	-0.011832187997376009	0.1802720460143891	0.0	0.1678860116166505	0.023236474374380114	-0.023050285807964598
CLDN11	200	0.5849007744433687	0.43413843175217814	0.051327885628686815	0.026122433165172702	0.020068116950975032	-0.0051373355125390804	0.1507623426911906	0.025205452463514112	0.0022081565682113	-0.0332738301015216	0.0072246391883733	-0.0286124695321339	0.0063669075453226	-0.0394866318865651	0.0055694707682812	-0.0422891658456077	0.0048998496387329	-0.097225294741582	0.167982404080547	0.0639514646400604	0.38070335396197735	0.06861282520944809	0.40845245420197984	0.057738662855016894	0.34371851725214864	0.054936128895974295	0.3270350201062286	0.6223756472618861	0.6138216761184625	0.5977723086694189	0.5837923523717328	other	59.0	0.001546577111529	0.9677495535080424	0.0175334454629899	-0.0061052735103065	0.0057027527797839	-0.0097604463032579	False		0.0	0.0677966101694915	0.6138216761184625	0.06861282520944809	0.001546577111529	0.0	0.1507623426911906	0.025205452463514112	0.0003520679981613622
CLDN14	200	0.5841908680219426	0.43381978057437875	0.049281987465551944	0.026229529693024004	0.01802221878784016	-0.005030238984687779	0.1503710874475639	0.02305245777252794	0.0032557988930207	0.0243111612612167	0.0109737441788438	-0.0100302780529199	0.0094086226169054	-0.0361946573964259	0.0081903870954422	-0.0385873040843543	0.0072255741793894	-0.097225294741582	0.167982404080547	0.12153645600279869	0.7235070641358506	0.0871950166886621	0.5190723228776533	0.0610306373451561	0.36331565606057237	0.0586379906572277	0.3490722196660013	0.6671708771379257	0.6370384373030876	0.6057430930454113	0.5890747015166182	other	59.0	0.0025017599368944	0.3038158416748047	-0.0005994405530211	3.9076386263621054e-05	0.0075542678503931	-0.0006426482655866	False		0.0	0.0169491525423728	0.6370384373030876	0.0871950166886621	0.0025017599368944	0.0	0.1503710874475639	0.02305245777252794	0.0006856745445189594
CLDN16	200	0.5833583414004517	0.4547067602452404	0.0435196055887666	0.02975111015733913	0.012259836911054818	-0.0015086585203726542	0.1286515811552113	0.013768495431427472	0.0019651481824387	-0.0469543397123788	0.0084083883885693	-0.073686696922678	0.0072255751032392	-0.0678276629616317	0.0062690576139151	-0.0969266125341608	0.0054528545390268	-0.097225294741582	0.167982404080547	0.050270955029203195	0.2992632192899111	0.023538597818903995	0.14012537770097228	0.029397631779950292	0.17500423297820067	0.0002986822074211998	0.0017780565116688215	0.5817856582457241	0.5229836168872086	0.5413226421086059	0.4966134236850597	other	59.0	0.0120278719524722	6.253217179619242e-07	0.0029428872232866	0.0060488673191397	0.0167049180576778	0.0238315349653451	False		0.0	0.0677966101694915	0.5229836168872086	0.023538597818903995	0.0120278719524722	0.0	0.1286515811552113	0.013768495431427472	0.0005528880018480461
CLDN19	200	0.5795837366892547	0.4418138915779284	0.04893457086589957	0.02647823055868869	0.017674802188187788	-0.004781538119023092	0.13776984511132628	0.02245634030721088	0.0018987380765618	-0.0175719222920609	0.0065856570209265	-0.0374539732350214	0.0056638879829183	-0.0418445238023466	0.004907220464638	-0.0434905642196649	0.0042824311366051	-0.097225294741582	0.167982404080547	0.07965337244952109	0.47417688111742684	0.059771321506560594	0.35581894326206004	0.055380770939235394	0.329681976171031	0.053734730521917094	0.3198830902321857	0.6438914169151106	0.6035948330182734	0.5957970784375992	0.5823120361406905	other	59.0	0.0003494889815757	0.05767822265625	0.0	6.858677423783683e-05	0.0009403535212151	-4.785808256328889e-05	False	CLDN7	0.0847457627118644	0.0	0.6035948330182734	0.059771321506560594	0.0003494889815757	2.9617710303025424e-05	0.13776984511132628	0.02245634030721088	7.241050537612217e-05
CLDN2	200	0.5734954824136818	0.43574177153920624	0.048136591294182754	0.02650510086102747	0.01687682261647097	-0.004754667816684311	0.13775371087447552	0.021631490433155282	0.0054643099352299	-0.0287698770308951	0.0176128907063242	-0.0228962509905058	0.0158312116694487	-0.0368344709394323	0.0141375111163338	-0.0631805721220949	0.0126792483669871	-0.097225294741582	0.167982404080547	0.06845541771068689	0.4075154066604664	0.0743290437510762	0.44248112865104416	0.0603908238021497	0.3595068431881264	0.0340447226194871	0.20266838545281668	0.6147120665306763	0.6274606175173283	0.5877500793902827	0.5519482090997095	other	59.0	0.0096986632220407	0.0767212156206369	0.0431214354858738	-0.0016742929586672	-0.0009057737212152	0.0213155099557627	False	CLDN3	0.1016949152542373	0.0508474576271186	0.6274606175173283	0.0743290437510762	0.0096986632220407	0.000986304734444817	0.13775371087447552	0.021631490433155282	0.002472395206747817
CLDN24	200	0.5328251048725395	0.46493142949338495	0.03798356646897813	0.028007477072527983	0.006723797791266348	-0.0032522916051838	0.06789367537915458	0.009976089396450148	0.0025217170405716	-0.0249507301743852	0.0106976033991045	-0.0284013289643215	0.0087726022371277	-0.0457377667641778	0.0073245372260154	-0.0580518663932797	0.0062535840984786	-0.097225294741582	0.167982404080547	0.07227456456719679	0.43025080491490875	0.06882396577726049	0.40970937494298293	0.0514875279774042	0.306505483471448	0.03917342834830229	0.23319959350932237	0.6182457241487526	0.6256836798991808	0.5825119085423944	0.558864149725718	other	40.0	1.2418558265495e-05		0.0		2.365439669618095e-05	0.0	False		0.0	0.0	0.6256836798991808	0.06882396577726049	1.2418558265495e-05	0.0	0.06789367537915458	0.009976089396450148	3.1216202036995997e-06
CLDN3	200	0.5796845756695708	0.43792392707324945	0.05223661568852664	0.026357910259485536	0.020976847010814856	-0.004901858418226247	0.14176064859632131	0.025878705429041103	0.0038811442487317	-0.0349366112814172	0.0134865829697669	-0.0352897537265791	0.0116888494667157	-0.0192123903753353	0.0101473794867788	-0.0376574245302661	0.0088849502441493	-0.097225294741582	0.167982404080547	0.06228868346016479	0.3708048101889147	0.06193554101500289	0.3687025516393075	0.0780129043662467	0.46441116730797455	0.0595678702113159	0.35460779679491494	0.6076635807312097	0.6064146187775677	0.6269418863131153	0.5935543723781865	other	59.0	0.6988079956019677	2.3900953516978203e-11	0.7670979482452224	0.5350368559973134	0.810838246043859	0.7072654252437637	False		0.0	0.9661016949152542	0.6064146187775677	0.06193554101500289	0.6988079956019677	0.0	0.14176064859632131	0.025878705429041103	0.14872677290139927
CLEC11A	200	0.5521547273313971	0.44413318812520164	0.04273682301816487	0.026469194364875888	0.01147705434045309	-0.004790574312835895	0.1080215392061955	0.016267628653288985	0.0053700547012557	-0.0460684711758601	0.0195430057533283	-0.034486696705247	0.0174446950138519	-0.051412690200202	0.0152095027994034	-0.0524642626138109	0.013148578144925	-0.097225294741582	0.167982404080547	0.0511568235657219	0.30453679863512595	0.062738598036335	0.3734831536656188	0.045812604541379996	0.27272263897004956	0.04476103212777109	0.2664626237061611	0.5926627961713479	0.5919943289224953	0.5735217529374405	0.5706703775411422	other	59.0	0.0091211125850645	0.0487893891696389	0.0006284511604507	0.0059069772806412	0.018304365740212	0.0039152091152959	True	ITGB1	0.9661016949152542	0.4576271186440678	0.5919943289224953	0.062738598036335	0.0091211125850645	0.008811922327943669	0.1080215392061955	0.016267628653288985	0.0016781812625790691
CLEC2A	200	0.5829638593094546	0.4370841400451758	0.04638233928477718	0.02653672591437263	0.0151225706070654	-0.0047230427633391525	0.14587971926427878	0.019845613370404552	0.0015087374691118	-0.004892538597644	0.0053630660777301	-0.0241622602036032	0.0045561063081969	-0.0485302221986728	0.0039711699350503	-0.0624108854028055	0.0034793024352964	-0.097225294741582	0.167982404080547	0.09233275614393799	0.5496573087480326	0.0730630345379788	0.4349445701642972	0.048695072542909196	0.2898819838270684	0.0348144093387765	0.20725033392237385	0.6558418327318375	0.6259955891619408	0.578215306446491	0.5574983865763149	other	59.0	0.0002126669055242	0.21875	0.00025703673839	0.0004391024632991	2.0399418903742856e-05	0.0001339606047074	False	KLRB1	0.9661016949152542	0.0	0.6259955891619408	0.0730630345379788	0.0002126669055242	0.00020545785787931187	0.14587971926427878	0.019845613370404552	5.359018411353675e-05
CLEC2B	200	0.573471281058406	0.449471603743143	0.04415454228213036	0.02831368958363959	0.012894773604418576	-0.0029460790940721918	0.12399967731526296	0.015840852698490768	0.0025428936333025	-0.0056225433319516	0.0101455316528745	-0.0201730031177037	0.0084924381450342	-0.0316260866506887	0.0072650902976106	-0.069874883015385	0.0062499196490831	-0.097225294741582	0.167982404080547	0.0916027514096304	0.5453115873118901	0.07705229162387829	0.45869263537228566	0.06559920809089329	0.3905123780669235	0.027350411726196996	0.16281712287605177	0.6139526125843402	0.6225488342785129	0.6100412829469672	0.5561027750887383	other	59.0	-0.0401970559018596	0.1078967610978453	-0.118359979538631	0.0740885453091482	-0.0089225081911327	-0.2675929101870486	True	KLRB1	0.9661016949152542	0.6779661016949152	0.6225488342785129	0.07705229162387829	-0.0401970559018596	-0.038834443837389786	0.12399967731526296	0.015840852698490768	-0.009852204684402226
CLEC2D	200	0.5742013552758954	0.44562237818651185	0.041039538206424614	0.027061970746832618	0.009779769528712831	-0.004197797930879165	0.1285789770893836	0.013977567459591996	0.0026849906591289	-0.122702134907831	0.022545963005679	-0.125737281998858	0.0220656652183554	-0.0799178884664924	0.0153707903370274	-0.0499582015560631	0.010277498864431	-0.097225294741582	0.167982404080547	-0.025476840166249	-0.1516637430312817	-0.02851198725727601	-0.16973198718839985	0.017307406275089587	0.10303106667523787	0.047267093185518895	0.2813812163496272	0.4590051780950887	0.4567139256458727	0.5339583994919022	0.5773910939012584	other	59.0	-0.0523086402119558	0.0002514600346474	-0.0924494376636744	0.0148270485702281	-0.0968759856504893	-0.0454481800047455	True	KLRB1	0.9661016949152542	0.5423728813559322	0.4567139256458727	-0.02851198725727601	-0.0523086402119558	-0.05053546596748272	0.1285789770893836	0.013977567459591996	0.004528471379156023
CLEC2L	200	0.5943626976444014	0.4292057921910294	0.05012587883473528	0.02639273500713487	0.018866110157023497	-0.004867033670576913	0.16515690545337203	0.02373314382760041	0.0028110924170753	-0.0048278768529706	0.0099813295188201	-0.0195263635448935	0.008488798572274	-0.0362032138645523	0.0073389199202705	-0.0465282413175973	0.006406740079014	-0.097225294741582	0.167982404080547	0.09239741788861139	0.550042240402198	0.0776989311966885	0.4625420836305696	0.06102208087702969	0.36326471936768934	0.05069705342398469	0.30179978493268633	0.6634300957163032	0.634054820415879	0.60090187361067	0.582417715392062	other	59.0	0.003167708817078	0.020263671875	0.0077103784866715	0.0007755703631618	0.004467906379473	0.0001365738302086	False	KLRB1	0.9661016949152542	0.0508474576271186	0.634054820415879	0.0776989311966885	0.003167708817078	0.0030603288571770504	0.16515690545337203	0.02373314382760041	0.0008492932732063757
CLEC3A	200	0.5777944498225234	0.4266928848015489	0.05019122572507318	0.025657076066826455	0.0189314570473614	-0.005602692610885328	0.1511015650209745	0.024534149658246726	0.0037348881775568	-0.0134673222335133	0.0120337609545172	-0.0149978084202186	0.0106171022882163	-0.0394832359541481	0.0093551554604406	-0.0493878507494565	0.0083308729271058	-0.097225294741582	0.167982404080547	0.0837579725080687	0.49861158355554336	0.0822274863213634	0.48950059246643235	0.057742058787433895	0.3437387332529589	0.04783744399212549	0.28477651724276787	0.6382112035148282	0.6241398865784499	0.5977342013337568	0.5774903194578896	other	59.0	-7.952690114566949e-05		0.0	-0.0001215276291006	-0.00011347915308	0.0	False	CLEC2B	0.9830508474576272	0.0	0.6241398865784499	0.0822274863213634	-7.952690114566949e-05	-7.817898756692933e-05	0.1511015650209745	0.024534149658246726	-1.974492097631801e-05
CLEC4G	200	0.49037834785414647	0.4642921103581801	0.03720054371639428	0.028396891287100375	0.005940775038682497	-0.0028628773906114076	0.02608623749596639	0.008803652429293905	0.0043122624860721	-0.0389608535880333	0.0127404553768857	-0.0630410847052681	0.0113717483428127	-0.107562309188117	0.0102873993017958	-0.106574141154201	0.0093064088324744	-0.097225294741582	0.167982404080547	0.058264441153548695	0.34684847780611056	0.03418421003631389	0.20349875466672496	-0.010337014446535009	-0.06153629306066156	-0.009348846412619002	-0.05565372435160686	0.598983210418955	0.5580718336483932	0.46835026992696094	0.474094062600839	other	59.0	-0.0004151886318908	0.4375	-0.0019584795566069	0.0	0.0001444609442929	-0.0008827792828494	False	LAG3	0.5423728813559322	0.0	0.5580718336483932	0.03418421003631389	-0.0004151886318908	-0.00022518705458484067	0.02608623749596639	0.008803652429293905	-4.8221530327732986e-05
CLMP	200	0.5828872216844143	0.44890811552113585	0.048911369478134084	0.027070769292049757	0.0176516008004223	-0.004188999385662025	0.13397910616327846	0.021840600186084327	0.0024587077687027	-0.0113119570922439	0.0082633529089548	-0.0216298965095786	0.0071400212488149	-0.0548276205278073	0.006204130703067	-0.0336539111025674	0.0054291734807428	-0.097225294741582	0.167982404080547	0.08591333764933809	0.5114424818455565	0.0755953982320034	0.45001974251872034	0.042397674213774696	0.2523935435133144	0.0635713836390146	0.37844073006915857	0.653820806527538	0.6103686200378072	0.5712924738012067	0.6022426589222329	other	59.0	0.0034805638202059	0.7428852407174418	-0.0155570591159376	-0.0011476767396153	0.0196954359914015	-0.0034304934683569	False	JAML	0.7457627118644068	0.0677966101694915	0.6103686200378072	0.0755953982320034	0.0034805638202059	0.0025956747133738917	0.13397910616327846	0.021840600186084327	0.0007682900515792875
CLU	200	0.5756768312358825	0.433262746047112	0.046567190843196424	0.026207611106140782	0.015307422165484641	-0.005052157571571	0.14241408518877052	0.02035957973705564	0.0041813048848001	-0.0104778690719328	0.0154197231726133	-0.0329960252311096	0.0129490220141241	-0.0251887800249224	0.0109471456201216	-0.0356256996789786	0.0094596843016446	-0.097225294741582	0.167982404080547	0.08674742566964919	0.51640781154706	0.06422926951047239	0.3823571275934036	0.07203651471665959	0.42883369309394054	0.061599595062603395	0.3667026638877403	0.6597771849992154	0.6107781978575929	0.6248936170212765	0.6006639238464021	other	59.0	0.217109191676641	2.979947464233301e-06	0.425526739066729	0.0944605209260327	0.2231913163334871	0.2302674864062978	False	TREM2	0.0847457627118644	0.8305084745762712	0.6107781978575929	0.06422926951047239	0.217109191676641	0.018399084040393303	0.14241408518877052	0.02035957973705564	0.048101929984514
CLUL1	200	0.5672386253630203	0.43902992900935783	0.050298894425103984	0.02643571123095563	0.0190391257473922	-0.0048240574467561526	0.12820869635366244	0.023863183194148353	0.0016263043149356	-0.0400539551063376	0.0060427363314735	-0.010791318819978	0.0051253403364989	-0.0431840523167548	0.0043407215469896	-0.0483682764613771	0.0037185629617397	-0.097225294741582	0.167982404080547	0.05717133963524439	0.3403412395969219	0.086433975921604	0.5145418438002543	0.0540412424248272	0.32170775695598813	0.048857018280204896	0.29084604752279963	0.6116742507453319	0.635393824826717	0.5869307716735471	0.5894893514036786	other	59.0	0.0038294738839526	0.0017462899088798	0.0052828450547172	0.0018559249041521	0.0041641249821818	0.0056001456445916	False		0.0	0.0169491525423728	0.635393824826717	0.086433975921604	0.0038294738839526	0.0	0.12820869635366244	0.023863183194148353	0.001036974232444732
CMTM8	200	0.565878509196515	0.4325161342368506	0.04074941708485353	0.028363025748119663	0.009489648407141747	-0.0028967429295921193	0.13336237495966435	0.012386391336733867	0.0044905655088237	-0.0598188299968647	0.0341055515933839	-0.0826552516967036	0.0311652549292383	-0.0956793199644785	0.0287024387959787	-0.100927138976201	0.0236817822121282	-0.097225294741582	0.167982404080547	0.037406464744717295	0.22268085130381288	0.014570043044878397	0.08673553116844376	0.0015459747771034982	0.009203194736766647	-0.0037018442346190006	-0.022037095223640085	0.5690381296092892	0.5245526149968494	0.49642267386471894	0.49165456598902874	other	59.0	0.1457923099019487	6.621059672522137e-11	0.1303241836216017	0.1312841214438166	0.1518049737303139	0.1795779658033161	False	EGFR	0.0169491525423728	0.9661016949152542	0.5245526149968494	0.014570043044878397	0.1457923099019487	0.002471056100033017	0.13336237495966435	0.012386391336733867	0.0071591649090477875
CNMD	200	0.5540335592126492	0.4270994675701839	0.05125273764644098	0.025472101054259975	0.019992968968729194	-0.005787667623451807	0.12693409164246527	0.025780636592181	0.0061763184748229	0.0432258397851146	0.0192363211230424	0.0172720407301964	0.0173785432975088	-0.0099438224734141	0.0157693581357353	-0.0327747640806864	0.0142616280789112	-0.097225294741582	0.167982404080547	0.1404511345266966	0.8361062296700479	0.1144973354717784	0.6816031482492495	0.08728147226816789	0.5195869933276864	0.0644505306608956	0.38367429620778487	0.7122234426486741	0.692583490863264	0.6532756430612893	0.5992626653759278	other	40.0	0.0103590102879248	0.03125	0.0		0.0015518288492219	0.0424191117425926	False		0.0	0.025	0.692583490863264	0.1144973354717784	0.0103590102879248	0.0	0.12693409164246527	0.025780636592181	0.003989948726274047
CNTF	200	0.5300314617618587	0.47658720555017753	0.036437971781078785	0.030859115611677874	0.005178203103367002	-0.0004006530660339083	0.05344425621168114	0.00557885616940091	0.0103885289603102	-0.0820213079621109	0.0823279494576411	-0.0919518037570179	0.078101593656058	-0.0838297428145198	0.0748524920269925	-0.0879908884724598	0.0712188656720691	-0.097225294741582	0.167982404080547	0.015203986779471088	0.09050940104524774	0.005273490984564089	0.031393115329123804	0.013395551927062196	0.07974378031069894	0.009234406269122197	0.05497246166743947	0.5398650557037502	0.5233837429111531	0.5275500158780565	0.5059825750242014	other	59.0	0.0019093843061097	0.0793394669890403	-0.0001491607671367	-0.0006473683435306	0.0062514992852746	-0.000537356081316	False	IL6ST	0.5932203389830508	0.0	0.5233837429111531	0.005273490984564089	0.0019093843061097	0.0011326856053193136	0.05344425621168114	0.00557885616940091	8.929710346531929e-05
CNTN1	200	0.5594804775734108	0.4299326395611488	0.05176895419522179	0.02599565652967223	0.020509185517510006	-0.005264112148039554	0.129547838012262	0.02577329766554956	0.0036471215093055	-0.0205422318714446	0.0142205668029394	-0.028658812814193	0.0118125071908714	-0.0296134571434091	0.0100821992076755	-0.0487957558802128	0.008667098487743	-0.097225294741582	0.167982404080547	0.07668306287013739	0.4564946149560291	0.068566481927389	0.4081765724373822	0.0676118375981729	0.40249357049178347	0.04842953886136919	0.288301260637676	0.6133186882159108	0.6089035916824197	0.6114322006986345	0.5841973217166828	other	59.0	0.0099104627215483	0.0037106389791006	0.0142110919758617	0.0010408250165707	0.0148263188273216	0.0123864455693484	False	FCGRT	0.423728813559322	0.0847457627118644	0.6089035916824197	0.068566481927389	0.0099104627215483	0.004199348610825551	0.129547838012262	0.02577329766554956	0.002158569971222676
