ligand	mean_rp_all	mean_z_top25	mean_rp_top25	mean_z_top50	mean_rp_top50	mean_z_top100	mean_rp_top100	mean_z_top200	mean_rp_top200	bg_mean_z	bg_sd_z	centered_z_top25	cohen_d_top25	centered_z_top50	cohen_d_top50	centered_z_top100	cohen_d_top100	centered_z_top200	cohen_d_top200	target_auroc_k25	target_auroc_k50	target_auroc_k100	target_auroc_k200
AMBN	0.0030554639023626	-0.0118672782738152	0.0092240136627794	-0.0433041696328785	0.0081941948348299	-0.0390474728210859	0.0072774525152735	-0.0576686454352949	0.0064724346135687	-0.097225294741582	0.167982404080547	0.08535801646776679	0.508136652377221	0.05392112510870349	0.320992698037876	0.058177821920496094	0.346332833125784	0.03955664930628709	0.23548090957979037	0.6437031225482505	0.5873787019533712	0.5893299460146079	0.5689528880283963
AMELX	0.0042634691276447	0.0120733628188069	0.0156151054825012	-0.0308444097764668	0.01357405326142	-0.0432361991326977	0.0118932768003284	-0.0497166063510716	0.0105294990899885	-0.097225294741582	0.167982404080547	0.1092986575603889	0.6506553954780916	0.0663808849651152	0.3951657039822206	0.05398909560888429	0.32139732672832033	0.047508688390510395	0.2828194336814595	0.6537141063863173	0.6084845620667927	0.5877119720546206	0.5731518231687641
AMELY	0.0028116742776377	-0.0213049032042069	0.0100629885367077	-0.0172036319359829	0.0086069575612304	-0.0411694880920423	0.0073800309465181	-0.0246761888749771	0.0063699947947946	-0.097225294741582	0.167982404080547	0.07592039153737509	0.45195442911372746	0.0800216628055991	0.4763693152482148	0.05605580664953969	0.3337004667623469	0.0725491058666049	0.43188515049360676	0.6201474972540405	0.628349086326402	0.5961781517942204	0.6183801226202
AMH	0.0055055537418864	-0.0278837579264028	0.0210873709996187	-0.0457466964669928	0.0181839569675741	-0.0689350480089081	0.0157356033487252	-0.0661193949894606	0.013661519224004	-0.097225294741582	0.167982404080547	0.0693415368151792	0.4127904776379446	0.05147859827458919	0.30645232491080066	0.0282902467326739	0.16841196485739554	0.0311058997521214	0.1851735598283629	0.6165699042836968	0.572236925015753	0.5379691965703398	0.5482018393030009
ANG	0.0042751723263021	-0.0546854073625	0.0196927287536577	-0.046685856189641	0.0154822878580411	-0.0602690332526707	0.0125892609861345	-0.0411196891432383	0.0105028290944438	-0.097225294741582	0.167982404080547	0.04253988737908199	0.25324013912007276	0.05053943855194099	0.3008615028970981	0.03695626148891129	0.22000078931595055	0.0561056055983437	0.33399692012647497	0.5748752549819551	0.5884467548834279	0.5585725627183232	0.5845708292997741
ANGPT1	0.0083063061801397	-0.0738328493638859	0.0838035025339063	-0.0484629775921551	0.0785615634988519	-0.0731773960254487	0.0746272870854237	-0.0739631383941572	0.0715667088527777	-0.097225294741582	0.167982404080547	0.023392445377696094	0.13925533156722472	0.048762317149426894	0.29028229126930183	0.02404789871613329	0.14315724821155915	0.02326215634742479	0.1384797203894681	0.5422626706417699	0.5883931947069944	0.5453826611622737	0.5494917715392061
ANGPT2	0.0049874105408621	-0.0508828710947172	0.0353893170284301	-0.0537507797066277	0.0246975663465672	-0.0646470557538409	0.0181816571501848	-0.0512709749392088	0.0141056411515505	-0.097225294741582	0.167982404080547	0.04634242364686479	0.27587665446580795	0.043474515034954295	0.258803981720064	0.03257823898774109	0.19393840185856573	0.045954319802373196	0.2735662705502075	0.570180448768241	0.5718273471959673	0.5523642426167037	0.5649144885446918
ANGPT4	0.0031154182863188	-0.0048780748290195	0.0112156426855551	-0.0722496684207559	0.0096442525401833	-0.0581346977130087	0.008475492469517	-0.0431861519645685	0.0074985524053162	-0.097225294741582	0.167982404080547	0.09234721991256249	0.549743411627103	0.02497562632082609	0.1486800147761331	0.039090597028573294	0.23270649829388967	0.054039142777013494	0.32169525774319735	0.6753302997018672	0.549580970384373	0.5688917116544935	0.5831550500161342
ANGPTL1	0.0027115912277874	-0.0215752904265173	0.009017510046189	-0.0042342612488535	0.0078557028251052	-0.0270087391471354	0.0068267747919914	-0.0487339784674469	0.0059700631750488	-0.097225294741582	0.167982404080547	0.07565000431506469	0.4503448127745021	0.0929910334927285	0.5535760367385837	0.07021655559444659	0.41799946832989715	0.048491316274135096	0.28866902185114385	0.6362341126627962	0.6468966603654694	0.6064750714512543	0.5814359470797031
ANGPTL2	0.006110238061983	-0.121893473594653	0.0718546583009775	-0.104364596621378	0.0701657313716839	-0.0783056950882865	0.0561989556489434	-0.063286510347	0.0352125326990206	-0.097225294741582	0.167982404080547	-0.024668178853071	-0.14684977863063975	-0.007139301879796001	-0.04250029590225849	0.018919599653295496	0.11262846103942895	0.03393878439458199	0.20203773472790912	0.45525812019457085	0.4886200378071834	0.5394903143855192	0.5573983543078412
ANGPTL3	0.0030156200978101	-0.0312949419531736	0.0110898104049787	-0.0254814084830898	0.0095633043911927	-0.0484835849313043	0.0082786450313499	-0.0579847204253131	0.0071937497408657	-0.097225294741582	0.167982404080547	0.06593035278840839	0.3924836839267702	0.07174388625849219	0.42709167457855435	0.04874170981027769	0.2901596156875229	0.03924057431626889	0.23359931375582155	0.6155405617448612	0.6163862633900441	0.5818323277230867	0.5583599548241368
ANGPTL4	0.0069971336387147	-0.059058361327064	0.0754977433303935	-0.0609995461463688	0.0735598623002084	-0.0912011177703026	0.0715970136751368	-0.0765612945282032	0.0530910584039918	-0.097225294741582	0.167982404080547	0.038166933414517996	0.2272079246836894	0.03622574859521319	0.21565204280469202	0.006024176971279396	0.035861952353002546	0.02066400021337879	0.12301288534643469	0.567889533971442	0.5546030245746691	0.504225150841537	0.527462084543401
ANGPTL5	0.0027066486324786	-0.044287739132178	0.009752398009415	-0.0461340288854863	0.0082695701302612	-0.04957733523538	0.0070640894053021	-0.0412471348818601	0.0060626389718809	-0.097225294741582	0.167982404080547	0.052937555609404	0.3151375044258839	0.05109126585609569	0.3041465332976042	0.047647959506201994	0.28364851525374624	0.0559781598597219	0.3332382350765772	0.5913698415189079	0.5893352236925016	0.5742156240076215	0.5907381413359148
ANGPTL6	0.0030426881744317	-0.0237428014623248	0.0111273358546547	-0.0231620832227649	0.0094079628541015	-0.0505099938677145	0.0081610404524253	-0.0523576700952062	0.007151922613545	-0.097225294741582	0.167982404080547	0.0734824932792572	0.43744160992018305	0.07406321151881709	0.44089862818789066	0.046715300873867494	0.27809639425964916	0.044867624646375795	0.2670971694443778	0.6377781264710497	0.648301827347196	0.579568116862496	0.575580025814779
ANGPTL7	0.002788115349114	-0.0121163310361167	0.0102309138781735	0.0011448287042058	0.0088509694289231	-0.0524425001900989	0.0077265307640488	-0.0596010434267729	0.006717617224105	-0.097225294741582	0.167982404080547	0.0851089637054653	0.5066540401734925	0.0983701234457878	0.5855977831976953	0.044782794551483096	0.2665921755114893	0.03762425131480909	0.22397733572599898	0.6261603640357759	0.6600787649653435	0.5785074626865672	0.5589375605033882
ANOS1	0.0044392791146453	-0.0452520603533855	0.013538363621368	-0.0739575883724772	0.0120546710254486	-0.0748310639253058	0.0108722605503033	-0.0840913583559826	0.0098773181108595	-0.097225294741582	0.167982404080547	0.051973234388196496	0.3093968958991414	0.023267706369104788	0.13851275969325932	0.0223942308162762	0.13331295583517333	0.013133936385599398	0.07818638182664489	0.5947277577279146	0.5399086326402016	0.5340187361067006	0.5189940303323652
ANPEP	0.0029700106969909	-0.0043179067127693	0.0095682189011807	0.0099081870447336	0.0083934307759853	-0.0260592464502007	0.0073509178989479	-0.0345143919979092	0.00645150128062	-0.097225294741582	0.167982404080547	0.0929073880288127	0.5530780949191793	0.1071334817863156	0.6377660944472818	0.07116604829138129	0.42365180258556967	0.0627109027436728	0.37331828346499396	0.672499607720069	0.6762602394454946	0.6125341378215307	0.603229267505647
ANTXR1	0.0039947975363259	0.0116336341689672	0.012313519860616	-0.014262996892873	0.0107963818557586	-0.0079705912548741	0.0095521390947412	-0.0426076998226846	0.0084765670765179	-0.097225294741582	0.167982404080547	0.1088589289105492	0.6480376888662203	0.082962297848709	0.49387492876294864	0.08925470348670789	0.5313336475641256	0.054617594918897394	0.3251387859213424	0.6856739369213871	0.6515280403276622	0.6615624007621467	0.5871127783155857
ANXA1	0.0034562954102001	-0.011299778238409	0.0156284070947685	-0.0265870223763092	0.0122096833157243	-0.0338741920839853	0.0098576872866689	-0.0323665430903079	0.0082213241432169	-0.097225294741582	0.167982404080547	0.085925516503173	0.5115149826167031	0.07063827236527279	0.4205099501457425	0.06335110265759669	0.37712939640523335	0.0648587516512741	0.3861044375824896	0.660084732465087	0.6205135475740391	0.604198158145443	0.6044498225233946
ANXA2	0.0042382125881047	0.0256011933693537	0.0218155297619213	0.0029394441146311	0.0164505116377656	-0.0138784976130698	0.0128692463868632	-0.0259723542296802	0.0104878871065011	-0.097225294741582	0.167982404080547	0.12282648811093569	0.7311866310238113	0.10016473885621309	0.596281136732538	0.0833467971285122	0.4961638546888976	0.07125294051190179	0.424169072361509	0.6904754432763219	0.663947700063012	0.6356843442362655	0.6118110680864796
APELA	0.0015657063824185	-0.0338554388190262	0.0057554566447524	-0.038254699602098	0.0049243976714476	-0.0333996942913471	0.0041669733624722	-0.0447526837178213	0.0035838862638309	-0.097225294741582	0.167982404080547	0.06336985592255578	0.377241034675097	0.058970595139483994	0.3510522156309169	0.06382560045023489	0.3799540838791111	0.0524726110237607	0.31236968723581465	0.6168209634395104	0.6037145557655955	0.602424579231502	0.5898967408841562
APLN	0.0031568402679797	-0.0914129098649977	0.0445177985067234	-0.100288024004425	0.0435498847714305	-0.0942542765274717	0.0428096323559838	-0.0769427711417845	0.0326703055076498	-0.097225294741582	0.167982404080547	0.005812384876584295	0.03460115306956362	-0.0030627292628430114	-0.018232440948841543	0.002971018214110291	0.01768648466708274	0.0202825235997975	0.12074195336597338	0.5014906637376432	0.4916635160680529	0.5036900603366148	0.5298451113262342
APOA1	0.0032609947764398	-0.0310931220573478	0.0154588135426033	-0.0183127413474108	0.0117111645439775	-0.0448383205048081	0.0092962464495909	-0.0399508321773797	0.0076941895862385	-0.097225294741582	0.167982404080547	0.06613217268423419	0.3936851186659052	0.07891255339417119	0.4697667819799322	0.052386974236773895	0.31185989106129547	0.057274462564202294	0.3409551308525111	0.6136952769496312	0.6182829237555135	0.5860606541759289	0.5887891255243627
APOA2	0.0037434951530765	-0.0080944183664306	0.0130298666588183	-0.0372531682819385	0.011060693104861	-0.0236749912173004	0.0094997296957299	-0.037379408569686	0.008234795006615	-0.097225294741582	0.167982404080547	0.0891308763751514	0.5305965042172718	0.0599721264596435	0.35701433604252425	0.0735503035242816	0.4378452846109672	0.05984588617189599	0.3562628270470525	0.6532182645535854	0.6148393194706995	0.6234550651000318	0.6036713455953533
APOA4	0.0028693865496344	-0.0181010148623346	0.0093449052567813	-0.0129212498939686	0.0082049149399627	-0.0309164436866119	0.0071451621799797	-0.0331781149714011	0.0062678756528468	-0.097225294741582	0.167982404080547	0.07912427987924739	0.47102719068901744	0.08430404484761339	0.5018623546260826	0.06630885105497009	0.39473688579415267	0.0640471797701809	0.38127314655807937	0.6446948062137141	0.6339098928796472	0.6093188313750397	0.6045385608260729
APOA5	0.0032048791562121	-0.0062621845162673	0.0106080465310462	0.0024661538141695	0.0091472819245277	-0.0316641837160905	0.0080505142334039	-0.0355428626326501	0.0071088086613381	-0.097225294741582	0.167982404080547	0.0909631102253147	0.5415038004914979	0.09969144855575149	0.5934636374649679	0.0655611110254915	0.390285586066831	0.061682432108931894	0.3671957931936453	0.666587164600659	0.6652047889098929	0.5888694823753573	0.5937842852533075
