dataset	graph	nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_da	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
GSE131907	GSE131907_mBrain	471	31	0	31	0.0	1.0	1.0942970514297483	1.0942970514297483	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	472	31	0	31	0.0	1.0	1.611805081367493	1.611805081367493	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	473	31	0	31	0.0	1.0	1.5796831846237185	1.5796831846237185	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	474	31	0	31	0.0	1.0	2.3278372287750244	2.3278372287750244	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	475	31	0	0	0.0	0.0	0.0796772539615631		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	476	31	0	31	0.0	1.0	1.6582814455032349	1.6582814455032349	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	477	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	478	31	3	0	0.0967741935483871	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	479	31	0	31	0.0	1.0	1.2567065954208374	1.2567065954208374	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	480	31	0	31	0.0	1.0	1.021728277206421	1.021728277206421	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	481	31	0	31	0.0	1.0	2.523674249649048	2.523674249649048	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	482	31	0	31	0.0	1.0	2.0654685497283936	2.0654685497283936	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	483	31	0	0	0.0	0.0	0.0803916230797767		B lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	484	31	0	0	0.0	0.0	0.041130531579256		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	485	31	31	0	1.0	0.0	0.0672885030508041		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	486	31	0	31	0.0	1.0	1.3661859035491943	1.3661859035491943	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	487	31	0	31	0.0	1.0	1.8099033832550049	1.8099033832550049	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	488	31	0	31	0.0	1.0	1.8035417795181277	1.8035417795181277	Epithelial cells	5	31	0.3	0.623837664781073	True	0.9456292858669998	0.928253005017017
GSE131907	GSE131907_mBrain	489	31	0	0	0.0	0.0	0.0100031215697526		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	490	31	0	31	0.0	1.0	1.628425121307373	1.628425121307373	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	491	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	492	31	0	31	0.0	1.0	2.244230031967163	2.244230031967163	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	493	31	0	31	0.0	1.0	1.6739833354949951	1.6739833354949951	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	494	31	31	0	1.0	0.0	0.0672885030508041		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	495	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	496	31	0	31	0.0	1.0	1.804850935935974	1.804850935935974	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	497	31	0	31	0.0	1.0	2.126401901245117	2.126401901245117	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	498	31	31	0	1.0	0.0	0.3227789402008056		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	499	31	0	31	0.0	1.0	1.144286036491394	1.144286036491394	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	500	31	0	31	0.0	1.0	1.9427698850631716	1.9427698850631716	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	501	31	0	0	0.0	0.0	0.0559885054826736		Myeloid cells	3	31			False		
GSE131907	GSE131907_mBrain	502	31	0	31	0.0	1.0	2.0414633750915527	2.0414633750915527	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	503	31	0	31	0.0	1.0	0.9928407073020936	0.9928407073020936	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	504	31	31	0	1.0	0.0	0.343100756406784		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	505	31	1	0	0.032258064516129	0.0	0.1701615303754806		B lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	506	31	0	0	0.0	0.0	0.1373230963945388		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	507	31	0	31	0.0	1.0	2.1795711517333984	2.1795711517333984	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	508	31	0	31	0.0	1.0	2.3764302730560303	2.3764302730560303	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	509	31	0	0	0.0	0.0	0.0444077253341674		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	510	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	511	31	0	0	0.0	0.0	0.3753345906734466		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	512	31	0	31	0.0	1.0	1.919291615486145	1.919291615486145	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	513	31	0	31	0.0	1.0	2.3529341220855717	2.3529341220855717	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	514	31	0	0	0.0	0.0	0.0192379392683506		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	515	31	31	0	1.0	0.0	0.1235129460692405		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	516	31	0	31	0.0	1.0	1.6268084049224854	1.6268084049224854	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	517	31	0	30	0.0	0.967741935483871	0.5122246146202087	0.5292988419532776	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	518	31	0	31	0.0	1.0	2.4613049030303955	2.4613049030303955	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	519	31	0	0	0.0	0.0	0.1180734932422638		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	520	31	0	6	0.0	0.1935483870967742	0.113524280488491	0.5865421295166016	Myeloid cells	4	31			False		
GSE131907	GSE131907_mBrain	521	31	0	31	0.0	1.0	1.3962634801864624	1.3962634801864624	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	522	31	0	0	0.0	0.0	0.1914584934711456		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	523	31	0	0	0.0	0.0	0.0349682047963142		Myeloid cells	3	31			False		
GSE131907	GSE131907_mBrain	524	31	31	0	1.0	0.0	0.0673683211207389		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	525	31	31	0	1.0	0.0	0.0672885030508041		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	526	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_mBrain	527	31	0	0	0.0	0.0	0.0402140095829963		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	528	31	0	0	0.0	0.0	0.0920889303088188		Myeloid cells	3	31			False		
GSE131907	GSE131907_mBrain	529	31	0	0	0.0	0.0	0.0846650227904319		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	530	31	0	0	0.0	0.0	0.0558664947748184		B lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	531	31	31	0	1.0	0.0	0.1452793180942535		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	532	31	0	31	0.0	1.0	1.91318154335022	1.91318154335022	Epithelial cells	5	31	-0.0999999999999999	0.8728885715695384	True	0.9456292858669998	0.928253005017017
GSE131907	GSE131907_mBrain	533	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_mBrain	534	31	0	0	0.0	0.0	0.0336280204355716		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	535	31	0	31	0.0	1.0	0.0830126926302909	0.0830126926302909	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	536	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
GSE131907	GSE131907_mBrain	537	31	0	31	0.0	1.0	2.0090479850769043	2.0090479850769043	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	538	31	0	31	0.0	1.0	1.810037970542908	1.810037970542908	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	539	31	0	0	0.0	0.0	0.0681934654712677		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	540	31	0	31	0.0	1.0	0.8829379677772522	0.8829379677772522	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	541	31	31	0	1.0	0.0	0.0		NK cells	2	31			False		
GSE131907	GSE131907_mBrain	542	31	0	31	0.0	1.0	1.8545790910720823	1.8545790910720823	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	543	31	0	31	0.0	1.0	1.983040809631348	1.983040809631348	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	544	31	0	31	0.0	1.0	1.7729909420013428	1.7729909420013428	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	545	31	0	31	0.0	1.0	1.730573296546936	1.730573296546936	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	546	31	0	31	0.0	1.0	2.007731914520264	2.007731914520264	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	547	31	0	0	0.0	0.0	0.0535053983330726		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	548	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	549	31	0	31	0.0	1.0	1.9417181015014648	1.9417181015014648	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	550	31	0	31	0.0	1.0	2.09841251373291	2.09841251373291	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	551	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	552	31	0	0	0.0	0.0	0.0545942671597003		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	553	31	31	0	1.0	0.0	0.0628821477293968		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	554	31	0	31	0.0	1.0	2.004846572875977	2.004846572875977	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	555	31	0	31	0.0	1.0	2.006237030029297	2.006237030029297	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	556	31	0	31	0.0	1.0	2.1159486770629883	2.1159486770629883	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	557	31	0	0	0.0	0.0	0.0679189711809158		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	558	31	0	31	0.0	1.0	1.9241098165512085	1.9241098165512085	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	559	31	0	31	0.0	1.0	2.128624677658081	2.128624677658081	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	560	31	0	31	0.0	1.0	1.928510069847107	1.928510069847107	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	561	31	0	31	0.0	1.0	1.2550866603851318	1.2550866603851318	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	562	31	0	31	0.0	1.0	1.922594666481018	1.922594666481018	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	563	31	0	31	0.0	1.0	2.365753650665283	2.365753650665283	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	564	31	0	31	0.0	1.0	1.866843104362488	1.866843104362488	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	565	31	0	0	0.0	0.0	0.4118638336658478		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	566	31	0	31	0.0	1.0	2.12360954284668	2.12360954284668	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	567	31	0	31	0.0	1.0	1.256443977355957	1.256443977355957	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	568	31	0	31	0.0	1.0	1.5710489749908447	1.5710489749908447	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	569	31	31	0	1.0	0.0	0.1053797453641891		NK cells	1	31			False		
GSE131907	GSE131907_mBrain	570	31	0	31	0.0	1.0	1.941242218017578	1.941242218017578	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	571	31	0	31	0.0	1.0	1.4586825370788574	1.4586825370788574	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	572	31	0	31	0.0	1.0	1.6680831909179688	1.6680831909179688	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	573	31	0	31	0.0	1.0	1.5100009441375732	1.5100009441375732	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	574	31	0	31	0.0	1.0	1.244266152381897	1.244266152381897	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	575	31	0	0	0.0	0.0	0.1290086954832077		Myeloid cells	3	31			False		
GSE131907	GSE131907_mBrain	576	31	0	31	0.0	1.0	1.1642383337020874	1.1642383337020874	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	577	31	0	31	0.0	1.0	1.7615532875061035	1.7615532875061035	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	578	31	0	0	0.0	0.0	0.0441197268664836		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	579	31	31	0	1.0	0.0	0.8746308088302612		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	580	31	19	10	0.6129032258064516	0.3225806451612903	0.3411655724048614	1.0576132535934448	T lymphocytes	7	31	-0.6071428571428572	0.1482311614811616	True	0.4916363636363636	0.4758521052619837
GSE131907	GSE131907_mBrain	581	31	0	0	0.0	0.0	0.0730194300413131		Myeloid cells	3	31			False		
GSE131907	GSE131907_mBrain	582	31	0	31	0.0	1.0	1.0188075304031372	1.0188075304031372	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	583	31	0	31	0.0	1.0	1.6128933429718018	1.6128933429718018	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	584	31	0	31	0.0	1.0	2.2134902477264404	2.2134902477264404	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	585	31	0	31	0.0	1.0	1.6812986135482788	1.6812986135482788	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	586	31	0	0	0.0	0.0	0.1177170872688293		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	587	31	0	31	0.0	1.0	1.7363699674606323	1.7363699674606323	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	588	31	0	31	0.0	1.0	1.6306499242782593	1.6306499242782593	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	589	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	590	31	0	0	0.0	0.0	0.0871305912733078		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	591	31	0	0	0.0	0.0	0.2855687439441681		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	592	31	0	0	0.0	0.0	0.1122759729623794		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	593	31	0	0	0.0	0.0	0.0336280204355716		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	594	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	595	31	0	31	0.0	1.0	1.9896219968795776	1.9896219968795776	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	596	31	0	31	0.0	1.0	1.3234041929244995	1.3234041929244995	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	597	31	0	31	0.0	1.0	1.4300554990768433	1.4300554990768433	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	598	31	0	31	0.0	1.0	2.447786331176758	2.447786331176758	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	599	31	0	31	0.0	1.0	2.3886444568634038	2.3886444568634038	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	600	31	0	0	0.0	0.0	0.0346420519053936		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	601	31	31	0	1.0	0.0	0.6775299310684204		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	602	31	0	31	0.0	1.0	1.439947247505188	1.439947247505188	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	603	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	604	31	0	0	0.0	0.0	0.0417814403772354		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	605	31	0	31	0.0	1.0	1.2463805675506592	1.2463805675506592	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	606	31	0	31	0.0	1.0	1.8939242362976076	1.8939242362976076	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	607	31	0	0	0.0	0.0	0.0192379392683506		Myeloid cells	4	31			False		
GSE131907	GSE131907_mBrain	608	31	0	31	0.0	1.0	2.42989182472229	2.42989182472229	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	609	31	0	0	0.0	0.0	0.3306988179683685		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	610	31	0	31	0.0	1.0	1.7097159624099731	1.7097159624099731	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	611	31	0	31	0.0	1.0	2.168401002883911	2.168401002883911	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	612	31	0	0	0.0	0.0	0.2033658772706985		B lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	613	31	0	0	0.0	0.0	0.0604586340487003		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	614	31	0	31	0.0	1.0	2.284287929534912	2.284287929534912	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	615	31	0	31	0.0	1.0	2.131897449493408	2.131897449493408	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	616	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	617	31	0	31	0.0	1.0	1.1761763095855713	1.1761763095855713	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	618	31	0	0	0.0	0.0	0.0981761589646339		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	619	31	0	0	0.0	0.0	0.122730441391468		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	620	31	0	31	0.0	1.0	2.160130023956299	2.160130023956299	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	621	31	0	0	0.0	0.0	0.0224616806954145		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	622	31	0	0	0.0	0.0	0.1358059495687484		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	623	31	0	0	0.0	0.0	0.1463966220617294		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	624	31	0	0	0.0	0.0	0.4764484167098999		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	625	31	0	30	0.0	0.967741935483871	1.961942434310913	2.027340650558472	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	626	31	0	31	0.0	1.0	1.9934242963790891	1.9934242963790891	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	627	31	0	31	0.0	1.0	1.8962541818618772	1.8962541818618772	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	628	31	0	31	0.0	1.0	2.005095958709717	2.005095958709717	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	629	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	630	31	0	31	0.0	1.0	1.3295414447784424	1.3295414447784424	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	631	31	0	31	0.0	1.0	2.066129446029663	2.066129446029663	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	632	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
GSE131907	GSE131907_mBrain	633	31	0	31	0.0	1.0	1.8395696878433228	1.8395696878433228	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	634	31	0	31	0.0	1.0	1.8850864171981807	1.8850864171981807	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	635	31	0	0	0.0	0.0	0.2659546136856079		B lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	636	31	1	0	0.032258064516129	0.0	0.0882527828216552		Myeloid cells	3	31			False		
GSE131907	GSE131907_mBrain	637	31	0	31	0.0	1.0	1.5055142641067505	1.5055142641067505	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	638	31	0	31	0.0	1.0	1.8936108350753784	1.8936108350753784	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	639	31	0	31	0.0	1.0	1.0261924266815186	1.0261924266815186	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	640	31	0	31	0.0	1.0	2.4887824058532715	2.4887824058532715	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	641	31	0	0	0.0	0.0	0.1091089248657226		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	642	31	0	31	0.0	1.0	1.720022439956665	1.720022439956665	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	643	31	0	31	0.0	1.0	1.592218279838562	1.592218279838562	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	644	31	31	0	1.0	0.0	0.0		NK cells	2	31			False		
GSE131907	GSE131907_mBrain	645	31	0	0	0.0	0.0	0.2662496864795685		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	646	31	0	31	0.0	1.0	1.7054275274276731	1.7054275274276731	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	647	31	0	31	0.0	1.0	2.046726942062378	2.046726942062378	Epithelial cells	3	31			False		
GSE131907	GSE131907_mBrain	648	31	31	0	1.0	0.0	0.0526096373796463		NK cells	1	31			False		
GSE131907	GSE131907_mBrain	649	31	0	31	0.0	1.0	1.8233227729797363	1.8233227729797363	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	650	31	0	31	0.0	1.0	2.180491209030152	2.180491209030152	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	651	31	0	0	0.0	0.0	0.0368586555123329		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	652	31	31	0	1.0	0.0	0.4923922717571258		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	653	31	0	31	0.0	1.0	2.138465166091919	2.138465166091919	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	654	31	0	31	0.0	1.0	0.862276017665863	0.862276017665863	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	655	31	0	29	0.0	0.935483870967742	1.4473553895950315	1.5471729040145874	Epithelial cells	7	31	0.1428571428571428	0.7599453002180927	True	0.9456292858669998	0.928253005017017
GSE131907	GSE131907_mBrain	656	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	657	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_mBrain	658	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	659	31	0	31	0.0	1.0	1.7167794704437256	1.7167794704437256	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	660	31	0	0	0.0	0.0	0.0730194300413131		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	661	31	0	0	0.0	0.0	0.0084696961566805		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	662	31	0	31	0.0	1.0	2.3250651359558105	2.3250651359558105	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	663	31	31	0	1.0	0.0	0.0		NK cells	2	31			False		
GSE131907	GSE131907_mBrain	664	31	0	11	0.0	0.3548387096774194	0.4842936992645263	1.3648276329040527	Myeloid cells	3	31			False		
GSE131907	GSE131907_mBrain	665	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
GSE131907	GSE131907_mBrain	666	31	31	0	1.0	0.0	0.6022483110427856		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	667	31	0	31	0.0	1.0	1.7748537063598633	1.7748537063598633	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	668	31	0	31	0.0	1.0	1.9417880773544312	1.9417880773544312	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	669	31	0	31	0.0	1.0	1.8476263284683228	1.8476263284683228	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	670	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	671	31	0	31	0.0	1.0	1.4644889831542969	1.4644889831542969	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	672	31	0	31	0.0	1.0	1.1592155694961548	1.1592155694961548	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	673	31	0	31	0.0	1.0	1.921758055686951	1.921758055686951	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	674	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	675	31	0	31	0.0	1.0	1.6214861869812012	1.6214861869812012	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	676	31	31	0	1.0	0.0	0.0337126180529594		T lymphocytes	2	31			False		
GSE131907	GSE131907_mBrain	677	31	31	0	1.0	0.0	0.5646126866340637		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	678	31	0	0	0.0	0.0	0.1067399457097053		Myeloid cells	1	31			False		
GSE131907	GSE131907_mBrain	679	31	0	30	0.0	0.967741935483871	0.6174193024635315	0.6379998326301575	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	680	31	0	31	0.0	1.0	1.834222435951233	1.834222435951233	Epithelial cells	2	31			False		
GSE131907	GSE131907_mBrain	681	31	0	31	0.0	1.0	1.9523123502731323	1.9523123502731323	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	682	31	31	0	1.0	0.0	0.481140524148941		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	683	31	0	0	0.0	0.0	0.0438349470496177		Myeloid cells	3	31			False		
GSE131907	GSE131907_mBrain	684	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	685	31	0	31	0.0	1.0	0.8708847165107727	0.8708847165107727	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	686	31	31	0	1.0	0.0	0.1314625591039657		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	687	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_mBrain	688	31	0	31	0.0	1.0	1.7688415050506592	1.7688415050506592	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	689	31	0	31	0.0	1.0	1.021830677986145	1.021830677986145	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	690	31	0	27	0.0	0.8709677419354839	0.3838829100131988	0.3578907251358032	Epithelial cells	4	31			False		
GSE131907	GSE131907_mBrain	691	31	0	0	0.0	0.0	0.043214414268732		MAST cells	1	31			False		
GSE131907	GSE131907_mBrain	692	31	0	0	0.0	0.0	0.0100031215697526		Myeloid cells	2	31			False		
GSE131907	GSE131907_mBrain	693	31	0	31	0.0	1.0	1.6863092184066772	1.6863092184066772	Epithelial cells	1	31			False		
GSE131907	GSE131907_mBrain	694	31	0	31	0.0	1.0	1.5267221927642822	1.5267221927642822	Epithelial cells	1	31			False		
