dataset	graph	nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_da	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
GSE131907	GSE131907_tLung	1466	31	31	0	1.0	0.0	0.0334943830966949		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1467	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907	GSE131907_tLung	1468	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1469	31	31	0	1.0	0.0	0.2471654713153839		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1470	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1471	31	0	31	0.0	1.0	1.7402989864349363	1.7402989864349363	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1472	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1473	31	0	0	0.0	0.0	0.0315017998218536		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	1474	31	0	31	0.0	1.0	1.4338918924331665	1.4338918924331665	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1475	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1476	31	0	31	0.0	1.0	1.5418381690979004	1.5418381690979004	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1477	31	0	31	0.0	1.0	1.671518087387085	1.671518087387085	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1478	31	0	31	0.0	1.0	1.7472255229949951	1.7472255229949951	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1479	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1480	31	0	0	0.0	0.0	0.1875301152467727		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1481	31	0	0	0.0	0.0	0.0432614311575889		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1482	31	0	17	0.0	0.5483870967741935	0.058857511729002	0.0	Epithelial cells	8	31	0.6190476190476191	0.1017330374542647	True	0.892521877189727	0.8342441672938892
GSE131907	GSE131907_tLung	1483	31	31	0	1.0	0.0	0.1182456836104393		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1484	31	0	31	0.0	1.0	1.7350836992263794	1.7350836992263794	Epithelial cells	5	31	0.6	0.2847569798652938	True	0.892521877189727	0.865895082325415
GSE131907	GSE131907_tLung	1485	31	31	0	1.0	0.0	0.095292717218399		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1486	31	0	31	0.0	1.0	2.0303757190704346	2.0303757190704346	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1487	31	0	0	0.0	0.0	0.0938655212521553		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1488	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1489	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1490	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1491	31	31	0	1.0	0.0	0.0553899705410003		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1492	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1493	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1494	31	0	31	0.0	1.0	2.141228437423706	2.141228437423706	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1495	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1496	31	31	0	1.0	0.0	0.0403427146375179		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1497	31	0	0	0.0	0.0	0.019393777474761		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1498	31	31	0	1.0	0.0	0.117269679903984		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1499	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1500	31	31	0	1.0	0.0	0.0578659959137439		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1501	31	0	31	0.0	1.0	1.4696073532104492	1.4696073532104492	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1502	31	0	0	0.0	0.0	0.0556820221245288		B lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1503	31	0	29	0.0	0.935483870967742	1.4500298500061035	1.5500319004058838	Epithelial cells	7	31	0.642857142857143	0.119392373427411	True	0.892521877189727	0.865895082325415
GSE131907	GSE131907_tLung	1504	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1505	31	0	0	0.0	0.0	0.2492295056581497		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1506	31	0	30	0.0	0.967741935483871	0.2151488661766052	0.2223204970359802	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1507	31	0	0	0.0	0.0	0.1889942437410354		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1508	31	0	0	0.0	0.0	0.0		B lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1509	31	31	0	1.0	0.0	0.0351408161222934		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1510	31	31	0	1.0	0.0	0.0535350106656551		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1511	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	1512	31	0	0	0.0	0.0	0.0		B lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1513	31	0	0	0.0	0.0	0.0594993717968463		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1514	31	0	31	0.0	1.0	0.980592668056488	0.980592668056488	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1515	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1516	31	0	0	0.0	0.0	0.0435051023960113		Myeloid cells	6	31	0.4285714285714286	0.3965014577259473	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	1517	31	0	0	0.0	0.0	0.0747643932700157		Myeloid cells	7	31	0.4285714285714286	0.3373683110858243	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	1518	31	0	31	0.0	1.0	0.9068344831466676	0.9068344831466676	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1519	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1520	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1521	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1522	31	0	0	0.0	0.0	0.0328176580369472		MAST cells	1	31			False		
GSE131907	GSE131907_tLung	1523	31	31	0	1.0	0.0	0.0438557527959346		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1524	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1525	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1526	31	1	0	0.032258064516129	0.0	0.1348033398389816		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1527	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1528	31	0	31	0.0	1.0	1.7017232179641724	1.7017232179641724	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1529	31	31	0	1.0	0.0	0.1056812927126884		T lymphocytes	5	31	1.0	1.4042654220543602e-24	True	9.82985795438052e-23	7.733650458394151e-23
GSE131907	GSE131907_tLung	1530	31	0	31	0.0	1.0	0.947424590587616	0.947424590587616	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1531	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1532	31	0	0	0.0	0.0	0.3004067242145538		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1533	31	31	0	1.0	0.0	0.0537810362875461		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1534	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1535	31	0	31	0.0	1.0	1.5391466617584229	1.5391466617584229	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1536	31	0	0	0.0	0.0	0.0		Myeloid cells	7	31	0.3214285714285715	0.4820720382996777	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	1537	31	0	0	0.0	0.0	0.0122081553563475		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1538	31	0	0	0.0	0.0	0.0746984630823135		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	1539	31	0	0	0.0	0.0	0.0566454418003559		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	1540	31	31	0	1.0	0.0	0.0567221865057945		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1541	31	31	0	1.0	0.0	0.0448819510638713		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1542	31	0	0	0.0	0.0	0.1103895753622055		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1543	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	1544	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1545	31	0	31	0.0	1.0	1.180500864982605	1.180500864982605	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1546	31	31	0	1.0	0.0	0.2072331458330154		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1547	31	31	0	1.0	0.0	0.0881965011358261		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1548	31	27	0	0.8709677419354839	0.0	0.0632685273885726		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	1549	31	31	0	1.0	0.0	0.1644301116466522		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1550	31	31	0	1.0	0.0	0.050116803497076		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1551	31	0	31	0.0	1.0	2.091596841812134	2.091596841812134	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1552	31	3	28	0.0967741935483871	0.9032258064516128	1.0298058986663818	1.1401423215866089	Epithelial cells	4	31			False		
GSE131907	GSE131907_tLung	1553	31	31	0	1.0	0.0	0.0983736813068389		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1554	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1555	31	0	0	0.0	0.0	0.0		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1556	31	0	31	0.0	1.0	1.1367835998535156	1.1367835998535156	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1557	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1558	31	0	0	0.0	0.0	0.0893368422985076		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1559	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1560	31	0	27	0.0	0.8709677419354839	1.094988226890564	1.0728503465652466	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1561	31	0	31	0.0	1.0	1.3308064937591553	1.3308064937591553	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1562	31	0	0	0.0	0.0	0.0		MAST cells	2	31			False		
GSE131907	GSE131907_tLung	1563	31	0	0	0.0	0.0	0.0210094787180423		Myeloid cells	5	31	0.8999999999999998	0.0373860734684987	True	0.5134213685474178	0.4323792393704611
GSE131907	GSE131907_tLung	1564	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1565	31	31	0	1.0	0.0	0.041534636169672		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1566	31	31	0	1.0	0.0	0.0346502363681793		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1567	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1568	31	0	0	0.0	0.0	0.0		B lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1569	31	31	0	1.0	0.0	0.0578659959137439		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1570	31	0	0	0.0	0.0	0.0174457505345344		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	1571	31	31	0	1.0	0.0	0.1241345256567001		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1572	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
GSE131907	GSE131907_tLung	1573	31	0	0	0.0	0.0	0.0086829690262675		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1574	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1575	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1576	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1577	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1578	31	0	31	0.0	1.0	1.999400615692139	1.999400615692139	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1579	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	1580	31	0	31	0.0	1.0	1.896686553955078	1.896686553955078	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1581	31	31	0	1.0	0.0	0.0		NK cells	3	31			False		
GSE131907	GSE131907_tLung	1582	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1583	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1584	31	0	31	0.0	1.0	1.7815340757369995	1.7815340757369995	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1585	31	31	0	1.0	0.0	0.2132923007011413		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1586	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1587	31	0	0	0.0	0.0	0.1622552275657653		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1588	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1589	31	31	0	1.0	0.0	0.1993294507265091		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1590	31	0	0	0.0	0.0	0.0		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1591	31	0	0	0.0	0.0	0.2105476260185241		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	1592	31	0	6	0.0	0.1935483870967742	0.8078010082244873	0.9808401465415956	Epithelial cells	2	31			False		
GSE131907	GSE131907_tLung	1593	31	0	16	0.0	0.5161290322580645	1.485742449760437	1.4948055744171145	Epithelial cells	7	31	-0.5	0.2531699951003227	True	0.892521877189727	0.865895082325415
GSE131907	GSE131907_tLung	1594	31	0	0	0.0	0.0	0.0469161532819271		Myeloid cells	5	31	0.3	0.623837664781073	True	0.9161252419861912	0.9160471790155642
GSE131907	GSE131907_tLung	1595	31	0	31	0.0	1.0	1.3136680126190186	1.3136680126190186	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1596	31	0	0	0.0	0.0	0.0385541468858718		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	1597	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907	GSE131907_tLung	1598	31	31	0	1.0	0.0	0.0555111989378929		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1599	31	0	31	0.0	1.0	1.9154623746871948	1.9154623746871948	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1600	31	25	5	0.8064516129032258	0.1612903225806451	0.1812656372785568	1.1238468885421753	T lymphocytes	7	31	-0.0714285714285714	0.879048193148154	True	0.9370564495487936	0.9332209182681444
GSE131907	GSE131907_tLung	1601	31	0	0	0.0	0.0	0.0562075488269329		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1602	31	0	31	0.0	1.0	1.7462531328201294	1.7462531328201294	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1603	31	31	0	1.0	0.0	0.1239992901682853		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1604	31	0	0	0.0	0.0	0.0448767989873886		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	1605	31	0	6	0.0	0.1935483870967742	0.8622792363166809	1.0518274307250977	Epithelial cells	2	31			False		
GSE131907	GSE131907_tLung	1606	31	31	0	1.0	0.0	0.32147216796875		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1607	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1608	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1609	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	1610	31	0	0	0.0	0.0	0.0428358614444732		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	1611	31	0	0	0.0	0.0	0.0864318385720253		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	1612	31	31	0	1.0	0.0	0.0584115944802761		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1613	31	0	0	0.0	0.0	0.0339849069714546		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	1614	31	0	0	0.0	0.0	0.0496053621172905		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1615	31	0	0	0.0	0.0	0.0		MAST cells	3	31			False		
GSE131907	GSE131907_tLung	1616	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1617	31	0	0	0.0	0.0	0.0411645546555519		MAST cells	3	31			False		
GSE131907	GSE131907_tLung	1618	31	0	31	0.0	1.0	1.290320873260498	1.290320873260498	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1619	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907	GSE131907_tLung	1620	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1621	31	31	0	1.0	0.0	0.0450584106147289		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1622	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1623	31	0	0	0.0	0.0	0.0685705170035362		B lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1624	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1625	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1626	31	0	31	0.0	1.0	2.116224527359009	2.116224527359009	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1627	31	0	31	0.0	1.0	1.2160134315490725	1.2160134315490725	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1628	31	0	0	0.0	0.0	0.010370179079473		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1629	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1630	31	0	0	0.0	0.0	0.0487632378935813		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	1631	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	1632	31	0	0	0.0	0.0	0.0230212956666946		Myeloid cells	3	31			False		
GSE131907	GSE131907_tLung	1633	31	0	0	0.0	0.0	0.0191192999482154		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1634	31	0	0	0.0	0.0	0.0088305287063121		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	1635	31	31	0	1.0	0.0	0.10630464553833		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1636	31	0	0	0.0	0.0	0.0		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1637	31	0	31	0.0	1.0	2.0561277866363525	2.0561277866363525	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1638	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
GSE131907	GSE131907_tLung	1639	31	0	0	0.0	0.0	1.1298606395721436		Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1640	31	0	0	0.0	0.0	0.0653162375092506		B lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	1641	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1642	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1643	31	0	0	0.0	0.0	0.0		B lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1644	31	0	0	0.0	0.0	0.1025940850377082		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1645	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907	GSE131907_tLung	1646	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1647	31	0	0	0.0	0.0	0.1460212916135788		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	1648	31	0	31	0.0	1.0	1.5575039386749268	1.5575039386749268	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1649	31	0	0	0.0	0.0	0.0		MAST cells	5	31	0.7	0.1881204043741873	True	0.892521877189727	0.865895082325415
GSE131907	GSE131907_tLung	1650	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1651	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1652	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1653	31	31	0	1.0	0.0	0.1404223591089248		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1654	31	31	0	1.0	0.0	0.0		NK cells	3	31			False		
GSE131907	GSE131907_tLung	1655	31	31	0	1.0	0.0	0.0450584106147289		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1656	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1657	31	0	31	0.0	1.0	1.8918931484222408	1.8918931484222408	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1658	31	9	22	0.2903225806451613	0.7096774193548387	1.0590192079544067	1.4922542572021484	Epithelial cells	3	31			False		
GSE131907	GSE131907_tLung	1659	31	0	0	0.0	0.0	0.0492074377834796		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1660	31	31	0	1.0	0.0	0.10854122787714		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1661	31	0	31	0.0	1.0	1.687713384628296	1.687713384628296	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1662	31	31	0	1.0	0.0	0.2625406086444855		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1663	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
GSE131907	GSE131907_tLung	1664	31	0	0	0.0	0.0	0.0		MAST cells	4	31			False		
GSE131907	GSE131907_tLung	1665	31	0	31	0.0	1.0	2.163055419921875	2.163055419921875	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1666	31	0	0	0.0	0.0	0.2311148792505264		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1667	31	0	27	0.0	0.8709677419354839	1.491648554801941	1.5284209251403809	Epithelial cells	6	31	-0.0857142857142857	0.8717434402332361	True	0.9370564495487936	0.9332209182681444
GSE131907	GSE131907_tLung	1668	31	0	0	0.0	0.0	0.0343381129205226		B lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1669	31	0	30	0.0	0.967741935483871	1.3540382385253906	1.3523495197296145	Epithelial cells	6	31	0.6	0.208	True	0.892521877189727	0.865895082325415
GSE131907	GSE131907_tLung	1670	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1671	31	31	0	1.0	0.0	0.0982242226600647		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1672	31	0	0	0.0	0.0	0.0		Myeloid cells	0	31			False		
GSE131907	GSE131907_tLung	1673	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1674	31	0	0	0.0	0.0	0.0		Myeloid cells	5	31	0.0999999999999999	0.8728885715695384	True	0.9370564495487936	0.9332209182681444
GSE131907	GSE131907_tLung	1675	31	0	31	0.0	1.0	1.8224114179611208	1.8224114179611208	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1676	31	31	0	1.0	0.0	0.033574428409338		T lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1677	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1678	31	31	0	1.0	0.0	0.0965681672096252		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1679	31	31	0	1.0	0.0	0.0409912206232547		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1680	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1681	31	0	31	0.0	1.0	2.1092653274536133	2.1092653274536133	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1682	31	0	0	0.0	0.0	0.2812579572200775		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1683	31	0	0	0.0	0.0	0.0400292240083217		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	1684	31	0	30	0.0	0.967741935483871	1.7690801620483398	1.7738417387008667	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1685	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1686	31	0	0	0.0	0.0	0.0442946180701255		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	1687	31	0	0	0.0	0.0	0.0194688308984041		Myeloid cells	4	31			False		
GSE131907	GSE131907_tLung	1688	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	GSE131907_tLung	1689	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	GSE131907_tLung	1690	31	0	0	0.0	0.0	1.3100380897521973		Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1691	31	0	0	0.0	0.0	0.2588081955909729		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1692	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	GSE131907_tLung	1693	31	31	0	1.0	0.0	0.056002739816904		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1694	31	0	0	0.0	0.0	0.1969630271196365		Myeloid cells	1	31			False		
GSE131907	GSE131907_tLung	1695	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	GSE131907_tLung	1696	31	0	0	0.0	0.0	0.0432412698864936		B lymphocytes	2	31			False		
GSE131907	GSE131907_tLung	1697	31	0	31	0.0	1.0	2.110832929611206	2.110832929611206	Epithelial cells	1	31			False		
GSE131907	GSE131907_tLung	1698	31	0	0	0.0	0.0	0.0		B lymphocytes	3	31			False		
GSE131907	GSE131907_tLung	1699	31	0	0	0.0	0.0	0.0776665285229682		Myeloid cells	4	31			False		
