sample	histology	TACSTD2	CD8	CYT	GEP18	GEP18_common	ESTIMATE	ESTIMATE_Score	ESTIMATE_StromalScore	CD8_AB	purity
TCGA-55-7281-01	LUAD	14.8254	8.4095	7.7306	0.22039944269529316	0.22039944269529316	1660.24	2286.22	625.98	7.14755	0.42
TCGA-55-7283-01	LUAD	12.4981	8.4172	8.0328	0.09364009946185077	0.09364009946185077	769.03	428.52	-340.51	7.1578	0.47
TCGA-55-7284-01	LUAD	12.6749	8.0965	7.9466	0.08994493253113589	0.08994493253113589	1150.73	1354.59	203.86	7.1523	0.4
TCGA-55-7570-01	LUAD	10.1821	8.1794	6.31795	-0.7205358434266286	-0.7205358434266286	-760.68	-1590.87	-830.19	8.48075	0.57
TCGA-55-7573-01	LUAD	13.4735	7.9796	6.9780999999999995	0.12317125034487149	0.12317125034487149	1275.68	1452.16	176.48	6.6549499999999995	0.33
TCGA-55-7574-01	LUAD	11.2297	9.6388	8.29935	0.534911150270081	0.534911150270081	1929.01	2955.58	1026.57	8.5278	0.19
TCGA-55-7576-01	LUAD	14.0262	8.4702	7.189299999999999	0.06628448384975079	0.06628448384975079	812.72	967.54	154.81	7.27845	0.47
TCGA-55-7724-01	LUAD	12.8846	8.6359	8.297999999999998	0.17983888366529252	0.17983888366529252	1534.79	2208.64	673.85	7.3942499999999995	0.28
TCGA-55-7725-01	LUAD	12.6676	8.6707	8.055299999999999	0.2809722205982891	0.2809722205982891	1556.43	1275.54	-280.89	7.5919	0.61
TCGA-55-7726-01	LUAD	14.014	6.7479	5.6464	-0.5348265052283971	-0.5348265052283971	645.05	1614.58	969.53	4.8828	0.26
TCGA-55-7727-01	LUAD	13.3551	8.319	7.124	-0.10600207447247231	-0.10600207447247231	1009.84	612.96	-396.88	7.1832	0.56
TCGA-55-7728-01	LUAD	13.1409	8.2088	7.845700000000001	0.42354480144949214	0.42354480144949214	2426.3	2227.46	-198.83	7.22675	0.42
TCGA-55-7815-01	LUAD	12.0609	7.5953	7.41225	-0.5315548317446467	-0.5315548317446467	1254.93	2122.79	867.86	5.923	0.29
TCGA-55-7816-01	LUAD	9.5296	9.1754	8.2347	0.7339906942484149	0.7339906942484149	1701.33	3356.81	1655.48	8.08945	
TCGA-55-7903-01	LUAD	13.1816	8.7632	8.776900000000001	0.22880417464121075	0.22880417464121075	827.74	182.23	-645.51	7.4228499999999995	0.64
TCGA-55-7907-01	LUAD	13.5039	8.6764	8.83835	0.3492768205391571	0.3492768205391571	1114.45	1350.96	236.51	7.757	0.39
TCGA-55-7910-01	LUAD	8.9363	5.6724	6.9275	-0.8164425178425827	-0.8164425178425827	-32.1	-497.93	-465.83	4.94455	0.58
TCGA-55-7911-01	LUAD	11.5573	9.9155	8.96135	0.8628521292653978	0.8628521292653978	1628.37	1358.29	-270.08	8.5545	0.23
TCGA-55-7913-01	LUAD	12.235	6.7592	6.13855	-0.8441550786366443	-0.8441550786366443	-333.2	-1841.7	-1508.49	5.617	0.35
TCGA-55-7914-01	LUAD	11.9094	8.8211	8.49755	0.14292471245538704	0.14292471245538704	755.31	621.57	-133.73	7.7604	0.56
TCGA-55-7994-01	LUAD	12.9067	9.7072	9.65405	1.082114884617553	1.082114884617553	1675.55	1300.97	-374.59	8.7518	0.51
TCGA-55-7995-01	LUAD	13.0846	10.0194	9.403500000000001	1.1460269801290037	1.1460269801290037	1934.22	1864.5	-69.72	9.23845	0.49
TCGA-55-8085-01	LUAD	12.1764	9.2834	8.30215	0.7927847425316134	0.7927847425316134	1308.46	1054.73	-253.73	8.16675	0.56
TCGA-55-8087-01	LUAD	12.8622	5.4799	5.7752	-0.927235116641881	-0.927235116641881	283.83	-92.11	-375.95	4.691549999999999	0.82
TCGA-55-8089-01	LUAD	13.1224	10.5624	10.872150000000001	1.6102045117724186	1.6102045117724186	2495.84	3068.8	572.96	9.22995	0.33
TCGA-55-8090-01	LUAD	13.3182	6.7361	6.43845	-0.10578916301722913	-0.10578916301722913	771.29	728.08	-43.21	5.64865	0.41
TCGA-55-8091-01	LUAD	13.2772	7.1038	7.8683	0.6646282826668226	0.6646282826668226	1378.71	2352.05	973.34	5.75685	0.6
TCGA-55-8092-01	LUAD	12.4001	10.1065	9.02985	1.0068156225062066	1.0068156225062066	1472.48	1625.17	152.69	9.08125	0.38
TCGA-55-8094-01	LUAD	12.0425	5.3761	5.41495	-1.4295152242573055	-1.4295152242573055	-1004.32	-2963.63	-1959.31	4.53385	0.79
TCGA-55-8096-01	LUAD	11.8094	7.565	6.61675	-0.034586319698979434	-0.034586319698979434	1211.05	2155.92	944.87	6.7200500000000005	0.25
TCGA-55-8097-01	LUAD	12.7093	6.9669	6.5954999999999995	-0.3515381285541108	-0.3515381285541108	660.76	595.9	-64.86	6.1193	0.64
TCGA-55-8203-01	LUAD	12.2377	8.7978	8.066849999999999	0.2513770505860372	0.2513770505860372	935.04	864.57	-70.47	7.885	0.38
TCGA-55-8204-01	LUAD	14.4312	7.993	7.52205	0.13632497945659292	0.13632497945659292	834.84	694.45	-140.39	6.861000000000001	0.34
TCGA-55-8205-01	LUAD	12.0472	10.1244	9.13655	1.1554957105325736	1.1554957105325736	2213.07	2861.01	647.93	9.04525	0.22
TCGA-55-8206-01	LUAD	13.3713	6.351	6.48855	-0.1719460029961405	-0.1719460029961405	1882.97	2196.07	313.09	5.4866	0.46
TCGA-55-8207-01	LUAD	13.3362	7.9521	7.290749999999999	-0.35819564251476077	-0.35819564251476077	1218.22	2150.16	931.94	6.8191500000000005	0.57
TCGA-55-8208-01	LUAD	12.6801	9.5071	9.2229	1.2685543739588407	1.2685543739588407	2493.47	3722.86	1229.39	8.6173	0.24
TCGA-55-8299-01	LUAD	11.6779	10.4172	10.39685	1.2164588047003255	1.2164588047003255	2096.41	3381.98	1285.57	9.345099999999999	
TCGA-55-8301-01	LUAD	12.0766	9.4844	10.19285	1.4340721238795062	1.4340721238795062	2126.21	2758.49	632.28	8.56925	0.26
TCGA-55-8302-01	LUAD	13.6042	8.1994	7.3938500000000005	0.4667736094646793	0.4667736094646793	760.01	262.65	-497.37	6.91775	0.46
TCGA-55-8505-01	LUAD	13.3071	5.4009	5.4834499999999995	-0.9169038162543417	-0.9169038162543417	-273.52	-126.43	147.09	4.50465	0.32
TCGA-55-8506-01	LUAD	7.32	7.5058	7.50155	-0.0304251735948526	-0.0304251735948526	812.03	733.97	-78.06	6.4009	0.45
TCGA-55-8507-01	LUAD	12.4762	6.9648	6.6105	-0.5036569694204055	-0.5036569694204055	282.23	-19.43	-301.67	5.8735	0.64
TCGA-55-8508-01	LUAD	12.781	7.3073	6.9235500000000005	-0.0745896797061279	-0.0745896797061279	728.07	639.38	-88.69	6.38865	0.38
TCGA-55-8510-01	LUAD	13.3129	9.2203	8.1233	0.6836699408553379	0.6836699408553379	1830.03	2438.98	608.95	8.1288	0.28
TCGA-55-8511-01	LUAD	12.63	8.8618	7.7307	0.5717657734340243	0.5717657734340243	1367.24	1916.62	549.38	7.650600000000001	0.19
TCGA-55-8512-01	LUAD	13.7599	7.1723	7.2309	-0.6721837087814468	-0.6721837087814468	215.31	-376.38	-591.69	7.39775	0.35
TCGA-55-8513-01	LUAD	12.2547	6.867	7.0322	0.14831481521600653	0.14831481521600653	1754.91	2258.79	503.88	5.7259	0.5
TCGA-55-8514-01	LUAD	12.5291	5.8362	6.9464	-0.4578318817292909	-0.4578318817292909	640.12	173.39	-466.73	4.5814	0.54
TCGA-55-8614-01	LUAD	14.2819	7.7422	6.98545	-0.07758452590769944	-0.07758452590769944	236.29	259.81	23.52	6.36665	0.32
TCGA-55-8615-01	LUAD	11.5145	4.5846	5.3016000000000005	-1.305216848093617	-1.305216848093617	-272.08	-999.45	-727.37	3.78795	0.57
TCGA-55-8616-01	LUAD	13.3816	7.648	6.09755	-0.5370610764778507	-0.5370610764778507	278.38	-141.1	-419.49	6.7753	0.39
TCGA-55-8619-01	LUAD	13.2205	9.0462	8.822299999999998	0.6601644292244133	0.6601644292244133	2150.43	2692.94	542.51	8.217400000000001	0.24
TCGA-55-8620-01	LUAD	6.733	8.6605	8.0822	0.1375384147690684	0.1375384147690684	433.59	-596.58	-1030.18	7.6466	0.62
TCGA-55-8621-01	LUAD	12.0211	8.517	9.145900000000001	0.8392884552704525	0.8392884552704525	2115.34	3095.3	979.96	7.17805	0.2
TCGA-55-A48X-01	LUAD	13.6229	8.5985	8.126249999999999	0.38319597446723896	0.38319597446723896	1495.84	1582.61	86.77	7.452999999999999	0.28
TCGA-55-A48Y-01	LUAD	12.5937	7.0817	7.1316500000000005	-0.1171621589393897	-0.1171621589393897	421.03	939.78	518.75	6.1296	0.36
TCGA-55-A48Z-01	LUAD	12.3416	8.1717	7.462949999999999	0.5473132349029206	0.5473132349029206	791.06	1353.99	562.93	7.28725	0.41
TCGA-55-A490-01	LUAD	11.2339	7.0802	5.6605	-0.7503966859303657	-0.7503966859303657	683.14	917.18	234.04	5.74215	0.58
TCGA-55-A491-01	LUAD	12.857	7.7473	7.27725	0.24821463184052528	0.24821463184052528	1166.68	1289.12	122.44	7.6764	0.45
TCGA-55-A492-01	LUAD	12.2143	6.2272	6.72025	-0.8039020009012361	-0.8039020009012361	173.43	-609.36	-782.79	5.55215	0.54
TCGA-55-A493-01	LUAD	11.9355	8.8862	8.931	0.7679183166263019	0.7679183166263019	1603.38	1687.58	84.21	7.7572	0.26
TCGA-55-A494-01	LUAD	12.0747	4.8768	3.90395	-1.862667282385792	-1.862667282385792	-1014.81	-2338.82	-1324.01	6.0882000000000005	0.81
TCGA-55-A4DF-01	LUAD	11.3025	8.8928	8.54785	0.6440367606231124	0.6440367606231124	1137.51	708.45	-429.06	8.192	0.42
TCGA-55-A4DG-01	LUAD	12.7888	8.7333	7.2081	-0.06083616654393696	-0.06083616654393696	904.58	392.44	-512.14	7.62205	0.41
TCGA-55-A57B-01	LUAD	13.9708	6.4896	7.042	-0.28023273641726515	-0.28023273641726515	918.24	1166.37	248.14	5.58615	0.21
TCGA-62-8394-01	LUAD	12.469	6.6672	6.44785	0.028420034162480273	0.028420034162480273	375.35	-141.91	-517.26	7.1114	0.53
TCGA-62-8395-01	LUAD	11.7416	6.9314	6.807650000000001	-0.5534778930836998	-0.5534778930836998	175.31	461.43	286.13	5.959	0.65
TCGA-62-8397-01	LUAD	12.9923	5.6621	7.8478	-0.68446569466227	-0.68446569466227	895.35	655.14	-240.22	4.7418499999999995	0.69
TCGA-62-8398-01	LUAD	12.7447	7.3698	7.2052499999999995	0.13575347370290114	0.13575347370290114	695.22	454.71	-240.51	6.1967	0.5
TCGA-62-8399-01	LUAD	11.815	7.8585	7.00395	-0.46572180551042563	-0.46572180551042563	107.36	34.22	-73.15	6.5177	0.5
TCGA-62-8402-01	LUAD	12.0219	9.1259	9.79935	1.1268539797507773	1.1268539797507773	1313.22	505.7	-807.52	9.1595	0.5
TCGA-62-A46O-01	LUAD	12.0706	5.6129	5.52945	-1.623052104896648	-1.623052104896648	-1098.74	-2745.97	-1647.23	4.8087	0.82
TCGA-62-A46P-01	LUAD	12.0113	6.5923	6.5763	-0.8684050716258662	-0.8684050716258662	-47.42	-666.68	-619.26	5.6198	0.7
TCGA-62-A46R-01	LUAD	13.3491	8.5005	6.2890999999999995	-0.2597384382549944	-0.2597384382549944	1204.85	1111.21	-93.64	7.8863	0.42
TCGA-62-A46S-01	LUAD	11.7863	7.4544	7.3145	-0.2475059579356444	-0.2475059579356444	641.82	177.64	-464.19	6.5032	0.45
TCGA-62-A46U-01	LUAD	11.4132	9.0884	8.84675	1.2616197100534543	1.2616197100534543	2534.86	2529.77	-5.09	7.6856	0.25
TCGA-62-A46V-01	LUAD	13.0962	4.2377	5.67915	-1.1557164275705474	-1.1557164275705474	185.23	288.8	103.57	3.4068500000000004	0.52
TCGA-62-A46Y-01	LUAD	13.2821	8.7866	8.4394	0.28424160280461996	0.28424160280461996	1483.53	1150.54	-332.99	7.44935	0.48
TCGA-62-A470-01	LUAD	12.0594	6.0503	5.3142499999999995	-0.9345112669245691	-0.9345112669245691	133.7	-569.38	-703.08	5.43125	0.59
TCGA-62-A471-01	LUAD	11.9038	7.8271	8.23235	-0.41619874365638415	-0.41619874365638415	-186.32	-1632.94	-1446.62	6.66745	0.46
TCGA-62-A472-01	LUAD	12.5572	8.9349	7.90485	0.2262479674763171	0.2262479674763171	859.27	178.34	-680.93	7.8328500000000005	0.4
TCGA-64-1676-01	LUAD	14.273	8.7868	8.238199999999999	0.582640824972384	0.582640824972384	1720.12	2255.08	534.96	8.2678	0.51
TCGA-64-1677-01	LUAD	11.7776	8.4603	8.370149999999999	0.4386084471034515	0.4386084471034515	802.42	-85.97	-888.39	7.59435	0.32
TCGA-64-1678-01	LUAD	11.4207	7.3736	6.516500000000001	-0.9275588773821963	-0.9275588773821963	-609.99	-1702.82	-1092.84	6.24555	0.57
TCGA-64-1679-01	LUAD	13.9183	5.1273	4.8896	-0.31812668347257306	-0.31812668347257306	877.76	1941.84	1064.08	4.3401499999999995	0.26
TCGA-64-1680-01	LUAD	12.8236	6.7127	8.0778	-0.436027885590093	-0.436027885590093	226.42	-689.4	-915.82	5.6972000000000005	0.61
TCGA-64-1681-01	LUAD	13.8065	5.9811	6.9526	0.1766191997457675	0.1766191997457675	948.01	1047.2	99.19	4.81625	0.31
TCGA-64-5774-01	LUAD	10.7484	6.8882	6.4503	-0.8533999113230707	-0.8533999113230707	-529.23	-1221.85	-692.62	7.978199999999999	0.76
TCGA-64-5775-01	LUAD	9.3315	5.9055	6.01755	-0.8280875384429659	-0.8280875384429659	407.23	276.87	-130.35	5.0259	0.71
TCGA-64-5778-01	LUAD	13.7185	10.7756	9.55125	1.2589501938126917	1.2589501938126917	1864.53	1326.87	-537.66	9.81985	0.59
TCGA-64-5779-01	LUAD	10.8129	8.6598	7.6945	-0.09458250768299478	-0.09458250768299478	725.43	1086.28	360.85	7.50155	0.44
TCGA-64-5781-01	LUAD	13.8567	10.4882	10.2858	0.791586279402077	0.791586279402077	1368.25	1374.93	6.68	9.56665	0.38
TCGA-64-5815-01	LUAD	12.7525	7.1617	6.33655	0.09904097851117208	0.09904097851117208	1464.83	2922.34	1457.51	5.842499999999999	0.35
TCGA-67-3770-01	LUAD	12.2964	7.6114	8.927900000000001	0.17769087510686782	0.17769087510686782	1238.99	1049.5	-189.5	6.913449999999999	0.65
TCGA-67-3771-01	LUAD	12.9513	8.5329	8.26005	0.39555859567259954	0.39555859567259954	1066.71	1338.39	271.68	7.4986	0.46
TCGA-67-3772-01	LUAD	14.1049	7.3361	8.3317	0.16550130218654674	0.16550130218654674	1171.82	1943.23	771.41	6.609999999999999	0.45
TCGA-67-3773-01	LUAD	12.6291	8.7083	8.43145	0.6098591052290422	0.6098591052290422	1548.55	1971.25	422.7	7.845	0.7
TCGA-67-3774-01	LUAD	12.2719	7.9773	7.875900000000001	0.35983062006771005	0.35983062006771005	1124.26	1117.45	-6.81	6.794549999999999	0.48
TCGA-67-4679-01	LUAD	12.7764	8.0275	7.187849999999999	-0.20029095127091665	-0.20029095127091665	1172.87	1522.28	349.41	7.0588999999999995	0.71
TCGA-67-6215-01	LUAD	12.0522	5.9031	6.34	-0.7126666005749391	-0.7126666005749391	693.22	-132.37	-825.59	4.55185	0.69
TCGA-67-6216-01	LUAD	13.6824	8.1905	7.0851	0.2007129747198988	0.2007129747198988	1315.55	977.64	-337.91	7.256	0.56
TCGA-67-6217-01	LUAD	13.0594	9.129	7.9110499999999995	0.40267934713297143	0.40267934713297143	1251.38	1302.36	50.99	8.05365	0.25
TCGA-69-7760-01	LUAD	12.8505	5.312	4.13445	-1.2825254807212565	-1.2825254807212565	-457.5	-1136.18	-678.68	3.6778500000000003	0.65
TCGA-69-7761-01	LUAD	12.7153	9.9294	8.45495	1.064934826694335	1.064934826694335	1822.97	2196.56	373.6	8.52215	0.23
TCGA-69-7763-01	LUAD	12.2069	7.1645	6.748049999999999	-0.2818990544042427	-0.2818990544042427	558.97	1204.56	645.59	5.94395	0.35
TCGA-69-7764-01	LUAD	12.751	8.6253	7.3726	-0.13996710508015522	-0.13996710508015522	330.91	-81.91	-412.83	7.376949999999999	0.8
TCGA-69-7765-01	LUAD	11.9324	8.0837	7.65935	0.16439362667310572	0.16439362667310572	1079.11	2165.32	1086.21	6.7929	0.41
TCGA-69-7973-01	LUAD	9.5597	7.5688	6.54205	-0.5939647671873287	-0.5939647671873287	-142.75	-344.06	-201.31	7.859350000000001	0.55
TCGA-69-7974-01	LUAD	12.1696	8.1152	8.7369	0.6002984355340094	0.6002984355340094	1577.74	2015.07	437.33	7.00845	0.29
TCGA-69-7978-01	LUAD	13.4099	9.773	9.1608	1.3607262617114046	1.3607262617114046	2205.25	3145.2	939.94	8.6252	0.2
TCGA-69-7979-01	LUAD	12.6137	6.222	6.25355	-0.7308528959532175	-0.7308528959532175	-181.52	-380.61	-199.09	5.12735	0.53
TCGA-69-7980-01	LUAD	12.9765	8.8397	8.16935	0.5046336781801676	0.5046336781801676	1096.91	1248.11	151.19	7.7209	0.55
TCGA-69-8253-01	LUAD	12.4346	6.4477	6.6415	-0.5686552381869497	-0.5686552381869497	379.46	-310.36	-689.81	5.6164000000000005	0.39
TCGA-69-8254-01	LUAD	12.172	7.9095	7.76395	0.34360884382703377	0.34360884382703377	1026.02	460.27	-565.74	6.5236	0.41
TCGA-69-8255-01	LUAD	8.0213	10.5609	10.536	0.8904135871645918	0.8904135871645918	1350.23	363.21	-987.02	9.349499999999999	0.37
TCGA-69-8453-01	LUAD	13.5481	8.6337	8.58955	0.7905493956362557	0.7905493956362557	2188.01	2609.27	421.26	7.472949999999999	0.56
TCGA-69-A59K-01	LUAD	13.8621	8.7898	7.2454	0.32919765916748506	0.32919765916748506	761.1	411.77	-349.33	7.4192	
TCGA-71-6725-01	LUAD	13.325	2.8561	4.5958499999999995	-1.5447889999152191	-1.5447889999152191	141.19	-812.22	-953.41	2.10615	0.63
TCGA-71-8520-01	LUAD	12.3248	6.0734	6.482	-0.4951611476999698	-0.4951611476999698	309.91	742.77	432.86	5.205550000000001	
TCGA-73-4658-01	LUAD	12.4766	8.4664	7.5355	0.4463682541152367	0.4463682541152367	1917.98	3254.97	1336.99	7.242900000000001	0.29
TCGA-73-4659-01	LUAD	12.2802	6.2933	6.4605999999999995	-0.4492817314931328	-0.4492817314931328	698.1	1133.19	435.09	5.4516	0.33
TCGA-73-4662-01	LUAD	11.4804	8.5477	7.48055	0.2871346303888389	0.2871346303888389	1359.37	1424.09	64.72	7.5371500000000005	0.48
TCGA-73-4666-01	LUAD	12.3287	10.1458	9.76845	1.1397386566081311	1.1397386566081311	1814.71	1726.88	-87.83	9.1929	0.45
TCGA-73-4668-01	LUAD	13.6097	7.3968	5.590350000000001	-0.5453344154883868	-0.5453344154883868	191.44	160.2	-31.24	6.10365	0.53
TCGA-73-4670-01	LUAD	13.1045	6.4401	6.0495	-0.6685277802806362	-0.6685277802806362	182.59	148.14	-34.45	5.335100000000001	0.62
TCGA-73-4675-01	LUAD	11.876	6.1437	5.556150000000001	-0.8481109442908639	-0.8481109442908639	381.76	556.39	174.63	5.4498999999999995	0.57
TCGA-73-4676-01	LUAD	13.6673	7.9386	6.186	-0.5958062185410196	-0.5958062185410196	537.66	252.98	-284.68	6.70345	0.77
TCGA-73-4677-01	LUAD	12.3872	8.1632	6.95975	-0.22499836817694785	-0.22499836817694785	605.39	142.7	-462.7	6.9807	0.47
TCGA-73-7498-01	LUAD	12.2025	7.0778	6.6139	-0.30543287518556816	-0.30543287518556816	685.92	872.21	186.29	6.015549999999999	0.62
TCGA-73-7499-01	LUAD	12.591	10.438	9.10375	1.0224325729221944	1.0224325729221944	1678.33	1575.74	-102.58	9.5637	0.38
TCGA-73-A9RS-01	LUAD	12.5357	7.9665	6.73365	-0.32604127099189223	-0.32604127099189223	-104.38	-1168.62	-1064.24	6.58975	0.61
TCGA-75-5122-01	LUAD	10.1676	12.1906	10.33295	1.936222512154195	1.936222512154195	3286.67	3975.48	688.81	11.085149999999999	0.32
TCGA-75-5125-01	LUAD	11.9758	8.9893	8.5932	0.8735097061757884	0.8735097061757884	1493.59	1749.29	255.7	7.5219000000000005	0.31
TCGA-75-5126-01	LUAD	13.1871	9.5542	8.5367	1.0288999364546614	1.0288999364546614	2175.77	2790.78	615.01	8.4427	0.24
TCGA-75-5146-01	LUAD	12.9703	7.9807	7.2261500000000005	-0.21023030125422565	-0.21023030125422565	1050.63	821.85	-228.78	7.31385	0.58
TCGA-75-5147-01	LUAD	12.9557	7.9549	7.3020499999999995	0.29333562475481595	0.29333562475481595	1108.3	1164.56	56.27	6.982	0.4
TCGA-75-6203-01	LUAD	11.7977	8.091	8.7528	0.5440148007051524	0.5440148007051524	2188.81	2933.42	744.6	6.8942499999999995	0.26
TCGA-75-6205-01	LUAD	13.0741	9.7921	8.314499999999999	1.1667982598334137	1.1667982598334137	2536.32	3857.35	1321.03	8.37245	0.27
TCGA-75-6206-01	LUAD	12.1246	6.6501	6.23705	-0.45160589656593625	-0.45160589656593625	649.07	799.55	150.48	5.35735	0.7
TCGA-75-6207-01	LUAD	13.5965	7.0102	5.72645	-0.7844793658653643	-0.7844793658653643	241.76	-403.22	-644.98	5.8321000000000005	0.64
TCGA-75-6211-01	LUAD	11.6566	7.9167	7.352	-0.4418728475437866	-0.4418728475437866	-73.49	-252.49	-179.0	6.6035	0.39
TCGA-75-6212-01	LUAD	12.8342	6.2594	7.9239999999999995	-0.05726496142153619	-0.05726496142153619	1540.49	1539.42	-1.06	5.046200000000001	0.43
TCGA-75-6214-01	LUAD	14.686	6.657	5.9298	-0.22478036417663358	-0.22478036417663358	-91.39	-1209.45	-1118.06	5.992649999999999	0.64
TCGA-75-7025-01	LUAD	13.5002	8.5539	8.92105	0.1981103655594746	0.1981103655594746	1211.78	1568.58	356.8	7.35535	0.34
TCGA-75-7027-01	LUAD	12.1535	7.0076	6.7894000000000005	-0.45987941419948364	-0.45987941419948364	-73.13	226.57	299.69	5.88275	0.62
TCGA-75-7030-01	LUAD	13.3062	8.9043	7.3561499999999995	0.2867119102592085	0.2867119102592085	1186.74	2091.27	904.53	7.576099999999999	
TCGA-75-7031-01	LUAD	12.5199	9.3213	8.75075	0.4206269895598263	0.4206269895598263	883.23	296.62	-586.62	7.899900000000001	0.49
TCGA-78-7143-01	LUAD	13.7315	6.7614	5.7764500000000005	-0.4146327459557609	-0.4146327459557609	728.44	-128.39	-856.84	5.91655	0.52
TCGA-78-7145-01	LUAD	13.8694	5.1897	4.42135	-0.9889728266948252	-0.9889728266948252	431.58	412.28	-19.3	3.76635	0.63
TCGA-78-7146-01	LUAD	12.2421	7.8162	6.75065	-0.31050018856679795	-0.31050018856679795	239.26	-485.41	-724.67	6.34595	0.68
TCGA-78-7147-01	LUAD	14.1194	8.2209	7.369400000000001	0.27082021589430993	0.27082021589430993	401.51	-629.49	-1030.99	7.48925	0.62
TCGA-78-7148-01	LUAD	13.4518	8.8928	7.9413	-0.03164165120917668	-0.03164165120917668	420.29	-152.26	-572.54	7.677849999999999	0.6
TCGA-78-7149-01	LUAD	13.1578	6.702	6.8178	-0.7675330668606833	-0.7675330668606833	-147.69	-403.39	-255.7	5.7262	0.6
TCGA-78-7150-01	LUAD	12.5137	7.0977	6.94135	-0.656374962274049	-0.656374962274049	-407.19	-474.54	-67.35	6.035349999999999	0.46
TCGA-78-7152-01	LUAD	11.3077	8.7102	7.95885	0.029903585043950902	0.029903585043950902	980.35	690.72	-289.63	7.46325	0.55
TCGA-78-7153-01	LUAD	10.6277	7.9462	7.1352	-0.5935158994908367	-0.5935158994908367	31.06	-743.93	-774.99	6.7698	0.57
TCGA-78-7154-01	LUAD	11.9826	7.2889	7.55625	-0.4739332657897852	-0.4739332657897852	-166.77	-734.76	-567.99	5.99475	0.5
TCGA-78-7155-01	LUAD	10.2935	7.6855	6.9207	-0.9248121767044657	-0.9248121767044657	-639.02	-1845.69	-1206.67	6.6157	0.82
TCGA-78-7156-01	LUAD	12.1808	6.5778	6.81565	-0.7684363427958565	-0.7684363427958565	-228.36	-1069.64	-841.28	5.48165	0.8
TCGA-78-7158-01	LUAD	12.2912	5.7015	6.81645	-0.9867293114834005	-0.9867293114834005	69.42	-721.07	-790.49	4.9844	0.9
TCGA-78-7159-01	LUAD	11.2808	7.5781	7.3664000000000005	-0.40942151761391776	-0.40942151761391776	104.02	11.51	-92.51	7.660550000000001	0.29
TCGA-78-7160-01	LUAD	13.1854	9.8597	8.5705	0.603051529230486	0.603051529230486	1564.1	2119.55	555.45	8.62955	0.29
TCGA-78-7161-01	LUAD	12.3959	6.8396	6.6781	-1.0407632483736593	-1.0407632483736593	-559.96	-924.96	-365.0	5.6944	0.75
TCGA-78-7162-01	LUAD	11.855	8.6246	8.56115	0.3618433063988351	0.3618433063988351	1047.91	1283.0	235.08	7.5778	0.27
TCGA-78-7163-01	LUAD	11.5719	7.6334	6.7986	-0.3788044458250453	-0.3788044458250453	-204.63	-2131.13	-1926.5	6.50845	0.68
TCGA-78-7166-01	LUAD	14.2586	6.8966	7.0487	-0.4525539706198768	-0.4525539706198768	187.51	-922.31	-1109.82	5.74625	0.63
TCGA-78-7167-01	LUAD	12.8547	6.6561	6.0691	-1.1442326372848237	-1.1442326372848237	-380.76	-1135.42	-754.65	5.72515	0.84
TCGA-78-7220-01	LUAD	11.1167	8.0585	7.4958	-0.5176475691523649	-0.5176475691523649	-429.82	-1311.53	-881.72	7.53005	0.61
TCGA-78-7535-01	LUAD	13.6261	6.4312	6.661099999999999	-0.8289009066686073	-0.8289009066686073	1204.4	978.4	-226.0	5.259	0.6
TCGA-78-7536-01	LUAD	12.2205	7.8977	7.27435	-0.20802328700250305	-0.20802328700250305	653.59	142.13	-511.46	6.64845	0.78
TCGA-78-7537-01	LUAD	12.3076	7.898	6.6698	-0.41704124126751263	-0.41704124126751263	243.82	226.49	-17.33	6.847049999999999	0.74
TCGA-78-7539-01	LUAD	12.1829	9.4463	8.503350000000001	0.7771162720424623	0.7771162720424623	1514.13	1200.65	-313.48	8.49495	0.52
TCGA-78-7540-01	LUAD	13.9274	6.4995	7.02145	-0.561906659925596	-0.561906659925596	401.41	-509.54	-910.95	5.382300000000001	0.59
TCGA-78-7542-01	LUAD	13.7613	7.7211	7.0926	0.38448614363962386	0.38448614363962386	335.17	-1075.98	-1411.15	6.6796500000000005	0.35
TCGA-78-7633-01	LUAD	12.0656	4.9649	6.1061499999999995	-1.2230864288730996	-1.2230864288730996	-337.96	-991.5	-653.54	3.91975	0.75
TCGA-78-8640-01	LUAD	15.2657	7.9667	7.700049999999999	-0.06741879213220917	-0.06741879213220917	495.31	-346.77	-842.08	6.6967	0.35
TCGA-78-8648-01	LUAD	10.7487	10.1817	9.70575	1.0681594267310182	1.0681594267310182	2471.95	4411.38	1939.43	9.0977	
TCGA-78-8655-01	LUAD	13.5407	8.6665	7.51375	0.3069544583473255	0.3069544583473255	1264.9	1277.49	12.6	7.735849999999999	0.46
TCGA-78-8660-01	LUAD	12.5542	9.2443	9.58955	0.7297344594194621	0.7297344594194621	1661.9	1557.48	-104.42	8.07555	0.33
TCGA-78-8662-01	LUAD	13.1804	6.6092	5.686999999999999	-1.284695892408469	-1.284695892408469	-446.71	-1497.51	-1050.79	5.56135	0.79
TCGA-80-5607-01	LUAD	11.9371	9.412	8.565349999999999	0.4876415943074488	0.4876415943074488	1154.88	844.77	-310.11	8.167950000000001	0.49
TCGA-80-5608-01	LUAD	12.804	7.9449	8.29765	-0.1016165361748092	-0.1016165361748092	284.49	-548.62	-833.11	7.4183	0.48
