cohort	patient	n_mal	n_tnk	spearman_tac_cldn	r2_tac_on_cldn_strata	r2_cldn_on_tac_strata	pct_tac	pct_cldn	n_cldn_strata	n_tac_strata
GSE131907	NS_19	755	370	0.23096335871788304	0.06148872627913171	0.07024538299668226	0.6900662251655629	0.671523178807947	4	4
GSE189357	TD1	2186	9915	0.5467512642051245	0.3102173641416558	0.29777788331674826	0.5622140896614821	0.561299176578225	4	4
GSE189357	TD2	1207	11334	0.6033004492867183	0.3283975057763555	0.3111104104688167	0.3587406793703397	0.35625517812758906	4	4
GSE189357	TD3	664	6525	0.5356236401256738	0.2524850970410544	0.2921661332520844	0.48042168674698793	0.48042168674698793	4	4
GSE189357	TD4	491	7096	0.6221770576487983	0.3462018941307339	0.3953674011060061	0.4195519348268839	0.3034623217922607	4	4
GSE189357	TD5	1736	11055	0.49950018528314877	0.25122926097157006	0.22885442769708664	0.35080645161290325	0.3686635944700461	4	4
GSE189357	TD6	1211	3392	0.5994258051827276	0.39916135790309815	0.3775760631985976	0.6275805119735756	0.6350123864574732	4	4
GSE189357	TD7	849	1851	0.36925563877857903	0.12454977394012612	0.13913285078671644	0.3474676089517079	0.3663133097762073	4	4
GSE189357	TD8	1019	7257	0.6723285134968553	0.4306188371380485	0.41959443746528335	0.4337585868498528	0.4533856722276742	4	4
GSE189357	TD9	4889	4345	0.3869096415289964	0.19297272022132805	0.2127707967565965	0.7445285334424218	0.7856412354264676	4	4
GSE205335	P0031	319	3824	0.47050178019503425	0.24949518119539393	0.22343865362295334	0.6018808777429467	0.5924764890282131	4	4
GSE205335	P1006	1282	2998	0.3417093714706703	0.16705556779725872	0.1335082718748123	0.7995319812792512	0.7418096723868954	4	4
GSE205335	P1015	291	473	0.5138974109099268	0.2408961224611551	0.27274556105044245	0.4742268041237113	0.41580756013745707	4	4
GSE205335	P1016	5336	763	0.20257068121803837	0.04538834742686404	0.03726052985488104	0.13568215892053972	0.8264617691154422	4	4
GSE205335	P1017	2186	2370	0.6508350344689953	0.4043300535480311	0.39650644261558377	0.6994510521500458	0.6431838975297347	4	4
GSE205335	P1018	1180	2546	0.6561802516664219	0.4650425856624808	0.5037343973239712	0.6872881355932203	0.6703389830508475	4	4
GSE205335	P1025	980	128	0.2681893109308356	0.07285578807440596	0.06472059841352773	0.23775510204081632	0.9285714285714286	4	4
GSE205335	P1027	1318	2619	0.35991442534981055	0.120567896482629	0.11858450684695598	0.7708649468892261	0.7807283763277694	4	4
GSE205335	P1030	603	140	0.5281202126717158	0.2933950721864783	0.29949618107486176	0.5655058043117744	0.6169154228855721	4	4
GSE205335	P1037	3671	611	0.2629355394987648	0.06978741521834053	0.07367069706817475	0.7120675565241079	0.8605284663579407	4	4
GSE205335	P1056	2386	1354	0.6411686974267156	0.39454221004225765	0.3790749610034717	0.7187761944677284	0.49706621961441744	4	4
GSE205335	P1062	188	1934	0.8163961827765934	0.6308641711011165	0.6339123236653481	0.43617021276595747	0.4521276595744681	4	4
GSE205335	P1063	131	3144	0.8362973170493145	0.6135506372813537	0.7011359230897691	0.35877862595419846	0.3511450381679389	4	4
GSE205335	P1072	406	586	0.41918878511148444	0.14957589738551336	0.1527127107612054	0.6847290640394089	0.5886699507389163	4	4
GSE205335	P1076	849	2089	0.5562022678169422	0.2623967009317918	0.3426487149648276	0.5665488810365136	0.5936395759717314	4	4
GSE205335	P1079	543	501	0.5246078355898428	0.2463391675447537	0.2771461854062326	0.5414364640883977	0.5138121546961326	4	4
GSE205335	P1084	196	2350	0.5699274077173347	0.32187512523801154	0.3467365793879059	0.8112244897959183	0.8673469387755102	4	4
GSE205335	P1089	1063	272	0.3730873904496056	0.10745997445178679	0.1251730827931694	0.8758231420507996	0.8777046095954845	4	4
GSE205335	P1090	566	247	0.49943317275055443	0.23804353306213133	0.22996034121861242	0.7049469964664311	0.38162544169611307	4	4
GSE205335	P1115	3769	271	0.04204212891474467	0.00259968389420262	0.0026798730340881205	0.014858052533828601	0.888829928362961	4	4
GSE205335	P1119	1222	621	0.7360632504999357	0.48444211599691167	0.5102559185536977	0.3191489361702128	0.3608837970540098	4	4
