gate	contrast	score	ligand	n	mean	frac_pos	p_wilcox	GSE123902	GSE131907	GSE205335	GSE189357	n_cohorts_pos
CLDN4	linear_resid	cpdb_means	F11R	64	0.06064588428109387	0.625	2.541453008330921e-08	0.042818169468731064	0.050757564966337314	0.08075854556155064	0.06254022997898406	4
CLDN4	linear_resid	cpdb_means	NECTIN2	64	0.05837469665763287	0.796875	1.5747864485630498e-09	0.050667741396912755	0.05309867601348805	0.07873718446147528	0.03430520866160088	4
CLDN4	linear_resid	cpdb_means	CDH1	64	0.07467416575994262	0.765625	1.1100954635085601e-09	0.06332110912376937	0.07971636230635554	0.07449376153538093	0.0797288432612066	4
CLDN4	linear_resid	cpdb_means	LGALS9	64	0.01253056329802075	0.5	0.024807493454958803	-0.010894356863790358	0.029379404963488724	0.014383093774499454	0.0027300240894278707	3
CLDN4	matched	cpdb_means	F11R	60	0.08239341927586938	0.65	3.632141023076893e-08	0.06913134415937916	0.06802895556015644	0.09830108559067012	0.0985368530903305	4
CLDN4	matched	cpdb_means	NECTIN2	60	0.07701089866167084	0.8833333333333333	5.969762943648687e-10	0.0566254835633667	0.07285595083128038	0.10571566726179765	0.05102232834135258	4
CLDN4	matched	cpdb_means	CDH1	60	0.09596193702590101	0.75	5.1792547772953776e-09	0.07924935148666107	0.09803962793793905	0.0971707800703733	0.108988483018553	4
CLDN4	matched	cpdb_means	LGALS9	60	0.02248340198519134	0.5	0.0039027924362399356	-0.0009615745726044453	0.0338734044785076	0.03447246934054207	-0.0007485524565366352	2
TACSTD2	crude	liana_logfc	F11R	63	0.36639867317666247	0.6666666666666666	2.2704053006049287e-08	0.1941536032669164	0.20153226186390344	0.5282406913275902	0.6039355347224845	4
TACSTD2	crude	liana_logfc	NECTIN2	63	0.3221105702694649	0.8571428571428571	5.231967989188721e-10	0.23076576703256918	0.25349425095312395	0.44473419362055744	0.3204119856065227	4
TACSTD2	crude	liana_logfc	CDH1	63	0.4726864659115555	0.7619047619047619	1.5129202138873068e-09	0.3725910087898606	0.4020884476854854	0.5760639301337215	0.5329391946268829	4
TACSTD2	crude	liana_logfc	LGALS9	63	0.07198495890317284	0.6190476190476191	0.0013476496273706273	0.04624416211947538	0.11563126159361739	0.07080081055193709	0.014937338875964675	4
TACSTD2	strata_resid	liana_logfc	F11R	63	0.1552309400331377	0.6507936507936508	1.028541254543445e-07	0.07790819192225677	0.10050333917645646	0.19910503503171006	0.2861633564336996	4
TACSTD2	strata_resid	liana_logfc	NECTIN2	63	0.14011757769574967	0.7936507936507936	1.6882611357366452e-07	0.08935017864542703	0.12892118018460008	0.1708064098718976	0.1667218734933142	4
TACSTD2	strata_resid	liana_logfc	CDH1	63	0.2272406675250085	0.7301587301587301	3.553965267974363e-09	0.1852488010129908	0.23335022867001945	0.2487552788275825	0.22411802356967028	4
TACSTD2	strata_resid	liana_logfc	LGALS9	63	0.03971922168938042	0.6031746031746031	0.002653342728028689	0.023602809706435857	0.06873357546988976	0.03871364452152176	0.0008684884330609681	4
TACSTD2	linear_resid	liana_logfc	F11R	63	0.16245441731525687	0.6349206349206349	1.5079455920181366e-07	0.09586098467873563	0.09575314875289172	0.20475238041080943	0.30817472515030975	4
TACSTD2	linear_resid	liana_logfc	NECTIN2	63	0.1449512606933182	0.7777777777777778	1.0301527489096879e-07	0.10432181666109772	0.12327067452961582	0.17502320286726453	0.1816494506977675	4
TACSTD2	linear_resid	liana_logfc	CDH1	63	0.24194688122299646	0.746031746031746	2.1866455375525356e-09	0.2232568935167489	0.23095631884367615	0.26133822854811206	0.24812052499412893	4
TACSTD2	linear_resid	liana_logfc	LGALS9	63	0.04153921994421026	0.5873015873015873	0.0013909243885118906	0.04160193807476006	0.07013202464889366	0.0329443470338754	-0.0020362354639878754	3
TACSTD2	matched	liana_logfc	F11R	58	0.21639213111804764	0.6551724137931034	3.037032867459452e-07	0.08967051259824546	0.101433753999201	0.31964917313140223	0.395976927864956	4
TACSTD2	matched	liana_logfc	NECTIN2	58	0.20358887284914687	0.7931034482758621	1.8532352634558915e-07	0.12559349690004312	0.1641546919563478	0.27725791734128613	0.2266429536327775	4
TACSTD2	matched	liana_logfc	CDH1	58	0.3083519079647959	0.7413793103448276	2.541453008330921e-08	0.25322062592506606	0.2492146873467369	0.38333847594662224	0.34227485268984537	4
TACSTD2	matched	liana_logfc	LGALS9	58	0.04210012198143392	0.5172413793103449	0.03153318440185938	0.05529066065866947	0.06633691316560071	0.024270787341451376	0.012451499782645953	4
CLDN4	crude	liana_logfc	F11R	64	0.36904191181952417	0.671875	7.256832497239126e-09	0.2125482851162984	0.226802237272932	0.5427457372184842	0.5216719095131035	4
CLDN4	crude	liana_logfc	NECTIN2	64	0.33616647358506135	0.90625	3.293683695279847e-11	0.25585286757665604	0.266519073409836	0.4852831007115693	0.26674681937754297	4
CLDN4	crude	liana_logfc	CDH1	64	0.44181460326502703	0.765625	1.1100954635085601e-09	0.3370609908835257	0.3842110839459986	0.5305738377929755	0.52042870788416	4
CLDN4	crude	liana_logfc	LGALS9	64	0.0683144173209411	0.625	0.0017333096381814846	-0.007406427883962068	0.12499674459299144	0.07564156729104532	0.028333524607440635	3
CLDN4	strata_resid	liana_logfc	F11R	64	0.16715052641232347	0.65625	1.7190465173148827e-08	0.1087016844351299	0.14481212578456693	0.22562284530331236	0.16726415554294982	4
CLDN4	strata_resid	liana_logfc	NECTIN2	64	0.162447342237799	0.859375	5.440850916847441e-10	0.1346436982202384	0.15222596029602772	0.2228793924107207	0.08544993550159138	4
CLDN4	strata_resid	liana_logfc	CDH1	64	0.20454366563586035	0.75	1.1812325186599061e-09	0.16732750544486164	0.22950778977892458	0.2010987695432214	0.2080888093496437	4
CLDN4	strata_resid	liana_logfc	LGALS9	64	0.03418957291645139	0.484375	0.030966121306207003	-0.040098509768688576	0.0793448653911369	0.04663921890534713	0.007083058157741721	3
CLDN4	linear_resid	liana_logfc	F11R	64	0.17498703300532015	0.625	2.541453008330921e-08	0.12354712150496304	0.14645537452906845	0.23301990638210907	0.18045295929347122	4
CLDN4	linear_resid	liana_logfc	NECTIN2	64	0.16843377076272897	0.796875	1.5747864485630498e-09	0.146196198492741	0.15321039312485793	0.22718749111225983	0.09898390882550541	4
CLDN4	linear_resid	liana_logfc	CDH1	64	0.2154640972487793	0.765625	1.1100954635085601e-09	0.18270610023290187	0.23001280115417405	0.21494356068851822	0.23004881357751245	4
CLDN4	linear_resid	liana_logfc	LGALS9	64	0.036155563059199584	0.5	0.024807493454958803	-0.03143446924212999	0.08477104369018756	0.04150083612222257	0.007877184430649995	3
CLDN4	matched	liana_logfc	F11R	60	0.23773715478236374	0.65	3.632141023076893e-08	0.19947089477744903	0.19629007364698672	0.2836369773913227	0.2843172585964482	4
CLDN4	matched	liana_logfc	NECTIN2	60	0.22220648318719005	0.8833333333333333	5.969762943648687e-10	0.16338660864961727	0.21021783792707666	0.3050309378057265	0.14721932014535555	4
CLDN4	matched	liana_logfc	CDH1	60	0.2768876213227328	0.75	5.1792547772953776e-09	0.2286652927669447	0.28288257007332746	0.2803756050536794	0.3144742879297549	4
CLDN4	matched	liana_logfc	LGALS9	60	0.06487338509269723	0.5	0.0039027924362399356	-0.002774517734682713	0.0977379853183378	0.09946652112959375	-0.002159865833781311	2
