unit_key	dataset	n_focal	n_other	mean_focal	mean_other	delta	spec	target	comparison	gene_set
GSE131907|EBUS_28	GSE131907	4	36	0.09188077544900983	0.1854186030549877	-0.09353782760597787	primary_k30_d30_q34	malignant	down_vs_other	CGAS_STING_GO
GSE131907|EBUS_49	GSE131907	4	15	0.13731084427687953	0.17259359071524794	-0.0352827464383684	primary_k30_d30_q34	malignant	down_vs_other	CGAS_STING_GO
GSE131907|NS_02	GSE131907	5	26	0.17732594275514152	0.11506245850786935	0.06226348424727217	primary_k30_d30_q34	malignant	down_vs_other	CGAS_STING_GO
GSE131907|NS_06	GSE131907	2	26	0.08617954326437201	0.11731164285894027	-0.031132099594568266	primary_k30_d30_q34	malignant	down_vs_other	CGAS_STING_GO
GSE131907|NS_07	GSE131907	2	249	0.08687521465822959	0.18283810401043263	-0.09596288935220304	primary_k30_d30_q34	malignant	down_vs_other	CGAS_STING_GO
GSE131907|NS_16	GSE131907	14	5	0.18272647841833473	0.2671492274234252	-0.08442274900509045	primary_k30_d30_q34	malignant	down_vs_other	CGAS_STING_GO
GSE131907|NS_19	GSE131907	10	57	0.1907146826768864	0.20514422546848823	-0.01442954279160183	primary_k30_d30_q34	malignant	down_vs_other	CGAS_STING_GO
GSE189357|TD1	GSE189357	2	18	0.052006744611604545	0.20999384168332125	-0.1579870970717167	primary_k30_d30_q34	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1015	GSE205335	16	52	0.23948988185707995	0.10570320867478442	0.13378667318229553	primary_k30_d30_q34	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1017	GSE205335	4	103	0.2463058103782803	0.22760082303547724	0.01870498734280307	primary_k30_d30_q34	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1018	GSE205335	22	18	0.2340677046246501	0.24847461797499232	-0.014406913350342221	primary_k30_d30_q34	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1056	GSE205335	10	173	0.09430534899244841	0.12940098248263826	-0.03509563349018985	primary_k30_d30_q34	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1062	GSE205335	1	7	0.29318601589812965	0.21856749395500247	0.07461852194312718	primary_k30_d30_q34	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1076	GSE205335	1	6	0.18929970581985403	0.1846960612753732	0.004603644544480839	primary_k30_d30_q34	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1079	GSE205335	135	12	0.19537335675292106	0.21452971010205005	-0.01915635334912899	primary_k30_d30_q34	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1089	GSE205335	2	66	0.035943264355425775	0.1463322674809724	-0.11038900312554661	primary_k30_d30_q34	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1090	GSE205335	35	161	0.11787471708074972	0.20302920927343945	-0.08515449219268974	primary_k30_d30_q34	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P1119	GSE205335	137	50	0.16395452784312634	0.07283815507027008	0.09111637277285625	primary_k30_d30_q34	malignant	down_vs_other	CGAS_STING_GO
GSE205335|P4001	GSE205335	2	2	0.2184112958675649	0.16375811894984327	0.05465317691772162	primary_k30_d30_q34	malignant	down_vs_other	CGAS_STING_GO
GSE123902|LX661	GSE123902	3	275	0.37257493073320763	0.31060164157869397	0.06197328915451367	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE123902|LX666	GSE123902	1	57	0.3525339374142198	0.2462257507189563	0.10630818669526348	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE123902|LX675	GSE123902	1	123	0.36164765559263284	0.2813487561421401	0.08029889945049273	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE123902|LX680	GSE123902	1	132	0.3877090639946425	0.3237100185800675	0.06399904541457502	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE123902|LX684	GSE123902	1	45	0.3387287146623951	0.2701078275610401	0.068620887101355	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE123902|LX699	GSE123902	3	225	0.38133375697837013	0.36967625107577834	0.011657505902591792	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE131907|EBUS_10	GSE131907	1	100	0.35851022141704236	0.3121673478240256	0.04634287359301675	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE131907|EBUS_15	GSE131907	1	142	0.47119363967603795	0.29795487262770765	0.1732387670483303	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE131907|EBUS_19	GSE131907	14	237	0.4373595364649009	0.3448444917945854	0.09251504467031552	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE131907|NS_02	GSE131907	2	130	0.4210318996589498	0.3034664270282711	0.11756547263067874	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE189357|TD1	GSE189357	1	191	0.3189552354639465	0.31771097496944495	0.0012442604945015479	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE189357|TD4	GSE189357	1	154	0.3869297884705244	0.31541185223947343	0.07151793623105096	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE189357|TD5	GSE189357	1	110	0.27529309336696484	0.32090822401513747	-0.04561513064817263	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE189357|TD7	GSE189357	1	44	0.3283772676671891	0.31868766429233797	0.009689603374851141	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE189357|TD9	GSE189357	1	65	0.5176570799437915	0.2670321053939778	0.2506249745498137	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE205335|P1017	GSE205335	5	130	0.5135125818358917	0.4504793425065952	0.06303323932929644	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE205335|P1018	GSE205335	10	167	0.5580694878490929	0.46447603691998973	0.0935934509291032	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE205335|P1027	GSE205335	3	200	0.645535196012048	0.521372855136926	0.12416234087512201	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE205335|P1062	GSE205335	1	216	0.6957275415203971	0.42881058901814756	0.2669169525022495	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE205335|P1063	GSE205335	1	267	0.43794185337451863	0.41261516518259556	0.025326688191923075	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE205335|P1072	GSE205335	1	155	0.3962899366148095	0.466093194705332	-0.06980325809052251	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE205335|P1084	GSE205335	8	227	0.5175196118487962	0.4483447667420534	0.06917484510674282	primary_k30_d30_q34	T/NK	up_vs_other	IFN
GSE123902|LX255B	GSE123902	36	161	0.13443826862918726	0.17366896901989293	-0.03923070039070567	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE123902|LX653	GSE123902	5	53	0.1292066982036349	0.1990668197287281	-0.06986012152509322	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE123902|LX661	GSE123902	6	275	0.27467369376551914	0.31060164157869397	-0.03592794781317482	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE123902|LX675	GSE123902	17	123	0.24231131936685474	0.2813487561421401	-0.03903743677528537	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE123902|LX676	GSE123902	20	226	0.19731965194469345	0.2707576580494046	-0.07343800610471116	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE123902|LX679	GSE123902	12	113	0.1806161483427601	0.2083127339905875	-0.0276965856478274	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE123902|LX680	GSE123902	8	132	0.3227908294910506	0.3237100185800675	-0.0009191890890168919	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE123902|LX682	GSE123902	16	185	0.3337008799461212	0.3807956520052967	-0.047094772059175505	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE123902|LX684	GSE123902	5	45	0.1566044487832455	0.2701078275610401	-0.11350337877779462	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE123902|LX699	GSE123902	78	225	0.4154107798433365	0.36967625107577834	0.04573452876755818	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE123902|LX701	GSE123902	69	20	0.1773986844694394	0.2689219135876496	-0.0915232291182102	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE131907|BRONCHO_11	GSE131907	4	86	0.2741799382261233	0.2796378911745537	-0.005457952948430378	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE131907|BRONCHO_58	GSE131907	40	162	0.33603908193193505	0.3255420119396687	0.01049706999226635	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE131907|EBUS_06	GSE131907	1	87	0.4096288681794787	0.2907059752079263	0.1189228929715524	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE131907|EBUS_10	GSE131907	15	100	0.3118830939531066	0.3121673478240256	-0.00028425387091901566	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE131907|EBUS_12	GSE131907	1	36	0.3559136011934521	0.46667225120926376	-0.11075865001581164	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE131907|EBUS_13	GSE131907	37	94	0.4433639804604281	0.36796597206835147	0.07539800839207661	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE131907|EBUS_15	GSE131907	3	142	0.2546969026612221	0.29795487262770765	-0.043257969966485565	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE131907|EBUS_19	GSE131907	3	237	0.3543283062621456	0.3448444917945854	0.009483814467560248	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE131907|EBUS_28	GSE131907	1	15	0.2966281951467175	0.28417888343862646	0.012449311708091049	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE131907|EBUS_49	GSE131907	9	218	0.11669866669240693	0.3365930107265223	-0.2198943440341154	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE131907|NS_02	GSE131907	3	130	0.3378012955092106	0.3034664270282711	0.03433486848093953	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE131907|NS_06	GSE131907	22	114	0.41099837955817003	0.41124095212524736	-0.000242572567077326	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE131907|NS_13	GSE131907	95	26	0.22808702373500747	0.28369221937167105	-0.05560519563666358	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE131907|NS_16	GSE131907	49	55	0.28008380681213246	0.27706314630485224	0.003020660507280226	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE131907|NS_19	GSE131907	5	29	0.22058761315249398	0.33021630785358175	-0.10962869470108777	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE189357|TD1	GSE189357	27	191	0.2993283360522908	0.31771097496944495	-0.018382638917154137	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE189357|TD2	GSE189357	19	178	0.3052706194220989	0.2917692115662286	0.013501407855870284	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE189357|TD3	GSE189357	2	132	0.2224594662083508	0.35196755768816085	-0.12950809147981004	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE189357|TD4	GSE189357	2	154	0.24080021263018095	0.31541185223947343	-0.07461163960929248	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE189357|TD5	GSE189357	12	110	0.31166811198806826	0.32090822401513747	-0.009240112027069203	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE189357|TD6	GSE189357	2	122	0.2887489562839751	0.29017533431461306	-0.0014263780306379426	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE189357|TD7	GSE189357	7	44	0.23597871575792553	0.31868766429233797	-0.08270894853441244	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE189357|TD8	GSE189357	9	105	0.2748389927900746	0.2943337458873622	-0.019494753097287598	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE189357|TD9	GSE189357	2	65	0.1753228456426038	0.2670321053939778	-0.091709259751374	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE205335|P0031	GSE205335	157	63	0.2815300554684903	0.304604759621524	-0.023074704153033698	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE205335|P1006	GSE205335	27	147	0.3603052766175604	0.3962069446657814	-0.03590166804822098	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE205335|P1015	GSE205335	5	130	0.3757267640189868	0.2931055366272573	0.0826212273917295	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE205335|P1017	GSE205335	5	130	0.39568960679529985	0.4504793425065952	-0.05478973571129536	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE205335|P1025	GSE205335	1	36	0.18174170941133952	0.3087408316891493	-0.12699912227780977	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE205335|P1027	GSE205335	11	200	0.4609489383836486	0.521372855136926	-0.06042391675327741	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE205335|P1030	GSE205335	3	42	0.3999241831452731	0.3061682784023988	0.09375590474287432	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE205335|P1037	GSE205335	2	7	0.11180651617120493	0.17381224059640038	-0.062005724425195446	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE205335|P1056	GSE205335	11	83	0.25936308502317545	0.26893036511251805	-0.0095672800893426	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE205335|P1062	GSE205335	6	216	0.554344206160961	0.42881058901814756	0.12553361714281347	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE205335|P1063	GSE205335	1	267	0.1662156105237995	0.41261516518259556	-0.24639955465879607	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE205335|P1076	GSE205335	30	79	0.2874501167402924	0.371332623574918	-0.08388250683462556	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE205335|P1079	GSE205335	5	129	0.38726217149685266	0.42868944753853133	-0.04142727604167867	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE205335|P1084	GSE205335	4	227	0.4743158827392489	0.4483447667420534	0.025971115997195482	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE205335|P1089	GSE205335	3	47	0.18274439180024804	0.2452037225867547	-0.06245933078650667	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE205335|P1090	GSE205335	32	64	0.4874762016126284	0.45971543788322833	0.027760763729400062	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE205335|P1119	GSE205335	37	62	0.48153361212681733	0.46921291276356336	0.012320699363253973	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE205335|P4001	GSE205335	15	274	0.26183423509922665	0.32627669845135465	-0.064442463352128	primary_k30_d30_q34	T/NK	down_vs_other	IFN
GSE123902|LX661	GSE123902	3	275	0.18964404297800416	0.15179834291690003	0.03784570006110413	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE123902|LX666	GSE123902	1	57	0.19709625580003995	0.12805599362314002	0.06904026217689993	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE123902|LX675	GSE123902	1	123	0.2601424296124166	0.14704370590754148	0.11309872370487514	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE123902|LX680	GSE123902	1	132	0.167413644077784	0.15911796050730415	0.008295683570479856	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE123902|LX684	GSE123902	1	45	0.11561148592193866	0.11745177403216404	-0.0018402881102253799	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE123902|LX699	GSE123902	3	225	0.15725344681815423	0.15175472751899674	0.00549871929915749	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE131907|EBUS_10	GSE131907	1	100	0.18521338942483098	0.15117085139612083	0.034042538028710156	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE131907|EBUS_15	GSE131907	1	142	0.2222750360961298	0.13557463064787137	0.08670040544825844	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE131907|EBUS_19	GSE131907	14	237	0.1761692168171582	0.14783610930333901	0.028333107513819178	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE131907|NS_02	GSE131907	2	130	0.19644273969013182	0.13792019816954906	0.058522541520582755	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE189357|TD1	GSE189357	1	191	0.1552580668836068	0.1645047487447671	-0.009246681861160289	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE189357|TD4	GSE189357	1	154	0.2501899052146042	0.20210686817232548	0.04808303704227873	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE189357|TD5	GSE189357	1	110	0.04472358213701494	0.18982090441279426	-0.14509732227577932	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE189357|TD7	GSE189357	1	44	0.23250327658487985	0.1730372514661274	0.05946602511875246	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE189357|TD9	GSE189357	1	65	0.12141631542497738	0.11310962473138064	0.008306690693596741	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE205335|P1017	GSE205335	5	130	0.2309224286034147	0.21793161846932224	0.012990810134092451	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE205335|P1018	GSE205335	10	167	0.23776941386648015	0.2458409421484187	-0.00807152828193855	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE205335|P1027	GSE205335	3	200	0.28441689595336683	0.2712955554374498	0.013121340515917013	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE205335|P1062	GSE205335	1	216	0.3025692144802499	0.24820952831125123	0.054359686168998694	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE205335|P1063	GSE205335	1	267	0.2779678355890792	0.2454659675126422	0.03250186807643701	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE205335|P1072	GSE205335	1	155	0.24835186494270275	0.2704754913645155	-0.02212362642181273	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE205335|P1084	GSE205335	8	227	0.28486147191344635	0.23461109653059686	0.05025037538284949	primary_k30_d30_q34	T/NK	up_vs_other	NHEJ
GSE123902|LX255B	GSE123902	36	161	0.038142949058059886	0.054878635306414486	-0.0167356862483546	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE123902|LX653	GSE123902	5	53	0.05411671668158852	0.10739210424824205	-0.05327538756665354	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE123902|LX661	GSE123902	6	275	0.1150687263246807	0.15179834291690003	-0.036729616592219336	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE123902|LX675	GSE123902	17	123	0.13533250405412617	0.14704370590754148	-0.011711201853415315	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE123902|LX676	GSE123902	20	226	0.11114370946798284	0.1389197717287094	-0.027776062260726556	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE123902|LX679	GSE123902	12	113	0.06253526752247783	0.0813057134845436	-0.01877044596206577	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE123902|LX680	GSE123902	8	132	0.12802666376033434	0.15911796050730415	-0.03109129674696981	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE123902|LX682	GSE123902	16	185	0.1385966204872633	0.16992098791510704	-0.03132436742784375	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE123902|LX684	GSE123902	5	45	0.07636506876875354	0.11745177403216404	-0.0410867052634105	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE123902|LX699	GSE123902	78	225	0.1599242175041628	0.15175472751899674	0.008169489985166062	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE123902|LX701	GSE123902	69	20	0.08846969010694572	0.11421770371809818	-0.025748013611152462	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE131907|BRONCHO_11	GSE131907	4	86	0.16823132475035874	0.12285407933425341	0.04537724541610533	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE131907|BRONCHO_58	GSE131907	40	162	0.14400875253104048	0.1363590019005068	0.0076497506305336915	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE131907|EBUS_06	GSE131907	1	87	0.16259765024624978	0.12729608499955167	0.03530156524669811	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE131907|EBUS_10	GSE131907	15	100	0.13696128997800203	0.15117085139612083	-0.014209561418118799	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE131907|EBUS_12	GSE131907	1	36	0.16452811897725972	0.17467694818207413	-0.010148829204814414	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE131907|EBUS_13	GSE131907	37	94	0.12597043523717	0.17579858226832223	-0.04982814703115224	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE131907|EBUS_15	GSE131907	3	142	0.09714811922876299	0.13557463064787137	-0.03842651141910838	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE131907|EBUS_19	GSE131907	3	237	0.20709040123982844	0.14783610930333901	0.05925429193648943	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE131907|EBUS_28	GSE131907	1	15	0.05525603842994055	0.13513522926982635	-0.0798791908398858	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE131907|EBUS_49	GSE131907	9	218	0.04236505502961096	0.14313662593913176	-0.1007715709095208	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE131907|NS_02	GSE131907	3	130	0.11453035326838924	0.13792019816954906	-0.02338984490115982	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE131907|NS_06	GSE131907	22	114	0.17735202063294883	0.1731126722063007	0.004239348426648137	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE131907|NS_13	GSE131907	95	26	0.09807616840452234	0.13402331675880158	-0.03594714835427924	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE131907|NS_16	GSE131907	49	55	0.11655641681258688	0.12261978645636731	-0.006063369643780431	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE131907|NS_19	GSE131907	5	29	0.08092914939569593	0.12179217897907255	-0.04086302958337662	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE189357|TD1	GSE189357	27	191	0.13148383191369017	0.1645047487447671	-0.03302091683107691	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE189357|TD2	GSE189357	19	178	0.13865180601799038	0.1592397575987022	-0.020587951580711833	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE189357|TD3	GSE189357	2	132	0.10685409150779626	0.22252995456829025	-0.11567586306049399	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE189357|TD4	GSE189357	2	154	0.18372722060431926	0.20210686817232548	-0.018379647568006224	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE189357|TD5	GSE189357	12	110	0.1415401422337632	0.18982090441279426	-0.048280762179031045	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE189357|TD6	GSE189357	2	122	0.09162567240296342	0.1667397530067394	-0.07511408060377599	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE189357|TD7	GSE189357	7	44	0.1527860837799436	0.1730372514661274	-0.02025116768618379	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE189357|TD8	GSE189357	9	105	0.1300934321385257	0.14550646400761438	-0.015413031869088684	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE189357|TD9	GSE189357	2	65	0.11643749568494208	0.11310962473138064	0.003327870953561435	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE205335|P0031	GSE205335	157	63	0.12650770184106083	0.15229866975747308	-0.02579096791641225	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE205335|P1006	GSE205335	27	147	0.13085496065046331	0.14445066612574411	-0.0135957054752808	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE205335|P1015	GSE205335	5	130	0.17109790284101	0.14598745007451205	0.025110452766497954	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE205335|P1017	GSE205335	5	130	0.21678217591495558	0.21793161846932224	-0.0011494425543666642	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE205335|P1025	GSE205335	1	36	0.1448208223784151	0.15144425276856138	-0.00662343039014629	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE205335|P1027	GSE205335	11	200	0.1869079378693085	0.2712955554374498	-0.08438761756814131	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE205335|P1030	GSE205335	3	42	0.08379723058838612	0.1569554576415042	-0.07315822705311809	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE205335|P1037	GSE205335	2	7	0.060007704622641496	0.08376329658310692	-0.02375559196046543	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE205335|P1056	GSE205335	11	83	0.08986022243716613	0.11956831420593318	-0.029708091768767056	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE205335|P1062	GSE205335	6	216	0.2540811501339892	0.24820952831125123	0.005871621822737955	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE205335|P1063	GSE205335	1	267	0.11709701683551628	0.2454659675126422	-0.12836895067712595	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE205335|P1076	GSE205335	30	79	0.12269597257934728	0.17272451635644936	-0.050028543777102086	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE205335|P1079	GSE205335	5	129	0.17940164888027701	0.22491108506449609	-0.04550943618421907	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE205335|P1084	GSE205335	4	227	0.20290088603697604	0.23461109653059686	-0.03171021049362083	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE205335|P1089	GSE205335	3	47	0.11363266598231093	0.1320927609200025	-0.01846009493769156	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE205335|P1090	GSE205335	32	64	0.17275292699589379	0.1917896411786356	-0.019036714182741804	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE205335|P1119	GSE205335	37	62	0.2123196215417196	0.2201321702182297	-0.0078125486765101	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE205335|P4001	GSE205335	15	274	0.11557508094196539	0.16345464582709454	-0.04787956488512915	primary_k30_d30_q34	T/NK	down_vs_other	NHEJ
GSE123902|LX661	GSE123902	3	275	0.3021380694713529	0.2100358115723902	0.0921022578989627	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE123902|LX666	GSE123902	1	57	0.29173633680641353	0.1460623633410758	0.14567397346533772	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE123902|LX675	GSE123902	1	123	0.48532596415214924	0.19416701327026406	0.29115895088188515	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE123902|LX680	GSE123902	1	132	0.16845040891144086	0.22129746811635598	-0.052847059204915114	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE123902|LX684	GSE123902	1	45	0.1769988154879895	0.13166552162986556	0.04533329385812396	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE123902|LX699	GSE123902	3	225	0.30876908680073933	0.2275149948433961	0.08125409195734323	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE131907|EBUS_10	GSE131907	1	100	0.23151342909001152	0.18608150353512934	0.04543192555488218	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE131907|EBUS_15	GSE131907	1	142	0.19018747261169522	0.18383228486989156	0.006355187741803658	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE131907|EBUS_19	GSE131907	14	237	0.2707508806703442	0.22293349127954512	0.047817389390799075	primary_k30_d30_q34	T/NK	up_vs_other	STING
GSE131907|NS_02	GSE131907	2	130	0.35896291606579833	0.1744010349705324	0.18456188109526594	primary_k30_d30_q34	T/NK	up_vs_other	STING
