logFC	logCPM	F	PValue	FDR	nhood_id	model	SpatialFDR	class_group
-2.09343456039277	11.7537327707957	9.46899457553717	0.0020902827769835	0.0194418774418358	full_k15_d10_nh577	full_k15_d10__q4_vs_rest	0.022359994786086777	T/NK
-2.16704610606082	11.665252717813	13.7883836296608	0.0002416530060951	0.0046973000061185	full_k15_d10_nh588	full_k15_d10__q4_vs_rest	0.0073164414036979005	T/NK
-2.16065685592662	11.6622131155678	13.6781280552745	0.0004406532271738	0.0068678385856826	full_k15_d10_nh606	full_k15_d10__q4_vs_rest	0.009661647611360109	T/NK
-1.85530326441708	11.6965940182324	8.34698968873669	0.003864067787066	0.0308305873479863	full_k15_d10_nh636	full_k15_d10__q4_vs_rest	0.034450349717346854	T/NK
-2.05284525697861	11.673695334798	12.7488193154234	0.0003563947982236	0.0062273993374614	full_k15_d10_nh645	full_k15_d10__q4_vs_rest	0.009172174989554563	T/NK
-2.0927141051986	11.7625796387556	9.28454157164143	0.0023115378075503	0.0207200021091299	full_k15_d10_nh650	full_k15_d10__q4_vs_rest	0.02377757667062996	T/NK
-1.64503323278243	11.5864830638123	10.7939967521808	0.0032715441721431	0.0273418909072832	full_k15_d10_nh673	full_k15_d10__q4_vs_rest	0.030852821135692987	T/NK
-1.99069269675132	11.6417179372809	12.7271619602259	0.0012924786569831	0.013925260765121	full_k15_d10_nh704	full_k15_d10__q4_vs_rest	0.016764560044311747	T/NK
-2.10119926783144	11.7918290182371	8.8706056526699	0.0028986593747727	0.0250734035917841	full_k15_d10_nh708	full_k15_d10__q4_vs_rest	0.028307980002794733	T/NK
-2.21585980550539	11.6676697329104	14.1538594282298	0.000456725132066	0.0070008171402623	full_k15_d10_nh759	full_k15_d10__q4_vs_rest	0.009661647611360109	T/NK
-1.96036462949503	11.7417662584684	8.49167627538416	0.0035685107940364	0.0289836792191692	full_k15_d10_nh805	full_k15_d10__q4_vs_rest	0.032492814501599715	T/NK
-1.74931568621487	11.6893519599457	7.4671937069642	0.0062844049000095	0.0450529822786571	full_k15_d10_nh837	full_k15_d10__q4_vs_rest	0.04930206429401902	T/NK
-1.90613195837202	11.6118043521506	12.6906565157166	0.0022114904711746	0.0203504176336813	full_k15_d10_nh844	full_k15_d10__q4_vs_rest	0.023313973533300045	T/NK
-1.95572103739372	11.6317359292659	12.8171264762954	0.0003436174425837	0.0061284348007201	full_k15_d10_nh854	full_k15_d10__q4_vs_rest	0.009134012379199434	T/NK
-2.14817327076731	11.6540275171146	13.7587756545073	0.0002079557779968	0.0042237311711359	full_k15_d10_nh858	full_k15_d10__q4_vs_rest	0.0068714722592046786	T/NK
-1.7188352852575	11.6773831580815	10.2106046803108	0.001396771340348	0.0145673769654201	full_k15_d10_nh863	full_k15_d10__q4_vs_rest	0.017651106642147068	T/NK
-1.80265517551275	11.6908505439051	8.01658463531736	0.0046359810581826	0.0354878196046724	full_k15_d10_nh925	full_k15_d10__q4_vs_rest	0.039260553568191824	T/NK
-2.10195671341461	11.7897172335777	9.22016648449199	0.0023942312775341	0.0213506191244027	full_k15_d10_nh947	full_k15_d10__q4_vs_rest	0.024345749158460817	T/NK
-1.86591970139281	11.6013683961653	12.5690601966085	0.0014876113682067	0.0150350966061577	full_k15_d10_nh969	full_k15_d10__q4_vs_rest	0.01782657900387544	T/NK
-2.03248758598099	11.7719374946267	11.0847889525857	0.0008706901816551	0.0106829362713721	full_k15_d10_nh972	full_k15_d10__q4_vs_rest	0.013809220332046112	T/NK
-1.8949926663425	11.6827948187598	11.351278647133	0.0007542346239979	0.0098731799584163	full_k15_d10_nh987	full_k15_d10__q4_vs_rest	0.012958455415026522	T/NK
-2.01163388601864	11.6514940279756	12.7488853484516	0.0007733710881812	0.0099106072781744	full_k15_d10_nh1026	full_k15_d10__q4_vs_rest	0.013011724734864729	T/NK
-2.49237940136747	11.788245225791	14.167091133484	0.0001673626864604	0.0036650309819817	full_k15_d10_nh1033	full_k15_d10__q4_vs_rest	0.0060135825990124256	T/NK
-1.96999080941371	11.7708872137788	8.07708880971102	0.0044837140879234	0.0350987573398534	full_k15_d10_nh1073	full_k15_d10__q4_vs_rest	0.03890137450036923	T/NK
-2.05162364740544	11.8959209984569	7.7693879119256	0.0053148707710529	0.0399770714518329	full_k15_d10_nh1104	full_k15_d10__q4_vs_rest	0.044012226995846934	T/NK
-2.10074068574825	11.7953420722937	8.9355390629281	0.0027974040103084	0.0244419643324932	full_k15_d10_nh1109	full_k15_d10__q4_vs_rest	0.02777103900894136	T/NK
-2.67623105749644	11.7862669976448	15.8415135125277	6.89215142803512e-05	0.0021678949037274	full_k15_d10_nh1125	full_k15_d10__q4_vs_rest	0.004135413599571184	T/NK
-1.98831130089235	11.7390495873689	8.68170452728887	0.0032149164291648	0.0270861833782107	full_k15_d10_nh1306	full_k15_d10__q4_vs_rest	0.030624617023135944	T/NK
-1.82688045501688	11.7025253083921	8.09739382502242	0.0044337631206162	0.0348655009030279	full_k15_d10_nh1314	full_k15_d10__q4_vs_rest	0.03885904889127885	T/NK
-1.90905482996331	11.6800745069676	11.2518338109218	0.0007957285016557	0.0100482504223679	full_k15_d10_nh1345	full_k15_d10__q4_vs_rest	0.013115368635453005	T/NK
-1.67437389682098	11.5877352845206	11.1825410297347	0.001525529465719	0.0152552946571902	full_k15_d10_nh1365	full_k15_d10__q4_vs_rest	0.018088518312445005	T/NK
-2.37785815213941	11.7002119407727	15.0036048309337	0.0001751586308234	0.0037343842194004	full_k15_d10_nh1401	full_k15_d10__q4_vs_rest	0.006112739004187883	T/NK
-2.14238513052974	11.6793576858959	13.3235552013537	0.0002906875401919	0.0053498877077877	full_k15_d10_nh1413	full_k15_d10__q4_vs_rest	0.008132669190617703	T/NK
-1.78701673580712	11.6501550675258	11.0283782551544	0.0008975854245165	0.0109353717212228	full_k15_d10_nh1425	full_k15_d10__q4_vs_rest	0.014102414239095085	T/NK
-1.83771196652393	11.7130237810961	7.83625592616883	0.0051218010755244	0.0386930823609486	full_k15_d10_nh1432	full_k15_d10__q4_vs_rest	0.04262930405905449	T/NK
-2.66761717650155	11.7874451990729	15.8737734151723	6.77567329272352e-05	0.0021678949037274	full_k15_d10_nh1505	full_k15_d10__q4_vs_rest	0.004135413599571184	T/NK
-2.41462816751136	11.7522194798207	14.2657212140512	0.0001588178726775	0.0036151963122662	full_k15_d10_nh1530	full_k15_d10__q4_vs_rest	0.0060135825990124256	T/NK
-1.98450766077557	11.7620338793421	8.32761184685367	0.0039054999185737	0.030993187427214	full_k15_d10_nh1531	full_k15_d10__q4_vs_rest	0.034612758392910295	T/NK
-1.80995568582725	11.6119524002118	11.8440206246061	0.0016964294196457	0.0163956586367996	full_k15_d10_nh1663	full_k15_d10__q4_vs_rest	0.019061895103743204	T/NK
-2.02195459722254	11.6247672839205	13.5142151139899	0.0007847499267675	0.0099824806860878	full_k15_d10_nh1688	full_k15_d10__q4_vs_rest	0.013087637816945188	T/NK
-1.88962245993353	11.728094534692	8.02404280861171	0.0046169305026721	0.0354878196046724	full_k15_d10_nh1740	full_k15_d10__q4_vs_rest	0.039260553568191824	T/NK
-2.1781899982468	11.6990106550618	13.3693027893282	0.0002559026444652	0.0047837289687646	full_k15_d10_nh1823	full_k15_d10__q4_vs_rest	0.007378331105550686	T/NK
-1.96475703965411	11.7400633479817	8.5451639610635	0.0034651617497915	0.0282770274865066	full_k15_d10_nh1827	full_k15_d10__q4_vs_rest	0.03185119951014535	T/NK
-1.9905975335045	11.7624268720628	8.2610536627974	0.0040512835059439	0.032003289795813	full_k15_d10_nh1834	full_k15_d10__q4_vs_rest	0.035722104447968306	T/NK
-1.93862386286729	11.6620419546715	11.8336546566501	0.0005819256719232	0.0083894284368931	full_k15_d10_nh1838	full_k15_d10__q4_vs_rest	0.011299478158130686	T/NK
