set	set_class	symbol	in_rank	logFC	logCPM	FDR	ifn_overlap	expressed_logCPM_ge_0
HALLMARK_P53_PATHWAY	damage_signal	Ptpn14	yes	-0.130573159	7.47414907	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Ptpre	yes	-0.275790809	5.72717369	0.744188629	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Pvt1	yes	0.086804828	1.138155254	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Rab40c	yes	0.130405795	4.931516904	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Rad51c	yes	0.291603558	1.195488429	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Rad9a	yes	0.109375043	5.885078046	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Ralgds	yes	0.030940389	6.120378035	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Rap2b	yes	0.402813923	4.87706912	0.203128403	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Rb1	yes	0.019894657	5.921640225	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Rchy1	yes	-0.085518071	5.261857239	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Retsat	yes	0.10346332	4.390181336	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Rgs16	yes	-0.449971289	1.543411733	0.888817422	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Rhbdf2	yes	0.462536575	5.849798977	0.047170004	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Rnf19b	yes	-0.088702168	5.631740278	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Rpl18	yes	0.045898914	7.36437215	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Rpl36	yes	-0.127392705	5.567137803	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Rps12	yes	-0.399325135	3.346554404	0.629892864	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Rps27l	yes	-0.037256946	4.539726686	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Rrad	yes	-0.563112804	2.841591225	0.309779979	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Rrp8	yes	0.123420135	4.879986604	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Rxra	yes	0.18643392	7.06505223	0.794743178	no	yes
HALLMARK_P53_PATHWAY	damage_signal	S100a10	yes	0.352061139	6.489989834	0.244438358	no	yes
HALLMARK_P53_PATHWAY	damage_signal	S100a4	yes	-0.318306381	4.133273033	0.631516101	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Sat1	yes	-0.339401873	6.858699951	0.286529787	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Sdc1	yes	-0.068322801	8.380041807	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Sec61a1	yes	0.088755421	7.618918169	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Serpinb5	yes	0.0	-2.071298111	1.0	no	no
HALLMARK_P53_PATHWAY	damage_signal	Sertad3	yes	0.048382332	3.66002092	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Sesn1	yes	-0.280235683	5.778888726	0.405338225	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Sfn	yes	1.254364811	2.026733972	0.008960124	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Slc19a2	yes	0.176619654	3.384029109	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Slc35d1	yes	0.234896102	3.783570272	0.967196558	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Slc3a2	yes	-0.046052388	7.830323047	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Slc7a11	yes	-0.619070355	2.057984906	0.425730738	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Socs1	yes	0.079892801	2.176629402	1.0	yes	yes
HALLMARK_P53_PATHWAY	damage_signal	Sp1	yes	-0.117449189	7.704517901	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Sphk1	yes	-0.428903767	5.16591185	0.582192721	no	yes
HALLMARK_P53_PATHWAY	damage_signal	St14	yes	0.114850095	5.852772074	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Steap3	yes	0.540909548	6.521626044	0.052356531	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Stom	yes	0.11461995	7.028707113	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Tap1	yes	0.183633493	6.194316935	1.0	yes	yes
HALLMARK_P53_PATHWAY	damage_signal	Tax1bp3	yes	0.184724432	6.009519416	0.790011637	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Tchh	yes	-0.36193509	3.138155254	0.673004569	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Tcn2	yes	0.494154516	7.463247956	0.02428483	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Tgfa	yes	0.038064178	4.884351796	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Tgfb1	yes	0.267552029	6.433520876	0.499817419	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Tm4sf1	yes	-0.136381855	8.088888465	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Tm7sf3	yes	-0.062558903	6.104875038	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Tnfsf9	yes	0.250172255	1.572558079	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Tnni1	yes	0.847996907	-1.611866493	1.0	no	no
HALLMARK_P53_PATHWAY	damage_signal	Tob1	yes	-0.336859012	6.227909907	0.282885776	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Tpd52l1	yes	-0.465663572	1.057984906	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Tprkb	yes	-0.08065066	4.496657964	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Traf4	yes	0.142494267	4.286253893	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Trafd1	yes	0.167352863	5.913832262	0.861755164	yes	yes
HALLMARK_P53_PATHWAY	damage_signal	Triap1	yes	0.270111252	4.719864777	0.76695962	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Trib3	yes	0.054835866	2.696886214	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Trp53	yes	0.038219322	5.262975174	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Trp63	yes	0.0	-0.263943189	1.0	no	no
HALLMARK_P53_PATHWAY	damage_signal	Tsc22d1	yes	0.131835935	8.493684928	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Tspyl2	yes	-0.360931161	5.201331674	0.232227128	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Txnip	yes	-0.365349716	10.10853325	0.184145313	yes	yes
HALLMARK_P53_PATHWAY	damage_signal	Upp1	yes	0.704175659	3.98939782	0.015569648	yes	yes
HALLMARK_P53_PATHWAY	damage_signal	Vamp8	yes	-0.029476918	7.426304276	1.0	yes	yes
HALLMARK_P53_PATHWAY	damage_signal	Vdr	yes	-0.006845541	3.673535726	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Vwa5a	yes	0.10529361	6.795980628	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Wrap73	yes	0.206081618	3.09862689	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Wwp1	yes	-0.658304349	7.116981641	0.005178479	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Xpc	yes	-0.07592803	5.767905677	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Zbtb16	yes	0.225245156	7.380943129	0.934177548	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Zfp365	yes	0.021138767	3.632605462	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Zfp36l1	yes	0.011953204	8.054599621	1.0	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Zmat3	yes	0.442825088	5.551668834	0.096900541	no	yes
HALLMARK_P53_PATHWAY	damage_signal	Coq8a	no					
HALLMARK_P53_PATHWAY	damage_signal	Elp1	no					
HALLMARK_P53_PATHWAY	damage_signal	H1f2	no					
HALLMARK_P53_PATHWAY	damage_signal	H2ac25	no					
HALLMARK_P53_PATHWAY	damage_signal	H2aj	no					
HALLMARK_P53_PATHWAY	damage_signal	Hras	no					
HALLMARK_P53_PATHWAY	damage_signal	Irag2	no					
HALLMARK_P53_PATHWAY	damage_signal	Pidd1	no					
HALLMARK_P53_PATHWAY	damage_signal	Rack1	no					
HALLMARK_UV_RESPONSE_UP	damage_signal	Abcb1a	yes	0.157620165	5.638647269	0.968632622	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Acaa1a	yes	0.005632235	6.255693064	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Ago2	yes	0.205236018	6.555323541	0.804221018	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Alas1	yes	0.015462988	8.473424887	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Aldoa	yes	-0.015803299	8.486404903	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Amd1	yes	0.103565306	5.40949209	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Ap2s1	yes	0.366158875	5.365413431	0.381663857	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Apom	yes	0.0	-1.486335611	1.0	no	no
HALLMARK_UV_RESPONSE_UP	damage_signal	Aqp3	yes	0.135883428	0.572558079	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Arrb2	yes	0.076872812	4.695230797	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Asns	yes	0.046408897	4.706779018	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Atf3	yes	-0.792482725	4.344443657	0.070816072	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Atp6v1c1	yes	-0.088838998	5.481370986	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Atp6v1f	yes	0.155448662	5.969676488	0.944822435	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Bak1	yes	0.377839622	4.967620878	0.236300655	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Bcl2l11	yes	-0.012083667	5.642088404	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Bid	yes	0.33458134	3.396307439	0.695502055	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Bmp2	yes	0.426360886	2.656622343	0.783786536	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Bsg	yes	-0.021020543	8.659702643	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Btg1	yes	-0.232030689	7.294750839	0.617591986	yes	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Btg2	yes	-1.403299602	8.374104782	4.59985e-15	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Btg3	yes	-0.56137568	1.859439226	0.668009405	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Car2	yes	0.06238449	6.271887604	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Casp3	yes	0.179295524	3.428547776	1.0	yes	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Cck	yes	0.0	-2.071298111	1.0	no	no
HALLMARK_UV_RESPONSE_UP	damage_signal	Ccnd3	yes	0.264304841	7.413776452	0.479772343	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Ccne1	yes	0.908207524	0.835592484	0.47735823	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Cdc34	yes	0.309763478	4.609940301	0.539172807	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Cdc5l	yes	0.09169822	5.33915324	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Cdk2	yes	0.148293977	4.511784656	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Cdkn1c	yes	0.368848136	5.29611664	0.421200101	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Cdkn2b	yes	-0.165691834	5.289548973	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Cdo1	yes	-0.173082294	7.405194966	0.876066987	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Cebpg	yes	0.060445851	7.078131479	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Chka	yes	-0.116735721	6.431036469	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Chrna5	yes	2.321928095	-1.90137311	1.0	no	no
HALLMARK_UV_RESPONSE_UP	damage_signal	Clcn2	yes	-0.104023065	2.371645385	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Cltb	yes	0.176296843	6.666794148	0.851993208	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Cnp	yes	0.091917687	5.837844936	1.0	yes	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Col2a1	yes	-0.847996907	-1.611866493	1.0	no	no
HALLMARK_UV_RESPONSE_UP	damage_signal	Creg1	yes	-0.078210379	7.007186306	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Ctsl	yes	-0.123305436	7.614107724	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Cxcl1	yes	1.631807364	1.723117755	0.021288622	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Cyb5b	yes	0.139180152	7.897368682	0.974183257	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Cyb5r1	yes	-0.093514351	5.242718593	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Cyp1a1	yes	-1.098703609	4.448338142	0.024999197	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Ddx21	yes	0.142504272	6.732025808	0.976031665	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Dgat1	yes	-0.058357604	3.900245443	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Dlg4	yes	0.04920153	4.14302101	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Dnaja1	yes	0.888660868	7.059594159	7.67675e-06	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Dnajb1	yes	0.936420317	6.599358138	1.12445e-05	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	E2f5	yes	-0.169752441	3.897368682	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Eif2s3x	yes	-0.212498513	3.805218835	0.964849215	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Eif5	yes	-0.330812829	7.790758022	0.239754907	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Eno2	yes	0.476237656	2.078449008	0.782607973	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Epcam	yes	-0.088099852	5.990073081	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Ephx1	yes	-0.143607691	7.727578657	0.957267854	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Fen1	yes	0.315187267	3.931516904	0.67130573	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Fgf18	yes	-0.349527546	2.498557497	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Fkbp4	yes	0.98545265	7.402407638	1.01013e-08	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Fmo1	yes	-0.018599012	9.546398918	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Fos	yes	-2.015025079	6.809050697	0.001212252	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Fosb	yes	-1.442304648	4.292836544	8.18797e-05	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Furin	yes	0.23148202	7.274107135	0.592121174	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Gal	yes	3.239465935	-0.117101801	0.011387106	no	no
HALLMARK_UV_RESPONSE_UP	damage_signal	Gch1	yes	0.379999705	4.070808946	0.405939787	yes	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Ggh	yes	-0.112401667	4.532328234	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Gls	yes	-0.208710324	6.893042757	0.695502055	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Gpx3	yes	0.114428588	9.749728425	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Grina	yes	0.081527899	6.935027967	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Grpel1	yes	-0.045353677	5.250629984	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	H2afx	yes	0.500512179	4.029364228	0.223636169	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Hmox1	yes	0.347756096	4.975825801	0.298205218	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Hnrnpu	yes	-0.120542291	8.735452878	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Hspa13	yes	0.183217928	5.759217096	0.843962042	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Hspa2	yes	-0.087123193	5.117290734	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Htr7	yes	-1.473931188	-1.071298111	0.954333447	no	no
HALLMARK_UV_RESPONSE_UP	damage_signal	Hyal2	yes	0.513303652	6.821244705	0.017547236	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Icam1	yes	-0.122942399	9.117677009	1.0	yes	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Igfbp2	yes	-0.13116838	7.006185246	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Il6	yes	-0.956931278	-0.749370016	1.0	yes	no
HALLMARK_UV_RESPONSE_UP	damage_signal	Il6st	yes	0.201188855	9.189474441	0.750869547	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Irf1	yes	0.381826817	7.037226346	0.20707363	yes	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Junb	yes	-1.045743748	6.802530464	0.000664164	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Kcnh2	yes	-0.065242241	4.318870845	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Klhdc3	yes	0.176466679	5.626538247	0.854322115	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Lhx2	yes	3.169925001	-1.749370016	1.0	no	no
HALLMARK_UV_RESPONSE_UP	damage_signal	Lyn	yes	0.083922912	6.98939782	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Maoa	yes	-0.174752312	5.969676488	0.82889986	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Mapk8ip2	yes	-0.91753784	-1.263943189	1.0	no	no
HALLMARK_UV_RESPONSE_UP	damage_signal	Mark2	yes	0.111193195	6.525357556	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Mgat1	yes	0.244838724	7.444155344	0.539172807	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Mmp14	yes	0.087198442	5.476560395	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Mrpl23	yes	-0.108805941	3.683589391	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Msx1	yes	0.46756655	1.973096008	0.81349275	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Nat2	yes	-0.212153237	3.057984906	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Nfkbia	yes	-0.095192127	6.930461917	1.0	yes	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Nkx2-5	yes	-0.817135943	-0.611866493	1.0	no	no
HALLMARK_UV_RESPONSE_UP	damage_signal	Nptx2	yes	-0.275634443	1.268551892	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Nptxr	yes	0.570315725	-0.263943189	1.0	no	no
HALLMARK_UV_RESPONSE_UP	damage_signal	Nr4a1	yes	-2.160501611	7.557375253	8.37061e-05	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Ntrk3	yes	-0.769486736	2.037226346	0.237471488	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Nxf1	yes	-0.141025041	6.017490127	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Olfm1	yes	0.161032861	5.251756649	0.93573655	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Onecut1	yes	0.0	-2.071298111	1.0	no	no
HALLMARK_UV_RESPONSE_UP	damage_signal	Parp2	yes	-0.099461056	4.327445581	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Pdap1	yes	-0.016079242	5.744085185	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Pdlim3	yes	-0.759759577	4.69357348	0.003601633	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Plcl1	yes	-0.18556899	4.900245443	0.907857498	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Pole3	yes	-0.051119432	4.088573226	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Polg2	yes	0.346756232	2.232482637	0.896414272	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Polr2h	yes	0.229720657	3.14302101	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Ppat	yes	-0.250662481	4.698539732	0.668009405	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Ppif	yes	-0.177656638	3.375785115	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Ppp1r2	yes	-0.108514248	7.308080256	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Ppt1	yes	-0.031824546	7.455445632	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Prkaca	yes	0.150461847	6.489512358	0.974287965	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Prkcd	yes	-0.205157809	6.385569627	0.878230695	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Prpf3	yes	0.258687626	4.513664389	0.677120225	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Psmc3	yes	0.194726862	6.250629984	0.864329174	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Ptprd	yes	-0.101084117	6.383001182	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Rab27a	yes	0.449505716	5.89952679	0.046195806	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Rasgrp1	yes	-0.400414165	4.620445408	0.613328	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Ret	yes	-0.391647679	3.176629402	0.649463839	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Rfc4	yes	0.507861532	2.167106628	0.673313295	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Rhob	yes	-0.01858377	8.162621097	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Rpn1	yes	0.228240157	7.624147699	0.648233013	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Rrad	yes	-0.563112804	2.841591225	0.309779979	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Rxrb	yes	0.135441224	5.723929855	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Shox2	yes	-1.157541277	-0.90137311	1.0	no	no
HALLMARK_UV_RESPONSE_UP	damage_signal	Sigmar1	yes	0.365472887	5.309162954	0.311780199	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Slc25a4	yes	-0.228193755	7.618918169	0.730199287	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Slc6a12	yes	-0.530514717	-1.370858393	1.0	no	no
HALLMARK_UV_RESPONSE_UP	damage_signal	Slc6a8	yes	0.09810333	6.319408262	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Sod2	yes	0.065494208	6.835968137	1.0	yes	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Spr	yes	0.077782404	5.575260599	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Sqstm1	yes	-0.015803109	8.689837539	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Stard3	yes	0.215959785	5.393247639	0.748713879	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Stip1	yes	0.672028083	6.243285133	0.001144781	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Stk25	yes	-0.07627308	6.758424624	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Sult1a1	yes	-0.001926805	5.48424966	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Tacr3	yes	0.0	-2.071298111	1.0	no	no
HALLMARK_UV_RESPONSE_UP	damage_signal	Tap1	yes	0.183633493	6.194316935	1.0	yes	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Tars	yes	0.217295523	5.411509846	0.683571603	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Tchh	yes	-0.36193509	3.138155254	0.673004569	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Tfrc	yes	0.268573335	6.926939711	0.684923243	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Tgfbrap1	yes	0.086619617	6.560333695	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Tmbim6	yes	-0.049025436	9.811106125	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Tst	yes	0.079244357	5.581546862	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Tuba4a	yes	0.001679994	5.681082535	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Tyro3	yes	-0.012410356	4.390181336	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Urod	yes	0.229922573	4.895928148	0.726864427	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Wiz	yes	0.006841483	6.238178243	1.0	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Ykt6	yes	0.169261468	6.57975358	0.876853465	no	yes
HALLMARK_UV_RESPONSE_UP	damage_signal	Nup58	no					
HALLMARK_UV_RESPONSE_UP	damage_signal	Selenow	no					
HALLMARK_UV_RESPONSE_DN	damage_signal	Abcc1	yes	-0.194625442	5.67269475	0.797111838	no	yes
HALLMARK_UV_RESPONSE_DN	damage_signal	Acvr2a	yes	-0.093897481	6.104251439	1.0	no	yes
HALLMARK_UV_RESPONSE_DN	damage_signal	Add3	yes	0.019756489	7.76435758	1.0	no	yes
HALLMARK_UV_RESPONSE_DN	damage_signal	Adora2b	yes	0.56199806	3.868281103	0.159115148	no	yes
HALLMARK_UV_RESPONSE_DN	damage_signal	Aggf1	yes	0.127635593	6.062486298	1.0	no	yes
HALLMARK_UV_RESPONSE_DN	damage_signal	Akt3	yes	-0.130748591	7.190209198	1.0	no	yes
HALLMARK_UV_RESPONSE_DN	damage_signal	Amph	yes	-0.081147632	4.008186673	1.0	no	yes
HALLMARK_UV_RESPONSE_DN	damage_signal	Anxa2	yes	0.158246502	8.564533353	0.942633438	no	yes
HALLMARK_UV_RESPONSE_DN	damage_signal	Anxa4	yes	-0.115545258	7.468345395	1.0	no	yes
HALLMARK_UV_RESPONSE_DN	damage_signal	Apbb2	yes	0.178850163	6.625234803	0.838108734	no	yes
HALLMARK_UV_RESPONSE_DN	damage_signal	Arhgef9	yes	0.114594781	3.316719174	1.0	no	yes
HALLMARK_UV_RESPONSE_DN	damage_signal	Atp2b1	yes	-0.089991779	8.062486298	1.0	no	yes
HALLMARK_UV_RESPONSE_DN	damage_signal	Atp2b4	yes	0.362394462	6.543871703	0.461007405	no	yes
HALLMARK_UV_RESPONSE_DN	damage_signal	Atp2c1	yes	0.002001196	7.00985241	1.0	no	yes
