set	set_class	left_out	left_out_logFC	left_out_FDR	mean_without	delta_vs_full
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Mthfd2	0.525236156	0.424933206	0.21650844471264366	-0.001764158350213485
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Mvp	0.064385332	1.0	0.21915701266666668	0.0008844096038095328
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Mx2	0.236067358	1.0	0.21817033435632185	-0.00010226870653529119
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Myd88	0.18866472	0.834255816	0.2184427633103448	0.00017016024748764402
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Nampt	-0.057540774	1.0	0.21985773741379308	0.001585134350935935
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Ncoa3	0.168937027	0.861051649	0.21855614085632186	0.000283537793464711
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Nfkb1	0.035143205	1.0	0.21932507086781608	0.0010524678049589342
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Nfkbia	-0.095192127	1.0	0.2200741245	0.00180152143714285
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Nlrc5	0.747974933	0.092615153	0.21522833679885056	-0.0030442662640065843
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Nmi	0.365496439	0.447158332	0.21742648906321838	-0.0008461139996387701
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Nod1	0.395864519	0.115214672	0.2172519598678161	-0.0010206431950410544
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Nup93	0.008953916	1.0	0.2194755840229885	0.0012029809601313557
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Oas2	1.488747185	0.001526145	0.21097102500574713	-0.007301578057110014
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Oas3	1.81579999	0.001643963	0.20909141118390803	-0.009181191878949113
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Oasl1	1.10744629	0.335645718	0.21316240945977014	-0.00511019360308701
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Ogfr	0.193867003	0.758494549	0.21841286513218391	0.00014026206932676866
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	P2ry14	-0.344208258	0.750179824	0.22150525168965515	0.003232648626798007
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Parp12	0.186874897	0.780027359	0.21845304964942527	0.00018044658656812818
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Parp14	0.266289295	0.469842565	0.21799664506321836	-0.00027595799963878176
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Pde4b	0.546643568	0.081218925	0.21638541360919536	-0.0018871894536617861
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Peli1	-0.140267642	0.983132036	0.22033317918390805	0.0020605761210509
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Pfkp	0.004490883	1.0	0.21950123363793103	0.0012286305750738857
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Pim1	0.291288061	0.522218845	0.21785297399425285	-0.0004196290686042936
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Pla2g4a	-0.025326958	1.0	0.21967260054022988	0.0013999974773727386
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Plscr1	0.151681745	0.98224334	0.21865530914367814	0.0003827060808209992
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Pml	0.051029017	1.0	0.21923377309770112	0.0009611700348439722
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Pnp	0.278343241	0.414146776	0.21792736951149425	-0.0003452335513629001
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Pnpt1	0.031262221	1.0	0.21934737537356322	0.0010747723107060736
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Psma2	0.159495119	0.916992841	0.2186104046954023	0.00033780163254515383
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Psma3	0.06718315	1.0	0.21914093325287354	0.000868330190016392
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Psmb10	0.367612833	0.203986117	0.21741432587931034	-0.0008582771835468073
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Psmb2	0.140365582	1.0	0.2187203445632184	0.00044774150036125393
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Psmb8	0.431991771	0.290707433	0.21704433198275863	-0.0012282710800985142
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Psmb9	0.901806032	0.037343278	0.21434425002298854	-0.003928353039868604
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Psme1	0.199192675	0.782806359	0.2183822578218391	0.00010965475898194743
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Psme2	0.239154212	0.702189081	0.21815259381609195	-0.00012000924676519586
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Ptgs2	-0.498474546	0.136194933	0.22239183955172412	0.004119236488866973
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Ptpn1	0.173487672	0.8611183	0.21852998772413793	0.0002573846612807795
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Ptpn2	-0.098124725	1.0	0.22009097851149426	0.0018183754486371106
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Ptpn6	-0.355364857	0.266728365	0.22156937007471264	0.003296767011855495
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Rapgef6	-0.351834068	0.203986117	0.221549078183908	0.0032764751210508647
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Rbck1	0.079047225	1.0	0.21907274891379308	0.0008001458509359349
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Ripk1	0.258783844	0.463823129	0.21803977983908043	-0.0002328232237767125
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Ripk2	-0.006334566	1.0	0.21956344886206894	0.0012908457992117928
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Rnf31	0.105044524	1.0	0.21892333914942524	0.0006507360865680989
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Rsad2	1.198246334	0.218459763	0.21264057012643675	-0.005632032936420395
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Rtp4	0.665907312	0.050188958	0.21569998979310345	-0.002572613269753693
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Samd9l	-0.623572811	0.005427986	0.22311079509770113	0.00483819203484398
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Samhd1	-0.180623047	0.904430956	0.22056510679885055	0.0022925037359934064
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Selp	0.167186919	1.0	0.21856619894827586	0.00029359588541871817
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Serping1	-0.044932914	1.0	0.21978527844827586	0.0015126753854187158
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Slamf7	0.672504578	0.376994602	0.21566207447126437	-0.0026105285915927756
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Slc25a28	-0.126355987	1.0	0.22025322714367815	0.001980624080821003
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Socs1	0.079892801	1.0	0.2190678892816092	0.0007952862187520504
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Socs3	0.211625136	0.739420112	0.21831080689655172	3.8203833694572253e-05
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Sod2	0.065494208	1.0	0.21915063981609192	0.0008780367532347788
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Sp110	-0.214639571	0.966297626	0.22076060406321835	0.0024880010003612008
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Sppl2a	0.006113712	1.0	0.21949190703448276	0.0012193039716256182
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Sri	-0.059754338	1.0	0.219870459045977	0.0015978559831198447
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Sspn	-0.262980745	0.542749673	0.22103842690229883	0.0027658238394416834
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	St3gal5	0.017725305	1.0	0.2194251737413793	0.0011525706785221468
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	St8sia4	-1.065854078	0.000465929	0.2256526414597701	0.007380038396912952
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Stat1	0.390851313	0.29079192	0.2172807713965517	-0.0009918316663054538
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Stat2	0.445880011	0.071324478	0.21696451451149426	-0.0013080885513628848
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Stat3	0.215626884	0.674587456	0.21828780834482758	1.5205281970437357e-05
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Stat4	0.361618434	0.801266748	0.21744877644827582	-0.00082382661458133
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Tap1	0.183633493	1.0	0.21847167840804596	0.00019907534518881498
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Tapbp	0.104827622	1.0	0.21892458571264367	0.0006519826497865255
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Tdrd7	0.040153497	1.0	0.21929627608620686	0.0010236730233497138
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Tnfaip2	0.337923746	0.418164921	0.21758495281609194	-0.0006876502467652035
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Tnfaip3	0.095312073	1.0	0.21897927277586207	0.000706669713004926
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Tnfaip6	1.427010141	0.188163883	0.21132583560344825	-0.006946767459408892
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Tnfsf10	0.281203528	0.433932384	0.21791093108045975	-0.0003616719823973935
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Tor1b	0.072419885	1.0	0.21911083707471263	0.0008382340118554821
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Trafd1	0.167352863	0.861755164	0.21856524524712642	0.00029264218426927613
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Trim14	0.133634181	1.0	0.21875903077586203	0.00048642771300488885
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Trim21	0.094275997	1.0	0.21898522723563216	0.0007126241727750116
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Trim25	-0.040809002	1.0	0.21976157780459768	0.0014889747417405341
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Trim26	0.008945241	1.0	0.21947563387931032	0.0012030308164531767
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Txnip	-0.365349716	0.184145313	0.22162675432183906	0.003354151258981919
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Ube2l6	0.536435682	0.421093679	0.21644407962068965	-0.0018285234421674956
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Upp1	0.704175659	0.015569648	0.21548005676436782	-0.0027925462984893235
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Usp18	0.119993902	1.0	0.21883742318390803	0.0005648201210508852
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Vamp5	-0.019850663	1.0	0.21964112758045978	0.0013685245176026373
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Vamp8	-0.029476918	1.0	0.2196964508850575	0.0014238478222003415
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Vcam1	0.357009527	0.265146966	0.2174752644195402	-0.000797338643316936
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Xaf1	0.437335138	0.063178639	0.21701362297701146	-0.0012589800858456845
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Zbp1	0.997190466	0.046295608	0.21379606362068962	-0.004476539442167526
HALLMARK_INTERFERON_GAMMA_RESPONSE	output	Znfx1	0.449060204	0.045711795	0.21694623754022985	-0.0013263655226272986
HALLMARK_INFLAMMATORY_RESPONSE	output	Abca1	-0.300984894	0.519607722	0.137136525502924	0.002547217555249559
HALLMARK_INFLAMMATORY_RESPONSE	output	Abi1	0.01206088	1.0	0.13530584846198832	0.0007165405143138848
HALLMARK_INFLAMMATORY_RESPONSE	output	Acvr1b	0.064982614	1.0	0.13499636463742692	0.0004070566897524941
HALLMARK_INFLAMMATORY_RESPONSE	output	Acvr2a	-0.093897481	1.0	0.13592548799999998	0.001336180052325553
HALLMARK_INFLAMMATORY_RESPONSE	output	Adm	0.804147744	0.194436728	0.13067376153801172	-0.003915546409662712
HALLMARK_INFLAMMATORY_RESPONSE	output	Adora2b	0.56199806	0.159115148	0.13208984156140352	-0.00249946638627091
HALLMARK_INFLAMMATORY_RESPONSE	output	Adrm1	0.262380271	0.483253063	0.13384199237426903	-0.0007473155734054049
HALLMARK_INFLAMMATORY_RESPONSE	output	Ahr	-0.19968118	0.778905816	0.13654410612280704	0.0019547981751326104
HALLMARK_INFLAMMATORY_RESPONSE	output	Aplnr	-0.426854082	0.146857107	0.137872602625731	0.0032832946780565753
HALLMARK_INFLAMMATORY_RESPONSE	output	Aqp9	1.205469118	0.324058147	0.12832685291812868	-0.006262455029545755
HALLMARK_INFLAMMATORY_RESPONSE	output	Atp2a2	-0.398814098	0.164769062	0.13770862611111112	0.0031193181634366907
HALLMARK_INFLAMMATORY_RESPONSE	output	Atp2b1	-0.089991779	1.0	0.1359026476374269	0.001313339689752474
HALLMARK_INFLAMMATORY_RESPONSE	output	Atp2c1	0.002001196	1.0	0.13536467702339183	0.0007753690757174025
HALLMARK_INFLAMMATORY_RESPONSE	output	Axl	0.084671871	1.0	0.13488122278362574	0.0002919148359513124
HALLMARK_INFLAMMATORY_RESPONSE	output	Bdkrb1	-0.962329582	0.25982566	0.14100403829824562	0.0064147303505711906
HALLMARK_INFLAMMATORY_RESPONSE	output	Best1	1.776621795	0.042312032	0.12498677878362573	-0.009602529164048704
HALLMARK_INFLAMMATORY_RESPONSE	output	Bst2	0.442283218	0.10006632	0.13278992835672515	-0.0017993795909492794
HALLMARK_INFLAMMATORY_RESPONSE	output	Btg2	-1.403299602	4.59985e-15	0.14358281034502923	0.008993502397354802
HALLMARK_INFLAMMATORY_RESPONSE	output	C3ar1	0.187932951	1.0	0.13427735681871344	-0.00031195112896098554
HALLMARK_INFLAMMATORY_RESPONSE	output	Calcrl	0.143074489	1.0	0.13453968700584795	-4.962094182647814e-05
HALLMARK_INFLAMMATORY_RESPONSE	output	Ccl17	0.4398206	1.0	0.13280432963157895	-0.0017849783160954757
HALLMARK_INFLAMMATORY_RESPONSE	output	Ccl20	2.22650853	0.026807208	0.12235586220467838	-0.01223344574299605
HALLMARK_INFLAMMATORY_RESPONSE	output	Ccl22	-0.112110366	1.0	0.13603199609941521	0.0014426881517407841
HALLMARK_INFLAMMATORY_RESPONSE	output	Ccl5	2.710310881	0.001144781	0.11952660869005849	-0.015062699257615941
HALLMARK_INFLAMMATORY_RESPONSE	output	Ccr7	-0.652414465	0.215711971	0.13919166919298248	0.004602361245308051
HALLMARK_INFLAMMATORY_RESPONSE	output	Ccrl2	0.265447228	0.445290422	0.13382405695321636	-0.0007652509944580665
HALLMARK_INFLAMMATORY_RESPONSE	output	Cd14	0.588268728	0.043555165	0.13193621192397664	-0.0026530960236977874
HALLMARK_INFLAMMATORY_RESPONSE	output	Cd40	-0.144239409	1.0	0.13621988523976608	0.0016305772920916506
HALLMARK_INFLAMMATORY_RESPONSE	output	Cd48	0.288713928	0.891029147	0.13368799438011697	-0.0009013135675574602
HALLMARK_INFLAMMATORY_RESPONSE	output	Cd69	-0.601554054	0.309376169	0.13889423988888888	0.0043049319412144516
HALLMARK_INFLAMMATORY_RESPONSE	output	Cd82	0.181355225	0.866603759	0.1343158230526316	-0.0002734848950428359
HALLMARK_INFLAMMATORY_RESPONSE	output	Cdkn1a	0.920669029	1.95148e-06	0.12999235051461988	-0.004596957433054549
HALLMARK_INFLAMMATORY_RESPONSE	output	Chst2	0.244315517	0.556592718	0.1339476342105263	-0.0006416737371481296
HALLMARK_INFLAMMATORY_RESPONSE	output	Clec5a	-0.069962558	1.0	0.13578551769005848	0.0011962097423840468
HALLMARK_INFLAMMATORY_RESPONSE	output	Cmklr1	0.2827178	0.555204863	0.13372305945614035	-0.0008662484915340773
HALLMARK_INFLAMMATORY_RESPONSE	output	Csf1	0.396876514	0.106974681	0.1330554646374269	-0.001533843310247529
HALLMARK_INFLAMMATORY_RESPONSE	output	Csf3r	-0.065380242	1.0	0.13575872052046783	0.0011694125727934046
HALLMARK_INFLAMMATORY_RESPONSE	output	Cx3cl1	0.970255834	8.46758e-07	0.1297023691988304	-0.004886938748844022
HALLMARK_INFLAMMATORY_RESPONSE	output	Cxcl10	2.542898441	0.093900892	0.12050562880701755	-0.014083679140656877
HALLMARK_INFLAMMATORY_RESPONSE	output	Cxcl9	2.883303775	0.06232753	0.1185149543391813	-0.01607435360849313
HALLMARK_INFLAMMATORY_RESPONSE	output	Cxcr6	0.41024608	0.887803209	0.1329772800409357	-0.0016120279067387278
HALLMARK_INFLAMMATORY_RESPONSE	output	Cybb	-0.438824098	0.619998204	0.13794260271929829	0.003353294771623855
HALLMARK_INFLAMMATORY_RESPONSE	output	Dcbld2	-0.142329897	1.0	0.136208718502924	0.0016194105552495563
HALLMARK_INFLAMMATORY_RESPONSE	output	Ebi3	-0.460552159	1.0	0.1380696674035088	0.0034803594558343587
HALLMARK_INFLAMMATORY_RESPONSE	output	Edn1	0.432206631	0.25438986	0.13284885576608188	-0.00174045218159255
HALLMARK_INFLAMMATORY_RESPONSE	output	Eif2ak2	-0.140057489	1.0	0.13619542956725147	0.0016061216195770445
HALLMARK_INFLAMMATORY_RESPONSE	output	Emp3	0.07813456	1.0	0.13491945267251462	0.0003301447248401923
HALLMARK_INFLAMMATORY_RESPONSE	output	F3	-0.671651224	0.030426784	0.13930416485964914	0.0047148569119747075
HALLMARK_INFLAMMATORY_RESPONSE	output	Ffar2	0.797811149	0.689804798	0.13071081764912282	-0.0038784902985516123
HALLMARK_INFLAMMATORY_RESPONSE	output	Fpr1	0.609827849	0.667243292	0.13181013519298246	-0.002779172754691972
HALLMARK_INFLAMMATORY_RESPONSE	output	Fzd5	0.006098588	1.0	0.13534071566666667	0.0007514077189922364
HALLMARK_INFLAMMATORY_RESPONSE	output	Gabbr1	-0.343004621	0.408695579	0.1373822549005848	0.00279294695291038
HALLMARK_INFLAMMATORY_RESPONSE	output	Gch1	0.379999705	0.405939787	0.13315415942690062	-0.0014351485207738102
HALLMARK_INFLAMMATORY_RESPONSE	output	Gna15	0.623796895	0.313071419	0.1317284448654971	-0.0028608630821773395
HALLMARK_INFLAMMATORY_RESPONSE	output	Gnai3	0.011153023	1.0	0.13531115756725146	0.0007218496195770252
HALLMARK_INFLAMMATORY_RESPONSE	output	Gp1ba	-0.151007788	1.0	0.13625946640350878	0.0016701584558343474
HALLMARK_INFLAMMATORY_RESPONSE	output	Gpc3	-0.556991192	0.072139911	0.13863363835672518	0.00404433040905075
HALLMARK_INFLAMMATORY_RESPONSE	output	Gpr132	-0.571415969	0.486919525	0.1387179937777778	0.004128685830103368
HALLMARK_INFLAMMATORY_RESPONSE	output	Gpr183	-0.573185333	0.435610325	0.13872834093567254	0.004139032987998115
HALLMARK_INFLAMMATORY_RESPONSE	output	Hbegf	-0.407261731	0.27049947	0.13775802747368424	0.0031687195260098056
HALLMARK_INFLAMMATORY_RESPONSE	output	Hif1a	-0.136041735	1.0	0.136171945625731	0.001582637678056581
HALLMARK_INFLAMMATORY_RESPONSE	output	Hpn	0.109081522	1.0	0.13473847628654972	0.00014916833887529402
HALLMARK_INFLAMMATORY_RESPONSE	output	Icam1	-0.122942399	1.0	0.13609534132163745	0.0015060333739630172
HALLMARK_INFLAMMATORY_RESPONSE	output	Icam4	-0.344445531	1.0	0.13739068127485382	0.0028013733271793906
HALLMARK_INFLAMMATORY_RESPONSE	output	Icosl	-0.062478081	1.0	0.13574174881871345	0.0011524408710390233
HALLMARK_INFLAMMATORY_RESPONSE	output	Ifitm1	0.528215404	0.014365759	0.1322874009532164	-0.002301906994458036
HALLMARK_INFLAMMATORY_RESPONSE	output	Ifnar1	-0.261075757	0.53602588	0.1369031387368421	0.0023138307891676646
HALLMARK_INFLAMMATORY_RESPONSE	output	Ifngr2	-0.193704801	0.864466962	0.1365091565380117	0.0019198485903372808
HALLMARK_INFLAMMATORY_RESPONSE	output	Il10ra	-0.469645895	0.507153855	0.13812284714619885	0.0035335391985244213
HALLMARK_INFLAMMATORY_RESPONSE	output	Il15	0.384765825	0.843223601	0.13312628738011698	-0.0014630205675574548
HALLMARK_INFLAMMATORY_RESPONSE	output	Il15ra	-0.235034926	1.0	0.1367508531754386	0.0021615452277641833
HALLMARK_INFLAMMATORY_RESPONSE	output	Il18	-0.224123309	0.954333447	0.13668704254970762	0.002097734602033191
HALLMARK_INFLAMMATORY_RESPONSE	output	Il18r1	-0.462744159	0.055917752	0.13808248611695909	0.0034931781692846553
HALLMARK_INFLAMMATORY_RESPONSE	output	Il18rap	0.862175842	0.183942045	0.13033441593567252	-0.00425489201200191
HALLMARK_INFLAMMATORY_RESPONSE	output	Il1a	0.08374467	1.0	0.1348866450116959	0.0002973370640214634
HALLMARK_INFLAMMATORY_RESPONSE	output	Il1b	0.005943139	1.0	0.13534162472514621	0.0007523167774717843
HALLMARK_INFLAMMATORY_RESPONSE	output	Il1r1	-0.217598343	0.648847103	0.13664888485380117	0.0020595769061267366
HALLMARK_INFLAMMATORY_RESPONSE	output	Il2rb	0.811975899	0.04876312	0.13062798285380117	-0.003961325093873258
HALLMARK_INFLAMMATORY_RESPONSE	output	Il4ra	0.318341959	0.296824345	0.13351473104093567	-0.0010745769067387612
HALLMARK_INFLAMMATORY_RESPONSE	output	Il7r	-0.579633692	0.136553962	0.13876605063742692	0.004176742689752488
HALLMARK_INFLAMMATORY_RESPONSE	output	Inhba	-0.10496956	1.0	0.135990237	0.0014009290523255835
HALLMARK_INFLAMMATORY_RESPONSE	output	Irak2	-0.14902829	0.970934316	0.1362478903918129	0.0016585824441384678
HALLMARK_INFLAMMATORY_RESPONSE	output	Irf1	0.381826817	0.20707363	0.13314347456140352	-0.0014458333862709116
HALLMARK_INFLAMMATORY_RESPONSE	output	Irf7	0.227316665	0.983132036	0.1340470427017544	-0.0005422652459200206
HALLMARK_INFLAMMATORY_RESPONSE	output	Itga5	0.253384236	0.530769791	0.13389460076608187	-0.0006947071815925632
HALLMARK_INFLAMMATORY_RESPONSE	output	Itgb3	0.0	1.0	0.1353763799239766	0.0007870719763021783
HALLMARK_INFLAMMATORY_RESPONSE	output	Itgb8	-0.985202998	0.578674217	0.1411378009649123	0.006548493017237866
HALLMARK_INFLAMMATORY_RESPONSE	output	Kcna3	-0.231842966	1.0	0.13673218674269008	0.0021428787950156514
HALLMARK_INFLAMMATORY_RESPONSE	output	Kcnj2	0.290784469	0.859964037	0.1336758859532164	-0.0009134219944580413
HALLMARK_INFLAMMATORY_RESPONSE	output	Kcnmb2	-0.552658751	0.204754792	0.13860830244444447	0.00401899449677004
HALLMARK_INFLAMMATORY_RESPONSE	output	Kif1b	-0.028214242	1.0	0.1355413754912281	0.0009520675435536752
HALLMARK_INFLAMMATORY_RESPONSE	output	Klf6	-0.231427336	0.721961526	0.13672975615789476	0.0021404482102203304
HALLMARK_INFLAMMATORY_RESPONSE	output	Lamp3	-0.069085563	1.0	0.1357803890643275	0.0011910811166530588
HALLMARK_INFLAMMATORY_RESPONSE	output	Lck	0.554921398	0.079454538	0.1321312255497076	-0.0024580823979668265
HALLMARK_INFLAMMATORY_RESPONSE	output	Lcp2	0.179168846	1.0	0.13432860889473686	-0.0002606990529375741
HALLMARK_INFLAMMATORY_RESPONSE	output	Ldlr	0.264362716	0.47714471	0.13383039912865496	-0.0007589088190194659
HALLMARK_INFLAMMATORY_RESPONSE	output	Lif	-0.482107742	0.466024078	0.13819572344444447	0.0036064154967700435
HALLMARK_INFLAMMATORY_RESPONSE	output	Lpar1	0.393459247	0.17701417	0.13307544865497076	-0.0015138592927036731
HALLMARK_INFLAMMATORY_RESPONSE	output	Ly6e	0.547656164	0.049627144	0.1321737122982456	-0.0024155956494288366
HALLMARK_INFLAMMATORY_RESPONSE	output	Lyn	0.083922912	1.0	0.13488560266081873	0.0002962947131442961
HALLMARK_INFLAMMATORY_RESPONSE	output	Marco	1.61818392	1.03729e-06	0.12591331606432749	-0.008675991883346945
HALLMARK_INFLAMMATORY_RESPONSE	output	Mefv	-0.383786565	1.0	0.1376207458011696	0.0030314378534951614
HALLMARK_INFLAMMATORY_RESPONSE	output	Met	0.305004328	0.402330723	0.13359272888304094	-0.0009965790646334904
HALLMARK_INFLAMMATORY_RESPONSE	output	Mmp14	0.087198442	1.0	0.1348664475146199	0.00027713956694547237
HALLMARK_INFLAMMATORY_RESPONSE	output	Msr1	0.331205908	0.988964624	0.13343950326900586	-0.00114980467866857
HALLMARK_INFLAMMATORY_RESPONSE	output	Mxd1	0.262434657	0.469842565	0.13384167432748537	-0.0007476336201890643
HALLMARK_INFLAMMATORY_RESPONSE	output	Myc	0.214431387	1.0	0.13412239520467836	-0.00046691274299606733
HALLMARK_INFLAMMATORY_RESPONSE	output	Nampt	-0.057540774	1.0	0.1357128756783626	0.0011235677306881686
HALLMARK_INFLAMMATORY_RESPONSE	output	Nfkb1	0.035143205	1.0	0.13517086410526316	0.0005815561575887307
HALLMARK_INFLAMMATORY_RESPONSE	output	Nfkbia	-0.095192127	1.0	0.13593305902923977	0.001343751081565342
HALLMARK_INFLAMMATORY_RESPONSE	output	Nlrp3	-0.14548286	1.0	0.13622715688304093	0.0016378489353665038
HALLMARK_INFLAMMATORY_RESPONSE	output	Nmi	0.365496439	0.447158332	0.13323897384795322	-0.001350334099721212
HALLMARK_INFLAMMATORY_RESPONSE	output	Nod2	0.224391999	1.0	0.13406414601169592	-0.0005251619359785131
HALLMARK_INFLAMMATORY_RESPONSE	output	Olr1	-0.102634912	1.0	0.1359765840877193	0.0013872761400448574
HALLMARK_INFLAMMATORY_RESPONSE	output	Osm	0.251538767	1.0	0.13390539298245613	-0.0006839149652183019
HALLMARK_INFLAMMATORY_RESPONSE	output	Osmr	0.215874299	0.706923782	0.13411395712280702	-0.00047535082486740987
HALLMARK_INFLAMMATORY_RESPONSE	output	P2rx4	0.001106573	1.0	0.13536990873684213	0.0007806007891676958
HALLMARK_INFLAMMATORY_RESPONSE	output	P2rx7	0.234138546	0.724364717	0.13400714866081873	-0.0005821592868557046
HALLMARK_INFLAMMATORY_RESPONSE	output	P2ry2	-0.054809822	1.0	0.13569690519883043	0.0011075972511560006
HALLMARK_INFLAMMATORY_RESPONSE	output	Pcdh7	-0.40882449	0.406765223	0.13776716641520467	0.0031778584675302424
HALLMARK_INFLAMMATORY_RESPONSE	output	Pde4b	0.546643568	0.081218925	0.1321796339122807	-0.002409674035393744
HALLMARK_INFLAMMATORY_RESPONSE	output	Pdpn	-0.324340414	0.846015633	0.13727310749122806	0.0026837995435536333
HALLMARK_INFLAMMATORY_RESPONSE	output	Pik3r5	-0.051884631	1.0	0.13567979881871345	0.0010904908710390182
HALLMARK_INFLAMMATORY_RESPONSE	output	Plaur	0.310971932	0.384589137	0.1335578306140351	-0.0010314773336393412
HALLMARK_INFLAMMATORY_RESPONSE	output	Psen1	0.015913284	1.0	0.13528331978362573	0.0006940118359513026
HALLMARK_INFLAMMATORY_RESPONSE	output	Ptafr	0.609048119	0.312626004	0.13181469501754386	-0.0027746129301305655
HALLMARK_INFLAMMATORY_RESPONSE	output	Ptger2	0.253384236	0.967196558	0.13389460076608187	-0.0006947071815925632
HALLMARK_INFLAMMATORY_RESPONSE	output	Ptger4	0.222086149	0.995302523	0.13407763051461988	-0.0005116774330545526
HALLMARK_INFLAMMATORY_RESPONSE	output	Ptgir	-0.823462175	0.124525142	0.14019194819883044	0.005602640251156005
HALLMARK_INFLAMMATORY_RESPONSE	output	Ptpre	-0.275790809	0.744188629	0.1369891916725146	0.0023998837248401794
