analysis	family	immune_family	score_family	k	cohorts	n_patients	effect	p	I2	stouffer_z	stouffer_p	cldn4_negative	is_full_family	n_family_units	n_q1	n_q4
spearman	marker/tnk/pct	tnk	pct	2	GSE207422+GSE291670	13	-0.5857121048840492	0.3378372059062107	70.30940351192146	-1.5375022407880095	0.12417036674263154	True	False	3		
spearman	primary_malig_mixed	tnk	mean	3	GSE207422+GSE253013+GSE325414	46	-0.14850187103960058	0.362806163190746	0.0	-0.9292988328679204	0.3527342399130815	True	False	6		
spearman	primary_malig_mixed	tnk	mean	1	GSE205335	22	-0.20045172219085267	0.3710825718233011	0.0	-0.8944473799105278	0.37108257182330107	True	False	6		
spearman	author/tnk/mean	tnk	mean	1	GSE205335	22	-0.20045172219085267	0.3710825718233011	0.0	-0.8944473799105278	0.37108257182330107	True	False	4		
spearman	primary_malig_mixed	tnk	mean	2	GSE253013+GSE325414	34	-0.1668209726103207	0.372896058413119	0.0	-0.908959726497644	0.36337138480579545	True	False	6		
spearman	primary_malig_mixed	tnk	mean	2	GSE207422+GSE205335	34	-0.1656489685826519	0.376327189077578	0.0	-0.8961059687207521	0.3701961695609385	True	False	6		
spearman	author/tnk/mean	tnk	mean	2	GSE205335+GSE207422	34	-0.1656489685826519	0.376327189077578	0.0	-0.8961059687207521	0.3701961695609385	True	False	4		
spearman	primary_malig_mixed	tnk	mean	1	GSE253013	9	-0.33333333333333337	0.38071318167686347	0.0	-0.8765829898952091	0.3807131816768634	True	False	6		
spearman	marker/tnk/mean	tnk	mean	1	GSE253013	9	-0.33333333333333337	0.38071318167686347	0.0	-0.8765829898952091	0.3807131816768634	True	False	3		
spearman	primary_malig_mixed	tnk	mean	2	GSE207422+GSE253013	21	-0.19095286132122963	0.4540091048391208	0.0	-0.7720462803490545	0.4400870172704483	True	False	6		
spearman	primary_malig_mixed	tnk	mean	2	GSE207422+GSE325414	37	-0.11102623128822188	0.5347793516876154	0.0	-0.6296105311092075	0.5289494317244134	True	False	6		
spearman	author/tnk/mean	tnk	mean	2	GSE207422+GSE325414	37	-0.11102623128822188	0.5347793516876154	0.0	-0.6296105311092075	0.5289494317244134	True	False	4		
spearman	marker/tnk/mean	tnk	mean	2	GSE207422+GSE291670	13	-0.40959018207265496	0.545011234713181	71.82846402197785	-0.9253809942596973	0.35476776142776123	True	False	3		
spearman	primary_malig_mixed	tnk	mean	1	GSE325414	25	-0.11923076923076922	0.5702629145851892	0.0	-0.5676643329856573	0.5702629145851892	True	False	6		
spearman	author/tnk/mean	tnk	mean	1	GSE325414	25	-0.11923076923076922	0.5702629145851892	0.0	-0.5676643329856573	0.5702629145851892	True	False	4		
spearman	marker/tnk/mean	tnk	mean	2	GSE207422+GSE253013	16	-0.10538625955385034	0.7380002827688799	0.0	-0.3370387962565031	0.7360876541452614	True	False	3		
spearman	primary_malig_mixed	tnk	mean	1	GSE207422	12	-0.09090909090909093	0.7787253962454419	0.0	-0.2809804479489153	0.7787253962454419	True	False	6		
spearman	author/tnk/mean	tnk	mean	1	GSE207422	12	-0.09090909090909093	0.7787253962454419	0.0	-0.2809804479489153	0.7787253962454419	True	False	4		
spearman	marker/tnk_umi/pct	tnk_umi	pct	1	GSE291670	6	-0.6	0.208	0.0	-1.2590839804270721	0.20799999999999985	True	True	1		
spearman	marker/tnk_umi/mean	tnk_umi	mean	1	GSE291670	6	-0.5428571428571429	0.26570262390670546	0.0	-1.1130135177453457	0.2657026239067055	True	True	1		
