sampleId,TACSTD2,immune_tcell_effector,cytotoxic,exhaustion,ESTIMATE_Aran,ABSOLUTE_Aran,CPE_Aran,ABSOLUTE_GDC,ESTIMATE_or_ABSOLUTE
TCGA-55-8505-01,0.671,-1.3690625,-1.145825,-1.2147416666666666,0.8329,,0.6573,0.32,0.8329
TCGA-55-8506-01,-4.1587,0.013749999999999984,0.13945,-0.2638749999999999,0.7566,,0.6661,0.45,0.7566
TCGA-55-8507-01,0.0007,-0.844875,-0.707775,-0.7962583333333333,0.8241,,0.7466,0.64,0.8241
TCGA-55-8508-01,0.2466,-0.37305000000000005,0.018799999999999983,0.019883333333333354,0.7656,,0.6026,0.38,0.7656
TCGA-55-8510-01,0.6756,0.8768625,0.36668750000000006,0.5965,0.5711,,0.5577,0.28,0.5711
TCGA-55-8511-01,0.1248,0.5669,0.431875,0.34875833333333334,0.6323,,0.4895,0.19,0.6323
TCGA-55-8512-01,1.0362,-0.964475,-0.4148749999999999,-0.8759,0.8527,,0.7711,0.35,0.8527
TCGA-55-8513-01,-0.178,-0.5561375000000001,-0.4561125,0.4075166666666666,0.5926,,0.5425,0.5,0.5926
TCGA-55-8514-01,0.0434,-1.0956374999999998,-0.9551,-0.29130833333333334,0.8078,,0.6573,0.54,0.8078
TCGA-55-8614-01,1.4573,-0.21072500000000002,-0.3477,-0.2166,0.8002,,0.7081,0.32,0.8002
TCGA-55-8615-01,-0.7751,-1.733025,-1.4730500000000002,-1.2541166666666665,0.8968,,0.7303,0.57,0.8968
TCGA-55-8616-01,0.7311,-0.982975,-1.1502375,-0.26801666666666674,0.8341,,0.7852,0.39,0.8341
TCGA-55-8619-01,0.6011,0.45551250000000004,0.84435,0.658925,0.5401,,0.4228,0.24,0.5401
TCGA-55-8620-01,-4.6322,0.568825,0.3226625,0.15554166666666666,0.8691,,0.7038,0.62,0.8691
TCGA-55-8621-01,-0.3664,0.8086375,0.9295999999999999,0.806975,0.4894,,0.5738,0.2,0.4894
TCGA-55-A48X-01,0.9257,0.2452625,0.4322125,0.43702500000000005,0.6695,,0.5617,0.28,0.6695
TCGA-55-A48Y-01,0.0955,-0.206275,-0.10543749999999998,-0.35485833333333333,0.7365,,0.6527,0.36,0.7365
TCGA-55-A48Z-01,-0.1079,0.254925,-0.1773125,0.20748333333333335,0.694,,0.6648,0.41,0.694
TCGA-55-A490-01,-1.0015,-0.6467125,-1.0675375,-0.65395,,,0.6244,0.58,0.58
TCGA-55-A491-01,0.3079,0.1423875,-0.0919875,0.08844166666666664,0.7008,,0.6043,0.45,0.7008
TCGA-55-A492-01,-0.2106,-0.9828374999999999,-0.5679124999999999,-1.0818666666666665,0.87,,0.8321,0.54,0.87
TCGA-55-A493-01,-0.4355,1.1508999999999998,1.1819375,0.7415499999999998,0.6579,,0.546,0.26,0.6579
TCGA-55-A494-01,-0.3232,-1.9527875,-2.24935,-2.0469,0.966,,0.9135,0.81,0.966
TCGA-55-A4DF-01,-0.9461,0.933325,0.66145,0.5816583333333333,0.759,,0.6391,0.42,0.759
TCGA-55-A4DG-01,0.2529,-0.012300000000000005,-0.25849999999999995,0.35051666666666664,0.7884,,0.7232,0.41,0.7884
TCGA-55-A57B-01,1.2064,-0.71155,-0.4679249999999999,-0.041899999999999986,0.7136,,0.6309,0.21,0.7136
TCGA-62-8394-01,-0.0051,-0.5105875,-0.7882250000000001,-0.3989833333333333,0.8342,,0.7622,0.53,0.8342
TCGA-62-8395-01,-0.5918,-0.8427250000000002,-0.7182625,-0.800175,0.7821,,0.7146,0.65,0.7821
TCGA-62-8397-01,0.417,-1.8916625,-1.1111,-0.684625,0.7641,,0.7,0.69,0.7641
TCGA-62-8398-01,0.2173,-0.3014875,-0.21930000000000002,-0.17743333333333333,0.7827,,0.6917,0.5,0.7827
TCGA-62-8399-01,-0.5326,-0.5541999999999999,-0.24469999999999997,-0.7201333333333334,0.8196,,0.7107,0.5,0.8196
TCGA-62-8402-01,-0.3658,1.46985,1.0543999999999998,0.32255,0.7781,,0.7091,0.5,0.7781
TCGA-62-A46O-01,-0.3265,-1.149875,-1.4276750000000002,-1.7326583333333332,0.9797,,0.9357,0.82,0.9797
TCGA-62-A46P-01,-0.3744,-0.93355,-0.471,-1.1943583333333334,0.8741,,0.8488,0.7,0.8741
TCGA-62-A46R-01,0.7049,-0.4245125,-0.5320375,0.2645916666666667,0.7192,,0.6292,0.42,0.7192
TCGA-62-A46S-01,-0.5558,-0.2200625,-0.1838625,-0.26871666666666666,0.8074,,0.7381,0.45,0.8074
TCGA-62-A46U-01,-0.8568,1.5092,0.8575,1.051475,0.5601,,0.5078,0.25,0.5601
TCGA-62-A46V-01,0.5008,-1.8859625,-1.948525,-1.1322083333333333,0.7977,,0.7545,0.52,0.7977
TCGA-62-A46Y-01,0.6508,0.268775,0.2900125,0.2861083333333333,0.7152,,0.6126,0.48,0.7152
TCGA-62-A470-01,-0.3355,-0.9826,-1.31495,-1.0813083333333335,0.8671,,0.7175,0.59,0.8671
TCGA-62-A471-01,-0.4611,-0.150125,0.305475,-0.8508333333333332,0.934,,0.7466,0.46,0.934
TCGA-62-A472-01,0.0661,0.545175,0.2987875,-0.08238333333333334,0.8073,,0.7466,0.4,0.8073
TCGA-64-1676-01,1.4501,0.6065499999999999,0.5107,0.39632500000000004,0.593,0.34,0.4716,0.51,0.593
TCGA-64-1677-01,-0.5628,0.6295625,0.81765,0.22349166666666667,0.8296,0.32,0.7791,0.32,0.8296
TCGA-64-1678-01,-0.8508,-0.6666375,-0.29389999999999994,-1.4706333333333335,0.9376,0.57,0.8146,0.57,0.9376
TCGA-64-1679-01,1.164,-1.2025000000000001,-1.39725,-0.46843333333333326,0.6294,0.42,0.5704,0.26,0.6294
TCGA-64-1680-01,0.2809,-0.9563749999999999,-0.5489375,-1.0411916666666665,0.8758,0.62,0.7508,0.61,0.8758
TCGA-64-1681-01,1.0738,-0.6928500000000001,-0.7476749999999999,0.09916666666666667,0.7257,0.27,0.6654,0.31,0.7257
TCGA-64-5774-01,-1.3931,-0.803275,-1.1586,-0.7977583333333333,0.9108,0.76,0.7704,0.76,0.9108
TCGA-64-5775-01,-2.5361,-0.9248000000000001,-1.3090125000000001,-0.74335,0.7987,0.71,0.6923,0.71,0.7987
TCGA-64-5778-01,1.0028,1.5511875,1.4280125,0.8535916666666665,0.6969,0.42,0.58,0.59,0.6969
TCGA-64-5779-01,-1.3411,0.1600375,0.15065,0.45316666666666655,0.7218,0.44,0.6064,0.44,0.7218
TCGA-64-5781-01,1.1144,1.369575,1.753625,0.6065999999999999,0.6918,0.38,0.5576,0.38,0.6918
TCGA-64-5815-01,0.2236,-0.797075,-0.4249125,-0.07861666666666665,0.5114,0.36,0.5551,0.35,0.5114
TCGA-67-3770-01,-0.1443,-0.04950000000000002,0.28111249999999993,-0.26535000000000003,0.7255,0.49,0.6326,0.65,0.7255
TCGA-67-3771-01,0.384,0.5208875000000001,0.47586249999999997,0.3729,0.6957,0.46,0.5991,0.46,0.6957
TCGA-67-3772-01,1.3146,-0.411775,0.21211249999999998,-0.0027583333333333487,0.6292,0.43,0.5707,0.45,0.6292
TCGA-67-3773-01,0.1241,0.4521875000000001,0.5548625,0.43740833333333334,0.626,0.69,0.6599,0.7,0.626
TCGA-67-3774-01,-0.1641,0.0759,0.2711625,0.1446333333333333,0.7186,0.48,0.6284,0.48,0.7186
TCGA-67-4679-01,0.2429,-0.5504125,-0.4782374999999999,-0.06738333333333336,0.676,0.7,0.8218,0.71,0.676
TCGA-67-6215-01,-0.3413,-1.0487875,-1.1064500000000002,-0.7407500000000001,0.8334,0.69,0.7878,0.69,0.8334
TCGA-67-6216-01,0.9737,-0.3847500000000001,-0.21537499999999998,0.13617500000000002,0.7327,0.39,0.5915,0.56,0.7327
TCGA-67-6217-01,0.4712,0.26325,0.18775000000000003,0.42923333333333336,0.6995,0.25,0.578,0.25,0.6995
TCGA-69-7760-01,0.3027,-2.094125,-2.4006625,-1.547658333333333,0.9055,0.65,0.7853,0.65,0.9055
TCGA-69-7761-01,0.1936,1.22895,0.6924375,0.8509083333333333,0.5999,0.23,0.4103,0.23,0.5999
TCGA-69-7763-01,-0.2166,-0.7923750000000002,-0.5812625,-0.2827083333333334,0.7096,0.36,0.6144,0.35,0.7096
TCGA-69-7764-01,0.2224,0.07618749999999999,-0.16698749999999998,-0.3307083333333333,0.8293,0.8,0.8079,0.8,0.8293
TCGA-69-7765-01,-0.4379,0.16344999999999998,0.35786250000000003,0.26943333333333336,0.6036,0.38,0.539,0.41,0.6036
TCGA-69-7973-01,-2.352,-0.61335,-0.4489625,-0.5143,0.8502,0.56,0.7392,0.55,0.8502
TCGA-69-7974-01,-0.2466,0.629725,0.6288125,0.543625,0.621,0.29,0.5606,0.29,0.621
TCGA-69-7978-01,0.7539,1.282075,1.1831124999999998,1.184116666666667,0.483,0.2,0.3778,0.2,0.483
TCGA-69-7979-01,0.1116,-0.6711125,-0.6521625,-0.6991083333333333,0.853,0.53,0.7452,0.53,0.853
TCGA-69-7980-01,0.4043,0.7272125,0.5533,0.43885833333333335,0.7051,0.55,0.7267,0.55,0.7051
TCGA-69-8253-01,-0.0329,-1.0175999999999998,-0.3461125,-0.60125,0.8476,0.39,0.758,0.39,0.8476
TCGA-69-8254-01,-0.2447,0.09686249999999999,0.098625,0.38230833333333325,0.7822,0.52,0.693,0.41,0.7822
TCGA-69-8255-01,-3.593,1.64955,1.7585625,0.691725,0.791,0.37,0.6203,0.37,0.791
TCGA-69-8453-01,0.8654,0.45486250000000006,0.6195625,0.547125,0.5504,,0.4925,0.56,0.5504
TCGA-69-A59K-01,1.1187,0.4096625,-0.06761250000000002,0.4360499999999999,0.7867,,0.6573,,0.7867
TCGA-71-6725-01,0.6854,-2.5383375,-2.3370125,-2.134725,0.8843,0.63,0.8068,0.63,0.8843
TCGA-71-8520-01,-0.1214,-1.2232374999999998,-1.0053750000000001,-0.5654416666666667,0.7557,,0.6788,,0.7557
TCGA-73-4658-01,0.001,0.18535000000000004,0.24396249999999997,0.7158833333333333,0.4689,0.35,0.5334,0.29,0.4689
TCGA-73-4659-01,-0.1574,-1.1382625000000002,-0.7736124999999999,-0.3260166666666667,0.717,0.33,0.6262,0.33,0.717
TCGA-73-4662-01,-0.8026,0.083575,-0.09451250000000001,0.5089583333333333,0.6866,0.49,0.6275,0.48,0.6866
TCGA-73-4666-01,-0.1183,1.5942375,1.6310375,0.8216916666666667,0.6536,0.46,0.5991,0.45,0.6536
TCGA-73-4668-01,0.9151,-0.90335,-0.826175,-0.6497333333333333,0.8089,0.53,0.6655,0.53,0.8089
TCGA-73-4670-01,0.5076,-0.9208624999999999,-0.8027749999999999,-1.1618416666666667,0.8099,0.62,0.7508,0.62,0.8099
TCGA-73-4675-01,-0.4834,-1.4287625,-1.0216375,-0.7622083333333332,0.7734,0.57,0.7027,0.57,0.7734
TCGA-73-4676-01,0.9616,-0.7892125000000001,-0.6761875,-0.7205333333333334,0.8008,0.52,0.7337,0.77,0.8008
TCGA-73-4677-01,-0.0711,-0.6218875000000001,-0.30295,-0.3984666666666667,0.8104,0.47,0.7019,0.47,0.8104
TCGA-73-7498-01,-0.2201,-0.6020875000000001,-0.6280125,-0.18004166666666666,0.7432,0.62,0.7355,0.62,0.7432
TCGA-73-7499-01,0.0933,1.4407124999999998,1.0933875,0.6424166666666666,0.6702,0.39,0.5676,0.38,0.6702
TCGA-73-A9RS-01,0.0487,-0.34025,-0.4731625,-0.8734833333333333,0.9075,,0.7488,0.61,0.9075
TCGA-75-5122-01,-1.8616,2.007725,2.08875,1.9920833333333334,0.373,0.19,0.3382,0.32,0.373
TCGA-75-5125-01,-0.403,0.9806875,0.8018875,0.5492666666666667,0.6511,0.31,0.5325,0.31,0.6511
TCGA-75-5126-01,0.5742,0.790875,0.8426625,0.645,0.5279,0.29,0.4674,0.24,0.5279
TCGA-75-5146-01,0.3993,-0.48291249999999997,-0.18156250000000002,-0.3424749999999999,0.7481,0.58,0.6906,0.58,0.7481
TCGA-75-5147-01,0.3875,0.07047500000000001,-0.1735375,0.22519166666666668,0.7138,0.4,0.6223,0.4,0.7138
TCGA-75-6203-01,-0.5466,0.2922125,0.866425,0.3629416666666667,0.51,0.26,0.4095,0.26,0.51
TCGA-75-6205-01,0.483,1.0336625000000002,0.8703375,1.0827416666666665,0.389,0.18,0.3236,0.27,0.389
TCGA-75-6206-01,-0.2829,-1.0378375,-1.0754125,-0.4019416666666667,0.7503,0.7,0.8145,0.7,0.7503
TCGA-75-6207-01,0.9045,-1.1320875000000001,-1.1673874999999998,-0.6659916666666664,0.8547,0.72,0.7977,0.64,0.8547
TCGA-75-6211-01,-0.6604,-0.344775,-0.42708749999999995,-0.5277083333333333,0.843,0.39,0.5327,0.39,0.843
TCGA-75-6212-01,0.2895,-0.9361875000000001,-0.454125,0.110325,0.6742,0.41,0.5599,0.43,0.6742
TCGA-75-6214-01,1.7833,-0.9526874999999999,-1.1629,-0.6881333333333334,0.91,0.42,0.7191,0.64,0.91
TCGA-75-7025-01,0.8268,-0.3155875,0.1512625,0.1102166666666667,0.671,0.35,0.5637,0.34,0.671
TCGA-75-7027-01,-0.2596,-0.57965,-0.4139374999999999,-0.3615833333333333,0.8031,0.62,0.7591,0.62,0.8031
TCGA-75-7030-01,0.6703,-0.15592499999999998,-0.151175,0.2414416666666667,0.6122,,0.5982,,0.6122
TCGA-75-7031-01,0.036,0.38785,0.499625,0.3172,0.797,0.48,0.6764,0.49,0.797
TCGA-78-7143-01,1.0133,-1.0072,-1.3526375,-0.16835,0.8331,0.71,0.7784,0.52,0.8331
TCGA-78-7145-01,1.1246,-1.6323875,-1.7773625,-0.8364833333333334,0.7866,0.63,0.734,0.63,0.7866
TCGA-78-7146-01,-0.1882,-0.11857499999999999,-0.5909625000000001,-0.5118583333333334,0.8609,0.68,0.7694,0.68,0.8609
TCGA-78-7147-01,1.3262,0.0747625,-0.405275,-0.5519416666666667,0.8715,0.62,0.7508,0.62,0.8715
TCGA-78-7148-01,0.7877,0.07768750000000002,0.3386125,-0.4786166666666667,0.835,0.6,0.7169,0.6,0.835
TCGA-78-7149-01,0.5505,-0.6406625,-0.48974999999999996,-1.1415666666666664,0.8547,0.59,0.7983,0.6,0.8547
TCGA-78-7150-01,0.0309,-0.4085,-0.379575,-1.0620916666666667,0.8601,0.46,0.749,0.46,0.8601
TCGA-78-7152-01,-0.9419,-0.020387499999999992,0.060175000000000006,-0.20586666666666664,0.7607,0.55,0.6844,0.55,0.7607
TCGA-78-7153-01,-1.4904,-0.6625125,-0.5068625,-1.053225,0.8796,0.73,0.8237,0.57,0.8796
TCGA-78-7154-01,-0.3975,-0.304275,-0.17471250000000002,-0.8764750000000001,0.879,0.51,0.8117,0.5,0.879
TCGA-78-7155-01,-1.76,-0.05146250000000001,-0.4548125,-0.8432166666666667,0.9447,0.81,0.8811,0.82,0.9447
TCGA-78-7156-01,-0.2376,-0.5998875,-0.5352125000000001,-1.416883333333333,0.9013,0.8,0.8909,0.8,0.9013
TCGA-78-7158-01,-0.1485,-1.2209499999999998,-1.3342375,-0.7043083333333332,0.878,0.86,0.9088,0.9,0.878
TCGA-78-7159-01,-0.9636,-0.027612499999999998,0.026999999999999996,-0.2977583333333333,0.8215,0.39,0.5643,0.29,0.8215
TCGA-78-7160-01,0.5728,0.8462375,0.6678625,0.6342833333333333,0.6089,0.32,0.4858,0.29,0.6089
TCGA-78-7161-01,-0.0641,-1.0039,-0.614275,-1.097875,0.8919,0.75,0.8637,0.75,0.8919
TCGA-78-7162-01,-0.5004,0.2699875,0.68065,0.2744583333333333,0.7015,0.29,0.6477,0.27,0.7015
TCGA-78-7163-01,-0.7287,-0.9932500000000001,-0.5431374999999999,-1.3601500000000002,0.9576,0.69,0.7654,0.68,0.9576
TCGA-78-7166-01,1.4385,-0.0316,0.1715625,-0.8422,0.8917,0.63,0.7045,0.63,0.8917
TCGA-78-7167-01,0.306,-0.9402375000000001,-0.9220875,-1.3364666666666667,0.9055,0.84,0.8281,0.84,0.9055
TCGA-78-7220-01,-1.096,-0.183375,-0.29079999999999995,-0.7533250000000001,0.9161,0.61,0.7356,0.61,0.9161
TCGA-78-7535-01,0.9283,-1.3818875,-0.6196,-0.6611666666666668,0.7326,0.75,0.7835,0.6,0.7326
TCGA-78-7536-01,-0.2056,0.331525,-0.12342499999999999,-0.289275,0.8105,0.78,0.7846,0.78,0.8105
TCGA-78-7537-01,-0.1353,-0.9116875,-0.5278,-0.5696083333333334,0.8031,0.74,0.8098,0.74,0.8031
TCGA-78-7539-01,-0.2359,0.7725249999999999,0.620625,0.4173583333333333,0.71,0.52,0.6168,0.52,0.71
TCGA-78-7540-01,1.1713,-1.1301124999999999,-0.6337875000000001,-0.9921833333333335,0.8627,0.59,0.7557,0.59,0.8627
TCGA-78-7542-01,1.0374,0.0812,-0.1015375,-0.3194583333333334,0.9017,0.36,0.6054,0.35,0.9017
TCGA-78-7633-01,-0.3305,-1.493125,-1.061575,-1.29515,0.8963,0.75,0.874,0.75,0.8963
TCGA-78-8640-01,2.251,0.0054249999999999785,0.0259625,-0.21449166666666666,0.8504,,0.7109,0.35,0.8504
TCGA-78-8648-01,-1.3928,0.9616250000000001,1.4455375,1.0669416666666667,0.3129,,0.4118,,0.3129
TCGA-78-8655-01,0.8594,0.24524999999999997,0.16965,0.13299999999999998,0.7021,,0.6573,0.46,0.7021
TCGA-78-8660-01,0.0636,1.0949375000000001,1.247,0.5803666666666666,0.6722,,0.5202,0.33,0.6722
TCGA-78-8662-01,0.5687,-1.0316375,-1.2450875,-1.42745,0.9267,,0.8731,0.79,0.9267
TCGA-80-5607-01,-0.4342,0.31517500000000004,0.5987624999999999,0.3818666666666668,0.7458,0.49,0.6465,0.49,0.7458
TCGA-80-5608-01,0.2651,-0.1749875,0.30692500000000006,-0.23586666666666667,0.8656,0.49,0.6345,0.48,0.8656
TCGA-80-5611-01,0.5493,0.38050000000000006,0.0898625,0.17666666666666664,0.7087,0.51,0.6307,0.51,0.7087
TCGA-83-5908-01,-0.1921,2.1496625,1.8492250000000001,1.23285,0.6178,0.33,0.4854,0.4,0.6178
TCGA-86-6562-01,0.3796,-0.6994874999999999,-0.7656,-0.68005,0.702,0.45,0.6059,0.46,0.702
TCGA-86-6851-01,-0.2301,1.675925,1.6037500000000002,1.2616666666666667,0.5575,0.32,0.4502,0.32,0.5575
TCGA-86-7701-01,-1.5136,0.8591125000000001,0.97835,0.9188916666666666,0.6174,0.43,0.5066,0.42,0.6174
TCGA-86-7711-01,0.2196,-0.11651249999999999,-0.015499999999999993,-0.04142499999999999,0.6469,0.33,0.5034,0.33,0.6469
TCGA-86-7713-01,-0.7769,-0.9655749999999999,-1.1186124999999998,-0.9909583333333334,0.9367,0.65,0.7792,0.65,0.9367
TCGA-86-7714-01,0.9969,-1.4987374999999998,-1.4839625000000003,-0.729025,0.7498,0.67,0.7124,0.67,0.7498
TCGA-86-7953-01,0.5919,-0.3742000000000001,-0.287575,0.1525333333333333,0.6956,0.35,0.546,0.35,0.6956
TCGA-86-7954-01,-1.1191,0.94595,0.20621250000000002,0.6402249999999999,0.6143,0.27,0.4711,0.27,0.6143
TCGA-86-7955-01,0.2972,-0.993325,-1.101375,-1.8566416666666672,0.9786,0.73,0.869,0.73,0.9786
TCGA-86-8054-01,-3.1659,-0.9664250000000001,-1.1508625000000001,-0.5859916666666666,0.9153,0.74,0.8646,0.74,0.9153
TCGA-86-8055-01,0.1372,-0.38757500000000006,-0.5265375,-0.08741666666666671,0.608,0.23,0.4782,0.28,0.608
TCGA-86-8056-01,0.0213,-0.5391375,-0.58345,-0.04403333333333335,0.7579,0.55,0.6817,0.37,0.7579
TCGA-86-8073-01,1.0988,-0.54635,-0.8416374999999999,-0.42227499999999996,0.7441,0.34,0.6105,0.43,0.7441
TCGA-86-8074-01,0.9784,-0.056175,-0.50445,0.050116666666666664,0.6777,0.51,0.6097,0.51,0.6777
TCGA-86-8075-01,0.4707,-0.8121875000000001,-0.8946375,0.09686666666666667,0.6224,0.31,0.5429,0.3,0.6224
TCGA-86-8076-01,-0.9395,0.8461250000000001,0.854525,0.6705416666666668,0.6311,0.24,0.45,0.24,0.6311
TCGA-86-8278-01,-0.3023,-0.32381250000000006,-0.24236250000000004,-0.22154166666666672,0.719,0.56,0.6614,0.56,0.719
TCGA-86-8279-01,0.8984,-1.4962499999999999,-1.5935125,-0.9555083333333334,0.7953,0.5,0.6975,0.5,0.7953
TCGA-86-8280-01,0.1722,0.5254625,0.273775,0.5862916666666668,0.598,0.44,0.5801,0.45,0.598
TCGA-86-8281-01,0.0035,-0.7605249999999999,-0.6441625,-0.6177750000000001,0.8423,0.43,0.6889,0.54,0.8423
TCGA-86-8358-01,-4.4321,0.09043749999999999,0.08785,-0.10573333333333333,0.889,,0.8081,0.72,0.889
TCGA-86-8359-01,0.3276,0.8771875,1.11015,0.3234166666666667,0.7505,,0.6717,0.44,0.7505
TCGA-86-8585-01,-0.2543,0.8233374999999999,0.9390750000000001,0.4221166666666667,0.6753,,0.5413,0.29,0.6753
TCGA-86-8668-01,0.3856,-0.3196375,-0.5317125,0.31550833333333334,0.6448,,0.6406,0.41,0.6448
TCGA-86-8669-01,-0.1619,-0.22900000000000004,-0.19877500000000003,-0.16332500000000003,0.7917,,0.6974,0.57,0.7917
TCGA-86-8671-01,-0.0613,1.6347375,1.5291249999999998,1.4402666666666668,0.3284,,0.3802,1.0,0.3284
TCGA-86-8672-01,-0.0403,0.9632499999999999,1.1173374999999999,0.4891166666666667,0.6412,,0.5377,0.32,0.6412
TCGA-86-8673-01,-1.0844,0.02193749999999999,0.4407,-0.5697666666666666,0.7893,,0.7244,0.4,0.7893
TCGA-86-8674-01,0.5144,-1.1352,-1.3353624999999998,-1.6572166666666668,0.9332,,0.6611,0.58,0.9332
TCGA-86-A456-01,0.0789,-0.006649999999999993,-0.13998750000000001,0.20230000000000004,0.696,,0.5977,0.36,0.696
TCGA-86-A4D0-01,-1.1435,0.017637500000000007,0.100175,-0.45222499999999993,0.9276,,0.8313,0.79,0.9276
TCGA-86-A4JF-01,0.141,0.23905,0.8969250000000001,0.043333333333333314,0.7564,,0.6573,0.25,0.7564
TCGA-86-A4P7-01,-0.6062,0.28166250000000004,0.5301750000000001,0.4444916666666667,0.6282,,0.5201,0.19,0.6282
TCGA-86-A4P8-01,0.0854,0.794475,1.144675,0.8008916666666667,0.4525,,0.5144,0.46,0.4525
TCGA-91-6828-01,-1.3388,0.6377375000000001,0.22553750000000003,0.39870833333333344,0.6132,0.37,0.5138,0.37,0.6132
TCGA-91-6829-01,-0.1238,-0.5859875,-0.5111625,-0.31210833333333343,0.682,0.49,0.6335,0.49,0.682
TCGA-91-6830-01,-0.0891,0.4256625,0.5164500000000001,0.1562583333333333,0.6472,0.29,0.5314,0.28,0.6472
TCGA-91-6831-01,-1.4279,-0.012837500000000009,0.19663749999999997,0.05804166666666665,0.6998,0.52,0.656,0.5,0.6998
TCGA-91-6835-01,-0.3551,1.157725,0.8308749999999999,1.0552583333333334,0.4666,0.21,0.3848,0.21,0.4666
TCGA-91-6836-01,-0.0882,-0.017750000000000002,-0.282225,-0.5472416666666667,0.9023,0.67,0.7982,0.67,0.9023
TCGA-91-6840-01,-0.343,0.2871625,0.33726249999999997,-0.03531666666666667,0.7975,0.62,0.7434,0.62,0.7975
TCGA-91-6847-01,1.1027,-0.6956375,-1.0611125000000001,-1.418416666666667,0.9806,0.85,0.9191,0.85,0.9806
TCGA-91-6848-01,-2.9518,0.9619500000000001,0.936375,0.6945583333333333,0.5569,0.3,0.4348,0.31,0.5569
TCGA-91-6849-01,0.2553,-0.19256250000000003,0.31237499999999996,0.09724166666666663,0.7161,0.59,0.6688,0.62,0.7161
TCGA-91-7771-01,-0.5132,0.57735,0.37191250000000003,0.81895,0.5901,0.59,0.6621,0.32,0.5901
TCGA-91-8496-01,1.3422,-0.41883750000000003,0.461625,0.15091666666666667,0.6494,,0.7913,0.5,0.6494
TCGA-91-8497-01,-1.0635,-0.31337499999999996,-0.16498749999999998,0.5664916666666667,0.6135,,0.6351,0.45,0.6135
TCGA-91-8499-01,-3.2857,0.27018749999999997,0.5019750000000001,-0.21248333333333333,0.8296,,0.7542,0.77,0.8296
TCGA-91-A4BC-01,-4.4202,2.0119875,2.2947625,1.1567333333333332,0.4706,,0.3736,0.22,0.4706
TCGA-91-A4BD-01,0.1049,-0.42856250000000007,-0.10675000000000001,-0.03210833333333331,0.7523,,0.7037,0.55,0.7523
TCGA-93-7347-01,0.3572,1.0270124999999999,0.9353125,0.8946333333333333,0.4905,0.28,0.4277,0.3,0.4905
TCGA-93-7348-01,-0.4331,-0.3709875,-0.6693625,0.06408333333333334,0.7142,0.35,0.5279,0.45,0.7142
TCGA-93-8067-01,0.5028,-0.2566125,-0.031037500000000003,-0.5190083333333334,0.8746,0.32,0.6998,0.32,0.8746
TCGA-93-A4JN-01,1.1562,-0.5873875000000001,-0.5127375000000001,0.48935,0.7404,,0.6621,0.37,0.7404
TCGA-93-A4JO-01,0.0049,0.6875875,0.7034125,0.8446083333333333,0.5944,,0.4597,0.2,0.5944
TCGA-93-A4JP-01,0.4565,-0.39640000000000003,-0.6746625,-0.028583333333333332,0.6735,,0.6919,0.27,0.6735
TCGA-93-A4JQ-01,0.7903,0.7694125,0.5694625,0.781225,0.5564,,0.4322,0.2,0.5564
TCGA-95-7039-01,1.2356,0.07919999999999999,-0.21513749999999998,-0.052749999999999984,0.7957,0.41,0.7014,0.41,0.7957
TCGA-95-7043-01,-2.8712,-0.9716375,-1.0285625,-1.3973916666666668,0.9146,0.77,0.8273,0.76,0.9146
TCGA-95-7562-01,0.3029,0.39592499999999997,-0.3846125,-0.3490666666666667,0.7756,0.55,0.6951,0.55,0.7756
TCGA-95-7567-01,0.4631,0.3469375,0.264025,-0.042991666666666616,0.7511,0.53,0.6756,0.53,0.7511
TCGA-95-7944-01,-0.3495,1.7793375,2.1735125,1.1402333333333334,0.6386,0.41,0.5358,0.41,0.6386
TCGA-95-7947-01,0.961,0.16922500000000001,-0.05005,0.11121666666666669,0.8425,0.66,0.7556,0.66,0.8425
TCGA-95-7948-01,0.5349,-0.9936250000000001,-1.0499749999999999,-0.9111416666666668,0.8573,0.71,0.8167,0.71,0.8573
TCGA-95-8039-01,1.2159,-0.08114999999999999,-0.03472499999999999,0.3048916666666666,0.6986,0.45,0.5954,0.47,0.6986
TCGA-95-8494-01,0.3547,-1.1518249999999999,-1.2339874999999998,-0.5769833333333335,0.7979,,0.6973,0.53,0.7979
TCGA-95-A4VK-01,0.672,0.10515,0.0978625,-0.023308333333333348,0.8065,,0.6418,0.57,0.8065
TCGA-95-A4VN-01,-0.2124,1.2144,1.202825,0.8997916666666667,0.635,,0.5148,0.18,0.635
TCGA-95-A4VP-01,-0.8938,0.286575,0.6185,0.37450000000000006,0.7191,,0.6291,0.3,0.7191
TCGA-97-7546-01,-0.1464,-0.06662499999999999,-0.10884999999999999,0.3730166666666666,0.6363,0.57,0.6975,0.67,0.6363
TCGA-97-7547-01,0.8421,-0.9009750000000001,-1.3022000000000002,-0.20265,0.7632,0.54,0.6749,0.55,0.7632
TCGA-97-7552-01,0.3206,1.4386375,1.5244625,1.08735,0.5542,0.17,0.4233,0.18,0.5542
TCGA-97-7553-01,0.166,0.7038875,0.89045,0.8602583333333333,0.4782,0.3,0.4474,0.29,0.4782
TCGA-97-7554-01,-0.7412,-0.180775,-0.29333750000000003,-0.017666666666666653,0.635,0.3,0.5815,0.29,0.635
TCGA-97-7937-01,0.5775,-1.2898,-1.0732625,-1.1953833333333335,0.8497,0.42,0.6596,0.59,0.8497
