sampleId,TACSTD2,immune_tcell_effector,cytotoxic,exhaustion,ESTIMATE_Aran,ABSOLUTE_Aran,CPE_Aran,ABSOLUTE_GDC,ESTIMATE_or_ABSOLUTE
TCGA-92-8064-01,-0.4666,2.001475,1.9032499999999999,1.3341833333333335,0.5871,0.31,0.4947,0.31,0.5871
TCGA-92-8065-01,1.1582,0.38677500000000004,0.21619999999999995,0.5454666666666668,0.7396,0.5,0.637,0.5,0.7396
TCGA-94-7033-01,0.663,-0.497325,-0.4679875,-0.7896666666666667,0.9486,0.44,0.6634,0.44,0.9486
TCGA-94-7557-01,0.2957,-0.9919125,-0.299375,-0.5041083333333333,0.8418,0.47,0.6086,0.46,0.8418
TCGA-94-7943-01,-0.1696,-0.49115000000000003,-0.6539375,-0.61855,0.8805,0.58,0.7667,0.58,0.8805
TCGA-94-8035-01,0.5315,-0.8893249999999999,-1.0911624999999998,-0.7486,0.9393,0.31,0.5813,0.48,0.9393
TCGA-94-8490-01,0.4228,-0.5750125,-0.4189625,-0.924,0.9635,,0.8434,0.79,0.9635
TCGA-94-8491-01,2.0458,-0.28726250000000003,0.39605,0.19555,0.8353,,0.6167,0.52,0.8353
TCGA-94-A4VJ-01,0.9298,-0.2732,-0.5348875,-0.34674166666666667,0.8429,,0.7581,0.53,0.8429
TCGA-94-A5I4-01,0.6327,-1.6320124999999999,-1.7698125,-0.704325,0.9226,,0.8602,0.59,0.9226
TCGA-94-A5I6-01,-0.8532,-0.9585125,-1.0628625,-0.7388416666666666,0.9003,,0.8752,0.38,0.9003
TCGA-96-7544-01,-0.0158,0.14439999999999997,-0.061675000000000015,0.4296,0.662,0.58,0.6422,0.58,0.662
TCGA-96-7545-01,0.0763,0.1269,0.36035,0.43323333333333336,0.6892,0.4,0.6006,0.4,0.6892
TCGA-96-8169-01,0.2209,-0.1912875,-0.177675,-0.09269166666666667,0.7837,0.43,0.643,0.42,0.7837
TCGA-96-8170-01,0.8656,-0.9170124999999999,-0.9274999999999999,-0.21781666666666666,0.7949,0.35,0.6409,0.35,0.7949
TCGA-96-A4JK-01,-0.5732,0.500775,0.5360375,-0.07066666666666667,0.8432,,0.7019,0.5,0.8432
TCGA-96-A4JL-01,-0.6149,1.4710625,1.37675,1.3095750000000002,0.5838,,0.4837,0.38,0.5838
TCGA-98-7454-01,-0.5421,1.0654,1.2623,1.1919083333333333,0.4284,0.21,0.394,0.25,0.4284
TCGA-98-8020-01,0.2666,0.3508,0.4090625,0.17114999999999994,0.7277,0.46,0.5991,0.46,0.7277
TCGA-98-8021-01,0.5159,-0.356675,-0.20172500000000004,-0.5343249999999999,0.8467,0.59,0.7345,0.41,0.8467
TCGA-98-8022-01,0.0855,0.2726875,0.33845000000000003,0.24540833333333337,0.7532,0.42,0.5867,0.42,0.7532
TCGA-98-8023-01,-0.2612,1.0879375,1.05495,0.4987250000000001,0.6305,0.29,0.4752,0.29,0.6305
TCGA-98-A538-01,0.9304,0.060399999999999995,-0.15413749999999998,-0.31024999999999997,0.8415,,0.7019,0.45,0.8415
TCGA-98-A539-01,0.156,-1.251825,-1.0376125,-0.41239166666666666,0.8355,,0.7466,0.3,0.8355
TCGA-98-A53A-01,-0.5069,0.002762500000000001,-0.2047875,-0.3353916666666666,0.9414,,0.6724,0.7,0.9414
TCGA-98-A53B-01,0.2625,0.23874999999999996,0.32245,0.19602500000000003,0.8211,,0.7019,0.36,0.8211
TCGA-98-A53C-01,-0.9412,0.8716375,1.2845375,1.4337666666666669,0.4175,,0.3703,0.47,0.4175
TCGA-98-A53D-01,-0.2768,-0.09388750000000001,0.2560875,0.9419166666666667,0.5039,,0.4181,0.99,0.5039
TCGA-98-A53H-01,-0.1758,0.5050374999999999,0.60095,0.8899583333333333,0.5303,,0.3879,0.43,0.5303
TCGA-98-A53I-01,0.0535,0.66335,0.5251250000000001,0.6736916666666667,0.7425,,0.6609,0.52,0.7425
TCGA-98-A53J-01,0.7074,-0.8679125,-0.8865125,-0.824675,0.9353,,0.6573,0.4,0.9353
TCGA-J1-A4AH-01,-0.3519,-0.782075,-0.788125,-0.30701666666666666,0.9432,,0.7741,0.33,0.9432
TCGA-L3-A4E7-01,0.7165,0.04868749999999999,-0.12242499999999998,-0.11611666666666665,0.8198,,0.7243,0.46,0.8198
TCGA-L3-A524-01,0.0604,-0.2105375,-0.7995375,-0.4132166666666666,0.9166,,0.8973,0.59,0.9166
TCGA-LA-A446-01,-0.3097,-0.8723,-0.609225,-0.5869083333333335,0.9321,,0.7742,0.41,0.9321
TCGA-LA-A7SW-01,-0.2463,-0.6660374999999998,-0.7636875000000001,-0.5252249999999999,0.8966,,0.92,0.48,0.8966
TCGA-MF-A522-01,0.4734,-0.28505,0.0654625,-0.7013666666666668,0.957,,0.9253,0.64,0.957
TCGA-NC-A5HD-01,0.6863,-1.1432125,-0.8478125,-1.1663166666666667,0.9705,,0.7779,0.61,0.9705
TCGA-NC-A5HE-01,-0.3336,2.0031999999999996,1.9933500000000002,1.4498833333333332,0.5584,,0.4126,0.32,0.5584
TCGA-NC-A5HF-01,0.7656,-1.8794999999999997,-1.235525,-1.2423250000000001,0.9717,,0.8257,0.75,0.9717
TCGA-NC-A5HG-01,0.6801,-1.3644125000000003,-1.63585,-2.0301666666666667,0.9605,,0.7357,0.75,0.9605
TCGA-NC-A5HH-01,-2.7521,0.27607499999999996,0.2639125,-0.7687499999999998,0.9454,,0.8494,0.77,0.9454
TCGA-NC-A5HI-01,1.3722,-0.43056250000000007,-0.48724999999999996,-0.7350833333333333,0.9443,,0.7565,0.6,0.9443
TCGA-NC-A5HJ-01,-0.9173,1.26955,1.4386124999999996,1.0975749999999997,0.6429,,0.559,0.17,0.6429
TCGA-NC-A5HK-01,1.6049,-0.15106250000000002,0.1033625,-0.12397500000000002,0.9297,,0.8361,0.48,0.9297
TCGA-NC-A5HL-01,0.5412,0.9977000000000001,1.0098625,0.8764333333333334,0.8155,,0.7243,0.5,0.8155
TCGA-NC-A5HM-01,0.0368,0.35914999999999997,0.1160625,-0.5978166666666666,0.9174,,0.7449,0.69,0.9174
TCGA-NC-A5HN-01,0.3796,-0.31115,-0.1560875,-0.6372916666666667,0.9572,,0.7913,0.82,0.9572
TCGA-NC-A5HO-01,1.2168,0.20008750000000003,0.0873625,-0.6133500000000001,0.9058,,0.7913,0.63,0.9058
TCGA-NC-A5HP-01,-0.3664,-1.2887000000000002,-1.5907,-1.087525,0.8621,,0.8233,0.53,0.8621
TCGA-NC-A5HQ-01,1.0329,0.018900000000000007,0.1684625,0.42040833333333333,0.8597,,0.6728,0.5,0.8597
TCGA-NC-A5HR-01,0.0647,0.009725,-0.4243,-0.23825000000000005,0.9446,,0.7466,0.66,0.9446
TCGA-NC-A5HT-01,0.5722,-1.7016,-2.3764749999999997,-1.807908333333333,0.9721,,0.6573,0.73,0.9721
TCGA-NK-A5CR-01,1.1607,-1.578925,-1.7248999999999999,-1.1596416666666667,0.9636,,0.6657,0.61,0.9636
TCGA-NK-A5CT-01,1.1246,-0.3086875,-0.15782499999999997,-0.2959083333333333,0.9169,,0.6573,0.5,0.9169
TCGA-NK-A5CX-01,1.4294,0.6602125000000001,0.4647375,0.13753333333333337,0.7655,,0.6126,0.51,0.7655
TCGA-NK-A5D1-01,-1.2706,-0.2098875,-0.4418375,-0.8447166666666667,0.9615,,0.9478,0.82,0.9615
TCGA-NK-A7XE-01,-0.2714,-0.3742375,-0.5340374999999999,-0.550425,0.9401,,0.7709,0.53,0.9401
TCGA-O2-A52N-01,0.743,0.013712499999999982,0.3866249999999999,0.2513083333333333,0.8422,,0.7706,0.46,0.8422
TCGA-O2-A52Q-01,0.8827,0.9937874999999999,0.6885125,0.8475416666666665,0.6395,,0.5891,0.52,0.6395
TCGA-O2-A52S-01,-2.5076,0.6454500000000001,0.1109125,0.260975,0.8661,,0.8131,0.75,0.8661
TCGA-O2-A52V-01,0.6967,-0.8714125,-1.1952,0.05886666666666667,0.8132,,0.7568,0.37,0.8132
TCGA-O2-A52W-01,0.509,-0.8030375000000002,-0.8843625,-0.897425,0.9287,,0.7654,0.36,0.9287
TCGA-O2-A5IB-01,-1.4706,-1.1912875,-1.8347625,-0.8898583333333335,0.9834,,0.9422,0.93,0.9834
TCGA-XC-AA0X-01,1.0467,-0.4012750000000001,-0.1219375,0.5339416666666666,0.7345,,0.6313,0.21,0.7345
