gene	present_treat	present_ctrl	n_treat	n_ctrl	mean_log1p_treat	mean_log1p_ctrl	pct_pos_treat	pct_pos_ctrl	cpm_treat	cpm_ctrl	log2FC_pseudobulk	delta_mean_log1p	mwu_U	mwu_p	rank_biserial	welch_t	welch_p	contrast	model	kind	n_library_treat	n_library_ctrl	compartment	mwu_q_focal
CLDN7	True	True	1217	1420	1.4139661882259764	1.027146774161022	0.6885784716516024	0.6464788732394366	757.8802416227256	426.54974124549415	0.8277799596049618	0.38681941406495435	1077263.0	7.342266407992598e-29	0.24673116761373493	10.161258015180941	8.844764210813748e-24	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	2.4963705787174834e-28
F11R	True	True	1217	1420	0.2155963382489032	0.15416087706169362	0.3155299917830731	0.20422535211267606	50.16621768182413	34.65115065143053	0.521242949302361	0.06143546118720958	954576.5	1.3770236466335757e-09	0.10474440728181755	4.36987874515162	1.2933221702485442e-05	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	2.6010446658634206e-09
PARD3	True	True	1217	1420	0.08329355236646566	0.06344276555312889	0.13557929334428923	0.10774647887323943	18.18104533435237	15.844756921807976	0.18738173711959785	0.019850786813336768	888888.0	0.024373003870328504	0.02872221000613373	2.2083630346104997	0.02731170524926145	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	0.025896316612224038
OCLN	True	True	1217	1420	0.12760126660952642	0.07166386564678527	0.19474116680361545	0.10492957746478873	28.786655112724585	18.065984527668906	0.64366509474341	0.05593740096274115	941742.5	9.07118189830162e-11	0.08989144398023319	5.209293991546354	2.0599631240824493e-07	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	1.9276261533890942e-10
TJP1	True	True	1217	1420	0.16973189289164098	0.12132709155285352	0.2407559572719803	0.16549295774647887	39.64477940962947	33.17033224752324	0.2503257826853453	0.048404801338787454	927653.5	3.0462735873907583e-06	0.07358605205596769	3.67330743610846	0.0002445366006717291	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	4.315554248803574e-06
IFI27	True	True	1217	1420	0.030610171415234845	0.003928023004918079	0.03451109285127362	0.004225352112676056	8.838008148643514	0.44424552117218624	2.7680502293544023	0.026682148410316766	890242.0	6.6830156707459265e-09	0.03028921267952822	4.619935381513271	4.162540049353565e-06	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	1.032829694569825e-08
OAS2	True	True	1217	1420	0.009600831837143121	0.0005545089110078109	0.015612161051766639	0.0014084507042253522	1.9359446420838171	0.14808184039072875	1.3545992786763839	0.00904632292613531	876349.0	4.2784609468717873e-05	0.014210654229402708	3.448106941624334	0.0005829383842377257	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	5.594910468986184e-05
IFIT1	True	True	1217	1420	0.004979472444175528	0.00029923789592432924	0.009860312243221035	0.0007042253521126761	1.0100580741306873	0.07404092019536437	0.9041882239904896	0.004680234548251199	871982.5	0.0008194487489160617	0.009157244204751835	3.0578998611687513	0.0022740184787028886	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	0.000995044909398075
MX1	True	True	1217	1420	0.021704909746187846	0.001734353616297802	0.03286770747740345	0.0028169014084507044	4.124403802700306	0.2961636807814575	1.9831362498106473	0.019970556129890044	890045.0	1.8971855002186974e-09	0.03006122189174487	5.144968601748529	3.0649695555069817e-07	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	3.2252153503717853e-09
ISG15	True	True	1217	1420	0.3192108970420642	0.18450033742416994	0.3582580115036976	0.23732394366197182	95.1138019806397	38.42723758139411	1.2855509840465802	0.13471055961789424	975222.0	1.3341465249826758e-12	0.128637726110153	7.468128434552609	1.1770880310070225e-13	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	3.240070132100784e-12
HLA-A	True	True	1217	1420	1.220676151885762	0.9125804474530144	0.6622843056696796	0.6126760563380281	566.7267510934931	297.2002536641926	0.928915237668212	0.3080957044327477	1023337.5	5.452841652124801e-17	0.18432245072737152	8.321913255651094	1.4257401865621783e-16	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	1.5449718014353601e-16
CXCL9	True	True	1217	1420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	864070.0		0.0			PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
CXCL10	True	True	1217	1420	0.000804061912681498	0.0	0.0008216926869350862	0.0	0.08417150617755727	0.0	0.11659299611994292	0.000804061912681498	864780.0	0.2803977997305539	0.0008216926869351049	1.0	0.3175094560293873	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	0.2803977997305539
EPCAM	True	True	1217	1420	0.8480988996094663	1.2375479088788754	0.608874281018899	0.7373239436619718	277.9343133982941	398.9324780126232	-0.5198310254190368	-0.3894490092694092	648141.0	1.8895554406557948e-29	-0.24989757774254395	-11.87799648638033	9.793947741519549e-32	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	8.030610622787127e-29
CD274	True	True	1217	1420	0.002468960027334752	0.010477895260475899	0.0049301561216105174	0.014084507042253521	0.5050290370653436	1.7029411644933805	-0.8447387870718222	-0.008008935233141147	856141.0	0.017459817498122733	-0.009176339879870876	-2.792746451773275	0.005279892998082249	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	0.0197877931645391
HLA-B	True	True	1217	1420	0.797085839423683	0.33707362689565246	0.5735414954806902	0.321830985915493	285.50974895427424	83.81432166115246	1.756204427326008	0.4600122125280306	1135287.5	3.936455651098279e-53	0.313883713125094	16.172914555778405	1.4396312503586787e-55	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
HLA-C	True	True	1217	1420	1.1071186868605565	0.9837906553210222	0.6639276910435498	0.6732394366197183	442.405436469241	288.2413023205535	0.6163528816113777	0.12332803153953431	944824.5	2.438734118502114e-05	0.09345828462971739	3.6392135809648587	0.00027904827575338644	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
B2M	True	True	1217	1420	2.0316480390660434	2.073436344927886	0.7740345110928513	0.8570422535211267	1470.3078699095704	1129.9384831014556	0.379578704177793	-0.041788305861842456	884954.5	0.2825230377323875	0.024169916789148926	-0.899243303370418	0.3686120472451906	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
NLRC5	True	True	1217	1420	0.010310990656311508	0.009728397046019894	0.021364009860312245	0.016901408450704224	2.3568021729716033	1.8510230048841092	0.23560783651469053	0.0005825936102916134	867943.0	0.40034908654704504	0.004482275741548802	0.18685175893307476	0.85179125482242	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
TAP1	True	True	1217	1420	0.09974649519932877	0.05848466379988117	0.1495480690221857	0.08873239436619719	23.14716419882825	11.328260789890749	0.9698844855913672	0.0412618313994476	916867.0	1.1934584289163533e-06	0.06110268843959399	4.221862609098826	2.51763785715996e-05	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
TAP2	True	True	1217	1420	0.20030875795391315	0.18071558997097514	0.2703368940016434	0.22746478873239437	44.190040743217565	34.42902789084443	0.3510729767115934	0.019593167982938003	895802.0	0.031570442240009905	0.03672387653778042	1.304574256456605	0.19215494290048837	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
TAPBP	True	True	1217	1420	0.5380611848597794	0.4218583194542969	0.5341002465078061	0.4267605633802817	128.86657595784018	87.36828583052996	0.5554295649170973	0.11620286540548247	965012.0	2.1893792272073965e-08	0.11682155380929782	5.100274796727061	3.6415110345707207e-07	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
PSMB8	True	True	1217	1420	0.3330957603100258	0.24379514797134605	0.3894823336072309	0.30633802816901406	84.00316316520215	51.754603216559694	0.6882195435074371	0.08930061233867975	940954.0	3.268736836066043e-06	0.08897890217227777	5.024187584535372	5.431966891487028e-07	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
PSMB9	True	True	1217	1420	0.2596608578524526	0.09161726984365211	0.294987674609696	0.13450704225352111	63.633658670233295	20.213171213334473	1.607325350203974	0.16804358800880048	1011728.5	1.436058779079744e-26	0.1708871966391612	10.81990441129517	1.6676178376974056e-26	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
PSMB10	True	True	1217	1420	0.30488183036531047	0.14869635302381792	0.36236647493837304	0.20211267605633804	75.2493265227362	29.320204397364293	1.330445115748017	0.15618547734149255	1013729.0	1.906204515816294e-22	0.17320240258312403	9.790753850121149	3.4888513088109606e-22	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
ERAP1	True	True	1217	1420	0.03309821961893708	0.01018125894353828	0.04026294165981923	0.017605633802816902	4.292746815055421	1.9250639250794737	0.8555484885021686	0.0229169606753988	883773.0	0.0004103399212703458	0.022802550719270398	3.630383891037283	0.0002916902786112099	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
ERAP2	True	True	1217	1420	0.03164471768249916	0.026386093325108478	0.05916187345932621	0.045774647887323945	6.817892000382138	5.330946254066235	0.3043585067760223	0.0052586243573906795	875504.5	0.12716686259046445	0.013233302857407425	1.0028337215075245	0.3160358167575607	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
CALR	True	True	1217	1420	0.9235758272265696	1.182156935558389	0.6516023007395234	0.7352112676056338	278.86019996624725	365.3919411641232	-0.38868144143831823	-0.25858110833181935	721803.0	1.330050202695093e-13	-0.1646475401298506	-7.882549864129966	4.6576255089602955e-15	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
CANX	True	True	1217	1420	0.5894817550874273	0.753851511010721	0.5439605587510271	0.6126760563380281	143.7649325512678	172.2932212946129	-0.25950305137937557	-0.16436975592329373	754708.5	5.563472126381224e-09	-0.12656555603134	-6.1614520946551075	8.315612793467476e-10	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
PDIA3	True	True	1217	1420	0.8937883334858675	0.9748658371438363	0.6565324568611339	0.6661971830985915	159.67334721882614	215.16291408772886	-0.42798839681349593	-0.08107750365796884	816144.5	0.012147630662990724	-0.05546483502494015	-2.349698599580445	0.018863355824062938	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
MX2	True	True	1217	1420	0.02747375976303853	0.010479384390256662	0.038619556285949055	0.015492957746478873	4.881947358298322	1.7029411644933805	1.121763763827275	0.016994375372781867	884018.0	0.00021468153144491264	0.02308609256194516	3.1259212447731985	0.0017992894264008653	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
OAS1	True	True	1217	1420	0.03619953854622476	0.013647716037954434	0.06409202958093672	0.023943661971830985	7.99629308686794	2.6654731270331173	1.2953312342661338	0.022551822508270328	898778.0	3.4623655868719266e-07	0.040168041941046395	4.325990885023986	1.593309259984419e-05	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
OAS3	True	True	1217	1420	0.015388900451977544	0.004287758301154524	0.024650780608052588	0.009154929577464789	2.7776597038593898	1.0365728827351013	0.8913493029480178	0.01110114215082302	877509.5	0.0016723806777653566	0.015553716712766397	3.2779736407116675	0.0010674738683020789	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
OASL	True	True	1217	1420	0.00794537089516255	0.0026150874157054547	0.013968775677896467	0.006338028169014085	1.515087111196031	0.7404092019536437	0.5311818194208667	0.0053302834794570954	870690.0	0.047205158846606206	0.007661416320436931	1.9678539593123123	0.04926517538780408	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
RSAD2	True	True	1217	1420	0.0	0.0013301666296132945	0.0	0.0007042253521126761	0.0	0.07404092019536437	-0.1030489600256604	-0.0013301666296132945	863461.5	0.3549632696542476	-0.0007042253521126751	-0.9999999999999999	0.31748099982134376	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IFIT2	True	True	1217	1420	0.005771232810918363	0.0018498153241814377	0.012325390304026294	0.0028169014084507044	1.3467440988409163	0.7404092019536437	0.4312339816012897	0.003921417486736925	872281.0	0.004033536727082312	0.009502702327357726	2.051264868113109	0.04035554819038902	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IFIT3	True	True	1217	1420	0.012994034566312653	0.0008324510072117706	0.025472473294987676	0.0028169014084507044	2.6093166915042754	0.2961636807814575	1.4774778202444765	0.012161583559100882	883684.0	3.8437121956516693e-07	0.02269954980499267	4.596065148069078	4.729900651247888e-06	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IFIT5	True	True	1217	1420	0.007950659247541904	0.001973098817374603	0.018898931799506986	0.004225352112676056	1.9359446420838171	0.44424552117218624	1.0235087454230154	0.005977560430167301	876743.0	0.0003191170455357149	0.014666635804969408	3.153510382444925	0.001639770158409632	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IFITM1	True	True	1217	1420	0.000563781404973809	0.0	0.0008216926869350862	0.0	0.08417150617755727	0.0	0.11659299611994292	0.000563781404973809	864780.0	0.2803977997305539	0.0008216926869351049	1.0	0.3175094560293873	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IFITM2	True	True	1217	1420	0.0038951121449932345	0.004355908692546569	0.004108463434675432	0.0028169014084507044	0.4208575308877863	0.2961636807814575	0.13251398844988707	-0.00046079654755333457	865181.0	0.5727382891192111	0.0012857754580068992	-0.14400167217587417	0.88551017739397	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IFITM3	True	True	1217	1420	0.6954684336064499	0.5233038335062872	0.571076417419885	0.4992957746478873	205.54681808559485	112.39411685656312	0.8651230432866491	0.17216460010016277	971097.0	6.822356279540571e-09	0.12386380733042457	6.498153124763585	9.84935426716246e-11	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IFI6	True	True	1217	1420	0.09126324920496395	0.02104403814111149	0.0961380443714051	0.028873239436619718	25.083108840912065	3.1097186482053036	2.666004299034498	0.07021921106385245	922667.0	2.6968032848708035e-13	0.06781510757230325	7.066080018421387	2.3955515449486704e-12	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IFI35	True	True	1217	1420	0.11768079587850157	0.047332450833695194	0.18323746918652423	0.07816901408450705	27.019053482995883	9.921483306178827	1.3592394107926127	0.07034834504480637	956464.5	2.330444922881653e-16	0.10692941544087864	7.33290344480454	3.1933313872042155e-13	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IFI44	True	True	1217	1420	0.016065671227403905	0.0006604726152556528	0.029580936729663106	0.002112676056338028	3.70354627181252	0.22212276058609312	1.9443596879161242	0.015405198612148252	887845.5	5.41167255378785e-09	0.027515710532711513	5.159664949727262	2.8720530654838073e-07	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IFI44L	True	True	1217	1420	0.004138392472968483	0.0008960492750408937	0.007395234182415777	0.0007042253521126761	0.8417150617755726	0.07404092019536437	0.7780009142366834	0.0032423431979275896	869847.0	0.0053716688653029305	0.0066858009189070255	1.9172476979271205	0.0553433734609954	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IFI16	True	True	1217	1420	0.02540782554398405	0.01536645914221346	0.04683648315529992	0.023943661971830985	5.723662420073894	3.1097186482053036	0.7102076617031238	0.01004136640177059	883973.0	0.0012417972147375593	0.023034013447984503	2.000055296458193	0.04559809500069923	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
DDX58	True	True	1217	1420	0.01086111469132442	0.002883044272249483	0.023007395234182416	0.006338028169014085	2.3568021729716033	0.6663682817582793	1.010380232947231	0.007978070419074937	878500.5	0.0002791272645053066	0.016700614533544655	3.2156809880676684	0.001324272065877793	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IFIH1	True	True	1217	1420	0.014092484305364134	0.008560701400680817	0.029580936729663106	0.01267605633802817	3.198517234747176	1.4067774837119231	0.8027771448491114	0.005531782904683317	878630.0	0.002327761012929844	0.01685048665038713	1.5377340484333057	0.12423518737508636	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
DDX60	True	True	1217	1420	0.024574180731547927	0.010320969352040051	0.036154478225143796	0.018309859154929577	4.2085753088778635	2.0731457654702026	0.7611726105177524	0.014253211379507877	879592.0	0.004239352615186363	0.017963822375502092	2.8506135116502644	0.004410600820651217	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
XAF1	True	True	1217	1420	0.027244147123026592	0.003320158057952181	0.05341002465078061	0.009154929577464789	6.060348444784124	1.0365728827351013	1.7935959407206368	0.02392398906507441	902506.0	1.83103216490049e-11	0.04448250720427738	6.535019576278176	8.878688284810289e-11	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
HERC5	True	True	1217	1420	0.0008704657308680124	0.0005941162609344928	0.0016433853738701725	0.0014084507042253522	0.16834301235511454	0.14808184039072875	0.025238408016122482	0.0002763494699335197	864274.0	0.8769084058157209	0.0002360919832884445	0.34904790120694934	0.7270846995084456	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
USP18	True	True	1217	1420	0.008079368633567462	0.005083502842388324	0.01725554642563681	0.008450704225352112	1.85177313590626	0.9625319625397368	0.5391430666789562	0.002995865791179138	871653.0	0.04334221803326165	0.008775909359195477	1.1573647164441347	0.2472329802064913	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
CMPK2	True	True	1217	1420	0.003131389471256025	0.0	0.004108463434675432	0.0	0.6733720494204581	0.0	0.7427582428537397	0.003131389471256025	867620.0	0.01565486261163217	0.0041084634346755244	2.046984700329041	0.040874158792386955	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
BST2	True	True	1217	1420	0.021068487278675652	0.002894031387568648	0.02875924404272802	0.004929577464788733	4.966118864475879	0.7404092019536437	1.777366171253047	0.018174455891107003	884683.0	1.0783914439913232e-06	0.023855706134919608	4.294098635200934	1.872611493287621e-05	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
GBP1	True	True	1217	1420	0.00691981298141411	0.002115115328231188	0.013968775677896467	0.006338028169014085	1.4309156050184735	0.6663682817582793	0.5447925236812177	0.004804697653182921	870708.0	0.046607347478847934	0.007682247966021238	2.536444479675813	0.011290745710075076	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
GBP2	True	True	1217	1420	0.04724038831434619	0.04374042347212992	0.07970419063270337	0.06408450704225352	10.605609778372216	9.403196864811274	0.15779539484029426	0.00349996484221627	877048.0	0.13554934827505047	0.0150196164662586	0.4729644573293331	0.6362779477574896	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
GBP4	True	True	1217	1420	0.019335464160187218	0.0016798164628560013	0.01725554642563681	0.0014084507042253522	1.85177313590626	0.14808184039072875	1.3126337297409936	0.017655647697331217	877761.0	1.2932559389980308e-05	0.01584478109412424	3.230418449894877	0.001265048074492377	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
GBP5	True	True	1217	1420	0.00042336693005365816	0.0	0.0008216926869350862	0.0	0.08417150617755727	0.0	0.11659299611994292	0.00042336693005365816	864780.0	0.2803977997305539	0.0008216926869351049	0.9999999999999998	0.31750945602938746	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
EIF2AK2	True	True	1217	1420	0.09090163636655264	0.09787919158712437	0.15036976170912078	0.13661971830985917	20.116989976436187	18.80639372962255	0.0924379831744952	-0.006977555220571724	873593.0	0.42218376226646626	0.011021097827722315	-0.6641423996844464	0.5066572942573355	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
ZBP1	True	True	1217	1420	0.0018881455284733418	0.0021975287846092454	0.003286770747740345	0.004929577464788733	0.33668602471022907	0.5182864413675506	-0.18378336726448657	-0.0003093832561359036	862651.5	0.5145978311934102	-0.0016416494034048323	-0.22657474542072073	0.8207729756150165	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
STAT1	True	True	1217	1420	0.09507561308984311	0.04710064993602637	0.12900575184880855	0.07464788732394366	17.086815754044125	8.44066490227154	0.937978062188242	0.04797496315381674	911914.0	2.348676364914007e-06	0.0553705139629892	4.61679340281332	4.1475681318593535e-06	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
STAT2	True	True	1217	1420	0.05256660570646177	0.021704994045901996	0.09367296631059983	0.03732394366197183	10.77395279072733	4.442455211721862	1.1132692130679522	0.030861611660559778	913227.5	2.311743283938783e-09	0.05689064543381894	4.660015078154437	3.350035601126743e-06	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IRF1	True	True	1217	1420	0.10355464096362267	0.01626918599280942	0.1372226787181594	0.029577464788732393	19.6961324455484	4.5164961319172265	1.9075370736323052	0.08728545497081325	958487.0	4.588173350887487e-25	0.10927008228500013	9.186944091187502	1.2748026386725208e-19	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IRF7	True	True	1217	1420	0.04438026024988727	0.027965815711988383	0.08709942481511915	0.054225352112676053	9.343037185708857	6.663682817582793	0.432550131132785	0.016414444537898885	893078.5	0.0007294426433854984	0.033571932829516093	2.7178315917144835	0.006616861978905251	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IRF9	True	True	1217	1420	0.08824024234450752	0.02392918987760319	0.14872637633525063	0.04366197183098591	20.2853329887913	5.404987174261599	1.732592073146422	0.06431105246690433	955947.0	5.745681540983038e-21	0.10633050563033097	8.329905016400389	1.557501311175136e-16	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
JAK2	True	True	1217	1420	0.005620134411541554	0.003411992358098181	0.010682004930156122	0.005633802816901409	1.0942295803082445	0.592327361562915	0.3952826411511903	0.002208142053443373	868441.0	0.14525376497643328	0.005058617936046783	0.9813965249917931	0.3264891873721369	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
SOCS1	True	True	1217	1420	0.16370696202388443	0.014060480039266875	0.11914543960558752	0.028169014084507043	15.824243161380766	4.072250610745041	1.7298436733471854	0.14964648198461755	944581.0	1.0683569995699012e-20	0.09317647875750801	9.60556817705502	3.785551147150655e-21	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
SOCS3	True	True	1217	1420	0.2864844888727592	0.08443229514210779	0.2522596548890715	0.09295774647887324	46.04181387912382	14.512020358291418	1.6005570879544837	0.2020521937306514	1007025.0	1.2391974637307534e-29	0.16544377191662707	10.300832068716433	3.087036952222823e-24	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
CXCL11	True	True	1217	1420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	864070.0		0.0			PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
CCL5	True	True	1217	1420	0.0022114742589430117	0.0007270617214371273	0.005751848808545604	0.0014084507042253522	0.5892005432429008	0.14808184039072875	0.4690757042889895	0.0014844125375058845	867821.0	0.056795663403087046	0.004341083477033214	1.43969340643313	0.1501075293081906	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IFNB1	True	True	1217	1420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	864070.0		0.0			PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IFNG	True	True	1217	1420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	864070.0		0.0			PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IFNAR1	True	True	1217	1420	0.08434459213093315	0.07629384477222113	0.15201314708299096	0.11971830985915492	18.601902865240156	15.40051140063579	0.2572529098822064	0.008050747358712015	890572.0	0.021909759312972822	0.030671126181906594	0.8815476535886179	0.3781023320985823	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IFNAR2	True	True	1217	1420	0.07191552271590929	0.04510468442782916	0.12900575184880855	0.07746478873239436	15.150871111960308	9.107033184029818	0.6762524090443816	0.026810838288080126	908243.0	1.4962699808208632e-05	0.05112201557744167	3.504538573699303	0.0004659089932206721	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IFNGR1	True	True	1217	1420	0.0917330811572057	0.047037660341837866	0.1561216105176664	0.07253521126760563	21.54790558145466	10.66189250813247	0.9511915012760251	0.044695420815367835	936037.5	1.3098745594192116e-11	0.08328896964366317	5.18187165129074	2.3827031924675573e-07	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
IFNGR2	True	True	1217	1420	0.08163874510414271	0.056226262961747354	0.14872637633525063	0.09225352112676057	18.517731359062598	12.660997353407307	0.5147225563424025	0.025412482142395353	912006.0	1.161691896505651e-05	0.05547698681819768	3.0985919580479298	0.0019659323681323086	PC9_osi_vs_veh	PC9	treatment	1	1	all_qc	
TACSTD2	True	True	1401	88	0.2606493473816843	0.015565471914336342	0.11991434689507495	0.022727272727272728	190.01177960766637	13.257394974917009	3.7438793008866345	0.24508387546734797	67784.0	0.004485847521292045	0.09960417883330086	10.358438714477842	1.012961521733474e-23	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	0.011535036483322401
CLDN4	True	True	1401	88	0.39380422967848744	0.0	0.1655960028551035	0.0	395.460262137669	0.0	8.631032459260233	0.39380422967848744	71852.0	3.574382774062784e-05	0.16559600285510356	16.065620665998434	1.9606495334607077e-53	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	0.00032169444966565055
CLDN1	True	True	1401	88	0.03690189429087614	0.0	0.03283369022127052	0.0	58.37880377901714	0.0	5.891876124563175	0.03690189429087614	63668.0	0.08445458617511337	0.03283369022127047	5.3980766700437	7.902391468721109e-08	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	0.1622440864387095
CLDN7	True	True	1401	88	0.2262188737238954	0.0	0.10778015703069237	0.0	163.90971830262507	0.0	7.365532610586928	0.2262188737238954	68288.0	0.0011896886614845199	0.10778015703069244	12.116182544816033	3.331084387623871e-32	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	0.004282879181344271
F11R	True	True	1401	88	0.1454689114983746	0.05201684076625359	0.08279800142755175	0.06818181818181818	145.38567479582153	37.120705929767624	1.9411276385248186	0.093452070732121	62812.0	0.5304059121318253	0.018947505028875433	3.6439056340841387	0.0003512603158380497	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	0.5967066511483035
PARD3	True	True	1401	88	0.03557203436450506	0.0072471665903638465	0.03854389721627409	0.011363636363636364	24.69872467573802	5.302957989966804	2.027595813920834	0.028324867774141213	63315.5	0.19119889683162383	0.027115372136785387	2.880439946808045	0.0042753658910327265	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	0.26473693407455606
OCLN	True	True	1401	88	0.15300519944743485	0.020726377513097846	0.08208422555317631	0.03409090909090909	122.0902867493868	7.954436984950205	3.7809703858899235	0.132278821934337	64738.0	0.09141428793847552	0.05019142171176427	6.571734388202571	1.4709690275015045e-10	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	0.1622440864387095
TJP1	True	True	1401	88	0.09424168841831455	0.15824788947631455	0.06780870806566738	0.11363636363636363	63.71148297036967	137.8769077391369	-1.101713085470299	-0.06400620105799999	58780.0	0.09914916393476692	-0.046460320550256284	-1.272290096703946	0.20633743734461843	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	0.1622440864387095
IFI27	True	True	1401	88	0.4002013770652304	0.7425770871112501	0.15774446823697358	0.2840909090909091	237.4445576781178	930.669127239174	-1.9661638327970292	-0.34237571004601974	53836.5	0.0020334252537910864	-0.12665466225423394	-2.545625651988033	0.012535225880617907	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	0.006100275761373259
OAS2	True	True	1401	88	0.01550077198257821	0.0038846480762052367	0.008565310492505354	0.011363636363636364	3.929342562049231	5.302957989966804	-0.3546338031940308	0.011616123906372972	61476.5	0.7910934608486965	-0.0027172149763156073	1.8006795305994179	0.07229612701796077	patient357_tumor_vs_LN	patient_357	descriptive_site	1	1	epithelial	0.7910934608486965
