universe	split	receiver	mean_id	pop	metric	family	filter	n	n_gse123902	n_gse131907	n_gse205335	n_gse189357	mean_delta	median_delta	cohort_mean_123902	cohort_mean_131907	cohort_mean_205335	cohort_mean_189357	n_cohorts_positive	all4_positive	p_signflip_greater	p_signflip_less	p_signflip_two	p_wilcox	cliff	cliff_notie	cohen_d	n_pos	n_neg	n_zero	median_expr_max	eligible	eligible_fold
barrier_pathway	top20	TNK	trunc05	FALSE	log2_fold_edge	barrier_inhibitory	min_arm_30_detected	55	8	18	20	9	1.45767760741803	1.1444338710388	1.01030273800711	1.37735944201873	1.74865721859714	1.36935913062829	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000563379490763459	0.854545454545454	0.854545454545454	1.0930736982029	51	4	0	3.98546416049279	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	FALSE	log2_fold_edge	barrier_inhibitory	both_arms_positive	62	12	20	21	9	1.41763016346959	1.12447766917326	1.25626780616409	1.2837074418596	1.65807025944279	1.36935913062829	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000625899404567668	0.806451612903226	0.806451612903226	1.08644764492348	56	6	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	FALSE	pathway_sum	barrier_inhibitory	all	63	12	21	21	9	0.0761489815230895	0.0517000074331476	0.0327653329258728	0.0769344682487106	0.109398847640114	0.0545780230198728	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000225457181651487	0.80952380952381	0.80952380952381	0.916566391367705	57	6	0	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	FALSE	pathway_sum	barrier_inhibitory	drop_zero_delta	63	12	21	21	9	0.0761489815230895	0.0517000074331476	0.0327653329258728	0.0769344682487106	0.109398847640114	0.0545780230198728	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000225457181651487	0.80952380952381	0.80952380952381	0.916566391367705	57	6	0	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	FALSE	pathway_sum	barrier_inhibitory	detected_ge3	59	11	19	20	9	0.0811239378653783	0.0560133727438316	0.0359435451265906	0.0845022996760855	0.114709371832017	0.0545780230198728	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000463898797825829	0.830508474576271	0.830508474576271	0.970916538508747	54	5	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	FALSE	pathway_sum	barrier_inhibitory	min_arm_30	55	8	18	20	9	0.0822541243803791	0.0517107103299137	0.0306719427235717	0.0806728067850808	0.116764428491098	0.0545780230198728	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000982971534747778	0.854545454545454	0.854545454545454	0.962539522308202	51	4	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	FALSE	pathway_sum	barrier_inhibitory	min_arm_50	48	6	15	18	9	0.0778312269376958	0.0491022631950117	0.031690715418894	0.070436410664422	0.111000346297269	0.0545780230198728	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000137079294556667	0.875	0.875	0.955748853946253	45	3	0	3.95668810012227	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	FALSE	pathway_sum	barrier_inhibitory	min_recv_50	61	11	20	21	9	0.0784170186707347	0.0517107103299137	0.0350069344219672	0.0804891926325966	0.109398847640114	0.0545780230198728	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000343516634727368	0.80327868852459	0.80327868852459	0.93943225884314	55	6	0	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	FALSE	pathway_sum	barrier_inhibitory	min_arm_30_detected	55	8	18	20	9	0.0822541243803791	0.0517107103299137	0.0306719427235717	0.0806728067850808	0.116764428491098	0.0545780230198728	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000982971534747778	0.854545454545454	0.854545454545454	0.962539522308202	51	4	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	FALSE	pathway_sum	barrier_inhibitory	both_arms_positive	62	12	20	21	9	0.0755511517106507	0.0490969117466287	0.0327653329258728	0.0751204701664312	0.109398847640114	0.0545780230198728	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000349835651418963	0.806451612903226	0.806451612903226	0.903481994772335	56	6	0	3.95668810012227	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	FALSE	pathway_mean_detected	barrier_inhibitory	all	63	12	21	21	9	0.0198041681415839	0.0143565626393085	0.00836988420373702	0.0209327126973469	0.0278493554302832	0.0136445057549682	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000225457181651487	0.80952380952381	0.80952380952381	0.955870274988639	57	6	0	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	FALSE	pathway_mean_detected	barrier_inhibitory	drop_zero_delta	63	12	21	21	9	0.0198041681415839	0.0143565626393085	0.00836988420373702	0.0209327126973469	0.0278493554302832	0.0136445057549682	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000225457181651487	0.80952380952381	0.80952380952381	0.955870274988639	57	6	0	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	FALSE	pathway_mean_detected	barrier_inhibitory	detected_ge3	59	11	19	20	9	0.0210220907174008	0.0149662376868945	0.0093303283388062	0.0227172056142179	0.0291621141067462	0.0136445057549682	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000421231598094427	0.830508474576271	0.830508474576271	1.00847192457511	54	5	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	FALSE	pathway_mean_detected	barrier_inhibitory	min_arm_30	55	8	18	20	9	0.0212704692424876	0.0145685572182084	0.00793581213929619	0.0216263390581607	0.029715732819042	0.0136445057549682	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000103593792584894	0.854545454545454	0.854545454545454	1.00601014292591	51	4	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	FALSE	pathway_mean_detected	barrier_inhibitory	min_arm_50	48	6	15	18	9	0.0203021369233432	0.0147673974525514	0.00855415595951416	0.0193588675003741	0.0283330040146145	0.0136445057549682	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000114467727780417	0.875	0.875	1.01014639938045	45	3	0	3.95668810012227	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	FALSE	pathway_mean_detected	barrier_inhibitory	min_recv_50	61	11	20	21	9	0.0203245193972392	0.0145685572182084	0.00894651648433052	0.0216873493036648	0.0278493554302832	0.0136445057549682	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000376720153752158	0.80327868852459	0.80327868852459	0.974742711209641	55	6	0	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	FALSE	pathway_mean_detected	barrier_inhibitory	min_arm_30_detected	55	8	18	20	9	0.0212704692424876	0.0145685572182084	0.00793581213929619	0.0216263390581607	0.029715732819042	0.0136445057549682	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000103593792584894	0.854545454545454	0.854545454545454	1.00601014292591	51	4	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	FALSE	pathway_mean_detected	barrier_inhibitory	both_arms_positive	62	12	20	21	9	0.0195149104777692	0.0143016982141961	0.00836988420373702	0.0200924411673092	0.0278493554302832	0.0136445057549682	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000349835651418963	0.806451612903226	0.806451612903226	0.940071838460736	56	6	0	3.95668810012227	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	FALSE	log2_fold_pathway	barrier_inhibitory	all	62	12	20	21	9	1.39452835715522	1.08718817193398	1.27959798533629	1.29002038728142	1.60547921594114	1.28779011546618	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000781151096636085	0.806451612903226	0.806451612903226	1.05742709790241	56	6	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	FALSE	log2_fold_pathway	barrier_inhibitory	drop_zero_delta	62	12	20	21	9	1.39452835715522	1.08718817193398	1.27959798533629	1.29002038728142	1.60547921594114	1.28779011546618	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000781151096636085	0.806451612903226	0.806451612903226	1.05742709790241	56	6	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	FALSE	log2_fold_pathway	barrier_inhibitory	detected_ge3	58	11	18	20	9	1.45750597466804	1.09850475317253	1.58366078288036	1.22539860456974	1.67338959988059	1.28779011546618	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000482023760520624	0.827586206896552	0.827586206896552	1.15387429963045	53	5	0	3.98725682068869	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	FALSE	log2_fold_pathway	barrier_inhibitory	min_arm_30	55	8	18	20	9	1.42386660638807	1.10452146730772	0.976649516904855	1.38730499505947	1.69689331329196	1.28779011546618	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000654720458310438	0.854545454545454	0.854545454545454	1.06070580093467	51	4	0	3.98546416049279	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	FALSE	log2_fold_pathway	barrier_inhibitory	min_arm_50	48	6	15	18	9	1.51811794860008	1.08604240356521	1.45852238218373	1.33737606924915	1.80376528676492	1.28779011546618	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000121569271717677	0.875	0.875	1.15873089179082	45	3	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	FALSE	log2_fold_pathway	barrier_inhibitory	min_recv_50	60	11	19	21	9	1.38656577034281	1.08718817193398	1.33882502700418	1.219036649977	1.60547921594114	1.28779011546618	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000001764647732282	0.8	0.8	1.0445948387291	54	6	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	FALSE	log2_fold_pathway	barrier_inhibitory	min_arm_30_detected	55	8	18	20	9	1.42386660638807	1.10452146730772	0.976649516904855	1.38730499505947	1.69689331329196	1.28779011546618	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000654720458310438	0.854545454545454	0.854545454545454	1.06070580093467	51	4	0	3.98546416049279	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	FALSE	log2_fold_pathway	barrier_inhibitory	both_arms_positive	62	12	20	21	9	1.39452835715522	1.08718817193398	1.27959798533629	1.29002038728142	1.60547921594114	1.28779011546618	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000781151096636085	0.806451612903226	0.806451612903226	1.05742709790241	56	6	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	edge_sum	barrier_inhibitory	all	63	12	21	21	9	0.0074455002021091	0.0050090235096854	0.00279653746347677	0.00718451502776847	0.0109810347774718	0.00600350191790079	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000137874562788462	0.80952380952381	0.80952380952381	0.923963890179381	57	6	0	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	edge_sum	barrier_inhibitory	drop_zero_delta	63	12	21	21	9	0.0074455002021091	0.0050090235096854	0.00279653746347677	0.00718451502776847	0.0109810347774718	0.00600350191790079	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000137874562788462	0.80952380952381	0.80952380952381	0.923963890179381	57	6	0	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	edge_sum	barrier_inhibitory	detected_ge3	59	11	20	19	9	0.00794235264629519	0.00530337251695836	0.00307212260261482	0.00752176939851013	0.0121230816984918	0.00600350191790079	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000246790521879123	0.830508474576271	0.830508474576271	0.981708113985532	54	5	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	edge_sum	barrier_inhibitory	min_arm_30	55	8	18	20	9	0.00818704041862868	0.00546980118648094	0.00297642679545741	0.00777842620379422	0.0116216309865757	0.00600350191790079	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000932649304606177	0.854545454545454	0.854545454545454	0.986959192186705	51	4	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	edge_sum	barrier_inhibitory	min_arm_50	48	6	15	18	9	0.00788065276908153	0.00525484935874024	0.00308549539247047	0.00691601252966715	0.0112214808530542	0.00600350191790079	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000121569271717677	0.875	0.875	0.972699716630138	45	3	0	3.95668810012227	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	edge_sum	barrier_inhibitory	min_recv_50	61	11	20	21	9	0.0076791488029399	0.00503989753099955	0.0030006816650149	0.0075393665538078	0.0109810347774718	0.00600350191790079	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000206058278998796	0.80327868852459	0.80327868852459	0.94993261205492	55	6	0	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	edge_sum	barrier_inhibitory	min_arm_30_detected	55	8	18	20	9	0.00818704041862868	0.00546980118648094	0.00297642679545741	0.00777842620379422	0.0116216309865757	0.00600350191790079	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000932649304606177	0.854545454545454	0.854545454545454	0.986959192186705	51	4	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	edge_sum	barrier_inhibitory	both_arms_positive	62	12	20	21	9	0.00743589383295815	0.00496107197717954	0.00279653746347677	0.0071416860246835	0.0109810347774718	0.00600350191790079	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000212488796317693	0.806451612903226	0.806451612903226	0.915340787227043	56	6	0	3.95668810012227	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	edge_mean_detected	barrier_inhibitory	all	63	12	21	21	9	0.00116341331367933	0.000834837251614234	0.000451926424398702	0.00118252417582983	0.00165811709476963	0.000913161665158298	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000000838482047024073	0.80952380952381	0.80952380952381	0.995315917388072	57	6	0	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	edge_mean_detected	barrier_inhibitory	drop_zero_delta	63	12	21	21	9	0.00116341331367933	0.000834837251614234	0.000451926424398702	0.00118252417582983	0.00165811709476963	0.000913161665158298	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000000838482047024073	0.80952380952381	0.80952380952381	0.995315917388072	57	6	0	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	edge_mean_detected	barrier_inhibitory	detected_ge3	59	11	20	19	9	0.00123609485480148	0.000839982921833258	0.000503687875118666	0.00123066469429794	0.00181880425971572	0.000913161665158298	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000183841618870772	0.830508474576271	0.830508474576271	1.05439231212925	54	5	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	edge_mean_detected	barrier_inhibitory	min_arm_30	55	8	18	20	9	0.00126432094145352	0.000912385059968184	0.000477199760782962	0.00124553244932573	0.00175410073096959	0.000913161665158298	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000611034235129571	0.854545454545454	0.854545454545454	1.06004343039382	51	4	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	edge_mean_detected	barrier_inhibitory	min_arm_50	48	6	15	18	9	0.00122691292011634	0.000921392808196381	0.000524095053871759	0.00112394541832319	0.00170386742117119	0.000913161665158298	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000074894826718767	0.875	0.875	1.05736078180021	45	3	0	3.95668810012227	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	edge_mean_detected	barrier_inhibitory	min_recv_50	61	11	20	21	9	0.00119927355754359	0.000836570367167593	0.000482993349406633	0.00124019230950496	0.00165811709476963	0.000913161665158298	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000122851366494194	0.80327868852459	0.80327868852459	1.0243819595021	55	6	0	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	edge_mean_detected	barrier_inhibitory	min_arm_30_detected	55	8	18	20	9	0.00126432094145352	0.000912385059968184	0.000477199760782962	0.00124553244932573	0.00175410073096959	0.000913161665158298	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000611034235129571	0.854545454545454	0.854545454545454	1.06004343039382	51	4	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	edge_mean_detected	barrier_inhibitory	both_arms_positive	62	12	20	21	9	0.00114975427402308	0.000826845329529923	0.000451926424398702	0.00114113669600297	0.00165811709476963	0.000913161665158298	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000012831605548907	0.806451612903226	0.806451612903226	0.979889624901414	56	6	0	3.95668810012227	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	logodds_edge	barrier_inhibitory	all	62	12	20	21	9	1.02024150365355	0.860588320967847	0.830859165782529	0.969021696555137	1.13074864953604	1.12872307397448	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000134369143197718	0.870967741935484	0.870967741935484	1.27946425900201	58	4	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	logodds_edge	barrier_inhibitory	drop_zero_delta	62	12	20	21	9	1.02024150365355	0.860588320967847	0.830859165782529	0.969021696555137	1.13074864953604	1.12872307397448	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000134369143197718	0.870967741935484	0.870967741935484	1.27946425900201	58	4	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	logodds_edge	barrier_inhibitory	detected_ge3	54	10	18	17	9	1.0623844204146	0.954175642547526	1.05694960446387	1.01127833794289	1.0845732299416	1.12872307397448	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000309249542954161	0.888888888888889	0.888888888888889	1.47657698855305	51	3	0	3.94505217841486	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	logodds_edge	barrier_inhibitory	min_arm_30	55	8	18	20	9	1.05191048553204	0.917126800256939	0.792014430803839	0.966694004114542	1.19799807589997	1.12872307397448	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000157254908557541	0.890909090909091	0.890909090909091	1.28979281244725	52	3	0	3.98546416049279	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	logodds_edge	barrier_inhibitory	min_arm_50	48	6	15	18	9	1.11907182160615	0.954175642547526	1.15716565480752	0.925240726957398	1.26307416322882	1.12872307397448	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000296704227361808	0.916666666666667	0.916666666666667	1.46382066551484	46	2	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	logodds_edge	barrier_inhibitory	min_recv_50	60	11	19	21	9	1.01459779108457	0.860588320967847	0.856437614643873	0.92372759989288	1.13074864953604	1.12872307397448	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000301799682668044	0.866666666666667	0.866666666666667	1.26577220278212	56	4	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	logodds_edge	barrier_inhibitory	min_arm_30_detected	55	8	18	20	9	1.05191048553204	0.917126800256939	0.792014430803839	0.966694004114542	1.19799807589997	1.12872307397448	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000157254908557541	0.890909090909091	0.890909090909091	1.28979281244725	52	3	0	3.98546416049279	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	logodds_edge	barrier_inhibitory	both_arms_positive	62	12	20	21	9	1.02024150365355	0.860588320967847	0.830859165782529	0.969021696555137	1.13074864953604	1.12872307397448	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000134369143197718	0.870967741935484	0.870967741935484	1.27946425900201	58	4	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	log2_fold_edge	barrier_inhibitory	all	62	12	20	21	9	1.41763016346959	1.12447766917326	1.25626780616409	1.2837074418596	1.65807025944279	1.36935913062829	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000625899404567668	0.806451612903226	0.806451612903226	1.08644764492348	56	6	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	log2_fold_edge	barrier_inhibitory	drop_zero_delta	62	12	20	21	9	1.41763016346959	1.12447766917326	1.25626780616409	1.2837074418596	1.65807025944279	1.36935913062829	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000625899404567668	0.806451612903226	0.806451612903226	1.08644764492348	56	6	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	log2_fold_edge	barrier_inhibitory	detected_ge3	58	11	19	19	9	1.51707051179298	1.25039598674199	1.55820967832886	1.29313828262549	1.78715387772822	1.36935913062829	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000293315225525545	0.827586206896552	0.827586206896552	1.21479830385677	53	5	0	3.98725682068869	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	log2_fold_edge	barrier_inhibitory	min_arm_30	55	8	18	20	9	1.45767760741803	1.1444338710388	1.01030273800711	1.37735944201873	1.74865721859714	1.36935913062829	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000563379490763459	0.854545454545454	0.854545454545454	1.0930736982029	51	4	0	3.98546416049279	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	log2_fold_edge	barrier_inhibitory	min_arm_50	48	6	15	18	9	1.5562076039295	1.17018435725198	1.50051347011108	1.32731831495436	1.85893762599887	1.36935913062829	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000101453743727054	0.875	0.875	1.19780130539209	45	3	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	log2_fold_edge	barrier_inhibitory	min_recv_50	60	11	19	21	9	1.41277320219791	1.12447766917326	1.32616078572808	1.21236399289013	1.65807025944279	1.36935913062829	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000014048880169399	0.8	0.8	1.07713082408667	54	6	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	log2_fold_edge	barrier_inhibitory	min_arm_30_detected	55	8	18	20	9	1.45767760741803	1.1444338710388	1.01030273800711	1.37735944201873	1.74865721859714	1.36935913062829	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000563379490763459	0.854545454545454	0.854545454545454	1.0930736982029	51	4	0	3.98546416049279	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	log2_fold_edge	barrier_inhibitory	both_arms_positive	62	12	20	21	9	1.41763016346959	1.12447766917326	1.25626780616409	1.2837074418596	1.65807025944279	1.36935913062829	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000625899404567668	0.806451612903226	0.806451612903226	1.08644764492348	56	6	0	3.95668810012227	FALSE	TRUE
barrier_pathway	top20	TNK	trunc05	TRUE	pathway_sum	barrier_inhibitory	all	63	12	21	21	9	0.00829505822441047	0.00543431601332177	0.00316230194856454	0.00802940993363068	0.0123682117152252	0.00625455445879013	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000225457181651487	0.80952380952381	0.80952380952381	0.896457681320548	57	6	0	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	pathway_sum	barrier_inhibitory	drop_zero_delta	63	12	21	21	9	0.00829505822441047	0.00543431601332177	0.00316230194856454	0.00802940993363068	0.0123682117152252	0.00625455445879013	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000225457181651487	0.80952380952381	0.80952380952381	0.896457681320548	57	6	0	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	pathway_sum	barrier_inhibitory	detected_ge3	59	11	19	20	9	0.00884551840626054	0.00568315042921624	0.00347113840452875	0.00884388894817824	0.0129689091687529	0.00625455445879013	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000442063022216477	0.830508474576271	0.830508474576271	0.950162669626709	54	5	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	pathway_sum	barrier_inhibitory	min_arm_30	55	8	18	20	9	0.00914174755266436	0.00568315042921624	0.00327912869331739	0.00874639875165226	0.0131418459095574	0.00625455445879013	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000103593792584894	0.854545454545454	0.854545454545454	0.959298878260398	51	4	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	pathway_sum	barrier_inhibitory	min_arm_50	48	6	15	18	9	0.0087784256149478	0.00560987885943314	0.00324185977060314	0.0077846695519619	0.0127140131936298	0.00625455445879013	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.0000000137079294556667	0.875	0.875	0.941703295904378	45	3	0	3.95668810012227	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	pathway_sum	barrier_inhibitory	min_recv_50	61	11	20	21	9	0.00854816529040679	0.00553660728965004	0.00335830263069558	0.00842366588141609	0.0123682117152252	0.00625455445879013	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000343516634727368	0.80327868852459	0.80327868852459	0.919545631264209	55	6	0	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	pathway_sum	barrier_inhibitory	min_arm_30_detected	55	8	18	20	9	0.00914174755266436	0.00568315042921624	0.00327912869331739	0.00874639875165226	0.0131418459095574	0.00625455445879013	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000103593792584894	0.854545454545454	0.854545454545454	0.959298878260398	51	4	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	pathway_sum	barrier_inhibitory	both_arms_positive	62	12	20	21	9	0.00829389630744442	0.0053001477877781	0.00316230194856454	0.00801252557649695	0.0123682117152252	0.00625455445879013	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000349835651418963	0.806451612903226	0.806451612903226	0.889074683700597	56	6	0	3.95668810012227	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	pathway_mean_detected	barrier_inhibitory	all	63	12	21	21	9	0.00214893729614627	0.00152184564811811	0.000815360617876134	0.00216319182499508	0.00314756887550127	0.00156363861469753	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000246398408741229	0.80952380952381	0.80952380952381	0.932537156300338	57	6	0	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	pathway_mean_detected	barrier_inhibitory	drop_zero_delta	63	12	21	21	9	0.00214893729614627	0.00152184564811811	0.000815360617876134	0.00216319182499508	0.00314756887550127	0.00156363861469753	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000246398408741229	0.80952380952381	0.80952380952381	0.932537156300338	57	6	0	3.92791203975176	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	pathway_mean_detected	barrier_inhibitory	detected_ge3	59	11	19	20	9	0.00228943750199204	0.00161872857980093	0.000910838771050492	0.00237173808107929	0.00329609075315954	0.00156363861469753	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.000000000421231598094427	0.830508474576271	0.830508474576271	0.989077628840437	54	5	0	3.98546416049279	TRUE	FALSE
barrier_pathway	top20	TNK	trunc05	TRUE	pathway_mean_detected	barrier_inhibitory	min_arm_30	55	8	18	20	9	0.00235886642513078	0.00166291529854383	0.000856959869431846	0.00232967569255992	0.00334375322141907	0.00156363861469753	4	TRUE	0.0000999900009999	1	0.0000999900009999	0.00000000121208603537293	0.854545454545454	0.854545454545454	0.997811245239533	51	4	0	3.98546416049279	TRUE	FALSE
