cohort	patient	split	family	ligand	receptor	axis	detected	n_high	n_low	n_tnk	lig_prop_high	lig_prop_low	rec_prop	d_cellchat_hill	d_cellchat_hill_pop	d_cellchat_prod	d_cpdb_means	d_conn_prod	d_natmi_spec	d_sca_lrscore	d_liana_logfc	d_cp10k_log2fc	d_cp10k_log2fc_trim	d_cp10k_delta	d_cp10k_delta_trim	d_expr_prop_pp	d_conn_z
GSE123902	LX676	decile	ifn_recruit	CXCL9	CXCR3	CXCL9-CXCR3	False	14	14	2606	0.0	0.0	0.09861857252494244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX676	decile	ifn_recruit	CXCL10	CXCR3	CXCL10-CXCR3	False	14	14	2606	0.0	0.0	0.09861857252494244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX676	decile	ifn_recruit	CXCL11	CXCR3	CXCL11-CXCR3	False	14	14	2606	0.0	0.0	0.09861857252494244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX676	decile	ifn_recruit	CCL5	CCR5	CCL5-CCR5	False	14	14	2606	0.21428571428571427	0.2857142857142857	0.03376822716807368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX676	decile	ifn_recruit	CCL5	CCR1	CCL5-CCR1	False	14	14	2606	0.21428571428571427	0.2857142857142857	0.007674597083653108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX676	decile	ifn_recruit	CXCL16	CXCR6	CXCL16-CXCR6	True	14	14	2606	0.5714285714285714	0.14285714285714285	0.13200306983883345	0.032366561515690215	0.00017020310165392254	0.04053501028915576	0.19790710144797807	0.09367833136979609	0.5246776354527694	0.1352196652390508	0.5710391876314139	0.631399073262986	0.7176306106581913	0.6974080577346733	0.7452418542368544	42.857142857142854	1.7521498961467152
GSE123902	LX676	decile	mhc_cd8	HLA-A	CD8A	HLA-A-CD8A	True	14	14	2606	1.0	0.8571428571428571	0.3085188027628549	-0.014604886541690343	-7.68013923102182e-05	-0.050687532536180524	-0.2962567515692125	-0.35721530523337863	-0.06784177309126554	-0.024729722510167695	-0.8548162926375524	-1.1090234661125824	-1.0634596643946193	-16.098356825204643	-14.758337580756303	14.28571428571429	-1.1947713553065034
GSE123902	LX676	decile	mhc_cd8	HLA-B	CD8A	HLA-B-CD8A	True	14	14	2606	1.0	0.7857142857142857	0.3085188027628549	-0.012266054379234503	-6.450238773090958e-05	-0.041411185745764856	-0.18022140502940087	-0.21730422637178504	-0.043936198934719006	-0.01663957616251943	-0.5200090545959158	-0.7246687521776558	-0.8274053923020431	-9.10263291407358	-10.169911850744123	21.42857142857143	-0.6968575981563818
GSE123902	LX676	decile	mhc_cd8	HLA-C	CD8A	HLA-C-CD8A	True	14	14	2606	0.9285714285714286	0.8571428571428571	0.3085188027628549	-0.022665726068313463	-0.0001191901980751029	-0.0752314364153901	-0.363033223582653	-0.43773187643839484	-0.09259957134684726	-0.035421181645529765	-1.0474924626812552	-0.8707845233624125	-0.8786795951273665	-10.47162201229351	-9.876564362435222	7.142857142857151	-1.3114923244287457
GSE123902	LX679	q4q1	barrier	F11R	ITGAL_ITGB2	F11R-LFA1	False	124	124	625	0.6693548387096774	0.2661290322580645	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	q4q1	barrier	F11R	F11R	F11R-F11R	False	124	124	625	0.6693548387096774	0.2661290322580645	0.0224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	q4q1	barrier	NECTIN2	TIGIT	NECTIN2-TIGIT	True	124	124	625	0.5080645161290323	0.1774193548387097	0.1328	0.051502279870059245	0.005237206155296008	0.06590505301027788	0.20219688585545498	0.13746399988483674	0.4770957334364484	0.12759812385838315	0.5834168890137134	0.6953538503349427	0.863138351217932	0.9031318579812984	0.9271926134459235	33.064516129032256	1.5441824624203535
GSE123902	LX679	q4q1	barrier	NECTIN2	CD96	NECTIN2-CD96	True	124	124	625	0.5080645161290323	0.1774193548387097	0.1824	0.10970472612639057	0.011155744335664	0.14870868231015644	0.20219688585545498	0.1804622306130416	0.448126935892865	0.13064230743539784	0.5834168890137134	0.6953538503349427	0.863138351217932	0.9031318579812984	0.9271926134459235	33.064516129032256	1.543942877956987
GSE123902	LX679	q4q1	barrier	CDH1	ITGAE_ITGB7	CDH1-integrin	False	124	124	625	0.6129032258064516	0.16129032258064516	0.0288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	q4q1	barrier	CDH1	KLRG1	CDH1-KLRG1	False	124	124	625	0.6129032258064516	0.16129032258064516	0.0256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	q4q1	barrier	LGALS9	HAVCR2	LGALS9-TIM3	False	124	124	625	0.31451612903225806	0.10483870967741936	0.0736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	q4q1	barrier	LGALS9	CD44	LGALS9-CD44	True	124	124	625	0.31451612903225806	0.10483870967741936	0.3008	0.13062044681895318	0.013282639328078149	0.15391538490927137	0.0754577126506118	0.11270428118553684	0.19138011943305563	0.09968950986510178	0.21772493567572396	0.2270173797471899	0.32992489597615665	0.21274600252240242	0.25879981547769404	20.96774193548387	1.411971557479648
GSE123902	LX679	q4q1	barrier	LGALS9	PTPRC	LGALS9-CD45	True	124	124	625	0.31451612903225806	0.10483870967741936	0.4816	0.17533405919706996	0.017829513885146638	0.27260151016014106	0.07545771265061174	0.1853355224561954	0.3558604900305422	0.10292897437465298	0.21772493567572396	0.2270173797471899	0.32992489597615665	0.21274600252240242	0.25879981547769404	20.96774193548387	1.5045329312661393
GSE123902	LX679	q4q1	ifn_recruit	CXCL9	CXCR3	CXCL9-CXCR3	False	124	124	625	0.008064516129032258	0.04032258064516129	0.0384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	q4q1	ifn_recruit	CXCL10	CXCR3	CXCL10-CXCR3	False	124	124	625	0.008064516129032258	0.008064516129032258	0.0384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	q4q1	ifn_recruit	CXCL11	CXCR3	CXCL11-CXCR3	False	124	124	625	0.0	0.024193548387096774	0.0384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	q4q1	ifn_recruit	CCL5	CCR5	CCL5-CCR5	False	124	124	625	0.04838709677419355	0.06451612903225806	0.0192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	q4q1	ifn_recruit	CCL5	CCR1	CCL5-CCR1	False	124	124	625	0.04838709677419355	0.06451612903225806	0.0144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	q4q1	ifn_recruit	CXCL16	CXCR6	CXCL16-CXCR6	False	124	124	625	0.6209677419354839	0.3225806451612903	0.0848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	q4q1	mhc_cd8	HLA-A	CD8A	HLA-A-CD8A	True	124	124	625	0.9516129032258065	0.8064516129032258	0.1344	0.003918137335748917	0.0003984307689650201	0.04426138818970721	0.2735439817643113	0.20454177237767845	0.06599034406875764	0.02334505386832686	0.7892810919127865	0.46968906713424796	0.4894945459400176	7.338171965585403	7.051203042763028	14.516129032258075	2.3081633484203445
GSE123902	LX679	q4q1	mhc_cd8	HLA-B	CD8A	HLA-B-CD8A	True	124	124	625	0.9354838709677419	0.7741935483870968	0.1344	0.0038738664026917446	0.0003939289099464914	0.047332671456197184	0.2883869257667806	0.21564054360264195	0.06174561822656138	0.022632556036392137	0.832108775321896	0.36630129804376943	0.34567530145538194	7.740928455290913	6.672072387174897	16.129032258064512	1.7878326189916307
GSE123902	LX679	q4q1	mhc_cd8	HLA-C	CD8A	HLA-C-CD8A	True	124	124	625	0.9435483870967742	0.7419354838709677	0.1344	0.004638754041675311	0.00047170943269425093	0.0449486201986134	0.22991349885633472	0.1719171968116886	0.0627951513518738	0.022908448407599202	0.663390129266929	0.1258842662745073	0.2304764728517666	1.4455418177925043	2.370796787303304	20.161290322580648	2.2659134076198693
GSE123902	LX679	decile	barrier	F11R	ITGAL_ITGB2	F11R-LFA1	False	49	49	625	0.6122448979591837	0.20408163265306123	0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	decile	barrier	F11R	F11R	F11R-F11R	False	49	49	625	0.6122448979591837	0.20408163265306123	0.0224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	decile	barrier	NECTIN2	TIGIT	NECTIN2-TIGIT	True	49	49	625	0.46938775510204084	0.14285714285714285	0.1328	0.05090972511972121	0.0029826359964560257	0.0597419252436709	0.18015305821471372	0.12247745492669904	0.47308963532306314	0.1251232478556566	0.5198118473746964	0.5839547215937232	0.7816813938011709	0.7298134050667759	0.7934089203326491	32.6530612244898	1.545529648610672
GSE123902	LX679	decile	barrier	NECTIN2	CD96	NECTIN2-CD96	True	49	49	625	0.46938775510204084	0.14285714285714285	0.1824	0.10844252847679647	0.0063532967074753696	0.13717056257163954	0.18015305821471372	0.16078794982247885	0.47308963532306314	0.12860980765799962	0.5198118473746964	0.5839547215937232	0.7816813938011709	0.7298134050667759	0.7934089203326491	32.6530612244898	1.545529648610672
GSE123902	LX679	decile	barrier	CDH1	ITGAE_ITGB7	CDH1-integrin	False	49	49	625	0.4897959183673469	0.14285714285714285	0.0288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	decile	barrier	CDH1	KLRG1	CDH1-KLRG1	False	49	49	625	0.4897959183673469	0.14285714285714285	0.0256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	decile	barrier	LGALS9	HAVCR2	LGALS9-TIM3	False	49	49	625	0.22448979591836735	0.08163265306122448	0.0736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	decile	barrier	LGALS9	CD44	LGALS9-CD44	True	49	49	625	0.22448979591836735	0.08163265306122448	0.3008	0.10932934412931852	0.0064052523658729085	0.12461101179799312	0.07801221908896949	0.1165197137212672	0.2563793416049003	0.14443744524666696	0.22509568321679926	0.3511935623831456	0.28294843594473496	0.3005932613296536	0.21667887195394256	14.285714285714285	1.5848725206697016
GSE123902	LX679	decile	barrier	LGALS9	PTPRC	LGALS9-CD45	True	49	49	625	0.22448979591836735	0.08163265306122448	0.4816	0.14675464800787452	0.008597879771815142	0.22953024668095376	0.0780122190889696	0.19160977552775213	0.49198462088858363	0.15300529928083711	0.22509568321679926	0.3511935623831456	0.28294843594473496	0.3005932613296536	0.21667887195394256	14.285714285714285	1.8647216927382724
GSE123902	LX679	decile	ifn_recruit	CXCL9	CXCR3	CXCL9-CXCR3	False	49	49	625	0.0	0.04081632653061224	0.0384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	decile	ifn_recruit	CXCL10	CXCR3	CXCL10-CXCR3	False	49	49	625	0.02040816326530612	0.0	0.0384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	decile	ifn_recruit	CXCL11	CXCR3	CXCL11-CXCR3	False	49	49	625	0.0	0.02040816326530612	0.0384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	decile	ifn_recruit	CCL5	CCR5	CCL5-CCR5	False	49	49	625	0.04081632653061224	0.12244897959183673	0.0192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	decile	ifn_recruit	CCL5	CCR1	CCL5-CCR1	False	49	49	625	0.04081632653061224	0.12244897959183673	0.0144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	decile	ifn_recruit	CXCL16	CXCR6	CXCL16-CXCR6	False	49	49	625	0.46938775510204084	0.32653061224489793	0.0848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX679	decile	mhc_cd8	HLA-A	CD8A	HLA-A-CD8A	True	49	49	625	0.8979591836734694	0.7551020408163265	0.1344	0.00445455524326864	0.00026097797199907055	0.04836061159002608	0.2504612694341697	0.18728173667578074	0.05875331866033451	0.022265095380417432	0.7226784626948629	0.3402374234857581	0.4318810690405493	5.344011959162472	6.210564789448117	14.28571428571429	2.2588911150943183
GSE123902	LX679	decile	mhc_cd8	HLA-B	CD8A	HLA-B-CD8A	True	49	49	625	0.8775510204081632	0.7142857142857143	0.1344	0.0032505068702496087	0.00019043667541191432	0.03729307066275622	0.2033173517101674	0.1520299997305926	0.04282149677194752	0.016994312633316522	0.5866498700778708	0.11911036958129305	0.09016167065486583	2.4631970302457695	1.7163982284793562	16.326530612244895	1.2253466937404562
GSE123902	LX679	decile	mhc_cd8	HLA-C	CD8A	HLA-C-CD8A	True	49	49	625	0.9183673469387755	0.7142857142857143	0.1344	0.004403371038033316	0.0002579792551011522	0.04192588313341761	0.1855072439299148	0.13871253981751286	0.0487136256496668	0.018860226547239956	0.535260761733334	-0.09462538925984325	0.05184546139276656	-1.1012552418156059	0.5417916979761941	20.408163265306122	2.161721492484199
GSE123902	LX680	q4q1	barrier	F11R	ITGAL_ITGB2	F11R-LFA1	True	64	64	344	0.578125	0.015625	0.20930232558139536	0.12179225500005803	0.012035775846026992	0.12563419640542317	0.1499518369289792	0.12968434088318784	0.7345363972173459	0.27658334530417883	0.43266954301925764	0.5092991751043794	0.43855258400339814	0.429123785068141	0.355243966401025	56.25	2.0898416066059062
GSE123902	LX680	q4q1	barrier	F11R	F11R	F11R-F11R	False	64	64	344	0.578125	0.015625	0.046511627906976744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX680	q4q1	barrier	NECTIN2	TIGIT	NECTIN2-TIGIT	True	64	64	344	0.6875	0.125	0.3081395348837209	0.1866021777629112	0.018440433539339687	0.23491611922692313	0.1674573827934442	0.1897619147722985	0.4831901786440773	0.15194979609202813	0.48317987143269353	0.4160119894570922	0.6525897157340668	0.42900326849540177	0.5835763229007992	56.25	1.845207982829265
GSE123902	LX680	q4q1	barrier	NECTIN2	CD96	NECTIN2-CD96	True	64	64	344	0.6875	0.125	0.38372093023255816	0.21247174894232804	0.020996920895191278	0.2794299777964942	0.1674573827934442	0.21147725326794398	0.4190697093142486	0.15390150986549428	0.48317987143269353	0.4160119894570922	0.6525897157340668	0.42900326849540177	0.5835763229007992	56.25	1.8158163535911325
GSE123902	LX680	q4q1	barrier	CDH1	ITGAE_ITGB7	CDH1-integrin	True	64	64	344	0.59375	0.046875	0.18604651162790697	0.07870957554317475	0.0077782516480471445	0.07229130334136251	0.10440400017906273	0.0633658936346759	0.34283559308532996	0.11281026661619512	0.3012462666146085	-0.12207051731242055	0.4260615007132118	-0.12657217863892045	0.34356069921133464	54.6875	1.5983383062951553
GSE123902	LX680	q4q1	barrier	CDH1	KLRG1	CDH1-KLRG1	False	64	64	344	0.59375	0.046875	0.03197674418604651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX680	q4q1	barrier	LGALS9	HAVCR2	LGALS9-TIM3	True	64	64	344	0.0625	0.109375	0.2877906976744186	-0.010905877853480015	-0.00107774259741371	-0.008508666069684204	-0.0584492559945774	-0.050983649912124174	-0.24246136124283668	-0.13040845997007752	-0.16864890353405254	-0.4022800277664664	-0.03681508409045833	-0.3378320586793947	-0.025846650101835802	-4.6875	-1.485423181525109
GSE123902	LX680	q4q1	barrier	LGALS9	CD44	LGALS9-CD44	True	64	64	344	0.0625	0.109375	0.5058139534883721	-0.01928943143930474	-0.0019062236182478686	-0.024781802917324507	-0.05844925599457734	-0.10192479994312159	-0.21665256958017898	-0.15414672901131513	-0.16864890353405254	-0.4022800277664664	-0.03681508409045833	-0.3378320586793947	-0.025846650101835802	-4.6875	-1.4083986328803366
GSE123902	LX680	q4q1	barrier	LGALS9	PTPRC	LGALS9-CD45	True	64	64	344	0.0625	0.109375	0.8023255813953488	-0.024276193518967402	-0.0023990263058100503	-0.05068578318529021	-0.0584492559945774	-0.18884507427219224	-0.2998668808370218	-0.17183849797555406	-0.16864890353405254	-0.4022800277664664	-0.03681508409045833	-0.3378320586793947	-0.025846650101835802	-4.6875	-1.5165979032584689
GSE123902	LX680	q4q1	ifn_recruit	CXCL9	CXCR3	CXCL9-CXCR3	False	64	64	344	0.078125	0.03125	0.18313953488372092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX680	q4q1	ifn_recruit	CXCL10	CXCR3	CXCL10-CXCR3	True	64	64	344	0.109375	0.03125	0.18313953488372092	0.0004488340681130687	4.4354759962911695e-05	0.00027334022911903403	0.0057660441663793804	0.003145607026161828	0.055518967725072754	0.025897036345959232	0.016637286648764488	0.01561780218296416	0.0018932014696355214	0.01112496464612461	0.0013131286603461406	7.8125	0.19215637080873915
GSE123902	LX680	q4q1	ifn_recruit	CXCL11	CXCR3	CXCL11-CXCR3	False	64	64	344	0.0	0.015625	0.18313953488372092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX680	q4q1	ifn_recruit	CCL5	CCR5	CCL5-CCR5	False	64	64	344	0.09375	0.109375	0.07267441860465117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX680	q4q1	ifn_recruit	CCL5	CCR1	CCL5-CCR1	False	64	64	344	0.09375	0.109375	0.0755813953488372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX680	q4q1	ifn_recruit	CXCL16	CXCR6	CXCL16-CXCR6	True	64	64	344	0.4375	0.09375	0.2238372093023256	0.053714058566401164	0.005308140231784544	0.04406267036621427	0.07858322044744659	0.05835808897797223	0.30233842283457824	0.09750399666579665	0.22674324487323078	0.36576192613231084	0.19184659097664633	0.3520807321651799	0.142224781881925	34.375	2.0569821394220265
GSE123902	LX680	q4q1	mhc_cd8	HLA-A	CD8A	HLA-A-CD8A	True	64	64	344	0.921875	0.484375	0.23837209302325582	0.04387819327970277	0.00433613860621021	0.18060966416818647	0.6045858834224653	0.6208751104527045	0.14091348100325005	0.066671065511963	1.7444661116101277	0.21806484883302288	0.8444733382131471	2.9323896246803933	9.11242840764619	43.75	1.7522355102278713
GSE123902	LX680	q4q1	mhc_cd8	HLA-B	CD8A	HLA-B-CD8A	True	64	64	344	0.9375	0.5	0.23837209302325582	0.02852051556887575	0.0028184594529426198	0.11605892218680441	0.3902283867299605	0.4007422259699789	0.08820199918784494	0.04490970686221529	1.125961116698829	-0.09426127034552033	-0.02117371696111918	-1.243422746061377	-0.216875470694335	43.75	0.9687077395880828
GSE123902	LX680	q4q1	mhc_cd8	HLA-C	CD8A	HLA-C-CD8A	True	64	64	344	0.890625	0.4375	0.23837209302325582	0.04295595372408739	0.004245000885115216	0.15831865856541055	0.4128557543399761	0.42397923786412783	0.10651800659510052	0.05747579226732935	1.1912498987775118	-0.023673261700924878	0.28087404495205065	-0.20507336870928405	1.9563709034527879	45.3125	1.0192811274106581
GSE123902	LX680	decile	barrier	F11R	ITGAL_ITGB2	F11R-LFA1	True	25	25	344	0.4	0.0	0.20930232558139536	0.10029485744344785	0.005556287034023367	0.09751337799309812	0.12655035562362782	0.10944580469098307	0.8609984190492359	0.33611268116067794	0.3651471409618853	0.47439631219612904	0.36732489822345327	0.3893367378763674	0.28995871960202924	40.0	2.1508842014588767
GSE123902	LX680	decile	barrier	F11R	F11R	F11R-F11R	False	25	25	344	0.4	0.0	0.046511627906976744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX680	decile	barrier	NECTIN2	TIGIT	NECTIN2-TIGIT	True	25	25	344	0.44	0.2	0.3081395348837209	0.09109894623512992	0.005046837960409422	0.11468822539396459	0.06892227645630328	0.07810239795128245	0.2156232629600361	0.05832560254780389	0.19886765290057373	0.038950596105075036	0.32266503559093945	0.04268057419940974	0.286029281289338	24.0	1.1458828900628537
GSE123902	LX680	decile	barrier	NECTIN2	CD96	NECTIN2-CD96	True	25	25	344	0.44	0.2	0.38372093023255816	0.10372843803556257	0.005746505753213417	0.13682608328413495	0.06892227645630328	0.08704001860539953	0.17409877986496236	0.05906931097257556	0.19886765290057373	0.038950596105075036	0.32266503559093945	0.04268057419940974	0.286029281289338	24.0	1.1209474946574285
GSE123902	LX680	decile	barrier	CDH1	ITGAE_ITGB7	CDH1-integrin	True	25	25	344	0.48	0.0	0.18604651162790697	0.06236999605451028	0.0034552678893348733	0.05269307864766097	0.11689576574686367	0.07094751777667234	0.7601862486215211	0.2895829293904604	0.33728988308783636	0.40764141830111367	0.3113012502133093	0.32651539435955823	0.24082636853332326	48.0	1.9965795565611901
GSE123902	LX680	decile	barrier	CDH1	KLRG1	CDH1-KLRG1	False	25	25	344	0.48	0.0	0.03197674418604651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX680	decile	barrier	LGALS9	HAVCR2	LGALS9-TIM3	True	25	25	344	0.08	0.16	0.2877906976744186	-0.04828851358111559	-0.0026751605091447474	-0.0410478312605552	-0.04956060375457835	-0.04323032737134161	-0.1944356598402452	-0.08724422270980833	-0.14300167452038626	-0.22045523025589933	-0.17552599127256793	-0.18207911721470954	-0.1293760882676456	-8.0	-1.5356920030065737
GSE123902	LX680	decile	barrier	LGALS9	CD44	LGALS9-CD44	True	25	25	344	0.08	0.16	0.5058139534883721	-0.08540880289903861	-0.004731606746706511	-0.11249256421094615	-0.049560603754578325	-0.08642461801762488	-0.1499022642420888	-0.10169343380874168	-0.14300167452038626	-0.22045523025589933	-0.17552599127256793	-0.18207911721470954	-0.1293760882676456	-8.0	-1.3118372521541048
GSE123902	LX680	decile	barrier	LGALS9	PTPRC	LGALS9-CD45	True	25	25	344	0.08	0.16	0.8023255813953488	-0.1074889446028762	-0.005954836014743585	-0.2103075546131724	-0.04956060375457838	-0.16012651893937446	-0.22972196485510685	-0.11169088475824418	-0.14300167452038626	-0.22045523025589933	-0.17552599127256793	-0.18207911721470954	-0.1293760882676456	-8.0	-1.544419212049618
GSE123902	LX680	decile	ifn_recruit	CXCL9	CXCR3	CXCL9-CXCR3	False	25	25	344	0.04	0.04	0.18313953488372092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX680	decile	ifn_recruit	CXCL10	CXCR3	CXCL10-CXCR3	False	25	25	344	0.08	0.04	0.18313953488372092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX680	decile	ifn_recruit	CXCL11	CXCR3	CXCL11-CXCR3	False	25	25	344	0.0	0.04	0.18313953488372092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX680	decile	ifn_recruit	CCL5	CCR5	CCL5-CCR5	False	25	25	344	0.04	0.12	0.07267441860465117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX680	decile	ifn_recruit	CCL5	CCR1	CCL5-CCR1	False	25	25	344	0.04	0.12	0.0755813953488372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX680	decile	ifn_recruit	CXCL16	CXCR6	CXCL16-CXCR6	True	25	25	344	0.44	0.08	0.2238372093023256	0.08184254394749216	0.004534037709992737	0.07435726042924223	0.13242024851602516	0.0983389660207606	0.4940300740491297	0.14524318527114938	0.38208407169470715	0.7205502098807416	0.4801434257977622	0.7563734053850597	0.39488233194590366	36.0	2.1015359788749546
GSE123902	LX680	decile	mhc_cd8	HLA-A	CD8A	HLA-A-CD8A	True	25	25	344	0.84	0.6	0.23837209302325582	0.024173001141768125	0.0013391726778531135	0.10283936043898145	0.36061461232100145	0.3703305740256744	0.08397538047727932	0.039214858868800606	1.0405138257352105	0.11765042744576568	0.5232296584666415	1.6209096345762646	5.853278172869125	24.0	1.3335593019951735
GSE123902	LX680	decile	mhc_cd8	HLA-B	CD8A	HLA-B-CD8A	True	25	25	344	0.84	0.64	0.23837209302325582	0.009875496190504818	0.000547097755922217	0.04448522060325155	0.18713050118915264	0.19217231791318357	0.03909288348244186	0.01830409768103669	0.539944492129313	0.0385759336641639	0.03729107518265393	0.7065520348673395	0.5809434448532826	19.999999999999996	0.6331502982124959
GSE123902	LX680	decile	mhc_cd8	HLA-C	CD8A	HLA-C-CD8A	True	25	25	344	0.8	0.52	0.23837209302325582	0.02191944474410823	0.0012143267334853419	0.08452944608460083	0.25328009161145415	0.26010416247983703	0.064441155755777	0.03393811617857345	0.7308118642474948	0.09409287136444966	0.11252219512028619	0.8588476016755386	0.885825953565865	28.000000000000004	0.6907840997951912
GSE123902	LX681	q4q1	barrier	F11R	ITGAL_ITGB2	F11R-LFA1	True	301	301	86	0.6777408637873754	0.09634551495016612	0.1744186046511628	0.16450944069364037	0.008996610037933457	0.19314631743274388	0.18648848560011666	0.17465952502837262	0.5745393132997274	0.17678853755957052	0.5380920267163624	0.26239955500396134	0.7281628222027609	0.2998150397321887	0.6565282674870424	58.139534883720934	1.7494072967398737
GSE123902	LX681	q4q1	barrier	F11R	F11R	F11R-F11R	False	301	301	86	0.6777408637873754	0.09634551495016612	0.03488372093023256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSE123902	LX681	q4q1	barrier	NECTIN2	TIGIT	NECTIN2-TIGIT	True	301	301	86	0.7275747508305648	0.10963455149501661	0.27906976744186046	0.22087926706351738	0.012079334917536107	0.2893146546854052	0.19594841534553464	0.22437183929372784	0.4957677808361613	0.1525147742328521	0.5653876141781073	0.0834929901499221	0.8377796767870486	0.10711177952956275	0.7941375639555832	61.79401993355482	1.7058980072188878
