split	cohort	patient	family	ligand	n_edges	n_detected	n_high	n_low	n_tnk	cellchat_hill	cellchat_hill_pop	cellchat_prod	cpdb_means	conn_prod	natmi_spec	sca_lrscore	liana_logfc	cp10k_log2fc	cp10k_log2fc_trim	cp10k_delta	cp10k_delta_trim	expr_prop_pp	conn_z
q4q1	GSE131907	NS_12	mhc_cd8	HLA-B	1	1	702	702	22	0.004531951394870032	3.441961318568446e-05	0.04083600613050098	0.1966795462201929	0.10738166751863565	0.046929942117120926	0.020508457817767445	0.5674972119523279	0.5244378745504356	0.5511001764710725	5.2372023133957715	4.951006153462284	3.703703703703698	0.680994885817997
q4q1	GSE131907	NS_12	mhc_cd8	HLA-C	1	1	702	702	22	0.00557658370800021	4.235346706150207e-05	0.04299630422792339	0.17511890741205627	0.09561014682683622	0.04986468786409076	0.021409553921022173	0.5052863585785339	0.41561091078386114	0.5096486754648063	3.1225713640486	3.432690617068853	3.8461538461538547	0.8749993524788855
decile	GSE131907	NS_12	barrier	F11R	2	0	281	281	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_12	barrier	NECTIN2	2	0	281	281	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_12	barrier	CDH1	2	0	281	281	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_12	barrier	LGALS9	3	0	281	281	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_12	ifn_recruit	CXCL9	1	0	281	281	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_12	ifn_recruit	CXCL10	1	0	281	281	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_12	ifn_recruit	CXCL11	1	0	281	281	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_12	ifn_recruit	CCL5	2	0	281	281	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_12	ifn_recruit	CXCL16	1	0	281	281	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_12	mhc_cd8	HLA-A	1	1	281	281	22	0.0031454369567847085	5.701436499238547e-05	0.03293349119103178	0.2021204636002112	0.11035225999927623	0.042345286177742636	0.017505579026810936	0.5831963809964058	0.4023176422709718	0.4207963751199786	6.23823152823725	5.850035534638533	8.540925266903908	0.9226732258236603
decile	GSE131907	NS_12	mhc_cd8	HLA-B	1	1	281	281	22	0.005703917731019331	0.00010338952961731068	0.050180285853316964	0.22801066278135784	0.12448760255975089	0.053466237852444004	0.024008886300054377	0.6578997049289415	0.45947727229753554	0.479891154071892	4.894319740795954	4.56339462872474	11.387900355871894	0.7554827263041006
decile	GSE131907	NS_12	mhc_cd8	HLA-C	1	1	281	281	22	0.00935591850325121	0.00016958589846564464	0.06879374793616228	0.27000948129199165	0.14741781188835756	0.07603434838384174	0.03385623833674967	0.7790826793059157	0.46477187538477777	0.5592716824926873	3.791313782312816	4.0745054462071275	17.437722419928825	1.173463011273558
q4q1	GSE131907	NS_13	barrier	F11R	2	0	338	338	1780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_13	barrier	NECTIN2	2	2	338	338	1780	0.0264837223808719	0.002641551026607008	0.026429302650122024	0.0324320808142434	0.022055155352535445	0.0719662671732635	0.02413665617332672	0.093579204312838	-0.02085780321424959	0.16333308403336033	-0.026827322935545572	0.14528101651271488	12.426035502958577	0.42539461892407304
q4q1	GSE131907	NS_13	barrier	CDH1	2	1	338	338	1780	0.0003954076130703852	3.943891916752211e-05	0.001103687540800528	0.10651163748651632	0.04586038513567184	0.12260925180600596	0.03275790620561514	0.3073276223975202	0.170266182654326	0.21130325126158225	0.43282890695192755	0.4162486482513412	18.93491124260355	0.5416470579720736
q4q1	GSE131907	NS_13	barrier	LGALS9	3	0	338	338	1780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_13	ifn_recruit	CXCL9	1	0	338	338	1780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_13	ifn_recruit	CXCL10	1	0	338	338	1780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_13	ifn_recruit	CXCL11	1	0	338	338	1780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_13	ifn_recruit	CCL5	2	0	338	338	1780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_13	ifn_recruit	CXCL16	1	0	338	338	1780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_13	mhc_cd8	HLA-A	1	1	338	338	1780	0.014383316793200485	0.0014346270775189157	0.060377931010662134	0.20674958851849823	0.2126826665874355	0.053948863581817996	0.023774269033625894	0.5965532121229423	0.37566035905449946	0.4341322839369974	3.044789962411162	3.1258965800606626	12.130177514792894	0.6057988229491624
q4q1	GSE131907	NS_13	mhc_cd8	HLA-B	1	1	338	338	1780	0.007752216779047527	0.0007732249982337625	0.03003195401325237	0.08642658303973416	0.08890676047602608	0.024881430371919117	0.01170352931598262	0.24937440550480536	0.12337690488193602	0.15864713063695837	0.7664554530872092	0.8647569391366101	9.171597633136097	0.23791444590875255
q4q1	GSE131907	NS_13	mhc_cd8	HLA-C	1	1	338	338	1780	0.011978261873605456	0.0011947410373114031	0.04412875227614588	0.11798665437834033	0.12137250891152496	0.03586446256366377	0.017449646629196014	0.3404375223254234	0.22107551900201083	0.24975768547337085	1.246153944106112	1.2315484426495233	10.650887573964496	0.31626325494505525
decile	GSE131907	NS_13	barrier	F11R	2	0	135	135	1780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_13	barrier	NECTIN2	2	2	135	135	1780	0.015711959550784322	0.000898413772767037	0.016168545289005253	0.024571491856415828	0.016709629987688254	0.053758408491731	0.017410734977511694	0.07089833889698925	0.045135205028936365	0.10774416701760917	0.06032632455448783	0.10009733117462666	7.407407407407404	0.3007399090687999
decile	GSE131907	NS_13	barrier	CDH1	2	1	135	135	1780	0.00043978487981323955	2.514700930853575e-05	0.0010655379765270893	0.1097815472399023	0.047268300028240756	0.13259242532583482	0.03631013338212913	0.31676258756824904	0.3174292476755276	0.33913558441652225	0.7741311494893481	0.6295466826221516	14.074074074074078	0.606807930846172
decile	GSE131907	NS_13	barrier	LGALS9	3	0	135	135	1780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_13	ifn_recruit	CXCL9	1	0	135	135	1780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_13	ifn_recruit	CXCL10	1	0	135	135	1780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_13	ifn_recruit	CXCL11	1	0	135	135	1780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_13	ifn_recruit	CCL5	2	0	135	135	1780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_13	ifn_recruit	CXCL16	1	0	135	135	1780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_13	mhc_cd8	HLA-A	1	1	135	135	1780	0.013128505172953109	0.000750691205963265	0.055781487518272166	0.21157714742116673	0.2176487616006576	0.05503839608229055	0.024094879109549217	0.6104826026999007	0.5856236529350785	0.5560950457885162	4.992227661803151	4.211321490559658	8.148148148148149	0.637828285574497
decile	GSE131907	NS_13	mhc_cd8	HLA-B	1	1	135	135	1780	0.00278803835166358	0.0001594207295430687	0.010985649742581982	0.036217399030527675	0.037256727125165034	0.010369217034577938	0.0048159422375319005	0.10450132395047838	0.07611834786351795	0.03815682044667354	0.49536976896993856	0.21884422797853542	3.703703703703698	0.10343522042534425
decile	GSE131907	NS_13	mhc_cd8	HLA-C	1	1	135	135	1780	0.007336655179606633	0.00041951177624258845	0.02814148403164568	0.08964073499130731	0.09221314871493969	0.02662985617246405	0.012519391207045372	0.25864848766720167	0.24339272393965064	0.19872801996397865	1.5117327925297221	1.0936105423092366	5.925925925925924	0.25840558398187485
q4q1	GSE131907	NS_16	barrier	F11R	2	0	19	19	385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_16	barrier	NECTIN2	2	2	19	19	385	-0.008034193303252092	-0.0003284549961900477	-0.02335024231838824	-0.039124705738799115	-0.02646718899507415	-0.04064109599540783	-0.01120120773202321	-0.11289003789121091	0.03864786457909207	-0.10089533676234412	0.07894625261344301	-0.1896073489839285	-10.526315789473683	-0.18038775468598156
q4q1	GSE131907	NS_16	barrier	CDH1	2	0	19	19	385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_16	barrier	LGALS9	3	3	19	19	385	0.12340513394935748	0.00504506566760866	0.1693602780814568	0.09593661146363847	0.14389250237125428	0.44655817424339156	0.1577513732303629	0.2768145471965648	0.35823118702353934	0.34549554489451967	0.301193637954877	0.27608633473833966	21.052631578947366	2.1600233306632384
q4q1	GSE131907	NS_16	ifn_recruit	CXCL9	1	0	19	19	385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_16	ifn_recruit	CXCL10	1	0	19	19	385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_16	ifn_recruit	CXCL11	1	0	19	19	385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_16	ifn_recruit	CCL5	2	0	19	19	385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_16	ifn_recruit	CXCL16	1	1	19	19	385	0.007419415875694765	0.00030332158079856945	0.011829593581202849	0.018811012722671827	0.012788425482014976	0.04488494336290966	0.010657813592361898	0.05427710953819561	0.0763033294679555	0.11551832783379062	0.08885159223231442	0.12494229593401157	5.263157894736836	0.19304987372175164
q4q1	GSE131907	NS_16	mhc_cd8	HLA-A	1	1	19	19	385	-0.00015907499328243757	-6.503325765308543e-06	-0.000333479463367925	-0.029072737021241135	-0.04939630070842904	-0.006553303591012916	-0.0023310942544784163	-0.08388618705122648	0.10407104361502119	0.0073367021830251225	1.2677677945537553	0.08347612653521175	-5.263157894736848	-0.1200663449552567
q4q1	GSE131907	NS_16	mhc_cd8	HLA-B	1	1	19	19	385	0.006434256980868025	0.00026304617929485963	0.013355906935137662	0.0927955755350447	0.1576651744275701	0.022374918707184277	0.008282007046373163	0.26775143328169243	-0.1585463465497864	0.09024562634490589	-1.6819537006195677	0.8572077324944534	5.263157894736848	0.3445174621226822
q4q1	GSE131907	NS_16	mhc_cd8	HLA-C	1	1	19	19	385	0.012816458746639003	0.0005239642301229225	0.026578236151963974	0.18535174022395617	0.31492357565935136	0.04485095838238029	0.016638359284366744	0.534812072882482	0.2625888651610862	0.49616780365341395	2.723897750012819	4.551568901282815	5.263157894736848	0.6695663859836021
q4q1	GSE131907	NS_17	barrier	F11R	2	0	278	278	410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_17	barrier	NECTIN2	2	2	278	278	410	0.0525344129253654	0.006416796746988873	0.08429479189264918	0.16048634395717717	0.1130090699331259	0.30608891827195206	0.0827364218075897	0.46306570511484013	0.5457083981749241	0.5544548414760648	0.7484797148090548	0.6269058866059181	24.820143884892087	1.2843245126380158
q4q1	GSE131907	NS_17	barrier	CDH1	2	1	278	278	410	0.003652615083167764	0.0004461473399725896	0.003501998905902316	0.07906803666768492	0.033245553767941624	0.17339878063505032	0.0582451860849067	0.22814212878659146	0.3650612861185623	0.2619787434308064	0.3851107855868422	0.23116182452056308	12.230215827338126	1.0801739574912317
q4q1	GSE131907	NS_17	barrier	LGALS9	3	2	278	278	410	0.022230749442850316	0.0027153667998663453	0.031235204263231307	0.0013449462280994418	0.0025491755539050268	0.006527220676423737	0.002367916358971267	0.0038806945070828827	-0.062182747401733775	0.03862353991370739	-0.0524068173713583	0.028734722135888714	3.597122302158273	0.08484874087299232
q4q1	GSE131907	NS_17	ifn_recruit	CXCL9	1	0	278	278	410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_17	ifn_recruit	CXCL10	1	0	278	278	410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_17	ifn_recruit	CXCL11	1	0	278	278	410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_17	ifn_recruit	CCL5	2	0	278	278	410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_17	ifn_recruit	CXCL16	1	1	278	278	410	0.0	0.0	0.0	0.07742996571421248	0.030237612070489264	0.20094516907329124	0.04529761273943822	0.22341565510419364	0.2390758873379626	0.2932240588918098	0.290168602784481	0.27801474803787773	16.187050359712234	0.8769904890541779
q4q1	GSE131907	NS_17	mhc_cd8	HLA-A	1	1	278	278	410	0.022609533290508188	0.002761633215081001	0.10680761398335875	0.3496563198480438	0.30766946594072975	0.09028642498103426	0.04442800966914229	1.008894877320516	0.7506860925343125	0.9132621142218311	5.540857472659545	5.827196626566573	16.90647482014388	0.713337425388464
q4q1	GSE131907	NS_17	mhc_cd8	HLA-B	1	1	278	278	410	0.021735325357231106	0.002654853405236853	0.0993305668844599	0.31292077329073964	0.27534513673873373	0.0865785392311128	0.04212580815921663	0.9028984956353797	0.7352662261881581	0.8378639267525487	4.89228522463735	4.921967876112344	14.028776978417268	0.717143358694997
q4q1	GSE131907	NS_17	mhc_cd8	HLA-C	1	1	278	278	410	0.018379856208479373	0.002245000847277922	0.09748307696497821	0.4107848807860415	0.36145768777436504	0.0985261211655595	0.043220613477682024	1.1852746207643725	0.9249776112266339	1.0111640581452026	9.18821403677308	9.09633564425621	14.028776978417268	1.0559645138620168
decile	GSE131907	NS_17	barrier	F11R	2	0	111	111	410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_17	barrier	NECTIN2	2	2	111	111	410	0.11195291949470328	0.012755811784479515	0.12287705173848906	0.1984106540678856	0.13971408986061695	0.5017684803706729	0.13631792857007674	0.5724921333665484	0.639106310497767	0.8727221647191066	0.8423427118092416	0.8311147014513031	36.03603603603604	1.7435657053493412
decile	GSE131907	NS_17	barrier	CDH1	2	1	111	111	410	0.00639918039521679	0.0007291166774813635	0.004415833432523492	0.1458117721371533	0.06130913723023798	0.5954148167160187	0.1930410546945821	0.4207238411310052	0.703819858589554	0.3515907624002382	0.67898861985913	0.27596677434454553	27.927927927927925	1.881200017009227
decile	GSE131907	NS_17	barrier	LGALS9	3	2	111	111	410	0.021847925472504876	0.0024893323592315355	0.029977977350712698	0.010263767433177945	0.01945367367481775	0.07463033737741954	0.027239798418117828	0.029614972753367035	-0.10995288946501283	0.030274583889251427	-0.09038714686919253	0.021206470425668627	10.81081081081081	1.9701291743135267
decile	GSE131907	NS_17	ifn_recruit	CXCL9	1	0	111	111	410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_17	ifn_recruit	CXCL10	1	0	111	111	410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_17	ifn_recruit	CXCL11	1	0	111	111	410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_17	ifn_recruit	CCL5	2	0	111	111	410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_17	ifn_recruit	CXCL16	1	1	111	111	410	0.0	0.0	0.0	0.1136316021525729	0.044374917038184775	0.35655363808262697	0.0781945778163313	0.327871497827569	0.2580101544434733	0.5874671536661605	0.3127407477073102	0.5026064015138985	28.82882882882883	1.3936104871466028
decile	GSE131907	NS_17	mhc_cd8	HLA-A	1	1	111	111	410	0.046066846142585716	0.005248813711617419	0.19158943190905448	0.5306670298491397	0.46694434619970027	0.14698298149224046	0.07785001190346175	1.5311813846532591	0.9423208609774363	1.260832037754342	6.680224610038027	7.306065320199801	38.73873873873874	0.9433825608152043
decile	GSE131907	NS_17	mhc_cd8	HLA-B	1	1	111	111	410	0.03886675782567969	0.004428442328569846	0.15127470363464968	0.38380036557084685	0.33771348264020207	0.11755109467320923	0.06311532272055942	1.107413768200864	0.815918048416942	1.034087463208849	4.925247700773697	5.2118411724349105	27.027027027027028	0.7486291024236023
decile	GSE131907	NS_17	mhc_cd8	HLA-C	1	1	111	111	410	0.03351227446737598	0.003818357462271372	0.1619868792281295	0.552321457831913	0.4859985028516013	0.14280115280398006	0.06680046462989486	1.5936628563813275	1.1326127025625565	1.395527953016693	10.35875057451205	11.499503122659213	27.027027027027028	1.1816066574634614
q4q1	GSE131907	NS_19	barrier	F11R	2	0	188	188	370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_19	barrier	NECTIN2	2	2	188	188	370	0.034230784361773195	0.004278571254384318	0.030063379329745572	0.07886932294466116	0.040995942199151786	0.2955064730393676	0.07296763351255672	0.2275687621810656	0.22331921424785833	0.3265231462824442	0.23276387093385215	0.26754646246142894	24.46808510638298	1.2159586992373286
q4q1	GSE131907	NS_19	barrier	CDH1	2	2	188	188	370	0.0025228338642183847	0.00031533383333997737	0.0024147337925672268	0.07119708866125739	0.02529899104869325	0.2010821301896573	0.048789354179275796	0.20543137347465573	0.14206404999881184	0.3156145248607107	0.16778835660709912	0.2866042920879138	24.46808510638298	0.8389457073430269
q4q1	GSE131907	NS_19	barrier	LGALS9	3	2	188	188	370	0.0964110396557897	0.012050600375293308	0.12287431895882964	0.03765256227779604	0.06137213439305027	0.11638200317182494	0.05664856599162371	0.10864232974987827	-0.004228622636939591	0.17839577623268918	-0.004010234742098995	0.13162486025113804	17.5531914893617	1.9057637260714855
q4q1	GSE131907	NS_19	ifn_recruit	CXCL9	1	0	188	188	370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_19	ifn_recruit	CXCL10	1	0	188	188	370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_19	ifn_recruit	CXCL11	1	0	188	188	370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_19	ifn_recruit	CCL5	2	0	188	188	370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE131907	NS_19	ifn_recruit	CXCL16	1	1	188	188	370	-0.0013976941438254217	-0.00017470046619413697	-0.0015275635758550538	-0.02020328994743542	-0.009463978790384589	-0.05762195444928103	-0.013570496323862702	-0.05829437243361386	-0.21487356024148743	-0.14157199074723387	-0.26433623959008257	-0.13601170451660038	9.574468085106385	-0.2489668975082746
q4q1	GSE131907	NS_19	mhc_cd8	HLA-A	1	1	188	188	370	0.00045137377383980964	5.641807191221308e-05	0.007676118756765271	0.1149762868949531	0.05600818881775904	0.024060702173003712	0.009732105563532323	0.33175143784635047	0.10336368161925993	0.15731905084590053	1.6521849516684561	2.22523648345992	6.914893617021278	0.6418600477544742
q4q1	GSE131907	NS_19	mhc_cd8	HLA-B	1	1	188	188	370	0.0019481831536572736	0.00024350714115748719	0.02270594407478517	0.19127410641294929	0.09317500640555876	0.051428519612564505	0.02191329069066239	0.55190040954486	0.3024516669452814	0.3472843273296173	2.6248122874423903	2.6994555131652636	13.829787234042545	1.0108466658785895
q4q1	GSE131907	NS_19	mhc_cd8	HLA-C	1	1	188	188	370	0.002557845144110088	0.0003197099602245002	0.02449467563420775	0.18064323127227633	0.08799640759830357	0.050068477784999565	0.02355612166771226	0.5212261878533424	0.2173078272350018	0.38115536552678586	1.6491846738565048	2.3374412673726894	17.021276595744673	0.5867833897694514
decile	GSE131907	NS_19	barrier	F11R	2	0	75	75	370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_19	barrier	NECTIN2	2	2	75	75	370	0.02807400486664546	0.0028811155142359894	0.021271261367699756	0.05682573023160008	0.02953777546225235	0.26322109243652403	0.06115398448551196	0.16396439840004692	0.1831797108258469	0.25387603193461816	0.1818714183550545	0.19561483247768616	14.666666666666666	1.1371556109032874
decile	GSE131907	NS_19	barrier	CDH1	2	2	75	75	370	0.0013232091465668204	0.00013579531737141002	0.0012468276204625477	0.03980137766917931	0.01414291955348114	0.11024932506647908	0.026648144741487467	0.11484250036774747	0.11864872404322471	0.16059986591811307	0.14624851722709253	0.1470990946672003	12.0	0.4909335322143432
decile	GSE131907	NS_19	barrier	LGALS9	3	2	75	75	370	0.10060357931454286	0.010324516738086407	0.12849056187454239	0.053895616837028176	0.08784764806481724	0.16936546416898252	0.08277704903865007	0.1555098782728646	0.14799519321024096	0.22458204725342476	0.14024704639993246	0.16843869959893706	12.000000000000002	2.0645751630055758
decile	GSE131907	NS_19	ifn_recruit	CXCL9	1	0	75	75	370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_19	ifn_recruit	CXCL10	1	0	75	75	370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_19	ifn_recruit	CXCL11	1	0	75	75	370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_19	ifn_recruit	CCL5	2	0	75	75	370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decile	GSE131907	NS_19	ifn_recruit	CXCL16	1	1	75	75	370	-0.006163740912903629	-0.0006325584701666999	-0.007110749384379021	-0.027779522130216394	-0.013012970111868347	-0.07634570796264889	-0.017872393803760156	-0.0801547576310569	-0.12323276098231237	-0.21752877249697875	-0.15451830621094376	-0.21962351980001643	1.3333333333333308	-0.3274175250931955
decile	GSE131907	NS_19	mhc_cd8	HLA-A	1	1	75	75	370	0.0005947558014248941	6.103725402936688e-05	0.00989929588658145	0.11587490179671023	0.05644592945499194	0.02484780967242184	0.010057689829557237	0.334344292371219	0.26213432417369625	0.2746789562658976	4.219422991958208	3.85204464815083	3.9999999999999925	0.6125659697526415
decile	GSE131907	NS_19	mhc_cd8	HLA-B	1	1	75	75	370	0.003145023515980158	0.00032276036452828956	0.0329936535511164	0.2701469010514246	0.13159616692478893	0.07645362387220672	0.033336746506618775	0.7794791889168236	0.5802735102151677	0.6158904888638504	4.926658444640527	4.5211353180251015	17.333333333333336	1.1602225010446714
decile	GSE131907	NS_19	mhc_cd8	HLA-C	1	1	75	75	370	0.0033622332781826844	0.0003450516770324317	0.030850614776068083	0.24662616326529285	0.12013855284944269	0.07047995039547778	0.03339370194691749	0.71161268539262	0.6074326249406712	0.6375668599324249	4.382310368974897	3.879040288331969	18.666666666666664	0.7505940628765673
q4q1	GSE205335	P0031	barrier	F11R	2	0	79	79	3824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE205335	P0031	barrier	NECTIN2	2	2	79	79	3824	0.12948915108282355	0.0024670380464927857	0.17495749315976583	0.2759553088632291	0.2041379601188349	0.39017767739304604	0.146470403239173	0.7962387112079256	0.801169361708594	1.0885028028229349	1.3294280899112558	1.181217034010323	51.89873417721519	1.4532557432285915
q4q1	GSE205335	P0031	barrier	CDH1	2	0	79	79	3824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE205335	P0031	barrier	LGALS9	3	2	79	79	3824	0.08093928923846269	0.0015420620518212563	0.14286080185431688	0.02362494771020318	0.06491455467427593	0.10301393132536417	0.04681558089230445	0.06816718980554254	-0.1293502532548118	0.10571116269202518	-0.1244125400747686	0.07602467579722917	18.9873417721519	1.4243354910936539
q4q1	GSE205335	P0031	ifn_recruit	CXCL9	1	0	79	79	3824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE205335	P0031	ifn_recruit	CXCL10	1	0	79	79	3824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE205335	P0031	ifn_recruit	CXCL11	1	0	79	79	3824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE205335	P0031	ifn_recruit	CCL5	2	0	79	79	3824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
q4q1	GSE205335	P0031	ifn_recruit	CXCL16	1	1	79	79	3824	0.020385610563758174	0.0003883883432798857	0.01436088108449413	0.1177889787731097	0.06116628014172083	0.45441535451613385	0.14148950513989006	0.3398671510946816	0.6432443636303997	0.2789877769976399	0.624644696702203	0.2133432803487939	29.11392405063291	1.8460926536995967
q4q1	GSE205335	P0031	mhc_cd8	HLA-A	1	1	79	79	3824	-0.009454842767849969	-0.0001801344486147237	-0.03257744150699349	-0.14426949742865292	-0.16852290368529754	-0.024596447308675606	-0.016193699158305153	-0.41627377698372126	-0.7744157838387062	-0.7911476978088979	-8.973489398668654	-7.226729409355613	15.189873417721522	-0.3353485793747022
