subset	eligible	method	alpha	size	purity	endpoint	meta_rho	meta_p	meta_i2	meta_model	meta_n	meta_k	meta_ci_low	meta_ci_high	geo_rho	geo_p	geo_i2	geo_model	geo_n	abs_meta	abs_geo
high_tumor	True	ssGSEA	1.0	49	none	CD8A	-0.4195163904657158	2.3155095362779045e-10	0.0	fixed	213	4	-0.5265431706420666	-0.2993994394036374	-0.47711485415506244	1.9490698833936324e-08	0.0	fixed	126	0.4195163904657158	0.47711485415506244
high_tumor	True	ssGSEA	1.0	49	none	ImmuneScore	-0.4435873483715766	1.3969633894338622e-11	0.0	fixed	213	4	-0.5475904895823731	-0.32608662148226253	-0.45257061248826086	1.3077855583894173e-07	0.0	fixed	126	0.4435873483715766	0.45257061248826086
high_tumor	True	ssGSEA	1.0	50	none	CD8A	-0.41936236601137583	2.355664202925885e-10	0.0	fixed	213	4	-0.5264080699821715	-0.2992292773530374	-0.4781160018723324	1.7969679679166054e-08	0.0	fixed	126	0.41936236601137583	0.4781160018723324
high_tumor	True	ssGSEA	1.0	50	none	ImmuneScore	-0.44393126555501755	1.3396222159253408e-11	0.0	fixed	213	4	-0.5478902554982145	-0.3264692802189482	-0.45027137178332305	1.5500209269522796e-07	0.0	fixed	126	0.44393126555501755	0.45027137178332305
high_tumor	True	ssGSEA	1.0	51	none	CD8A	-0.4157644528605879	1.9813772269087974e-09	0.05555577382189316	DL random	213	4	-0.5278381636764848	-0.28946024975332457	-0.47481723870692033	2.346024746547088e-08	0.0	fixed	126	0.4157644528605879	0.47481723870692033
high_tumor	True	ssGSEA	1.0	51	none	ImmuneScore	-0.43612082340485153	3.426466581299262e-11	0.0	fixed	213	4	-0.5410759113495394	-0.3177884895816397	-0.4426483596059237	2.6962002938649706e-07	0.0	fixed	126	0.43612082340485153	0.4426483596059237
high_tumor	True	ssGSEA	1.0	52	none	CD8A	-0.4100015906211007	1.708272625993708e-08	0.11225422060411247	DL random	213	4	-0.5277451654980109	-0.2767984707194351	-0.4627354180833554	2.672431694321023e-07	0.04938670749400027	DL random	126	0.4100015906211007	0.4627354180833554
high_tumor	True	ssGSEA	1.0	52	none	ImmuneScore	-0.43229707111353416	5.374882382184199e-11	0.0	fixed	213	4	-0.5377347851316394	-0.31354586237240184	-0.435142883088457	4.583429698988531e-07	0.0	fixed	126	0.43229707111353416	0.435142883088457
high_tumor	True	ssGSEA	1.0	53	none	CD8A	-0.42023176460212514	3.3648965852390165e-10	0.013785556943215068	DL random	213	4	-0.5282847587391962	-0.29878412865526843	-0.4848964161718323	1.028442193168266e-08	0.0	fixed	126	0.42023176460212514	0.4848964161718323
high_tumor	True	ssGSEA	1.0	53	none	ImmuneScore	-0.4444151684437985	1.2627931909074901e-11	0.0	fixed	213	4	-0.5483119908839038	-0.3270077589672665	-0.458126690913966	8.623531133475743e-08	0.0	fixed	126	0.4444151684437985	0.458126690913966
high_tumor	True	ssGSEA	1.0	54	none	CD8A	-0.42552637634479235	1.1749720202932643e-10	0.0	fixed	213	4	-0.5318105387647232	-0.30604508046363754	-0.4904651448283564	6.436519909870644e-09	0.0	fixed	126	0.42552637634479235	0.4904651448283564
high_tumor	True	ssGSEA	1.0	54	none	ImmuneScore	-0.44934719507618576	6.875863679098083e-12	0.0	fixed	213	4	-0.5526073829144627	-0.3325003845931885	-0.4647480996714655	5.1931099111934556e-08	0.0	fixed	126	0.44934719507618576	0.4647480996714655
high_tumor	True	ssGSEA	1.0	55	none	CD8A	-0.4204585005207414	1.0599380340861956e-08	0.12961428955998383	DL random	213	4	-0.5383426866090695	-0.2864353605517449	-0.4799276495902061	1.550109050282353e-08	0.0	fixed	126	0.4204585005207414	0.4799276495902061
high_tumor	True	ssGSEA	1.0	55	none	ImmuneScore	-0.43988167620722374	2.187203600314546e-11	0.0	fixed	213	4	-0.5443588483502089	-0.32196595426524227	-0.44910490503336914	1.6886855110276253e-07	0.0	fixed	126	0.43988167620722374	0.44910490503336914
high_tumor	True	ssGSEA	1.0	56	none	CD8A	-0.41972463918330033	4.939707560676807e-09	0.10005898665892499	DL random	213	4	-0.5350967445884033	-0.2889825885148114	-0.4849822252604187	1.0211149293892197e-08	0.0	fixed	126	0.41972463918330033	0.4849822252604187
high_tumor	True	ssGSEA	1.0	56	none	ImmuneScore	-0.44375877264777225	1.368090382661629e-11	0.0	fixed	213	4	-0.5477399101560174	-0.32627735153258636	-0.46250941561555986	6.172756294477524e-08	0.0	fixed	126	0.44375877264777225	0.46250941561555986
high_tumor	True	ssGSEA	1.0	57	none	CD8A	-0.40618423285912186	9.90414491848634e-10	0.0	fixed	213	4	-0.5148289811728811	-0.2846986719012783	-0.46622587689821665	4.629727027526719e-08	0.0	fixed	126	0.40618423285912186	0.46622587689821665
high_tumor	True	ssGSEA	1.0	57	none	ImmuneScore	-0.44192578615636813	1.7092655135023548e-11	0.0	fixed	213	4	-0.5461418586090185	-0.3242384299847703	-0.4536705827856585	1.2050794738145443e-07	0.0	fixed	126	0.44192578615636813	0.4536705827856585
high_tumor	True	ssGSEA	1.0	58	none	CD8A	-0.40560060398424863	5.5326016987168176e-08	0.14272607875288315	DL random	213	4	-0.526701970100809	-0.26836265572341605	-0.4698993374630999	3.470848103868818e-08	0.0	fixed	126	0.40560060398424863	0.4698993374630999
high_tumor	True	ssGSEA	1.0	58	none	ImmuneScore	-0.4390525455308606	2.4160057516977735e-11	0.0	fixed	213	4	-0.543635355557596	-0.32104458116997886	-0.4554203108040015	1.0573657252796314e-07	0.0	fixed	126	0.4390525455308606	0.4554203108040015
high_tumor	True	ssGSEA	1.0	59	none	CD8A	-0.40742655770963415	3.1631808891879186e-08	0.1269623978201894	DL random	213	4	-0.5268378175172437	-0.2722435926122407	-0.47346506890154316	2.6145768220170432e-08	0.0	fixed	126	0.40742655770963415	0.47346506890154316
high_tumor	True	ssGSEA	1.0	59	none	ImmuneScore	-0.4413743046050955	1.8271597969882286e-11	0.0	fixed	213	4	-0.5456609122830529	-0.32362520368116815	-0.45903306593644094	8.050844623735365e-08	0.0	fixed	126	0.4413743046050955	0.45903306593644094
high_tumor	True	ssGSEA	1.0	60	none	CD8A	-0.4083325739496373	5.7704378407311e-08	0.15358166354342478	DL random	213	4	-0.5300695471018474	-0.27010319579761355	-0.4744425272344028	2.417681612153144e-08	0.0	fixed	126	0.4083325739496373	0.4744425272344028
high_tumor	True	ssGSEA	1.0	60	none	ImmuneScore	-0.44093287015727967	1.9271773387304223e-11	0.0	fixed	213	4	-0.5452758883785533	-0.3231344167988549	-0.457350695169209	9.144488660818085e-08	0.0	fixed	126	0.44093287015727967	0.457350695169209
high_tumor	True	ssGSEA	1.0	61	none	CD8A	-0.41059358779454924	1.160252824580384e-06	0.2895797721636639	DL random	213	4	-0.5456771655667632	-0.25471194533601743	-0.4708831211287162	1.5355824229093525e-06	0.13867214609696546	DL random	126	0.41059358779454924	0.4708831211287162
high_tumor	True	ssGSEA	1.0	61	none	ImmuneScore	-0.4428780453784438	1.5228436867103254e-11	0.0	fixed	213	4	-0.5469721608964312	-0.3252975385672434	-0.462583672092489	6.13761012031219e-08	0.0	fixed	126	0.4428780453784438	0.462583672092489
high_tumor	True	ssGSEA	1.0	62	none	CD8A	-0.4013460328548263	2.5067049802695356e-07	0.1911769923054229	DL random	213	4	-0.5276386487761883	-0.2576948039025884	-0.46249932015996587	6.177549346586804e-08	0.0	fixed	126	0.4013460328548263	0.46249932015996587
high_tumor	True	ssGSEA	1.0	62	none	ImmuneScore	-0.4351722645177716	3.833556020960095e-11	0.0	fixed	213	4	-0.5402473864927809	-0.31673557819922193	-0.4525605975982294	1.308757867645216e-07	0.0	fixed	126	0.4351722645177716	0.4525605975982294
high_tumor	True	ssGSEA	1.0	63	none	CD8A	-0.40627203263078504	1.0100729107531553e-07	0.1693193043595593	DL random	213	4	-0.5297728704543583	-0.2659002327570261	-0.4744451175234801	2.4171791643891374e-08	0.0	fixed	126	0.40627203263078504	0.4744451175234801
high_tumor	True	ssGSEA	1.0	63	none	ImmuneScore	-0.44033758055282124	2.0705004897088716e-11	0.0	fixed	213	4	-0.5447566006135601	-0.32247267405706603	-0.46567985830560416	4.830734177412924e-08	0.0	fixed	126	0.44033758055282124	0.46567985830560416
high_tumor	True	ssGSEA	1.0	64	none	CD8A	-0.404188981813146	6.994460293389817e-08	0.14736146522468002	DL random	213	4	-0.5259112079146381	-0.26624266480515074	-0.4678526579223095	4.077079841152611e-08	0.0	fixed	126	0.404188981813146	0.4678526579223095
high_tumor	True	ssGSEA	1.0	64	none	ImmuneScore	-0.4432813258236398	1.449983413612457e-11	0.0	fixed	213	4	-0.547323731031084	-0.325746158504402	-0.46525393972644224	4.9932811653018446e-08	0.0	fixed	126	0.4432813258236398	0.46525393972644224
high_tumor	True	ssGSEA	1.0	65	none	CD8A	-0.4073531656731241	3.992882304544784e-07	0.2312746326975452	DL random	213	4	-0.5367843633909941	-0.25919010661913583	-0.4712439077752516	3.1205143805294065e-08	0.0	fixed	126	0.4073531656731241	0.4712439077752516
high_tumor	True	ssGSEA	1.0	65	none	ImmuneScore	-0.44440229191938047	1.2647810641199261e-11	0.0	fixed	213	4	-0.5483007693042178	-0.32699342920662133	-0.46705700470305805	4.3390083736141085e-08	0.0	fixed	126	0.44440229191938047	0.46705700470305805
high_tumor	True	ssGSEA	1.0	66	none	CD8A	-0.4073854561944636	4.969443579633777e-07	0.24104579919468655	DL random	213	4	-0.5378116158251796	-0.257914734519805	-0.47125958634053106	3.116635714110168e-08	0.0	fixed	126	0.4073854561944636	0.47125958634053106
high_tumor	True	ssGSEA	1.0	66	none	ImmuneScore	-0.4438898853462046	1.3463987199183569e-11	0.0	fixed	213	4	-0.5478541889947236	-0.3264232365781995	-0.4651617373456144	5.0291497538827535e-08	0.0	fixed	126	0.4438898853462046	0.4651617373456144
high_tumor	True	ssGSEA	1.0	67	none	CD8A	-0.4092177660711189	3.8689927898589937e-07	0.23592533742037705	DL random	213	4	-0.5388485185148002	-0.2606549925126914	-0.4713766035102626	4.9080013276912866e-08	0.014062745394999878	DL random	126	0.4092177660711189	0.4713766035102626
high_tumor	True	ssGSEA	1.0	67	none	ImmuneScore	-0.4441306641443018	1.307429578262249e-11	0.0	fixed	213	4	-0.5480640435464322	-0.32669115827799877	-0.46354503606929953	5.69947216129036e-08	0.0	fixed	126	0.4441306641443018	0.46354503606929953
high_tumor	True	ssGSEA	1.0	68	none	CD8A	-0.4128648545123624	8.127238490380015e-08	0.18232034994355636	DL random	213	4	-0.5366798143815662	-0.27164515116608906	-0.4771341210924851	1.9460299204042716e-08	0.0	fixed	126	0.4128648545123624	0.4771341210924851
high_tumor	True	ssGSEA	1.0	68	none	ImmuneScore	-0.4519160068375928	4.988228972215779e-12	0.0	fixed	213	4	-0.5548424374823376	-0.3353643233119487	-0.47658092050669904	2.0351431039139844e-08	0.0	fixed	126	0.4519160068375928	0.47658092050669904
high_tumor	True	ssGSEA	1.0	69	none	CD8A	-0.4177362007720041	4.607007800077676e-07	0.27055195592478104	DL random	213	4	-0.5496708951592196	-0.2654694672900506	-0.4789038709501854	1.506957024610063e-07	0.06927843546600942	DL random	126	0.4177362007720041	0.4789038709501854
high_tumor	True	ssGSEA	1.0	69	none	ImmuneScore	-0.45199824348495654	4.936997240157788e-12	0.0	fixed	213	4	-0.5549139648605818	-0.3354560436052198	-0.4737212702125121	2.5615367806899827e-08	0.0	fixed	126	0.45199824348495654	0.4737212702125121
high_tumor	True	ssGSEA	1.0	70	none	CD8A	-0.4240092756032234	1.211610531933556e-07	0.23427906005068566	DL random	213	4	-0.5512629840360528	-0.27747669158328403	-0.48399946376745223	1.1081061518397789e-08	0.0	fixed	126	0.4240092756032234	0.48399946376745223
high_tumor	True	ssGSEA	1.0	70	none	ImmuneScore	-0.4620926199485613	1.357879406858215e-12	0.0	fixed	213	4	-0.563682259586054	-0.3467313236208262	-0.48437002442830235	1.0745037715188927e-08	0.0	fixed	126	0.4620926199485613	0.48437002442830235
high_tumor	True	ssGSEA	1.0	71	none	CD8A	-0.4231434809502424	3.21236901163197e-07	0.2718690320680082	DL random	213	4	-0.5543761737210663	-0.2713797345999252	-0.48686940859847627	8.720424552664187e-09	0.0	fixed	126	0.4231434809502424	0.48686940859847627
high_tumor	True	ssGSEA	1.0	71	none	ImmuneScore	-0.4593668094971006	1.933159097016484e-12	0.0	fixed	213	4	-0.5613167888156068	-0.3436833412391206	-0.48565373718733135	9.654743343050657e-09	0.0	fixed	126	0.4593668094971006	0.48565373718733135
high_tumor	True	ssGSEA	1.0	72	none	CD8A	-0.4272203544439056	3.0290644161152323e-07	0.28189639145416495	DL random	213	4	-0.5588664722124117	-0.27456987131838717	-0.49152850300717493	5.879210347361281e-09	0.0	fixed	126	0.4272203544439056	0.49152850300717493
high_tumor	True	ssGSEA	1.0	72	none	ImmuneScore	-0.4628714346089433	1.2267356512072356e-12	0.0	fixed	213	4	-0.5643578125793549	-0.34760263651771084	-0.4915354937525321	5.8757041426710184e-09	0.0	fixed	126	0.4628714346089433	0.4915354937525321
high_tumor	True	ssGSEA	1.0	73	none	CD8A	-0.4208972064990744	6.36499871525327e-08	0.19870625732901223	DL random	213	4	-0.5451274296095789	-0.2785797015854954	-0.4872300681679664	8.460310738915545e-09	0.0	fixed	126	0.4208972064990744	0.4872300681679664
high_tumor	True	ssGSEA	1.0	73	none	ImmuneScore	-0.460394949569137	1.6927103718166372e-12	0.0	fixed	213	4	-0.562209209169691	-0.3448327141372114	-0.48793327609625586	7.974340933275026e-09	0.0	fixed	126	0.460394949569137	0.48793327609625586
high_tumor	True	ssGSEA	1.0	74	none	CD8A	-0.4227549055659369	4.968780097910669e-08	0.19500123514921217	DL random	213	4	-0.5463589689585029	-0.28112878248331014	-0.49177669286184866	5.755949804462993e-09	0.0	fixed	126	0.4227549055659369	0.49177669286184866
high_tumor	True	ssGSEA	1.0	74	none	ImmuneScore	-0.4595160338277515	1.8963064706923156e-12	0.0	fixed	213	4	-0.5614463294858563	-0.3438501398130978	-0.4863028502756886	9.144551724953847e-09	0.0	fixed	126	0.4595160338277515	0.4863028502756886
high_tumor	True	ssGSEA	1.0	75	none	CD8A	-0.43108856173915383	1.167821042399332e-07	0.25483518181430204	DL random	213	4	-0.5593237254949757	-0.28270297493099555	-0.5015907721323123	2.4520214703351208e-09	0.0	fixed	126	0.43108856173915383	0.5015907721323123
high_tumor	True	ssGSEA	1.0	75	none	ImmuneScore	-0.45302137788652286	4.3408072249546395e-12	0.0	fixed	213	4	-0.5558037343525725	-0.3365973520799417	-0.4805662841697839	1.471087855876492e-08	0.0	fixed	126	0.45302137788652286	0.4805662841697839
high_tumor	True	ssGSEA	1.0	76	none	CD8A	-0.42106367913106274	1.357604048552778e-07	0.22958967653451712	DL random	213	4	-0.5482931215229236	-0.2747837636724763	-0.4904239345924803	6.459105550725677e-09	0.0	fixed	126	0.42106367913106274	0.4904239345924803
high_tumor	True	ssGSEA	1.0	76	none	ImmuneScore	-0.4537240229682959	3.9725190011278135e-12	0.0	fixed	213	4	-0.5564146537359778	-0.3373813522457719	-0.47924145068381374	1.6395331863089044e-08	0.0	fixed	126	0.4537240229682959	0.47924145068381374
high_tumor	True	ssGSEA	1.0	77	none	CD8A	-0.41881005639298396	6.066585145852676e-08	0.19007478463012317	DL random	213	4	-0.5425155621041936	-0.2773257693875216	-0.49029875593111083	6.528177093793487e-09	0.0	fixed	126	0.41881005639298396	0.49029875593111083
high_tumor	True	ssGSEA	1.0	77	none	ImmuneScore	-0.4558898557673316	3.0182956447934042e-12	0.0	fixed	213	4	-0.5582970529988627	-0.33979896978233454	-0.481618268846166	1.349252658497918e-08	0.0	fixed	126	0.4558898557673316	0.481618268846166
high_tumor	True	ssGSEA	1.0	78	none	CD8A	-0.412003081573424	1.7697136486750266e-07	0.21146475646779703	DL random	213	4	-0.5387709672245145	-0.26699059289915533	-0.4850860989351669	1.0123119388731888e-08	0.0	fixed	126	0.412003081573424	0.4850860989351669
high_tumor	True	ssGSEA	1.0	78	none	ImmuneScore	-0.44819899434129046	7.928844678033617e-12	0.0	fixed	213	4	-0.5516078835696931	-0.33122096531118783	-0.4755951852711245	2.203681126775055e-08	0.0	fixed	126	0.44819899434129046	0.4755951852711245
high_tumor	True	ssGSEA	1.0	79	none	CD8A	-0.41183279879940327	2.6628254451038546e-07	0.2282039678784501	DL random	213	4	-0.5402950955625366	-0.26461132901511886	-0.4832212762341166	1.1819738015171834e-08	0.0	fixed	126	0.41183279879940327	0.4832212762341166
high_tumor	True	ssGSEA	1.0	79	none	ImmuneScore	-0.44725832178283165	8.906697365926889e-12	0.0	fixed	213	4	-0.5507888144362253	-0.3301731113814399	-0.4740296600966247	2.4990550750618956e-08	0.0	fixed	126	0.44725832178283165	0.4740296600966247
high_tumor	True	ssGSEA	1.0	80	none	CD8A	-0.4064516206049686	1.7893943107085693e-08	0.10195521261246918	DL random	213	4	-0.5237454616262763	-0.2740332694189213	-0.47841142165581985	1.7542985768096387e-08	0.0	fixed	126	0.4064516206049686	0.47841142165581985
high_tumor	True	ssGSEA	1.0	80	none	ImmuneScore	-0.44428047394791836	1.2837381591282067e-11	0.0	fixed	213	4	-0.5481946060362215	-0.3268578656090424	-0.4664585334687686	4.5465257187229734e-08	0.0	fixed	126	0.44428047394791836	0.4664585334687686
high_tumor	True	ssGSEA	1.0	81	none	CD8A	-0.4075711578821115	3.8345921154926895e-08	0.1349223389981298	DL random	213	4	-0.52768877595912	-0.2714732335078264	-0.4817724522692723	1.3322278958747776e-08	0.0	fixed	126	0.4075711578821115	0.4817724522692723
high_tumor	True	ssGSEA	1.0	81	none	ImmuneScore	-0.44660153561589516	9.657824842465178e-12	0.0	fixed	213	4	-0.550216814648392	-0.3294416612467373	-0.47200788271651256	2.9367774288242304e-08	0.0	fixed	126	0.44660153561589516	0.47200788271651256
high_tumor	True	ssGSEA	1.0	82	none	CD8A	-0.4045684169606751	2.529708615587217e-08	0.10866339381617647	DL random	213	4	-0.5227071930538426	-0.27118403633841576	-0.4795796041996662	1.594866399837303e-08	0.0	fixed	126	0.4045684169606751	0.4795796041996662
high_tumor	True	ssGSEA	1.0	82	none	ImmuneScore	-0.4419265995493387	1.709097203510429e-11	0.0	fixed	213	4	-0.546142567917206	-0.32423933451956877	-0.46775597032211547	4.108084553313969e-08	0.0	fixed	126	0.4419265995493387	0.46775597032211547
high_tumor	True	ssGSEA	1.0	83	none	CD8A	-0.4075593725625511	5.010291932830413e-08	0.1453858354722545	DL random	213	4	-0.528641202351055	-0.27022303759408983	-0.4834397576813072	1.1607726244682196e-08	0.0	fixed	126	0.4075593725625511	0.4834397576813072
high_tumor	True	ssGSEA	1.0	83	none	ImmuneScore	-0.44489037479715443	1.1915147280319408e-11	0.0	fixed	213	4	-0.548726095563111	-0.32753663456852145	-0.4714385939573327	3.0726766932635274e-08	0.0	fixed	126	0.44489037479715443	0.4714385939573327
high_tumor	True	ssGSEA	1.0	84	none	CD8A	-0.4016315778742564	1.082268597658308e-08	0.06674233678887997	DL random	213	4	-0.5164536976815356	-0.2726220649235831	-0.4747143221305703	2.365500967713427e-08	0.0	fixed	126	0.4016315778742564	0.4747143221305703
high_tumor	True	ssGSEA	1.0	84	none	ImmuneScore	-0.4485182486330682	7.621305500885871e-12	0.0	fixed	213	4	-0.5518858216281081	-0.33157666141697606	-0.4699778083206112	3.4494104482663253e-08	0.0	fixed	126	0.4485182486330682	0.4699778083206112
high_tumor	True	ssGSEA	1.0	85	none	CD8A	-0.40296597981542165	6.939908483996547e-09	0.05524092058788236	DL random	213	4	-0.5166296436715526	-0.27534521740096035	-0.47600236205528734	2.1325069934327914e-08	0.0	fixed	126	0.40296597981542165	0.47600236205528734
high_tumor	True	ssGSEA	1.0	85	none	ImmuneScore	-0.45115860418273285	5.4850034424250375e-12	0.0	fixed	213	4	-0.5541835960543956	-0.33451967978971264	-0.4746176525534093	2.383935602359676e-08	0.0	fixed	126	0.45115860418273285	0.4746176525534093
high_tumor	True	ssGSEA	1.0	86	none	CD8A	-0.4029749792611669	1.390778996794303e-09	0.0	fixed	213	4	-0.5120031258329079	-0.28116848528126304	-0.4729329993562787	2.728099386008888e-08	0.0	fixed	126	0.4029749792611669	0.4729329993562787
high_tumor	True	ssGSEA	1.0	86	none	ImmuneScore	-0.4543062089141083	3.690526317699048e-12	0.0	fixed	213	4	-0.5569207550391203	-0.33803106831467006	-0.47530408729805484	2.2559501194401775e-08	0.0	fixed	126	0.4543062089141083	0.47530408729805484
high_tumor	True	ssGSEA	1.0	87	none	CD8A	-0.40702198417133273	1.5082677349223246e-09	0.016663196531784115	DL random	213	4	-0.5169370469576633	-0.2839034191131113	-0.4784349738042218	1.7509387939505456e-08	0.0	fixed	126	0.40702198417133273	0.4784349738042218
high_tumor	True	ssGSEA	1.0	87	none	ImmuneScore	-0.4578165505830913	2.359616041943227e-12	0.0	fixed	213	4	-0.5599707235485075	-0.34195093905445595	-0.48117685874892174	1.3991507703598779e-08	0.0	fixed	126	0.4578165505830913	0.48117685874892174
high_tumor	True	ssGSEA	1.0	88	none	CD8A	-0.40023603124291884	1.8524389149713956e-09	0.0	fixed	213	4	-0.5095895223615998	-0.2781582409842461	-0.4720917753092835	2.917242681413068e-08	0.0	fixed	126	0.40023603124291884	0.4720917753092835
high_tumor	True	ssGSEA	1.0	88	none	ImmuneScore	-0.45030739574628914	6.1006950204098e-12	0.0	fixed	213	4	-0.5534430017548545	-0.3335706491305432	-0.4730224315722193	2.7086945170006903e-08	0.0	fixed	126	0.45030739574628914	0.4730224315722193
high_tumor	True	ssGSEA	1.0	89	none	CD8A	-0.40642518226253216	5.916577226117639e-09	0.0614612550648419	DL random	213	4	-0.5201880072784429	-0.27849121934847587	-0.47849581252034845	1.742288413182376e-08	0.0	fixed	126	0.40642518226253216	0.47849581252034845
high_tumor	True	ssGSEA	1.0	89	none	ImmuneScore	-0.44669192634783284	9.550915241210557e-12	0.0	fixed	213	4	-0.5502955423566996	-0.32954231932360395	-0.4704312871715224	3.327978082896017e-08	0.0	fixed	126	0.44669192634783284	0.4704312871715224
high_tumor	True	ssGSEA	1.0	90	none	CD8A	-0.4073782290288837	1.508623397140514e-09	0.017896564998050733	DL random	213	4	-0.5173519968746849	-0.2841678852586116	-0.4814349673155464	1.3697633544702043e-08	0.0	fixed	126	0.4073782290288837	0.4814349673155464
high_tumor	True	ssGSEA	1.0	90	none	ImmuneScore	-0.44575640923323306	1.0715256605018595e-11	0.0	fixed	213	4	-0.5494806449202024	-0.32850066708720627	-0.4683501161856701	3.921058659166919e-08	0.0	fixed	126	0.44575640923323306	0.4683501161856701
high_tumor	True	ssGSEA	1.0	91	none	CD8A	-0.40859738824975866	7.652741359767656e-10	0.0	fixed	213	4	-0.5169522914306585	-0.28735532071628117	-0.4785859994992633	1.7295402600715034e-08	0.0	fixed	126	0.40859738824975866	0.4785859994992633
high_tumor	True	ssGSEA	1.0	91	none	ImmuneScore	-0.45746981778091	2.466823595647657e-12	0.0	fixed	213	4	-0.5596695871311042	-0.34156357560867756	-0.4811003769818163	1.4079738966268877e-08	0.0	fixed	126	0.45746981778091	0.4811003769818163
high_tumor	True	ssGSEA	1.0	92	none	CD8A	-0.4097403134929833	7.529846059656797e-10	0.0034027224323026207	DL random	213	4	-0.5182351193882533	-0.2882662799864261	-0.48136656258460925	1.3774936897719545e-08	0.0	fixed	126	0.4097403134929833	0.48136656258460925
high_tumor	True	ssGSEA	1.0	92	none	ImmuneScore	-0.4567577138395112	2.7020475104204077e-12	0.0	fixed	213	4	-0.5590510423093401	-0.3407681497754358	-0.4789524593420379	1.678651524419067e-08	0.0	fixed	126	0.4567577138395112	0.4789524593420379
high_tumor	True	ssGSEA	1.0	93	none	CD8A	-0.41271924791655934	4.900458304392107e-10	0.0	fixed	213	4	-0.5205759916027205	-0.2918974048451647	-0.4825627320865782	1.2481421907130806e-08	0.0	fixed	126	0.41271924791655934	0.4825627320865782
high_tumor	True	ssGSEA	1.0	93	none	ImmuneScore	-0.4595495291279699	1.8881287537157006e-12	0.0	fixed	213	4	-0.5614754058514727	-0.34388758087898574	-0.4801873023139804	1.5175034554397083e-08	0.0	fixed	126	0.4595495291279699	0.4801873023139804
high_tumor	True	ssGSEA	1.0	94	none	CD8A	-0.4107114722551146	6.093838799574437e-10	0.0	fixed	213	4	-0.5188113568233863	-0.28968425508009055	-0.4806145146080358	1.465279160404531e-08	0.0	fixed	126	0.4107114722551146	0.4806145146080358
high_tumor	True	ssGSEA	1.0	94	none	ImmuneScore	-0.45849623114607035	2.1624427980302166e-12	0.0	fixed	213	4	-0.5605609458150131	-0.3427103798152497	-0.47955842003746013	1.5976301183599166e-08	0.0	fixed	126	0.45849623114607035	0.47955842003746013
high_tumor	True	ssGSEA	1.0	95	none	CD8A	-0.4132336300770134	4.633146032153356e-10	0.0	fixed	213	4	-0.5210279340532109	-0.29246461110339594	-0.4874886500535842	8.278405159347421e-09	0.0	fixed	126	0.4132336300770134	0.4874886500535842
high_tumor	True	ssGSEA	1.0	95	none	ImmuneScore	-0.4573724872725944	2.497758719286747e-12	0.0	fixed	213	4	-0.559585051019614	-0.3414548468505159	-0.4822346524095687	1.2824144850524395e-08	0.0	fixed	126	0.4573724872725944	0.4822346524095687
high_tumor	True	ssGSEA	1.0	96	none	CD8A	-0.4187162687195552	2.5315686783473527e-10	0.0	fixed	213	4	-0.5258412947698692	-0.29851556978627103	-0.48985350750815676	6.779634264139905e-09	0.0	fixed	126	0.4187162687195552	0.48985350750815676
high_tumor	True	ssGSEA	1.0	96	none	ImmuneScore	-0.46131729127915116	1.501932538979056e-12	0.0	fixed	213	4	-0.5630095953577562	-0.34586410845656657	-0.48674655984761817	8.810759645105644e-09	0.0	fixed	126	0.46131729127915116	0.48674655984761817
high_tumor	True	ssGSEA	1.0	97	none	CD8A	-0.42676147909768003	1.020198925855601e-10	0.0	fixed	213	4	-0.5328920096076196	-0.3074122596335488	-0.5008788614625864	2.611282912901962e-09	0.0	fixed	126	0.42676147909768003	0.5008788614625864
high_tumor	True	ssGSEA	1.0	97	none	ImmuneScore	-0.46866878681157575	5.70763020232661e-13	0.0	fixed	213	4	-0.569382236025578	-0.35409479085468476	-0.4962014612802232	3.9324726184341875e-09	0.0	fixed	126	0.46866878681157575	0.4962014612802232
high_tumor	True	ssGSEA	1.0	98	none	CD8A	-0.4252260527490076	1.2159119127403164e-10	0.0	fixed	213	4	-0.5315475194032053	-0.3057127160620592	-0.5002343655904985	2.763977836107775e-09	0.0	fixed	126	0.4252260527490076	0.5002343655904985
high_tumor	True	ssGSEA	1.0	98	none	ImmuneScore	-0.46307910889924797	1.1938994526377631e-12	0.0	fixed	213	4	-0.5645379287489415	-0.34783500948645124	-0.49092581944120367	6.189135516308834e-09	0.0	fixed	126	0.46307910889924797	0.49092581944120367
high_tumor	True	ssGSEA	1.0	99	none	CD8A	-0.42617438299779903	1.0911330451976336e-10	0.0	fixed	213	4	-0.5323779844232388	-0.3067623206296756	-0.5014537794879638	2.481925895973613e-09	0.0	fixed	126	0.42617438299779903	0.5014537794879638
high_tumor	True	ssGSEA	1.0	99	none	ImmuneScore	-0.4676483079842638	6.538173258240873e-13	0.0	fixed	213	4	-0.5684983573005162	-0.3529512081126311	-0.4950396723917989	4.34875287093038e-09	0.0	fixed	126	0.4676483079842638	0.4950396723917989
high_tumor	True	ssGSEA	1.0	100	none	CD8A	-0.4240794892065115	1.3852929953624664e-10	0.0	fixed	213	4	-0.5305431858930033	-0.3044440962050782	-0.49988608121951394	2.850019569150313e-09	0.0	fixed	126	0.4240794892065115	0.49988608121951394
