subset	eligible	method	alpha	size	purity	endpoint	meta_rho	meta_p	meta_i2	meta_model	meta_n	meta_k	meta_ci_low	meta_ci_high	geo_rho	geo_p	geo_i2	geo_model	geo_n	abs_meta	abs_geo
all	True	ssGSEA	1.0	9	partial	ImmuneScore	-0.2990465368917594	0.0001341025718240011	0.5408629731700035	DL random	420	4	-0.43560422794935594	-0.1490333236519309	-0.33663631159939805	0.009265347712455558	0.6815917157904764	DL random	251	0.2990465368917594	0.33663631159939805
all	True	ssGSEA	1.0	10	partial	CD8A	-0.28829907464018256	4.593732148113194e-05	0.44448787821544095	DL random	420	4	-0.41315195692807705	-0.15280798829975392	-0.3291537108047563	0.003020557725982966	0.5721783684939256	DL random	251	0.28829907464018256	0.3291537108047563
all	True	ssGSEA	1.0	10	partial	ImmuneScore	-0.3169473829514608	0.0001069545451525812	0.5806298405885548	DL random	420	4	-0.45763055418387566	-0.16078245505700722	-0.3504064112242896	0.01063997187054816	0.7181094089711125	DL random	251	0.3169473829514608	0.3504064112242896
all	True	ssGSEA	1.0	11	partial	CD8A	-0.2697129092786516	2.7183765932997677e-08	0.0	fixed	420	4	-0.35754310174159754	-0.17715341101610335	-0.29286404080143236	2.47191954021514e-05	0.10216229411508311	DL random	251	0.2697129092786516	0.29286404080143236
all	True	ssGSEA	1.0	11	partial	ImmuneScore	-0.30861677374027374	3.7571587467092526e-07	0.28553481899075467	DL random	420	4	-0.41536494251578326	-0.1934841041904558	-0.33608265777329865	0.0012782006734335554	0.5226125834051647	DL random	251	0.30861677374027374	0.33608265777329865
all	True	ssGSEA	1.0	12	partial	CD8A	-0.2792643893269917	1.0797388773159346e-05	0.3280792614861019	DL random	420	4	-0.3924217308667547	-0.15777955910576685	-0.3193144477843733	0.0019338256006722874	0.5078086225943673	DL random	251	0.2792643893269917	0.3193144477843733
all	True	ssGSEA	1.0	12	partial	ImmuneScore	-0.31442192818245684	3.0495446839717773e-05	0.5104760641963546	DL random	420	4	-0.4449763702041446	-0.1707810691604591	-0.3424485990357128	0.007136966851785798	0.6723083990450502	DL random	251	0.31442192818245684	0.3424485990357128
all	True	ssGSEA	1.0	13	partial	CD8A	-0.2839029464631878	2.9764153617942924e-07	0.16971466648556183	DL random	420	4	-0.3829942148385046	-0.17835227794227482	-0.31087766493211794	0.0006383644528859186	0.39012808680246924	DL random	251	0.2839029464631878	0.31087766493211794
all	True	ssGSEA	1.0	13	partial	ImmuneScore	-0.30781685971683365	2.995908334222861e-09	0.09501210342887673	DL random	420	4	-0.3996628199401969	-0.20985182701863123	-0.32412425760290936	0.0003760529870613647	0.39427564126797504	DL random	251	0.30781685971683365	0.32412425760290936
all	True	ssGSEA	1.0	14	partial	CD8A	-0.28196713577573634	3.2676625689341384e-08	0.06679068099386276	DL random	420	4	-0.37360128812631127	-0.18488276428517608	-0.3093489926354065	0.0002626875558862433	0.317008722642324	DL random	251	0.28196713577573634	0.3093489926354065
all	True	ssGSEA	1.0	14	partial	ImmuneScore	-0.3075607550049904	1.6731564746378828e-10	0.0	fixed	420	4	-0.39301508576602784	-0.2168394559979993	-0.3151977861702795	0.00012085335063310807	0.28355525168582385	DL random	251	0.3075607550049904	0.3151977861702795
all	True	ssGSEA	1.0	15	partial	CD8A	-0.30067858033337214	1.4301239537565758e-06	0.31368739512596316	DL random	420	4	-0.41066370050656903	-0.18206884044140212	-0.3289688340570003	0.001455216668158674	0.5126885066791451	DL random	251	0.30067858033337214	0.3289688340570003
all	True	ssGSEA	1.0	15	partial	ImmuneScore	-0.3259732743218488	2.7734135931043596e-07	0.33908169328472865	DL random	420	4	-0.4360685995038813	-0.20626412133077243	-0.3453949738130818	0.0014731302471599815	0.5580996744076651	DL random	251	0.3259732743218488	0.3453949738130818
all	True	ssGSEA	1.0	16	partial	CD8A	-0.3222230030158859	0.00011062563938837404	0.5963468658013694	DL random	420	4	-0.46487940864127214	-0.1632592054480395	-0.33820824581057857	0.015385804182632728	0.7258742980607937	DL random	251	0.3222230030158859	0.33820824581057857
all	True	ssGSEA	1.0	16	partial	ImmuneScore	-0.35438787403139704	3.630176170668617e-05	0.6244652531740535	DL random	420	4	-0.4977155380848194	-0.19221984191340896	-0.3638838293568731	0.011489939686978047	0.7456498583118704	DL random	251	0.35438787403139704	0.3638838293568731
all	True	ssGSEA	1.0	17	partial	CD8A	-0.3006725650629676	0.0004744509328809823	0.6168097060487083	DL random	420	4	-0.44964886940770254	-0.1354205811533591	-0.31634177559366633	0.028387994770937702	0.7407721642585854	DL random	251	0.3006725650629676	0.31634177559366633
all	True	ssGSEA	1.0	17	partial	ImmuneScore	-0.3383329807691709	9.976686825765633e-05	0.6310365850717465	DL random	420	4	-0.4850869531928232	-0.1730434402820023	-0.34821378419876287	0.01715473626856454	0.750899107542838	DL random	251	0.3383329807691709	0.34821378419876287
all	True	ssGSEA	1.0	18	partial	CD8A	-0.305865696998709	7.469039013277802e-05	0.5299984560509432	DL random	420	4	-0.44008450247581304	-0.1582784442922536	-0.3290076035248458	0.010600758775760154	0.677376244725628	DL random	251	0.305865696998709	0.3290076035248458
all	True	ssGSEA	1.0	18	partial	ImmuneScore	-0.3404079090887564	2.5273677389879347e-05	0.5753145733597815	DL random	420	4	-0.477332915721569	-0.18734405022422124	-0.3572721234088147	0.008826351525644241	0.7160583427826023	DL random	251	0.3404079090887564	0.3572721234088147
all	True	ssGSEA	1.0	19	partial	CD8A	-0.3114726832690559	0.0003448801024259202	0.6270374258057247	DL random	420	4	-0.46102088259733526	-0.14472079929361073	-0.33689267313164334	0.019378381127516425	0.7424480446190636	DL random	251	0.3114726832690559	0.33689267313164334
all	True	ssGSEA	1.0	19	partial	ImmuneScore	-0.34210460863384473	0.00017542703515314195	0.6646394043924775	DL random	420	4	-0.49502029835233635	-0.16863357632158205	-0.35875881801002507	0.01952398216814885	0.7758911904716912	DL random	251	0.34210460863384473	0.35875881801002507
all	True	ssGSEA	1.0	20	partial	CD8A	-0.2957929833286997	3.976665358123496e-05	0.46316361752755253	DL random	420	4	-0.4221828610163343	-0.1581224262955627	-0.3257790277198882	0.0058553354466579265	0.6193428601855822	DL random	251	0.2957929833286997	0.3257790277198882
all	True	ssGSEA	1.0	20	partial	ImmuneScore	-0.3402231058958188	8.072925815537473e-05	0.625956434670102	DL random	420	4	-0.48577478220607495	-0.1763126662130927	-0.357841383927349	0.013952906274916316	0.7502998030357523	DL random	251	0.3402231058958188	0.357841383927349
all	True	ssGSEA	1.0	21	partial	CD8A	-0.31447827613086754	2.6853413939880974e-05	0.5043656882961959	DL random	420	4	-0.44420526274254085	-0.17183533111702862	-0.3490288560761462	0.0037074603681186416	0.6356768147770373	DL random	251	0.31447827613086754	0.3490288560761462
all	True	ssGSEA	1.0	21	partial	ImmuneScore	-0.3603407536740959	3.138940503413344e-05	0.6318972512067266	DL random	420	4	-0.5041803840483041	-0.19704784140541548	-0.38125013756125026	0.008944977833531697	0.7544975558298982	DL random	251	0.3603407536740959	0.38125013756125026
all	True	ssGSEA	1.0	22	partial	CD8A	-0.3250249459400163	5.2778450702118085e-05	0.5679757675880982	DL random	420	4	-0.46270772660118614	-0.1720317622192713	-0.35934643216084683	0.00539249767025682	0.6841313827130616	DL random	251	0.3250249459400163	0.35934643216084683
all	True	ssGSEA	1.0	22	partial	ImmuneScore	-0.36741903192064984	6.0289003347022385e-05	0.6720113370653022	DL random	420	4	-0.5181054306533153	-0.1946113099672047	-0.3869672441838345	0.012126596285783685	0.7812930939741249	DL random	251	0.36741903192064984	0.3869672441838345
all	True	ssGSEA	1.0	23	partial	CD8A	-0.31747965871048095	5.3070459742497336e-06	0.4366833910790967	DL random	420	4	-0.4385414016321367	-0.18510147877950267	-0.3458193550245648	0.0028095235258470933	0.6075096145023311	DL random	251	0.31747965871048095	0.3458193550245648
all	True	ssGSEA	1.0	23	partial	ImmuneScore	-0.35247654184377647	3.4506740484545586e-05	0.6180185596319	DL random	420	4	-0.49491781580800437	-0.19158781396566757	-0.36323570782909836	0.011281096343048642	0.7433642504411245	DL random	251	0.35247654184377647	0.36323570782909836
all	True	ssGSEA	1.0	24	partial	CD8A	-0.3261361973921905	1.744578022599908e-07	0.3211323732947443	DL random	420	4	-0.4345410775024389	-0.20841667767884325	-0.3571625587165207	0.0005992576180266749	0.5250017250673215	DL random	251	0.3261361973921905	0.3571625587165207
all	True	ssGSEA	1.0	24	partial	ImmuneScore	-0.36324333511269985	3.530510838145649e-06	0.5544894800809987	DL random	420	4	-0.4941127657837094	-0.21627722979311068	-0.37976643354193773	0.004083957165871403	0.7018361387322316	DL random	251	0.36324333511269985	0.37976643354193773
all	True	ssGSEA	1.0	25	partial	CD8A	-0.3208497781352913	1.0640298635379182e-10	0.043983622285206386	DL random	420	4	-0.40827654282385756	-0.22759059780868854	-0.35830563085359174	5.964591802919162e-06	0.25748284129354837	DL random	251	0.3208497781352913	0.35830563085359174
all	True	ssGSEA	1.0	25	partial	ImmuneScore	-0.35560760786583506	9.401264328880704e-09	0.3207895112108135	DL random	420	4	-0.46116707920349065	-0.24012296353487433	-0.3752110435298982	0.00040149333157227707	0.5448504328859007	DL random	251	0.35560760786583506	0.3752110435298982
all	True	ssGSEA	1.0	26	partial	CD8A	-0.32294787467947916	1.6722571341184915e-11	0.0	fixed	420	4	-0.4073639405780975	-0.2330600953011239	-0.3558950861793975	8.035917133069108e-07	0.1579516367455018	DL random	251	0.32294787467947916	0.3558950861793975
all	True	ssGSEA	1.0	26	partial	ImmuneScore	-0.3550913459403236	3.9150229397247907e-10	0.21907020681310893	DL random	420	4	-0.45226554381407597	-0.2495855025245118	-0.3681020410337843	0.0001646266931370838	0.47153072098711873	DL random	251	0.3550913459403236	0.3681020410337843
all	True	ssGSEA	1.0	27	partial	CD8A	-0.3371510072005825	1.7573983906619858e-12	0.0	fixed	420	4	-0.4205718123394268	-0.24807713538189247	-0.3728164505656411	1.4008300578650382e-09	0.0	fixed	251	0.3371510072005825	0.3728164505656411
all	True	ssGSEA	1.0	27	partial	ImmuneScore	-0.361938451847133	2.534544479666107e-14	0.0	fixed	420	4	-0.44353792505954615	-0.2743879702867335	-0.3627392829510765	4.222724548050922e-09	0.0	fixed	251	0.361938451847133	0.3627392829510765
all	True	ssGSEA	1.0	28	partial	CD8A	-0.33390905085515066	5.004322056370561e-11	0.07639807439539247	DL random	420	4	-0.42254970009495557	-0.23894125775591069	-0.3740080519864171	4.1399828855796735e-07	0.18886626602285386	DL random	251	0.33390905085515066	0.3740080519864171
all	True	ssGSEA	1.0	28	partial	ImmuneScore	-0.3595904084481796	1.347982862764989e-13	0.027949791112459953	DL random	420	4	-0.44311036971162004	-0.2698817869168192	-0.3773139745696613	1.1890702826331069e-05	0.3516712963278093	DL random	251	0.3595904084481796	0.3773139745696613
all	True	ssGSEA	1.0	29	partial	CD8A	-0.3375257691233771	7.552655744180809e-11	0.10287352459292054	DL random	420	4	-0.427697075977405	-0.24070309020249156	-0.3783464351661763	5.995309767764237e-07	0.2175690461253007	DL random	251	0.3375257691233771	0.3783464351661763
all	True	ssGSEA	1.0	29	partial	ImmuneScore	-0.3623217245223258	2.3662008206088578e-14	0.0	fixed	420	4	-0.44389219633635457	-0.2747958299072407	-0.37836819846957004	3.780368636765879e-06	0.29884555813729635	DL random	251	0.3623217245223258	0.37836819846957004
all	True	ssGSEA	1.0	30	partial	CD8A	-0.3355626692246456	3.1046087510426564e-12	0.007930811009762615	DL random	420	4	-0.4195989100360602	-0.24582299402409813	-0.3735563952192723	3.02005719117159e-08	0.09216365303097523	DL random	251	0.3355626692246456	0.3735563952192723
all	True	ssGSEA	1.0	30	partial	ImmuneScore	-0.3660180766540519	1.2132935173647298e-14	0.0	fixed	420	4	-0.4473075453051075	-0.2787309204441836	-0.3716370394688159	4.485610581024003e-08	0.09941799705530115	DL random	251	0.3660180766540519	0.3716370394688159
all	True	ssGSEA	1.0	31	partial	CD8A	-0.3455680419007316	4.356744132903901e-13	0.0	fixed	420	4	-0.42838238645776144	-0.2569967543114663	-0.3807733268137131	3.910725487475818e-09	0.05136186897129601	DL random	251	0.3455680419007316	0.3807733268137131
all	True	ssGSEA	1.0	31	partial	ImmuneScore	-0.3732513694175681	3.1953335120215937e-15	0.0	fixed	420	4	-0.45398409859946215	-0.28643988303048096	-0.3734617293095866	1.303430622261451e-09	0.0	fixed	251	0.3732513694175681	0.3734617293095866
all	True	ssGSEA	1.0	32	partial	CD8A	-0.341724730372105	8.282581961560329e-13	0.0	fixed	420	4	-0.42481752615419405	-0.25292208432875396	-0.3697424754813225	1.0506362877669123e-08	0.047279893608872525	DL random	251	0.341724730372105	0.3697424754813225
all	True	ssGSEA	1.0	32	partial	ImmuneScore	-0.3722443553386958	3.855948154389558e-15	0.0	fixed	420	4	-0.4530551363189829	-0.2853659725955015	-0.36581788796314907	6.500739150314803e-09	0.02132970321295771	DL random	251	0.3722443553386958	0.36581788796314907
all	True	ssGSEA	1.0	33	partial	CD8A	-0.3454653725993283	3.1331936871962555e-12	0.04826238457715907	DL random	420	4	-0.43136629699099893	-0.25335679757264107	-0.3801710230059399	8.642014854238506e-07	0.2385444714378271	DL random	251	0.3454653725993283	0.3801710230059399
all	True	ssGSEA	1.0	33	partial	ImmuneScore	-0.3744778904345854	2.539187167082856e-15	0.0	fixed	420	4	-0.4551153172205236	-0.2877481770442518	-0.38128174059829134	5.188770186242098e-07	0.22078835720127993	DL random	251	0.3744778904345854	0.38128174059829134
all	True	ssGSEA	1.0	34	partial	CD8A	-0.3391697537553217	5.907571698191917e-10	0.17110394257397757	DL random	420	4	-0.434087808554016	-0.2368039450375702	-0.3766234665185137	4.1547368698679e-06	0.29793273898951006	DL random	251	0.3391697537553217	0.3766234665185137
all	True	ssGSEA	1.0	34	partial	ImmuneScore	-0.3677897358399655	8.779937365237003e-15	0.0	fixed	420	4	-0.4489436798165413	-0.28061804643946664	-0.38026959601894844	4.1539045180045393e-07	0.20863077150956158	DL random	251	0.3677897358399655	0.38026959601894844
all	True	ssGSEA	1.0	35	partial	CD8A	-0.32943883008296876	1.3615849782144988e-10	0.08725169979317945	DL random	420	4	-0.4191549877245201	-0.23335125718753694	-0.3653433208851139	1.2553021447676459e-06	0.20772523824312547	DL random	251	0.32943883008296876	0.3653433208851139
all	True	ssGSEA	1.0	35	partial	ImmuneScore	-0.3571205797421407	5.962689995042587e-14	0.0	fixed	420	4	-0.4390824347794687	-0.2692637168964002	-0.3628811092718099	1.679825008508496e-08	0.04069325578704405	DL random	251	0.3571205797421407	0.3628811092718099
all	True	ssGSEA	1.0	36	partial	CD8A	-0.3393671764691879	3.1520001917604086e-11	0.08546450363618048	DL random	420	4	-0.4282049729885009	-0.24403275902640909	-0.37573878726307897	3.626655482505168e-07	0.1890261550147856	DL random	251	0.3393671764691879	0.37573878726307897
all	True	ssGSEA	1.0	36	partial	ImmuneScore	-0.3645852142359262	1.573601529060208e-14	0.0	fixed	420	4	-0.4459838929198616	-0.2772051649715978	-0.3751006919950717	5.49596424777467e-08	0.11709341372559513	DL random	251	0.3645852142359262	0.3751006919950717
all	True	ssGSEA	1.0	37	partial	CD8A	-0.3483673376415056	3.4795912745980807e-11	0.12383687516946862	DL random	420	4	-0.4391307723136832	-0.2505647985333955	-0.38534496575864796	2.310374004196354e-07	0.2012817644980702	DL random	251	0.3483673376415056	0.38534496575864796
all	True	ssGSEA	1.0	37	partial	ImmuneScore	-0.3721043031853298	3.9578340275635636e-15	0.0	fixed	420	4	-0.45292592544641663	-0.2852166339984818	-0.38169840224584967	5.116690976747961e-10	0.0	fixed	251	0.3721043031853298	0.38169840224584967
all	True	ssGSEA	1.0	38	partial	CD8A	-0.34861212889261495	6.554209780323178e-10	0.21054718961896424	DL random	420	4	-0.4457039631294338	-0.24341371494171996	-0.3880590858090571	9.210658320019042e-07	0.26551473815501514	DL random	251	0.34861212889261495	0.3880590858090571
all	True	ssGSEA	1.0	38	partial	ImmuneScore	-0.3708724748653633	4.9753464196374085e-15	0.0	fixed	420	4	-0.451789305303207	-0.2839033084993275	-0.3854122201736583	1.528917327219961e-09	0.038960251223588906	DL random	251	0.3708724748653633	0.3854122201736583
all	True	ssGSEA	1.0	39	partial	CD8A	-0.35394676175050055	3.729406714660806e-10	0.21338831535799369	DL random	420	4	-0.45078535476031795	-0.24887365234241882	-0.3929968334361281	6.301155221800598e-07	0.264636117531901	DL random	251	0.35394676175050055	0.3929968334361281
all	True	ssGSEA	1.0	39	partial	ImmuneScore	-0.3776595322469657	1.3919101991705953e-15	0.0	fixed	420	4	-0.4580485281705758	-0.2911434507115707	-0.3933948135554852	4.1014876583946027e-10	0.027815015382393442	DL random	251	0.3776595322469657	0.3933948135554852
all	True	ssGSEA	1.0	40	partial	CD8A	-0.3542846280030571	1.9956952599331813e-11	0.13147715400871623	DL random	420	4	-0.44509549951969557	-0.2562610255190029	-0.39317757977140505	1.260751159893411e-08	0.12361971210091688	DL random	251	0.3542846280030571	0.39317757977140505
all	True	ssGSEA	1.0	40	partial	ImmuneScore	-0.3800451635436815	8.826820785358644e-16	0.0	fixed	420	4	-0.4602467353718982	-0.2936906961508349	-0.39442712889004605	1.1396650142596442e-10	0.0	fixed	251	0.3800451635436815	0.39442712889004605
all	True	ssGSEA	1.0	41	partial	CD8A	-0.3470868069685726	4.622754186259363e-12	0.06471007773967127	DL random	420	4	-0.4339417347900782	-0.25383973212478794	-0.38477757290763587	2.0285299950467637e-09	0.04479282199219689	DL random	251	0.3470868069685726	0.38477757290763587
all	True	ssGSEA	1.0	41	partial	ImmuneScore	-0.3731393186748302	3.2629673824876365e-15	0.0	fixed	420	4	-0.45388074137998613	-0.28632037792466786	-0.3854170905261668	3.323371910500246e-10	0.0	fixed	251	0.3731393186748302	0.3854170905261668
all	True	ssGSEA	1.0	42	partial	CD8A	-0.3473176444878024	5.729977940551075e-13	0.013556128504803816	DL random	420	4	-0.43085535713513073	-0.25787795013293496	-0.38490066167161124	3.5298674348018654e-10	0.0	fixed	251	0.3473176444878024	0.38490066167161124
all	True	ssGSEA	1.0	42	partial	ImmuneScore	-0.3763805053981749	1.7739457950041292e-15	0.0	fixed	420	4	-0.45686958144102974	-0.2897782813835533	-0.38695757731880825	2.7745449534817404e-10	0.0	fixed	251	0.3763805053981749	0.38695757731880825
all	True	ssGSEA	1.0	43	partial	CD8A	-0.3506958732286991	2.5482848901595935e-13	0.007792082726519373	DL random	420	4	-0.43362109037713453	-0.261880458244975	-0.3907102559467925	1.7798259410483087e-10	0.0	fixed	251	0.3506958732286991	0.3907102559467925
all	True	ssGSEA	1.0	43	partial	ImmuneScore	-0.37883361054951037	1.1129643275492804e-15	0.0	fixed	420	4	-0.45913048938190754	-0.2923969134474965	-0.3910619649326825	1.7067524956291886e-10	0.0	fixed	251	0.37883361054951037	0.3910619649326825
all	True	ssGSEA	1.0	44	partial	CD8A	-0.35043070683287	1.9064732280702714e-13	0.0	fixed	420	4	-0.4328890559509883	-0.2621566570361458	-0.39195855270459146	1.533383122991104e-10	0.0	fixed	251	0.35043070683287	0.39195855270459146
all	True	ssGSEA	1.0	44	partial	ImmuneScore	-0.3804293793587445	8.199397190491069e-16	0.0	fixed	420	4	-0.4606006738389873	-0.2941010552894842	-0.3923568644136292	1.4619588175663818e-10	0.0	fixed	251	0.3804293793587445	0.3923568644136292
all	True	ssGSEA	1.0	45	partial	CD8A	-0.3568853438853428	2.9334176282425773e-13	0.03539223604823081	DL random	420	4	-0.44108526923053765	-0.2664575291188026	-0.39757991523392505	7.771164392010045e-11	0.0	fixed	251	0.3568853438853428	0.39757991523392505
all	True	ssGSEA	1.0	45	partial	ImmuneScore	-0.38516321945709153	3.2768791742212305e-16	0.0	fixed	420	4	-0.46495938208585175	-0.2991596147769483	-0.3972761502446478	8.064757910022996e-11	0.0	fixed	251	0.38516321945709153	0.3972761502446478
all	True	ssGSEA	1.0	46	partial	CD8A	-0.36233083406927924	4.886382436396379e-13	0.06843448822805337	DL random	420	4	-0.4482312474824558	-0.26980003397394475	-0.40553726291606296	2.898568449830142e-11	0.0	fixed	251	0.36233083406927924	0.40553726291606296
all	True	ssGSEA	1.0	46	partial	ImmuneScore	-0.38808374160969084	1.8458638145387022e-16	0.0	fixed	420	4	-0.46764654022651103	-0.3022828842031793	-0.4036097414721503	3.6904051654705134e-11	0.0	fixed	251	0.38808374160969084	0.4036097414721503
all	True	ssGSEA	1.0	47	partial	CD8A	-0.365133923138916	1.682174462581761e-13	0.054311788758365925	DL random	420	4	-0.4498968638071522	-0.27385142156425035	-0.41159464398629125	1.3419274813057408e-11	0.0	fixed	251	0.365133923138916	0.41159464398629125
all	True	ssGSEA	1.0	47	partial	ImmuneScore	-0.3918041485003937	8.805109257235258e-17	0.0	fixed	420	4	-0.4710675397561886	-0.30626423765864497	-0.40808270693271986	2.1015288665758907e-11	0.0	fixed	251	0.3918041485003937	0.40808270693271986
all	True	ssGSEA	1.0	48	partial	CD8A	-0.3680393651070575	5.20114792000239e-13	0.09156605606554113	DL random	420	4	-0.4549944612761602	-0.27413193467643077	-0.4091324089894887	1.8389461562166258e-11	0.0	fixed	251	0.3680393651070575	0.4091324089894887
all	True	ssGSEA	1.0	48	partial	ImmuneScore	-0.3970364518213043	3.055452582641231e-17	0.0	fixed	420	4	-0.4758747314256082	-0.31186859915951837	-0.40991208914840904	1.6648316520020145e-11	0.0	fixed	251	0.3970364518213043	0.40991208914840904
all	True	ssGSEA	1.0	49	partial	CD8A	-0.37389137734153216	2.2844378250263132e-11	0.20757099587107092	DL random	420	4	-0.4684769367152094	-0.27083186004646087	-0.41511194528879086	1.323773979005584e-10	0.061277395274885176	DL random	251	0.37389137734153216	0.41511194528879086
all	True	ssGSEA	1.0	49	partial	ImmuneScore	-0.3995148133708522	1.837507922715848e-17	0.0	fixed	420	4	-0.47815008942371434	-0.3145252618559198	-0.4153487439235474	8.255101535792343e-12	0.0	fixed	251	0.3995148133708522	0.4153487439235474
all	True	ssGSEA	1.0	50	partial	CD8A	-0.36850666237069774	6.933378727449728e-11	0.21823661644793466	DL random	420	4	-0.4643948202084001	-0.2640788392041775	-0.4103605544152145	7.484983214164211e-10	0.09193632321732802	DL random	251	0.36850666237069774	0.4103605544152145
all	True	ssGSEA	1.0	50	partial	ImmuneScore	-0.3945180981973209	5.0982831459367826e-17	0.0	fixed	420	4	-0.4735615756178934	-0.3091704306832775	-0.4142829911226187	1.1994671475251642e-09	0.11604482924090577	DL random	251	0.3945180981973209	0.4142829911226187
all	True	ssGSEA	1.0	51	partial	CD8A	-0.36764255946664204	7.911024470962925e-11	0.21877955612728656	DL random	420	4	-0.4636518932408621	-0.26309970284576034	-0.40954921811793454	9.983258038938856e-10	0.09738118044967768	DL random	251	0.36764255946664204	0.40954921811793454
all	True	ssGSEA	1.0	51	partial	ImmuneScore	-0.39397696140286426	5.687637987070431e-17	0.0	fixed	420	4	-0.4730643887909485	-0.3085908350634306	-0.41164008981464867	1.926399150191743e-10	0.06070265409476292	DL random	251	0.39397696140286426	0.41164008981464867
all	True	ssGSEA	1.0	52	partial	CD8A	-0.36844487039027995	6.839419094840698e-10	0.2832686306779716	DL random	420	4	-0.4695102541970861	-0.2578492352522173	-0.40980274314940063	2.735843453956953e-07	0.2812126038583204	DL random	251	0.36844487039027995	0.40980274314940063
all	True	ssGSEA	1.0	52	partial	ImmuneScore	-0.39268946946334143	7.371961701625801e-17	0.0	fixed	420	4	-0.47188126164598293	-0.30721209536028254	-0.4174452596420396	4.651182380258343e-08	0.23876244334909777	DL random	251	0.39268946946334143	0.4174452596420396
all	True	ssGSEA	1.0	53	partial	CD8A	-0.3723467486626167	6.730574911073184e-13	0.11374817947599998	DL random	420	4	-0.460421809692225	-0.27701235887780473	-0.4133413163713414	1.0713016332517248e-11	0.0	fixed	251	0.3723467486626167	0.4133413163713414
all	True	ssGSEA	1.0	53	partial	ImmuneScore	-0.401496494338495	1.2195029278773317e-17	0.0	fixed	420	4	-0.4799686910103326	-0.31665046953761866	-0.4186150003514544	5.379985528378801e-12	0.0	fixed	251	0.401496494338495	0.4186150003514544
all	True	ssGSEA	1.0	54	partial	CD8A	-0.37307026624682554	1.6587292264733506e-14	0.03337142342507502	DL random	420	4	-0.45587431936394807	-0.28386358973582754	-0.4136084418679795	1.0348976132015574e-11	0.0	fixed	251	0.37307026624682554	0.4136084418679795
all	True	ssGSEA	1.0	54	partial	ImmuneScore	-0.40373817251489724	7.641913602175329e-18	0.0	fixed	420	4	-0.4820250810906332	-0.3190555324170843	-0.4203768428975173	4.261514088008538e-12	0.0	fixed	251	0.40373817251489724	0.4203768428975173
all	True	ssGSEA	1.0	55	partial	CD8A	-0.3775866013144249	1.0808342533298266e-12	0.14424801411974478	DL random	420	4	-0.46728883039564695	-0.2801895657678718	-0.4164331919760439	2.5596348661746647e-10	0.08130788983749984	DL random	251	0.3775866013144249	0.4164331919760439
all	True	ssGSEA	1.0	55	partial	ImmuneScore	-0.40866982370302146	2.6959028256256497e-18	0.0	fixed	420	4	-0.4865460678709335	-0.3243504689513115	-0.4235015886851684	2.8083365487434752e-12	0.0	fixed	251	0.40866982370302146	0.4235015886851684
all	True	ssGSEA	1.0	56	partial	CD8A	-0.3731751324628624	5.311942950285728e-12	0.16736523232271053	DL random	420	4	-0.46489245642456245	-0.2735334726837373	-0.41389250278579054	9.975050861309692e-12	0.0	fixed	251	0.3731751324628624	0.41389250278579054
all	True	ssGSEA	1.0	56	partial	ImmuneScore	-0.4025225268606382	9.851111223421061e-18	0.0	fixed	420	4	-0.4809100228461387	-0.3177511490599687	-0.42214259124931663	3.3687671083575558e-12	0.0	fixed	251	0.4025225268606382	0.42214259124931663
all	True	ssGSEA	1.0	57	partial	CD8A	-0.3634974907274295	9.583065007903329e-13	0.08901847710340761	DL random	420	4	-0.4506573552414024	-0.26947270003338286	-0.4028359280515118	4.064211197941543e-11	0.0	fixed	251	0.3634974907274295	0.4028359280515118
all	True	ssGSEA	1.0	57	partial	ImmuneScore	-0.3978721661151043	2.5753184634350785e-17	0.0	fixed	420	4	-0.47664210998720064	-0.3127642885808217	-0.42086261781510587	4.748760551496775e-10	0.10980370301659408	DL random	251	0.3978721661151043	0.42086261781510587
all	True	ssGSEA	1.0	58	partial	CD8A	-0.35753091387510416	2.738013707715581e-13	0.036293328266578766	DL random	420	4	-0.44173844788807065	-0.26707867524884243	-0.3949038168551911	1.0758638649850336e-10	0.0	fixed	251	0.35753091387510416	0.3949038168551911
all	True	ssGSEA	1.0	58	partial	ImmuneScore	-0.3958906058218837	3.859226596538203e-17	0.0	fixed	420	4	-0.47482238524502446	-0.31064076741085184	-0.4087164905967673	1.93893481332006e-11	0.0	fixed	251	0.3958906058218837	0.4087164905967673
all	True	ssGSEA	1.0	59	partial	CD8A	-0.35747139175258164	3.686154733189502e-13	0.04303506510324744	DL random	420	4	-0.44211404507609015	-0.2665183728578286	-0.39801370155630234	7.369810706038574e-11	0.0	fixed	251	0.35747139175258164	0.39801370155630234
all	True	ssGSEA	1.0	59	partial	ImmuneScore	-0.394452825243758	5.1660606492470826e-17	0.0	fixed	420	4	-0.4735016066649464	-0.3091005153899784	-0.4106165222812071	1.5213716637843844e-11	0.0	fixed	251	0.394452825243758	0.4106165222812071
all	True	ssGSEA	1.0	60	partial	CD8A	-0.3616951139192846	2.6474519375065205e-14	0.0	fixed	420	4	-0.44331298674158304	-0.2741290385757879	-0.4025925052425913	4.189221166228812e-11	0.0	fixed	251	0.3616951139192846	0.4025925052425913
all	True	ssGSEA	1.0	60	partial	ImmuneScore	-0.39886656462409226	2.0998575704851e-17	0.0	fixed	420	4	-0.4775550409042475	-0.31383024744743154	-0.4151230647989268	8.501363956332843e-12	0.0	fixed	251	0.39886656462409226	0.4151230647989268
