cohort	study	subset	method	alpha	size	purity	endpoint	n	rho	p	k	n_genes_present
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	13	none	CD8A	103	-0.30887844308746654	0.0015008500536670168	0	13
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	13	none	ImmuneScore	103	-0.31304089970566273	0.00128384016679816	0	13
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	14	none	CD8A	103	-0.3299277608625121	0.0006656349621652933	0	14
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	14	none	ImmuneScore	103	-0.3390983698843392	0.00045851979360213925	0	14
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	15	none	CD8A	103	-0.3281092123182357	0.0007157283399066228	0	15
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	15	none	ImmuneScore	103	-0.3365549356411721	0.0005090426517672078	0	15
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	16	none	CD8A	103	-0.33465492246189	0.0005500662142248997	0	16
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	16	none	ImmuneScore	103	-0.33646707376004925	0.0005108759641652946	0	16
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	17	none	CD8A	103	-0.3345670605807671	0.0005520346773368471	0	17
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	17	none	ImmuneScore	103	-0.3414971664543338	0.0004151344141024283	0	17
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	18	none	CD8A	103	-0.3349734217809603	0.0005429843999582031	0	18
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	18	none	ImmuneScore	103	-0.3451544172560735	0.0003562086367681486	0	18
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	19	none	CD8A	103	-0.31722532179413965	0.0010948213744821696	0	19
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	19	none	ImmuneScore	103	-0.3212889337960726	0.0009358792773325559	0	19
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	20	none	CD8A	103	-0.35468743135790537	0.0002369016202091502	0	20
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	20	none	ImmuneScore	103	-0.35518165443922156	0.0002318631428593555	0	20
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	21	none	CD8A	103	-0.3811558230461714	7.123273227844975e-05	0	21
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	21	none	ImmuneScore	103	-0.3832645081931204	6.443729227284955e-05	0	21
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	22	none	CD8A	103	-0.3727100997232351	0.0001057119755780273	0	22
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	22	none	ImmuneScore	103	-0.37959627465624046	7.66817838268249e-05	0	22
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	23	none	CD8A	103	-0.36671352633659887	0.00013900350417833052	0	23
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	23	none	ImmuneScore	103	-0.3696788648244959	0.00012148389333571331	0	23
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	24	none	CD8A	103	-0.3774656240390107	8.475535771591782e-05	0	24
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	24	none	ImmuneScore	103	-0.38337433554452405	6.410048412908938e-05	0	24
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	25	none	CD8A	103	-0.395202741290691	3.605449077147399e-05	0	25
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	25	none	ImmuneScore	103	-0.3997825418442209	2.8682616542339762e-05	0	25
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	26	none	CD8A	103	-0.4003536440715196	2.7869445013086982e-05	0	26
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	26	none	ImmuneScore	103	-0.4073386636207882	1.95208147696026e-05	0	26
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	27	none	CD8A	103	-0.407119008917981	1.974300860506681e-05	0	27
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	27	none	ImmuneScore	103	-0.42374686992048505	8.19229141227111e-06	0	27
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	28	none	CD8A	103	-0.4126872556341431	1.47821454427467e-05	0	28
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	28	none	ImmuneScore	103	-0.42647058823529416	7.061226216506239e-06	0	28
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	29	none	CD8A	103	-0.40884329833501737	1.8060699389758377e-05	0	29
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	29	none	ImmuneScore	103	-0.4274480516627861	6.69248368074057e-06	0	29
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	30	none	CD8A	103	-0.4149277336027764	1.3138209723028781e-05	0	30
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	30	none	ImmuneScore	103	-0.437409392435092	3.8374320870580445e-06	0	30
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	31	none	CD8A	103	-0.42650353644071526	7.048491042197094e-06	0	31
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	31	none	ImmuneScore	103	-0.44866669595396036	2.003188025739759e-06	0	31
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	32	none	CD8A	103	-0.4221214251197118	8.946372112865693e-06	0	32
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	32	none	ImmuneScore	103	-0.4412753152044985	3.077671070189495e-06	0	32
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	33	none	CD8A	103	-0.42149540921671136	9.253850147161098e-06	0	33
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	33	none	ImmuneScore	103	-0.4439111716381848	2.6437149668987092e-06	0	33
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	34	none	CD8A	103	-0.4208034969028687	9.605252376729663e-06	0	34
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	34	none	ImmuneScore	103	-0.44298862188639465	2.7885604053032066e-06	0	34
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	35	none	CD8A	103	-0.4277128116718987	6.595772491089273e-06	0	35
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	35	none	ImmuneScore	103	-0.4466965214853456	2.2483369582244804e-06	0	35
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	36	none	CD8A	103	-0.43234635153538636	5.102298803175261e-06	0	36
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	36	none	ImmuneScore	103	-0.45137943153362914	1.706750273711337e-06	0	36
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	37	none	CD8A	103	-0.44139612529104244	3.056390935711177e-06	0	37
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	37	none	ImmuneScore	103	-0.46227430479286563	8.845750047161105e-07	0	37
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	38	none	CD8A	103	-0.44180248649123577	2.985827986501072e-06	0	38
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	38	none	ImmuneScore	103	-0.4622084083820235	8.881593321974784e-07	0	38
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	39	none	CD8A	103	-0.4448447041251153	2.5044037952015663e-06	0	39
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	39	none	ImmuneScore	103	-0.46912753152044984	5.781887119812258e-07	0	39
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	40	none	CD8A	103	-0.4500944515222071	1.8415778594412226e-06	0	40
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	40	none	ImmuneScore	103	-0.475519483372139	3.856361008349937e-07	0	40
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	41	none	CD8A	103	-0.4351030180556166	4.371676392823401e-06	0	41
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	41	none	ImmuneScore	103	-0.4486886614242411	2.0006031190633525e-06	0	41
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	42	none	CD8A	103	-0.4391995782629706	3.465901710047377e-06	0	42
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	42	none	ImmuneScore	103	-0.4528181698370162	1.5668911681254004e-06	0	42
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	43	none	CD8A	103	-0.4482164038132057	2.056880125213763e-06	0	43
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	43	none	ImmuneScore	103	-0.45874884681281025	1.0969305682979726e-06	0	43
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	44	none	CD8A	103	-0.45047884725211973	1.8002232607991358e-06	0	44
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	44	none	ImmuneScore	103	-0.4583534683477573	1.1235539266779748e-06	0	44
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	45	none	CD8A	103	-0.45254360145850725	1.5927147713067188e-06	0	45
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	45	none	ImmuneScore	103	-0.46645872688134254	6.83061706113504e-07	0	45
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	46	none	CD8A	103	-0.4518516891446646	1.6595890293863869e-06	0	46
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	46	none	ImmuneScore	103	-0.46474542019944654	7.59645303220684e-07	0	46
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	47	none	CD8A	103	-0.4574419013311075	1.1872880813306365e-06	0	47
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	47	none	ImmuneScore	103	-0.4687101875851162	5.93513179002945e-07	0	47
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	48	none	CD8A	103	-0.4517638272635417	1.6682687467665459e-06	0	48
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	48	none	ImmuneScore	103	-0.4667442779949919	6.710327423424492e-07	0	48
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	49	none	CD8A	103	-0.45505864780564953	1.37049708234758e-06	0	49
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	49	none	ImmuneScore	103	-0.47074199358608265	5.223715321588136e-07	0	49
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	50	none	CD8A	103	-0.45524535430303564	1.355229111503585e-06	0	50
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	50	none	ImmuneScore	103	-0.46743619030883454	6.427139035765624e-07	0	50
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	51	none	CD8A	103	-0.4602095505864781	1.0036653371709543e-06	0	51
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	51	none	ImmuneScore	103	-0.4729275578790142	4.5491674048352604e-07	0	51
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	52	none	CD8A	103	-0.44880947151078504	1.9864424477285014e-06	0	52
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	52	none	ImmuneScore	103	-0.4583095374071959	1.1265495917679395e-06	0	52
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	53	none	CD8A	103	-0.46231823573342706	8.821930788365647e-07	0	53
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	53	none	ImmuneScore	103	-0.4751790185827879	3.9412750731359855e-07	0	53
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	54	none	CD8A	103	-0.46840267100118615	6.050507914638865e-07	0	54
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	54	none	ImmuneScore	103	-0.4814831085533542	2.623142173404796e-07	0	54
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	55	none	CD8A	103	-0.47158346764517817	4.953470710890806e-07	0	55
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	55	none	ImmuneScore	103	-0.48379081127123913	2.2553051044485385e-07	0	55
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	56	none	CD8A	103	-0.4619448227386549	9.026348472996537e-07	0	56
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	56	none	ImmuneScore	103	-0.47569520713438473	3.813217552014964e-07	0	56
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	57	none	CD8A	103	-0.43796951192725037	3.7173254737709325e-06	0	57
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	57	none	ImmuneScore	103	-0.43386196898475604	4.68745504057889e-06	0	57
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	58	none	CD8A	103	-0.4489192988621887	1.97365144795243e-06	0	58
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	58	none	ImmuneScore	103	-0.44951236655976806	1.9059158069933102e-06	0	58
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	59	none	CD8A	103	-0.44611870140139703	2.325451402856618e-06	0	59
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	59	none	ImmuneScore	103	-0.4482054210780653	2.058206541929302e-06	0	59
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	60	none	CD8A	103	-0.43567412028291524	4.233207192572862e-06	0	60
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	60	none	ImmuneScore	103	-0.4489851952730308	1.9660142941145585e-06	0	60
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	61	none	CD8A	103	-0.4357839476343189	4.207057525825645e-06	0	61
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	61	none	ImmuneScore	103	-0.44642621798532706	2.2841049631123345e-06	0	61
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	62	none	CD8A	103	-0.4280960330360673	6.458119779110169e-06	0	62
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	62	none	ImmuneScore	103	-0.43577296489917855	4.209665616067404e-06	0	62
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	63	none	CD8A	103	-0.42486710890480167	7.707870432143703e-06	0	63
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	63	none	ImmuneScore	103	-0.4326319026490357	5.021583338859245e-06	0	63
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	64	none	CD8A	103	-0.42593243421341653	7.272327007129223e-06	0	64
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	64	none	ImmuneScore	103	-0.4382221148354787	3.66432903426544e-06	0	64
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	65	none	CD8A	103	-0.42733822431138246	6.732992016557901e-06	0	65
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	65	none	ImmuneScore	103	-0.44398805078416725	2.6319711064634955e-06	0	65
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	66	none	CD8A	103	-0.4277994991872776	6.564394607916023e-06	0	66
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	66	none	ImmuneScore	103	-0.4437683960813601	2.6656565213451014e-06	0	66
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	67	none	CD8A	103	-0.43201686948117557	5.196952196675875e-06	0	67
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	67	none	ImmuneScore	103	-0.44727188859113476	2.173957389249106e-06	0	67
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	68	none	CD8A	103	-0.4351798972015991	4.3527904804045085e-06	0	68
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	68	none	ImmuneScore	103	-0.4500724860519264	1.8439679274930363e-06	0	68
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	69	none	CD8A	103	-0.4347076395905637	4.470031529979074e-06	0	69
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	69	none	ImmuneScore	103	-0.4506765364846462	1.7792989384758883e-06	0	69
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	70	none	CD8A	103	-0.43475157053112506	4.459000952509577e-06	0	70
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	70	none	ImmuneScore	103	-0.4501273997276282	1.837998253487314e-06	0	70
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	71	none	CD8A	103	-0.4373874269648113	3.8422159973267274e-06	0	71
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	71	none	ImmuneScore	103	-0.4516869481175592	1.675898733055824e-06	0	71
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	72	none	CD8A	103	-0.4404735755392523	3.2224807119663596e-06	0	72
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	72	none	ImmuneScore	103	-0.4558933356763168	1.3034806670226786e-06	0	72
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	73	none	CD8A	103	-0.43921056099811095	3.463730954748308e-06	0	73
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	73	none	ImmuneScore	103	-0.4554759917409832	1.3365910677268323e-06	0	73
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	74	none	CD8A	103	-0.437925580986689	3.726615801500063e-06	0	74
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	74	none	ImmuneScore	103	-0.4514892588850327	1.695670666197851e-06	0	74
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	75	none	CD8A	103	-0.39789351140007906	3.15333965637891e-05	0	75
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	75	none	ImmuneScore	103	-0.4037363264947503	2.3478808051512263e-05	0	75
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	76	none	CD8A	103	-0.40052936783376536	2.762361446220652e-05	0	76
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	76	none	ImmuneScore	103	-0.40673461318806836	2.01375659054212e-05	0	76
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	77	none	CD8A	103	-0.4023415191319246	2.5204220771367487e-05	0	77
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	77	none	ImmuneScore	103	-0.41242366999077446	1.4987773846865067e-05	0	77
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	78	none	CD8A	103	-0.41053463954663266	1.6541974038753882e-05	0	78
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	78	none	ImmuneScore	103	-0.4215613056275535	9.221021799972625e-06	0	78
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	79	none	CD8A	103	-0.4032970170891359	2.400992478708435e-05	0	79
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	79	none	ImmuneScore	103	-0.40546061591178667	2.149875756139181e-05	0	79
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	80	none	CD8A	103	-0.39531256864209463	3.585866763300671e-05	0	80
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	80	none	ImmuneScore	103	-0.39713570267539433	3.274985944273994e-05	0	80
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	81	none	CD8A	103	-0.394620656328252	3.710915748832188e-05	0	81
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	81	none	ImmuneScore	103	-0.3992993014980451	2.9387981648322743e-05	0	81
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	82	none	CD8A	103	-0.39639985942099026	3.3972963312447754e-05	0	82
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	82	none	ImmuneScore	103	-0.40081491894741467	2.722846627766006e-05	0	82
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	83	none	CD8A	103	-0.4010016254448008	2.697296907929967e-05	0	83
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	83	none	ImmuneScore	103	-0.40585599437683967	2.1067352789595595e-05	0	83
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	84	none	CD8A	103	-0.40180336511004705	2.5901144070242432e-05	0	84
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	84	none	ImmuneScore	103	-0.40580108070113785	2.1126780848998322e-05	0	84
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	85	none	CD8A	103	-0.40593287352282215	2.0984416800157536e-05	0	85
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	85	none	ImmuneScore	103	-0.4087774019241752	1.812243927557718e-05	0	85
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	86	none	CD8A	103	-0.41008434740587796	1.693415569512214e-05	0	86
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	86	none	ImmuneScore	103	-0.4121491016122655	1.5204824597878515e-05	0	86
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	87	none	CD8A	103	-0.4097438826165268	1.7236459015499732e-05	0	87
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	87	none	ImmuneScore	103	-0.414301717699776	1.3579359215594876e-05	0	87
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	88	none	CD8A	103	-0.4080635241400518	1.8804103603665152e-05	0	88
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	88	none	ImmuneScore	103	-0.4137635636778984	1.3969679253734859e-05	0	88
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	89	none	CD8A	103	-0.41476299257567106	1.3252977559208938e-05	0	89
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	89	none	ImmuneScore	103	-0.4214295128058692	9.28678844880192e-06	0	89
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	90	none	CD8A	103	-0.4157734042085841	1.2563624092829675e-05	0	90
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	90	none	ImmuneScore	103	-0.42103413434081627	9.486746609763673e-06	0	90
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	91	none	CD8A	103	-0.42034222202697363	9.846454397080794e-06	0	91
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	91	none	ImmuneScore	103	-0.4277775337169969	6.572332017250245e-06	0	91
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	92	none	CD8A	103	-0.4220335632385889	8.988939178493415e-06	0	92
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	92	none	ImmuneScore	103	-0.42755787901418973	6.652205046470025e-06	0	92
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	93	none	CD8A	103	-0.4232636295743092	8.40998395193689e-06	0	93
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	93	none	ImmuneScore	103	-0.42866713526336603	6.257994473811981e-06	0	93
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	94	none	CD8A	103	-0.4310394060536836	5.487594982388612e-06	0	94
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	94	none	ImmuneScore	103	-0.436398980802179	4.063414143234256e-06	0	94
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	95	none	CD8A	103	-0.4330712120546501	4.899753520947811e-06	0	95
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	95	none	ImmuneScore	103	-0.4370469621754602	3.917090374436224e-06	0	95
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	96	none	CD8A	103	-0.43348855598998376	4.786602103737406e-06	0	96
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	96	none	ImmuneScore	103	-0.44126433246935814	3.0796125534690943e-06	0	96
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	97	none	CD8A	103	-0.43766199534332034	3.782819764222553e-06	0	97
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	97	none	ImmuneScore	103	-0.4461845978122392	2.316532311656956e-06	0	97
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	98	none	CD8A	103	-0.4378926327812679	3.7335979289221574e-06	0	98
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	98	none	ImmuneScore	103	-0.44403198172472874	2.6252824873512038e-06	0	98
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	99	none	CD8A	103	-0.43795852919211004	3.7196460034534015e-06	0	99
GSE273377 discovery	GSE273377	all	ssGSEA	0.0	99	none	ImmuneScore	103	-0.4458331502877477	2.364477394822002e-06	0	99
