	mean_delta
Rab19	0.022931725944253595
Isg20l2	0.022894877256967438
Tjap1	0.022884673382889884
Snx11	0.022874295122333205
Prmt7	0.022871872750673174
Prpf4b	0.02286117332387219
Lonp1	0.02285269749067867
Cpox	0.022852621473915667
Pnkd	0.022845063247336657
Pcnx	0.022838751936135458
Fgfrl1	0.022821326850993112
Nde1	0.02280130560868385
Foxk1	0.02279993621128459
Slc35c1	0.022794399340962775
1810055G02Rik	0.02277700518487943
Ppp1r35	0.02277322718666944
Mkl2	0.022770236310919047
Cotl1	0.0227690017162362
Ints2	0.022755252224720166
Dync1li2	0.022751311318358898
Gm9844	0.02273654454523885
Clybl	0.02273587364369014
Sufu	0.022710393563779224
Cpm	0.02270256553084506
Setd1a	0.02269568852196976
Dmwd	0.022687602242846317
Epm2aip1	0.02267885650907483
Rbmx2	0.02265022496361769
Rabif	0.022647198038343745
Msl3	0.02264310262130221
Pias3	0.022631342335405792
Sympk	0.022614792147699504
Fbxo2	0.022613173020716453
Paqr5	0.02261234844896737
Phf13	0.02260507363788484
Ppp1r7	0.022602977794534195
Rilp	0.022600017081599096
Pex19	0.02259764132603192
Dcun1d3	0.022585591254211453
Utp6	0.02256249856459527
Mib1	0.022554438236884335
Tfdp1	0.02255266006817128
Micu2	0.022550226806785752
Bfar	0.02254120220780453
Slc41a1	0.022524811713620124
Mxd4	0.02252393115641916
Csnk1d	0.02251730653302364
D930016D06Rik	0.022516431152147253
Cask	0.022488582374039365
Armt1	0.02248181864823921
Fam179b	0.022466186447837856
Trim23	0.02245296153588715
Igip	0.022435930650437346
Rnf114	0.022433143323049392
Ing5	0.02243040822909444
Tbc1d2	0.02242307575239511
Oaf	0.022415440557760798
Fntb	0.022407868141193773
Tnfaip8l1	0.02239331837373815
Fez2	0.022375888228481303
Fbxo8	0.022374006223163174
Scap	0.02234696727466772
Ptbp2	0.022346145277108407
Arl6	0.022334921281971197
Gnl2	0.02233247559773433
Acd	0.02232162722858793
Uchl5	0.02232049776871622
Zfp53	0.02231636449827758
Pxdn	0.022305034636749693
Ppp1r10	0.02229198835436546
Hdgfrp2	0.022290394543925007
Hspbap1	0.022287714492978037
Gtpbp8	0.022268925722955475
Hmgxb4	0.022263334124721552
Cuedc2	0.022247243023095418
Slc35g2	0.022246323961230607
Mbtps2	0.022238759044431993
Coprs	0.022236467571591145
Pigm	0.022234242218883093
Usp43	0.02223216373709186
Usb1	0.022223100608465607
Setd5	0.022218872173708056
Trac	0.022215737517968685
Pi4ka	0.02219773973681933
Spata6	0.022183781441561908
Spns2	0.022182881060443575
Pid1	0.022166509504331976
Trit1	0.02215281923021498
Preb	0.022151281659090274
Kat8	0.02213854712956225
Bace1	0.02213068329287295
Rnf43	0.02213023213762214
Suclg2	0.022117473590132497
Ang	0.02211376922339886
Vopp1	0.022107945793656134
8430408G22Rik	0.022107895089651046
Btbd6	0.022105181723221033
Stk40	0.022101622432388387
Nkd1	0.022100969775380737
Creld1	0.02210082678974801
Rbm26	0.022092007460852246
Trip4	0.022074008251612192
5033406O09Rik	0.02207192358286943
Rbm17	0.022069297059577494
Txnl4a	0.022068781012261125
AI837181	0.022058404387981644
Gnb4	0.022049467675971077
Rxra	0.02204230963843495
Gskip	0.02203772232521143
Aldh9a1	0.022030860120351332
Abcd4	0.02202037883598556
Tmem29	0.02200890725803865
Pex11g	0.0220086664695615
Cnot10	0.022001534725970467
Ogfod2	0.022000813520546173
Mterf3	0.021992556822092058
Sgpl1	0.021987565318836527
Gpn2	0.021975366160370245
St5	0.02197432517944689
Dcaf5	0.021958250936810326
Rfxap	0.021954675302752392
Emg1	0.021931094658735193
Mbtd1	0.021925070792459794
Recql5	0.021915132561610758
Bdnf	0.021904689731676804
Nr1d1	0.02189743061423182
Inpp5f	0.021894329226360643
Cdkn2aip	0.021890490582133704
Mapre3	0.021890441508688133
Gm26669	0.02186519922844719
Cyp51	0.021858597122804156
Rhbdl2	0.02185508344624944
Ptrhd1	0.021848601583835194
Gm10053	0.02184632780755356
Tpbg	0.021845975904208243
Gnai1	0.021829583992957848
Gcat	0.021829438873081874
Pgpep1	0.021828537538715772
Epn1	0.021825906980067263
Ogfod3	0.02182494299976473
Cap2	0.021817294820553574
Gtpbp10	0.02179246183449737
Tbc1d23	0.02179195906622435
Pex16	0.021774137191547745
Diaph3	0.021767044934876276
Rbm22	0.021764309086911147
Ankrd27	0.02170055920890698
Rhpn2	0.021685871963781363
Osgep	0.021674241827705377
Zfp51	0.02166717248399775
Plekhf1	0.021662891950731403
Gpr160	0.02166122572996997
Gm17018	0.02165761803102838
Ftl1-ps1	0.021655858279610935
Swap70	0.021654906006065056
Eya3	0.021648725926892636
Hsdl1	0.021640650336653047
Rmdn2	0.021630179231953196
Gdpd5	0.021624248802561467
Ly6g6e	0.021611907747210772
Pde12	0.02160912960115299
Slc24a5	0.021605826110002307
Tnfrsf4	0.021597904563865993
Stk38	0.021597095135464008
Hspa2	0.021592535262932276
Borcs6	0.02158259786385979
Fbln1	0.021579595505873617
Rnf34	0.021576674007668585
Umps	0.021565773480776953
Ssbp4	0.021563326549113523
Ppp2r5d	0.021556428570229595
Rfc4	0.021551198143525425
Papd4	0.02154382541729838
Aldh2	0.021533262596271276
Ercc6l2	0.021527642493775583
Rnft1	0.021521477979794017
Smim3	0.02150476032825782
Taf4	0.021503318406839406
Slc5a3	0.021485901287490998
Pstk	0.021477060055654393
Cyth1	0.02147534920885741
Zfp219	0.02147370497492786
Lsm5	0.021467752131186877
Abhd6	0.021454482203488633
Gm11361	0.021453609930310858
Vtcn1	0.021445615830447313
Adarb1	0.02143138156882157
Ythdc2	0.021418616908156506
Anapc1	0.021416141620613303
Kat14	0.021402613756269867
Mphosph10	0.02139290369882476
Kdelc2	0.021391262432269936
Ica1	0.021386777208698998
Rps6kb1	0.021386607629650837
Dusp2	0.021385654688708334
Supv3l1	0.021383182485211642
Mcee	0.02137198169590166
Fam84b	0.021370011758421514
Champ1	0.02136236219828001
Akt3	0.021354938607253314
Crot	0.021349831329986017
Myo9b	0.021337783160618778
Cenps	0.02132882075135276
Zfp710	0.021328192045915025
Poc1a	0.021325756542154455
Synj2	0.021325698032087944
Dnajc24	0.021323823899793353
Dcaf12	0.0212924157647559
Nrbf2	0.021291300709630995
Ikzf2	0.021290109562123617
Arhgap12	0.021289548588617042
Trim13	0.0212808077111635
Mtmr14	0.021273402952699878
Catspere2	0.021264063184622168
Rad1	0.0212582575466444
Fiz1	0.02125479687490541
Psmf1	0.021235491030560223
Minpp1	0.021233130921255998
Nfyc	0.021221224755144066
Thra	0.021216872980867794
Hnmt	0.021204223830198758
Fastk	0.02119778219779488
Mapk11	0.02118848808566717
Lrfn4	0.0211855712326025
Wrap53	0.02117179996582366
Tmtc4	0.02115466297406768
Atp13a1	0.021137320168774097
Taf3	0.021126847845905024
Fam69a	0.021120301311554384
Plekhf2	0.021118213371759547
Exosc10	0.02111070759506454
Fkrp	0.021103615900227714
Grk2	0.021092673869415154
Vps41	0.021090326073189135
Irgm1	0.021086705966205373
Abhd8	0.021083068484298004
Pithd1	0.02107962101178762
Cox6b2	0.021078614988932924
Ctnnal1	0.02106925898998877
Acvr1	0.021068609965653868
Eftud1	0.021067939132131747
Tufm	0.021060772749546874
Pdp1	0.02105788127173574
Syt8	0.021055434361473977
Zdhhc13	0.021053380298932407
Mmgt2	0.02104446032311733
Vps26b	0.021037098237320022
Fam63a	0.021036144163266476
Kif3a	0.021030172472131393
Mtif2	0.02101369290819278
Coq4	0.02100993612771904
Nit2	0.020996730607270857
Ciita	0.020996615321140683
Cdh6	0.02099429413116043
Zfp687	0.020992727560554147
Mvd	0.020982337471436994
Map3k7	0.020979661258402702
Cmc4	0.02097538548197867
Wdr44	0.0209577596929257
Zfp52	0.02095508530337245
Glb1	0.02095465142366587
Tfe3	0.020942512409414315
Zfp729a	0.02093489032649775
Klf16	0.02093223239569653
Ccdc126	0.020922640948999375
Enox2	0.02092056278964413
Tmem70	0.020911251263497847
Kat6b	0.02090392596446211
2410002F23Rik	0.020898423560513087
Mtmr1	0.020882431106079364
Asl	0.020868978666932603
Snx27	0.020868479467798667
Sorbs3	0.020866282889573567
Ehmt2	0.02085268507476116
Hmg20a	0.020851893102464162
Alg8	0.02084040414843471
Htra2	0.020838527533717174
Trmt13	0.020838213532244958
Rnf185	0.020822616853916398
Nipsnap2	0.020817720845459648
Gm12603	0.020815469753118435
Cables2	0.020807840820325756
Cpt1a	0.020798767326374777
Plpp3	0.02078738388608745
Hsf1	0.02078216235483065
Ablim3	0.02077885676420611
Morc2a	0.020777251460431793
Zzef1	0.020776260403225555
Ints12	0.020774837300961666
Atg4d	0.02076194633172921
Dtx3l	0.020741245949668325
Klc1	0.02072893806549167
Fbxo38	0.020701973289674536
Ovol2	0.02069944353877178
Abhd12	0.0206958072808783
Atg9b	0.0206721483075702
Tbl2	0.020671617502785896
Ctnnbip1	0.020671485228357205
Kdm3a	0.020664941280988548
Vapb	0.020664722820636826
Sptssa	0.020661997714907558
Gm8909	0.020652558337723146
Lsm3	0.020614687218728993
Tacc1	0.02060314617090372
Dpy19l4	0.020585622033626103
Tubg1	0.02057490635817807
Agpat9	0.020547863373704595
Fgfbp3	0.020537536612569074
Arl4a	0.020535045472052076
Lmtk2	0.020534884786375034
Map3k4	0.02052988974815598
Scel	0.020529428524663763
Dip2c	0.020522427502234746
Ddx10	0.02050892990476515
Rbl1	0.02050203286071952
Otud1	0.020495752662794738
Golga3	0.02048804587160766
Nup35	0.02048267944596645
Pip4k2b	0.020481745557093232
Hes6	0.020481705613469958
1810013L24Rik	0.02046924220254911
Gpr89	0.02044673673788176
Rnf2	0.020437918236645064
Isg15	0.020434786202093342
Mical3	0.020427162809771582
Dus3l	0.020407084980929437
Fen1	0.02040290773558608
D3Ertd254e	0.020402748714445508
Itgb1bp1	0.020399119798403673
Zfp335	0.02039287182370563
Ubtd1	0.02038966130407884
Adgrg2	0.02037367474496829
Lpcat4	0.020364724795922846
Dnajc30	0.02034843654795815
Cmip	0.020328658940579194
Cyp4f16	0.020327442683859973
Tmem209	0.02032576340787983
Adsl	0.020324564836649874
Gas8	0.020318759430380633
Medag	0.020297291729840874
Hps1	0.020287402618134925
Zfyve21	0.02027430650197942
Mccc1	0.020262452270116055
Rfwd3	0.020256705838331526
Ptcd2	0.020243553828657807
Polr3a	0.02023984454880026
Mfap1a	0.020239650891528516
Nudt14	0.020228133511701045
Gif	0.020225977873708265
Prmt8	0.02022472760671114
Sema5a	0.02022174551681694
Ly96	0.020203110588319844
Mfsd11	0.020201699329621455
Sephs2	0.020201422969539164
Utp20	0.020188614406935212
Gramd1a	0.02018608354970233
Prpf3	0.020157215515339656
Trim47	0.020143171534017883
2410131K14Rik	0.020136374358533625
Gpatch11	0.020133975974531423
AI606181	0.02012675507025412
Rad54l2	0.02012050762065854
Galnt11	0.02011820587376158
Asxl1	0.02010797679234241
Slc7a6	0.0201018310685275
Snrpb2	0.02010145942762794
Tmem161a	0.020101036476336747
Dennd2d	0.020100938399048647
Ccdc86	0.02009747605558951
H2-Eb2	0.020096282731015287
Ptpn12	0.020096094752880007
Atad3a	0.020088649005739753
Nemp1	0.02006741847838268
Fbxo7	0.02006515879751434
Daxx	0.020055591908860033
Usp54	0.02004465106783473
Gtf2h3	0.020032118853852192
Ptdss2	0.020031605486920356
Irf9	0.02002459292037973
Rbbp8	0.02001504961777454
Smarcd1	0.020009051528322195
Adat2	0.020007944785394895
Cwc25	0.020005803020078
Enoph1	0.019995135558517504
Slc7a6os	0.019987134515084132
Bcl11b	0.019982860735061243
Mettl23	0.019979884718066884
Cyp21a1	0.01997563423092787
Myl9	0.01997513495998981
Tcf7l2	0.019968645894582835
Desi1	0.019933012961326064
Gramd4	0.01992136895320048
Tekt5	0.019914274444097498
Trim33	0.019903437566954393
Rab33b	0.01990058721305063
Gab1	0.01989628821578344
Tmem129	0.01987740223844231
Camsap1	0.01987690345068466
Rhobtb2	0.019876418419461472
Rprd1b	0.019875040588256065
Stap2	0.0198643176892025
Morc4	0.019859433664953793
Cnksr3	0.019857422497727713
Zfyve27	0.019856198460671985
Etv4	0.019854814523737243
Senp3	0.019850910241825188
Ppp1r12b	0.01984440066441639
Gapvd1	0.019843057364493814
Ttc17	0.01983998262732553
Kpna3	0.019831975786273777
Sytl1	0.019826955708984937
Hmgcll1	0.01981271837516548
Pogk	0.01980987277301605
1600002K03Rik	0.019800175237683293
B230307C23Rik	0.019799007028080788
Trim27	0.01979257370187019
Ehbp1l1	0.019791839911467077
Plpp5	0.019779330977064444
Pxk	0.01977742489098331
Stx17	0.01977685556900058
Mepce	0.019742343816278617
Serhl	0.019723209766893634
Pwwp2a	0.019722171603208462
Ttl	0.0196947657812577
Thap7	0.01968914110221826
Heatr1	0.01967936013983218
Armc10	0.019667569081172547
Ulk1	0.019667410124688124
Tubb2a	0.019666990298925515
Nars2	0.019659403215202154
Prr14	0.019648613569241895
Ppm1j	0.019640115961184996
Anxa10	0.01962567183125282
Uimc1	0.019610885702709597
Nat8f1	0.01959230068169064
Borcs5	0.019580094759776352
Arhgap10	0.019570501047249094
Zfp608	0.019561255373100106
Usp22	0.01955751376479286
Plpbp	0.019542632736054128
Tbc1d22a	0.019536732327299137
Gabre	0.019531295524919258
Chl1	0.01951073144556221
Gm6576	0.019509738405207207
Clk3	0.01950865096968225
Ankrd28	0.019504257659357493
Asap2	0.019502008982496093
Tmco4	0.01950199757552196
Abr	0.01949343609120272
Sh3bp1	0.019491586619887057
Col12a1	0.01948577603486687
Krt14	0.01948536582672829
Slc27a4	0.019480329354289973
Ccdc167	0.01947262841942878
Fstl1	0.019458868478671485
Arhgap32	0.019454744376257365
Fgfr3	0.019432499095502813
Shroom2	0.019429516875958983
Cks2	0.0194241189383873
Lamb1	0.019402158542924354
Tnpo2	0.019398644120164815
Setbp1	0.019398424929437445
Tmem184c	0.01938622115559615
9030025P20Rik	0.01937054569049408
Prkag2	0.01936965997673135
Socs1	0.019366522805064162
Parg	0.019361593593164222
Rhno1	0.019359646129615826
Iqsec1	0.019358727055150907
Cox6a2	0.01935299278964377
Fbxw7	0.01932434944378571
Ccdc50	0.01932367463885656
Tgfb2	0.019318596189361343
Tmem135	0.01930829916009435
Rrp9	0.019288682799051843
Zbtb7c	0.019284028669155164
Tcim	0.019269585271171688
0610037L13Rik	0.0192686230819585
Tmem102	0.019267289824681556
Gpr180	0.019264789580621642
Mfsd12	0.019260747543067717
Smchd1	0.019258050861431415
Tead3	0.019248144218435344
Adgrl1	0.019238948673042648
Tnfrsf1b	0.0192317832733793
Ttll1	0.019227019306048563
AL591952.3	0.01922528937760688
Ankfy1	0.01922167103008873
Sp2	0.01921460806828198
Cnot1	0.01920603076794225
Rbbp5	0.01919412817663285
Heatr6	0.019189756396729356
Cdk6	0.01918647676345041
Trim26	0.01917582971232295
Fbln5	0.019147734782503176
Sdhaf1	0.019140413129184995
Kdm4c	0.019132486954445888
Aox1	0.019131813447902463
Ppp3cc	0.019130173341095326
Nckap5	0.019123757036981447
Efna4	0.01912069049607973
AW209491	0.0191080611914439
Pld2	0.019105482672492347
Wrap73	0.01910288579355703
Ifrd2	0.019083523975221752
Prpf18	0.01907327262529463
Arhgef10l	0.019057147787095188
Apool	0.019049481454395962
Il17ra	0.01904545768077199
Dusp3	0.019031470515086277
Padi1	0.019023918028120652
Rmnd5a	0.01901777676676969
Pik3c2b	0.019005225315837006
Pramef8	0.019000978265377395
Faap100	0.018994332261772818
Ctdp1	0.018993487368614892
Zfp809	0.018991574422364408
Slc18b1	0.018989724138982804
Crbn	0.018983907471467165
Brf1	0.018981653635750644
Zbtb21	0.018976856630825274
Nacc2	0.018968052442318646
Pard6a	0.018962682467837378
Tex2	0.018949819135013535
Styx	0.018944794697334597
Gosr2	0.01894258475978966
Wbp5	0.01893897277391965
Scaf1	0.018938019323658236
2410089E03Rik	0.01893540544467238
Actr6	0.018931392031650306
Rassf8	0.018930010063624016
Zfp994	0.01892662612675732
Vps52	0.018920368904252412
Gm42067	0.01891342744875055
Msl2	0.018904193500379602
Ano10	0.018894097852818544
Nup93	0.01889406288329904
Pcsk7	0.0188910860639613
Gcc1	0.01888509919534076
Scin	0.018881703703806398
Capn7	0.018861432753658085
Lacc1	0.01886132349287632
B3gnt8	0.01885580041267611
Map4k5	0.0188463129854531
Vwa8	0.01884287634011609
Ddx1	0.018822739352923366
Spg7	0.018816690433214708
Tmem254a	0.018814682259844496
Akap8	0.01881364866166436
Toe1	0.01880938132178784
Smg8	0.018800697773547103
Muc20	0.018796623879187235
Cers3	0.01879184673695508
Pgrmc2	0.018790106975313862
Slc39a6	0.018784269514865833
Mettl3	0.018783604327031973
Abcf3	0.018778738275579243
Rrm1	0.01877621140112692
Selenop	0.01877567361669612
Dennd5a	0.018771102767508454
Cerk	0.018770873756915395
Bloc1s6	0.01876587201007323
Cdk7	0.01875692450002303
Anapc5	0.01875508124190817
BC067074	0.018727010354635875
Ints1	0.018711512525606128
Klhl12	0.018702190794135404
Dusp28	0.018697890525435357
Dlk2	0.018691864271496158
Pi4kb	0.018691729470770375
N4bp3	0.018691060808670897
Vipas39	0.01868130745987288
Emc9	0.018679692909016204
BC016579	0.0186597306516037
Tbc1d22b	0.018656155546064614
Polr3h	0.01864398200576992
Yod1	0.01864381735952134
Sgcb	0.01863950659565213
Mpv17l	0.018637195933270678
Nat9	0.018635484279980158
Actr1a	0.018621841703217068
Dym	0.018613537303983713
Mfn1	0.01861352058445515
Ttc23	0.01861315006023378
Rxrg	0.018611515904894065
Irf8	0.018610235745643695
Poc1b	0.01860442975102625
Aldoc	0.01859622163793274
Ccdc127	0.01858111635057307
Iqgap2	0.018579505397085003
Nploc4	0.018572977495005787
Krt6b	0.01857201380995863
Zscan29	0.01856184626758608
Ubr2	0.018549087305153485
Pigv	0.018529544175035124
Prmt5	0.01852855155672812
1700019L13Rik	0.018527615893718163
Cln3	0.018526088777823
Ppwd1	0.01852279936972611
Cyp1b1	0.01852006519341201
Pphln1	0.018518963108725688
Esyt1	0.01850138370135202
Gm26632	0.018497921392223275
Phkb	0.01849521184187913
Traf6	0.018493642125472835
Kcnn3	0.01848733947548477
Oasl2	0.0184663827644918
Wdr83	0.018465388097776463
Olfml2b	0.018462198814283366
C1s1	0.018459558264548533
Csad	0.01844243348221277
Gigyf1	0.01844032721678184
Col8a1	0.018384241650503556
Nomo1	0.01838365008210413
Dock9	0.018380845927488676
Tango2	0.01837962616337409
Bcl2	0.01837091346527756
Gnb5	0.01836232852175702
Gm49085	0.018348757561927203
Vps50	0.018344983872486943
Chpf	0.018343906671343384
Actr8	0.018338790487222142
Rps27rt	0.018337248469971392
Erap1	0.01833655798456029
Rpl35	0.01832813274348807
Zfp574	0.018327241897724826
Sgsm1	0.01832437929500006
Nfe2l3	0.018318220430978353
Slit2	0.018315142223454185
Psme2b	0.01831276983321386
Smcr8	0.018310351710792882
Tstd2	0.01831009962978433
Epha7	0.018302922837203812
Tmc6	0.01829824024566612
Zfp553	0.018297178148841523
Agtpbp1	0.018295226109307613
5033430I15Rik	0.018293518438813598
Atp6v1c2	0.018285426223105822
Pck2	0.018283210825509322
Wdr20	0.018281028969451378
Sh2b1	0.018277044326946663
Clcn7	0.0182720522221786
Top3b	0.018262110708320543
Pde7b	0.018251453724232116
Ccdc115	0.01825132800040813
Cdyl	0.018229397354753075
Zbtb14	0.018204499430088554
Hap1	0.01820170781478942
Ddah1	0.018185603328580408
Zfp185	0.018181453466932975
Gle1	0.0181712048183594
Mis12	0.01816786897305314
Cc2d1b	0.01815500146715657
C1qtnf4	0.018148424295737486
St7l	0.018134643049441502
Il18bp	0.018128032943448866
Fam195b	0.018121431219808914
Bicdl1	0.018115037153175844
Phkg2	0.018112465810060506
Pdzd11	0.018110775334984425
E430024I08Rik	0.01810883990439439
Rgp1	0.018079395907742084
Hmgn5	0.018073828771770717
Tada1	0.01806652816406835
Tmx4	0.018066154910517496
Zfp821	0.018044787034482028
Dcun1d4	0.01804455377596074
Srrd	0.018028788725959345
Fbxo44	0.018016784026723038
Ccnyl1	0.018016772342049615
Xrcc6	0.018013245184660204
Il1r1	0.018003586328708552
Ankrd13a	0.01800013981094863
Pip5k1c	0.017991380594745945
Ppbp	0.01798692055306086
Bloc1s5	0.017976697611764736
Nup214	0.01796811263417769
Tmem41a	0.01796652900928562
Gbp10	0.017955481648640553
Tanc2	0.017939869432511895
Irak4	0.017929774324799228
4833420G17Rik	0.017922560072772955
Saal1	0.017911045346733594
Zufsp	0.017906535965095362
Ing3	0.017898321090433593
Tmem54	0.017892486921451983
Taf4b	0.017867554423673906
Irf5	0.017860863055521266
Ccm2	0.01785810045732994
Phyh	0.017855043295929914
Fhl1	0.017853013411022866
Map3k6	0.017849922791534988
Mbnl3	0.01784436063201045
Sema4b	0.017841392380353285
Gcnt3	0.017832372782740535
Tdrd3	0.0178272061660928
Nup205	0.017824677712709344
Pqlc1	0.017823318269262374
Dennd1a	0.0178231618916591
Cd164l2	0.017815496315794134
Timm8a1	0.01781067707527553
Letmd1	0.01780394608967533
Tmem216	0.01780382834424483
A230046K03Rik	0.01780030278534911
Qtrt2	0.017787666245794875
Cry2	0.0177841015309378
M1ap	0.01777889815824276
2700038G22Rik	0.017777454691586526
Stoml1	0.017777032730750746
Fbln2	0.017767239997428817
Rab10os	0.017762387845452428
Aaas	0.017759192171730782
Ntng1	0.017753191895818626
2310022A10Rik	0.017740799685727632
Snai2	0.01773838734584278
Arhgef7	0.017731720037003487
Bak1	0.01773157415122412
2510009E07Rik	0.017728675358113323
Plekhn1	0.017725452193517375
Spg11	0.017721755478835786
Lrba	0.017699616854713558
Dmd	0.017697228703520758
Miip	0.01768559249098457
Papd5	0.017683203312398508
Rnf103	0.017676695510821804
Mpp1	0.01765574374308482
