term	es	nes	nom_p	n_set_in_rank	mean_stat	lead_genes	fdr	rank
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.555355832293575	2.4929187689088943	0.0009990009990009	96	0.7303453097069669	LY6E,CD47,IFIT2,NMI,TRIM5,CD74,IRF2,IFITM3,PARP14,CSF1,IL7,GBP4	0.0015565829519317	12
KRT_EPITHELIAL	0.8105014070019061	2.4614374512362893	0.0009990009990009	17	1.7602863539625169	KRT19,KRT14,KRT13,KRT17,KRT16,KRT7,KRT8,KRT5,KRT6C,KRT15,KRT6A,KRT6B	0.0015565829519317	13
HALLMARK_COAGULATION	0.5177637776066133	2.4121261119496458	0.0009990009990009	124	0.7722087500898467	ADAM9,CAPN2,F3,THBS1,CTSH,MMP14,FN1,LTA4H,ANXA1,OLR1,TIMP3,PRSS23	0.0015565829519317	14
HALLMARK_ALLOGRAFT_REJECTION	0.4784934636373246	2.4056424147947286	0.0009990009990009	188	0.6171042841539992	ICAM1,CD47,CCL2,CAPG,BCL10,UBE2D1,CXCL9,TGFB2,FAS,HLA-DOA,HLA-DQA1,TLR2	0.0015565829519317	15
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	0.7819170698205998	2.3746287702778024	0.0009990009990009	17	1.5730802433076474	TP63,TMEM79,LSR,CLDN4,SFN,KRT16,KDF1,MET,CLDN1,IL18,ALOX12,UGCG	0.0015565829519317	16
GOBP_CELL_CELL_JUNCTION_ORGANIZATION	0.4644181878261638	2.3374250283049323	0.0009990009990009	200	0.6089499264597859	TRPV4,EPHA2,CDH3,PLEKHA7,HOPX,DSG2,GRHL2,RHOC,GRHL1,LSR,JUP,PLEC	0.0015565829519317	17
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.5174603412597649	2.282224842068529	0.0009990009990009	86	0.7471345335370579	CSF2,CXCL9,JUN,TNFRSF1A,FAS,CSF2RA,TLR2,IL13RA1,IFNGR1,OSMR,CD9,TNFRSF12A	0.0015565829519317	18
HALLMARK_ANGIOGENESIS	0.6108504750764434	2.235843162972289	0.0009990009990009	35	0.7945851294896441	PTK2,VEGFA,OLR1,THBD,CXCL6,PDGFA,SLCO2A1,SERPINA5,POSTN,ITGAV,COL3A1,TNFRSF21	0.0015565829519317	19
GOBP_APICAL_JUNCTION_ASSEMBLY	0.5444747188989567	2.2286977878564365	0.0009990009990009	62	0.7110434796870017	EPHA2,GRHL2,RHOC,OCLN,MICALL2,DLG5,TJP1,CLDN1,F11R,VCL,MPP7,DSG3	0.0015565829519317	20
GOBP_CELL_CELL_ADHESION	0.3748105599081013	2.1887314574042103	0.0009990009990009	933	0.4082607134879276	DSC2,ICAM1,TRPV4,MPZL2,PTK2,ADAM8,BMP4,ICAM4,NECTIN4,RAP2B,CDH3,ADAM9	0.0015565829519317	21
HALLMARK_KRAS_SIGNALING_UP	0.430140417066392	2.1704708841865195	0.0009990009990009	197	0.5217629967423689	EMP1,MPZL2,ADAM8,ALDH1A3,G0S2,ENG,IGFBP3,JUP,EVI5,HBEGF,GALNT3,ANGPTL4	0.0015565829519317	22
HALLMARK_COMPLEMENT	0.4318249201046623	2.14381993391661	0.0009990009990009	194	0.5067979716375446	ADAM9,CTSD,EHD1,F3,CTSH,MMP14,FN1,PRKCD,LTA4H,OLR1,LGALS3,C1QC	0.0015565829519317	23
GOBP_TIGHT_JUNCTION_ORGANIZATION	0.4908264019883565	2.0963140942669125	0.0009990009990009	74	0.6398037270012312	EPHA2,CLDN23,GRHL2,LSR,PLEC,CLDN4,OCLN,MICALL2,TJP1,CLDN1,CLDN16,EPHB2	0.0015565829519317	24
KEGG_TIGHT_JUNCTION	0.4224434043718119	2.075959754770674	0.0009990009990009	154	0.5061153673960979	SYNPO,ERBB2,CLDN23,AMOTL2,PRKCZ,CLDN4,OCLN,PRKCE,JUN,MICALL2,MSN,CCND1	0.0015565829519317	25
HALLMARK_UV_RESPONSE_DN	0.4272166336050517	2.0652263012023107	0.0009990009990009	144	0.4984174968238988	EFEMP1,RND3,ERBB2,ADORA2B,COL1A1,F3,PRKCE,DLC1,NOTCH2,RBPMS,MT1E,CAV1	0.0015565829519317	26
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.4061705715997293	2.044263736228812	0.0009990009990009	200	0.4349006905584241	ZNF185,RAB31,KRT19,DHRS3,KRT13,RHOD,ESRP2,MINDY1,LAD1,ENDOD1,P2RY2,DLC1	0.0015565829519317	27
HALLMARK_TGF_BETA_SIGNALING	0.5178345266893156	2.041653940628235	0.0009990009990009	53	0.6523051319815093	RAB31,ENG,THBS1,CDH1,TJP1,BCAR3,SMURF1,JUNB,ACVR1,SKI,SERPINE1,SMAD3	0.0015565829519317	28
HALLMARK_IL2_STAT5_SIGNALING	0.3896568234157098	1.9661923327652944	0.0009990009990009	197	0.4483209152051061	EMP1,AHR,SPRED2,HOPX,NT5E,DHRS3,CAPG,PLEC,SYNGR2,CSF2,NFKBIZ,NDRG1	0.0015565829519317	29
HALLMARK_HYPOXIA	0.3939974062293956	1.9661619775028212	0.0009990009990009	195	0.4759209535194445	TGFBI,ADORA2B,EDN2,SDC4,ERRFI1,IGFBP3,ZFP36,ANGPTL4,F3,NDRG1,JUN,VEGFA	0.0015565829519317	30
GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	0.5102647401741387	1.958263405354906	0.0009990009990009	42	0.6702887287965525	CLDN23,GRHL2,CLDN4,OCLN,MICALL2,CLDN1,CLDN16,CLDN7,CLDN6,PARD3,CLDN9,MARVELD3	0.0015565829519317	31
HALLMARK_ESTROGEN_RESPONSE_LATE	0.3872368961856924	1.9489702099400932	0.0009990009990009	200	0.3370653989571273	LAMC2,RAB31,KRT19,LSR,ZFP36,KRT13,PKP3,ST14,SFN,IGFBP4,CCND1,SULT2B1	0.0015565829519317	32
HALLMARK_XENOBIOTIC_METABOLISM	0.3711927629152837	1.854835966827757	0.0009990009990009	184	0.3535666392195633	EPHA2,IDH1,CES1,CYP2S1,COMT,JUP,IGFBP4,NINJ1,TNFRSF1A,TGFB2,XDH,FAS	0.0015565829519317	33
HALLMARK_MYOGENESIS	0.3700182449554428	1.8374485554104207	0.0009990009990009	177	0.4249169823836344	GPX3,IGFBP3,COL1A1,HBEGF,COL6A3,SYNGR2,CRAT,SSPN,SVIL,PLXNB2,CNN3,RYR1	0.0015565829519317	34
REACTOME_TIGHT_JUNCTION_INTERACTIONS	0.532401737193863	1.8318251671442896	0.0039960039960039	27	0.7659498824520219	CLDN23,CLDN4,CLDN1,PARD6B,CLDN16,CRB3,F11R,CLDN7,CLDN6,PARD3,CLDN9,PRKCI	0.0058202666898319	35
HALLMARK_NOTCH_SIGNALING	0.4987076984960649	1.7784885304509752	0.0019980019980019	32	0.671148473589768	NOTCH3,DTX2,NOTCH2,CCND1,MAML2,PPARD,HES1,APH1A,DTX4,WNT5A,TCF7L2,JAG1	0.0030424121333212	36
HALLMARK_ADIPOGENESIS	0.3495078573520926	1.73515208772642	0.0009990009990009	194	0.2665228462422114	GPX3,IDH1,ATL2,RNF11,APLP2,RAB34,ANGPTL4,CD151,CRAT,SSPN,SLC66A3,SCP2	0.0015565829519317	37
CUSTOM_CLAUDIN_PANEL	0.546888641991948	1.7139179676173817	0.0089910089910089	19	0.7588146952236764	CLDN23,CLDN4,CLDN1,CLDN16,CLDN7,CLDN6,CLDN9,CLDN3,CLDN8,CLDN22,CLDN12,CLDN5	0.012047952047952	38
HALLMARK_APICAL_SURFACE	0.4470164868787147	1.7053256582306286	0.0049950049950049	43	0.4513253004742946	EPHB4,HSPB1,AFAP1L2,CX3CL1,PLAUR,ATP6V0A4,ATP8B1,LYPD3,B4GALT1,CRYBG1,DCBLD2,RTN4RL1	0.0069721944721944	39
HALLMARK_GLYCOLYSIS	0.3202211825569651	1.6096116150216295	0.0009990009990009	196	0.2593710171438093	DSC2,TGFBI,GPR87,ADORA2B,IDH1,B3GNT3,NT5E,QSOX1,SDC1,IGFBP3,ANGPTL4,XYLT2	0.0015565829519317	40
GOBP_CELL_JUNCTION_ORGANIZATION	0.2711890163366374	1.565049375479303	0.0009990009990009	808	0.1592487801435982	TRPV4,PTK2,EPHA2,SEMA4C,CDH3,ERBB2,PLEKHA7,HOPX,DSG2,PLS3,GRHL2,RHOC	0.0015565829519317	41
HALLMARK_UV_RESPONSE_UP	0.3200707216265734	1.5416759849774764	0.0039960039960039	153	0.2273497879606411	ICAM1,GPX3,MARK2,CDKN2B,MMP14,DNAJB1,PRKCD,GRINA,AQP3,FOS,JUNB,CYB5R1	0.0058202666898319	42
HALLMARK_ANDROGEN_RESPONSE	0.3409641603241121	1.5203571187371396	0.0059940059940059	98	0.2126777840309751	ALDH1A3,KRT19,STEAP4,NDRG1,CCND1,TMPRSS2,SAT1,GPD1L,TMEM50A,TSC22D1,KRT8,NCOA4	0.0081958857469061	43
HALLMARK_HEME_METABOLISM	0.2911054633735622	1.4580184544681003	0.0049950049950049	182	0.2241240086195375	ICAM4,BCAM,ACP5,HEBP1,NFE2,SLC6A9,MBOAT2,ARHGEF12,ENDOD1,IGSF3,SLC10A3,YPEL5	0.0069721944721944	44
CUSTOM_MHC_I_ANTIGEN_PRESENTATION	0.4372611293757091	1.41442637242095	0.0389610389610389	21	0.3906570485591372	HLA-E,HLA-F,HLA-B,HLA-G,TAP2,TAPBP,TAP1,B2M,ERAP2,PDIA3,CANX,PSMB10	0.0492526341582945	45
HALLMARK_BILE_ACID_METABOLISM	0.3085169698749375	1.4096259007289336	0.0129870129870129	104	0.1579844761079097	IDH1,CH25H,SULT2B1,SCP2,PRDX5,ABCA1,NR3C2,BCAR3,LONP2,RXRA,PEX13,ABCA4	0.0170613700025464	46
HALLMARK_PEROXISOME	0.2988881483770562	1.350658858055255	0.0269730269730269	102	0.2288945134346718	IDH1,DHRS3,BCL10,CRAT,STS,VPS4B,SEMA3C,SULT2B1,SCP2,PRDX5,ACOX1,PABPC1	0.0347537078306309	47
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.3085916340214937	1.3353832482845267	0.0429570429570429	73	0.1462961159012621	ERRFI1,MAL2,CXCL16,LGALS3,PLAUR,CD9,S100A11,TNFRSF12A,GPX8,PPARG,ATF3,FBXO6	0.0532985532985533	48
HALLMARK_PROTEIN_SECRETION	0.2619079925332209	1.1756702862322144	0.1018981018981019	96	0.2054011978676219	CAV2,VAMP3,SSPN,VPS4B,SNAP23,SGMS1,ABCA1,EGFR,CTSC,ATP7A,ATP1A1,RER1	0.121913800485229	49
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.2834498916258375	1.0849705016624422	0.1718281718281718	46	0.1624443130466123	HMGA2,TGFB2,DLG5,S100A4,WNT5A,LIMS1,TGFBR3,FOXF2,SNAI2,ROCK2,CTNNB1,BMP7	0.2019734651313598	50
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.2595312918345079	0.9931687842001596	0.2467532467532467	41	0.0266177832862023	PPARD,MYC,NUMB,DKK1,WNT6,DKK4,ADAM17,JAG1,CTNNB1,HDAC11,KAT2A,NCSTN	0.2850425436632333	51
HALLMARK_MITOTIC_SPINDLE	0.1927504484860754	0.9638868219471088	0.2887112887112887	199	-0.0102526691684826	SYNPO,NET1,WASL,CDC42EP1,ARHGEF12,NOTCH2,ARHGAP27,RASA1,CDC42EP4,FSCN1,EZR,ABI1	0.3278585820958702	52
HALLMARK_KRAS_SIGNALING_DN	0.1923959921310058	0.9461929582280116	0.3456543456543456	168	0.0084141486913093	SYNPO,EDN2,EDN1,KRT13,EFHD1,RYR1,TGFB2,CLDN16,SLC30A3,KRT5,PRODH,SERPINB2	0.3618568931068931	53
HALLMARK_HEDGEHOG_SIGNALING	0.2542096273912122	0.9304615131767676	0.3026973026973027	35	0.0651181237052796	CELSR1,VEGFA,RASA1,SHH,NRP2,OPHN1,NRP1,ADGRG1,PML,MYH9,LDB1,NKX6-1	0.338011988011988	54
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.2048838118141295	0.9250597982886488	0.3446553446553446	103	0.0640181871836852	RALB,CAB39,MKNK2,SFN,TNFRSF1A,EGFR,DAPP1,GNA14,NOD1,MYD88,MAPK10,TBK1	0.3618568931068931	55
HALLMARK_FATTY_ACID_METABOLISM	0.1885313602222358	0.902586617851429	0.4135864135864135	149	0.0194735650657325	G0S2,IDH1,CRAT,ACOX1,ALDH3A1,ADH1C,REEP6,EPHX1,ME1,HPGD,ADH7,S100A10	0.4263121493890724	56
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.2287888515182594	0.8952708978422118	0.3306693306693307	48	0.0781609996767174	GPX3,FES,JUNB,PTPA,MGST1,GPX4,GCLM,HMOX2,PRNP,MBP,PRDX1,LSP1	0.3573362121749218	57
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.1747177335779992	0.7992807226173871	0.5084915084915085	110	0.0271128091091546	EXOSC4,CCL2,VEGFA,NABP1,YWHAZ,ATF3,EIF4G1,ERO1A,SHC1,BAG3,CEBPB,NFYA	0.5161959252868344	58
HALLMARK_MTORC1_SIGNALING	0.1474833993569468	0.7410044664627571	0.5664335664335665	198	-0.0719787486135563	SERPINH1,IDH1,LTA4H,SYTL2,DAPP1,CD9,ME1,CTSC,ARPC5L,SRD5A1,TES,ERO1A	0.5664335664335665	59
HALLMARK_MYC_TARGETS_V2	-0.2035946583038468	-0.8455285317786954	0.3306693306693307	58	-0.2025230943470405	MYC,WDR74,TCOF1,LAS1L,RRP9,MAP3K6,DUSP2,NIP7,TFB2M,NOP16,PRMT3,HK2	0.3573362121749218	60
HALLMARK_DNA_REPAIR	-0.2308722135935555	-1.1570263497146491	0.0709290709290709	150	-0.1878838777798776	BCAM,VPS28,ZNF707,VPS37B,GUK1,RRM2B,BCAP31,ZNRD1,CANT1,GPX4,AGO4,CETN2	0.0864045045863227	61
HALLMARK_MYC_TARGETS_V1	-0.3174687417639351	-1.642214878579208	0.0009990009990009	196	-0.3549585090042962	MYC,PABPC1,EIF4G2,HSP90AB1,G3BP1,CLNS1A,RSL1D1,IFRD1,PCBP1,CYC1,AP3S1,RPS3	0.0015565829519317	62
HALLMARK_SPERMATOGENESIS	-0.3743612450265216	-1.7853625861768976	0.0009990009990009	106	-0.510334444677654	ART3,OAZ3,TCP11,LDHC,DMRT1,PHKG2,RPL39L,MAP7,HSPA1L,SHE,HSPA2,STAM2	0.0015565829519317	63
HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.347547707962119	-1.7855257935528412	0.0009990009990009	200	-0.4421296044119912	IDH1,ATP6V0C,POR,BDH2,ATP5MF,ATP6V1C1,GPX4,ATP5PD,GLUD1,PDP1,TCIRG1,CASP7	0.0015565829519317	64
HALLMARK_G2M_CHECKPOINT	-0.424583674680879	-2.202613332693377	0.0009990009990009	195	-0.5961544994711748	NOTCH2,CCND1,MYC,SS18,HMGA1,SMAD3,G3BP1,RASAL2,MEIS1,DR1,YTHDC1,PML	0.0015565829519317	65
HALLMARK_PANCREAS_BETA_CELLS	-0.6242478289345268	-2.262250430793936	0.0009990009990009	32	-0.97151844794833	VDR,DPP4,NKX6-1,FOXA2,MAFB,STXBP1,SRP9,FOXO1,SEC11A,SRPRB,SPCS1,LMO2	0.0015565829519317	66
HALLMARK_E2F_TARGETS	-0.5018439303071602	-2.577386036977126	0.0009990009990009	198	-0.7485413985044221	MYC,HMGA1,WEE1,CCNE1,SMC6,CDKN2A,NBN,XPO1,TK1,JPT1,CDKN1A,GSPT1	0.0015565829519317	67
