layer	grid	imputation	method	nhej_panel	immune_panel	n_nhej	n_immune	n	n_low	n_high	pattern_effect	pattern_p_two	pattern_p_one	nhej_effect	nhej_p_two	nhej_p_one	immune_effect	immune_p_two	immune_p_one	full_match	worse_arm_p	effect_kind	approx
protein	core_subsets	min	q1_rest	XRCC6	HLA-B+HLA-C	1	2	110	32.0	78.0	-0.2565591775701933	0.22972255531781438	0.8851387223410928	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.2427413981676514	0.16796661401279223	0.9160166929936039	False	0.9160166929936039	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+TBK1+IRF3	1	3	110	32.0	78.0	0.02165153939458908	0.4354642490602496	0.7822678754698752	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.0796386921689081	0.4957721841019569	0.7521139079490216	False	0.7521139079490216	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+TBK1+HLA-A	1	3	110	32.0	78.0	-0.18337073541960505	0.3725236221750805	0.8137381889124597	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.02509316476217544	0.6008298535922196	0.6995850732038902	False	0.6995850732038902	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+TBK1+HLA-B	1	3	110	32.0	78.0	-0.19774065454409784	0.4590646038817532	0.7704676980591234	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.05138700378971766	0.5962584131850837	0.7018707934074582	False	0.7018707934074582	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+TBK1+HLA-C	1	3	110	32.0	78.0	0.1491016114086916	0.303027862972556	0.848486068513722	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.03348369709784452	0.2999488026271142	0.8500255986864429	False	0.8500255986864429	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+IRF3+HLA-A	1	3	110	32.0	78.0	-0.00645930276231238	0.6008298535922196	0.6995850732038902	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.10329870794577614	0.7595840608999227	0.6202079695500387	False	0.6926808990739527	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+IRF3+HLA-B	1	3	110	32.0	78.0	-0.0492215079104872	0.6473869797652398	0.6763065101173801	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.09107372846182463	0.8152694842716457	0.5923652578641772	False	0.6926808990739527	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+IRF3+HLA-C	1	3	110	32.0	78.0	-0.15977756346786265	0.5125758963941447	0.7437120518029277	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.13200077609826222	0.6054170621309338	0.6972914689345331	False	0.6972914689345331	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+HLA-A+HLA-B	1	3	110	32.0	78.0	-0.12063891377344206	0.5210877371096467	0.7394561314451766	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.011803052708226396	0.8770902924877408	0.5614548537561296	False	0.6926808990739527	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+HLA-A+HLA-C	1	3	110	32.0	78.0	-0.23985592167052988	0.33828040589290786	0.8308597970535461	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.03223868796954374	0.39772703364819506	0.8011364831759025	False	0.8011364831759025	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+HLA-B+HLA-C	1	3	110	32.0	78.0	-0.17668747625076034	0.420127391028859	0.7899363044855705	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.051385751835647336	0.5781331669627956	0.7109334165186022	False	0.7109334165186022	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	TBK1+IRF3+HLA-A	1	3	110	32.0	78.0	-0.1219400076562552	0.36550848333211094	0.8172457583339445	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.015545905027386155	0.4874819246848494	0.7562590376575753	False	0.7562590376575753	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	TBK1+IRF3+HLA-B	1	3	110	32.0	78.0	-0.0933730140885852	0.3219421979711794	0.8390289010144103	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.10327071842726343	0.3620320480230963	0.8189839759884519	False	0.8189839759884519	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	TBK1+IRF3+HLA-C	1	3	110	32.0	78.0	-0.2939473870344297	0.2590326978445192	0.8704836510777404	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.11197727184779113	0.21967275322421065	0.8901636233878947	False	0.8901636233878947	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	TBK1+HLA-A+HLA-B	1	3	110	32.0	78.0	-0.32942657117864904	0.24009517148681336	0.8799524142565933	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.03995992715660279	0.3123907230435665	0.8438046384782167	False	0.8438046384782167	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	TBK1+HLA-A+HLA-C	1	3	110	32.0	78.0	-0.07109472420739113	0.15420474201255674	0.9228976289937216	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.20395100598258098	0.07186609070163308	0.9640669546491835	False	0.9640669546491835	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	TBK1+HLA-B+HLA-C	1	3	110	32.0	78.0	-0.3272214437126966	0.17206312848813732	0.9139684357559313	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.36771886960790673	0.11650295159446378	0.9417485242027681	False	0.9417485242027681	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	IRF3+HLA-A+HLA-B	1	3	110	32.0	78.0	0.07074440274995186	0.4432522340781848	0.7783738829609076	-0.08953817567379005	0.6146382018520946	0.6926808990739527	0.04314145920484289	0.5470528414541671	0.7264735792729164	True	0.7264735792729164	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	IRF3+HLA-A+HLA-C	1	3	110	32.0	78.0	-0.0732477244373691	0.29385347002097273	0.8530732649895136	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.04314034716266178	0.27898077964361523	0.8605096101781924	False	0.8605096101781924	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	IRF3+HLA-B+HLA-C	1	3	110	32.0	78.0	-0.07421398996850093	0.3123907230435665	0.8438046384782167	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.21686215103663553	0.21476788886430942	0.8926160555678453	False	0.8926160555678453	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	HLA-A+HLA-B+HLA-C	1	3	110	32.0	78.0	-0.21926265680988644	0.21234527493466038	0.8938273625326698	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.17348828681633235	0.20285225365311055	0.8985738731734447	False	0.8985738731734447	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+TBK1+IRF3+HLA-A	1	4	110	32.0	78.0	-0.1319824389825335	0.4432522340781848	0.7783738829609076	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.09166883141534443	0.5470528414541671	0.7264735792729164	False	0.7264735792729164	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+TBK1+IRF3+HLA-B	1	4	110	32.0	78.0	-0.1365876014168998	0.5083473172105322	0.7458263413947339	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.0735750798406971	0.5383271130571841	0.730836443471408	False	0.730836443471408	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+TBK1+IRF3+HLA-C	1	4	110	32.0	78.0	0.002060884272446179	0.36550848333211094	0.8172457583339445	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.067830036578022	0.3940648951523573	0.8029675524238213	False	0.8029675524238213	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+TBK1+HLA-A+HLA-B	1	4	110	32.0	78.0	-0.22735016799245972	0.3725236221750805	0.8137381889124597	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.1262381659953691	0.5736426762624167	0.7131786618687916	False	0.7131786618687916	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+TBK1+HLA-A+HLA-C	1	4	110	32.0	78.0	-0.0247883161122813	0.29083717450595126	0.8545814127470244	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.06182755443800392	0.24009517148681336	0.8799524142565933	False	0.8799524142565933	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+TBK1+HLA-B+HLA-C	1	4	110	32.0	78.0	-0.05104912412221972	0.32841464112647234	0.8357926794367638	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.11854577499017604	0.30612786528162617	0.8469360673591869	False	0.8469360673591869	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+IRF3+HLA-A+HLA-B	1	4	110	32.0	78.0	0.06422950758341855	0.5125758963941447	0.7437120518029277	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.08653696714714817	0.8050661087781197	0.5974669456109402	False	0.6926808990739527	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+IRF3+HLA-A+HLA-C	1	4	110	32.0	78.0	-0.04977157940139185	0.43934833292661435	0.7803258335366928	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.12709456968263327	0.4014096111201044	0.7992951944399478	False	0.7992951944399478	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+IRF3+HLA-B+HLA-C	1	4	110	32.0	78.0	0.04343304545543388	0.4354642490602496	0.7822678754698752	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.25711922729010306	0.5041371045847987	0.7479314477076007	False	0.7479314477076007	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+HLA-A+HLA-B+HLA-C	1	4	110	32.0	78.0	-0.05660475245110602	0.420127391028859	0.7899363044855705	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.044691489148583174	0.4316000492523955	0.7841999753738023	False	0.7841999753738023	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	TBK1+IRF3+HLA-A+HLA-B	1	4	110	32.0	78.0	-0.09813445050684322	0.34496220921713694	0.8275188953914315	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.036398807891543504	0.4277557982165139	0.7861221008917431	False	0.7861221008917431	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	TBK1+IRF3+HLA-A+HLA-C	1	4	110	32.0	78.0	0.012390949250046718	0.30612786528162617	0.8469360673591869	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.08473729319895208	0.2848672540035535	0.8575663729982232	False	0.8575663729982232	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	TBK1+IRF3+HLA-B+HLA-C	1	4	110	32.0	78.0	-0.19842915761922164	0.24009517148681336	0.8799524142565933	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.22749856714558583	0.16796661401279223	0.9160166929936039	False	0.9160166929936039	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	TBK1+HLA-A+HLA-B+HLA-C	1	4	110	32.0	78.0	-0.14423428426548934	0.17413920899895818	0.9129303955005209	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.15091736569822514	0.13779125450981344	0.9311043727450933	False	0.9311043727450933	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	IRF3+HLA-A+HLA-B+HLA-C	1	4	110	32.0	78.0	0.006039233808563624	0.3092488168104979	0.8453755915947511	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.06982725424389677	0.31873741262531463	0.8406312936873427	False	0.8406312936873427	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+TBK1+IRF3+HLA-A+HLA-B	1	5	110	32.0	78.0	-0.15816820181888797	0.4590646038817532	0.7704676980591234	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.05565194700566143	0.6379566202791336	0.6810216898604332	False	0.6926808990739527	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+TBK1+IRF3+HLA-A+HLA-C	1	5	110	32.0	78.0	0.05539882869482751	0.3620320480230963	0.8189839759884519	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.10410470561297694	0.34496220921713694	0.8275188953914315	False	0.8275188953914315	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+TBK1+IRF3+HLA-B+HLA-C	1	5	110	32.0	78.0	-0.05130786362742991	0.3725236221750805	0.8137381889124597	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.11095217429731129	0.33828040589290786	0.8308597970535461	False	0.8308597970535461	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+TBK1+HLA-A+HLA-B+HLA-C	1	5	110	32.0	78.0	0.0416478918386117	0.303027862972556	0.848486068513722	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.11466696368833931	0.2999488026271142	0.8500255986864429	False	0.8500255986864429	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+IRF3+HLA-A+HLA-B+HLA-C	1	5	110	32.0	78.0	0.0666746967489027	0.44717588367995686	0.7764120581600216	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.2196898392305613	0.412579504100399	0.7937102479498005	False	0.7937102479498005	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	TBK1+IRF3+HLA-A+HLA-B+HLA-C	1	5	110	32.0	78.0	-0.04842650070743168	0.25626573256431895	0.8718671337178405	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.016497975016367912	0.23228532409585423	0.8838573379520729	False	0.8838573379520729	median_low_minus_high	True
protein	core_subsets	min	q1_rest	XRCC6	STING1+TBK1+IRF3+HLA-A+HLA-B+HLA-C	1	6	110	32.0	78.0	0.017014787784238136	0.3316822899723473	0.8341588550138264	-0.08953817567379005	0.6146382018520946	0.6926808990739527	-0.18866357489743235	0.3123907230435665	0.8438046384782167	False	0.8438046384782167	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1	2	1	110	32.0	78.0	-0.3379396738407386	0.8978847240763932	0.4489423620381966	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.12544750632332868	0.5514418047277829	0.27572090236389146	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	TBK1	2	1	110	32.0	78.0	-0.23672497950652724	0.24009517148681336	0.8799524142565933	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.2558898902564211	0.19593808418245162	0.9020309579087742	False	0.9020309579087742	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	IRF3	2	1	110	32.0	78.0	0.10627954590516928	0.58716340734567	0.706418296327165	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.22102859767548852	0.690509147225457	0.6547454263872715	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	HLA-A	2	1	110	32.0	78.0	-0.4470320004751016	0.25626573256431895	0.8718671337178405	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.22805370639041483	0.32841464112647234	0.8357926794367638	False	0.8357926794367638	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	HLA-B	2	1	110	32.0	78.0	0.09520825922409129	0.4874819246848494	0.7562590376575753	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.005212534875003269	0.7445978365370776	0.6277010817314612	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	HLA-C	2	1	110	32.0	78.0	-0.568428546726627	0.08173014007181467	0.9591349299640927	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.277347829660877	0.14131704266095935	0.9293414786695203	False	0.9293414786695203	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+TBK1	2	2	110	32.0	78.0	-0.09808017756577961	0.533990585805161	0.7330047070974195	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.09397604170627702	0.5962584131850837	0.7018707934074582	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+IRF3	2	2	110	32.0	78.0	-0.2624844840872612	0.7051182205983839	0.647440889700808	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.15343399701413835	0.9501474194506349	0.47507370972531743	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+HLA-A	2	2	110	32.0	78.0	-0.10422620372393046	0.5426812375869747	0.7286593812065126	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.1255760378589534	0.8978847240763932	0.5510576379618034	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+HLA-B	2	2	110	32.0	78.0	0.19541317995520457	0.7999767266300735	0.6000116366849633	0.13514611088141606	0.47112838390449774	0.7644358080477511	0.10230270082569196	0.7545782998971169	0.37728914994855844	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+HLA-C	2	2	110	32.0	78.0	-0.3752813863359271	0.4051125812533054	0.7974437093733473	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.06432431982535106	0.4957721841019569	0.7521139079490216	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	TBK1+IRF3	2	2	110	32.0	78.0	-0.047980219934828705	0.2760687855170467	0.8619656072414766	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.008641300131767796	0.49994536030138015	0.7500273198493099	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	TBK1+HLA-A	2	2	110	32.0	78.0	-0.24394173224749915	0.21967275322421065	0.8901636233878947	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.1693584097146463	0.2051960135415749	0.8974019932292125	False	0.8974019932292125	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	TBK1+HLA-B	2	2	110	32.0	78.0	-0.06633485309811851	0.3155535876808002	0.8422232061595999	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.12244639538647198	0.25626573256431895	0.8718671337178405	False	0.8718671337178405	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	TBK1+HLA-C	2	2	110	32.0	78.0	-0.3470267243010325	0.10058668164089757	0.9497066591795512	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.27964675444289383	0.08766820672993014	0.9561658966350349	False	0.9561658966350349	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	IRF3+HLA-A	2	2	110	32.0	78.0	-0.12204226690724085	0.45508214257689916	0.7724589287115504	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.13340212483908848	0.5647116219817914	0.7176441890091043	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	IRF3+HLA-B	2	2	110	32.0	78.0	-0.18440995831240753	0.4277557982165139	0.7861221008917431	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.06256896094302991	0.6008298535922196	0.6995850732038902	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	IRF3+HLA-C	2	2	110	32.0	78.0	-0.23300239363936875	0.24009517148681336	0.8799524142565933	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.21978436249109057	0.3483344602392089	0.8258327698803956	False	0.8258327698803956	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	HLA-A+HLA-B	2	2	110	32.0	78.0	-0.1590930952019706	0.39772703364819506	0.8011364831759025	0.13514611088141606	0.47112838390449774	0.7644358080477511	0.06410297418401364	0.5296717717733654	0.7351641141133173	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	HLA-A+HLA-C	2	2	110	32.0	78.0	-0.23237757679874638	0.14673518389162243	0.9266324080541888	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.2858026710329836	0.11804287789279133	0.9409785610536043	False	0.9409785610536043	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	HLA-B+HLA-C	2	2	110	32.0	78.0	-0.4865849947503028	0.19593808418245162	0.9020309579087742	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.2427413981676514	0.16796661401279223	0.9160166929936039	False	0.9160166929936039	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+TBK1+IRF3	2	3	110	32.0	78.0	-0.12947813946004494	0.4354642490602496	0.7822678754698752	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.0796386921689081	0.4957721841019569	0.7521139079490216	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+TBK1+HLA-A	2	3	110	32.0	78.0	-0.187894412057387	0.4277557982165139	0.7861221008917431	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.02509316476217544	0.6008298535922196	0.6995850732038902	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+TBK1+HLA-B	2	3	110	32.0	78.0	0.09682510191308782	0.5383271130571841	0.730836443471408	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.05138700378971766	0.5962584131850837	0.7018707934074582	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+TBK1+HLA-C	2	3	110	32.0	78.0	-0.1591139867958005	0.34496220921713694	0.8275188953914315	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.03348369709784452	0.2999488026271142	0.8500255986864429	False	0.8500255986864429	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+IRF3+HLA-A	2	3	110	32.0	78.0	-0.17697965457056158	0.5210877371096467	0.7394561314451766	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.10329870794577614	0.7595840608999227	0.6202079695500387	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+IRF3+HLA-B	2	3	110	32.0	78.0	-0.15738924691197861	0.5962584131850837	0.7018707934074582	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.09107372846182463	0.8152694842716457	0.5923652578641772	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+IRF3+HLA-C	2	3	110	32.0	78.0	-0.1759838604104573	0.4239315586084258	0.7880342206957871	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.13200077609826222	0.6054170621309338	0.6972914689345331	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+HLA-A+HLA-B	2	3	110	32.0	78.0	-0.0486853469725404	0.6054170621309338	0.6972914689345331	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.011803052708226396	0.8770902924877408	0.5614548537561296	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+HLA-A+HLA-C	2	3	110	32.0	78.0	-0.13953443474104094	0.3123907230435665	0.8438046384782167	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.03223868796954374	0.39772703364819506	0.8011364831759025	False	0.8011364831759025	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+HLA-B+HLA-C	2	3	110	32.0	78.0	-0.3931681579828822	0.4354642490602496	0.7822678754698752	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.051385751835647336	0.5781331669627956	0.7109334165186022	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	TBK1+IRF3+HLA-A	2	3	110	32.0	78.0	-0.16307364026447016	0.36900568416161406	0.815497157919193	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.015545905027386155	0.4874819246848494	0.7562590376575753	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	TBK1+IRF3+HLA-B	2	3	110	32.0	78.0	-0.23800663431264454	0.29083717450595126	0.8545814127470244	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.10327071842726343	0.3620320480230963	0.8189839759884519	False	0.8189839759884519	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	TBK1+IRF3+HLA-C	2	3	110	32.0	78.0	-0.15962167268710714	0.18919821215617505	0.9054008939219125	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.11197727184779113	0.21967275322421065	0.8901636233878947	False	0.8901636233878947	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	TBK1+HLA-A+HLA-B	2	3	110	32.0	78.0	-0.2827308819787559	0.3155535876808002	0.8422232061595999	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.03995992715660279	0.3123907230435665	0.8438046384782167	False	0.8438046384782167	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	TBK1+HLA-A+HLA-C	2	3	110	32.0	78.0	-0.47818562090297734	0.15804623695158737	0.9209768815242063	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.20395100598258098	0.07186609070163308	0.9640669546491835	False	0.9640669546491835	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	TBK1+HLA-B+HLA-C	2	3	110	32.0	78.0	-0.26776690223846994	0.16394377131877347	0.9180281143406133	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.36771886960790673	0.11650295159446378	0.9417485242027681	False	0.9417485242027681	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	IRF3+HLA-A+HLA-B	2	3	110	32.0	78.0	-0.1745443847554883	0.45508214257689916	0.7724589287115504	0.13514611088141606	0.47112838390449774	0.7644358080477511	0.04314145920484289	0.5470528414541671	0.7264735792729164	False	0.7644358080477511	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	IRF3+HLA-A+HLA-C	2	3	110	32.0	78.0	-0.17076241062848788	0.2760687855170467	0.8619656072414766	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.04314034716266178	0.27898077964361523	0.8605096101781924	False	0.8605096101781924	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	IRF3+HLA-B+HLA-C	2	3	110	32.0	78.0	-0.4969363969135382	0.2075593965347915	0.8962203017326043	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.21686215103663553	0.21476788886430942	0.8926160555678453	False	0.8926160555678453	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	HLA-A+HLA-B+HLA-C	2	3	110	32.0	78.0	-0.4817337526039935	0.20052805460808187	0.8997359726959591	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.17348828681633235	0.20285225365311055	0.8985738731734447	False	0.8985738731734447	median_low_minus_high	True
protein	core_subsets	min	q1_rest	PRKDC+XRCC5	STING1+TBK1+IRF3+HLA-A	2	4	110	32.0	78.0	-0.3175288008468588	0.4670878047373428	0.7664560976313286	0.13514611088141606	0.47112838390449774	0.7644358080477511	-0.09166883141534443	0.5470528414541671	0.7264735792729164	False	0.7644358080477511	median_low_minus_high	True
