,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SNRPGP2,9.585890270531387,-0.6880752454736164,0.6599688508947098,-1.0425874562728275,0.2971394012872789,0.9335881658367502
PLEK2,13.340535398964908,-0.8213772031494159,0.7825178915227275,-1.0496593267037904,0.29387477017903074,0.9335881658367502
CNR1,0.7228093255745615,2.35500340817344,2.2522520736316203,1.0456215961547055,0.29573577437858367,0.9335881658367502
GGT1,3.4704329283364572,-1.425895539245376,1.3701953072102864,-1.0406513084244136,0.2980374091505479,0.9335881658367502
METTL4,12.545908501568867,-0.768116034186016,0.7383327879983549,-1.0403385122153448,0.2981826575981259,0.9335881658367502
AC137767.1,3.454953185896893,1.2054328673840569,1.158544751638588,1.0404715619997869,0.29812086950339,0.9335881658367502
MED26,9.768800770660237,-0.6334569735804257,0.604111208015333,-1.0485767606621657,0.29437295631984595,0.9335881658367502
SNX6P1,1.1070196767918268,2.111231319767675,2.0160709755451784,1.0472008899373018,0.29500693493518726,0.9335881658367502
PLGRKT,37.417457595695744,0.47828861264012346,0.45821168550060076,1.0438158339798524,0.2965706043709381,0.9335881658367502
C1DP1,1.5401959959755145,1.4342571724682105,1.3680861249277272,1.048367603716454,0.2944692734894411,0.9335881658367502
C16orf70,19.489888100610262,-0.5436239627747729,0.5180054621191202,-1.049456043476548,0.29396827595365727,0.9335881658367502
TNIK,11.294935387678843,-0.7507090243393292,0.7155174434644321,-1.049183400343819,0.2940937170682715,0.9335881658367502
POC5,11.030676248600516,0.6280648805400129,0.6034230143306241,1.040836802084395,0.29795129659235753,0.9335881658367502
CCRL2,3.1048774164001527,0.9666732813647542,0.9184356587716478,1.0525215045086787,0.29256034958249144,0.9335881658367502
CCR1,2.2088810135637313,-1.3762575309668368,1.3231721394717488,-1.0401197923622252,0.298284249314931,0.9335881658367502
DNM1,8.881764250866853,-1.5672079290268064,1.506002314806343,-1.0406411156335664,0.2980421414776475,0.9335881658367502
NPM1P8,0.9576769788514304,1.8363787325331686,1.7611528758434225,1.0427139845277318,0.29708077905428865,0.9335881658367502
CSRP1,108.06287859636194,-0.5171887599708431,0.4961057085658882,-1.0424970949556305,0.29718127162801156,0.9335881658367502
PAPOLA,212.35071576990484,0.36649147363731766,0.34976315791921553,1.047827552271717,0.2947180658823083,0.9335881658367502
EXOC5,45.15992248261901,0.40075159198957083,0.38180232984413515,1.049631080441996,0.29388776163935737,0.9335881658367502
HNRNPCP2,9.071166130042208,0.6509304717051267,0.624511595402119,1.0423032598554025,0.2972711014830357,0.9335881658367502
CERS5,9.634417766788642,-0.8744223119447133,0.8321603591985265,-1.050785827850404,0.2933569662270119,0.9335881658367502
DNTTIP1,47.44893627612215,-0.41861146295432616,0.39777705549085474,-1.052377097109741,0.29262657221904487,0.9335881658367502
PRR7,5.920375761015972,0.7839448665983743,0.7477187132088915,1.0484489056506496,0.2944318312853341,0.9335881658367502
TPT1P9,17.877411306712748,-0.89247282877483,0.8574258474263308,-1.040874649923019,0.2979337283615936,0.9335881658367502
ZC3H18,36.445871872025364,0.4686326390160141,0.4450252716103323,1.0530472512724012,0.29231933659200837,0.9335881658367502
AKAP1,46.32023444557554,-0.4554002288374921,0.43380712073639677,-1.0497758267878143,0.29382119171771526,0.9335881658367502
AC009093.8,1.3124909570181622,2.126608376717966,2.0412752416614692,1.0418038358154196,0.29750263539815425,0.9335881658367502
PSEN1,46.974577103370784,-0.372468863027206,0.3547580851899529,-1.0499235354361833,0.2937532698383145,0.9335881658367502
PCYT1A,47.90596321153978,-0.647508353345255,0.6198401794391964,-1.0446375934052734,0.29619049781737783,0.9335881658367502
SEPSECS,9.220181080688066,0.6672846449041797,0.638969443137031,1.0443138589353114,0.29634020294134944,0.9335881658367502
CLN8,15.671331209809658,0.4886224555962229,0.46928954431546777,1.041196126176123,0.29778453324057896,0.9335881658367502
TPRN,10.1361322803493,-0.7093488685937966,0.6804531797895835,-1.042465359355288,0.2971959777546167,0.9335881658367502
ZBTB44,46.55123096070191,0.607882846298864,0.583493220018075,1.0417993310702625,0.2975047243547362,0.9335881658367502
CXCL13,10.615414539863377,1.680441759950815,1.6102379869241494,1.0435983833425566,0.29667124119680777,0.9335881658367502
KCNQ1,21.51940529882646,1.078950124260148,1.0364807927624613,1.0409745475210361,0.2978873611631674,0.9335881658367502
GNAI2,126.22700625006219,0.41385915644518545,0.39372316395898876,1.0511425141556927,0.29319314061800017,0.9335881658367502
MAPK1,74.48663032023981,0.3855752672260472,0.3680925561731399,1.0474954213545244,0.2948711428072459,0.9335881658367502
PMM2,11.546752033608392,-0.6598494280840564,0.6315429920223835,-1.0448210753966687,0.2961056723789267,0.9335881658367502
ACAA1,28.316923671746064,-0.6117981946413454,0.5833937183111871,-1.0486883479177387,0.2943215788176332,0.9335881658367502
UGDH,101.05089899105616,-0.5828069095584244,0.5594209031388453,-1.0418039552836924,0.29750257999803165,0.9335881658367502
MAP4K5,27.55637547956146,0.5578771457692016,0.5320791522189561,1.0484852553283828,0.29441509210036587,0.9335881658367502
GCAT,7.545185979079321,-0.7885862080730047,0.7564564645918482,-1.0424740153400531,0.2971919665640972,0.9335881658367502
CLTA,269.4172576078264,0.2536038832206709,0.24288659809828697,1.0441246458482945,0.2964277245350846,0.9335881658367502
PNMA8B,0.6172587836138509,-2.061432107273982,1.9746937632748407,-1.0439249597139024,0.2965201092515657,0.9335881658367502
SUSD6,49.121551647366964,0.3735617833644534,0.35814791039123517,1.0430377297368016,0.29693081877778615,0.9335881658367502
SUMF1,34.23974616854564,0.5414674269102601,0.5193505197944841,1.0425857032443675,0.2971402135431308,0.9335881658367502
FBXO9,58.37571438630059,0.4648129914025404,0.44164102027585345,1.0524678869553683,0.2925849364536244,0.9335881658367502
PDE8A,10.485323024747222,0.5607514210600326,0.5391485120112355,1.0400685684324895,0.2983080453148479,0.9335881658367502
AC092821.1,0.9541277306896732,-2.2454329866838663,2.1539709862186487,-1.042462039205914,0.2971975163241948,0.9335881658367502
DENND6A,11.381582259842316,0.6075505421458021,0.5841350910072611,1.0400856779519343,0.2983000969721794,0.9335881658367502
PRPF4B,88.18467550533695,0.3939989066424559,0.377823788902894,1.0428112739712088,0.29703570881321184,0.9335881658367502
WIPF1,14.720639014854907,-0.8493554634617297,0.8107702064871644,-1.0475908668890834,0.29482714714278724,0.9335881658367502
SUV39H2,6.2597939729598435,-0.8689622767768864,0.8338515385367521,-1.042106701993675,0.2973622116942579,0.9335881658367502
HHIPL2,1.5451694604250734,-1.9255753550500032,1.838005637207803,-1.047643878815971,0.29480271316999984,0.9335881658367502
SF3B2,130.32277997494384,0.3980500953373546,0.38008255529754187,1.0472727300671483,0.29497380956662345,0.9335881658367502
FGD3,6.014495888934869,-0.8560576251347469,0.8231655427495017,-1.0399580408521238,0.2983593950560438,0.9335881658367502
SGSM1,3.19707601969408,1.549685112483217,1.4729930196097119,1.0520654828994545,0.29276950718502137,0.9335881658367502
B3GAT3,8.974291283774278,-0.7300354182418983,0.6974075697445334,-1.0467844771305204,0.2951989913009433,0.9335881658367502
PPP2R2A,121.63074408691455,0.3680490631365335,0.35080485285698226,1.0491561337852457,0.2941062641867752,0.9335881658367502
PPP2R5B,12.059564077750077,-0.607677559341761,0.5839916792399009,-1.0405585917468698,0.29808045766322244,0.9335881658367502
FAM204BP,0.9619425443191107,1.9323045676385255,1.8564210441991758,1.0408762460846186,0.2979329874696246,0.9335881658367502
APEX2,30.27744358066602,-0.5770288669043926,0.5483514911910563,-1.0522974336242745,0.29266310876864343,0.9335881658367502
AL138781.1,1.1402710450739786,1.4192469321844572,1.362764778285152,1.0414467373968825,0.2976682607721658,0.9335881658367502
LPAR4,1.3039128735060255,1.5954867670065487,1.5196402134185276,1.049910862399067,0.29375909695469105,0.9335881658367502
RFC2,10.32608871175519,-0.6546630294852449,0.6228139445372655,-1.051137398620133,0.2931954897435233,0.9335881658367502
LRP4,0.7395329520569581,-2.3503838850604057,2.2479840170096366,-1.045551866595113,0.2957679821304988,0.9335881658367502
PPP1R12A-AS1,1.7976180181202288,1.2225810610925503,1.162959721570056,1.05126689980458,0.29313602487485746,0.9335881658367502
TRAPPC6B,14.540947366861717,-0.4222252242881621,0.40546009088724816,-1.041348418198762,0.2977138728934705,0.9335881658367502
MAF1,63.241744349139545,-0.4660189638325941,0.4470119525118077,-1.0425201411595015,0.2971705924314455,0.9335881658367502
EGFL7,9.525744643153502,-1.0708069242185234,1.021788196691541,-1.047973472081299,0.2946508292564233,0.9335881658367502
RHEX,1.3520982883978643,-1.949192132222403,1.8671993014251944,-1.0439122008746604,0.2965260127784628,0.9335881658367502
MAL2,322.49330609470826,-0.6045032303993151,0.5812489631763572,-1.0400074128233796,0.2983364567219027,0.9335881658367502
C2orf40,142.43417100919112,2.4258496911588034,2.318063751833817,1.0464982635786948,0.2953310462062645,0.9335881658367502
LUCAT1,6.462674813461715,-0.8715060784613629,0.8295599091842484,-1.0505643640835567,0.29345871518305033,0.9335881658367502
TUSC2,42.41070668279153,0.48192984737028105,0.46125175675134356,1.0448303780230042,0.29610137212097476,0.9335881658367502
TTLL4,7.192003398465162,0.6400223760451527,0.6103837195459844,1.0485574165071343,0.29438186345346573,0.9335881658367502
MYL5,4.127751011648083,-0.7930648134973223,0.7561917425593444,-1.048761536079699,0.2942878844621104,0.9335881658367502
BOP1,21.83621132815136,-0.6664351440211169,0.6332753727058283,-1.0523623256871733,0.29263334669523855,0.9335881658367502
BMPR1B,9.59997440733841,1.4865692291430168,1.4132436167097815,1.0518846231224783,0.29285248762437666,0.9335881658367502
ZMYM6,10.046070099119788,0.6030009237946338,0.5748304928408813,1.049006500706897,0.29417512649620603,0.9335881658367502
RFC1,73.73603564640489,0.417943806846278,0.4018452677463133,1.0400615370942425,0.2983113118114672,0.9335881658367502
SIGLEC10,1.2540866402423207,-1.735181872394607,1.6554906200484116,-1.0481375438683338,0.29457524087916176,0.9335881658367502
ADGRB2,2.5626926628830664,1.2913218728782672,1.2408263328247504,1.0406950906163985,0.2980170824473055,0.9335881658367502
VPS13D,20.042622483729172,0.5852939093372713,0.5576240713352495,1.0496209532988157,0.2938924195664647,0.9335881658367502
PHACTR3,6.961490370313712,1.9206064393083038,1.8353781033532295,1.0464363913895247,0.2953595983638646,0.9335881658367502
ENTPD6,30.894597940985946,-0.3926875606260715,0.37646775966487295,-1.0430841700113636,0.29690931158034584,0.9335881658367502
AC025271.1,1.2186188807085356,-1.3870865041951088,1.3258018752983567,-1.0462245755105457,0.29545735902997805,0.9335881658367502
LINC01301,0.9663789605442773,1.5960770677269451,1.5295473502907526,1.0434963438193303,0.29671847327659406,0.9335881658367502
MTSS1,41.25600920017145,-0.5309599954382376,0.5043810969665616,-1.0526960638127125,0.29248031326051427,0.9335881658367502
FOXM1,26.68634179262898,-1.306484756006953,1.247077303933585,-1.0476373452439416,0.2948057245156338,0.9335881658367502
CYP27C1,3.0336206367718974,-1.6751059666000774,1.5962774028749391,-1.049382747374088,0.2940019954281532,0.9335881658367502
ADAMTS2,0.9924251495049471,-2.8267938611195733,2.6990113754338525,-1.0473441819655838,0.29494086568290834,0.9335881658367502
HSPB1,1874.1597194490785,-0.6754113844226058,0.6470383155968893,-1.0438506779919865,0.2965544805777569,0.9335881658367502
NR4A3,3.637827070881776,1.0257104483473842,0.9803333052801824,1.0462874645008953,0.29542833123170875,0.9335881658367502
SAMD4A,2.713646021922067,-1.131885242583937,1.0879340451857205,-1.040398770120953,0.29815467286909103,0.9335881658367502
AP2M1,172.9359480353834,-0.7040596503431215,0.6767193970333014,-1.0404011669085858,0.29815355979910096,0.9335881658367502
ALAS1,39.87410452898483,-0.4116532620207271,0.3957926124807476,-1.0400731318368177,0.2983059253407536,0.9335881658367502
NUDT21,70.94551167789992,-0.6185228432050967,0.5930823666692587,-1.042895351414191,0.29699676283756926,0.9335881658367502
INTS2,11.578753250561022,0.5259172545610103,0.5020064275812349,1.0476305195831503,0.29480887050798965,0.9335881658367502
ANKRD23,1.501485508150135,1.1720464511068056,1.114998485014143,1.051164164668743,0.2931831985392608,0.9335881658367502
FRMD8,30.13599606168543,-0.6210472276807162,0.5965251105013718,-1.041108273143328,0.2978253003262634,0.9335881658367502
AC023632.6,1.8756731026235756,-1.199093328499712,1.1483680850296294,-1.0441715893460883,0.29640600893922653,0.9335881658367502
ANO7L1,1.0877141447269625,-1.312465786068333,1.2570670641948465,-1.0440698220893803,0.29645308680890403,0.9335881658367502
AP000354.1,1.4255074212283825,-1.2287878866224053,1.174780240711946,-1.045972552175145,0.2955737051136146,0.9335881658367502
AOX1,0.844740912441774,-2.006881577140536,1.9095156683841965,-1.050989845419142,0.29326325367532824,0.9335881658367502
BMPR2,45.56558017010537,0.6250608118490345,0.5958474796639526,1.0490282046700234,0.2941651374928784,0.9335881658367502
AC012358.3,2.4806114116301736,1.1561279284784134,1.1085399123875768,1.0429285545419302,0.296981383574362,0.9335881658367502
AC012066.1,0.5549087711107554,2.293977710660001,2.191984315884769,1.0465301663137418,0.2953163247742733,0.9335881658367502
TMEM106A,4.216595715024382,-1.0577845710534406,1.0084768659939205,-1.0488932435856366,0.2942272554940042,0.9335881658367502
IRX5,32.359703747070824,0.5854967564001891,0.5621075927808994,1.041609762827748,0.29759264050694234,0.9335881658367502
TMEM150C,19.06958115352587,1.0055714749794211,0.9599517035312802,1.047522986083908,0.29485843638040377,0.9335881658367502
PRPS1,47.1183217990075,0.4800043353566735,0.4616280133884097,1.0398076404275796,0.29842927870634317,0.9336406198901188
PLK1,20.55260067549921,-1.2361976508417956,1.189993386652076,-1.0388273285448337,0.2988850490282158,0.9336706767784585
MIR17HG,1.9148198098458216,1.2186873546053112,1.1733662619047487,1.0386248473064088,0.2989792452372638,0.9336706767784585
TIMM21,29.129562972681324,0.6170477292596666,0.5941547564613493,1.038530319835631,0.2990232271043436,0.9336706767784585
ZNF672,10.480980523113068,0.4689801823945512,0.4511817858074621,1.0394483934125043,0.298596247287372,0.9336706767784585
FANCM,4.008826623356953,0.8632050658126654,0.8307626945116701,1.0390513097366094,0.2987808739137454,0.9336706767784585
HOXB3,4.53020057232904,-1.1970742775065049,1.152205993313326,-1.0389412001443892,0.2988320835745194,0.9336706767784585
AURKB,14.610212937275763,-1.4024441509065437,1.3497004424644696,-1.0390780848717567,0.2987684222457607,0.9336706767784585
PHF5A,21.060461852240188,-0.48007543353178844,0.4621831750989865,-1.0387124832680676,0.2989384737178459,0.9336706767784585
MSRB2,38.231524861738336,-0.36008611589514616,0.34656863542105737,-1.0390037617156727,0.29880298678181816,0.9336706767784585
AC105942.1,3.2706794202677045,1.2526022380198143,1.2058198074013748,1.0387971986620943,0.2988990644832138,0.9336706767784585
ZNF677,4.999424284735728,1.5202160002356044,1.4634132110707914,1.0388152770079544,0.29889065496396416,0.9336706767784585
ZSCAN22,1.9437049980302243,1.1203995342693975,1.0793135489816124,1.0380667743183174,0.299238968682777,0.9341783505450246
BICD1,8.947265438198114,-1.043275569045491,1.0053960829043238,-1.0376761823377543,0.2994208371161743,0.9342482927665328
GAL3ST1,1.5099547268611728,-1.9086737544173624,1.8392466831907566,-1.0377475582047333,0.2993875973977407,0.9342482927665328
TBC1D9,16.856472385802817,0.5861307504785933,0.5647830219898888,1.037798105923033,0.29936405883064743,0.9342482927665328
IRX3,178.35895813025084,0.704668651720177,0.6792654763952004,1.0373980074179374,0.2995504065828827,0.9343208422539034
AC026691.1,0.6174008062659273,2.5887222866962825,2.495128670135943,1.0375105371039803,0.29949798753541046,0.9343208422539034
SCUBE2,5.566056762493049,1.2856297067265265,1.2410761186629187,1.0358991583140025,0.3002491903446729,0.934841411779977
AOAH,1.8974898231216928,-1.8145113504760961,1.750282379278858,-1.0366963479479816,0.2998773945673041,0.934841411779977
LINC02453,0.8111871652675929,1.6853741914969464,1.6254392977936192,1.0368730433579914,0.29979502839702954,0.934841411779977
H2AFY,267.1819255252486,0.38493257347483206,0.3714733044687323,1.036232129857484,0.30009386068894817,0.934841411779977
ETFDH,7.921263010582617,0.6799790167102177,0.6558576769548865,1.0367783142637368,0.2998391842762018,0.934841411779977
CRLF3,17.459336108934096,-0.7189272855364178,0.6939667405927503,-1.035967926823622,0.3002171057683527,0.934841411779977
MAGI1,25.230905409804407,0.8156750834933014,0.7870051132380247,1.0364292045541077,0.3000019515150537,0.934841411779977
SEC23A,22.869007267258727,-0.5564622710374678,0.537025712865561,-1.0361929749475005,0.300112123489782,0.934841411779977
ARNTL2,54.775038170020906,-0.8885522324844977,0.8576525538719608,-1.036028201015711,0.30018898617309697,0.934841411779977
GLA,19.065052136293133,-0.6506471071778247,0.6279099676177897,-1.0362108275590796,0.30010379650631525,0.934841411779977
NDUFB4,176.9291985839476,-0.4550167217905891,0.4393406025059155,-1.0356810164944008,0.3003509815282288,0.9348661356878968
SLC25A45,6.990590838229954,-0.7712575103160945,0.7447056492644059,-1.0356541689698684,0.30036351093704783,0.9348661356878968
AC005000.1,0.6242126585522345,2.2539098543296414,2.178053992076648,1.0348273562220873,0.30074954483225724,0.9356655212581706
FBLIM1,21.26829714717677,-0.7211821541178829,0.6968604562860307,-1.0349018194567627,0.3007147648569458,0.9356655212581706
ARHGAP45,2.9347953787188548,-1.0654548775776291,1.0296617296152228,-1.0347620455659567,0.30078005206580927,0.9356655212581706
PCNP,102.96539771813194,-0.36880731400683536,0.3565998771222116,-1.0342328690159368,0.30102731153621654,0.936268983818889
DECR1,79.4374503694287,-0.6402767151633147,0.6192295851823842,-1.0339892189982032,0.3011412033121905,0.936389111787691
XIST,50.588878984707954,2.1970305239981833,2.1249474158920783,1.0339223020612225,0.30117248799134144,0.936389111787691
KAT2B,11.051430166997035,0.8357778413804887,0.808638254370333,1.0335620864626156,0.301340931414,0.9364343874815473
PLEKHG6,9.473467110089361,-1.1868947660681022,1.1483536020974128,-1.0335621048258097,0.301340922825435,0.9364343874815473
PRICKLE2,12.662947820096043,1.0605575725622796,1.0261315250934238,1.0335493517419432,0.3013468875509576,0.9364343874815473
SDHB,84.02317144844857,-0.36377547911852015,0.35216377582881536,-1.032972452269904,0.30161679054917356,0.9364452765752119
CFAP410,1.4565787543036892,1.502970627818527,1.4547799819418572,1.0331257279278372,0.3015450646841349,0.9364452765752119
FRRS1L,1.0371924708297402,2.036938018762789,1.971846960743234,1.0330101977057187,0.3015991263901735,0.9364452765752119
SNRPF,97.54180486126872,-0.41956721971804256,0.4060628148019048,-1.0332569356854944,0.3014836745901375,0.9364452765752119
CCDC91,69.54104994684002,-0.5832514785097437,0.5644880728270264,-1.033239684921504,0.30149174548241797,0.9364452765752119
SLAMF7,7.908054129569241,0.6885714159118086,0.6691420901756701,1.0290361733649689,0.30346267691674444,0.9364751496266185
AL138756.1,1.8146002052262673,-1.0790135208225462,1.0489745535186166,-1.0286365071518357,0.30365051611563965,0.9364751496266185
MTCO3P8,1.5227363443413282,1.1419732101970572,1.1073191561475297,1.031295452496363,0.30240229021633025,0.9364751496266185
WISP2,5.150159235161099,-0.9970911349119453,0.9700620263149154,-1.027863278701578,0.3040141451711512,0.9364751496266185
PCDH7,18.6031840869899,0.914836518289281,0.8869978248244044,1.0313853007141114,0.30236017121662295,0.9364751496266185
CD3EAP,23.424759913392766,-0.7310098696614484,0.7111369194441154,-1.0279453220244386,0.30397554863801424,0.9364751496266185
ARAP2,21.28000203637977,0.45746753418146757,0.44336858131619755,1.0317996210363292,0.3021659968514461,0.9364751496266185
HES5,0.7793493340394183,-2.011547471399266,1.9546322719263793,-1.0291181110075474,0.3034241765692648,0.9364751496266185
AC138466.2,1.0643179624731631,2.000904075865126,1.9405426839615616,1.0311054182948134,0.3024913872055237,0.9364751496266185
ITGAM,2.050735677591284,1.44767472955564,1.406875385473178,1.0289999700781887,0.3034796889249739,0.9364751496266185
AC068313.1,3.115970666485948,1.3042769461299404,1.269108798481829,1.0277109005076486,0.3040858387397768,0.9364751496266185
PSMD13,75.61413026903395,-0.39007300117030724,0.377900601500463,-1.032210585591855,0.3019734771772038,0.9364751496266185
FAM120C,7.478111794944781,0.8439954532858923,0.8181173220218827,1.0316313205544345,0.30224486214132695,0.9364751496266185
PRRC2C,232.6601538051634,0.3731482408462786,0.36162688587265696,1.0318597853857547,0.3021378072729205,0.9364751496266185
ZNF37BP,7.955602375502647,0.6638176548765201,0.6428197138098238,1.0326653657558929,0.30176052689803046,0.9364751496266185
AL365357.1,70.20869158646747,1.2821987033541757,1.2448551961864303,1.0299982739214535,0.3030108158461925,0.9364751496266185
DDX46,68.713121485659,0.3109363353787432,0.3025026345802747,1.027879759824804,0.3040063915157537,0.9364751496266185
SIK1B,1.1385376874668351,1.6295488948946812,1.580577398776788,1.0309832951906008,0.302548653487396,0.9364751496266185
ADGRF4,5.079997729888915,-1.130785883888638,1.095816838144169,-1.0319113966196132,0.3021136265904316,0.9364751496266185
DCHS2,0.8075137503334582,1.8837307255601459,1.8331081810071042,1.0276156885215741,0.3041306414467876,0.9364751496266185
TTLL1,7.982155719651268,0.840987273195522,0.8174797814912399,1.0287560527324602,0.3035943227693949,0.9364751496266185
DVL3,106.83972659707169,-0.6984238801666658,0.6793764524355907,-1.0280366322129495,0.3039325964196081,0.9364751496266185
DELE1,25.43020604661855,0.606360917528384,0.5895048347788849,1.0285936293564437,0.30367067284649407,0.9364751496266185
SLCO1A2,3.519285275768044,-1.7863947197780456,1.7349884983972848,-1.0296291424572832,0.30318412956624585,0.9364751496266185
FANCD2,5.792774439298424,0.860043013865874,0.8333914551979439,1.0319796399419525,0.30208165548757404,0.9364751496266185
FTLP3,49.32878436542262,-0.9736676128219082,0.9455107159413692,-1.02977956400262,0.30311349604939986,0.9364751496266185
TNFRSF11A,3.0713251141688387,0.8323575577872195,0.8095205125873081,1.0282105824927426,0.30385078154391665,0.9364751496266185
OPRL1,0.689783401837305,2.026250329717773,1.9674979325273845,1.0298614784895441,0.3030750360257485,0.9364751496266185
LRPAP1,54.04599991708933,-0.5473193380073528,0.5319490041444574,-1.0288943747298027,0.3035293120436019,0.9364751496266185
ORMDL3,102.7909690228279,-0.6565579528663273,0.6375080922424378,-1.0298817550015429,0.3030655164141868,0.9364751496266185
CYP2C18,7.405196858357033,-1.0025902917238738,0.9746409702112147,-1.0286765305039478,0.3036317020527347,0.9364751496266185
RAPGEFL1,36.56413804944,-1.0181255918203027,0.9885315021487424,-1.0299374269886519,0.30303938001727615,0.9364751496266185
CCZ1B,5.7025505814698,0.674651403974953,0.6553503332503656,1.0294515311052932,0.303267544699124,0.9364751496266185
WAS,10.496724329907341,0.7201832198273305,0.6994607665781878,1.0296263267924497,0.30318545182363643,0.9364751496266185
OSTC,108.3942948494867,-0.3979753151264453,0.38701286954235165,-1.0283257908117032,0.3037966031130688,0.9364751496266185
NTAN1P2,0.7965983530460633,-2.0217474539641174,1.964272599380527,-1.0292601213302655,0.3033574573351332,0.9364751496266185
PDE6B,6.595219165581542,1.1935256059830779,1.1603650438492057,1.0285776982938668,0.30367816222065946,0.9364751496266185
GPAT3,12.717479434000204,-1.0615070894040937,1.030943591894986,-1.0296461394681435,0.3031761477234759,0.9364751496266185
NEU1,60.5030995640846,-0.45924072224116613,0.4448870583772552,-1.0322636129634037,0.301948642023008,0.9364751496266185
FASTKD3,12.354545069808797,-0.7573834550796216,0.7367325514529323,-1.0280303939142679,0.30393553078055235,0.9364751496266185
AC005332.4,2.7688976643634495,0.8680474614888617,0.8445681113557278,1.0278004222719752,0.30404371760745375,0.9364751496266185
METTL17,40.206546470589494,-0.3829149196049267,0.37106744427507504,-1.031928091544105,0.3021058050289013,0.9364751496266185
CNPY3,53.61875092119513,-0.3181681056599709,0.3094537549664332,-1.0281604296399085,0.30387436867637974,0.9364751496266185
SNHG19,35.56046766034162,-0.5265309973218424,0.5120338631251351,-1.0283128426472146,0.3038026918604654,0.9364751496266185
TMEM184C,36.18836218811165,0.3623370874355236,0.3510642554554251,1.0321104521606013,0.3020203779704157,0.9364751496266185
MED14,21.072620208477314,0.4580065471175286,0.44382989926567895,1.0319416242017607,0.3020994650862573,0.9364751496266185
ZNF675,4.14415318569543,0.6828349234829034,0.6624935329746194,1.0307042853942292,0.3026795145384381,0.9364751496266185
BX571818.1,1.306938743189439,-1.9749886121676392,1.9223831786593266,-1.027364697159387,0.3042487683059053,0.9366747857321057
ST8SIA1,5.0852797192713615,1.2108914633726675,1.178952769436035,1.0270907323555554,0.3043777421859406,0.9369077402206816
SUCLA2,17.357150823143893,-0.7461687854102795,0.726629634620841,-1.0268901099796657,0.3044722118151657,0.9370344238948262
PEPD,44.42159927999672,-0.5202180259386555,0.5066990637384572,-1.0266804562464644,0.30457095495377506,0.9371742129319942
AL441992.1,8.02235821836859,-0.7201393264935182,0.7015499136310152,-1.0264976340261946,0.3046570782821928,0.9372751282842325
C9orf40,9.699953980012094,-1.0450529767376608,1.0187570845089147,-1.0258117392542323,0.30498033155757376,0.9375114394160782
KLRA1P,1.8979196200508361,-1.1086569174305567,1.0808058845352366,-1.0257687650426668,0.30500059231799814,0.9375114394160782
CYP7B1,2.371975027944853,1.262365682473435,1.2303709987341394,1.0260040945147548,0.3048896540718813,0.9375114394160782
POGZ,35.28275188076963,0.6036466024712419,0.5884110301431792,1.025892737470192,0.30494214630552163,0.9375114394160782
GRM7,3.7822910491179726,1.5832664085310446,1.54333301572909,1.0258747738789802,0.30495061466586804,0.9375114394160782
PIP5KL1,4.755756875356044,-0.8838049764143311,0.8619202393797811,-1.0253906754182935,0.30517888616863575,0.9375809152710732
SEC14L3,8.482313815981804,3.012212945074224,2.9376901280814343,1.025367827695789,0.3051896625710653,0.9375809152710732
USP12,35.678612169718974,-0.45560811372895066,0.4445403345250421,-1.0248971315858968,0.3054117282149359,0.9375809152710732
SRPRA,159.9932040998453,-0.5452450817793731,0.5319213689669123,-1.025048275158296,0.3053404098175674,0.9375809152710732
SH3KBP1,40.51696108110577,0.7331414577205676,0.7153882829082114,1.0248161386431793,0.3054499499796407,0.9375809152710732
RPL35P2,2.3830906878173037,-1.1390922859137118,1.1107450515554238,-1.025520918881063,0.3051174600984473,0.9375809152710732
SERPINB2,6.982689743511544,1.3438269712390232,1.3107357259420316,1.0252463136863146,0.305246980353413,0.9375809152710732
C5orf49,62.18875247744395,2.262957990701987,2.2080068781941335,1.0248872016887904,0.3054164141092527,0.9375809152710732
MCM7,42.54598142740017,-0.5211514463510579,0.5086389283672083,-1.024600000680279,0.3055519642036222,0.9377302816208946
TASP1,9.09695649094244,0.6208881040745106,0.6061602252173358,1.024297006376316,0.30569501149519474,0.9378417737894122
XRCC2,3.461414859602425,1.1914769389061808,1.1631033582657897,1.0243947199006427,0.30564887490262216,0.9378417737894122
ATP13A4,9.153823624306856,1.0161688210329907,0.9922543159332079,1.024101185266492,0.3057874846413906,0.9379617504462621
PLXNC1,2.3330904496787865,1.0039723353027012,0.9806975450070926,1.023732893402359,0.3059614543731697,0.9382725415697198
TRMT10B,9.373379116174972,0.7374413851164815,0.7204758346221525,1.0235477023365072,0.3060489577161586,0.9382725415697198
DOCK5,13.343536183603783,-0.6806588729034736,0.6649458982431745,-1.0236304558037181,0.3060098544006433,0.9382725415697198
RTL10,14.806347258444713,0.6561042463327874,0.6411219163301527,1.0233689250375266,0.3061334462709533,0.9383678848375088
EIF5P1,1.5630156778574251,1.5360441319470859,1.501229379760733,1.0231908279012643,0.3062176287578414,0.9384622568522791
CSTF2T,17.578915275529678,0.5149120847904352,0.503498596968199,1.0226683607282365,0.3064646756895618,0.938629847305973
MAD1L1,3.9188658735919266,-0.8758504671658531,0.8564982369289647,-1.022594594363997,0.30649956651581334,0.938629847305973
PSMC2,89.8176932477229,-0.3847044699264193,0.376180640462553,-1.0226588732832858,0.3064691630181299,0.938629847305973
