gene,mean_high,mean_low,log2FC_high_vs_low,spearman_rho,spearman_p,welch_t,welch_p,mwu_p,spearman_fdr,welch_fdr,up_in_trop2_high,n_high,n_low,n_total
AC108112.1,0.05913790484330243,0.035702057848850215,0.023435846994452218,0.15352871928677073,0.0004655814609159789,0.8967913833479815,0.3704613660597384,0.005945801345768747,0.002869318907055872,0.5339428858562539,False,172,172,516
UTP3,5.724624234085766,5.5669494886514,0.15767474543436588,0.1535270688993955,0.00046564796201523713,2.9105381293993053,0.00384908372420046,0.000738402665566342,0.0028693279447084166,0.0207018560436602,True,172,172,516
DDB1,6.065126288611167,5.8723004982276095,0.19282579038355774,0.15351702097089123,0.0004660530263206055,3.4244700155548236,0.0006934596896380452,9.502091918882668e-05,0.002871422918763457,0.005109574977708783,True,172,172,516
GPD1L,5.419357923322358,5.0940765654487485,0.32528135787360934,0.1534782401728017,0.0004676194809113463,3.0833951663186623,0.002213077394941936,0.002409861160665565,0.0028802696492822278,0.013341055846732225,True,172,172,516
CAP2,3.1831572267012747,2.8791107295099665,0.30404649719130816,0.15346780589921902,0.00046804178299567956,3.2336251017019464,0.0013438252770525978,0.0010994151188957809,0.0028824683788064467,0.008820013890315625,True,172,172,516
AHSA1,6.7419660202401515,6.545551640857371,0.19641437938278017,0.1534583257089178,0.00046842577841591697,3.198848667242004,0.0015139894123003428,0.00020552387464606542,0.0028836256932761625,0.009723249906856394,True,172,172,516
RHOXF1-AS1,1.770588423484526,1.3898602795393515,0.3807281439451744,0.1534360730558723,0.00046932827440736166,2.8180538508446658,0.005115831918128912,0.005004691210426825,0.0028887783854426334,0.026000351777072293,True,172,172,516
LINC01770,3.588466398892641,3.1388123254015063,0.44965407349113473,0.15343369801186613,0.0004694246940148888,3.933326437458141,0.00010150332667763402,0.00023459625759905065,0.0028889688240949776,0.0010175933370470099,True,172,172,516
LACTB2-AS1,0.49634232337333456,0.47006042304283135,0.026281900330503205,0.1534103634791277,0.00047037298581166444,0.5292504909052577,0.597078725800269,0.003168016782116641,0.0028944011344505765,0.7286597696291345,False,172,172,516
RDM1P5,0.3837797106243592,0.31875328706680295,0.06502642355755628,0.15337877837650632,0.0004716594109020986,2.0843476326324666,0.0378706957469386,0.0016979690710832817,0.002901912314740007,0.1172443632363375,False,172,172,516
SNX9,5.587282083667071,5.331551958380714,0.2557301252863571,0.15336783718004207,0.00047210579592163465,3.7176598267196304,0.00023487392740994086,0.0009702754838280559,0.0029042537250505464,0.0020634951316714457,True,172,172,516
RAB18,5.599964453890831,5.446718384707132,0.15324606918369899,0.15336539154412654,0.00047220562805497685,2.8174925263202746,0.00512725900549916,0.004326009046568521,0.0029044628899742896,0.026026207383988545,True,172,172,516
GNPDA2,3.0561311109309313,2.881970372847715,0.17416073808321642,0.1533148226349461,0.0004742742830178255,2.933613366001456,0.0035917372827991814,0.0010806323556808758,0.002915770108461849,0.01964112790278519,True,172,172,516
SHFL,3.626657757420071,3.454524482226785,0.17213327519328603,0.15331399286559955,0.0004743082971085832,2.728392345549814,0.006702646300139292,0.0011015206248785232,0.002915770108461849,0.03210012231933254,True,172,172,516
CSNK1G1,3.234494260314343,3.058918272077829,0.1755759882365142,0.1533058228407546,0.0004746433257673698,2.671965559270716,0.007910496820831114,0.0013726802703612287,0.002916610519896428,0.03657330296886614,True,172,172,516
HLA-DQB1,6.977052425037118,6.439130798781813,0.5379216262553053,0.15329953406268598,0.0004749013599379549,3.2949139295662513,0.0010910449383999272,0.0034334551517924998,0.0029177897229442375,0.007429849317355022,True,172,172,516
FHAD1,1.1319622749816698,0.9156829206236178,0.216279354358052,0.15329356772572633,0.00047514628466350687,3.0104241505812745,0.0028047353859290934,0.00028076222397204587,0.0029188880645160016,0.016133993476216107,True,172,172,516
PHF5A,6.16045105740179,5.943622675353746,0.21682838204804433,0.15327822209256473,0.0004757767796576077,3.3134668337376327,0.0010224830869793602,0.0003524610293592088,0.002921947594445107,0.007036808030044666,True,172,172,516
SNCG,5.036873500512442,4.394668521323166,0.6422049791892759,0.15326071293913285,0.00047649711603274926,3.120614350423918,0.001959295456110637,0.002435977360287083,0.002925964197545567,0.012056635260677464,True,172,172,516
PSMD7,5.224609025296482,5.023949908712849,0.20065911658363333,0.15325559996034577,0.00047670765811182793,3.112398223445343,0.002012237283533485,0.0007182965820157031,0.0029268496904945518,0.012339391408864614,True,172,172,516
AAK1,2.7626786499761735,2.599187296779032,0.16349135319714136,0.1532435498152792,0.00047720420089557297,2.4133611674977393,0.016346459544912942,0.000774090082910555,0.0029294906558386923,0.06389847980695525,False,172,172,516
ARMH3,4.604800226775236,4.469983001256813,0.13481722551842257,0.15324027775612387,0.0004773391136055598,2.588914756198703,0.010040766472891554,0.006072490860673617,0.002929642751717177,0.044071692951696,True,172,172,516
AC003072.1,2.7329789573157934,2.50427285177154,0.22870610554425364,0.1532208873562322,0.0004781393418978382,2.7289660437161016,0.006683234287905419,0.0016484006452444156,0.002933936629005627,0.032054677684169475,True,172,172,516
UBQLNL,0.8452613882103857,0.6939719023357825,0.1512894858746031,0.15321955359625378,0.00047819443107841036,2.765905884410669,0.005984797686217143,0.0013420086369694763,0.002933936629005627,0.029391725146214,True,172,172,516
TXNDC17,6.033892200587718,5.762724780817774,0.2711674197699434,0.15320502770337766,0.00047879478609772527,2.9019775181109577,0.0039492241291681105,0.004871572113643417,0.0029359869301781288,0.021110215386845918,True,172,172,516
HSPA1L,1.9381667906857833,1.784972840970559,0.15319394971522438,0.15318499894804982,0.0004796237240223047,2.887014333179016,0.004137064899066056,0.0026591486906584693,0.002940252703051839,0.02192306514673234,True,172,172,516
KRT18P38,0.25908090488583524,0.20615905644206783,0.052921848443767405,0.15318018770938252,0.0004798230473532741,1.9181420027429958,0.055943536650993206,0.0012369313386235525,0.0029410659696063424,0.15227623043692912,False,172,172,516
FARSB,4.642150657873638,4.437702895047312,0.2044477628263266,0.15316790644394498,0.00048033219348765004,3.504956313253456,0.000525859477359979,9.333185972844103e-05,0.002943777799232549,0.004045587794350415,True,172,172,516
SLC44A4,6.731246726556276,6.162904925372397,0.5683418011838794,0.1531606568803381,0.0004806329754392312,3.1010592284667418,0.002092771966863715,0.0030478389265834083,0.002944803065737937,0.012734132112811197,True,172,172,516
OLFM5P,0.4728631116544512,0.3771628429846004,0.09570026866985082,0.15314485996443886,0.0004812889909366181,2.5312970248090876,0.011817143792747323,0.0005478355876227113,0.002948412979745014,0.05001287302444169,False,172,172,516
EMC8,4.322970792496524,4.1553746378669905,0.1675961546295337,0.15314079277649978,0.0004814580281622561,3.2536972933481474,0.001252846977841626,0.0009067017500238397,0.0029490390396388643,0.00832984652039638,True,172,172,516
DNAJC2,3.873386323267967,3.6686551725477217,0.2047311507202454,0.15312306191533756,0.0004821955892835496,3.1252218481980902,0.0019297536510618834,0.00033394983580818915,0.002953146779454499,0.011899742954367765,True,172,172,516
KMT2E,4.845545240834147,4.659409606797651,0.18613563403649547,0.15311428048549108,0.0004825612645529355,2.7372457633659657,0.00653029062183631,0.0025521673920109256,0.0029549761265892454,0.0314734760792759,True,172,172,516
SKIV2L,5.430983104841298,5.217021453059231,0.21396165178206683,0.15311191885030653,0.00048265965148144217,3.449038697934383,0.0006342202749638542,0.0005656809864985295,0.00295516844620611,0.004738769305957699,True,172,172,516
NSUN2,5.819042025021576,5.593241581246031,0.22580044377554565,0.15309479939889767,0.00048337341450132725,3.075958403271919,0.0022674658803527956,0.0006583691684524275,0.002959127937810262,0.013599059563813267,True,172,172,516
AC092295.2,1.8418181115441454,1.630784888368028,0.2110332231761174,0.1530745892581509,0.0004842173012798618,2.913426864363772,0.0038103361194106477,0.0012753078240216524,0.0029634716787997647,0.02054452400397375,True,172,172,516
EPHB6,2.0420746922767234,1.7128324592979305,0.32924223297879296,0.1530698256597793,0.000484416407658159,2.8407618451477754,0.004771852659814272,0.003168043548968849,0.0029642790438110926,0.02462155434494977,True,172,172,516
SEC62,6.326428063303524,6.153637034837627,0.17279102846589733,0.15303689023418274,0.00048579510950927005,2.900111864604325,0.003972203964556079,0.0024185379468844763,0.002972303457432949,0.021200154157855356,True,172,172,516
AC018892.3,0.1854777848158487,0.1202465707805552,0.0652312140352935,0.15302817718611336,0.0004861604541455383,3.5369845107987796,0.0004631555984439776,8.041329912175337e-05,0.00297412635009722,0.0036425825595270476,True,172,172,516
SNAP47,4.270431551287026,4.098534278205703,0.1718972730813233,0.15300064241614858,0.00048731668784677786,3.4075433896821887,0.0007338365664210489,0.0005156424987537425,0.002980786395092172,0.005347250726187134,True,172,172,516
DDX18,5.387652874879094,5.214662911064435,0.1729899638146586,0.15298850158071056,0.00048782731484939116,2.894271408078993,0.004072212120005827,0.0005032849240885024,0.0029828706192507122,0.021646996499611697,True,172,172,516
NTAN1,3.7640390910258366,3.5646123384192334,0.19942675260660314,0.15298771882409717,0.00048786025359277293,3.441971479708767,0.0006491151022257114,0.0004813435428065266,0.0029828706192507122,0.004834504967133797,True,172,172,516
AC009336.2,0.1017021312445856,0.04995840423360402,0.05174372701098158,0.15297859594025665,0.00048824430110521214,3.170128917080393,0.0017057942724445136,0.0009285153927896882,0.0029848051219013385,0.01071641023701045,True,172,172,516
AC098614.2,1.9894664077043829,1.7540076868852215,0.23545872081916142,0.15296679990214843,0.0004887412975691628,3.1690918665444956,0.0016672592817565182,0.0008979425205158971,0.0029874294886050794,0.01051624685780977,True,172,172,516
AC016027.1,0.9535765523062314,0.8011557821643247,0.1524207701419067,0.15288309723408722,0.0004922814339673271,3.7974062371731403,0.0001737590108657188,0.00010093660666511376,0.003008651733846582,0.0016109311448637064,True,172,172,516
PIH1D2,1.5801769236972611,1.3815341194994868,0.19864280419777436,0.15286609878269153,0.0004930032759945964,3.060805858968652,0.002382322703599177,0.0007369480276890273,0.003012646057739833,0.014137250841358343,True,172,172,516
ZNF184,3.5075433418535003,3.340464747433499,0.16707859442000128,0.15285186168696474,0.000493608613764576,2.7676313229482674,0.005959856097941614,0.002337247367248259,0.003015927439314928,0.029285534123764556,True,172,172,516
AL732437.2,0.1905465200179015,0.15270018512648378,0.03784633489141773,0.1528418524974161,0.0004940346015741919,0.8305461641175914,0.40686899947590954,0.00923766448697757,0.0030181122433471817,0.5679226525950396,False,172,172,516
CYP1B1-AS1,0.43069121308652486,0.4201448199605377,0.010546393125987152,0.15280168188238363,0.0004957476906620414,0.2494310461297699,0.8032034653718899,0.0093619388399236,0.0030277392181629658,0.8784428163123581,False,172,172,516
SLCO1B3,0.9049394797154351,0.6783287734285328,0.22661070628690227,0.1527954399648148,0.0004960143745024739,1.6517814126599024,0.09950827411027974,0.0031608070052019707,0.0030289486786227193,0.2218857941387101,False,172,172,516
RIOX2,3.483724500420401,3.273791763873397,0.20993273654700406,0.15278333019622298,0.0004965321407420872,3.5404939134168423,0.0004549574130237302,0.0004190352689942434,0.003031690845494172,0.0035883403682552737,True,172,172,516
NASP,5.456704613345645,5.221293401138511,0.23541121220713368,0.1527692677897085,0.0004971340246509196,3.0013174256648534,0.002886858615588086,0.00012741511302504798,0.003034570687594239,0.0165309654741547,True,172,172,516
PCSK7,2.232973686452246,2.0503331053451794,0.1826405811070666,0.15276909643730022,0.0004971413628724197,2.943661322307412,0.003468567548961328,0.00044918212216891855,0.003034570687594239,0.019086638666465795,True,172,172,516
MAIP1,4.824971064228118,4.629374847736341,0.1955962164917766,0.15273590899858247,0.000498564525580762,3.560171101681469,0.00042623726343168027,0.00040054691338792925,0.003042415887776379,0.003393974787920802,True,172,172,516
AC068282.2,1.174878843222156,1.005971277122039,0.16890756610011692,0.15273195151534968,0.0004987344851597222,3.0454228911862393,0.0025043091580359113,0.0008273936890918354,0.003043032151188901,0.014722330532385386,True,172,172,516
GTF2F1,6.412757012593378,6.198012452033812,0.21474456055956637,0.1527042837496665,0.0004999242210214336,3.711647112723636,0.000245855308494639,0.000577141118388866,0.003049869556342042,0.002141212409414127,True,172,172,516
RNF157-AS1,1.4808399988451133,1.1818848077415207,0.2989551911035926,0.1526871743005053,0.0005006612606064174,3.5403902151826467,0.0004553553031307422,0.0006189743852641798,0.003053521539667561,0.003590836698736636,True,172,172,516
LINC01556,1.2938968490407936,0.9774667269240129,0.3164301221167807,0.15267233385689324,0.0005013013740975912,3.1566740273888176,0.0017410592244886025,0.0019225223676385848,0.0030570029889683105,0.010896067240235691,True,172,172,516
SLC25A29,4.012912642960849,3.59432636502589,0.41858627793495895,0.15265716491964923,0.0005019564427073134,3.8359959304753124,0.00014911172045853704,0.00017677891829446875,0.0030605746617256313,0.001410280432658331,True,172,172,516
LTBP1,5.038871478567892,4.688875602484571,0.3499958760833213,0.15264899490914685,0.000502309593190238,3.020775577266438,0.002711523248540605,0.0019960478636928333,0.0030618816318808096,0.015689851442473448,True,172,172,516
SNRNP200,6.464915558961423,6.279938763704563,0.18497679525686017,0.15264253144279857,0.0005025891415547341,2.497966870174892,0.012986113193487676,0.0005012523707551889,0.0030628066781301384,0.05374318501629906,False,172,172,516
ASB7,3.4974942538233704,3.354338986788461,0.14315526703490944,0.15264227607658337,0.0005026001892489166,2.7829943298008377,0.005695583182212428,0.0009370825278329185,0.0030628066781301384,0.02826713448620861,True,172,172,516
LINC02606,1.1035156110640651,0.997042069244007,0.10647354182005819,0.15260977037460755,0.0005040083008422714,2.5128940992123674,0.012436564761945235,0.008336659891504212,0.003070539385965343,0.05207338198631982,False,172,172,516
AL139351.2,0.13386603935518393,0.07524848988170456,0.05861754947347937,0.15260718728416248,0.0005041203546471366,3.2858544162175463,0.0011423595468954592,0.000560644233913733,0.0030707980183669287,0.0077185368405167775,True,172,172,516
BMP7,1.708267309730908,1.4304619318014316,0.27780537792947646,0.15257761106496803,0.000505405015136388,1.7669490803143777,0.07812878916254673,0.014944159323865829,0.003077607605580586,0.18968361341774745,False,172,172,516
HNRNPA1P17,0.18402588296583874,0.1080787430626146,0.07594713990322415,0.1525713595496294,0.0005056769426788439,1.8642450612668637,0.06315803101706247,0.0018524142289351798,0.0030785796482669507,0.1649068224940119,False,172,172,516
ZMYND8,4.98294286551151,4.762833985398391,0.22010888011311902,0.1525582443478516,0.000506247867896781,2.974755550945942,0.0031406862171758547,0.0014467674285638331,0.0030812051223073496,0.017661886217435592,True,172,172,516
DSCAS,0.29098102574680257,0.2394466657910998,0.05153435995570277,0.15253993430755416,0.0005070459347572188,2.111974548885179,0.035421431755864645,0.0016625151826790041,0.0030852112317595495,0.11215134485113054,False,172,172,516
FAM126B,2.8752076386827854,2.743448695248119,0.13175894343466643,0.15252557763955085,0.0005076725065316314,2.0519862679565164,0.04097263422602511,0.0031019521098329043,0.003087746207358089,0.12363244389867692,False,172,172,516
B3GNTL1,2.2857766566206337,2.0809430653198917,0.20483359130074197,0.15251217697460775,0.0005082580045478754,3.477117334815569,0.0005722294789761809,0.000226262218158011,0.0030908812075330474,0.0043499891181785115,True,172,172,516
AL157829.1,0.5275684711328588,0.3088849591146226,0.21868351201823616,0.1524930502899155,0.0005090947694717125,2.745766741275845,0.006401545033604511,0.0053482880688422345,0.0030951166086663844,0.030989968008302022,True,172,172,516
ALG1L7P,0.5473693554660961,0.4255092069435472,0.1218601485225489,0.15248754850909477,0.0005093357014917966,2.470878754886658,0.013975102664246385,0.0029392694970434563,0.003096154746461569,0.05678821652422117,False,172,172,516
LRRC66,0.8196155292177085,0.45098494702805425,0.3686305821896543,0.15248567246657177,0.0005094178807033625,4.110138674361612,5.4169407616263926e-05,0.0007574951383937343,0.0030962277030765054,0.0006000523307650467,True,172,172,516
ATXN10,5.898879726667249,5.718635953274415,0.18024377339283415,0.1523976218024429,0.0005132887932474971,3.248058488880759,0.001277470609697654,0.0008840894980692798,0.0031167494574841138,0.008459144645125349,True,172,172,516
NAALADL2-AS2,0.6136865310018803,0.5338029073090811,0.07988362369279922,0.1523574724074887,0.0005150629135461926,0.6801517567106099,0.4968767985708863,0.0011467509253814561,0.00312623135859926,0.6482745728404671,False,172,172,516
AC080112.4,0.4349349000753109,0.3189324488455423,0.1160024512297686,0.15235013660926533,0.000515387682709507,3.021409234539775,0.0027076941712537877,0.0008577601795419491,0.0031277722917666365,0.01567180565786283,True,172,172,516
FAM83A-AS1,2.326004228862575,1.9165300886405405,0.4094741402220343,0.15232203702172023,0.0005166334642284442,2.8995166428337797,0.003980356877864903,0.0010439228504629482,0.0031340393842649466,0.02123033435786719,True,172,172,516
RP1,0.7305037962402053,0.5598678753755748,0.17063592086463053,0.15228672467047047,0.0005182029883791816,2.2244915267662173,0.0267695769646987,0.005972930568707785,0.0031431283815355365,0.09212233876136583,False,172,172,516
STYX,4.425140896435272,4.274664494228665,0.15047640220660696,0.15225804253921643,0.0005194810799713084,2.3704367926914642,0.01835988351663852,0.001814587420887062,0.003149719760833852,0.06965830429423064,False,172,172,516
NMBR,0.1288301393665008,0.09385724368370121,0.0349728956827996,0.1522575317177797,0.0005195038689843142,2.2424160471766186,0.025582899637075156,0.0024102283395306344,0.003149719760833852,0.08891941979576122,False,172,172,516
AC005014.4,0.6595097515630437,0.5553468976464594,0.10416285391658431,0.15225037066899474,0.0005198234389742882,1.7335237831409542,0.08400407823050861,0.0005588258149069259,0.003151224254952679,0.19854704216391617,False,172,172,516
CLIP1,4.223536107087142,4.010785860572508,0.21275024651463426,0.1522481759759109,0.0005199214162302049,2.9302267572605993,0.0036147797171002345,0.0013598234294290804,0.003151385201823965,0.019736133634225893,True,172,172,516
AUP1,7.779423592003509,7.580790175644552,0.19863341635895715,0.15224520295065974,0.0005200541677873362,3.6790842714747405,0.0002748959621919263,0.002984040255052949,0.003151756852029845,0.0023471626290288527,True,172,172,516
NOL10,4.593066529381211,4.466101803371053,0.12696472601015785,0.15223455028979815,0.0005205300891979982,2.311836709405602,0.02141174934289882,0.0008470078968185641,0.0031537747233473883,0.078094386439451,False,172,172,516
SLC9A8,3.9925445084294497,3.7684298697349097,0.22411463869454007,0.15223284707903395,0.0005206062198616973,3.5691181804345304,0.0004094299636729404,0.00030468065619451267,0.003153802886214209,0.0032873351250629723,True,172,172,516
PDE9A,3.4633836748096503,3.246163961017844,0.21721971379180616,0.15223070382344603,0.0005207020344933118,1.9395530192031543,0.0532561623944407,0.007681199246575926,0.0031539502693362052,0.14775460791980383,False,172,172,516
PSMC6,5.119013175314046,4.967398198304005,0.15161497701004034,0.15222502645435637,0.000520955921516819,2.50774656287896,0.012647843543089829,0.0011270801731845803,0.003154645570636513,0.05275933676511925,False,172,172,516
CAMTA1,3.4861336092697677,3.329082254240392,0.15705135502937573,0.15222493911021648,0.0005209598283693934,2.9138309694787172,0.003805518886522699,0.0016545243468474057,0.003154645570636513,0.02053535107251337,True,172,172,516
CBY1,4.744096322520355,4.542964741236117,0.2011315812842378,0.15220502796988702,0.0005218511529895197,3.117300379229109,0.0019819971127122394,0.0009815795649317201,0.0031587423336394034,0.012175953022831622,True,172,172,516
PRPF40A,5.3829192144708236,5.206192656197711,0.17672655827311257,0.15219795641780542,0.0005221680527560126,2.977750963901752,0.0031296099618364475,0.000729721940769428,0.0031597953138278664,0.01762626668469848,True,172,172,516
KIF1B,3.872013653964733,3.6776393934061784,0.19437426055855456,0.1521979497710055,0.0005221683507053258,2.5586537230509574,0.010953951541379382,0.0015765252816409916,0.0031597953138278664,0.04722008548298557,True,172,172,516
DCAF11,5.127351666288767,4.964949799163108,0.1624018671256593,0.1521864203445465,0.0005226854064064569,3.040571221580626,0.002545912499412346,0.0018414800318248428,0.003162132055211695,0.014909504298722077,True,172,172,516
UBFD1,4.997416286513383,4.777891486618213,0.21952479989517037,0.1521858089355675,0.0005227128393066464,3.313132776122952,0.001023609923971129,0.0004735885076441469,0.003162132055211695,0.00704346435675767,True,172,172,516
ENTPD2,2.373356846001663,1.992959545272597,0.3803973007290662,0.15218454576864698,0.0005227695197351338,2.9791108427895296,0.003099910522699674,0.0018859611348832114,0.003162132055211695,0.01749662941947452,True,172,172,516
PI16,1.0214401145254681,0.7823400913584492,0.23910002316701895,0.152181718992029,0.0005228963826580412,2.3338129982337312,0.02019048083162123,0.0032125374084306523,0.0031624658537179958,0.07470223939387509,False,172,172,516
AL132780.2,1.2513735991702575,1.0832359832079819,0.1681376159622756,0.15216936117908583,0.0005234513249930773,2.752175845452839,0.006236156982614815,0.0025796865936551,0.0031653882207640584,0.0303491597429901,True,172,172,516
RNF146,4.947217632460971,4.764547849527941,0.18266978293303016,0.15214676610505845,0.0005244673991116552,3.2732132956099655,0.0011730740070156032,0.0020701683320217216,0.0031706634213217633,0.007894630607616752,True,172,172,516
POM121,3.678163782159613,3.394601583190733,0.28356219896888035,0.15214187483322722,0.0005246875950727869,3.5997183882807295,0.00036649794053681794,7.380082085398994e-05,0.003171560034883047,0.003000047427537095,True,172,172,516
ALDOC,4.519634499157618,4.070351498847422,0.44928300031019663,0.15205033817467348,0.0005288242849647727,3.32788038424883,0.0009712538993633203,0.0008670518408146722,0.003194814111001749,0.006735726704465428,True,172,172,516
LNPK,4.19032779865511,4.009084189189676,0.18124360946543394,0.1520458869436208,0.0005290262138668469,2.9826501718428347,0.0030807765317010707,0.0007590304389383235,0.0031955964616381827,0.017402868222761554,True,172,172,516
ZNF639,3.946278099693623,3.7701907503248138,0.17608734936880932,0.15203837534743048,0.000529367137879436,2.795299372564274,0.00547795647367914,0.00043831815552956496,0.00319721808668593,0.02741731356304136,True,172,172,516
TMEM150A,5.120586860632454,4.877629462662527,0.24295739796992688,0.15202771604245455,0.0005298512753214168,2.7995065694256467,0.005408714786528606,0.0041379119450693416,0.003199266219677147,0.027151820904271155,True,172,172,516
FTH1,7.047901760510956,6.651057360292725,0.39684440021823075,0.15201802084293214,0.0005302919810657609,3.8706866815662266,0.00013009580452644695,0.00014921820858005794,0.0032014890810921413,0.0012587624981384574,True,172,172,516
PLD5,1.2422334731810936,0.8556764714712493,0.3865570017098443,0.1519999079406876,0.0005311162351950723,3.150866767951,0.0017765066020434665,0.0018480833858957198,0.003206026583227061,0.011069234259110263,True,172,172,516
TINCR,1.3531101614809962,1.0014013487685258,0.35170881271247034,0.15199116915769995,0.0005315143318509133,2.823270378139302,0.005053044034394092,0.007619486585080702,0.0032079907416227484,0.025777009578159527,True,172,172,516
SPSB2,5.003513369358036,4.677430940963901,0.3260824283941348,0.1519895466533438,0.0005315882758047957,3.276673133085578,0.0011628761149157073,0.0025249132121534837,0.00320799818472269,0.007837955555483642,True,172,172,516
FCF1P8,0.2899910030084334,0.24050284441320915,0.049488158595224235,0.15198722756194685,0.0005316939825846775,0.8667749727719312,0.386878494333007,0.00040307686028312256,0.0032081972800377424,0.5491620102889232,False,172,172,516
SPEN,4.372378896904206,4.150690270263443,0.2216886266407636,0.1519747854937106,0.0005322614395071948,2.8576829028667152,0.004531237147608867,0.001020146508019851,0.0032111821018812295,0.02357023275048937,True,172,172,516
NME6,3.4708582030326314,3.3279931903311706,0.1428650127014608,0.15194540746219537,0.0005336035441629043,3.180210945826531,0.0016073690025682548,0.0011206386714932392,0.0032188389893994173,0.010201197894464036,True,172,172,516
AL137003.1,2.468812349541206,2.266719777528583,0.20209257201262298,0.15191783711453394,0.0005348659258957178,2.576086123898751,0.010416495540005753,0.002711754780718494,0.0032260129392370565,0.045391229602033956,True,172,172,516
TBCK,2.9530830978132028,2.8044582261560453,0.14862487165715743,0.15191439033821819,0.0005350239406945263,2.435182711243927,0.015429563984580856,0.001304566968785685,0.0032264108801503865,0.06130841631680998,False,172,172,516
EYA3,3.9874280358824055,3.8269725088534554,0.16045552702895005,0.1519132078751223,0.0005350781597928463,2.612691364019562,0.009401028417325909,0.00182127652565652,0.0032264108801503865,0.04195233890976398,True,172,172,516
ASPHD1,3.4943367485359027,3.071698895372733,0.4226378531631698,0.15188770338628865,0.0005362488520546967,2.5455533339627308,0.011355013565704878,0.0026074845050829045,0.003233028061308174,0.048480216134358906,True,172,172,516
CAMK2N2,1.7749115186696724,1.4525044599713741,0.32240705869829833,0.15188358107192992,0.0005364382953761081,2.469969408671792,0.014004702739226934,6.247398939695093e-05,0.0032337283224475872,0.05686558895246011,False,172,172,516
C15orf40,2.26655389335894,2.116092725273256,0.150461168085684,0.15187543485099828,0.0005368128424795108,3.4613428087972014,0.0006058243557055971,0.001095215267936752,0.0032355440724311495,0.004565256430074577,True,172,172,516
AL158801.4,2.2936260414094103,2.0335698735121923,0.26005616789721797,0.1518477871143811,0.0005380858429391845,3.7145223710108164,0.00023771391237255017,0.00012354036552533995,0.003242330973842778,0.002084295613630621,True,172,172,516
FGFRL1,4.990418686296466,4.723277420735554,0.26714126556091156,0.1518452541343257,0.0005382026105078038,2.8438732268803975,0.004733002997941555,0.0005794589313719648,0.003242591721371611,0.02443824754501806,True,172,172,516
MIR4470,0.4701555820257866,0.19335166082684782,0.2768039211989388,0.15183909363849202,0.000538486700781534,3.7814494652826736,0.00018953429357926007,0.00026525889913004585,0.0032431308143392244,0.0017295641296815997,True,172,172,516
PARN,4.587708022982097,4.448020173904684,0.13968784907741316,0.1518385319511094,0.0005385126098333898,2.2423149526182606,0.025624078114854586,0.00447593771273277,0.0032431308143392244,0.08904150196940216,False,172,172,516
AF111167.2,1.4630838399485833,1.2874635049633332,0.1756203349852501,0.1518292767874336,0.0005389396911708799,2.7872731895759997,0.005612427035679392,0.001043954127842664,0.0032452598845993203,0.027942438867209485,True,172,172,516
ZBTB43,3.3744979599582394,3.1784779507701537,0.1960200091880857,0.15182149652828886,0.0005392989561623889,2.845841115717754,0.004696913276412846,0.0009553908665579031,0.0032469800690344704,0.024286008516185537,True,172,172,516
CACTIN,3.113858084862075,2.9241589020107037,0.18969918285137144,0.1517831524508984,0.0005410728031539806,3.524766786162642,0.00048236152481576837,0.0004190352689942434,0.0032561000389581068,0.003767786667680036,True,172,172,516
OXSR1,4.875892267786593,4.682792987626675,0.1930992801599185,0.15178306510675857,0.0005410768499876557,3.2753754828426236,0.0011643105754802713,0.0008569759055835081,0.0032561000389581068,0.007845227077086904,True,172,172,516
RN7SL313P,0.3802415975542457,0.25315476740305864,0.12708683015118705,0.15178256529468612,0.0005411000078499332,3.0114183978421005,0.002794375530947663,0.0003377509247961485,0.0032561000389581068,0.01608068903103454,True,172,172,516
AC104667.2,2.127818464545451,1.8392067802559142,0.28861168428953676,0.15178237298229036,0.000541108918532204,3.3652288444410607,0.0008524102973007847,0.0005971202013506679,0.0032561000389581068,0.006048738417608418,True,172,172,516
PLPPR3,1.1632158292954855,0.9038182152805299,0.25939761401495565,0.15177439558565642,0.000541478666661836,2.31748489711241,0.021074348118660494,0.0025248426925178428,0.003257880645454821,0.07716074174198313,False,172,172,516
KRT13,1.0022990510719396,0.7931733025750888,0.20912574849685084,0.15176615942790858,0.0005418606544666429,1.360839791501906,0.17452892471695522,0.012682397691766609,0.0032597343980185827,0.3242679364735243,False,172,172,516
PNMA8B,1.2274604293563618,1.0253627085883517,0.20209772076801014,0.15171669349915246,0.0005441601245530164,2.7194806870317345,0.006872287604596442,0.0013394839891428699,0.0032731212945165756,0.032726627242568765,True,172,172,516
SYNDIG1L,0.84892874470968,0.6244982916756705,0.22443045303400955,0.15169227729943677,0.0005452984727265037,2.4817563761226733,0.013568335272006696,0.005663775799230181,0.0032795213490585257,0.05550751233529972,False,172,172,516
DCAF15,4.984332134466618,4.762245455239334,0.2220866792272833,0.15167921292448708,0.0005459084766812212,3.5999080208068865,0.00036791238523872007,0.00026413132313055234,0.0032827425366192555,0.003007162347002143,True,172,172,516
PAG1,3.7841407235260616,3.4322031487071474,0.3519375748189142,0.15163816780111442,0.0005478290887835265,3.1421852463593685,0.0018234804874867905,0.003469527507459111,0.0032938429268369027,0.011325138314809217,True,172,172,516
