gene	stat_low_vs_high
SNHG19	-1.3841492600304233
SKA2	-1.3843207003023636
SLC29A1	-1.384933911485737
PACSIN1	-1.3853399347569213
ATMIN	-1.3856170340409708
AQP6	-1.3858933878216348
ABI2	-1.3865952252593885
ZNF45	-1.3866163697714335
RNPC3	-1.3867610271077668
NECAB3	-1.387069961298432
ZNF146	-1.3877225153498272
GPATCH2L	-1.387743354950596
RHBDL3	-1.387934554137631
PABPN1	-1.3884984126662423
RTTN	-1.388508225917782
TCEAL1	-1.388808700656748
EPM2A	-1.3889758032153732
ERCC6L	-1.3900870790973658
SSC4D	-1.3902392264450818
LENG8	-1.3903234239624653
TRIM14	-1.3907256831435186
IRF2BP1	-1.390842436337242
CDKL5	-1.3908584201709027
FEV	-1.3911277289961592
HOXB3	-1.3913235727146764
ZNF775	-1.3913766628312176
IRX4	-1.3914377828552167
TTC14	-1.3914435316305604
TRAPPC13	-1.3922033518751618
SLC29A4	-1.3924904632362014
GTF3C1	-1.3930192457974053
GPHN	-1.3931695653661276
POLD2	-1.3933055035478745
SMIM6	-1.3933614829668783
DET1	-1.3937914776282987
GPATCH3	-1.3940946900304314
ABL1	-1.3946924003276793
PLXNA3	-1.3947776121192994
NGRN	-1.3949601129936582
TAB1	-1.395034224517812
SETD4	-1.3951266725133469
HMGCS2	-1.3951974026534106
DLG2	-1.3952630587225276
MIR646HG	-1.395747442116116
PTN	-1.396044167952635
MRPL37	-1.3962813841761237
LMAN2L	-1.3963864874015741
IL11RA	-1.3964546619757487
ATG13	-1.3975839774554388
PRSS27	-1.398294712592086
ZNF658	-1.398597002603388
GNB2	-1.3987050475260987
FAF1	-1.3988300633371682
ARMC9	-1.3995669276008418
XBP1	-1.400127303544742
RPGR	-1.4005022206788587
TMEM106B	-1.400613007095141
DNMT3A	-1.4009044920783433
GALNT10	-1.400905492542514
PQBP1	-1.4009634975365666
TRAF3IP2	-1.4012861068132605
DTX4	-1.4015104961231926
PEX11G	-1.4016107684114618
RAB11A	-1.401642047535804
PLA2G2C	-1.4019136901825888
OBSCN	-1.4021003781243946
CTXN2	-1.4021006221625283
GUCD1	-1.4022345407171501
LINC01569	-1.4022801923098274
ORC5	-1.4024042283788958
CCNF	-1.4024645142034367
SPP2	-1.4025164957040541
PLEKHD1	-1.4025466824510724
PDGFA	-1.4027969077311135
ERP44	-1.4029174664497233
SATL1	-1.4032863467884769
FMN2	-1.4034908767610463
SCAF1	-1.403497390019196
RBFOX1	-1.4044135808521458
C2ORF76	-1.404958371156859
CMTM8	-1.40498365483635
RNF186	-1.4049860766356395
RYR2	-1.4053765370014715
CEACAM4	-1.4054120935997954
NPAS4	-1.4058154426745384
MRPL14	-1.4061402199832056
DBNDD2	-1.4062520358939044
CENPT	-1.4066299285067436
C16ORF70	-1.4070510946655002
TRIM41	-1.4073101476011325
ZNF428	-1.4076022477129808
C1ORF229	-1.4076189838572646
TMEM182	-1.4079026142840658
PRSS33	-1.4082604848856002
ING4	-1.4083925024857553
PLXNB2	-1.408926625011701
ELOF1	-1.4090735449973875
GKN2	-1.4091447951628981
C19ORF71	-1.4092137223182286
NEDD4L	-1.4092177250771507
MTM1	-1.4092253755595345
H2AFY2	-1.4092769815505248
MORF4L2	-1.4093604944529752
CDC26	-1.4093824086987898
ABHD8	-1.4099224335206721
SAPCD2	-1.4100820986381337
AP4E1	-1.4108109605712507
TATDN1	-1.4109622190173956
ECE1	-1.4112852397730404
SND1-IT1	-1.4115679466071909
RAD51D	-1.4116836839305702
LRP4	-1.4122513924253755
DIP2C	-1.4123554028569418
AC008522.1	-1.412494382517513
SYNGR4	-1.4125395125149218
CERS2	-1.4126545499199805
ZCCHC14	-1.4132740426578407
SAAL1	-1.4133235397119488
AMPH	-1.4134799967415126
PSMG2	-1.4145499525471874
PDLIM1	-1.4150441602292274
ZADH2	-1.4156187703887124
UBR7	-1.4156947150878951
GATC	-1.4157763219275838
SLC35F5	-1.4157992770359646
KCTD8	-1.4159304195973828
MEIOC	-1.4160234305848594
CKS1B	-1.4163340879739204
GOT1	-1.4163699550692002
FBXO8	-1.416507453616174
C6ORF62	-1.4166926351094966
TAF10	-1.4168076944899854
LINC00992	-1.4168090367957251
PLPP3	-1.416833207787024
ASRGL1	-1.416890366075115
ABCA4	-1.4170417211351665
FAM178B	-1.4171216918803926
PGBD4	-1.4178970623482734
TUT1	-1.4180978764679784
PTMS	-1.418670008665769
ELOVL2	-1.4187175507086898
PMPCA	-1.4189213431193406
EPN3	-1.4195936188198828
UBTD1	-1.4207689182167416
SRP14	-1.4208047712056844
PCNT	-1.4208883808881638
PNPLA2	-1.4213470221084379
SAMD1	-1.4220996303749354
SLC27A3	-1.4223153796428964
RAB5B	-1.42243806571616
HACD2	-1.4225736333773542
RNF24	-1.4227441848451412
FOXL2	-1.4227703646704832
ZNF777	-1.4227875675980206
CBS	-1.4229086011332757
RBPJ	-1.4230825768927369
LGALS4	-1.423488032797655
SPINT1	-1.4238179190936258
ATP11C	-1.423841198788205
SSBP4	-1.4239352793590918
SFTA2	-1.4241188930335975
SLC10A7	-1.4250134331386444
C5ORF51	-1.4251149738216504
EMC4	-1.4254905809320122
GORASP1	-1.425492291632897
LIN52	-1.427214611260893
TRIM6	-1.4274041171257843
ARNTL	-1.4274147879109798
ZNF862	-1.4278663211031535
GSPT2	-1.4280071444640055
NRL	-1.4282594749439115
BCL7A	-1.4282693603225238
TMC4	-1.4284805296192364
RBMS3	-1.4285157476191108
GAA	-1.4286907855236526
LDB1	-1.4288923465170071
AARS	-1.4289023050008696
ANKRD12	-1.4289197439236547
NLRX1	-1.4291714014103456
CRELD1	-1.4293067511465518
F8A3	-1.4293507207312524
AMBP	-1.4293766479541745
DBT	-1.4296064873680245
FAM221A	-1.430131726558606
C1ORF53	-1.4309276554931465
DHX29	-1.431565721777444
DNAJB9	-1.4317530225390729
FLOT2	-1.432239784895389
ANKRD36B	-1.432337869624718
RABL3	-1.4327164373227548
PLA2G10	-1.4330334282727286
CEP112	-1.4332168369271563
ZNRF1	-1.433369045836636
VMAC	-1.434253522048685
ZBED8	-1.434560820577559
PPM1B	-1.4350085932510483
OXSM	-1.435284594475696
CTNS	-1.4355642201293133
SIX3	-1.4358201280130838
PIGV	-1.4358301180739315
HNRNPAB	-1.4358589566049904
CNTN1	-1.435870106842153
LINC00184	-1.4359145329108995
ZNF134	-1.436067885298502
TAF2	-1.4364167603961786
TSEN34	-1.4364625529318114
SKOR1	-1.436715045345361
DDX11	-1.4367292586402152
PMM1	-1.4376302185358982
TAF5L	-1.4382390016011064
UXS1	-1.4384806649796325
ESPN	-1.4386444597705899
ING3	-1.438703177906768
MAGED1	-1.4387853053074293
FAM78B	-1.439113003051226
TRAF3IP1	-1.4393228438840577
PCGF3	-1.4395652923428242
GK	-1.4396478439238631
TMEM184B	-1.4396732541451553
NSFL1C	-1.4396902257738202
TRAPPC8	-1.4397065036549113
TARS	-1.4397519693541012
CYB5R1	-1.4401899369654236
EIF4EBP2	-1.440337462187717
TMEM181	-1.440376065510572
RNF44	-1.440465813371502
MED12	-1.4406448046657152
MAP3K1	-1.441022979704095
MMP17	-1.441549349383398
UBR1	-1.4416102365758037
SPINT2	-1.44163970578653
RBBP5	-1.4416535668713677
BMPR2	-1.44185669757091
FAM219B	-1.441908280842449
SYNE2	-1.4420140144848126
GPR107	-1.4421523500014208
SLC30A3	-1.4422532862727837
PSPN	-1.442568447643748
CAPRIN1	-1.4427974493593643
MB	-1.4428207348172049
OSGEPL1	-1.4429145529597527
FLAD1	-1.4429156415101225
WDR82	-1.4430167523049948
ABHD17B	-1.443070989195708
ICK	-1.4431279015634302
MZT2A	-1.4432286406135308
ELAC1	-1.443280542338764
PPP1R35	-1.4433487449474909
SLC22A15	-1.443538465890685
RNFT1	-1.4437201539290987
RBP2	-1.4438182267979065
THAP7	-1.4445590922621043
ENTPD2	-1.4451100970745088
GORASP2	-1.445778216413466
NT5C3B	-1.446254261379714
ANAPC10	-1.4464253690433517
NRARP	-1.4471007077750313
SNX16	-1.44731770375239
GLRB	-1.447608264443542
ROCK1	-1.447672206738128
ZNF468	-1.448329515140944
PRPF40B	-1.44857981884649
SEMA5B	-1.4494546658186895
ZNF41	-1.450448027749141
STRA6	-1.4505278849314338
PPP1R37	-1.450587569890531
FKBPL	-1.450690398570312
DNAJC11	-1.450805418616003
GALNT8	-1.4508297171975364
RASSF7	-1.4510410011943289
LANCL2	-1.4513779323069795
TMEM51	-1.4517602648587322
INTS7	-1.4518552685908637
VGLL4	-1.4519719738928065
MAP3K7	-1.452282891939255
IMPAD1	-1.4524609868988414
HCN4	-1.4529638956884343
TIGD1	-1.453159425508601
PPP1R27	-1.453193823167511
ATP13A5	-1.453541718021753
TMEM145	-1.4535541883178962
UBE2M	-1.4538796164159125
PSEN1	-1.4541440562557364
CLIP1-AS1	-1.4542415486062088
RGS3	-1.4547432813920322
ZSCAN4	-1.4548049729326327
SWT1	-1.4553494772938076
OSGIN2	-1.4553495520245028
TERF2IP	-1.4553499406345478
U2SURP	-1.4554637314363699
JPH1	-1.455585445295126
TBX10	-1.455701083262362
SORT1	-1.4558371440802362
ZNF519	-1.4560195079044491
SULT1A1	-1.4560594727854035
HOXB8	-1.4562746826617772
NEUROD1	-1.4562935122481298
MDC1	-1.4569563436305688
CUX1	-1.4569871466280901
TMEM81	-1.457672066626753
HDAC2	-1.4583928608715606
SLC39A8	-1.458557670135293
UQCC1	-1.458577205895527
DAP	-1.458735155463391
POGZ	-1.4592311438110912
HDAC11	-1.459351876684977
SLC22A17	-1.45979028739878
SUSD2	-1.4598288993586133
ZNF232	-1.460006151756894
GOPC	-1.460629017840313
GSTP1	-1.4610560756421185
SPTBN4	-1.4611513197261559
CXXC5	-1.4615770728395223
LRP2BP	-1.4626160303159284
SUMO2	-1.4626333494881683
PNISR	-1.4627036403624896
ATG14	-1.4627876639507724
C2CD4C	-1.4629368269171688
ASB3	-1.4632642915801388
NUCB2	-1.4634506879207436
CCDC130	-1.4638720763394406
PROM1	-1.464568188605951
AKR7A3	-1.4659499227832282
CASP8AP2	-1.4667344016417438
MYO9A	-1.4668133337638676
ELAVL4	-1.4671687069195942
MMS22L	-1.4675487870141755
PARP2	-1.4678500352427508
GRB7	-1.4679037349654638
KLHL12	-1.4679146916250694
RAD54B	-1.467988907311616
CRMP1	-1.4682067474846656
UPF3A	-1.4683178022371026
IKZF5	-1.468909615432505
SREBF2	-1.468998479940652
KIF25	-1.4695175004404026
AP3B2	-1.4697842681370905
WWOX	-1.4699702697432415
IQCB1	-1.4699912590643813
HPCA	-1.4702761249090393
HOXA6	-1.4702924011867533
ABCC6	-1.4704235230152414
TMEM132B	-1.470510987169796
KTN1	-1.4714726606480468
TRIO	-1.4715320050891962
NIPA2	-1.4715913333688138
FAM104A	-1.4718390269067596
DNMT3B	-1.4718798736354215
KDM4A	-1.472198708127407
CNOT2	-1.473218871854882
SMPD3	-1.473275869979896
TMED3	-1.4741783716749057
ZBED6CL	-1.4742622858579375
MRPL27	-1.4745130304213434
RANBP9	-1.4749284974824286
TBL1XR1	-1.4750737631710087
FAM81A	-1.4759958421446406
SLC16A14	-1.4763323781952686
USP39	-1.4763592721110188
CENPJ	-1.4764335344692001
RMDN3	-1.4773086527169594
LINC00954	-1.4783257297655141
ZNF772	-1.4784200169082171
NME3	-1.4789979984964927
MXD4	-1.4801270314258042
METTL4	-1.480268182896252
TPH1	-1.4807746431500304
FBXO9	-1.4816448606587207
APPL1	-1.4816661295360245
TNNI3K	-1.4827421962128908
DEK	-1.4833621002107151
DOCK3	-1.4847764520525484
SLC40A1	-1.48497220571189
TMEM173	-1.4850479952241857
PTOV1	-1.4852205806373133
LINC00885	-1.4852762670564208
SERAC1	-1.4854121115970103
NR6A1	-1.4854211728391247
XRN2	-1.4864409202439695
AS3MT	-1.486592532895146
CDC42BPG	-1.4870893311261346
SHROOM2	-1.4872136404545884
SIRT6	-1.4872941119308856
ZMIZ2	-1.4876698302766702
CEP295	-1.4876983990990345
DBH	-1.4879109056965232
PXYLP1	-1.4884731173164794
GIPC1	-1.4892680660243525
ARHGEF11	-1.4898700733874881
GGCT	-1.4899445916383929
LY6G5B	-1.4900294330061281
NSMCE2	-1.4901201761005152
HAS3	-1.4904724640633191
CNIH4	-1.4907756217262285
UNC50	-1.4909034435017072
MRPL49	-1.4911245018361639
LUC7L2	-1.4912319540943149
SHANK2	-1.491312789509306
TRAPPC11	-1.4915528541868166
GINS1	-1.4917129052866545
SHMT1	-1.4918625006782054
NEDD9	-1.4934861871772533
RAB6B	-1.493621254149009
NXPH4	-1.4939067896416092
ACSL3	-1.4956125468500223
ATP2A1	-1.4958016337093791
MFSD11	-1.4960630360655536
TBC1D22B	-1.496142957355689
PRPF31	-1.4965255229796182
AKT1	-1.4965738241707898
FAM91A1	-1.4969516379898489
FHOD1	-1.497142376502659
TSHZ1	-1.4972730654691428
ZDHHC8	-1.4974828606719286
SEC61A2	-1.4976305205946863
WASF1	-1.498342063402318
SERF2	-1.4984269339606628
PI4KB	-1.4985477572526098
PLCE1	-1.4986645594577295
IRX2	-1.4986745076570853
ZNF720	-1.4990630839433634
SLC35E4	-1.499558966216734
LARP1B	-1.4996156251188781
CLASP1	-1.499674284001592
PHF20L1	-1.4997517959156794
PTK2	-1.5001647334831716
PRADC1	-1.5002067590117085
BMP2K	-1.5007856757270854
TP53INP2	-1.5008151576165587
SNX14	-1.5010586258580625
FAM229A	-1.5010903844233359
TAF1C	-1.5016020695636543
PCNA	-1.5022662029243274
DOK1	-1.5027898047321937
CSTF3	-1.503124890642237
NRIP3	-1.5031950729807144
PRL	-1.503281101556119
ZNF248	-1.5033104135293391
ERN1	-1.5034888475177346
KIF12	-1.5037666384719983
DHX15	-1.5037837437119594
GFI1B	-1.503803522589405
DNAJC16	-1.5038182244304483
HOXD3	-1.5041746413180153
PPM1N	-1.5042888107855132
MICALL2	-1.5042941586449434
TIMM21	-1.5044252604244575
DDO	-1.5047738165846483
APLF	-1.5052961147454311
CCDC34	-1.5053760890902095
NADK	-1.5053868689502596
PCDHA6	-1.505560669076115
NPEPL1	-1.5056301321108825
ANKRD36C	-1.5057461188128471
TUNAR	-1.5059651527382956
HOPX	-1.5061183661258055
CSNK1G1	-1.5061996130998647
KBTBD4	-1.5071571272747522
UBL3	-1.50743469763407
ADAMTSL2	-1.5076102834430773
C8ORF82	-1.507809690960691
CASP2	-1.5085417262221055
TRIL	-1.5085790715595313
SNTB1	-1.508662531508159
ZNF511	-1.5086859906940702
HOXC11	-1.5086940820903505
PCDHA4	-1.5088142820852668
SPAG1	-1.508865323948764
ZSCAN9	-1.5089046832298478
RPRD1A	-1.5097366042056535
SYCE1L	-1.5103902329625292
NR2F6	-1.5108731897212304
HSF2	-1.511088270898951
TSPAN7	-1.5115996853253792
ZNRF2	-1.5116686440699199
SH3GL2	-1.511739939197295
RAB11FIP3	-1.5122439374632
ZNF526	-1.5129971886953772
SPPL2A	-1.5131573840367132
SEZ6	-1.513273885104841
PLCB1	-1.5145225257731505
ASNSD1	-1.5145827020740512
CABYR	-1.515431099210413
CDC42EP3	-1.5154359875184875
SNAPC5	-1.5159542461626387
XIST	-1.5160702192425317
ITSN2	-1.5162018179015326
VWA2	-1.5164085520529202
SLC25A53	-1.516474815979349
ARL14EP	-1.5167099856374169
WSB1	-1.5167407943795945
ARG2	-1.51762377345547
PITPNM3	-1.5181898858582794
SMG8	-1.5183080587878257
HNRNPH1	-1.518358695621608
ZNF34	-1.518472479473215
ZFP3	-1.5187988952560065
CIR1	-1.5192361834342152
DHRSX	-1.5193609436877373
DDX17	-1.5198597127248403
CCDC110	-1.5205723802093971
TTTY10	-1.5209306598190127
ZNF750	-1.5215533259438565
TRIM3	-1.5222864468816482
SLC37A1	-1.522395850601451
LINC01001	-1.5225326832412853
ATP6V0A4	-1.522592562606603
KCNC3	-1.5226626789092317
SEPHS1	-1.5227856704821396
PAPOLG	-1.5230303412827935
SEMA4F	-1.5231926800613689
NMNAT3	-1.523277675703873
EXOC6B	-1.5236834692458547
PRPSAP1	-1.5237986586806116
EXOSC6	-1.524055019342448
SSR4	-1.524398779562667
TCEAL3	-1.5244091587154807
KCNK16	-1.524435735514039
DMTF1	-1.5245018083119963
DGUOK	-1.524967582822917
ZNF669	-1.5253158869469383
TIMP3	-1.5258890060098151
GPR173	-1.5262042395275803
TBCEL	-1.5262473747338519
TRAPPC6A	-1.5262971417903257
FXYD4	-1.5264584305305207
PCDH20	-1.526481588289035
TTLL1	-1.5270806537054704
FAM168A	-1.5272304233657772
DEPDC5	-1.5273055952618095
PEX11A	-1.5275621954386858
ADORA1	-1.5277556513412387
TCEAL5	-1.528212593490514
FZD7	-1.5282637330007958
B4GALNT4	-1.5282644729311428
TMEM63B	-1.52912721075772
LSM7	-1.5295172158808603
NMNAT1	-1.5295302176515997
RBM28	-1.5295640296062274
CAMSAP2	-1.5301151713799246
ADGRB1	-1.5305326230791816
SPR	-1.5307060509074715
MEX3D	-1.53096498891484
CFHR3	-1.5310969974905633
TRPM3	-1.5320690120059837
AHCYL2	-1.532225150648332
DGCR6L	-1.533017588112175
CD81	-1.5330221484784974
ADGRB3	-1.5331290922843053
ALG9	-1.5331916529891503
CACNA1A	-1.5332565032924155
FZR1	-1.5334056619642118
DHDH	-1.5334402909135296
USP16	-1.5335284096437258
ANKRD10	-1.533934224274139
HPS4	-1.5343800269284291
NAT9	-1.5344376125922328
DDC	-1.5346749054878044
RBMX	-1.5347023734054213
UQCR10	-1.5347246613717613
GHET1	-1.5357216391110178
OSGIN1	-1.535916180202516
POLE3	-1.536220423639686
SCN3A	-1.5364266126086232
CADM4	-1.5369030162932502
TRPC3	-1.5372124208356435
LRRC49	-1.5373653404175114
SNRNP48	-1.5380575944289467
FIGNL1	-1.5380971718893954
LINC00886	-1.5381028196673392
ITPR3	-1.5381184726627521
CTSF	-1.538233156840228
RRAGD	-1.5383960748766898
MRFAP1L1	-1.5385505974763605
PDE1C	-1.538586620648929
PLD5	-1.5386165929280833
MRPS33	-1.5391211465328714
GALNT13	-1.5395922846914134
ZNF333	-1.5405161248925279
ACAD10	-1.5406800911653027
DUT	-1.540714295840906
DNAJC22	-1.5414026060487076
CCNO	-1.5415125945714225
TFDP2	-1.5422264163155082
ALG13	-1.5423517112077119
UBTD2	-1.543628750967295
MTUS1	-1.5437334930075244
USE1	-1.5437507143125095
C15ORF39	-1.5438088422250364
ZNF550	-1.5438469400368686
MRRF	-1.5442027185105143
UMODL1	-1.5446094783207287
OGDHL	-1.5446626995426072
PYROXD2	-1.5451559914263058
CAPN1	-1.5454654509484154
POLR2J	-1.5458188017870578
CCSER2	-1.5458493458176457
ABCA5	-1.5460522333373599
N4BP1	-1.54617084648758
DLX6	-1.5467766101528022
ZFYVE26	-1.547404906901312
MIR7-3HG	-1.5474190050877927
AFG3L2	-1.5476289573529234
ATXN7L2	-1.5477244813896769
FAM89A	-1.5478940238229368
RLN2	-1.548618636826057
GTF2IRD1	-1.5491465259865438
FBXO42	-1.5495267292647485
COA3	-1.5503941765690217
TNPO2	-1.5505766689024287
BAD	-1.5508562172527915
FAM228B	-1.5514835929963644
FUCA1	-1.551857366537138
BRIX1	-1.5523235487068774
ST8SIA5	-1.5539035140978168
SMIM10L2A	-1.5541803560651695
STX3	-1.5546042204821753
DGKB	-1.55464863712378
ROCK2	-1.5548820347753531
POLG	-1.5549290031073688
TM2D3	-1.555016965107062
GPALPP1	-1.5554137939434551
LRRCC1	-1.5554362441584633
TCF7L2	-1.556178892028096
CDS1	-1.5562127568583317
ZDHHC1	-1.5564352316641628
LYG1	-1.5564725183974866
PDS5A	-1.5569965176094733
ANKRD17	-1.5574655418465284
MMGT1	-1.5574919934607199
LINC01431	-1.5581609489164392
APBA2	-1.558524756235417
LPIN1	-1.5585762589179997
SMKR1	-1.5587816702031803
AHCTF1	-1.5590336349809863
IER5L	-1.5595243336287572
CDK20	-1.5595251733090214
NUP62	-1.559588855742907
WASL	-1.5598911258316268
USP44	-1.560244824871699
ASXL3	-1.5604867787940002
KIF1A	-1.5605557107252626
ESF1	-1.5610677619490307
AP1S1	-1.5610904277905713
DICER1	-1.5613777876904724
ZNF12	-1.5614966247467252
METTL25	-1.5621522559244991
RABIF	-1.5624157294233993
CTDSPL2	-1.5625681888731777
ACSM3	-1.5628568826835718
TIAF1	-1.5629987724129686
C9ORF64	-1.5631109627313182
PGAP1	-1.5631674507847289
PAX9	-1.5632761293949864
ADCY5	-1.563361001236933
DIRAS1	-1.5633787762312317
FBXO24	-1.563447659280588
SLCO5A1	-1.563462044314802
C6ORF163	-1.5637801020313646
ZNF614	-1.5642908014565688
DDX3X	-1.5649457132446196
POM121C	-1.5650304786498113
ITPA	-1.5651455186200336
ELOVL7	-1.565176706785296
HMGCR	-1.5652660744810607
PFN4	-1.5653957277289736
SAP30BP	-1.5656666347178576
CEP57	-1.5656788052488853
LINC01456	-1.5657016434715447
ZNF516	-1.5658737913082654
LINC00881	-1.5659566695934564
TMEM134	-1.5660144761466228
IGSF22	-1.5666453494414565
DIXDC1	-1.5672644186492424
RAI2	-1.5683768542717142
APAF1	-1.5686053051763456
PPP2R2D	-1.5686363192092658
STK11	-1.5687329266104948
GABRQ	-1.5689538605811926
DAXX	-1.569517279703791
SMPDL3B	-1.5695593800929706
C3ORF33	-1.5696566213863883
SV2A	-1.5703637671901651
EHF	-1.5713926586075642
HES5	-1.5714081118720462
MRAP2	-1.5715046435470192
PPDPF	-1.5716822517035691
FA2H	-1.5721049802771894
TSR2	-1.5733126805096733
GNAL	-1.5735936423832317
IFT52	-1.573661528945595
PHKG2	-1.5740435153820904
WDR5B	-1.5742319182694997
TCF20	-1.5742953144804708
DYM	-1.5743512183079986
NAP1L4	-1.5744565881844883
TMC2	-1.5750100801013776
HIF1AN	-1.5750917609960586
HEATR6	-1.5752240594737912
TRPC6	-1.5756971117830554
SHC4	-1.5759914447085492
CCAR1	-1.5760319373517506
POMGNT2	-1.5762127044730665
ANP32B	-1.576878597072927
SYT13	-1.5771873772405607
ADCY1	-1.577240531300539
GABRB2	-1.5774201333715783
CDKN1C	-1.5780595451540234
SCG5	-1.5783549841429654
MTMR4	-1.578654103849048
FBXO30	-1.5787660161159829
SH3GLB2	-1.5787795514748353
RFWD3	-1.5790088860105986
UBB	-1.5790256451986482
CCDC168	-1.5792564004034622
SKP2	-1.579637857166477
NLN	-1.5796765618859967
TMX1	-1.5802002153447048
FUBP3	-1.5804831184507047
CAND1	-1.5806426354526555
SCYL2	-1.5807935419104082
BHLHB9	-1.5810628417371237
KLHL14	-1.5812684126348582
RIPPLY3	-1.5816230879981554
TCEAL4	-1.5817121458207128
YY2	-1.581748937847003
UEVLD	-1.582026930931063
TMEM106C	-1.5820808585930606
ZNF554	-1.582243261309217
RASA4	-1.5823337334985508
CDK13	-1.5823363364125336
ETS2	-1.5824475071094748
WDR70	-1.5825234149712972
GTPBP6	-1.5827217062130507
SLC48A1	-1.5830005305332733
MED29	-1.583094561597977
RAD54L2	-1.5835553307225563
EFNA1	-1.5839049555759825
NDUFAF5	-1.5841534438629847
PCSK1N	-1.5844093958378196
FLRT3	-1.5851151024526942
VAMP7	-1.585184556454126
SEC62	-1.585422130142677
ZNF653	-1.5855370087697003
GABRB3	-1.5865868930854363
PLS1	-1.5870402972552768
FPGT	-1.5876804605776078
PRPF40A	-1.5879876274887263
AP2B1	-1.5880373560972736
SFXN2	-1.5880986366247132
MAN1B1	-1.5881264373967656
USP2	-1.5882667581659986
CSNK1D	-1.5884928493451131
PLA2G1B	-1.588585084280628
NPC1L1	-1.5886315022369106
PRAC2	-1.588664271089621
ASB4	-1.5886743831328412
RGS17	-1.5889321477651386
MID2	-1.5892266255476264
PACRGL	-1.5892658613951491
CPQ	-1.589355544083821
PSME4	-1.58937948797579
MBD5	-1.5895892987887734
RPS6KA2	-1.5896417207927664
SLC35A2	-1.590279371450623
NANOS3	-1.591111277446627
CHCHD5	-1.5917193243682746
MAPT	-1.5931636892542043
KLK2	-1.5931716839043282
RTN4	-1.5932939768908174
COG7	-1.5934691402759198
PER2	-1.5941142915519217
PLD6	-1.5952964773205185
HIBCH	-1.5961841457351784
NHLH2	-1.5962413894388487
SPIRE2	-1.5963574508095704
CLDN9	-1.5968790379797484
HSPB8	-1.5970388045629949
PTGS2	-1.597328242361285
ZGLP1	-1.5978665164784778
MARVELD3	-1.59810444424138
SCP2	-1.5981163400499856
BPHL	-1.5982284246840022
CSMD2	-1.598763857924784
DDB1	-1.5991802027466862
TMEM11	-1.5994405387009696
ITSN1	-1.5995065065482705
EZH1	-1.599726914955544
SPTBN2	-1.5997735148780816
CHAC1	-1.6004314065375582
SLC15A2	-1.6004314961612063
SPEG	-1.600767725543504
CDK5R2	-1.6013410292684278
ACCS	-1.6017581397904945
FAM161A	-1.6027986926616777
MBNL2	-1.603059334700633
KCTD17	-1.6036209749520984
DLX4	-1.6038196829143463
POU5F2	-1.6044146062645415
SPACA3	-1.6044963903012295
SAP130	-1.6047638060027194
ST6GALNAC3	-1.6048566958838486
PPP2CB	-1.6049397172579878
THNSL2	-1.605122065875865
AC144652.1	-1.605329939905798
TMEM213	-1.605447203156915
B3GALT2	-1.6055384103179595
RASA1	-1.6056288558200051
EMC9	-1.6058060246851629
CCDC92	-1.606081931869544
CDIP1	-1.6062158852253121
PIP5K1C	-1.6066471754026475
EID2	-1.6067072914613507
CSPG5	-1.6067135425181676
DLST	-1.606775700662013
RXRB	-1.6070126645514637
DYNLT1	-1.6071493804756711
HMGN1	-1.6077040224974595
HS3ST1	-1.6082840940063952
RUSC1	-1.6085773187310974
C1ORF21	-1.6089265241972706
THAP3	-1.6091264565906516
METTL2A	-1.6093086807070118
PLXNB1	-1.609607438479855
HECTD1	-1.6100528953169617
CGRRF1	-1.6108511488384847
GREM2	-1.6109546015263405
H2AFV	-1.611127362915472
SYNCRIP	-1.6112403010051888
GDAP1L1	-1.6115119487417733
PEX12	-1.6116922650218948
UNC13A	-1.61185421922117
FITM1	-1.6122139700660636
SPIDR	-1.6125066714825587
CCDC24	-1.6127821786811152
FAM171A2	-1.6135659336701682
KLHL29	-1.6141403470105689
KIF1B	-1.6142218698850164
FAM120C	-1.614632484783015
PNPLA8	-1.6151819527531484
ZSWIM7	-1.6152412590643097
CFAP36	-1.6152455089308033
MEAF6	-1.6153393169465686
SLC37A4	-1.6157449598838072
CCDC88C	-1.6165261286402839
KPNB1	-1.616946306187998
ABTB2	-1.6171602933875782
FABP7	-1.6175610001425675
HNRNPU	-1.6176190238092603
SLC25A38	-1.6177656320344065
GFER	-1.6178599242659395
FURIN	-1.6179596523620532
EPB41L3	-1.6180208264881073
SMTNL2	-1.6186945339981913
MAP2K6	-1.6194172462624428
ERC2	-1.6195787923174214
FBXO33	-1.6197820706874686
GRIK3	-1.6199416196402967
MARCKSL1	-1.6200775880656302
ATP13A1	-1.6202104714271244
GOLGA8B	-1.6206443712609802
NCMAP	-1.6208431300531612
RLN1	-1.6209278208414588
PCP2	-1.6210106448356092
C11ORF53	-1.6211530983805527
SYTL5	-1.6228590527096838
CMTM4	-1.6230349967389817
RNF19A	-1.6232474264814745
RORC	-1.6232563315445698
FOXI1	-1.6233182650467886
APMAP	-1.6235798453761743
CHMP6	-1.6237807536415219
CRY1	-1.6239168317212875
MOSPD1	-1.624311566894638
RPGRIP1	-1.6245380019702629
BROX	-1.6246732766189178
AFF3	-1.6247369244321028
ADAM28	-1.6248943136305563
TRIT1	-1.625148644431817
DTX3	-1.6252479220436657
PANX2	-1.6259151332580268
ASIC3	-1.6265538077540596
B4GALT7	-1.626923705830547
RRP8	-1.62694756020247
POMGNT1	-1.6275332422969486
PLIN1	-1.6276344798023838
