matrix	predictor	purity_method	feature	feature_class	n	spearman_rho	spearman_p	partial_rho	partial_p	circular_with_this_purity	spearman_fdr	partial_fdr	sig_partial_fdr05
HiSeqV2	TACSTD2	estimate_purity	GZMA	gene_marker	515	-0.12969323710251998	0.003193011294845936	-0.1647063584507323	0.00017633735111909058	False	0.039380472636433204	0.0021748273304687837	True
HiSeqV2	TACSTD2	estimate_purity	GZMB	gene_marker	515	-0.14643872522614979	0.0008587369718948787	-0.1690665489187627	0.00011742951884224611	False	0.015886633980055256	0.002172446098581553	True
HiSeqV2	TACSTD2	estimate_purity	PRF1	gene_marker	515	-0.10083453334491833	0.022104057545542705	-0.12865364074258176	0.0034798173838953127	False	0.07239572957610259	0.015478545448117748	True
HiSeqV2	TACSTD2	estimate_purity	NKG7	gene_marker	515	-0.09457313923821323	0.031888745206493416	-0.119329704163929	0.006759040484778261	False	0.0842773980457326	0.016672299862453045	True
HiSeqV2	TACSTD2	estimate_purity	IFNG	gene_marker	515	-0.10684809821068621	0.015273624004217362	-0.12405939130833522	0.0048525610756902805	False	0.06279156535067137	0.015478545448117748	True
HiSeqV2	TACSTD2	estimate_purity	CXCL9	gene_marker	515	-0.05335444346331118	0.22676891869142468	-0.0681193737958479	0.12297519607028118	False	0.3648021735470745	0.2068219206636547	False
HiSeqV2	TACSTD2	estimate_purity	CXCL10	gene_marker	515	-0.01005848590799678	0.819868219062848	-0.016086756334601278	0.7159718177703747	False	0.9192461850098599	0.80275628053042	False
HiSeqV2	TACSTD2	estimate_purity	CD274	gene_marker	515	0.040978283472855634	0.3533684417586714	0.046902648741209654	0.28853001288347346	False	0.544776347711285	0.35585368255628397	False
HiSeqV2	TACSTD2	estimate_purity	PDCD1	gene_marker	515	-0.06988767763929435	0.11317384671268325	-0.09117100363115489	0.03880372990626884	False	0.22039117517733056	0.07976322258510818	False
HiSeqV2	TACSTD2	estimate_purity	CTLA4	gene_marker	515	-0.0931033469408841	0.034660123491348	-0.1287661119364436	0.003451148560743149	False	0.08549497127865839	0.015478545448117748	True
HiSeqV2	TACSTD2	estimate_purity	LAG3	gene_marker	515	-0.11424833870944541	0.009461600400242706	-0.13363857232396126	0.002397008319894501	False	0.057280479809914416	0.01478155130601609	True
HiSeqV2	TACSTD2	estimate_purity	TIGIT	gene_marker	515	-0.03191992746076026	0.46980125512741605	-0.05040205750986059	0.25402113639922386	False	0.5994016013694619	0.3240959326472856	False
HiSeqV2	TACSTD2	estimate_purity	HAVCR2	gene_marker	515	0.03817763505611422	0.387259246293438	0.06564686800167989	0.13720044382263433	False	0.5731436845142883	0.2115173508932279	False
HiSeqV2	TACSTD2	estimate_purity	IDO1	gene_marker	515	-0.014569609266973973	0.741512439812769	-0.01915301638778882	0.6648611484548962	False	0.8573737585335142	0.7687457029009738	False
HiSeqV2	TACSTD2	estimate_purity	FOXP3	gene_marker	515	0.0004791993167599073	0.9913444474699076	-0.004758151705910953	0.9143028952243137	False	0.9913444474699076	0.9143028952243138	False
HiSeqV2	TACSTD2	estimate_purity	MS4A1	gene_marker	515	-0.05427567866781455	0.2188376663625061	-0.06632659692859441	0.13316919707694252	False	0.3648021735470745	0.2115173508932279	False
HiSeqV2	TACSTD2	estimate_purity	CD68	gene_marker	515	0.02519185489392487	0.5684094568159546	0.030390623564944937	0.4917775094865964	False	0.7010383300730106	0.5869602532581957	False
HiSeqV2	TACSTD2	absolute_purity	LeukocyteFraction_methylation	leukocyte_fraction_DNA	500	0.014128905193808241	0.7526425155055151	0.0328035474141489	0.4646968226611583	False	0.8702429085532518	0.5731260812820953	False
HiSeqV2	TACSTD2	absolute_purity	ESTIMATE_Immune_score	estimate_score_circular	502	0.05189674757224	0.24578478910407275	0.07168608504228306	0.10902164411357823	False	0.3860123055407425	0.20169004161011972	False
HiSeqV2	TACSTD2	absolute_purity	ESTIMATE_Stromal_score	estimate_score_circular	502	0.0015157759939291192	0.9729753468919937	0.007378341603733034	0.8691491394857281	False	0.9729753468919937	0.9263444662666053	False
HiSeqV2	TACSTD2	absolute_purity	Wolf_LymphocyteInfiltration	Wolf_signature	444	-0.08779785422766509	0.06454866388751133	-0.09493052497742088	0.0458335562829333	False	0.14926878523986997	0.10599009890428325	False
HiSeqV2	TACSTD2	absolute_purity	Wolf_IFNgamma	Wolf_signature	444	0.1186031721658648	0.012387399542040847	0.14821486354770277	0.001759751807223375	False	0.0654762547222159	0.021703605622421625	True
HiSeqV2	TACSTD2	absolute_purity	Wolf_TGFbeta	Wolf_signature	444	0.18025483435479198	0.0001340897995917524	0.21602187547069662	4.471413734280627e-06	False	0.004961322584894839	0.00016544230816838322	True
HiSeqV2	TACSTD2	absolute_purity	Wolf_MacrophageCSF1	Wolf_signature	444	0.02152058918904144	0.6510953586715201	0.03679123314442397	0.4398541221934321	False	0.7771138151885886	0.5641703465952524	False
HiSeqV2	TACSTD2	absolute_purity	Wolf_WoundHealing_CSR	Wolf_signature	444	0.08162267137808853	0.08581203046140062	0.08173281870810638	0.08574331827145817	False	0.17639139594843462	0.17625015422466403	False
HiSeqV2	TACSTD2	absolute_purity	CIBERSORT_CD8_T	CIBERSORT	502	-0.1178483939433465	0.008215833205080427	-0.1177138422302498	0.008354770605559215	False	0.06287026564805778	0.04110990031414882	True
HiSeqV2	TACSTD2	absolute_purity	CIBERSORT_Tregs	CIBERSORT	502	0.1173448259400716	0.008495981844332133	0.1191550762396145	0.0075872142168332875	False	0.06287026564805778	0.04110990031414882	True
HiSeqV2	TACSTD2	absolute_purity	CIBERSORT_NK_activated	CIBERSORT	502	-0.055805210510130515	0.21196093243119005	-0.05620906242125582	0.2091233769193392	False	0.37842911515674643	0.3305022422595542	False
HiSeqV2	TACSTD2	absolute_purity	CIBERSORT_Macrophage_M1	CIBERSORT	502	0.0038240634386348814	0.9318907442447797	0.006028183605260214	0.8929335208769784	False	0.9577765982515791	0.9263444662666053	False
HiSeqV2	TACSTD2	absolute_purity	CIBERSORT_Macrophage_M2	CIBERSORT	502	0.08114777618364427	0.06927696688859683	0.08140492477818284	0.06867378054481585	False	0.15077928087518133	0.14946646353871684	False
HiSeqV2	TACSTD2	absolute_purity	CYT_GZMA_PRF1	gene_score	502	-0.10605442954121817	0.01745547662624787	-0.11603590888743638	0.00933504591963155	False	0.07176140390790792	0.04110990031414882	True
HiSeqV2	TACSTD2	absolute_purity	CD8_score	gene_score	502	-0.10700987957859256	0.016462009492209217	-0.11498531347468036	0.009999705481819983	False	0.07176140390790792	0.04110990031414882	True
HiSeqV2	TACSTD2	absolute_purity	GEP18	gene_score	502	-0.02670012039081591	0.550613667228294	-0.027540801590738424	0.538539248712598	False	0.6790901895815626	0.6226860063239413	False
HiSeqV2	TACSTD2	absolute_purity	CD8A	gene_marker	502	-0.09534326289465019	0.03270046004131604	-0.10359934147872985	0.020377762729810026	False	0.08915771321937103	0.057998247769459305	False
HiSeqV2	TACSTD2	absolute_purity	CD8B	gene_marker	502	-0.10067856815768017	0.024080010763246843	-0.10560315261402911	0.01805789352506081	False	0.08909603982401332	0.057998247769459305	False
HiSeqV2	TACSTD2	absolute_purity	CD3E	gene_marker	502	-0.055462638635787355	0.21478409238626148	-0.06130221406984159	0.17068984805821177	False	0.37842911515674643	0.28706928991608344	False
HiSeqV2	TACSTD2	absolute_purity	CD2	gene_marker	502	-0.029020243667695584	0.5165163737259332	-0.029593033957442828	0.5086944383030588	False	0.6590036492365354	0.6071514263617154	False
HiSeqV2	TACSTD2	absolute_purity	GZMA	gene_marker	502	-0.1239883413440133	0.0054055154319739614	-0.13520265461088324	0.0024243937339933934	False	0.06287026564805778	0.02242564203943889	True
HiSeqV2	TACSTD2	absolute_purity	GZMB	gene_marker	502	-0.1426966676094716	0.0013477245242647388	-0.15760274263787324	0.00039866107375257287	False	0.024932903698897668	0.007375229864422598	True
HiSeqV2	TACSTD2	absolute_purity	PRF1	gene_marker	502	-0.0952649534730879	0.032844445454076186	-0.10207168821815531	0.022316498009255253	False	0.08915771321937103	0.058979316167317455	False
HiSeqV2	TACSTD2	absolute_purity	NKG7	gene_marker	502	-0.08427072740413945	0.05919179547624321	-0.09210777064390689	0.03931412498726894	False	0.14600642884139992	0.09697484163526339	False
HiSeqV2	TACSTD2	absolute_purity	IFNG	gene_marker	502	-0.0986954935647859	0.02702225768007744	-0.10373371099305333	0.02021446333769145	False	0.08915771321937103	0.057998247769459305	False
HiSeqV2	TACSTD2	absolute_purity	CXCL9	gene_marker	502	-0.053694632424422614	0.22978426254129392	-0.055567057984372586	0.21437983281700815	False	0.3860123055407425	0.3305022422595542	False
HiSeqV2	TACSTD2	absolute_purity	CXCL10	gene_marker	502	-0.008225951625733878	0.854131887397176	-0.005554145495972448	0.9013081293404809	False	0.9294964656969269	0.9263444662666053	False
HiSeqV2	TACSTD2	absolute_purity	CD274	gene_marker	502	0.04212300850744079	0.34627131115378684	0.050672563328327806	0.25759249889040026	False	0.47451994491444865	0.352997128109067	False
HiSeqV2	TACSTD2	absolute_purity	PDCD1	gene_marker	502	-0.06728738754905114	0.13218368675290462	-0.07256026468491811	0.10476041591933485	False	0.25741033736091956	0.20169004161011972	False
HiSeqV2	TACSTD2	absolute_purity	CTLA4	gene_marker	502	-0.09478682853664035	0.03373535094787012	-0.107502169343578	0.016075657934662462	False	0.08915771321937103	0.057998247769459305	False
HiSeqV2	TACSTD2	absolute_purity	LAG3	gene_marker	502	-0.11274734044356999	0.0114743123301512	-0.12243843456658791	0.006069024515303927	False	0.0654762547222159	0.04110990031414882	True
HiSeqV2	TACSTD2	absolute_purity	TIGIT	gene_marker	502	-0.03271138564148052	0.46460881352270345	-0.03441002867058984	0.4421875689530357	False	0.6139473607264295	0.5641703465952524	False
HiSeqV2	TACSTD2	absolute_purity	HAVCR2	gene_marker	502	0.051394957301653894	0.2503863603507519	0.06570153509797584	0.1419649143594243	False	0.3860123055407425	0.2501286586332714	False
HiSeqV2	TACSTD2	absolute_purity	IDO1	gene_marker	502	-0.012253649632007285	0.7841820272392912	-0.010171003637947176	0.8203498060189994	False	0.879234394177387	0.9197861461425145	False
HiSeqV2	TACSTD2	absolute_purity	FOXP3	gene_marker	502	-0.0040594285350032755	0.9277098491783125	-0.00013239777323979085	0.9976414081021578	False	0.9577765982515791	0.9976414081021577	False
HiSeqV2	TACSTD2	absolute_purity	MS4A1	gene_marker	502	-0.0484776088425628	0.27832583006805733	-0.05079179036344507	0.2564729982311735	False	0.41192222850072485	0.352997128109067	False
HiSeqV2	TACSTD2	absolute_purity	CD68	gene_marker	502	0.04321041099522296	0.3339528692106221	0.05160506257524238	0.24892650943321673	False	0.47451994491444865	0.352997128109067	False
HiSeqV2	CLDN4	estimate_purity	LeukocyteFraction_methylation	leukocyte_fraction_DNA	513	-0.11492444156139486	0.009180215704158182	-0.08158290604889913	0.06509949562070691	False	0.022644532070256847	0.12677270199821872	False
HiSeqV2	CLDN4	estimate_purity	ESTIMATE_Immune_score	estimate_score_circular	515	-0.06462425880926838	0.14305044325865524	0.029096852908688423	0.5104066722851961	True	0.20357178463731707	0.5722741477137047	False
HiSeqV2	CLDN4	estimate_purity	ESTIMATE_Stromal_score	estimate_score_circular	515	-0.07565981162885711	0.08629362958263158	-0.003765968641558959	0.9321239773858907	True	0.12771457178229473	0.9321239773858907	False
HiSeqV2	CLDN4	estimate_purity	Wolf_LymphocyteInfiltration	Wolf_signature	457	-0.14134124854869662	0.002457931460288859	-0.09547589013108133	0.041563076868359174	False	0.00909434640306878	0.10252225627528595	False
HiSeqV2	CLDN4	estimate_purity	Wolf_IFNgamma	Wolf_signature	457	0.01992984644263685	0.6708900048782418	0.0929335697942713	0.047326658576120506	False	0.6895258383470818	0.10687472094758087	False
HiSeqV2	CLDN4	estimate_purity	Wolf_TGFbeta	Wolf_signature	457	0.06257146505074998	0.18178782611765032	0.151285171520159	0.0011937477398272136	False	0.23193619194320902	0.007361444395601151	True
HiSeqV2	CLDN4	estimate_purity	Wolf_MacrophageCSF1	Wolf_signature	457	-0.08787229646056614	0.06052046407168535	0.027493963240336847	0.558137848973286	False	0.09735900741966773	0.6073853062356348	False
HiSeqV2	CLDN4	estimate_purity	Wolf_WoundHealing_CSR	Wolf_signature	457	0.13657081945009397	0.0034415453649369746	0.11646830372551382	0.012819987791645648	False	0.010611431541889005	0.03648765756083761	True
HiSeqV2	CLDN4	estimate_purity	CIBERSORT_CD8_T	CIBERSORT	515	-0.05517143861438898	0.2113181645738796	-0.05170069721296814	0.24197490063001065	False	0.26062573630778485	0.33159523419668124	False
HiSeqV2	CLDN4	estimate_purity	CIBERSORT_Tregs	CIBERSORT	515	0.13932776019862345	0.0015262788998532718	0.15452271009629984	0.00043829593903092393	False	0.007316242893996268	0.004999919575840719	True
HiSeqV2	CLDN4	estimate_purity	CIBERSORT_NK_activated	CIBERSORT	515	-0.050524354312426405	0.2524059496411495	-0.05982288666325335	0.17567587726140438	False	0.2918443792725791	0.2600002983468785	False
HiSeqV2	CLDN4	estimate_purity	CIBERSORT_Macrophage_M1	CIBERSORT	515	-0.06029468170768881	0.1718691482288122	-0.03847374732262465	0.3840496920291936	False	0.23193619194320902	0.47049665572778715	False
HiSeqV2	CLDN4	estimate_purity	CIBERSORT_Macrophage_M2	CIBERSORT	515	0.13737294233996733	0.0017796266498909842	0.15208785454484597	0.0005405318460368345	False	0.007316242893996268	0.004999919575840719	True
HiSeqV2	CLDN4	estimate_purity	CYT_GZMA_PRF1	gene_score	515	-0.1665745884141649	0.00014612915032449395	-0.148569805779909	0.0007278179673545352	False	0.0018022595206687586	0.005385852958423561	True
HiSeqV2	CLDN4	estimate_purity	CD8_score	gene_score	515	-0.11525826367888618	0.008844665590404302	-0.08416436701097471	0.056536513936930786	False	0.022644532070256847	0.11621394531480217	False
HiSeqV2	CLDN4	estimate_purity	GEP18	gene_score	515	-0.09707952637501595	0.02759916683195268	-0.05375145676819963	0.22377833300049332	False	0.05105845863911246	0.3184537815776251	False
HiSeqV2	CLDN4	estimate_purity	CD8A	gene_marker	515	-0.11828312656028608	0.007205637863577844	-0.08683815808650311	0.04910460151645608	False	0.02050835391941386	0.10687472094758087	False
HiSeqV2	CLDN4	estimate_purity	CD8B	gene_marker	515	-0.09509521544356343	0.030951022668028905	-0.06317061962949316	0.15268292280318785	False	0.05453275422462236	0.24562035407469351	False
HiSeqV2	CLDN4	estimate_purity	CD3E	gene_marker	515	-0.14092243262925497	0.001344620003445377	-0.11933155237668445	0.0067581799045456975	False	0.007316242893996268	0.027783628496465644	True
HiSeqV2	CLDN4	estimate_purity	CD2	gene_marker	515	-0.10987419094748517	0.01259779900536202	-0.07380012408203508	0.09464846819094089	False	0.027418739011670277	0.16676158681261014	False
HiSeqV2	CLDN4	estimate_purity	GZMA	gene_marker	515	-0.18234072909065704	3.1428056246626054e-05	-0.16673901053046583	0.00014607531140698056	False	0.0005814190405625821	0.0035278178570595327	True
HiSeqV2	CLDN4	estimate_purity	GZMB	gene_marker	515	-0.1825001839991041	3.092214127489599e-05	-0.1638543776600066	0.00019069285713835312	False	0.0005814190405625821	0.0035278178570595327	True
HiSeqV2	CLDN4	estimate_purity	PRF1	gene_marker	515	-0.13977970711867768	0.0014726307338371954	-0.11385421345936599	0.00978391062485533	False	0.007316242893996268	0.03290951755633156	True
HiSeqV2	CLDN4	estimate_purity	NKG7	gene_marker	515	-0.13773837684658566	0.0017295181623289615	-0.11136863449155981	0.011516650261479274	False	0.007316242893996268	0.0355096716395611	True
HiSeqV2	CLDN4	estimate_purity	IFNG	gene_marker	515	-0.16152303246687125	0.0002324748832205985	-0.13999745307649702	0.0014630332792038626	False	0.002150392669790536	0.007733175904363274	True
HiSeqV2	CLDN4	estimate_purity	CXCL9	gene_marker	515	-0.11146692933823986	0.011362978894630806	-0.0796770632159481	0.07109403200126121	False	0.02627688869383374	0.13152395920233323	False
HiSeqV2	CLDN4	estimate_purity	CXCL10	gene_marker	515	-0.05901812978228848	0.18114238886664474	-0.015461891842273123	0.7265542532531002	False	0.23193619194320902	0.7680716391532774	False
HiSeqV2	CLDN4	estimate_purity	CD274	gene_marker	515	0.04462782588244787	0.31210771788354064	0.11674897725743141	0.008060996193742148	False	0.3499389564148789	0.029825685916845944	True
HiSeqV2	CLDN4	estimate_purity	PDCD1	gene_marker	515	-0.022254458274680762	0.6143532586389454	0.03293399319247974	0.45624177216643497	False	0.6494591591325994	0.5275295490674404	False
HiSeqV2	CLDN4	estimate_purity	CTLA4	gene_marker	515	-0.10020950530497266	0.022946928449926417	-0.06190901741219773	0.16106403006801312	False	0.04468612382354092	0.24830704635485357	False
HiSeqV2	CLDN4	estimate_purity	LAG3	gene_marker	515	-0.1290600354978254	0.0033462319498296393	-0.10269125674155928	0.019876936553233495	False	0.010611431541889005	0.052531903747831385	False
HiSeqV2	CLDN4	estimate_purity	TIGIT	gene_marker	515	-0.1069381464759786	0.0151873075302873	-0.06992211928681365	0.11334787650811828	False	0.031218354367812784	0.1906305195818353	False
HiSeqV2	CLDN4	estimate_purity	HAVCR2	gene_marker	515	-0.009777310004302656	0.8248210009244592	0.1195724886161381	0.006646830354309818	False	0.8248210009244592	0.027783628496465644	True
HiSeqV2	CLDN4	estimate_purity	IDO1	gene_marker	515	-0.07653088678846715	0.0827253242408401	-0.044678016836303194	0.312035819930878	False	0.12753487487129514	0.39811466680836155	False
HiSeqV2	CLDN4	estimate_purity	FOXP3	gene_marker	515	-0.02974242563377781	0.5006470811871389	0.03765959152370128	0.39419990074490274	False	0.5448218236448276	0.47049665572778715	False
HiSeqV2	CLDN4	estimate_purity	MS4A1	gene_marker	515	-0.08486163498598692	0.05427812768226542	-0.05054630883718932	0.2526628733876722	False	0.09128594201108275	0.3338759398337097	False
HiSeqV2	CLDN4	estimate_purity	CD68	gene_marker	515	-0.054097298379088075	0.22035768966609293	0.006449634579862449	0.8840249252129702	False	0.26300756508533674	0.9085811731355525	False
HiSeqV2	CLDN4	absolute_purity	LeukocyteFraction_methylation	leukocyte_fraction_DNA	500	-0.09389476859297258	0.035822646185702564	-0.08937854990788006	0.045982517490068556	False	0.07363543938172194	0.10007959689014921	False
HiSeqV2	CLDN4	absolute_purity	ESTIMATE_Immune_score	estimate_score_circular	502	-0.04387450556099978	0.326570143725109	-0.018369897173165357	0.68167281302508	False	0.37759672868215727	0.7257890333357506	False
HiSeqV2	CLDN4	absolute_purity	ESTIMATE_Stromal_score	estimate_score_circular	502	-0.05118508133725821	0.25232866542857957	-0.028328499489641196	0.5269813299655628	False	0.32193657313301527	0.5908578548098735	False
HiSeqV2	CLDN4	absolute_purity	Wolf_LymphocyteInfiltration	Wolf_signature	444	-0.12626862088648688	0.0077260203897601566	-0.11565208014086081	0.014871440756073709	False	0.025987523129193255	0.04232640830574825	True
HiSeqV2	CLDN4	absolute_purity	Wolf_IFNgamma	Wolf_signature	444	0.03466085987767394	0.4663016178774944	0.07368694708134235	0.12146471098126863	False	0.5074458782784498	0.1953997524481278	False
HiSeqV2	CLDN4	absolute_purity	Wolf_TGFbeta	Wolf_signature	444	0.08538608706459204	0.072270814665282	0.12915349694686762	0.006486933846298864	False	0.1233724562207683	0.026668505812561995	True
HiSeqV2	CLDN4	absolute_purity	Wolf_MacrophageCSF1	Wolf_signature	444	-0.06297481289908512	0.1853251040032805	-0.039154689563763986	0.4110212522262059	False	0.2637318787738992	0.49057375265708447	False
HiSeqV2	CLDN4	absolute_purity	Wolf_WoundHealing_CSR	Wolf_signature	444	0.12311580713552249	0.009410109421611848	0.12365080627074296	0.009182063146965114	False	0.02901450404996986	0.028311361369809104	True
HiSeqV2	CLDN4	absolute_purity	CIBERSORT_CD8_T	CIBERSORT	502	-0.04893743191896494	0.2737870196791766	-0.04432987000216603	0.3220543123538564	False	0.3327445425863788	0.4108968812790582	False
HiSeqV2	CLDN4	absolute_purity	CIBERSORT_Tregs	CIBERSORT	502	0.12944861732574958	0.0036684802059253323	0.1364922132883966	0.0021999636554246842	False	0.017691319820462254	0.013566442541785552	True
HiSeqV2	CLDN4	absolute_purity	CIBERSORT_NK_activated	CIBERSORT	502	-0.05504924678429374	0.218226739354414	-0.05738603375062683	0.1997298086714945	False	0.2883710484326185	0.284230881570973	False
HiSeqV2	CLDN4	absolute_purity	CIBERSORT_Macrophage_M1	CIBERSORT	502	-0.055603445567316064	0.2136204384099023	-0.04447276395359059	0.32049544020359444	False	0.2883710484326185	0.4108968812790582	False
HiSeqV2	CLDN4	absolute_purity	CIBERSORT_Macrophage_M2	CIBERSORT	502	0.14783006973594434	0.0008931091030858911	0.14948185816320977	0.0007897126777117293	False	0.006609007362835593	0.007266231368712929	True
HiSeqV2	CLDN4	absolute_purity	CYT_GZMA_PRF1	gene_score	502	-0.15653624449873688	0.0004311702510438001	-0.15198426775998766	0.0006420025462353233	False	0.005051914283012186	0.007266231368712929	True
HiSeqV2	CLDN4	absolute_purity	CD8_score	gene_score	502	-0.10097063691883568	0.02367096741546849	-0.08920351270695993	0.04597341290795844	False	0.06255898531230958	0.10007959689014921	False
HiSeqV2	CLDN4	absolute_purity	GEP18	gene_score	502	-0.07998995079193856	0.07335659559072709	-0.06426995387265759	0.15087481284723583	False	0.1233724562207683	0.23259866980615526	False
HiSeqV2	CLDN4	absolute_purity	CD8A	gene_marker	502	-0.10266778794613818	0.021411064176903753	-0.09099654162613527	0.04175878139845951	False	0.06093918265734145	0.10007959689014921	False
HiSeqV2	CLDN4	absolute_purity	CD8B	gene_marker	502	-0.08210707823205277	0.06603927734842507	-0.0693445147662527	0.12111039118086384	False	0.12217266309458638	0.1953997524481278	False
HiSeqV2	CLDN4	absolute_purity	CD3E	gene_marker	502	-0.12886924842203876	0.0038251502314512985	-0.12276291489807742	0.005934907991556852	False	0.017691319820462254	0.026668505812561995	True
HiSeqV2	CLDN4	absolute_purity	CD2	gene_marker	502	-0.0981810281908818	0.027834308765359854	-0.08603254481855227	0.05430093791253337	False	0.06399863861391271	0.10526164274377628	False
HiSeqV2	CLDN4	absolute_purity	GZMA	gene_marker	502	-0.17165649378760142	0.0001110149002320623	-0.16840293249991584	0.0001524574605998028	False	0.0025028094249651585	0.003275366398781868	True
HiSeqV2	CLDN4	absolute_purity	GZMB	gene_marker	502	-0.16953253845080318	0.00013528699594406263	-0.16676622598997423	0.00017704683236658745	False	0.0025028094249651585	0.003275366398781868	True
HiSeqV2	CLDN4	absolute_purity	PRF1	gene_marker	502	-0.13146843083993334	0.0031667251823988053	-0.12303810017457259	0.005823259784045724	False	0.017691319820462254	0.026668505812561995	True
HiSeqV2	CLDN4	absolute_purity	NKG7	gene_marker	502	-0.1259270902144579	0.004718272760707883	-0.11759003221245655	0.008423832348710948	False	0.017733926485652335	0.028311361369809104	True
HiSeqV2	CLDN4	absolute_purity	IFNG	gene_marker	502	-0.15375986601660074	0.0005461528954607769	-0.1468072235686282	0.0009819231579341796	False	0.005051914283012186	0.007266231368712929	True
HiSeqV2	CLDN4	absolute_purity	CXCL9	gene_marker	502	-0.0993900754724571	0.02595830679992169	-0.08760031903494146	0.05003889971193956	False	0.06399863861391271	0.10285773829676464	False
HiSeqV2	CLDN4	absolute_purity	CXCL10	gene_marker	502	-0.04843127782631456	0.27878596811291195	-0.03067729581413916	0.4932827785486348	False	0.3327445425863788	0.5703582126968589	False
HiSeqV2	CLDN4	absolute_purity	CD274	gene_marker	502	0.06127754710530826	0.1704338402098201	0.09214605234519609	0.03923211258116734	False	0.2522420835105338	0.10007959689014921	False
