sample	CCL5	CD2	CD27	CD274	CD276	CD3E	CD68	CD8A	CD8B	CLDN4	CMKLR1	CTLA4	CXCL10	CXCL9	CXCR6	FOXP3	GZMA	GZMB	HAVCR2	HLA-DQA1	HLA-DRB1	HLA-E	IDO1	IFNG	LAG3	MS4A1	NKG7	PDCD1	PDCD1LG2	PRF1	PSMB10	STAT1	TACSTD2	TIGIT	CYT_GZMA_PRF1	CD8_score	GEP18	ESTIMATE_Stromal_score	ESTIMATE_Immune_score	ESTIMATE_score	estimate_purity	absolute_purity	aran_estimate_purity	aran_absolute_purity	aran_lump_purity	aran_ihc_purity	aran_cpe_purity	LeukocyteFraction_methylation	CIBERSORT_CD8_T	CIBERSORT_Tregs	CIBERSORT_NK_activated	CIBERSORT_Macrophage_M1	CIBERSORT_Macrophage_M2	Wolf_LymphocyteInfiltration	Wolf_MacrophageCSF1	Wolf_IFNgamma	Wolf_TGFbeta	Wolf_WoundHealing_CSR
TCGA-38-4628-01	6.4476	6.5822	5.6116	4.7334	11.6716	5.7147	12.6929	5.1348	8.9957	14.2623	7.7158	3.9578	6.9462	4.97	4.645	4.6518	4.2729	3.8669	9.3936	11.3342	12.9668	13.2554	5.5395	0.0	3.3456	3.4327	4.7334	3.0478	6.3165	4.5509	10.4698	11.5022	13.3303	3.5924	4.4119	7.06525	7.443644444444443	336.32	720.64	1056.96	0.724741849722725	0.5	0.7247	0.5		0.75	0.637	0.152455205913091	0.0626493584749192	0.0023601079542134	0.0247906083264366	0.0046694569737949	0.586574331873924	-0.1006	0.5049	0.0384	0.0916	0.209
TCGA-38-4629-01	10.9505	8.4368	8.1852	8.1602	12.1853	8.7732	13.8616	9.4195	7.3781	13.2428	9.7469	6.0962	11.289	12.1617	7.9417	6.7281	8.6933	8.6198	10.8807	13.2078	14.8753	14.3677	11.1284	5.0854	8.3024	6.0509	9.248	7.1698	9.1307	9.0115	11.5477	13.6985	13.5799	7.5555	8.8524	8.3988	10.656277777777776	918.97	1883.89	2802.86	0.5264177827363489	0.4	0.5264	0.31		0.7	0.4569	0.423465646196953	0.146893085898426	0.0	0.0324135863143779	0.061675927297002	0.450326951178945					
TCGA-38-4630-01	8.8883	7.2491	6.2726	4.854	11.0894	7.4193	10.8582	7.6893	5.963	12.7047	7.8111	5.8118	9.7904	10.2667	5.7773	6.9697	5.6933	5.459	7.72	10.8661	12.2006	12.4423	8.3441	2.1123	6.8635	2.7092	5.9371	4.9188	6.3901	6.4165	8.9097	14.0391	10.8605	6.1725	6.0549	6.82615	8.600766666666665	-412.46	-361.37	-773.82	0.8816734000155427	0.79	0.8817	0.79		0.8	0.8498	0.191862671997972	0.102375795973681	0.0	0.0309437694166823	0.0793103597281068	0.320262232010773					
TCGA-38-4631-01	9.1427	7.5285	7.6158	3.9189	10.4905	7.1682	13.2569	7.5827	6.6193	13.0615	6.3124	5.7436	9.5273	9.9418	6.7824	5.0203	7.2817	8.0861	8.0309	10.9295	12.821	13.3082	8.1109	3.0113	6.2837	2.5131	7.4203	4.7494	6.2837	7.453	10.4763	13.0925	12.3032	5.3305	7.36735	7.101	8.657988888888887	-828.13	254.82	-573.31	0.8674055028562242	0.49	0.8674	0.32	0.6497	0.8	0.7072	0.310960988616116	0.052857842353103	0.0	0.0023478448822143	0.0536763444481327	0.107331178953888	0.5354	0.0869	0.5523	-0.1696	0.564
TCGA-38-4632-01	9.4914	8.922	7.6484	7.2151	11.0225	8.7584	12.3754	8.5996	6.8351	13.8423	8.2251	6.8447	10.3588	10.3428	8.0023	7.008	7.1927	8.5911	10.1553	13.3298	13.7048	12.8797	8.0108	3.3471	7.0584	7.1072	7.7642	8.0939	7.2372	7.7126	10.5586	12.9969	13.009	6.9819	7.45265	7.71735	9.503861111111114	60.86	1531.5	1592.36	0.6684100827451426	0.37	0.6684	0.35	0.6173	0.7	0.5602	0.314434928324006	0.0951005802377526	0.0198109878235279	0.0	0.0497425284670906	0.331254914111698	1.2436	0.9484	0.3172	0.0138	0.425
TCGA-38-6178-01	7.8328	7.273	7.3219	4.3576	10.9185	7.9827	11.6741	6.3038	3.834	12.8884	7.273	5.5066	7.0618	8.648	5.8565	5.3124	5.4562	6.1219	8.3008	12.8441	13.7376	13.9576	9.798	0.0	5.8758	7.0104	5.3772	6.5277	5.756	7.5013	10.4708	13.2375	12.5327	6.1851	6.47875	5.0689	8.652877777777778	305.45	409.24	714.69	0.7584300514407953	0.32	0.7584	0.33	0.6539	0.675	0.6553	0.309406366207896	0.0374146371073578	0.0032188087077273	0.0	0.0299899283874421	0.331523312588776	0.4771	0.2338	0.2485	0.5333	-0.0735
TCGA-38-7271-01	11.7615	10.4216	11.1746	6.3619	10.646	11.5915	12.7025	10.4978	8.2833	13.6993	9.857	7.1521	8.9299	11.9427	9.2309	8.2319	9.6933	8.7354	9.6394	12.9393	14.4844	14.6087	9.6544	2.6588	8.0092	11.8108	9.4298	8.3215	7.9573	9.9551	10.931	13.0479	12.7628	9.3895	9.824200000000001	9.390550000000001	10.662438888888891	1191.36	2743.79	3935.15	0.37849959502464203	0.26	0.3785	0.19	0.4235	0.7	0.3431	0.556715143451291	0.137591959155312	0.0570382778114484	0.0309351959807194	0.0294553224153336	0.190735020936599	3.1459	1.5458	0.3349	0.2962	-0.17
TCGA-38-A44F-01	10.4658	9.7888	9.5655	4.8277	10.7917	9.7425	12.7144	8.3401	6.4833	12.4427	9.4267	7.6617	10.0712	11.5681	7.7937	6.8499	8.3452	7.1952	9.3556	11.7308	13.8135	13.881	9.7104	4.2245	7.6162	10.2583	8.124	6.4366	6.6809	8.4873	11.3543	12.8265	12.7598	7.3547	8.41625	7.4117	9.770644444444446	426.69	1875.62	2302.31	0.5874115799764422	0.26	0.5874		0.5909	0.8	0.554	0.399930557406542	0.0665320108304155	0.0497473872867677	0.0552139914862614	0.0717745499041366	0.204529689481868	2.1364	1.1018	0.4166	0.345	-0.146
TCGA-44-2655-01	9.0835	8.7363	8.0247	4.9318	10.3017	8.6636	11.7617	7.0921	4.8172	12.8344	7.6763	5.6719	6.7783	8.3256	7.0391	5.9375	6.7851	5.5733	8.2479	11.2137	14.7563	13.6483	7.0363	1.3526	5.1474	9.3414	6.0387	5.1046	6.078	6.6428	10.5376	11.887	12.9585	6.331	6.7139500000000005	5.95465	8.619394444444445	-437.38	861.14	423.77	0.785562474058798	0.33	0.7856	0.3		0.4	0.5834	0.394396540716171	0.0379850348585344	0.008866076586108	0.0358690862212816	0.0098383894213434	0.241183403935413	1.3521	0.5359	0.1311	-0.0925	0.0655
TCGA-44-2656-01	11.8199	9.935	9.6243	8.8111	11.067	9.9458	13.4033	10.496	8.8024	13.5818	10.0622	7.1975	10.9081	12.8015	9.1453	6.3005	9.6009	9.2414	10.1845	13.3354	14.4066	14.3742	12.253	5.1572	8.3093	7.9085	9.2107	7.2953	8.5567	9.6209	11.4965	14.6022	13.4953	7.8074	9.6109	9.6492	11.009961111111114	731.06	2175.91	2906.97	0.5133635452277446	0.32	0.5134	0.31	0.54665	0.73125	0.48745	0.4161789635501583	0.13999430851222433	0.0	0.0216004211778037	0.08773687693179306	0.20470391775359967	2.1637	1.3738	0.5432	0.1308	0.0365
TCGA-44-2657-01	11.6467	10.4844	10.597	6.0466	10.4432	10.655	12.8262	10.4646	8.6108	13.965	9.8035	7.1762	10.5322	12.4645	8.5214	7.3236	9.2927	8.5214	9.5674	14.0355	15.2644	14.5858	10.0896	5.4357	8.6475	11.6719	9.4766	8.5371	8.3027	10.3756	11.0239	13.4383	12.9236	8.4704	9.834150000000001	9.537700000000001	10.74012222222222	679.86	2387.9	3067.76	0.49296779611639197	0.34	0.493	0.34		0.725	0.4853	0.523986613082753	0.157874479965303	0.0306506116650182	0.0021449400137622	0.0926726907649516	0.209361627908084	2.9071	1.3786	0.3231	0.1375	-0.0605
TCGA-44-2659-01	10.7987	9.7351	9.5706	5.7798	10.3021	9.7691	11.7747	9.5117	7.4772	12.9296	9.0506	6.0167	9.6218	11.0649	7.9397	7.182	8.0909	5.9648	8.8758	13.231	14.2832	14.6636	8.2497	3.8483	6.891	7.6374	8.0823	6.3121	6.8507	8.2152	10.3866	13.3011	12.3149	7.6886	8.15305	8.49445	9.869216666666667	641.16	1273.63	1914.79	0.6324717686466635	0.42	0.6325	0.41		0.675	0.5517		0.167428823657802	0.0567620235312051	0.0095046576248865	0.066587281255578	0.147166868652872	1.7801	0.7728	0.1844	0.2122	-0.1355
TCGA-44-2661-01	11.195	10.6403	10.0773	6.6908	11.5678	10.1594	13.2227	9.7907	8.3259	12.9428	9.5976	7.9674	11.527	12.0046	9.5522	8.2124	9.981	7.9921	10.5067	14.9531	15.9876	14.4482	9.6181	5.3185	7.0032	10.1257	8.6904	6.6908	8.6684	9.7977	10.7887	13.1586	11.9466	8.44	9.88935	9.0583	10.679572222222223	1019.75	2577.1	3596.85	0.42397811279664127	0.29	0.424	0.29		0.725	0.4379	0.536850445276303	0.0962225280967203	0.0	0.041914517995291	0.0560941657481489	0.262192389667459					
TCGA-44-2662-01	8.8687	7.5134	6.9827	8.6592	12.0352	7.7627	13.4093	6.2421	4.1308	13.9337	9.2671	6.3476	9.3717	9.8919	6.4099	6.5165	6.5874	7.2899	10.3931	11.9799	13.219	12.997	8.0139	1.6575	5.9553	4.2982	6.3791	5.0109	7.864	7.0915	10.5482	12.2746	13.3576	6.4812	6.839449999999999	5.18645	9.114944444444443	819.69	1702.24	2521.93	0.5610213168502834	0.26	0.561	0.25		0.75	0.4072	0.53584856642382	0.0028104710237216337	0.004213882418867633	0.0013416876756965335	0.021830946433396267	0.274963238896784	0.6131	1.2267	0.2382	0.5935	0.185
TCGA-44-2665-01	8.4654	8.3337	6.9085	7.355	12.0769	8.1604	12.2655	6.7577	4.542	12.3185	8.5967	6.5323	7.4598	8.0277	6.4328	7.5756	6.3001	5.3689	9.6791	12.0384	13.6742	13.3992	10.8284	1.5348	5.301	3.6848	5.6399	5.0761	8.2575	6.8848	10.9507	11.8327	12.175	6.2197	6.5924499999999995	5.64985	9.042355555555554	1496.26	1324.81	2821.06	0.5241444864486628	0.43	0.5241	0.45	0.6533	0.8075	0.6132500000000001	0.2516697226569767	0.021895470010086866	0.0029396981370177996	0.0115890715708674	0.009655205069304467	0.33623386115842996	0.4068	0.9044	0.3545	0.7397	-0.068
TCGA-44-2666-01	8.6503	7.1829	7.4251	7.0976	10.9949	7.3434	11.2558	7.9365	5.4716	12.9675	7.38	4.2107	5.5508	6.5546	6.7293	4.3139	5.6379	5.65	7.6791	10.4566	12.8791	13.7499	7.9067	0.5029	4.9748	5.7761	5.8921	4.4498	5.0674	7.1663	9.9253	12.989	11.9991	4.9555	6.4021	6.70405	8.420261111111111	-715.25	135.45	-579.79	0.867878423798799	0.56	0.8679	0.58	0.7975	0.8166500000000001	0.77165	0.20172483940485267	0.0444172130172358	0.0033427141218751	0.038010318984368165	0.0	0.15019084160353824	0.4267	0.1384	0.1309	0.0094	-0.0265
TCGA-44-2668-01	12.0634	8.7729	7.853	8.3563	11.6761	9.153	12.82	9.5757	6.9458	12.7566	9.6199	7.3856	10.9016	11.9335	7.3523	6.784	7.7572	10.195	10.2413	11.7912	13.1854	14.3809	10.2289	4.4783	7.9042	6.4871	8.4992	7.0356	8.3515	9.5648	11.3191	13.8778	12.903	7.9351	8.661	8.26075	10.327972222222222	959.18	1861.47	2820.64	0.5241969893628677	0.3	0.5242	0.3	0.4073	0.7125	0.46205	0.528308324979846	0.1008260593384796	0.0	0.014119874170295933	0.08674575263344997	0.142283278453143					
TCGA-44-3396-01	10.4654	8.8765	9.1129	8.2521	11.8737	9.3053	12.6729	9.4379	7.1876	14.0732	9.4692	7.2441	10.5227	11.5311	7.4775	7.7466	8.2824	8.4698	9.886	12.4892	14.314	13.6066	11.003	2.9048	7.1009	7.6878	8.2762	7.0335	7.6972	8.3223	10.585	13.125	12.9135	7.7356	8.30235	8.312750000000001	10.197361111111112	1133.45	1885.83	3019.28	0.4991467823873311	0.24	0.4991	0.25		0.675	0.4	0.565021159465922	0.120209090043389	0.0017585789149704	0.0	0.096508790465258	0.278331035040604	1.7723	1.227	0.3744	0.6029	0.1555
TCGA-44-3398-01	9.4466	9.4306	8.0012	7.752	11.5044	8.74	12.9899	8.1523	6.7953	12.112	8.4372	7.1045	8.896	8.7813	7.9423	6.4646	8.4828	8.1653	10.3414	12.3023	14.3794	13.6094	11.3017	2.4013	6.0743	8.2771	8.3203	4.973	7.9398	7.9016	10.6578	12.2677	12.3358	6.2388	8.1922	7.473800000000001	9.617155555555554	1230.85	1896.59	3127.44	0.48532707250291873	0.19	0.4853	0.24		0.75	0.3905	0.345958657637225	0.0596584457824486	0.0	0.0247422158868275	0.0047407737641418	0.304653959559978					
TCGA-44-3918-01	11.9125	10.5833	9.6452	9.4522	10.9393	10.3243	13.0003	10.0747	8.4112	13.4274	10.0443	7.0382	12.6034	13.7828	9.7803	6.6911	10.6854	10.1045	10.5761	13.5988	15.2553	14.1059	10.8281	6.7673	8.984	8.1184	9.8864	7.8729	8.9252	9.8957	10.9314	14.1275	9.5339	7.7479	10.29055	9.24295	11.112322222222222	1092.2	2304.0	3396.2	0.45046522630513136	0.45	0.4505	0.28	0.578	0.725	0.5143	0.3824573123211494	0.07697551158396114	0.0	0.02915322163394263	0.10552804355578016	0.236914398348823					
TCGA-44-3919-01	10.2123	9.8203	9.0282	7.4322	10.8312	9.721	12.5384	9.1099	7.4511	13.3954	9.6827	6.9304	10.5196	12.0083	7.9869	7.4546	8.059	7.1708	9.8115	13.3097	14.3157	13.8601	10.5355	4.054	7.5939	8.7271	7.7261	6.5447	7.7568	7.7437	10.0327	13.8506	13.0419	7.789	7.901349999999999	8.2805	10.1701	452.54	1640.92	2093.46	0.6119418366335795	0.51	0.6119	0.52		0.75	0.656	0.339709769522462	0.104833851981815	0.0366157742175255	0.0230702638723066	0.124739915733546	0.244404241133751	1.8246	1.1213	0.3373	0.4013	0.013
TCGA-44-4112-01	9.3091	8.0512	7.6182	6.2725	11.5137	7.9377	11.818	8.0708	6.1473	13.5334	7.8575	5.0146	7.9541	8.3214	7.3077	4.8003	7.7269	7.1975	8.8951	9.861	13.5322	12.6821	10.9215	1.1406	5.1015	5.7444	6.9899	4.1913	6.4353	7.4202	9.5971	11.8951	10.6411	5.4585	7.57355	7.10905	8.819172222222223	543.91	626.49	1170.4	0.7131685584435498	0.57	0.7132	0.55	0.63745	0.72915	0.6652499999999999	0.286528478724872	0.04045695337860337	0.0	0.023573726264729162	0.006294470478348733	0.3125571545295893	0.8395	0.5206	0.3068	0.423	0.19
TCGA-44-5643-01	9.8585	8.5532	7.9836	4.894	11.8964	8.8282	10.8069	8.2214	5.9637	12.1336	8.1545	6.694	8.0263	10.9489	7.3805	7.6024	6.9521	8.2296	8.205	11.3675	11.9088	12.362	8.0357	3.1517	7.6225	8.117	7.5419	6.1809	5.49	8.1602	10.1182	13.2998	13.6734	7.4379	7.55615	7.092549999999999	9.140116666666668	-1181.08	412.41	-768.67	0.8813164405886429	0.56	0.8813	0.56	0.5258	0.75	0.6533	0.40438068354722	0.119038066616587	0.0472357435165299	0.0	0.0672403772901064	0.222398962192077					
TCGA-44-5644-01	8.3902	6.6641	5.9255	3.1667	10.3855	6.7646	10.4466	6.8251	5.5305	12.2472	6.0625	4.4777	6.105	7.0589	5.7952	4.2967	6.2253	6.8251	6.2253	8.6534	10.4027	11.611	7.9093	1.5826	6.2632	2.9355	6.2632	4.5613	3.7693	6.5864	8.8637	11.5169	10.5455	4.4777	6.40585	6.1777999999999995	7.407777777777778	-1149.84	-640.82	-1790.66	0.9420391518096836	0.75	0.942	0.77	0.7009	0.8	0.8198	0.112802692978007	0.113470498288283	0.002128600919862	0.0333510694585609	0.0	0.0901768468307184					
TCGA-44-5645-01	9.1839	9.9012	8.8553	5.8813	10.7224	9.8393	11.8232	7.8521	5.6536	12.9091	9.2121	7.2951	8.2256	9.7286	7.9953	8.0517	7.0917	6.3658	8.8145	13.5615	15.2634	13.7708	8.4242	1.9518	6.8476	9.5894	6.3251	6.1496	6.789	7.4919	11.0814	12.3212	13.5647	8.1807	7.2918	6.7528500000000005	9.555327777777777	204.95	1680.22	1885.17	0.6358335697678422	0.54	0.6358	0.54	0.62985	0.6780999999999999	0.6906	0.30430858499990937	0.013255386192435098	0.02357425554652533	0.011060974817651732	0.013869142967823633	0.17030432033071866	1.7929	1.0398	-0.0189	-0.0088	-0.255
TCGA-44-6145-01	11.4113	9.5871	9.3535	7.8474	11.47	10.1419	12.4337	10.4305	7.791	12.0583	9.7163	7.2113	9.9709	12.11	8.5914	6.839	9.1978	9.4942	9.5764	11.9549	13.6727	14.1389	10.7858	5.4786	8.4987	9.1114	9.2117	8.0329	8.2002	9.7747	11.0583	14.4733	12.7504	7.9094	9.48625	9.11075	10.601905555555556	686.36	1890.66	2577.02	0.5543089705245924	0.31	0.5543	0.31	0.4978	0.675	0.4508	0.4923231465293	0.17642493303975	0.0237261010408285	0.0363069442620352	0.113422023033585	0.134618039081188	2.1379	1.0782	0.4044	0.4708	0.0045
TCGA-44-6146-01	7.9052	6.7176	5.7769	4.7879	10.9088	6.6989	12.125	6.7781	4.5858	11.3115	7.7805	3.6184	6.3773	7.8156	6.2801	2.7871	5.6362	4.4731	6.0733	9.2595	11.7022	13.6363	6.9876	1.235	3.7207	2.9577	5.8545	2.6815	3.9486	6.8248	9.6154	11.8717	13.4662	4.0699	6.230499999999999	5.6819500000000005	7.705527777777776	-944.86	-208.62	-1153.48	0.9065876127426872	0.7	0.9066	0.75	0.755	0.77925	0.8055	0.11951341412591505	0.07361683145371455	0.0	0.0048457032221909	0.0207728437652056	0.188187858893887	-0.3729	-0.4049	-0.1882	0.0007	-0.387
TCGA-44-6147-01	9.1052	8.1277	9.1232	4.3696	10.5926	8.8592	11.437	8.2178	5.9589	13.7565	9.0288	6.9018	8.0103	10.5284	7.1272	6.3939	6.336	6.7994	8.8283	11.4181	14.0218	13.8948	9.1166	1.0655	7.241	10.0639	6.6425	6.4304	6.1486	7.2821	10.2267	12.6951	12.8878	7.6628	6.80905	7.08835	9.28671111111111	552.01	1026.48	1578.49	0.669923025449626	0.47	0.6699	0.42	0.5686	0.6665	0.61635	0.38205252053201666	0.0474427071846753	0.006113387795756633	0.0102000194241647	0.038103139842364	0.13596938084924978					
TCGA-44-6148-01	8.4633	7.4955	8.5474	5.4895	10.2681	7.7714	11.5843	7.2125	8.4435	11.9937	8.6595	4.7681	5.77	6.8468	7.1594	4.9626	5.4547	4.8773	8.2988	11.9584	13.9118	12.9553	6.8734	0.0	8.3135	7.8639	6.4292	4.5213	6.3173	7.2837	9.7141	11.3845	12.8762	5.7122	6.369199999999999	7.828	8.678677777777777	452.62	689.74	1142.35	0.7160487822136705	0.3	0.716	0.6	0.7685	0.8	0.7473	0.17741831938399	0.0387766265297504	0.0	0.0257597912809617	0.0026982355633133	0.260022369553193	1.125	0.6746	-0.1424	0.1702	-0.3625
TCGA-44-6774-01	8.6694	8.2211	7.4758	5.5689	11.951	8.2256	12.1271	6.826	4.2919	12.2869	9.705	5.8733	8.6495	9.2343	7.3128	7.8805	6.0252	6.6635	9.1424	10.4499	12.2636	13.1994	7.5602	2.238	6.0658	5.3562	5.9404	6.2176	7.4873	7.9822	9.7771	12.888	11.4345	7.075	7.0037	5.558949999999999	8.858327777777776	1888.92	1020.11	2909.03	0.5131040244214073	0.45	0.5131	0.36	0.5934	0.61	0.5043	0.375200884751823	0.0499604093859531	0.0264537453691947	0.0184273772818944	0.031346811686827	0.384360295839906	0.7294	0.7288	0.1893	0.9725	-0.111
TCGA-44-6775-01	8.8717	8.3602	8.1733	6.2897	11.5243	8.1711	13.2278	7.1936	4.9202	12.7879	9.0677	6.821	8.7703	9.1366	6.7416	8.3959	6.1935	6.721	9.943	11.7233	13.7076	13.3596	9.9169	1.3302	6.7416	5.755	5.2988	5.2988	7.9326	6.6575	9.6285	12.5364	13.3396	7.5135	6.4254999999999995	6.056900000000001	9.186516666666666	1357.55	1481.59	2839.15	0.5218812227700094	0.27	0.5219	0.4	0.5640499999999999	0.698	0.6852	0.40523675880191196	0.023045038481066298	0.014906179591528033	0.0018547359672241668	0.009181365688977166	0.33754057198464865	0.9586	1.1413	0.1952	0.7537	-0.005
TCGA-44-6776-01	8.5239	6.8662	6.5012	4.2449	10.8303	7.4677	10.5531	6.5931	5.0894	12.9028	7.4677	4.0078	5.6186	7.5138	5.9389	4.479	5.2614	5.2341	6.5046	10.3803	12.478	12.8224	7.988	0.7811	5.8518	4.9951	5.3656	4.0708	4.6268	6.7839	9.4645	11.3551	12.0504	5.149	6.0226500000000005	5.8412500000000005	7.94973888888889	-897.75	-274.42	-1172.17	0.9077419944722825	0.65	0.9077	0.65	0.8508	0.875	0.8193	0.0852465836120353	0.094172426556005	0.0	0.0533776129593865	0.0132586088891935	0.287630429339068	0.1043	-0.3545	-0.2724	-0.2694	-0.259
TCGA-44-6777-01	9.5192	8.9481	9.2426	7.612	11.671	8.9709	14.1155	7.7095	5.3193	12.4753	10.8126	6.1383	9.3516	10.5151	7.3947	7.3817	7.5033	6.9181	10.8765	14.1431	15.6349	13.9169	8.3233	2.3808	7.478	7.3628	7.1655	5.9789	8.1815	7.811	10.3128	13.239	11.8994	7.1495	7.65715	6.5144	10.001177777777778	1986.65	2264.99	4251.64	0.3351059615382368	0.34	0.3351	0.35	0.5811	0.63	0.5186	0.435166231594662	0.0405849841307979	0.0190020333570268	0.0107279485285451	0.0229764259626851	0.438546962309594	1.5747	1.6439	0.2525	0.7154	-0.1915
TCGA-44-6778-01	11.3467	10.2053	9.1093	8.2703	10.4772	10.2801	13.9429	9.8727	7.2176	11.2938	11.36	8.3169	10.6364	13.2291	9.6356	7.425	9.6975	8.9503	10.354	14.3933	14.3648	14.508	10.1058	5.6398	8.5643	10.315	9.6124	7.3413	8.4301	9.1616	10.1865	14.0002	9.9283	8.4924	9.429549999999999	8.54515	10.886594444444446	643.57	2425.86	3069.43	0.4927545007824258	0.25	0.4928	0.26	0.4796	0.65	0.4164	0.389841624053616	0.0775228685417167	0.0	0.0259050112973762	0.0823975929918413	0.258997504731074					
TCGA-44-6779-01	12.1441	9.531	8.1912	7.1094	11.8058	9.8009	12.8338	9.9315	7.6456	12.3705	9.5693	6.0693	11.4297	13.0716	8.7421	7.8145	9.4723	8.6275	9.956	10.6685	12.6006	14.2152	10.3785	5.1726	7.8784	4.9674	9.6953	7.0324	8.556	9.9267	11.7678	14.0452	13.8397	8.3065	9.6995	8.78855	10.482055555555554	612.95	1886.98	2499.92	0.563692855302609	0.6	0.5637	0.45	0.5786	0.85	0.5646	0.390883572986253	0.174736313526801	0.0289759987226105	0.0876493131565988	0.112044632156258	0.237451270375097	1.2662	1.0667	0.4291	0.4513	-0.088
TCGA-44-7659-01	9.3684	7.685	8.3781	6.1088	10.2322	7.978	11.524	7.1749	4.4546	13.439	7.5303	5.114	6.8499	9.0543	5.7764	5.7127	6.1397	6.5837	8.0611	9.8818	12.3479	13.2306	5.5649	0.8052	5.9608	8.99	6.692	4.3528	5.0826	6.8216	9.5874	12.6471	12.0081	5.7365	6.480650000000001	5.81475	8.353055555555555	-593.67	614.81	21.15	0.82073968405601	0.56	0.8207	0.58	0.7776	0.6	0.74	0.191677409947642	0.0689917322146316	0.0075242193524462	0.0329188722952178	0.0147208809951254	0.313928974993492	1.0083	0.3738	0.0729	-0.2343	-0.2185
TCGA-44-7660-01	8.907	7.7259	7.2044	6.2292	10.9584	7.8832	11.0295	6.7412	7.9729	12.3919	7.7571	5.8206	9.3535	10.3667	6.1545	6.6076	6.9021	7.2032	8.3823	11.3296	12.0948	11.9748	8.9857	3.2344	8.1263	5.8733	6.9172	6.0113	6.1287	7.0376	10.3033	11.9914	14.2045	7.0283	6.96985	7.35705	8.844366666666666	-805.51	255.7	-549.8	0.8656831191856035	0.58	0.8657	0.75	0.6359	0.55	0.8281	0.212073749632285	0.105744035236733	0.0175922343797731	0.0	0.114690281580601	0.436014352450637					
TCGA-44-7661-01	9.0372	9.0216	7.3647	9.9704	12.3092	9.0251	12.8688	8.0978	5.6448	13.1095	9.7698	7.7435	10.3348	10.8699	7.1546	8.1867	7.1128	9.1753	9.6967	13.014	13.6438	13.8604	8.6832	4.3029	7.3957	6.8954	7.2494	6.2822	8.1319	8.0408	10.1504	13.553	11.5523	7.8012	7.5768	6.8713	9.892033333333332	858.57	1668.3	2526.87	0.5604209019213523	0.29	0.5604	0.3	0.5687	0.7	0.4876	0.38788153597359	0.0764691684277833	0.0256005220934903	0.017777179271464	0.0428945671100502	0.334940723769295					
TCGA-44-7662-01	10.1156	8.3007	7.989	7.1425	11.994	8.5704	12.2442	7.9429	5.7933	13.66	8.9692	6.5983	10.422	10.5463	7.0326	6.8278	7.7521	8.3222	9.0235	10.5759	12.0181	13.2817	8.5904	4.2743	7.681	4.252	8.16	6.1882	7.5527	9.0632	10.2636	13.5159	13.1898	6.6417	8.40765	6.8681	9.445172222222222	1127.28	1013.44	2140.72	0.6064404895140897	0.33	0.6064	0.33	0.5984	0.575	0.4761	0.328807432513106	0.107362284407709	0.0295984617696756	0.0202991762562381	0.0524793899565269	0.368374997467824	0.9806	0.7026	0.3924	0.8302	0.1865
TCGA-44-7667-01	8.6385	6.1413	6.2981	4.7353	10.9325	6.6179	11.3149	6.402	3.5009	12.1373	7.8992	4.3907	9.2937	9.9432	5.8057	4.7649	6.3082	9.0086	7.987	8.4645	10.6319	11.248	7.4301	3.3204	6.2713	2.8059	6.6228	3.8397	5.9447	8.0095	8.8992	12.2141	9.6439	4.3676	7.158849999999999	4.95145	7.930483333333334	-642.18	-314.04	-956.22	0.8939895726066419	0.37	0.894	0.37	0.5679	0.8	0.6368	0.313921070071214	0.0530868756283255	0.0	0.0338104064934029	0.0537544695904269	0.278366030181959					
TCGA-44-7669-01	9.2131	7.9026	7.3851	6.544	10.9468	8.3327	12.602	8.3189	5.7149	11.8764	9.3442	6.3297	9.3048	11.0805	6.9105	6.4521	7.9571	7.7048	9.0764	11.9218	12.6923	12.9191	8.2006	2.3181	8.1392	8.1656	6.8389	5.8667	6.9031	8.4309	9.2637	13.736	10.1087	6.8883	8.193999999999999	7.0169	9.29145	-163.71	737.61	573.9	0.7717365148294221	0.5	0.7717	0.5	0.6045	0.7	0.637	0.215278345202164	0.0674870992010396	0.0	0.029000900959694	0.0778381328982789	0.346494369111189					
TCGA-44-7670-01	8.4398	6.4624	6.5564	5.438	11.6504	7.2466	11.0822	7.5309	7.7056	13.4328	6.3737	5.2161	7.9488	9.2636	5.9006	5.3757	6.2266	7.4129	7.3486	10.5104	12.5407	13.594	7.2466	2.2356	6.3133	7.3596	6.0892	6.5169	5.2977	7.1958	9.0648	13.3609	12.0369	5.9301	6.7112	7.61825	8.394505555555556	-1226.8	-288.38	-1515.17	0.9277053842105589	0.5	0.9277	0.5	0.8134		0.7263	0.176465536183802	0.167059774587675	0.0127053678873677	0.0382642650331606	0.0579902573881227	0.137983018488905	0.5511	-0.0295	0.2852	0.2316	0.268
TCGA-44-7671-01	7.5486	5.5643	5.9329	4.3377	11.0981	6.67	11.9446	5.7947	3.924	12.6456	8.1155	2.8682	5.29	6.1929	4.9945	3.7812	4.5466	4.425	7.5166	10.4978	11.4675	13.027	4.763	0.0	5.1434	4.6944	4.7461	3.2004	5.2186	6.0899	9.2632	11.7155	12.0074	3.8312	5.31825	4.85935	7.427122222222222	39.83	-185.72	-145.89	0.834499642878627	0.58	0.8345	0.67	0.8661		0.7982	0.0973798903991084	0.0513493445443533	0.0114395423902227	0.0	0.0	0.301464125278364	-0.3866	-0.0846	-0.1552	0.2	-0.118
