ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
SEMA3A,SEMA3A,0.08893894,0.142,NRP1,NRP1_PLXNA1,0.09835771,0.1655,Malig_CLDN4high,Malig_CLDN4high,0.09364832,0.0
WNT4,WNT4,0.09204139,0.104,FZD6,FZD6,0.09501466,0.1485,Malig_CLDN4low,Malig_CLDN4low,0.093528025,0.0
COL8A2,COL8A2,0.0630666,0.101,ITGA2,ITGA2_ITGB1,0.122900695,0.179,Malig_CLDN4high,Malig_CLDN4high,0.09298365,0.0
SEMA3A,SEMA3A,0.08893894,0.142,PLXNA2,NRP1_PLXNA2,0.09389316,0.176,Malig_CLDN4high,Malig_CLDN4high,0.091416046,0.0
COL27A1,COL27A1,0.056717865,0.109,ITGA2,ITGA2_ITGB1,0.122900695,0.179,Malig_CLDN4high,Malig_CLDN4high,0.08980928,0.0
TGFB1,TGFB1,0.10862829,0.1845,TGFBR3,TGFBR3,0.070526846,0.127,Malig_CLDN4high,Malig_CLDN4high,0.08957757,1.0
DLL3,DLL3,0.10346976,0.1245,NOTCH2,NOTCH2,0.07443411,0.128,Malig_CLDN4low,Malig_CLDN4low,0.08895193,0.94
TGFB1,TGFB1,0.10862829,0.1845,ACVR1,ACVR1_TGFBR2,0.0690104,0.147,Malig_CLDN4high,Malig_CLDN4high,0.08881934,1.0
INHBB,INHBB,0.06837758,0.114,ACVR2B,ACVR1B_ACVR2B,0.10894965,0.208,Malig_CLDN4high,Malig_CLDN4high,0.08866361,0.0
TNFSF13,TNFSF13,0.057491746,0.1315,TNFRSF14,TNFRSF14,0.11881122,0.1855,Malig_CLDN4high,Malig_CLDN4low,0.088151485,1.0
PLXNB1,PLXNB1,0.087851346,0.1465,SEMA4D,SEMA4D,0.08569875,0.171,Malig_CLDN4low,Malig_CLDN4high,0.08677505,1.0
SEMA3C,SEMA3C,0.08418466,0.1415,NRP2,NRP2,0.08866945,0.129,Malig_CLDN4high,Malig_CLDN4low,0.086427055,0.0
EFNA3,EFNA3,0.11528452,0.18,EPHA4,EPHA4,0.055077862,0.11,Malig_CLDN4high,Malig_CLDN4high,0.08518119,0.0
GDF11,GDF11,0.10555651,0.17,ACVR2A,ACVR2A_TGFBR1,0.06271605,0.1255,Malig_CLDN4high,Malig_CLDN4high,0.08413628,0.0
GDF11,GDF11,0.10555651,0.17,ACVR2A,ACVR1B_ACVR2A,0.06271605,0.1255,Malig_CLDN4high,Malig_CLDN4high,0.08413628,0.0
TNFSF15,TNFSF15,0.063058905,0.107,TNFRSF25,TNFRSF25,0.103599384,0.175,Malig_CLDN4high,Malig_CLDN4high,0.08332914,0.48
BMP2,BMP2,0.06784974,0.1045,BMPR1A,BMPR1A_BMPR2,0.098682165,0.2105,Malig_CLDN4high,Malig_CLDN4high,0.08326595,0.0
BMP2,BMP2,0.06784974,0.1045,BMPR1A,ACVR2B_BMPR1A,0.098682165,0.2105,Malig_CLDN4high,Malig_CLDN4high,0.08326595,0.0
GDF11,GDF11,0.10555651,0.17,ACVR2B,ACVR1B_ACVR2B,0.059776973,0.1035,Malig_CLDN4high,Malig_CLDN4low,0.08266674,0.0
WNT4,WNT4,0.09204139,0.104,FZD1,FZD1,0.0728896,0.1455,Malig_CLDN4low,Malig_CLDN4high,0.0824655,0.0
BMP5,BMP5,0.092201106,0.1015,ACVR1,ACVR1_BMPR2,0.0690104,0.147,Malig_CLDN4high,Malig_CLDN4high,0.08060575,0.0
BMP5,BMP5,0.092201106,0.1015,ACVR1,ACVR1_ACVR2B,0.0690104,0.147,Malig_CLDN4high,Malig_CLDN4high,0.08060575,0.0
EFNA3,EFNA3,0.11528452,0.18,EPHA1,EPHA1,0.042476274,0.1065,Malig_CLDN4high,Malig_CLDN4high,0.0788804,0.0
WNT4,WNT4,0.09204139,0.104,FZD8,FZD8,0.06506697,0.114,Malig_CLDN4low,Malig_CLDN4high,0.07855418,0.0
BMP5,BMP5,0.092201106,0.1015,ACVR2A,ACVR1_ACVR2A,0.06271605,0.1255,Malig_CLDN4high,Malig_CLDN4high,0.077458575,0.0
BMP5,BMP5,0.092201106,0.1015,ACVR2A,ACVR2A_BMPR1A,0.06271605,0.1255,Malig_CLDN4high,Malig_CLDN4high,0.077458575,0.0
WNT7B,WNT7B,0.08089981,0.112,FZD1,FZD1,0.0728896,0.1455,Malig_CLDN4low,Malig_CLDN4high,0.07689471,0.0
EFNA4,EFNA4,0.09747485,0.2005,EPHA4,EPHA4,0.055077862,0.11,Malig_CLDN4high,Malig_CLDN4high,0.076276354,0.0
BMP5,BMP5,0.092201106,0.1015,BMPR1A,BMPR1A_BMPR2,0.060004737,0.1065,Malig_CLDN4high,Malig_CLDN4low,0.07610292,0.0
BMP5,BMP5,0.092201106,0.1015,ACVR2B,ACVR2B_BMPR1A,0.059776973,0.1035,Malig_CLDN4high,Malig_CLDN4low,0.07598904,0.0
TNFSF12,TNFSF12,0.043210596,0.1185,TNFRSF25,TNFRSF25,0.103599384,0.175,Malig_CLDN4high,Malig_CLDN4high,0.07340499,1.0
KITLG,KITLG,0.08455845,0.107,EPOR,EPOR,0.05998141,0.126,Malig_CLDN4low,Malig_CLDN4high,0.07226993,0.42
TNFSF15,TNFSF15,0.063058905,0.107,TNFRSF25,TNFRSF25,0.08101303,0.1255,Malig_CLDN4high,Malig_CLDN4low,0.07203597,1.0
FGFR2,FGFR2,0.08708632,0.1025,EPHA4,EPHA4,0.055077862,0.11,Malig_CLDN4low,Malig_CLDN4high,0.07108209,0.0
EFNA5,EFNA5,0.086004674,0.165,EPHA4,EPHA4,0.055077862,0.11,Malig_CLDN4high,Malig_CLDN4high,0.07054127,0.0
EFNA4,EFNA4,0.09747485,0.2005,EPHA1,EPHA1,0.042476274,0.1065,Malig_CLDN4high,Malig_CLDN4high,0.06997556,0.0
INHBB,INHBB,0.06837758,0.114,ACVR1,ACVR1_ACVR2B,0.0690104,0.147,Malig_CLDN4high,Malig_CLDN4high,0.06869399,0.0
INHBB,INHBB,0.06837758,0.114,ACVR2A,ACVR1_ACVR2A,0.06271605,0.1255,Malig_CLDN4high,Malig_CLDN4high,0.06554681,0.0
INHBB,INHBB,0.06837758,0.114,ACVR2A,ACVR1B_ACVR2A,0.06271605,0.1255,Malig_CLDN4high,Malig_CLDN4high,0.06554681,0.0
BMP2,BMP2,0.06784974,0.1045,ACVR2A,ACVR2A_BMPR1A,0.06271605,0.1255,Malig_CLDN4high,Malig_CLDN4high,0.065282896,0.0
EFNA5,EFNA5,0.086004674,0.165,EPHA1,EPHA1,0.042476274,0.1065,Malig_CLDN4high,Malig_CLDN4high,0.06424047,0.0
INHBB,INHBB,0.06837758,0.114,ACVR2B,ACVR1B_ACVR2B,0.059776973,0.1035,Malig_CLDN4high,Malig_CLDN4low,0.06407727,0.0
BMP2,BMP2,0.06784974,0.1045,BMPR1A,BMPR1A_BMPR2,0.060004737,0.1065,Malig_CLDN4high,Malig_CLDN4low,0.06392724,0.0
BMP2,BMP2,0.06784974,0.1045,ACVR2B,ACVR2B_BMPR1A,0.059776973,0.1035,Malig_CLDN4high,Malig_CLDN4low,0.06381336,0.0
TNFSF13,TNFSF13,0.057491746,0.1315,FAS,FAS,0.06822886,0.1305,Malig_CLDN4high,Malig_CLDN4high,0.0628603,1.0
TNFSF12,TNFSF12,0.043210596,0.1185,TNFRSF25,TNFRSF25,0.08101303,0.1255,Malig_CLDN4high,Malig_CLDN4low,0.062111814,1.0
EFNA4,EFNA4,0.057418205,0.1085,EPHA4,EPHA4,0.055077862,0.11,Malig_CLDN4low,Malig_CLDN4high,0.05624803,0.08
EFNA4,EFNA4,0.057418205,0.1085,EPHA1,EPHA1,0.042476274,0.1065,Malig_CLDN4low,Malig_CLDN4high,0.04994724,0.34
