sample	TACSTD2	CD8A	CD3E	CD2	GZMA	GZMB	PRF1	NKG7	IFNG	CXCL9	CXCL10	CD274	PDCD1	CTLA4	LAG3	TIGIT	HAVCR2	IDO1	FOXP3	MS4A1	CD68	CYT_GZMA_PRF1	purity	LeukocyteFraction_methylation	CIBERSORT_CD8_T	CIBERSORT_Tregs	CIBERSORT_NK_activated	CIBERSORT_Macrophage_M1	CIBERSORT_Macrophage_M2	Wolf_LymphocyteInfiltration	Wolf_MacrophageCSF1	Wolf_IFNgamma	Wolf_TGFbeta	Wolf_WoundHealing_CSR
TCGA-38-4626-01	11.473	7.8871	7.6831	7.1236	6.8372	7.6081	8.1394	7.3079	1.9786	8.0719	8.2237	7.2851	5.1543	5.6659	6.1887	6.3211	11.1847	8.5287	5.9406	4.4913	14.789	7.488300000000001	0.28	0.441580483314876	0.0226441768015729	0.0	0.0069567551400289	0.0005736351615179	0.393505644148124	0.3982	1.4821	0.3295	0.3491	-0.2125
TCGA-69-7764-01	12.751	8.6253	9.1327	8.3218	7.5081	5.8084	7.2371	6.8126	2.3158	10.909	8.1838	5.2531	5.1218	6.284	5.9232	6.6975	7.4975	8.8902	5.6596	7.8524	10.4266	7.3726	0.8	0.162910984917823	0.136989565215615	0.0152582811757598	0.0158251300476869	0.0609605879456129	0.0678691004442868	1.1146	0.0834	0.0174	-0.0636	-0.177
TCGA-05-5715-01	13.4856	6.9494	7.5089	7.1921	5.7781	4.1207	6.1552	6.107	1.357	7.0291	5.8963	4.4648	3.7541	3.2613	4.3589	4.1841	9.6851	9.1132	3.7953	5.3234	13.3434	5.96665	0.73	0.147921737681348	0.0259679050367867	0.023485767662249	0.0130434512199544	0.0050396739203973	0.464144622528246	0.3362	0.7904	0.0774	0.2409	-0.054
TCGA-50-6590-01	11.5671	9.2312	9.4477	9.3834	7.9778	9.4319	9.3381	8.4665	5.5934	13.1597	11.193	8.8981	7.2994	6.8539	9.1466	8.3844	9.612	10.3905	7.538	7.6933	13.0899	8.65795	0.25	0.480646494022214	0.127079049025053	0.0383329580868347	0.0724066714077155	0.118401253241679	0.202792773267165					
TCGA-86-7713-01	11.5122	5.5525	6.5992	6.8574	4.9001	6.2979	6.1591	5.303	1.4241	8.6104	8.1191	5.1354	3.6762	4.406	5.303	4.9901	7.2367	7.9485	5.1412	4.4701	11.529	5.5296	0.65	0.128889703484972	0.0772641026573476	0.0123031420442268	0.0006151331944541	0.0529492028048538	0.256872739697542	-0.0645	-0.2984	-0.1913	-0.2286	-0.0385
TCGA-S2-AA1A-01	9.9876	8.7748	10.2273	9.853	8.5103	7.3817	8.3887	8.0748	3.3466	11.4941	9.2612	6.0698	6.7609	7.393	9.6421	8.1566	8.5129	9.1205	7.5468	10.5203	11.9562	8.4495	0.32	0.419554503682355	0.070130466080419	0.0604505034837861	0.0536630904288688	0.0479874305142567	0.0856661498950104	2.4061	1.0056	0.1886	0.5467	-0.279
TCGA-75-7027-01	12.1535	7.0076	7.311	7.3396	6.4618	6.513	7.117	5.8298	2.2521	9.1979	7.7342	4.5772	5.1478	5.785	5.6501	6.3382	8.1882	7.4607	6.2549	4.8035	11.4435	6.7894000000000005	0.62	0.162970860858772	0.0520579827244837	0.0193148652769851	0.0057602014517436	0.043505917941079	0.392376966536066	0.3161	0.0624	0.2456	0.6371	0.209
TCGA-50-5049-01	12.876	10.9426	10.847	10.6641	9.671	9.0962	9.4767	9.5845	6.0138	14.2278	12.3471	7.0997	8.0435	7.8822	9.1957	8.6071	10.7977	10.1103	8.1715	9.7224	13.6345	9.57385	0.26	0.568415873469957	0.174521363162801	0.0281562632128781	0.0151355979442473	0.0538246084154187	0.208263360505262	2.8005	1.7417	0.4644	0.3579	0.1185
TCGA-55-8505-01	13.3071	5.4009	6.501	6.1877	4.9008	6.7021	6.0661	4.9838	0.0	6.9214	6.0912	3.9205	3.6084	3.8037	4.6865	4.5112	7.2743	5.3392	4.7498	3.9205	11.9612	5.4834499999999995	0.32	0.404155096319106	0.0309144848658692	0.0241864577358026	0.0389601910965248	0.0202948085555272	0.319167955994501	-0.0909	-0.0823	0.0919	0.6613	0.0
TCGA-49-AAR0-01	12.6956	8.1094	9.2581	9.0004	7.3759	7.8766	8.5309	8.5765	3.5124	10.1464	8.4141	4.8708	7.4514	6.7888	7.3716	7.264	9.0199	8.7072	6.9322	8.942	12.6934	7.9534	0.51	0.335290433075249	0.127126088283578	0.0355131221130187	0.0496374940089911	0.0182034828527327	0.252304833379522	1.7454	0.8226	0.2271	0.1002	0.185
TCGA-MP-A4T9-01	12.6472	7.7868	8.5854	8.2292	6.9221	6.4564	7.8849	7.4183	1.9213	9.544	7.8329	6.9409	7.723	5.9619	5.8862	6.1023	9.0232	7.5313	5.2511	7.6216	12.6509	7.4035	0.18	0.384135783841529	0.131142559464098	0.0187904161934267	0.0402351605694872	0.0278809249059653	0.28018599572126	0.8946	0.7377	0.1588	0.5562	-0.119
TCGA-95-7567-01	13.0494	8.4446	8.918	8.7547	7.4752	7.5551	8.1266	7.5892	4.4658	11.243	10.122	6.4765	6.3125	6.4442	7.8576	7.1857	8.7547	7.4933	7.4406	5.7136	11.9188	7.8009	0.53	0.265351271398097	0.134996247708992	0.081917994323762	0.0364934177503744	0.0378280985963637	0.285417160096322	1.2158	0.4515	0.2054	0.1164	0.077
TCGA-05-4422-01	11.9682	10.1199	9.6873	9.5915	8.2718	6.8664	8.6276	8.4792	5.0822	11.1493	10.446	5.7942	7.4218	6.9575	7.6445	7.8141	9.285	8.875	6.8945	8.6007	12.2978	8.4497	0.62	0.321979601334647	0.170730730115062	0.0223385421768537	0.0266998789715329	0.0411314086947216	0.166255401897178	1.9779	0.9237	0.2146	-0.4185	-0.0085
TCGA-86-8673-01	11.131	8.5033	8.6538	8.3143	7.6341	7.8141	8.8933	8.0558	4.0735	9.1094	7.7644	4.0735	6.2382	5.29	7.1049	6.0845	8.1362	8.2683	6.4839	4.8362	11.4578	8.2637	0.4	0.362458054498229	0.174539254814425	0.0731326330085002	0.0747171244741076	0.0220669452915263	0.208582212902787	0.8652	0.1501	0.2193	0.1553	0.062
TCGA-55-6543-01	13.0007	6.647	7.5046	7.6952	6.0122	5.8263	6.792	6.3045	1.0805	9.1252	8.1421	6.8278	4.1014	4.1014	4.9589	5.2819	9.0724	10.67	3.8329	2.8342	13.1286	6.4021	0.65	0.18790563896717	0.0330212598479789	0.0209452046024609	0.0145514593992448	0.0276598391989485	0.345051824316611	0.2996	0.8145	0.0044	0.3165	-0.153
TCGA-NJ-A7XG-01	13.2857	5.3025	6.6558	6.3341	5.2687	4.1281	5.994	4.9645	0.5439	6.406	5.368	3.9256	3.2083	4.5223	3.5276	3.8814	6.467	9.2796	3.7437	3.4692	10.0718	5.631349999999999	0.62	0.122267422623773	0.0291489479106875	0.0257516751912328	0.087949534715551	0.0103440396818589	0.209779477254961	-0.6066	-0.7597	-0.0579	-0.3046	-0.2265
TCGA-86-8280-01	12.6887	8.2895	9.7004	9.51	7.6866	6.3522	10.0207	7.3074	4.4884	12.0637	10.0437	6.5273	7.0269	6.8877	7.9447	7.6713	9.0496	9.8875	7.6031	8.817	12.4052	8.85365	0.45	0.30517421484875	0.0501376410911388	0.0272469888820121	0.0276232760182941	0.0912267006685326	0.26946972645788	1.7603	1.0083	0.2873	0.2754	-0.084
TCGA-99-8028-01	12.8796	10.6883	11.2186	10.5476	10.0339	10.1062	10.0238	10.8424	6.0261	13.6144	11.5154	8.2074	8.105	8.8975	9.6568	9.2028	10.922	11.0362	8.3637	8.9027	13.5001	10.028849999999998	0.18	0.512026499630015	0.147523000843359	0.0722154430743464	0.0188806016336286	0.109429248802996	0.273241610657773	2.6466	1.6229	0.6075	0.6754	-0.038
TCGA-55-7725-01	12.6676	8.6707	9.7765	9.8895	8.2851	7.1998	7.8255	6.6552	4.3152	12.0511	9.8958	6.9284	3.386	6.7141	5.9524	7.3184	9.314	9.7644	5.6354	9.6689	12.13	8.055299999999999	0.61	0.260488678994341	0.0606292273511161	0.0	0.0	0.104840658616071	0.191987436327082	1.4365	0.9967	0.0225	-0.5358	-0.085
TCGA-64-5778-01	13.7185	10.7756	10.4715	10.231	9.9695	9.5038	9.133	9.8259	6.2721	13.2848	11.2779	6.8797	8.0163	7.3341	9.015	8.2871	9.5344	12.8378	7.4589	9.8243	12.1472	9.55125	0.59	0.316319533077813	0.23154763990072	0.0472428926303913	0.0469597884467718	0.131311709261224	0.122799254122333	2.4054	0.9693	0.5491	-0.2758	0.2185
TCGA-86-8671-01	12.3994	10.2771	11.3272	11.2256	9.3712	8.5598	11.0984	9.408	5.9322	13.5499	11.5816	6.8463	8.7417	8.269	9.0483	9.081	10.1202	11.5664	9.0307	10.9813	13.263	10.2348	1.0	0.569589975226455	0.110677301440178	0.0756418936810134	0.0209373660803083	0.11802596885375	0.186102690149623	2.8763	1.6386	0.4461	0.3673	-0.2565
TCGA-05-4403-01	13.4356	7.1322	8.1916	8.1708	7.6542	5.9899	7.3762	7.0945	2.206	10.0682	9.217	5.5928	4.2947	4.5727	5.6657	5.6814	9.9108	8.2161	5.4088	6.0637	13.4365	7.5152	0.46	0.255515652844683	0.0302659531293233	0.0343062391387041	0.0165373533470173	0.0388277934811056	0.379043267885923	1.0769	0.9554	0.2395	0.2989	-0.068
TCGA-69-7763-01	12.2069	7.1645	8.3308	8.2293	5.8809	6.315	7.6152	6.3468	1.4716	7.3167	6.6902	5.4052	3.8078	4.9333	5.3435	5.5212	8.263	7.1997	4.9948	6.7705	12.1712	6.748049999999999	0.35	0.227250954277171	0.0662904747497392	0.015625347839238	0.0	0.0141418394230264	0.235527229364245	0.8465	0.4248	0.16	0.4629	-0.132
TCGA-49-4506-01	11.9341	10.3526	9.2046	9.183	9.7196	9.9748	9.6011	9.8848	6.2965	10.756	9.436	5.2783	6.8532	6.2369	8.1716	6.7767	9.0912	9.5469	5.8632	8.1536	12.7528	9.660350000000001	0.25	0.587712484352618	0.327300575735388	0.0266668170595738	0.0723518234810215	0.0766107335505807	0.165359056219441	1.9721	0.528	0.4785	-0.2181	0.3275
TCGA-97-A4M1-01	13.0002	7.5355	8.1592	8.1141	6.751	6.3184	8.5373	7.1741	2.4344	8.6524	7.2316	5.292	4.141	4.7518	6.0466	5.4935	8.435	7.9918	4.973	3.6721	12.6116	7.64415	0.36	0.173136898085063	0.0590607537080581	0.0	0.0293594457485667	0.0169262788455817	0.390383603205434	0.4163	0.7392	-0.0227	-0.1329	-0.211
TCGA-86-8359-01	12.8814	10.5685	10.0977	9.8003	9.1447	8.7662	9.2112	9.5878	6.0312	9.3733	8.1717	4.9716	7.9768	6.762	8.2913	8.3965	8.4969	10.7382	7.5556	5.403	11.2438	9.17795	0.44	0.338174565628561	0.210363057092562	0.0783424958619994	0.0648467937484753	0.0113885192745458	0.0472127944590158	1.5924	0.3419	0.1988	0.4472	-0.16
TCGA-05-4405-01	12.3312	7.9969	7.7215	7.7124	5.7728	5.2769	7.3807	6.1679	1.5791	7.7661	7.4425	6.3312	5.0065	4.5564	6.0137	4.9144	9.172	5.6061	5.0849	7.437	11.8697	6.5767500000000005	0.38	0.304388607157382	0.111412631887028	0.0190454983159555	0.0	0.0	0.288009942897177	0.8356	0.6655	0.088	0.4508	-0.175
TCGA-62-A470-01	12.0594	6.0503	6.4866	6.3625	5.3366	4.3719	5.2919	5.6863	1.7921	8.5187	7.5655	4.8122	2.5671	4.8122	5.2459	3.9799	8.6659	7.4785	4.2539	4.9334	12.3057	5.3142499999999995	0.59	0.170962133287174	0.0405682850909702	0.0	0.0073671313524057	0.0183935048319662	0.502810844199495	-0.2399	0.2873	-0.0905	-0.34	-0.089
TCGA-49-4487-01	11.6901	10.0429	10.3453	9.9889	9.104	9.5716	8.8824	9.4395	5.1168	12.2453	9.6807	5.8858	7.1805	7.3834	8.1964	8.5082	8.8824	9.4342	7.9065	10.961	12.0656	8.9932	0.17	0.521788614673936	0.134397848446573	0.0552337585295304	0.0107098372299222	0.064378210193625	0.141326456898668	2.4359	0.9441	0.2943	0.3874	0.1715
TCGA-44-6145-01	12.7504	10.4305	10.1419	9.5871	9.1978	9.4942	9.7747	9.2117	5.4786	12.11	9.9709	7.8474	8.0329	7.2113	8.4987	7.9094	9.5764	10.7858	6.839	9.1114	12.4337	9.48625	0.31	0.4923231465293	0.17642493303975	0.0237261010408285	0.0363069442620352	0.113422023033585	0.134618039081188	2.1379	1.0782	0.4044	0.4708	0.0045
TCGA-91-8499-01	8.4022	7.8468	8.3005	8.1526	8.1375	7.887	8.0275	7.7825	3.6117	12.2577	10.1917	5.1157	5.9779	5.3427	7.1636	6.4951	8.864	10.0069	4.7564	3.7448	12.1221	8.0825	0.77	0.13685684353072	0.139198538849339	0.0017137210406261	0.0	0.103268464342738	0.284439434854936	0.6908	0.4211	0.0215	-0.246	0.3955
TCGA-95-8494-01	12.915	5.7351	7.174	7.1221	4.9815	7.4031	6.139	6.0165	2.0658	5.1974	7.0336	6.9469	5.2466	6.2758	5.8981	5.2222	9.0058	6.311	6.389	1.542	11.7721	5.56025	0.53	0.214786290439323	0.024775882712026	0.0242695362383069	0.0153296036124499	0.0	0.198853659169451	-0.4104	0.3459	0.15	-0.011	0.192
TCGA-64-1681-01	13.8065	5.9811	8.5497	8.0172	5.787	5.349	8.1182	5.7193	1.0596	10.3796	8.8478	5.1431	5.1431	5.7292	7.6605	5.8606	9.1454	12.1552	6.3545	7.3091	11.7555	6.9526	0.31	0.294435219895142	0.0243236391823174	0.0191702375668916	0.0310962792847766	0.0900068961523486	0.307454054022956	0.8236	0.7058	0.3676	0.2541	-0.043
TCGA-55-A491-01	12.857	7.7473	8.33	8.483	7.3486	7.435	7.2059	7.4394	2.9785	10.878	10.0667	6.5733	7.5124	5.1675	6.8826	6.4737	9.8102	9.1934	6.4187	8.0275	12.201	7.27725	0.45	0.325771826871943	0.0660983260105305	0.0203034419135021	0.0452096101825478	0.078250171741681	0.117627506109519	1.4151	0.8303	0.2709	0.3172	0.0465
TCGA-75-6214-01	14.686	6.657	6.604	6.437	5.6583	5.3818	6.2013	5.5688	1.1472	8.051	8.2923	6.5395	4.3096	4.5898	5.493	5.7507	6.9752	11.4996	4.8463	2.5507	11.3406	5.9298	0.64	0.223069231719161	0.10434052308046	0.0097412058323516	0.0122720439371294	0.0354474499490215	0.356168512066076	-0.7574	-0.3501	0.2889	0.3599	0.1425
TCGA-86-6851-01	12.1901	9.8722	10.3387	10.2269	9.7139	9.3967	10.5433	9.4744	6.8694	14.0864	10.7868	7.329	8.0792	7.4608	8.9401	8.7968	9.8109	10.4246	7.7086	9.0159	12.5594	10.1286	0.32	0.444778147118075	0.16562632647105	0.0411421128336815	0.0322713749911329	0.0941556479502878	0.206159530945909	2.3575	1.3052	0.3265	0.2281	-0.165
TCGA-80-5607-01	11.9371	9.412	9.1081	8.6131	7.8278	8.2033	9.3029	7.6811	2.0891	10.8105	9.0136	6.1158	6.3352	7.5866	7.4984	7.6982	9.1039	9.9859	6.2432	6.9142	11.8431	8.565349999999999	0.49	0.307169217020801	0.157337802077062	0.0019779099032305	0.0499809497471411	0.105512740901659	0.266169167042106	1.1904	0.6694	0.3814	0.1678	-0.031
TCGA-91-6849-01	12.7918	8.4011	8.7307	7.8394	7.0593	7.5014	8.2192	7.3523	1.6892	9.7515	6.6756	4.6708	5.3195	6.7219	7.2293	7.3621	9.0899	7.519	5.1368	9.2852	12.8693	7.6392500000000005	0.62	0.258029963111479	0.0767642155135262	0.0034255467648878	0.0	0.0	0.239030211685413	1.5324	0.8159	0.0247	0.0041	-0.2035
TCGA-62-8402-01	12.0219	9.1259	9.8705	9.7568	10.0238	9.6441	9.5749	8.5043	6.6155	13.5008	12.1277	7.4787	6.6513	6.6724	8.6775	6.8918	8.966	12.4568	7.5112	5.7473	12.2542	9.79935	0.5	0.27218685331513	0.132583224617928	0.0784793169521871	0.0084384315503959	0.275876353620909	0.122273886349719	1.3326	0.7131	0.607	-0.0166	0.0675
TCGA-78-7156-01	12.1808	6.5778	7.4726	7.1196	6.2526	4.7278	7.3787	6.4706	2.7218	9.8661	7.9858	3.0811	2.8518	4.3419	4.6935	4.2969	5.7512	8.3249	3.7124	4.2506	10.3859	6.81565	0.8	0.0486691255409764	0.144070142283976	0.0140910200970266	0.0133795729483346	0.114541651788059	0.145657089034398	-0.2283	-0.5608	-0.0982	-0.5646	-0.2765
TCGA-50-5941-01	12.8214	10.0181	10.0902	10.0516	8.4234	8.8373	9.5539	8.7796	5.5396	13.2737	11.3519	7.6556	7.59	7.2075	8.4474	8.8434	10.0172	11.0089	8.0508	8.9026	12.9023	8.98865	0.27	0.446530422043631	0.142406949563461	0.0478497909996674	0.044093123774495	0.107096578762683	0.153754777305479	2.1424	1.298	0.5177	0.3276	0.039
TCGA-62-A46Y-01	13.2821	8.7866	8.7784	9.1186	7.5886	6.4465	9.2902	7.8142	3.7582	9.785	9.2867	7.4834	6.0148	6.261	7.037	7.2324	9.4844	9.207	6.1925	7.8365	12.5033	8.4394	0.48	0.320683411456369	0.0876038707844302	0.0115151199356622	0.0453136767474037	0.0365547266147624	0.312855719196601	1.2593	0.9927	0.1448	-0.1107	-0.016
TCGA-44-7660-01	14.2045	6.7412	7.8832	7.7259	6.9021	7.2032	7.0376	6.9172	3.2344	10.3667	9.3535	6.2292	6.0113	5.8206	8.1263	7.0283	8.3823	8.9857	6.6076	5.8733	11.0295	6.96985	0.58	0.212073749632285	0.105744035236733	0.0175922343797731	0.0	0.114690281580601	0.436014352450637					
TCGA-MP-A4TF-01	12.1439	7.449	7.449	7.2077	7.5149	8.3253	8.1827	6.9561	4.7162	10.6842	10.1718	7.8105	4.8446	5.0715	6.6744	6.1361	7.6083	9.3999	5.4624	4.525	11.3396	7.848800000000001	0.29	0.36027785937982	0.0941570852075442	0.0	0.0361099773745763	0.0796374422377179	0.100923927947603	0.3962	-0.1345	0.3223	0.1757	0.0745
TCGA-05-4402-01	13.5477	6.9463	7.7171	7.8914	5.7762	5.6292	8.4714	6.1194	0.9746	8.1693	9.1479	5.5497	4.5802	5.4656	7.3241	5.8565	9.4699	9.3189	6.393	7.1585	12.444	7.123799999999999	0.44	0.285064289234768	0.0550480772380923	0.0249251676284632	0.0356379190867463	0.0342552163894754	0.375445710452781	1.0036	0.7332	0.3268	0.4149	0.0185
TCGA-62-A471-01	11.9038	7.8271	7.9061	7.6547	8.2201	8.1774	8.2446	7.5325	3.9849	7.4292	6.8843	4.555	5.4583	5.2988	7.0269	6.327	7.0824	10.1063	4.5252	6.8843	12.0693	8.23235	0.46	0.281888434108019	0.162000764928911	0.0102553113740255	0.0528988437390366	0.0126056259038125	0.0766429886345879	0.4441	-0.5117	0.2719	-0.0211	0.262
TCGA-55-8513-01	12.2547	6.867	8.4032	8.3252	5.861	5.3596	8.2034	6.9472	1.9882	8.6362	7.6532	6.5158	5.4358	5.9845	7.502	6.3287	10.1731	9.244	6.2696	9.1378	14.0828	7.0322	0.5	0.365326610113102	0.0339755253182044	0.0189542896940113	0.0147990765555018	0.0083042953452086	0.530179828059027	1.2993	1.3091	0.2003	0.1079	-0.381
TCGA-05-4397-01	12.1637	6.9364	7.0986	6.8534	6.4007	7.2797	7.6327	6.5236	0.9134	10.2977	10.9947	5.1835	4.8605	5.5184	6.7086	5.1658	8.8701	9.9674	6.0683	3.2651	12.6113	7.0167	0.87	0.144997129835141	0.0800612402607888	0.0461370151779303	0.0341842099304691	0.0861413320724766	0.336466259049981					
TCGA-05-5429-01	13.9396	6.5155	6.6438	7.1235	5.9743	4.1711	5.4945	5.6359	0.8265	6.8988	7.2089	2.9929	3.4665	4.2317	4.1711	4.5018	7.1629	6.0935	3.4856	4.9971	11.7861	5.734400000000001	0.82	0.140228214865041	0.0586287330932699	0.0324618281940787	0.0161025024804559	0.0066926545110277	0.137288430563825	0.3051	-0.2502	0.1683	0.1836	0.232
TCGA-78-7167-01	12.8547	6.6561	7.1301	6.9955	5.768	4.5415	6.3702	5.8594	2.0939	8.4556	6.6086	2.191	3.6197	2.9142	5.4624	4.648	6.2627	6.5132	4.2854	5.7442	10.5098	6.0691	0.84	0.050067875065682	0.0928064734761934	0.0	0.0475830014168891	0.0383379497382448	0.264929201677953	0.085	-0.4638	-0.2547	-0.0149	-0.235
TCGA-50-8459-01	12.3001	7.9849	9.2441	8.82	6.8612	6.8472	7.6043	6.5783	1.0834	8.9547	7.4787	5.2871	7.0976	6.8045	6.6524	7.2696	10.3654	6.9938	7.6718	9.3592	13.7355	7.23275	0.29	0.377336068261378	0.0515093135777368	0.0440689642306527	0.0	0.0132872734497816	0.281359339004592	1.7537	1.3787	0.1762	1.1779	-0.238
TCGA-93-8067-01	13.0987	6.2837	7.3916	6.9647	7.5248	6.887	7.9033	7.3569	2.7435	9.6111	8.5107	4.9763	5.0892	5.762	6.4099	6.2245	8.2306	6.9448	6.1726	5.2916	11.572	7.71405	0.32	0.266695727013347	0.0517413762663076	0.0227159852271221	0.0347958992004435	0.0639408217730622	0.429276252488985	0.2221	-0.0146	0.3023	0.2253	0.1275
TCGA-44-6776-01	12.0504	6.5931	7.4677	6.8662	5.2614	5.2341	6.7839	5.3656	0.7811	7.5138	5.6186	4.2449	4.0708	4.0078	5.8518	5.149	6.5046	7.988	4.479	4.9951	10.5531	6.0226500000000005	0.65	0.0852465836120353	0.094172426556005	0.0	0.0533776129593865	0.0132586088891935	0.287630429339068	0.1043	-0.3545	-0.2724	-0.2694	-0.259
TCGA-75-7031-01	12.5199	9.3213	9.1324	8.6122	8.9625	8.249	8.539	8.0527	2.0792	11.3755	9.6398	5.3114	6.9865	6.8452	8.7483	7.3614	8.7483	10.9007	6.0972	5.2311	11.9888	8.75075	0.49	0.273797983588218	0.143371196819554	0.0172750757575062	0.0298464657295634	0.0840064087918247	0.252177416721795	0.9678	0.5358	0.2748	-0.312	0.0605
TCGA-44-7667-01	9.6439	6.402	6.6179	6.1413	6.3082	9.0086	8.0095	6.6228	3.3204	9.9432	9.2937	4.7353	3.8397	4.3907	6.2713	4.3676	7.987	7.4301	4.7649	2.8059	11.3149	7.158849999999999	0.37	0.313921070071214	0.0530868756283255	0.0	0.0338104064934029	0.0537544695904269	0.278366030181959					
TCGA-35-3615-01	10.0115	7.4308	7.6728	8.0417	6.749	6.3897	6.5383	6.4606	3.9653	8.9384	8.5729	4.5089	5.0373	5.0795	5.4663	5.8625	9.0906	6.9633	5.5342	7.0076	11.8162	6.643649999999999	0.69	0.184525131426415	0.076316479855131	0.0097228237062047	0.0	0.0252014579666613	0.303193612891099	0.7757	0.3309	0.0009	-0.3518	0.0265
TCGA-86-A4P8-01	12.5811	9.6005	10.0245	9.8215	8.6805	7.6452	10.1589	9.1739	3.6317	10.4913	8.8695	6.4826	6.3275	7.6386	6.8675	6.9967	9.99	9.2319	5.8109	7.6744	13.728	9.419699999999999	0.46	0.399092306205281	0.113944400937865	0.0138817025387099	0.0178496733544134	0.0223964557617348	0.269196228067406	1.6309	1.4821	0.1994	-0.0764	-0.4865
TCGA-44-2666-01	11.9991	7.9365	7.3434	7.1829	5.6379	5.65	7.1663	5.8921	0.5029	6.5546	5.5508	7.0976	4.4498	4.2107	4.9748	4.9555	7.6791	7.9067	4.3139	5.7761	11.2558	6.4021	0.56	0.20172483940485267	0.0444172130172358	0.0033427141218751	0.038010318984368165	0.0	0.15019084160353824	0.4267	0.1384	0.1309	0.0094	-0.0265
TCGA-44-5643-01	13.6734	8.2214	8.8282	8.5532	6.9521	8.2296	8.1602	7.5419	3.1517	10.9489	8.0263	4.894	6.1809	6.694	7.6225	7.4379	8.205	8.0357	7.6024	8.117	10.8069	7.55615	0.56	0.40438068354722	0.119038066616587	0.0472357435165299	0.0	0.0672403772901064	0.222398962192077					
TCGA-44-2661-01	11.9466	9.7907	10.1594	10.6403	9.981	7.9921	9.7977	8.6904	5.3185	12.0046	11.527	6.6908	6.6908	7.9674	7.0032	8.44	10.5067	9.6181	8.2124	10.1257	13.2227	9.88935	0.29	0.536850445276303	0.0962225280967203	0.0	0.041914517995291	0.0560941657481489	0.262192389667459					
TCGA-69-8255-01	8.0213	10.5609	10.1767	10.0564	10.1884	10.7579	10.8836	10.2264	7.3827	12.7263	10.4442	6.2031	8.6131	7.3827	9.9283	8.2034	8.857	9.4201	6.8686	7.8057	13.1601	10.536	0.37	0.422947952837305	0.249823943603752	0.0	0.0536657960078787	0.0441185548731885	0.142549874451023	1.9764	0.7057	0.3466	-0.426	0.38
TCGA-49-4514-01	12.8013	8.7819	9.5181	9.2509	8.2036	9.6254	8.2332	8.4539	5.5517	11.0206	8.8043	3.3478	6.8262	5.7697	8.6671	7.163	7.9325	8.589	7.3024	8.5155	11.2703	8.218399999999999	0.35	0.487475616333184	0.190050409796737	0.104473537255369	0.0879452479050419	0.0824153396432167	0.147958980737889	1.5988	0.1693	0.1707	-0.1738	0.2475
TCGA-78-7154-01	11.9826	7.2889	7.5902	7.3215	7.44	6.3464	7.6725	6.8115	1.7576	9.9415	9.0326	4.8271	4.9151	3.877	5.4152	6.0289	7.5357	8.0836	4.6107	5.5312	10.6509	7.55625	0.5	0.165184022061186	0.10559294975682	0.0	0.0309587983939781	0.111652397833132	0.301630811427004	0.0566	0.0075	0.1106	0.0914	0.2595
TCGA-55-8507-01	12.4762	6.9648	7.1521	6.9523	5.8934	6.9268	7.3276	6.2724	1.3914	7.5355	7.026	4.9431	4.8378	4.3176	5.3966	5.0173	8.1824	8.7648	5.0146	4.601	11.907	6.6105	0.64	0.163686013083525	0.116319799913228	0.0146467900289315	0.0	0.0211863157301627	0.186002105587134	0.1508	0.2522	0.0825	0.1408	0.007
TCGA-95-A4VP-01	11.3673	8.634	9.5539	8.5777	8.1204	8.4055	8.0451	8.7562	3.5215	9.6388	7.3896	5.216	6.5592	9.2367	7.7008	7.016	8.4858	8.5109	6.1094	9.7218	11.2576	8.08275	0.3	0.407342247702436	0.148729438180526	0.0142194296384821	0.0702184417571348	0.0185110248603617	0.151362577485425	1.7062	0.4762	0.2764	0.1867	-0.1
TCGA-50-6595-01	12.8895	8.169	8.3731	8.5666	8.1364	9.0453	9.0187	8.2925	4.4315	11.5047	12.3313	8.9916	5.7649	5.5833	8.9014	6.7856	9.1969	13.4882	6.3855	3.0133	12.4113	8.57755	0.22	0.514765312509816	0.0980347983631479	0.0138433594260919	0.0078419391708669	0.145818171019355	0.353728637851627	0.5722	0.678	0.6241	0.9635	0.288
TCGA-78-7155-01	10.2935	7.6855	6.937	6.8672	6.7557	6.1735	7.0857	6.7711	3.9512	11.3088	8.4934	4.694	4.4485	3.0914	5.7613	5.3551	6.9233	7.6486	4.0777	3.1862	10.2626	6.9207	0.82	0.107860937300108	0.202163075200384	0.0	0.0474100755089049	0.0859310243554493	0.367423264443435	-0.2538	-0.5007	-0.754	-0.5026	0.201
TCGA-05-4382-01	13.064	7.411	8.5582	8.2947	7.2905	8.3644	7.5052	6.7986	3.2653	11.7174	10.6885	6.8858	6.4053	6.4768	7.6532	7.0692	10.2273	7.9692	7.675	6.2185	13.7568	7.39785	0.21	0.460245263790876	0.0580216874222749	0.0148308857139193	0.0	0.0541598926843921	0.500164546294949	1.3548	1.2892	0.3913	0.6156	-0.0135
TCGA-05-5428-01	13.4794	7.5246	6.4628	7.3734	6.9937	5.507	7.2046	5.9952	2.9957	8.6038	10.111	5.9952	3.5191	3.9023	5.5613	3.9841	9.7141	6.699	3.8769	4.8532	11.5912	7.09915	0.63	0.196731416027122	0.0489412483573604	0.0	0.0151840204908053	0.0059415492434725	0.548485369368709	0.0562	0.5054	0.1939	-0.3546	0.4235
