sample	patient	pair_id	n_tumor_hi_interface	n_tumor_lo_interface	n_cd8_interface	mean_hi	mean_lo	delta_mean	p_hi	p_lo
Lung13	Lung13	CXCL16|CXCR6	399	645	948	0.1559664096188012	0.11895426246141567	0.03701214715738553	0.0	0.995
Lung13	Lung13	CXCL9|CXCR3	399	645	948	0.0778450506773385	0.12853840331852834	-0.050693352641189834	1.0	1.0
Lung13	Lung13	CXCL10|CXCR3	399	645	948	0.1106418803734763	0.15012307425725302	-0.039481193883776716	1.0	1.0
Lung13	Lung13	CCL5|CCR5	399	645	948	0.08318372919636932	0.10495895018402465	-0.02177522098765533	1.0	1.0
Lung13	Lung13	HLA-A|CD8A	399	645	948	1.144003704884824	1.009133764356521	0.13486994052830292	0.0	0.0
Lung13	Lung13	HLA-B|CD8A	399	645	948	1.1289200939853576	1.037316655760503	0.09160343822485473	0.0	0.0
Lung13	Lung13	HLA-C|CD8A	399	645	948	1.2189451591113345	0.9771169470205863	0.24182821209074823	0.0	0.0
Lung13	Lung13	HLA-A|CD8B	399	645	948	0.9493974115972713	0.8145274710689684	0.13486994052830292	0.0	0.99
Lung13	Lung13	HLA-B|CD8B	399	645	948	0.934313800697805	0.8427103624729503	0.09160343822485473	0.0	0.992
Lung13	Lung13	HLA-C|CD8B	399	645	948	1.0243388658237818	0.7825106537330337	0.241828212090748	0.0	1.0
Lung13	Lung13	APP|CD74	399	645	948	0.9964812482219958	0.9083646556703017	0.08811659255169413	0.0	0.002
Lung13	Lung13	FASLG|FAS	399	645	948	0.05286223878910555	0.05525324167150936	-0.002391002882403806	0.66	0.66
Lung13	Lung13	SPP1|CD44	399	645	948	0.3083096405157421	0.3590022907926923	-0.05069265027695019	1.0	1.0
Lung13	Lung13	IFNG|IFNGR1_IFNGR2	399	645	948	0.04594117884436799	0.03194068193274097	0.014000496911627018	0.0	0.26
