sample,patient,fov,radius_um,n_cldn4hi,n_cldn4lo,n_cd8nk,keren_tumor_high,keren_immune_high,homog_high,n_aa_high,n_bb_high,n_ab_high,keren_tumor_low,keren_immune_low,homog_low,n_aa_low,n_bb_low,n_ab_low
Lung6,P6,26,40,506,1718,121,0.11760063141278611,0.8418079096045198,0.09353421217827998,2534,354,298,0.05042326094957674,3.8700564971751414,0.04741468817055444,27170,354,1370
Lung6,P6,26,60,506,1718,121,0.18538256566425582,1.5124223602484472,0.14173457508731083,5254,644,974,0.06538997214484679,5.832298136645963,0.06073738680465718,57440,644,3756
Lung6,P6,26,80,506,1718,121,0.24925612268253605,2.278242677824268,0.1834568733153639,8738,956,2178,0.08078752258520072,8.138075313807532,0.0740684323768541,96302,956,7780
Lung6,P6,27,20,660,2185,41,0.011400651465798045,1.0,0.011146496815286623,1228,14,14,0.013314785373608903,9.571428571428571,0.013121817469643556,10064,14,134
Lung6,P6,27,40,660,2185,41,0.03789126853377265,4.6,0.03622047244094488,4856,40,184,0.02228033998893527,22.15,0.02177332153740293,39766,40,886
Lung6,P6,27,60,660,2185,41,0.05333333333333334,7.333333333333333,0.05028571428571429,9900,72,528,0.027174294333621757,32.27777777777778,0.02643372233217316,85522,72,2324
Lung6,P6,27,80,660,2185,41,0.06430317848410758,8.915254237288135,0.06001140901312037,16360,118,1052,0.030508894982706113,37.52542372881356,0.02958232008765132,145138,118,4428
Lung6,P6,28,20,730,2068,53,0.015151515151515152,0.47619047619047616,0.01447178002894356,1320,42,20,0.013850415512465374,3.0952380952380953,0.013601171793262189,9386,42,130
Lung6,P6,28,40,730,2068,53,0.036656891495601175,1.4285714285714286,0.03450655624568668,5456,140,200,0.020326521786139043,5.371428571428571,0.01984797297297297,36996,140,752
Lung6,P6,28,60,730,2068,53,0.05298126064735945,2.488,0.049318109736758646,11740,250,622,0.02614428234822279,8.344,0.025400613706102967,79788,250,2086
Lung6,P6,28,80,730,2068,53,0.07413328004795684,4.192090395480226,0.06789897510980966,20018,354,1484,0.030276854603750934,11.68361581920904,0.029313375290582297,136606,354,4136
Lung6,P6,29,20,902,2182,34,0.02516940948693127,5.2,0.02443609022556391,2066,10,52,0.016386809629779488,16.2,0.016106581825412608,9886,10,162
Lung6,P6,29,40,902,2182,34,0.03736526946107784,14.181818181818182,0.03592814371257485,8350,22,312,0.022824462878046268,40.27272727272727,0.022302774001913106,38818,22,886
Lung6,P6,29,60,902,2182,34,0.04326067615658363,19.45,0.04137857674715456,17984,40,778,0.026109349293020816,54.75,0.02543317694058624,83878,40,2190
Lung6,P6,29,80,902,2182,34,0.04739838474778234,25.571428571428573,0.04517350157728706,30212,56,1432,0.027630387855998886,70.85714285714286,0.026877277591882628,143610,56,3968
Lung6,P6,30,20,221,1270,145,0.27611940298507465,0.7115384615384616,0.16591928251121077,268,104,74,0.136317907444668,5.211538461538462,0.11726525313717005,3976,104,542
Lung6,P6,30,40,221,1270,145,0.6758793969849246,1.6204819277108433,0.32292917166866747,796,332,538,0.13510773130544992,6.421686746987952,0.11686033764525323,15780,332,2132
Lung6,P6,30,60,221,1270,145,0.717049576783555,1.7701492537313432,0.3378917378917379,1654,670,1186,0.13179103612222415,6.785074626865671,0.11447997985394107,34494,670,4546
Lung6,P6,30,80,221,1270,145,0.8184568835098336,2.0111524163568775,0.36777702243371857,2644,1076,2164,0.13114754098360656,7.226765799256506,0.11411129373092276,59292,1076,7776
Lung9_Rep1,P9,1,20,362,1969,564,0.7005988023952096,0.5806451612903226,0.24098867147270855,668,806,468,0.47226043099495646,5.11166253101737,0.3018315018315018,8724,806,4120
Lung9_Rep1,P9,1,40,362,1969,564,0.9351535836177475,0.7390424814565071,0.2921887496667555,2344,2966,2192,0.5130408833184125,5.796358732299393,0.32033986733248865,33510,2966,17192
Lung9_Rep1,P9,1,60,362,1969,564,1.0928819444444444,0.7871209753047828,0.3139259443959606,4608,6398,5036,0.5334762395256257,5.990309471709909,0.3287922721891461,71842,6398,38326
Lung9_Rep1,P9,1,80,362,1969,564,1.2363685932388222,0.8370247323735696,0.33294178107334266,7336,10836,9070,0.5446546629882956,6.158176448874123,0.3335099258311509,122518,10836,66730
Lung9_Rep1,P9,2,20,632,1739,426,0.2834051724137931,1.031372549019608,0.18188105117565698,1856,510,526,0.42279303218187186,5.6156862745098035,0.2822230981474182,6774,510,2864
Lung9_Rep1,P9,2,40,632,1739,426,0.3545189504373178,1.3075268817204302,0.21807747489239598,6860,1860,2432,0.4345959786128474,6.205376344086021,0.2888388388388388,26558,1860,11542
Lung9_Rep1,P9,2,60,632,1739,426,0.4112123335669236,1.5077081192189106,0.2441947565543071,14270,3892,5868,0.45430014529855395,6.748201438848921,0.2985631138595853,57812,3892,26264
Lung9_Rep1,P9,2,80,632,1739,426,0.4765625,1.7450487268154669,0.2723748773307164,23296,6362,11102,0.4566744730679157,7.172272870166614,0.3003752221710223,99918,6362,45630
Lung9_Rep1,P9,3,20,173,1908,574,5.088235294117647,0.540625,0.32827324478178366,68,640,346,0.5145419951073661,5.915625,0.3212830957230143,7358,640,3786
Lung9_Rep1,P9,3,40,173,1908,574,5.795081967213115,0.5331825037707391,0.32807424593967516,244,2652,1414,0.566662032531628,6.1478129713423835,0.3416024136775059,28772,2652,16304
Lung9_Rep1,P9,3,60,173,1908,574,5.869565217391305,0.5706234589644241,0.34213305174234426,552,5678,3240,0.5811704834605598,6.436069038393801,0.34770032920401134,62880,5678,36544
Lung9_Rep1,P9,3,80,173,1908,574,6.301282051282051,0.5972053462940462,0.3529622980251346,936,9876,5898,0.587772652933718,6.477521263669502,0.3501746165551821,108838,9876,63972
Lung9_Rep1,P9,4,20,248,2059,532,1.0061349693251533,0.5077399380804953,0.2523076923076923,326,646,328,0.4399643573178882,6.114551083591332,0.29099749521143364,8978,646,3950
Lung9_Rep1,P9,4,40,248,2059,532,1.0015625,0.537751677852349,0.2591993530125354,1280,2384,1282,0.4826331646864874,7.12248322147651,0.3112968870311297,35182,2384,16980
Lung9_Rep1,P9,4,60,248,2059,532,1.2121445042275174,0.5982549317147192,0.28599927457381213,2602,5272,3154,0.5008508521611645,7.257587253414264,0.31904142485491294,76394,5272,38262
Lung9_Rep1,P9,4,80,248,2059,532,1.3929263565891472,0.6244569939183319,0.30126794509064236,4128,9208,5750,0.5071851225697379,7.298001737619462,0.32167885727415463,132496,9208,67200
Lung9_Rep1,P9,5,20,751,805,318,0.4025695931477516,2.9147286821705425,0.26129256428075054,1868,258,752,0.4840698869475848,3.6511627906976742,0.2994278448823903,1946,258,942
Lung9_Rep1,P9,5,40,751,805,318,0.4173006480698788,2.9738955823293174,0.26790882778581765,7098,996,2962,0.5507204610951009,3.8373493975903616,0.325055281510461,6940,996,3822
Lung9_Rep1,P9,5,60,751,805,318,0.4404826464208243,3.0679886685552407,0.2780725778842862,14752,2118,6498,0.5752137950371513,3.874409820585458,0.3337128914192761,14266,2118,8206
Lung9_Rep1,P9,5,80,751,805,318,0.4690978567868417,3.1181667586968524,0.2896491588018055,24076,3622,11294,0.6064041540458676,3.8691330756488127,0.34393560104059295,23110,3622,14014
Lung9_Rep1,P9,6,20,467,707,369,0.4105960264900662,0.8691588785046729,0.21805392731535755,906,428,372,0.6533127889060092,1.9813084112149533,0.32944832944832947,1298,428,848
Lung9_Rep1,P9,6,40,467,707,369,0.5746666666666667,1.222695035460993,0.28105640691229217,3000,1410,1724,0.8086767895878525,2.6439716312056736,0.38243742306114076,4610,1410,3728
Lung9_Rep1,P9,6,60,467,707,369,0.6653212243525058,1.3585164835164836,0.3087248322147651,5946,2912,3956,0.8911101658868567,2.8777472527472527,0.40490916119056825,9404,2912,8380
Lung9_Rep1,P9,6,80,467,707,369,0.76420395421436,1.476477683956574,0.3349142648668369,9610,4974,7344,0.9483294483294483,2.9445114595898674,0.4176933607118412,15444,4974,14646
Lung9_Rep1,P9,7,20,432,1375,667,0.535796766743649,0.4312267657992565,0.19285120532003325,866,1076,464,0.8629885057471265,3.4888475836431225,0.40893246187363835,4350,1076,3754
Lung9_Rep1,P9,7,40,432,1375,667,0.7758509955041747,0.5884072089624939,0.25072644250726445,3114,4106,2416,0.9197106690777577,3.7160253287871408,0.4243755910329866,16590,4106,15258
Lung9_Rep1,P9,7,60,432,1375,667,0.8826593137254902,0.6589661482159195,0.27393743462964726,6528,8744,5762,0.9276308509461104,3.8348581884720954,0.42757319188003673,36148,8744,33532
Lung9_Rep1,P9,7,80,432,1375,667,0.9850443131462334,0.7104807564256226,0.2921686746987952,10832,15018,10670,0.9519950530495346,3.8954587827939804,0.4334380464096257,61452,15018,58502
Lung9_Rep1,P9,8,20,561,893,321,0.15460526315789475,0.4253393665158371,0.10184182015167931,1216,442,188,0.56951871657754,2.8914027149321266,0.322401614530777,2244,442,1278
Lung9_Rep1,P9,8,40,561,893,321,0.24387096774193548,0.8146551724137931,0.15802675585284282,4650,1392,1134,0.63071976255256,3.663793103448276,0.34984222801481685,8086,1392,5100
Lung9_Rep1,P9,8,60,561,893,321,0.3231127088179319,1.105643994211288,0.20002618143736092,9458,2764,3056,0.6846922798988317,4.113603473227207,0.36987638256343525,16606,2764,11370
Lung9_Rep1,P9,8,80,561,893,321,0.3991382687034861,1.3586666666666667,0.23577047663118927,15318,4500,6114,0.6968062149331031,4.3053333333333335,0.37489840938116803,27804,4500,19374
Lung9_Rep1,P9,9,20,756,666,367,0.2644320297951583,1.392156862745098,0.18181818181818182,2148,408,568,0.6267716535433071,1.9509803921568627,0.3217461600646726,1270,408,796
Lung9_Rep1,P9,9,40,756,666,367,0.3149492017416546,1.7429718875502007,0.21057738961669092,8268,1494,2604,0.7233377956269522,2.1700133868808567,0.35170318941201995,4482,1494,3242
Lung9_Rep1,P9,9,60,756,666,367,0.350462962962963,1.8508557457212713,0.22760072158749248,17280,3272,6056,0.7483443708609272,2.14119804400978,0.3567209775967413,9362,3272,7006
Lung9_Rep1,P9,9,80,756,666,367,0.4050179211469534,2.00354609929078,0.252007136485281,27900,5640,11300,0.7869211917967238,2.1634751773049645,0.36589900443804724,15506,5640,12202
Lung9_Rep1,P9,10,20,486,565,476,0.4324853228962818,0.7892857142857143,0.2183794466403162,1022,560,442,0.8639308855291576,1.4285714285714286,0.34995625546806647,926,560,800
Lung9_Rep1,P9,10,40,486,565,476,0.5583288117200217,0.8483099752679307,0.25189718482252144,3686,2426,2058,1.1472715318869164,1.4385820280296784,0.3895958919401652,3042,2426,3490
Lung9_Rep1,P9,10,60,486,565,476,0.7332589285714286,1.0146718146718148,0.2985685071574642,7168,5180,5256,1.2465189873417721,1.5208494208494208,0.40654350294148,6320,5180,7878
Lung9_Rep1,P9,10,80,486,565,476,0.8704545454545455,1.1282574212553818,0.3294732662784542,11440,8826,9958,1.3419689119170986,1.584636301835486,0.42083408557501356,10422,8826,13986
Lung9_Rep1,P9,11,20,456,654,433,0.2152317880794702,0.49242424242424243,0.13026052104208416,1208,528,260,0.8336134453781513,1.878787878787879,0.36605166051660515,1190,528,992
Lung9_Rep1,P9,11,40,456,654,433,0.2809653916211293,0.6542948038176034,0.16427050053248135,4392,1886,1234,0.9180952380952381,2.0445387062566276,0.38784952725809696,4200,1886,3856
Lung9_Rep1,P9,11,60,456,654,433,0.3524645509790682,0.769155206286837,0.19465506525792417,8886,4072,3132,1.0208583073603452,2.0913555992141455,0.40688007644529384,8342,4072,8516
Lung9_Rep1,P9,11,80,456,654,433,0.43157162726008347,0.8939786804955344,0.2254431851206045,14380,6942,6206,1.122989874925551,2.1728608470181503,0.42540470415703086,13432,6942,15084
Lung9_Rep1,P9,12,20,583,618,237,0.125,1.103448275862069,0.10094637223974763,1536,174,192,0.4534653465346535,2.632183908045977,0.2789281364190012,1010,174,458
Lung9_Rep1,P9,12,40,583,618,237,0.17030716723549488,1.5401234567901234,0.13296029842792434,5860,648,998,0.580526638089406,2.925925925925926,0.3263339070567986,3266,648,1896
Lung9_Rep1,P9,12,60,583,618,237,0.20875814808624435,1.7893982808022924,0.1575031525851198,11966,1396,2498,0.6237083811710677,3.1131805157593124,0.3419354838709677,6968,1396,4346
Lung9_Rep1,P9,12,80,583,618,237,0.2427656056221579,2.051528384279476,0.17835990888382688,19352,2290,4698,0.6369897530656812,3.3117903930131005,0.34820936639118455,11906,2290,7584
Lung9_Rep1,P9,13,20,758,592,544,0.32408236347359,0.8227272727272728,0.18863991662324128,2234,880,724,0.6539792387543253,0.8590909090909091,0.2707736389684814,1156,880,756
Lung9_Rep1,P9,13,40,758,592,544,0.3773904623577826,0.9437046004842615,0.21233996186325252,8262,3304,3118,0.7245358755644756,0.87409200968523,0.2837492631165258,3986,3304,2888
Lung9_Rep1,P9,13,60,758,592,544,0.4217313432835821,0.9456492637215529,0.22580232706814984,16750,7470,7064,0.8606029373872713,0.8942436412315931,0.3048557867834976,7762,7470,6680
Lung9_Rep1,P9,13,80,758,592,544,0.47270598565783695,1.0015503875968992,0.2430764599638772,27332,12900,12920,0.9495257997106574,0.9158139534883721,0.31795672300570565,12442,12900,11814
Lung9_Rep1,P9,14,20,609,580,369,0.29057187017001546,0.9306930693069307,0.18129218900675023,1294,404,376,0.448,1.108910891089109,0.24190064794816415,1000,404,448
Lung9_Rep1,P9,14,40,609,580,369,0.3667211774325429,1.148527528809219,0.21750727449078563,4892,1562,1794,0.6290322580645161,1.3982074263764404,0.3025768911055694,3472,1562,2184
Lung9_Rep1,P9,14,60,609,580,369,0.4517102615694165,1.44932214331827,0.25616157005933365,9940,3098,4490,0.7547949247565654,1.6513879922530665,0.3412486659551761,6778,3098,5116
Lung9_Rep1,P9,14,80,609,580,369,0.5415661886026145,1.6361196319018405,0.2892097058424834,15758,5216,8534,0.8517500458127176,1.7822085889570551,0.3656100055061748,10914,5216,9296
Lung9_Rep1,P9,15,20,830,952,303,0.1275,0.6652173913043479,0.09665192672141504,2400,460,306,0.3155588020452885,1.8782608695652174,0.21270310192023634,2738,460,864
Lung9_Rep1,P9,15,40,830,952,303,0.17627270688495178,1.0679347826086956,0.13141615114529343,8918,1472,1572,0.3481932443047918,2.4089673913043477,0.23325878173924483,10184,1472,3546
Lung9_Rep1,P9,15,60,830,952,303,0.2490978676872608,1.5710344827586207,0.1769595276936223,18290,2900,4556,0.37794021178896076,2.7813793103448274,0.24965952705212333,21342,2900,8066
Lung9_Rep1,P9,15,80,830,952,303,0.31318419800095193,2.0166374781085814,0.21327036162429966,29414,4568,9212,0.3980287243030132,3.0941330998248686,0.2607171843872205,35510,4568,14134
Lung9_Rep1,P9,16,20,648,608,383,0.25357142857142856,0.8287937743190662,0.16259541984732825,1680,514,426,0.6283662477558348,1.3618677042801557,0.3006872852233677,1114,514,700
Lung9_Rep1,P9,16,40,648,608,383,0.31874800383264135,1.1088888888888888,0.19844899582421952,6262,1800,1996,0.842911877394636,1.711111111111111,0.3609093039606281,3654,1800,3080
Lung9_Rep1,P9,16,60,648,608,383,0.38844430217669657,1.299946438136047,0.23022196926579397,12496,3734,4854,0.9626865671641791,1.8655597214783075,0.38838090990187335,7236,3734,6966
Lung9_Rep1,P9,16,80,648,608,383,0.47766323024054985,1.5050955414012739,0.2661036036036036,19788,6280,9452,1.0965277777777778,2.0114649681528665,0.4150893796004206,11520,6280,12632
Lung9_Rep1,P9,17,20,951,727,328,0.1512301013024602,1.0,0.11611111111111111,2764,418,418,0.42857142857142855,1.9090909090909092,0.25925925925925924,1862,418,798
Lung9_Rep1,P9,17,40,951,727,328,0.232409381663113,1.4931506849315068,0.1674347158218126,10318,1606,2398,0.47974537037037035,2.0647571606475714,0.28020956565827276,6912,1606,3316
Lung9_Rep1,P9,17,60,951,727,328,0.31331742243436755,2.0891152132399746,0.21411795407098122,20950,3142,6564,0.49887037560011294,2.2488860598345,0.28992286230100117,14164,3142,7066
Lung9_Rep1,P9,17,80,951,727,328,0.3791644632469593,2.644672131147541,0.24903519604816302,34038,4880,12906,0.5153524075366365,2.421311475409836,0.29820310922673127,22928,4880,11816
Lung9_Rep1,P9,18,20,1030,709,200,0.12556342562781714,2.4074074074074074,0.10661563696008748,3106,162,390,0.3815789473684211,3.2222222222222223,0.2543859649122807,1368,162,522
Lung9_Rep1,P9,18,40,1030,709,200,0.14726385500174277,2.99645390070922,0.12308812818645302,11476,564,1690,0.3864526233359436,3.5,0.2581742087365943,5108,564,1974
Lung9_Rep1,P9,18,60,1030,709,200,0.1883488511147177,4.083333333333333,0.1525740381954055,23414,1080,4410,0.42420856610800745,4.218518518518518,0.27821201758671227,10740,1080,4556
Lung9_Rep1,P9,18,80,1030,709,200,0.22708017363108624,5.21875,0.1787199012142416,38242,1664,8684,0.44446919906427534,4.795673076923077,0.28915138778172333,17954,1664,7980
Lung9_Rep1,P9,19,20,807,1172,293,0.16076555023923444,1.030674846625767,0.12209302325581395,2090,326,336,0.34831460674157305,4.184049079754601,0.2433107384944702,3916,326,1364
Lung9_Rep1,P9,19,40,807,1172,293,0.21083870967741936,1.3177419354838709,0.1538027108433735,7750,1240,1634,0.35145482388973964,4.441935483870968,0.24567350579839428,15672,1240,5508
Lung9_Rep1,P9,19,60,807,1172,293,0.26014713343480467,1.5421052631578946,0.18206835330670218,15768,2660,4102,0.35691713483146065,4.585714285714285,0.248766162254762,34176,2660,12198
Lung9_Rep1,P9,19,80,807,1172,293,0.31227932522557866,1.7744092732946946,0.20982707718262336,25490,4486,7960,0.3619934282584885,4.715113687026304,0.2515998572618056,58432,4486,21152
Lung9_Rep1,P9,20,20,1195,698,134,0.05579171094580234,1.9811320754716981,0.051470588235294115,3764,106,210,0.2833562585969739,3.8867924528301887,0.20892494929006086,1454,106,412
Lung9_Rep1,P9,20,40,1195,698,134,0.09438487584650113,3.758426966292135,0.08431001890359169,14176,356,1338,0.3038894947291894,4.696629213483146,0.22204515272244357,5502,356,1672
Lung9_Rep1,P9,20,60,1195,698,134,0.11571640382800917,5.005830903790088,0.10160965794768612,29676,686,3434,0.33459255261737725,5.422740524781341,0.23962896160783304,11118,686,3720
Lung9_Rep1,P9,20,80,1195,698,134,0.13206635529070704,5.93128390596745,0.1144092922669085,49672,1106,6560,0.3472114853672004,5.685352622061483,0.2465495608531995,18110,1106,6288
Lung9_Rep2,P9,1,20,384,1214,243,0.8142857142857143,2.1645569620253164,0.3717391304347826,420,158,342,0.3406720741599073,7.443037974683544,0.245716673631425,3452,158,1176
Lung9_Rep2,P9,1,40,384,1214,243,0.8123486682808717,2.337979094076655,0.37612107623318386,1652,574,1342,0.372118211356955,8.37979094076655,0.2626979792463135,12926,574,4810
Lung9_Rep2,P9,1,60,384,1214,243,0.8985932004689332,2.634020618556701,0.4012038733315886,3412,1164,3066,0.38067639938375764,8.915807560137457,0.26744665498402226,27262,1164,10378
Lung9_Rep2,P9,1,80,384,1214,243,0.990220934444042,2.86282722513089,0.42387596899224805,5522,1910,5468,0.3890254950174712,9.442931937172775,0.27200337817457926,46362,1910,18036
Lung9_Rep2,P9,2,20,598,787,199,0.2903225806451613,1.6875,0.19852941176470587,930,160,270,0.43795620437956206,3.75,0.28169014084507044,1370,160,600
Lung9_Rep2,P9,2,40,598,787,199,0.3048780487804878,1.9927536231884058,0.20912547528517111,3608,552,1100,0.4286258089074991,4.079710144927536,0.27947381484239264,5254,552,2252
Lung9_Rep2,P9,2,60,598,787,199,0.3418737060041408,2.2016666666666667,0.22834917891097667,7728,1200,2642,0.4726413379385566,4.333333333333333,0.2988162280197678,11002,1200,5200
Lung9_Rep2,P9,2,80,598,787,199,0.3704042715484363,2.380392156862745,0.24272718184544637,13110,2040,4856,0.49173553719008267,4.433333333333334,0.3068258922513231,18392,2040,9044
Lung9_Rep2,P9,3,20,667,794,343,0.3147353361945637,0.9821428571428571,0.19247594050743658,1398,448,440,0.5832376578645235,2.267857142857143,0.3169058016219588,1742,448,1016
Lung9_Rep2,P9,3,40,667,794,343,0.34285714285714286,1.1414267834793492,0.20864790665751545,5320,1598,1824,0.7035938015166502,2.6708385481852317,0.35769359704994974,6066,1598,4268
Lung9_Rep2,P9,3,60,667,794,343,0.3969109195402299,1.317829457364341,0.23373876255949233,11136,3354,4420,0.731496315283563,2.7227191413237923,0.3657188626351622,12484,3354,9132
Lung9_Rep2,P9,3,80,667,794,343,0.4527094139719678,1.476601871850252,0.2573238818141898,18122,5556,8204,0.7566410431059648,2.799136069114471,0.37328980845854737,20554,5556,15552
Lung9_Rep2,P9,4,20,683,1004,132,0.12727272727272726,2.3333333333333335,0.1076923076923077,1430,78,182,0.2896253602305475,10.307692307692308,0.2197922361946419,2776,78,804
Lung9_Rep2,P9,4,40,683,1004,132,0.16500994035785288,3.346774193548387,0.13588736083824493,5030,248,830,0.2837737253442501,12.298387096774194,0.21714367079595615,10748,248,3050
Lung9_Rep2,P9,4,60,683,1004,132,0.1925911173073093,3.852589641434263,0.15499278730565796,10042,502,1934,0.2823589919423967,13.123505976095618,0.2165538097429492,23332,502,6588
Lung9_Rep2,P9,4,80,683,1004,132,0.22094445803768045,4.279620853080568,0.17362045760430686,16348,844,3612,0.28276966179707824,13.393364928909953,0.21686746987951808,39976,844,11304
Lung9_Rep2,P9,5,20,844,810,146,0.15824594852240229,3.1923076923076925,0.13101815311760062,2098,104,332,0.27282051282051284,5.115384615384615,0.205723124516628,1950,104,532
Lung9_Rep2,P9,5,40,844,810,146,0.18078348332451033,4.614864864864865,0.14818832718594055,7556,296,1366,0.3076923076923077,7.0,0.22764227642276422,6734,296,2072
Lung9_Rep2,P9,5,60,844,810,146,0.22235449735449736,5.65993265993266,0.17624239882574963,15120,594,3362,0.3255883229073578,7.36026936026936,0.2376862020223986,13428,594,4372
Lung9_Rep2,P9,5,80,844,810,146,0.25552886606477265,7.059496567505721,0.19781981404296248,24146,874,6170,0.3452446399120396,8.622425629290618,0.24922283219789668,21828,874,7536
Lung9_Rep2,P9,6,20,388,665,150,0.36231884057971014,2.5641025641025643,0.24096385542168675,552,78,200,0.38848920863309355,6.923076923076923,0.2689243027888446,1390,78,540
Lung9_Rep2,P9,6,40,388,665,150,0.3709677419354839,2.010928961748634,0.23849643551523006,1984,366,736,0.41905151267375307,5.601092896174864,0.2805145046524357,4892,366,2050
Lung9_Rep2,P9,6,60,388,665,150,0.47544303797468357,2.6450704225352113,0.28724380544509026,3950,710,1878,0.4388228179802459,6.132394366197183,0.29053783531295874,9922,710,4354
Lung9_Rep2,P9,6,80,388,665,150,0.5122024706236818,3.1539888682745825,0.30586541921554516,6638,1078,3400,0.4487858991741649,6.755102040816326,0.29618482062962664,16226,1078,7282
Lung9_Rep2,P9,7,20,578,769,156,0.22846441947565543,2.489795918367347,0.17304964539007092,1068,98,244,0.2840095465393795,4.857142857142857,0.21155555555555555,1676,98,476
Lung9_Rep2,P9,7,40,578,769,156,0.2615859938208033,3.735294117647059,0.19644238205723125,3884,272,1016,0.3350185372430064,7.3088235294117645,0.24261654869416646,5934,272,1988
Lung9_Rep2,P9,7,60,578,769,156,0.2805486284289277,4.032258064516129,0.20779460657554488,8020,558,2250,0.3426892950391645,7.526881720430108,0.2468555307393911,12256,558,4200
Lung9_Rep2,P9,7,80,578,769,156,0.31422984356197353,4.416490486257928,0.2268186753528773,13296,946,4178,0.36911227411869263,7.902748414376322,0.2607058167108383,20254,946,7476
Lung9_Rep2,P9,8,20,618,722,296,0.2534013605442177,1.0347222222222223,0.16912599318955732,1176,288,298,0.42,2.1875,0.26054590570719605,1500,288,630
Lung9_Rep2,P9,8,40,618,722,296,0.33935185185185185,1.3474264705882353,0.21326738434681408,4320,1088,1466,0.49283778552071233,2.3400735294117645,0.2893181818181818,5166,1088,2546
Lung9_Rep2,P9,8,60,618,722,296,0.39295929592959294,1.4958123953098827,0.2373421926910299,9090,2388,3572,0.5667254556143445,2.422110552763819,0.3147241266731962,10206,2388,5784
Lung9_Rep2,P9,8,80,618,722,296,0.4480230426813302,1.7785862785862785,0.2635551447935921,15276,3848,6844,0.6358114674441205,2.7203742203742203,0.3400909681611436,16464,3848,10468
Lung9_Rep2,P9,9,20,947,1146,119,0.09296685529506872,4.107142857142857,0.08333333333333333,2474,56,230,0.19618169848584596,10.642857142857142,0.16151761517615176,3038,56,596
Lung9_Rep2,P9,9,40,947,1146,119,0.11024135681669928,4.922330097087379,0.09733154156267998,9198,206,1014,0.19729957805907172,11.349514563106796,0.16242878977351674,11850,206,2338
Lung9_Rep2,P9,9,60,947,1146,119,0.11362025316455696,5.63819095477387,0.10021436227224008,19750,398,2244,0.20165501727323853,12.613065326633166,0.16561097915017156,24894,398,5020
Lung9_Rep2,P9,9,80,947,1146,119,0.1216960019355229,6.469453376205788,0.10670343657191345,33066,622,4024,0.20083642239330862,13.588424437299036,0.1652136518237617,42084,622,8452
Lung9_Rep2,P9,10,20,695,1013,109,0.1323529411764706,5.823529411764706,0.11458333333333333,1496,34,198,0.21380345086271568,16.764705882352942,0.1743119266055046,2666,34,570
Lung9_Rep2,P9,10,40,695,1013,109,0.16407140144322066,5.837837837837838,0.13762344695762982,5266,148,864,0.21520277155084572,14.27027027027027,0.17492131853569653,9814,148,2112
Lung9_Rep2,P9,10,60,695,1013,109,0.19240986717267552,6.298136645962733,0.1573312645461598,10540,322,2028,0.21639279350623639,13.577639751552795,0.17559643344846976,20204,322,4372
Lung9_Rep2,P9,10,80,695,1013,109,0.20686467121229632,7.047244094488189,0.1673366364401234,17306,508,3580,0.21659176915799433,14.421259842519685,0.1758605790004321,33824,508,7326
Lung9_Rep2,P9,11,20,583,984,167,0.19324577861163228,1.4305555555555556,0.14548022598870056,1066,144,206,0.2791666666666667,4.652777777777778,0.20846297448662104,2400,144,670
Lung9_Rep2,P9,11,40,583,984,167,0.30456852791878175,2.477064220183486,0.21335440537337022,3546,436,1080,0.31137860549625257,6.2889908256880735,0.22880507343124165,8806,436,2742
Lung9_Rep2,P9,11,60,583,984,167,0.3738610478359909,3.2743142144638404,0.2512437810945274,7024,802,2626,0.32070098576122674,7.301745635910224,0.2350108355405731,18260,802,5856
Lung9_Rep2,P9,11,80,583,984,167,0.4177541208791209,3.9052969502407704,0.2739864864864865,11648,1246,4866,0.3349440656649235,8.12199036918138,0.24338624338624337,30214,1246,10120
Lung9_Rep2,P9,12,20,408,877,145,0.29780564263322884,2.96875,0.21300448430493274,638,64,190,0.3476277372262774,11.90625,0.2524850894632207,2192,64,762
Lung9_Rep2,P9,12,40,408,877,145,0.3223350253807107,3.175,0.22638146167557932,2364,240,762,0.3558133913463863,12.266666666666667,0.25693838366207017,8274,240,2944
Lung9_Rep2,P9,12,60,408,877,145,0.35271483539974346,3.0330882352941178,0.24010477299185098,4678,544,1650,0.35258601048074734,11.378676470588236,0.25483738163853437,17556,544,6190
Lung9_Rep2,P9,12,80,408,877,145,0.38043764829949905,3.199556541019956,0.2537365922278882,7586,902,2886,0.3549520335089853,11.649667405764967,0.2562051982249963,29604,902,10508
Lung9_Rep2,P9,13,20,488,998,104,0.22324159021406728,3.3181818181818183,0.17298578199052134,654,44,146,0.15695067264573992,9.545454545454545,0.1337579617834395,2676,44,420
Lung9_Rep2,P9,13,40,488,998,104,0.22713178294573644,4.069444444444445,0.1770392749244713,2580,144,586,0.16547643338094267,11.26388888888889,0.14021438450899032,9802,144,1622
Lung9_Rep2,P9,13,60,488,998,104,0.24087862993298587,4.901515151515151,0.18672438672438674,5372,264,1294,0.1730826323602177,13.25,0.14592024028032705,20210,264,3498
Lung9_Rep2,P9,13,80,488,998,104,0.2581227436823105,5.061946902654867,0.19717338848672872,8864,452,2288,0.17661381317180355,13.15929203539823,0.14841059933130396,33678,452,5948
Lung9_Rep2,P9,14,20,742,1048,102,0.13487738419618528,4.5,0.11578947368421053,1468,44,198,0.1299353912419239,8.227272727272727,0.11340852130325814,2786,44,362
