gene,mean_high,mean_low,log2FC_high_vs_low,spearman_rho,spearman_p,welch_t,welch_p,mwu_p,spearman_fdr,welch_fdr,up_in_trop2_high,n_high,n_low,n_total
CYB5AP2,0.11142087055954045,0.16447363642886811,-0.05305276586932767,-0.08681146825074147,0.05214710430319517,-2.5047564649236858,0.012800569320428407,0.06529458805344247,0.12155246223255854,0.04665932053465993,False,167,167,501
AC002306.1,0.09990412244118395,0.15548252531557996,-0.05557840287439601,-0.08682884757768411,0.05209987245077468,-2.915030787924767,0.0038205737130250863,0.024183336901635658,0.12145502712996854,0.01803201126438729,False,167,167,501
TRIM51JP,0.017036457529989644,0.01359399215932356,0.0034424653706660834,-0.08683224292511818,0.052090649070946564,0.37197612106140443,0.7103057447107315,0.19437990729016585,0.12143985555926888,0.8317461938116656,False,167,167,501
ADNP,5.776301652210839,5.870558182199181,-0.09425652998834178,-0.08683388808440218,0.052086180524961556,-1.438287797119411,0.1513425920159865,0.09868872503552163,0.12143576801326074,0.30359480086669566,False,167,167,501
AC016229.1,0.04091285509863746,0.06501337289794477,-0.024100517799307317,-0.08683963453271332,0.05207057465484092,-1.3309325711891065,0.18413824772312493,0.06511871218065111,0.12140571269226906,0.3476025236860138,False,167,167,501
TGIF2P1,0.15583849835920638,0.20128106578272206,-0.045442567423515684,-0.08683983806662884,0.05207002198077654,-1.9215992634428187,0.05555011267827191,0.13319020013876834,0.12140571269226906,0.14486432882933137,False,167,167,501
AC012146.1,0.07033682900735912,0.10212235687786907,-0.03178552787050995,-0.08685272574522399,0.0520350368605188,-1.6430422839204244,0.10132115281811031,0.014464726446892773,0.12133550513815657,0.22702728491022095,False,167,167,501
IGHVII-60-1,0.3054498403765396,0.41217849218566893,-0.10672865180912933,-0.08685997873400281,0.052015356390778957,-2.080098035854586,0.03829101242719022,0.021929558714891217,0.12129593822520454,0.1098055424335506,False,167,167,501
AC020763.3,0.2571949428731504,0.3104287137077056,-0.05323377083455516,-0.086881039103079,0.05195824575421594,-2.3366051827052856,0.020095145523116986,0.07546767388596744,0.12118171584853743,0.06659271549910226,False,167,167,501
CASP6,4.739069970452311,4.91332905085151,-0.17425908039919857,-0.08688369873798218,0.051951037187067346,-2.531897796853911,0.011805670827207302,0.05416594698668174,0.12117122227663103,0.04392652429916966,False,167,167,501
PPIAP47,0.28185535760002695,0.36315919831493193,-0.08130384071490498,-0.08688687249098949,0.05194243626651287,-2.1515333576070033,0.03219422205756165,0.04591987217989864,0.12115747989900498,0.0961312850382152,False,167,167,501
HSPD1,7.4504874719529015,7.549604835146064,-0.09911736319316233,-0.08690116181978667,0.0519037266701842,-1.232137695242599,0.21877141016864474,0.10125956841789241,0.12107350292584979,0.39198130203176523,False,167,167,501
CABCOCO1,0.863765573766554,1.0226523308378181,-0.1588867570712641,-0.08690565668713196,0.05189155511189314,-1.5796770955229535,0.11513353661576121,0.014387334334678823,0.12105142451618553,0.2490318852639795,False,167,167,501
MMP20,0.2663470967779131,0.25851632235256056,0.007830774425352516,-0.08691261390234957,0.05187272050694943,0.11560415744765827,0.9080464069449534,0.03756770166094765,0.12101379959067374,0.9513778786095556,False,167,167,501
OR7E104P,0.016493659094767466,0.0237889258588487,-0.007295266764081234,-0.08692111722115989,0.05184970802723397,-1.0386262153424095,0.299736464622417,0.08915566883450643,0.12096642367292708,0.48514091067504983,False,167,167,501
RPAP3,4.522869325494499,4.594005313984677,-0.07113598849017766,-0.08692845384927354,0.05182985979919122,-1.1611644337236533,0.24641008286988972,0.14719420662353022,0.12092642546084971,0.4252206870499266,False,167,167,501
FKBP15,4.009491250942363,4.1013814227496646,-0.09189017180730197,-0.08695021320586428,0.051771030152369626,-1.643738200225808,0.10118318601629142,0.03416057506307366,0.12080177140577969,0.22678745170856057,False,167,167,501
AC246817.1,0.1623530841649476,0.18513174244992442,-0.022778658284976827,-0.08696571344661021,0.05172915693480382,-0.680710620209673,0.4965301903238788,0.07250610697305056,0.12071666134892597,0.6689203033931308,False,167,167,501
IGBP1,6.257476528449558,6.322416139039163,-0.06493961058960451,-0.08696939189350385,0.051719223921727384,-1.2983019031535519,0.19508690419743355,0.08892230184830159,0.12069977930887787,0.3619608671780136,False,167,167,501
LINC02690,0.055584971041337895,0.08732353412027327,-0.031738563078935376,-0.08696988701628802,0.05171788704932749,-1.3587435281083002,0.1752548245143757,0.05597271194638988,0.12069977930887787,0.33629796934744666,False,167,167,501
LINC02618,0.073996847815072,0.1009737320782061,-0.026976884263134104,-0.08698320761665793,0.05168193114784045,-1.5388449393498511,0.12479467202000133,0.057229496127705934,0.12062533601169066,0.2638671005778432,False,167,167,501
IGHV3-19,1.8637219994998548,2.27588755340171,-0.41216555390185494,-0.08698516850177744,0.05167663995016824,-2.4965001122922423,0.013041915339821417,0.026604738519720693,0.12062533601169066,0.04732164705972522,False,167,167,501
ZNRF3,3.6461677661527228,3.815264600776791,-0.16909683462406822,-0.08698599613521955,0.05167440682282431,-1.9308355092716316,0.05441316298844397,0.10979581710706014,0.12062533601169066,0.14260617061208133,False,167,167,501
AL136119.1,0.05651205770126023,0.08236949196212835,-0.025857434260868124,-0.08699025775927115,0.05166290934838988,-0.9238996970503117,0.35622424320465934,0.046947618832706615,0.12061870733438029,0.5431739266840011,False,167,167,501
TBX2-AS1,1.7285781973866061,1.9486172415720957,-0.22003904418548959,-0.08699110768836822,0.051660616572209925,-1.9906464557633166,0.04735781562828971,0.07687562204075908,0.12061870733438029,0.12876350818649335,False,167,167,501
IL12A,1.1902808853261375,1.3408987611015029,-0.15061787577536534,-0.08699731042278645,0.051643886591784455,-1.7576242879990494,0.07973304988171488,0.02087328123083481,0.12059318038589088,0.19044466710640007,False,167,167,501
AC093627.5,1.6207630442121783,1.7846023767994432,-0.1638393325872649,-0.08700227261032101,0.05163050586221077,-2.3586234283507066,0.018943758298744034,0.027028689778935404,0.12056823016820774,0.06350653220545897,False,167,167,501
HSPE1P21,0.07199470056196074,0.10379042813824887,-0.03179572757628814,-0.08700280620398651,0.05162906717862239,-1.3310659122555286,0.18408091890327685,0.021234617732642496,0.12056823016820774,0.3475383096386574,False,167,167,501
AC095350.1,0.014257413893967352,0.009945329134484208,0.004312084759483144,-0.08700984753645809,0.05161008536051229,0.5806208512949922,0.5622036508258517,0.06552677230214252,0.12054572057988047,0.7231312323354344,False,167,167,501
TMEM25,3.5412445071357377,3.686092916266919,-0.14484840913118147,-0.0870124314004445,0.05160312131609172,-1.7696034864663337,0.07772408000077691,0.03156280466303844,0.12053574960781771,0.18694916850060728,False,167,167,501
H2BW2,0.2842038716752368,0.3656616725261947,-0.08145780085095788,-0.08702576869655698,0.05156718702947984,-1.6173792051917093,0.10677326850156249,0.10693318364836972,0.12046439658952501,0.23580470204891174,False,167,167,501
EEF1A1P5,5.776676813354122,6.065247205270459,-0.2885703919163367,-0.08703122837989363,0.0515524831884091,-2.285685153367207,0.022902695767057432,0.019860745890869707,0.12043633818002551,0.07373309570154596,False,167,167,501
RLN3,0.03671151931292816,0.06383026643922816,-0.027118747126300004,-0.08703239814696617,0.051549333264991774,-1.6483967558796913,0.10046714835922929,0.21290635296280636,0.12043527038309002,0.22555558170865772,False,167,167,501
AC073174.1,0.019485755612596786,0.04476628241214116,-0.025280526799544373,-0.08704335907541606,0.0515198257161053,-2.0536515915895426,0.040881013074311794,0.03642836566855872,0.12037890838133292,0.11520872266764465,False,167,167,501
AC027313.1,0.031557416685181826,0.03427863180092603,-0.002721215115744205,-0.08704625672612003,0.05151202740341628,-0.243473868938374,0.8078209228336997,0.08560891040842226,0.12036697563168179,0.892564752857241,False,167,167,501
AL162426.1,0.06045746693628126,0.08468264090360787,-0.02422517396732661,-0.08704657285056394,0.05151117669198291,-1.877470729501552,0.06140239379642651,0.11042032206870434,0.12036697563168179,0.15628423595533464,False,167,167,501
AL590399.1,0.020415473108885286,0.024880961172515658,-0.004465488063630372,-0.0870613490718862,0.05147142599807257,-0.9461193901732364,0.3447867408644893,0.09842572693437557,0.12030353051151282,0.531934257767547,False,167,167,501
AP002989.1,0.12818403174343068,0.1870428666945056,-0.05885883495107491,-0.08706582234006521,0.05145939715064966,-2.322081736703088,0.020836072476010582,0.012303125527508046,0.12028170158699988,0.06853208649469102,False,167,167,501
HRH4,0.1356192427270885,0.15778903076678397,-0.022169788039695465,-0.08707458263381969,0.05143584706705005,-1.0713947197199658,0.28478352787063305,0.03415357257257451,0.12023293912228854,0.4691045818012667,False,167,167,501
AL160314.3,0.06486805411525809,0.09565510937718259,-0.030787055261924504,-0.08707650255143484,0.05143068700118101,-1.8107237932080187,0.0710978069921668,0.0525962769764163,0.12022716106213774,0.174342555398742,False,167,167,501
AC109587.1,0.7397767350311105,0.8004540663577963,-0.060677331326685735,-0.08708230865925967,0.051415084846146576,-1.89261969962934,0.05930274205534832,0.09009856452199316,0.12020402337869664,0.1521923357826016,False,167,167,501
ZNF19,0.7410749963646356,0.8230357882789618,-0.08196079191432626,-0.08708235637261273,0.05141495664733631,-2.5062411206373727,0.012692953378097413,0.03237858222870434,0.12020402337869664,0.04634876280878745,False,167,167,501
RPS4X,10.264877787903886,10.32643642013845,-0.06155863223456315,-0.08708915237254578,0.05139669951290522,-0.9088816634242446,0.3640728644133335,0.20392460808687873,0.12018540149613997,0.550987912426297,False,167,167,501
AC092902.2,0.10232885672487362,0.1457907051882927,-0.04346184846341909,-0.08709171455034553,0.051389817747193,-1.5932930297259205,0.11209327686743947,0.09836041625939873,0.12017559262355344,0.24434189201483278,False,167,167,501
SUPT20HL2,0.01450536523038935,0.022090612092512264,-0.007585246862122915,-0.08709237597899731,0.05138804133767133,-1.1148105889255617,0.2657380675126442,0.10277698175165768,0.12017559262355344,0.4475230384243514,False,167,167,501
SGTA,5.13821107079405,5.2017418959278645,-0.0635308251338147,-0.08709411455972521,0.0513833722479527,-1.1411213682902726,0.2546852525484778,0.13644004932694292,0.1201730868805855,0.4350256241626077,False,167,167,501
TSC22D1,5.909950548143871,6.084437829253026,-0.17448728110915468,-0.08710318009399527,0.051359031807455637,-2.0635762495498366,0.03983487366047586,0.03714455935953078,0.12012244213767628,0.11302974810246938,False,167,167,501
SNORA5A,1.4870663121736922,1.6392537397434457,-0.15218742756975345,-0.08710758341136672,0.05134721262496691,-1.8052051995377478,0.07195640285053605,0.057269945564734116,0.12010107930751635,0.17601775543114312,False,167,167,501
AL354824.1,0.14465133890881302,0.1953725491183618,-0.050721210209548784,-0.08711055235723186,0.05133924479801833,-1.6315855506749346,0.10375073580344076,0.055350950514904594,0.12008872303067845,0.23091057019522687,False,167,167,501
AL354977.2,0.05744910210970373,0.08362096710967006,-0.026171864999966328,-0.08712311181151958,0.051305550122200984,-1.5579082577090209,0.12020811669157912,0.024742461375758137,0.12001618409254232,0.25691613968471616,False,167,167,501
AL929472.4,0.03670791839575217,0.03442120540815213,0.0022867129876000467,-0.08712669763671853,0.05129593340908224,0.16071159633081702,0.8724582828768153,0.033484098916633225,0.11999996473416646,0.9312384965366624,False,167,167,501
DNAJB5,2.935484604866929,3.131938741366661,-0.19645413649973165,-0.08712723177361138,0.0512945010527064,-2.21617168777657,0.02737161768095428,0.08598344408650095,0.11999996473416646,0.08472925174162509,False,167,167,501
SRP68P3,0.08057485948890904,0.15923493184260776,-0.07866007235369872,-0.08714499846115384,0.051246876427000584,-2.6383715008860307,0.008820108446270299,0.03086585729541889,0.11989774541332779,0.03499250688822787,False,167,167,501
AC007686.3,0.6301382456568495,0.7223938121292707,-0.09225556647242117,-0.08714981265831442,0.05123397805232351,-2.2299228864999736,0.026445295386644755,0.04095955765906777,0.119873839100817,0.08247258844378355,False,167,167,501
CYP4F25P,0.366038451232911,0.4012347097539358,-0.035196258521024815,-0.0871559523717071,0.05121753223734769,-0.7110555808480075,0.47754974999634264,0.2047125355939553,0.1198416297888008,0.653589607248892,False,167,167,501
CDCP2,0.005315315008974381,0.004412164909439424,0.0009031500995349577,-0.08715975487700917,0.051207349069623535,0.31202315893994104,0.7553381622501089,0.141694160167869,0.11982407156332564,0.8612738436242477,False,167,167,501
AL137230.1,0.06716510407786244,0.1165219168396046,-0.049356812761742155,-0.08716600500560265,0.05119061480093531,-2.2351422990681415,0.026211764401512905,0.13547444197955036,0.11979118126606483,0.08189848757113756,False,167,167,501
AC011477.3,0.136878291487796,0.17726229715948874,-0.04038400567169273,-0.08716671167735247,0.051188723025549325,-2.078851625768158,0.03840949180930703,0.035305619950323386,0.11979118126606483,0.11006061709888823,False,167,167,501
AC080188.1,0.2242675197692475,0.28717779318596576,-0.06291027341671826,-0.08716720910047139,0.05118739144821922,-2.1121991354323257,0.035483600272453696,0.1360803754030606,0.11979118126606483,0.10363557192248489,False,167,167,501
AC107982.2,0.12798967374823256,0.15705088214117446,-0.029061208392941906,-0.087174909782989,0.05116678078662057,-1.392221476824599,0.1647890602104221,0.09121401666121577,0.11976047225773594,0.3220703631578458,False,167,167,501
AC096746.1,0.032944835102264,0.035352998655124125,-0.0024081635528601236,-0.08718369720637273,0.05114326995691689,-0.1615855630177527,0.8717532614914183,0.04619887269103449,0.11971170804172036,0.9306842308385013,False,167,167,501
POLR2CP1,0.0865822463535618,0.11264262864029417,-0.026060382286732367,-0.08719619728299462,0.05110984142917303,-1.752140357438853,0.08067332571035425,0.06524495125370297,0.11963972302304693,0.19215161016695767,False,167,167,501
AP003170.1,0.5860163330734616,0.6690226445331611,-0.0830063114596995,-0.08720006667534658,0.05109949734322304,-1.5478837913503143,0.1226070530486739,0.08743118743637461,0.11962177017421133,0.26048538504341323,False,167,167,501
CATSPER1,0.6750731355894706,0.8050306192431367,-0.1299574836536661,-0.08720764539629645,0.0510792421352659,-1.8565088438820898,0.06430780407124798,0.023621120877409613,0.11958988803141754,0.1617787281630383,False,167,167,501
AL390728.3,0.703848919028469,0.883211052398879,-0.17936213337040996,-0.08721140199642818,0.05106920457287381,-2.43648816666591,0.015368202703089853,0.029196589950129935,0.11957589159296415,0.05392918773581723,False,167,167,501
AF117829.2,0.03716964027907921,0.05484050218582875,-0.01767086190674954,-0.0872123785048301,0.051066595631121224,-1.1773456174435546,0.2399280935792594,0.01520725426323525,0.11957589159296415,0.41766090834652025,False,167,167,501
ZFP91P1,0.09646142705334537,0.11372723608856597,-0.017265809035220597,-0.08721312436800994,0.05106460298016608,-1.2239269373719903,0.22185135757711444,0.07178149008605834,0.11957589159296415,0.3956172295167012,False,167,167,501
BCRP9,1.1126735539477641,1.3246707202844694,-0.2119971663367053,-0.08721625192000483,0.051056248106931636,-1.4849321315576893,0.13851523555197714,0.14428087517980348,0.11956433345556657,0.2846292393671778,False,167,167,501
AC021546.1,0.0609842506225629,0.06598413739034122,-0.004999886767778315,-0.08721923979654989,0.05104826742555253,-0.3620818628518516,0.717547822837428,0.1496549900228254,0.11955190408652729,0.8368085744088952,False,167,167,501
AL138693.1,1.376538245951838,1.5810637096253477,-0.20452546367350966,-0.08722037032774316,0.051045248024446405,-2.007350989213351,0.045522414558058444,0.0342307318847803,0.11955109303756498,0.12492212356319053,False,167,167,501
ANAPC5,5.334191607735704,5.425815140987752,-0.09162353325204808,-0.08722170002624233,0.0510416968819225,-1.7631450311459065,0.07879666328110499,0.09128773625071965,0.1195490364675099,0.18866652222196797,False,167,167,501
DKK3,4.582767648424722,4.856421283702076,-0.27365363527735376,-0.08722642572766245,0.05102907791606152,-2.316607670540835,0.0211338880866331,0.037767265034196085,0.11952574006064394,0.0692752866305027,False,167,167,501
FNIP1,3.4030274293899905,3.5285748440511777,-0.12554741466118724,-0.08722757084780806,0.05102602051189986,-2.3274592100932634,0.020541582268413395,0.03532863850079039,0.11952483849443302,0.06777085610596936,False,167,167,501
PI15,2.15821499041504,2.345635849275014,-0.18742085885997417,-0.08724475181273152,0.05098016669344139,-1.891239069267295,0.05954555124849352,0.14266277472089972,0.11942993951063186,0.15266654632180832,False,167,167,501
AC010536.1,0.7523726699574764,0.8638776996303063,-0.11150502967282983,-0.0872478137923694,0.050971998270944896,-2.0291610048926767,0.043277638461312065,0.10102361807377438,0.11941705870454371,0.1202428466511599,False,167,167,501
ST6GAL1,4.346791715527772,4.633769633522825,-0.28697791799505357,-0.08725967984350029,0.05094035360835689,-2.149511213183049,0.03232234217032197,0.020530886905189193,0.11936167940379074,0.09641085975893555,False,167,167,501
PPP2R1A,6.894974633281758,6.968748275429201,-0.07377364214744286,-0.08726368776391442,0.05092966889914618,-1.2093699266622695,0.2273926948393146,0.2043283647750086,0.11934289593657202,0.4022907786389836,False,167,167,501
AC104564.3,1.3783009006275322,1.5425886464938965,-0.1642877458663643,-0.08726376270956435,0.05092946911947131,-2.1510756390315375,0.0322015468620057,0.07262564193503537,0.11934289593657202,0.09614499517209302,False,167,167,501
MTCO1P7,0.02308042409975548,0.03763554009250535,-0.014555115992749872,-0.08727436498280221,0.05090121364934038,-1.3404633914407231,0.18113974207011962,0.16206730106252853,0.11928871721091486,0.3439309626127799,False,167,167,501
RPL17P25,0.16858554661938627,0.2052401479367917,-0.036654601317405444,-0.08727976964084551,0.0508868150634116,-1.4376685126786977,0.1514700086272171,0.059650301676825807,0.11926122291547557,0.30378227201092634,False,167,167,501
AL390800.1,0.18988629723082726,0.1531163514749831,0.03676994575584416,-0.08730748315077029,0.050813036736226384,0.6404878914800879,0.5223368454575775,0.030505480371051788,0.11910079424511236,0.690132734896446,False,167,167,501
SHOX,0.03584767495600268,0.06116795080504236,-0.025320275849039675,-0.08731355808255498,0.05079687612195948,-0.841130374754525,0.40091171026604283,0.05972492373651887,0.11906915553870628,0.5852905281520646,False,167,167,501
FNBP1P1,1.4513909821386382,1.6137128856431686,-0.16232190350453046,-0.08731412284548334,0.050795373950199285,-2.1934545818004496,0.029029433491727853,0.1257415646406324,0.11906915553870628,0.08873709134604855,False,167,167,501
B9D1,2.437100310099963,2.5862713005827676,-0.14917099048280447,-0.0873143157818698,0.05079486078126531,-2.077746234942204,0.03850857397052024,0.10352246301929814,0.11906915553870628,0.11024168021304644,False,167,167,501
RPL27P5,0.2790715322906197,0.34276342653263087,-0.06369189424201116,-0.08731466381185855,0.050793935107942625,-1.565576440219945,0.11840114042109838,0.05519361095822045,0.11906915553870628,0.2540965740975626,False,167,167,501
AC006023.1,0.13914383418788673,0.19633268151262454,-0.05718884732473781,-0.08733005028285919,0.0507530249935172,-1.9487117766748991,0.05220767278978614,0.10111986024295228,0.11899755123512781,0.13838297622535384,False,167,167,501
IGKV6D-21,2.725341046079483,3.2572949987073367,-0.5319539526278536,-0.08733222345940844,0.05074724909022487,-2.069822789033268,0.03924552353042706,0.04277488374766359,0.11899024684445933,0.1117616551655409,False,167,167,501
TBC1D27P,0.3447200870854148,0.48338747318937225,-0.13866738610395746,-0.08733311500690555,0.05074487967987577,-2.3734343850357313,0.018273735668598145,0.03801868965595808,0.11899024684445933,0.0616542508311682,False,167,167,501
PLAC9P1,0.1619482126635748,0.25988488945684945,-0.09793667679327467,-0.08733340689498832,0.0507441039671432,-2.7842611682231073,0.005770253219577052,0.06162364553326012,0.11899024684445933,0.025101527574395887,False,167,167,501
PTH2,0.05592253380901287,0.11546040748905843,-0.05953787368004557,-0.08735286262698701,0.050692421340855484,-1.5255995147215562,0.1284928802759157,0.06382754896210026,0.11888038655804209,0.2694699229794642,False,167,167,501
AC009951.4,0.07687345515771721,0.10495585666849745,-0.028082401510780244,-0.08735687824349289,0.05068175964577765,-2.1220788853712054,0.03461450817243724,0.07907344548143062,0.11886784930503748,0.10162799602862753,False,167,167,501
AC104232.2,0.028002938620750595,0.025340405684680305,0.0026625329360702894,-0.08736008436605601,0.05067324854879727,0.21545084934541517,0.8296214229731653,0.04371840445368719,0.11885412041621612,0.9059527874760839,False,167,167,501
AL096828.5,0.0443313638358669,0.06288741939745045,-0.018556055561583545,-0.08736097430594514,0.05067088629162138,-1.0476584851965625,0.29559772275222795,0.04606627553638378,0.11885412041621612,0.48079108820491845,False,167,167,501
MAT2B,5.489264987103455,5.596992332602036,-0.10772734549858054,-0.08736188181406111,0.05066847749604837,-1.9459784712647283,0.05250485310617911,0.033494569226578466,0.11885412041621612,0.13893081363437262,False,167,167,501
ST20,1.2337498438378929,1.355001599238041,-0.12125175540014821,-0.08739781621283628,0.05057317379215384,-1.6960893900982512,0.09082640448752284,0.19054035310884954,0.11866295706837461,0.2097531746835495,False,167,167,501
MIR544B,0.559630992731646,0.7537378751966272,-0.1941068824649812,-0.0874060972421642,0.050551232436120114,-2.2489921604316043,0.02518150625445206,0.04155188599039884,0.11861769776878467,0.07949023755816727,False,167,167,501
RNU4ATAC18P,1.6385896951032977,1.8466699430896951,-0.20808024798639746,-0.08740707485668572,0.05054864268054713,-2.191527633942715,0.02911315731106851,0.08050500963866038,0.11861769776878467,0.08896261293755181,False,167,167,501
FAM111A,4.07037672007933,4.219583344951338,-0.14920662487200786,-0.08742200062027343,0.050509117258477704,-1.9078065712077592,0.057321954861149216,0.08474819376178068,0.11853753267923371,0.14826598283558137,False,167,167,501
MED25,4.319025341790663,4.408836259988203,-0.08981091819754017,-0.08742763287992063,0.05049420899115094,-1.3632693765324508,0.17377702672734194,0.0699591107989432,0.11851498309736208,0.3342330691892434,False,167,167,501
AC105254.2,0.08456647063707948,0.13472781819164853,-0.05016134755456905,-0.08743478837640814,0.05047527410534756,-1.7638890289828881,0.07885849130643695,0.0758121236212497,0.1184767586379534,0.18876403153441906,False,167,167,501
TCF7L1-IT1,0.17320278475963385,0.2037133599405564,-0.03051057518092254,-0.08743525257482279,0.05047404594770281,-1.05559753348375,0.2919414101895441,0.036155307714389205,0.1184767586379534,0.47711713912581927,False,167,167,501
LINC-ROR,0.03724605961517561,0.04875668789215369,-0.011510628276978081,-0.08744137016952946,0.05045786259204275,-0.8810876348718171,0.37893189688008877,0.10482081738122641,0.11844832283049128,0.5646105462441728,False,167,167,501
MAN2A2,4.014289017253693,4.172763487668795,-0.15847447041510154,-0.08744642984946437,0.0504444810971918,-1.8222735351698653,0.06931306839895861,0.08598344408650095,0.1184231259561601,0.1711092833262655,False,167,167,501
CARS1,4.10327681931522,4.187192804772788,-0.08391598545756818,-0.0874475293424513,0.050441573625631925,-1.5783046405444265,0.11548555863478238,0.22181478002981003,0.11842251647416073,0.2495722124336951,False,167,167,501
AC044840.1,0.1835917034809357,0.24197960863074627,-0.05838790514981057,-0.08744950194004872,0.050436357689136666,-2.101076789961316,0.03643079265338573,0.0701557830904355,0.1184206267280461,0.10570460429674473,False,167,167,501
AC012464.3,0.09643542669578178,0.11664911988495695,-0.020213693189175166,-0.0874516815833873,0.050430594806964345,-1.6036774674024787,0.1097406581043787,0.14238638352528746,0.1184206267280461,0.24063408593327051,False,167,167,501
AP002761.2,0.11294709642913843,0.16842647812815487,-0.055479381699016436,-0.08745543883993034,0.050420662075579506,-2.1517203994436076,0.03220311304172153,0.029068213899932166,0.11840449937874602,0.09614499517209302,False,167,167,501
AL161911.1,0.7383994772406853,0.842040452662691,-0.10364097542200568,-0.08745949083318363,0.05040995200629834,-2.222232129487702,0.02694549434438579,0.026519301156740716,0.11838556466759541,0.0837056531956873,False,167,167,501
AC006062.1,0.06570848418268233,0.08061979418749379,-0.014911310004811468,-0.08745968856220006,0.05040942942537597,-1.3592281521591008,0.17501108526841377,0.038071340702219014,0.11838556466759541,0.33596032756703914,False,167,167,501
AC007066.2,1.4302350009788245,1.5858383441730675,-0.15560334319424296,-0.0874626151039698,0.05040169535436339,-2.193949594048075,0.02894837311629232,0.07208578574196181,0.11837860639788615,0.08854093915200713,False,167,167,501
AC005391.1,0.3482317553058118,0.4208884401913135,-0.0726566848855017,-0.08747200967425087,0.05037687470437031,-1.794101696304316,0.07372502224868972,0.11123466469455712,0.11833273867007656,0.17939488003538626,False,167,167,501
SFXN2,2.539268991255864,2.722556227212087,-0.18328723595622298,-0.08748030631963165,0.05035496328744277,-2.4681104375268523,0.014087803575051594,0.040017131041181896,0.11828748243435004,0.05035266739315972,False,167,167,501
CIB4,0.08782026202551567,0.11747354661385767,-0.029653284588342002,-0.08749143681184637,0.05032558019660484,-1.2986275435284622,0.19497714806797414,0.04205892472345746,0.11822466901528285,0.36177223573647843,False,167,167,501
TFAMP1,0.050110596667205964,0.07156677796089699,-0.02145618129369102,-0.08749147687900305,0.050325474450265216,-1.2851026458232664,0.19967027691390132,0.08101149778749507,0.11822466901528285,0.36779462375194905,False,167,167,501
API5,6.1705715882494765,6.296543591292298,-0.12597200304282108,-0.08749366605434555,0.05031969700080364,-2.05265555269228,0.040889940861372036,0.03094048510907911,0.11822326794830541,0.1152193620894659,False,167,167,501
AP003031.1,0.23544556296652608,0.313129747905447,-0.07768418493892093,-0.08749698769206471,0.050310931929902034,-2.0342951264027604,0.042747820750918535,0.08082540409444988,0.11820888466682106,0.11917800369430748,False,167,167,501
TERF1P4,0.10714469488705247,0.1320076447631686,-0.02486294987611612,-0.08750580736001884,0.050287664957666754,-1.7858505884896476,0.07504168950484855,0.054873334833223056,0.11816042490105536,0.18185665247438887,False,167,167,501
HNRNPKP5,0.20427197617698253,0.3214899386086446,-0.11721796243166208,-0.08750899297309223,0.05027926327234789,-2.546597029455433,0.011379966622549661,0.03664187019770136,0.11814689069471376,0.04271212044536011,False,167,167,501
AL122003.1,0.11344651362866849,0.19696614740448437,-0.08351963377581588,-0.0875302470634467,0.05022323808542768,-1.9976323320829608,0.04678442433147445,0.10422131769938077,0.1180276443766837,0.12753788819949186,False,167,167,501
AL136309.1,0.04375371307434893,0.0493289549089056,-0.0055752418345566684,-0.087532023735322,0.05021855719169918,-0.22491923623348187,0.8222426906782431,0.02000228927718138,0.11802284560386518,0.90134318987034,False,167,167,501
WDR26,5.415704762683594,5.506070365615692,-0.09036560293209739,-0.0875327909917218,0.050216535858745526,-1.6467175887972174,0.10066073869395709,0.08292227284721979,0.11802284560386518,0.22587681889260633,False,167,167,501
SUGT1-DT,1.5475439640039423,1.6851677306639585,-0.1376237666600162,-0.08754739545040902,0.05017807345103831,-1.7137674220068575,0.0875155306934318,0.102088603951402,0.11794009654321197,0.2040186588181336,False,167,167,501
AC129492.5,0.4540019988850129,0.5446849298797726,-0.09068293099475966,-0.08755620977266274,0.05015487190364737,-1.9065235279372224,0.057457397433662315,0.07890067143679082,0.11789175860717534,0.14855617081877173,False,167,167,501
CTXND2,0.054773629451951765,0.057082266218728674,-0.0023086367667769087,-0.08755815786853184,0.0501497452276737,-0.17575983131842207,0.8605997261400731,0.10726053598296656,0.11789175860717534,0.924185231636785,False,167,167,501
RPL12P37,0.19656203031632727,0.2531589917718065,-0.05659696145547924,-0.08756416813414718,0.0501339311660842,-1.7286436770559763,0.08488207581646547,0.1798289989772638,0.11786111950546413,0.1994675262093107,False,167,167,501
AL158064.1,0.021004370175030852,0.051726256194902356,-0.030721886019871504,-0.0875828646504956,0.0500847640010859,-1.715921340968713,0.08768813805093616,0.033757794837812063,0.11776410205481132,0.20434369978064135,False,167,167,501
AC023095.1,0.011832646166786458,0.015378304304550646,-0.0035456581377641874,-0.087587729837598,0.0500719763849409,-0.5282936526869084,0.5977430138465948,0.05966486009862668,0.11774022459727113,0.7497811511463657,False,167,167,501
CNN2P2,0.013661116523614755,0.022600221703582193,-0.008939105179967438,-0.08758834336951692,0.05007036397666899,-1.7133907669240096,0.08764534360440943,0.05891305414838396,0.11774022459727113,0.20426526041498733,False,167,167,501
RRAGD,3.9952048764210466,4.1784846056910006,-0.18327972926995395,-0.08758895168043877,0.05006876533241615,-1.7511532240536607,0.0808645289936985,0.17708604243188397,0.11774022459727113,0.19241779661622171,False,167,167,501
PTGDS,0.9575654086535259,1.1849123471888419,-0.22734693853531596,-0.08760276382454174,0.0500324784255859,-2.757167334887898,0.006211450581192738,0.08352721351461587,0.11767209534633485,0.02663990370092674,False,167,167,501
