dataset	unit_id	unit_type_locked	tissue_locked	n_cells_locked	n_malignant_locked	n_tnk_locked	frac_tnk_locked	mal_CLDN4_pct_locked	mal_CLDN4_mean	eligible	malig_def_locked	cldn4_quartile	ifn_score	mhc_score	tj_score	patient_id	unit_type_new	tissue_new	n_cells_new	n_malignant_new	n_tnk_new	frac_tnk_new	mal_CLDN4_pct_new	mal_CLDN4_mean_log1p	mal_TACSTD2_pct	mal_TACSTD2_mean_log1p	malig_def_new	cldn4_high	cldn4_per10	tacstd2_per10	tacstd2_quartile	tacstd2_high	unit_key	frac_tnk	n_tnk	n_cells
GSE205335	P1076	patient	LN	6975	849	2089	0.299498207885305	59.3639575971731	1.30621351041308	True	author_malig	Q2	4.10964353873849	6.18434057947313	3.26519847322731	P1076	patient	LN	6975	849	2089	0.299498207885305	59.3639575971731	1.30621351041308	56.6548881036514	1.15397164717521	author_malig	0	5.93639575971731	5.66548881036514	Q2	0	GSE205335|P1076	0.299498207885305	2089	6975
GSE205335	P1079	patient	LN	1277	543	501	0.392325763508222	51.3812154696133	1.17643176882325	True	author_malig	Q2	5.14060795277048	8.44684459553539	4.18155870748226	P1079	patient	LN	1277	543	501	0.392325763508222	51.3812154696133	1.17643176882325	54.1436464088398	1.09346129430779	author_malig	0	5.13812154696133	5.41436464088398	Q2	0	GSE205335|P1079	0.392325763508222	501	1277
GSE205335	P1084	patient	LN	3534	196	2350	0.664968873797397	86.734693877551	2.98159000218484	True	author_malig	Q4	5.2042111697396	8.37002699508741	4.74256517407749	P1084	patient	LN	3534	196	2350	0.664968873797397	86.734693877551	2.98159000218484	81.1224489795918	2.30073119827833	author_malig	1	8.6734693877551	8.11224489795918	Q4	1	GSE205335|P1084	0.664968873797397	2350	3534
GSE205335	P1089	patient	LN	1609	1063	272	0.169049098819142	87.7704609595484	2.27182772593754	True	author_malig	Q4	3.03342974624958	4.49889045605117	3.66818673907205	P1089	patient	LN	1609	1063	272	0.169049098819142	87.7704609595484	2.27182772593754	87.58231420508	2.42270954291739	author_malig	1	8.77704609595484	8.758231420508	Q4	1	GSE205335|P1089	0.169049098819142	272	1609
GSE205335	P1090	patient	LN	976	566	247	0.253073770491803	38.1625441696113	0.744988766586046	True	author_malig	Q1	4.85716672854561	7.80009849923296	3.83216956079666	P1090	patient	LN	976	566	247	0.253073770491803	38.1625441696113	0.744988766586046	70.4946996466431	1.50537658982879	author_malig	0	3.8162544169611303	7.0494699646643095	Q3	1	GSE205335|P1090	0.253073770491803	247	976
GSE205335	P1115	patient	Liver	4397	3769	271	0.0616329315442347	88.8829928362961	1.36793347316764	True	author_malig	Q4	3.41981364467955	5.09613383042901	4.26607540010232	P1115	patient	Liver	4397	3769	271	0.0616329315442347	88.8829928362961	1.36793347316764	1.48580525338286	0.0223944831695616	author_malig	1	8.88829928362961	0.148580525338286	Q1	0	GSE205335|P1115	0.0616329315442347	271	4397
GSE205335	P1119	patient	LN	2386	1222	621	0.260268231349539	36.088379705401	0.867936628428789	True	author_malig	Q1	4.10872478452877	6.95115311633235	3.30764137018063	P1119	patient	LN	2386	1222	621	0.260268231349539	36.088379705401	0.867936628428789	31.9148936170213	0.726802169968001	author_malig	0	3.6088379705401	3.19148936170213	Q1	0	GSE205335|P1119	0.260268231349539	621	2386
GSE205335	P4001	patient	Lung	2308	27	1801	0.780329289428076	48.1481481481481	0.806690964854553	True	author_malig	Q1	4.81386311635545	7.32583871738008	3.95774990357374	P4001	patient	Lung	2308	27	1801	0.780329289428076	48.1481481481481	0.806690964854553	44.4444444444444	0.602733108615994	author_malig	0	4.81481481481481	4.44444444444444	Q2	0	GSE205335|P4001	0.780329289428076	1801	2308
GSE189357	TD1	patient	TUMOR	15216	2186	9915	0.651616719242902	56.1299176578225	0.967497154130165	True	marker_malig	Q3	5.2012957391978	7.43444328954852	4.48696263008411	TD1	patient	TUMOR	15216	2186	9915	0.6516167192429022	56.1299176578225	0.9674971541301648	56.22140896614821	0.995637999795588	marker_malig	1	5.61299176578225	5.622140896614821	Q3	1	GSE189357|TD1	0.6516167192429022	9915	15216
GSE189357	TD2	patient	TUMOR	18064	1207	11334	0.627435783879539	35.6255178127589	0.530643475450382	True	marker_malig	Q1	4.8850402090889	6.40285758846279	4.38846473741312	TD2	patient	TUMOR	18064	1207	11334	0.6274357838795395	35.62551781275891	0.5306434754503818	35.87406793703397	0.5370080964749783	marker_malig	0	3.5625517812758907	3.587406793703397	Q1	0	GSE189357|TD2	0.6274357838795395	11334	18064
GSE189357	TD3	patient	TUMOR	12658	664	6525	0.515484278717017	48.0421686746988	0.698126853844705	True	marker_malig	Q3	5.28632446512147	7.09688384795726	5.13199473145033	TD3	patient	TUMOR	12658	664	6525	0.5154842787170169	48.04216867469879	0.6981268538447051	48.04216867469879	0.82503567117724	marker_malig	1	4.804216867469879	4.804216867469879	Q3	1	GSE189357|TD3	0.5154842787170169	6525	12658
GSE189357	TD4	patient	TUMOR	11756	491	7096	0.603606668935012	30.3462321792261	0.510868625763501	True	marker_malig	Q1	5.22185471891567	6.96699912965159	4.99957591653768	TD4	patient	TUMOR	11756	491	7096	0.6036066689350119	30.346232179226067	0.5108686257635009	41.9551934826884	0.8077575872003184	marker_malig	0	3.034623217922607	4.19551934826884	Q2	0	GSE189357|TD4	0.6036066689350119	7096	11756
GSE189357	TD5	patient	TUMOR	19079	1736	11055	0.579432884323078	36.8663594470046	0.536022779231881	True	marker_malig	Q2	5.49348281263002	7.18400152607465	4.77579030557104	TD5	patient	TUMOR	19079	1736	11055	0.5794328843230777	36.86635944700461	0.5360227792318812	35.08064516129033	0.5096756330539362	marker_malig	0	3.6866359447004613	3.508064516129033	Q1	0	GSE189357|TD5	0.5794328843230777	11055	19079
GSE189357	TD6	patient	TUMOR	8999	1211	3392	0.376930770085565	63.5012386457473	1.13970175467227	True	marker_malig	Q4	4.25844440706981	5.70827161162166	4.14614078627995	TD6	patient	TUMOR	8999	1211	3392	0.3769307700855651	63.501238645747314	1.13970175467227	62.75805119735756	1.422027923633029	marker_malig	1	6.350123864574732	6.275805119735756	Q4	1	GSE189357|TD6	0.3769307700855651	3392	8999
GSE189357	TD7	patient	TUMOR	3507	849	1851	0.527801539777588	36.6313309776207	0.451117392165666	True	marker_malig	Q1	4.81072544699221	6.58722571597501	3.99044778851082	TD7	patient	TUMOR	3507	849	1851	0.5278015397775877	36.63133097762073	0.4511173921656661	34.746760895170794	0.3949461187747859	marker_malig	0	3.663133097762073	3.4746760895170796	Q1	0	GSE189357|TD7	0.5278015397775877	1851	3507
GSE189357	TD8	patient	TUMOR	15521	1019	7257	0.46756007989176	45.3385672227674	0.682588084031096	True	marker_malig	Q2	4.53781548157773	6.18678162664344	4.31843616793159	TD8	patient	TUMOR	15521	1019	7257	0.4675600798917596	45.338567222767416	0.6825880840310956	43.37585868498528	0.6642994537383095	marker_malig	0	4.533856722276742	4.337585868498528	Q2	0	GSE189357|TD8	0.4675600798917596	7257	15521
GSE189357	TD9	patient	TUMOR	17573	4889	4345	0.24725431059011	78.5641235426468	1.28682118992394	True	marker_malig	Q4	4.23499096931111	5.91112634340704	3.81732732378746	TD9	patient	TUMOR	17573	4889	4345	0.2472543105901098	78.56412354264675	1.286821189923943	74.45285334424217	1.1676388241023987	marker_malig	1	7.856412354264675	7.445285334424217	Q4	1	GSE189357|TD9	0.2472543105901098	4345	17573
