nhood_id	index_row	k_distance	n_cells	n_patients	majority_class	majority_frac	class_group	n_malignant	n_T/NK	n_other	frac_malignant	frac_T/NK	frac_other	tested
nh402	5972	2.312263250350952	71	25	malignant	0.971830985915493	malignant	69	1	1	0.971830985915493	0.014084507042253521	0.014084507042253521	True
nh403	21604	2.450228452682495	65	23	other	0.8	other	0	13	52	0.0	0.2	0.8	True
nh404	416	2.7031540870666504	42	19	malignant	0.8571428571428571	malignant	36	3	3	0.8571428571428571	0.07142857142857142	0.07142857142857142	True
nh405	19133	1.4468135833740234	84	10	other	0.7380952380952381	other	12	10	62	0.14285714285714285	0.11904761904761904	0.7380952380952381	True
nh406	9360	1.3808882236480713	91	25	other	0.945054945054945	other	3	2	86	0.03296703296703297	0.02197802197802198	0.945054945054945	True
nh407	1143	1.7969304323196411	114	32	T/NK	0.8771929824561403	T/NK	0	100	14	0.0	0.8771929824561403	0.12280701754385964	True
nh408	26032	2.0541656017303467	69	20	T/NK	0.9855072463768116	T/NK	0	68	1	0.0	0.9855072463768116	0.014492753623188406	True
nh409	2412	2.576986312866211	36	15	T/NK	1.0	T/NK	0	36	0	0.0	1.0	0.0	True
nh410	25043	1.4194982051849365	90	7	other	0.8555555555555555	other	0	13	77	0.0	0.14444444444444443	0.8555555555555555	True
nh411	18589	1.8776432275772095	123	31	T/NK	0.9512195121951219	T/NK	3	117	3	0.024390243902439025	0.9512195121951219	0.024390243902439025	True
nh412	19705	1.8714826107025146	103	34	T/NK	0.9320388349514563	T/NK	0	96	7	0.0	0.9320388349514563	0.06796116504854369	True
nh413	8207	2.1294150352478027	71	17	malignant	0.9577464788732394	malignant	68	1	2	0.9577464788732394	0.014084507042253521	0.028169014084507043	True
nh414	12654	2.269252300262451	57	26	malignant	0.8947368421052632	malignant	51	4	2	0.8947368421052632	0.07017543859649122	0.03508771929824561	True
nh415	1176	2.2510149478912354	39	22	T/NK	0.9743589743589743	T/NK	0	38	1	0.0	0.9743589743589743	0.02564102564102564	True
nh416	6202	2.0731873512268066	48	14	malignant	0.9583333333333334	malignant	46	1	1	0.9583333333333334	0.020833333333333332	0.020833333333333332	True
nh417	30	1.7652801275253296	112	29	T/NK	0.7946428571428571	T/NK	0	89	23	0.0	0.7946428571428571	0.20535714285714285	True
nh418	2280	2.139503002166748	40	11	T/NK	0.95	T/NK	0	38	2	0.0	0.95	0.05	True
nh419	19810	1.4648083448410034	216	37	other	0.9259259259259259	other	4	12	200	0.018518518518518517	0.05555555555555555	0.9259259259259259	True
nh420	18054	1.446655511856079	120	26	other	0.9583333333333334	other	2	3	115	0.016666666666666666	0.025	0.9583333333333334	True
nh421	8595	2.1790108680725098	64	24	T/NK	1.0	T/NK	0	64	0	0.0	1.0	0.0	True
nh422	9644	2.4207358360290527	82	28	other	0.7926829268292683	other	0	17	65	0.0	0.2073170731707317	0.7926829268292683	True
nh423	11674	1.847882628440857	94	23	T/NK	0.9787234042553191	T/NK	0	92	2	0.0	0.9787234042553191	0.02127659574468085	True
nh424	14813	2.2256412506103516	42	22	T/NK	0.9761904761904762	T/NK	1	41	0	0.023809523809523808	0.9761904761904762	0.0	True
nh425	2191	2.0991625785827637	42	16	T/NK	0.5476190476190477	T/NK	1	23	18	0.023809523809523808	0.5476190476190477	0.42857142857142855	True
nh426	26694	2.117276668548584	46	21	T/NK	1.0	T/NK	0	46	0	0.0	1.0	0.0	True
nh427	21109	1.4927245378494263	94	22	other	0.9361702127659575	other	0	6	88	0.0	0.06382978723404255	0.9361702127659575	True
nh428	24392	1.788983702659607	96	13	T/NK	0.9791666666666666	T/NK	1	94	1	0.010416666666666666	0.9791666666666666	0.010416666666666666	True
nh429	970	2.6105804443359375	43	14	malignant	0.9069767441860465	malignant	39	3	1	0.9069767441860465	0.06976744186046512	0.023255813953488372	True
nh430	53	1.7548922300338745	99	40	T/NK	0.8888888888888888	T/NK	0	88	11	0.0	0.8888888888888888	0.1111111111111111	True
nh431	4704	2.3796803951263428	41	14	malignant	0.926829268292683	malignant	38	1	2	0.926829268292683	0.024390243902439025	0.04878048780487805	True
nh432	13061	1.9832490682601929	101	32	T/NK	0.9108910891089109	T/NK	2	92	7	0.019801980198019802	0.9108910891089109	0.06930693069306931	True
nh433	11409	2.825991153717041	38	3	malignant	1.0	malignant	38	0	0	1.0	0.0	0.0	False
nh434	4908	2.1145074367523193	71	19	malignant	0.971830985915493	malignant	69	2	0	0.971830985915493	0.028169014084507043	0.0	True
nh435	27901	3.056276321411133	47	14	malignant	0.6170212765957447	malignant	29	10	8	0.6170212765957447	0.2127659574468085	0.1702127659574468	True
nh436	25775	1.8402372598648071	59	27	T/NK	0.864406779661017	T/NK	0	51	8	0.0	0.864406779661017	0.13559322033898305	True
nh437	9175	1.5060091018676758	91	23	other	0.8571428571428571	other	2	11	78	0.02197802197802198	0.12087912087912088	0.8571428571428571	True
nh438	6391	2.1870665550231934	43	12	malignant	0.7674418604651163	malignant	33	5	5	0.7674418604651163	0.11627906976744186	0.11627906976744186	True
nh439	3581	1.923911452293396	43	13	malignant	1.0	malignant	43	0	0	1.0	0.0	0.0	True
nh440	1243	1.911415934562683	70	15	T/NK	0.9857142857142858	T/NK	0	69	1	0.0	0.9857142857142858	0.014285714285714285	True
nh441	3940	2.402484178543091	50	21	other	0.94	other	0	3	47	0.0	0.06	0.94	True
nh442	18252	2.0713858604431152	38	12	T/NK	0.9473684210526315	T/NK	0	36	2	0.0	0.9473684210526315	0.05263157894736842	True
nh443	22719	2.1865153312683105	49	4	T/NK	0.5714285714285714	T/NK	8	28	13	0.16326530612244897	0.5714285714285714	0.2653061224489796	False
nh444	20717	2.344048261642456	76	21	other	0.7894736842105263	other	3	13	60	0.039473684210526314	0.17105263157894737	0.7894736842105263	True
nh445	25593	1.6125681400299072	60	14	other	0.75	other	6	9	45	0.1	0.15	0.75	True
nh446	989	1.661569356918335	120	34	T/NK	0.8	T/NK	3	96	21	0.025	0.8	0.175	True
nh447	19236	1.882577657699585	59	20	T/NK	0.9322033898305084	T/NK	1	55	3	0.01694915254237288	0.9322033898305084	0.05084745762711865	True
nh448	4707	1.6046243906021118	147	40	T/NK	0.9931972789115646	T/NK	0	146	1	0.0	0.9931972789115646	0.006802721088435374	True
nh449	19721	1.803449273109436	101	24	T/NK	0.9405940594059405	T/NK	0	95	6	0.0	0.9405940594059405	0.0594059405940594	True
nh450	7425	2.51983642578125	47	16	other	0.8723404255319149	other	0	6	41	0.0	0.1276595744680851	0.8723404255319149	True
nh451	10804	2.5484824180603027	51	2	malignant	0.9019607843137255	malignant	46	0	5	0.9019607843137255	0.0	0.09803921568627451	False
nh452	7851	2.6071486473083496	59	21	other	0.7288135593220338	other	0	16	43	0.0	0.2711864406779661	0.7288135593220338	True
nh453	17144	2.082418203353882	43	22	T/NK	0.9534883720930233	T/NK	0	41	2	0.0	0.9534883720930233	0.046511627906976744	True
nh454	26507	2.1874818801879883	80	18	other	0.6625	other	3	24	53	0.0375	0.3	0.6625	True
nh455	15172	2.1967575550079346	34	16	T/NK	1.0	T/NK	0	34	0	0.0	1.0	0.0	True
nh456	22811	2.344937562942505	52	8	T/NK	0.6153846153846154	T/NK	0	32	20	0.0	0.6153846153846154	0.38461538461538464	True
nh457	9134	1.885172963142395	47	16	T/NK	0.8723404255319149	T/NK	0	41	6	0.0	0.8723404255319149	0.1276595744680851	True
nh458	23925	1.8561946153640747	49	14	T/NK	1.0	T/NK	0	49	0	0.0	1.0	0.0	True
nh459	14875	1.502624273300171	93	15	other	1.0	other	0	0	93	0.0	0.0	1.0	True
nh460	7652	2.220719814300537	93	35	other	0.946236559139785	other	2	3	88	0.021505376344086023	0.03225806451612903	0.946236559139785	True
nh461	15882	1.81980299949646	99	6	malignant	0.9494949494949495	malignant	94	5	0	0.9494949494949495	0.050505050505050504	0.0	True
nh462	10948	2.1998488903045654	38	18	T/NK	0.8947368421052632	T/NK	0	34	4	0.0	0.8947368421052632	0.10526315789473684	True
nh463	22746	2.1938819885253906	67	4	T/NK	0.6268656716417911	T/NK	5	42	20	0.07462686567164178	0.6268656716417911	0.29850746268656714	False
nh464	15674	2.139284372329712	61	18	malignant	0.9508196721311475	malignant	58	2	1	0.9508196721311475	0.03278688524590164	0.01639344262295082	True
nh465	1509	2.230926513671875	40	13	T/NK	0.875	T/NK	0	35	5	0.0	0.875	0.125	True
nh466	3857	1.796005129814148	130	30	T/NK	0.9769230769230769	T/NK	2	127	1	0.015384615384615385	0.9769230769230769	0.007692307692307693	True
nh467	23601	1.7153702974319458	128	23	T/NK	0.9375	T/NK	0	120	8	0.0	0.9375	0.0625	True
nh468	55	1.702651858329773	96	31	T/NK	0.8229166666666666	T/NK	0	79	17	0.0	0.8229166666666666	0.17708333333333334	True
nh469	4164	1.8771171569824219	105	34	T/NK	0.9809523809523809	T/NK	1	103	1	0.009523809523809525	0.9809523809523809	0.009523809523809525	True
nh470	12314	2.2449936866760254	52	14	T/NK	0.9807692307692307	T/NK	0	51	1	0.0	0.9807692307692307	0.019230769230769232	True
nh471	25203	3.1351466178894043	40	15	T/NK	0.5	T/NK	3	20	17	0.075	0.5	0.425	True
nh472	19219	2.389047861099243	53	22	malignant	1.0	malignant	53	0	0	1.0	0.0	0.0	True
nh473	25694	1.2857569456100464	207	14	other	0.8115942028985508	other	15	24	168	0.07246376811594203	0.11594202898550725	0.8115942028985508	True
nh474	21018	2.3952605724334717	36	20	T/NK	0.6111111111111112	T/NK	0	22	14	0.0	0.6111111111111112	0.3888888888888889	True
nh475	25712	1.7041141986846924	105	28	T/NK	0.9619047619047619	T/NK	3	101	1	0.02857142857142857	0.9619047619047619	0.009523809523809525	True
nh476	23880	1.938848853111267	107	5	T/NK	0.5327102803738317	T/NK	15	57	35	0.14018691588785046	0.5327102803738317	0.32710280373831774	True
nh477	26924	1.810853123664856	89	22	T/NK	0.9550561797752809	T/NK	1	85	3	0.011235955056179775	0.9550561797752809	0.033707865168539325	True
nh478	15942	2.0924649238586426	66	14	malignant	0.7424242424242424	malignant	49	7	10	0.7424242424242424	0.10606060606060606	0.15151515151515152	True
nh479	17455	1.9078330993652344	60	17	T/NK	0.8333333333333334	T/NK	0	50	10	0.0	0.8333333333333334	0.16666666666666666	True
nh480	15073	2.8480799198150635	36	20	other	0.8888888888888888	other	1	3	32	0.027777777777777776	0.08333333333333333	0.8888888888888888	True
nh481	26419	1.718108057975769	100	22	T/NK	0.88	T/NK	0	88	12	0.0	0.88	0.12	True
nh482	13456	2.667102813720703	43	4	malignant	1.0	malignant	43	0	0	1.0	0.0	0.0	False
nh483	4119	2.7462921142578125	49	10	other	1.0	other	0	0	49	0.0	0.0	1.0	True
nh484	27835	1.6363229751586914	125	27	other	0.912	other	2	9	114	0.016	0.072	0.912	True
nh485	13797	1.9721399545669556	50	19	T/NK	1.0	T/NK	0	50	0	0.0	1.0	0.0	True
nh486	17761	1.9771065711975098	93	25	T/NK	0.967741935483871	T/NK	0	90	3	0.0	0.967741935483871	0.03225806451612903	True
nh487	4980	1.8857858180999756	83	39	other	0.9397590361445783	other	0	5	78	0.0	0.060240963855421686	0.9397590361445783	True
nh488	4332	2.219078779220581	55	18	malignant	0.9454545454545454	malignant	52	1	2	0.9454545454545454	0.01818181818181818	0.03636363636363636	True
nh489	19386	1.3818103075027466	109	7	other	0.8532110091743119	other	1	15	93	0.009174311926605505	0.13761467889908258	0.8532110091743119	True
nh490	25863	1.6837599277496338	72	23	T/NK	1.0	T/NK	0	72	0	0.0	1.0	0.0	True
nh491	20999	1.6412101984024048	70	16	other	0.9285714285714286	other	1	4	65	0.014285714285714285	0.05714285714285714	0.9285714285714286	True
nh492	22539	1.9406330585479736	86	4	T/NK	0.5232558139534884	T/NK	14	45	27	0.16279069767441862	0.5232558139534884	0.313953488372093	False
nh493	3795	2.1439220905303955	66	20	malignant	0.9393939393939394	malignant	62	0	4	0.9393939393939394	0.0	0.06060606060606061	True
nh494	11632	3.2541251182556152	38	12	malignant	0.9210526315789473	malignant	35	0	3	0.9210526315789473	0.0	0.07894736842105263	True
nh495	3874	2.2746589183807373	58	19	malignant	0.8793103448275862	malignant	51	4	3	0.8793103448275862	0.06896551724137931	0.05172413793103448	True
nh496	25500	2.167534112930298	76	19	other	0.5921052631578947	other	1	30	45	0.013157894736842105	0.39473684210526316	0.5921052631578947	True
nh497	27909	1.9138023853302002	42	1	malignant	0.8571428571428571	malignant	36	3	3	0.8571428571428571	0.07142857142857142	0.07142857142857142	False
nh498	12762	1.5462102890014648	110	23	other	0.9181818181818182	other	2	7	101	0.01818181818181818	0.06363636363636363	0.9181818181818182	True
nh499	21603	1.8418869972229004	47	16	T/NK	0.9574468085106383	T/NK	0	45	2	0.0	0.9574468085106383	0.0425531914893617	True
nh500	14329	3.242929458618164	35	17	other	0.7428571428571429	other	6	3	26	0.17142857142857143	0.08571428571428572	0.7428571428571429	True
nh501	9346	2.0412864685058594	58	17	T/NK	0.7758620689655172	T/NK	2	45	11	0.034482758620689655	0.7758620689655172	0.1896551724137931	True
nh502	7962	2.590784788131714	41	11	other	0.9024390243902439	other	0	4	37	0.0	0.0975609756097561	0.9024390243902439	True
nh503	1275	1.5660507678985596	91	24	other	0.945054945054945	other	1	4	86	0.01098901098901099	0.04395604395604396	0.945054945054945	True
nh504	112	1.8665738105773926	84	30	T/NK	0.8452380952380952	T/NK	0	71	13	0.0	0.8452380952380952	0.15476190476190477	True
nh505	16784	1.8163045644760132	95	23	T/NK	0.8842105263157894	T/NK	1	84	10	0.010526315789473684	0.8842105263157894	0.10526315789473684	True
nh506	5708	1.7116376161575317	69	27	T/NK	1.0	T/NK	0	69	0	0.0	1.0	0.0	True
nh507	16852	2.049442768096924	81	10	T/NK	0.8518518518518519	T/NK	2	69	10	0.024691358024691357	0.8518518518518519	0.12345679012345678	True
nh508	10048	1.8036706447601318	63	25	T/NK	0.9206349206349206	T/NK	0	58	5	0.0	0.9206349206349206	0.07936507936507936	True
nh509	1358	1.9403960704803467	49	12	other	0.9183673469387755	other	0	4	45	0.0	0.08163265306122448	0.9183673469387755	True
nh510	23863	2.017155647277832	77	25	T/NK	0.987012987012987	T/NK	0	76	1	0.0	0.987012987012987	0.012987012987012988	True
nh511	17764	2.1582579612731934	57	19	T/NK	0.9649122807017544	T/NK	0	55	2	0.0	0.9649122807017544	0.03508771929824561	True
nh512	14659	1.5289138555526733	140	36	T/NK	1.0	T/NK	0	140	0	0.0	1.0	0.0	True
nh513	4676	2.086894989013672	42	16	T/NK	1.0	T/NK	0	42	0	0.0	1.0	0.0	True
nh514	8688	2.435119152069092	58	10	malignant	0.896551724137931	malignant	52	1	5	0.896551724137931	0.017241379310344827	0.08620689655172414	True
nh515	28532	1.6226449012756348	115	21	other	0.8956521739130435	other	3	9	103	0.02608695652173913	0.0782608695652174	0.8956521739130435	True
nh516	19568	1.5843191146850586	110	28	other	0.8727272727272727	other	2	12	96	0.01818181818181818	0.10909090909090909	0.8727272727272727	True
nh517	8458	1.9433772563934326	65	34	T/NK	0.9538461538461539	T/NK	0	62	3	0.0	0.9538461538461539	0.046153846153846156	True
nh518	1146	1.978074073791504	65	13	T/NK	0.9076923076923077	T/NK	0	59	6	0.0	0.9076923076923077	0.09230769230769231	True
nh519	17462	1.497829794883728	75	18	other	0.8666666666666667	other	3	7	65	0.04	0.09333333333333334	0.8666666666666667	True
nh520	9049	1.9644557237625122	46	22	T/NK	1.0	T/NK	0	46	0	0.0	1.0	0.0	True
nh521	6482	2.135591745376587	39	17	T/NK	0.9743589743589743	T/NK	0	38	1	0.0	0.9743589743589743	0.02564102564102564	True
nh522	9867	1.958003282546997	62	20	T/NK	0.9516129032258065	T/NK	1	59	2	0.016129032258064516	0.9516129032258065	0.03225806451612903	True
nh523	7487	1.9135712385177612	106	27	malignant	0.9716981132075472	malignant	103	2	1	0.9716981132075472	0.018867924528301886	0.009433962264150943	True
nh524	14939	2.1574020385742188	91	24	malignant	0.9560439560439561	malignant	87	1	3	0.9560439560439561	0.01098901098901099	0.03296703296703297	True
nh525	19701	1.8834974765777588	59	33	T/NK	0.9152542372881356	T/NK	1	54	4	0.01694915254237288	0.9152542372881356	0.06779661016949153	True
nh526	2181	1.8633924722671509	115	22	T/NK	0.9391304347826087	T/NK	1	108	6	0.008695652173913044	0.9391304347826087	0.05217391304347826	True
nh527	9226	2.7664902210235596	46	17	other	0.6739130434782609	other	1	14	31	0.021739130434782608	0.30434782608695654	0.6739130434782609	True
nh528	15762	2.630030870437622	58	14	malignant	0.9827586206896551	malignant	57	0	1	0.9827586206896551	0.0	0.017241379310344827	True
nh529	9082	1.8258390426635742	60	16	other	0.9	other	0	6	54	0.0	0.1	0.9	True
nh530	2022	1.7573734521865845	139	31	T/NK	0.9784172661870504	T/NK	3	136	0	0.02158273381294964	0.9784172661870504	0.0	True
nh531	4338	2.1232035160064697	57	11	malignant	0.9298245614035088	malignant	53	3	1	0.9298245614035088	0.05263157894736842	0.017543859649122806	True
nh532	14272	2.203052520751953	35	15	T/NK	0.9714285714285714	T/NK	0	34	1	0.0	0.9714285714285714	0.02857142857142857	True
nh533	23671	1.7059561014175415	124	33	T/NK	0.967741935483871	T/NK	0	120	4	0.0	0.967741935483871	0.03225806451612903	True
nh534	20081	2.8716063499450684	36	12	T/NK	0.6111111111111112	T/NK	2	22	12	0.05555555555555555	0.6111111111111112	0.3333333333333333	True
nh535	27230	1.9330800771713257	61	3	malignant	0.9180327868852459	malignant	56	0	5	0.9180327868852459	0.0	0.08196721311475409	False
nh536	6903	2.249188184738159	66	18	other	0.9242424242424242	other	0	5	61	0.0	0.07575757575757576	0.9242424242424242	True
nh537	4545	1.8569490909576416	54	14	malignant	0.9814814814814815	malignant	53	0	1	0.9814814814814815	0.0	0.018518518518518517	True
nh538	25562	2.3120529651641846	50	10	other	0.86	other	0	7	43	0.0	0.14	0.86	True
nh539	25153	1.8117866516113281	130	24	T/NK	0.9461538461538461	T/NK	0	123	7	0.0	0.9461538461538461	0.05384615384615385	True
nh540	3561	2.444547414779663	64	16	other	0.9375	other	1	3	60	0.015625	0.046875	0.9375	True
nh541	23360	2.091677188873291	82	8	T/NK	0.6341463414634146	T/NK	6	52	24	0.07317073170731707	0.6341463414634146	0.2926829268292683	True
nh542	16909	1.9058029651641846	82	23	T/NK	0.9146341463414634	T/NK	2	75	5	0.024390243902439025	0.9146341463414634	0.06097560975609756	True
nh543	12276	3.0602834224700928	35	21	T/NK	0.5142857142857142	T/NK	4	18	13	0.11428571428571428	0.5142857142857142	0.37142857142857144	True
nh544	8903	1.940670132637024	102	26	T/NK	0.9901960784313726	T/NK	0	101	1	0.0	0.9901960784313726	0.00980392156862745	True
nh545	19681	2.418410062789917	52	9	malignant	0.75	malignant	39	9	4	0.75	0.17307692307692307	0.07692307692307693	True
nh546	17487	3.1086463928222656	38	16	T/NK	0.5263157894736842	T/NK	3	20	15	0.07894736842105263	0.5263157894736842	0.39473684210526316	True
nh547	15959	1.9512447118759155	84	10	malignant	0.9047619047619048	malignant	76	6	2	0.9047619047619048	0.07142857142857142	0.023809523809523808	True
nh548	4691	1.9522523880004883	64	29	T/NK	0.984375	T/NK	0	63	1	0.0	0.984375	0.015625	True
nh549	20769	2.2831552028656006	54	8	other	0.6481481481481481	other	6	13	35	0.1111111111111111	0.24074074074074073	0.6481481481481481	True
nh550	7991	2.341747522354126	55	12	malignant	0.9818181818181818	malignant	54	1	0	0.9818181818181818	0.01818181818181818	0.0	True
nh551	5059	1.9965970516204834	108	24	malignant	0.9629629629629629	malignant	104	1	3	0.9629629629629629	0.009259259259259259	0.027777777777777776	True
nh552	26551	2.048210620880127	40	15	T/NK	0.95	T/NK	2	38	0	0.05	0.95	0.0	True
nh553	22218	2.866527557373047	36	10	T/NK	0.8055555555555556	T/NK	0	29	7	0.0	0.8055555555555556	0.19444444444444445	True
nh554	18735	2.1078262329101562	45	17	T/NK	0.9777777777777777	T/NK	0	44	1	0.0	0.9777777777777777	0.022222222222222223	True
nh555	11076	2.011725425720215	60	21	T/NK	0.95	T/NK	0	57	3	0.0	0.95	0.05	True
nh556	795	1.9276407957077026	63	28	T/NK	0.9206349206349206	T/NK	0	58	5	0.0	0.9206349206349206	0.07936507936507936	True
nh557	27287	2.154588460922241	60	17	other	0.8	other	2	10	48	0.03333333333333333	0.16666666666666666	0.8	True
nh558	14491	1.9500035047531128	60	29	T/NK	0.9833333333333333	T/NK	1	59	0	0.016666666666666666	0.9833333333333333	0.0	True
nh559	4099	1.8221358060836792	77	30	T/NK	0.922077922077922	T/NK	0	71	6	0.0	0.922077922077922	0.07792207792207792	True
nh560	7660	2.2177114486694336	72	15	other	0.9444444444444444	other	0	4	68	0.0	0.05555555555555555	0.9444444444444444	True
nh561	26443	1.5506683588027954	71	11	other	0.8169014084507042	other	6	7	58	0.08450704225352113	0.09859154929577464	0.8169014084507042	True
nh562	22766	2.410956859588623	59	13	malignant	0.5932203389830508	malignant	35	16	8	0.5932203389830508	0.2711864406779661	0.13559322033898305	True
nh563	27752	2.0087966918945312	125	18	other	0.776	other	1	27	97	0.008	0.216	0.776	True
nh564	6394	2.336773157119751	45	8	other	0.9777777777777777	other	1	0	44	0.022222222222222223	0.0	0.9777777777777777	True
nh565	6960	1.9581732749938965	48	24	T/NK	0.9791666666666666	T/NK	1	47	0	0.020833333333333332	0.9791666666666666	0.0	True
nh566	1086	3.072901725769043	52	15	other	0.7115384615384616	other	0	15	37	0.0	0.28846153846153844	0.7115384615384616	True
nh567	5284	2.05840802192688	54	23	T/NK	0.9444444444444444	T/NK	0	51	3	0.0	0.9444444444444444	0.05555555555555555	True
nh568	9089	1.9559926986694336	90	24	T/NK	0.9666666666666667	T/NK	0	87	3	0.0	0.9666666666666667	0.03333333333333333	True
nh569	1155	1.7960808277130127	90	28	T/NK	0.5333333333333333	T/NK	8	48	34	0.08888888888888889	0.5333333333333333	0.37777777777777777	True
nh570	11156	1.7820795774459839	70	17	T/NK	1.0	T/NK	0	70	0	0.0	1.0	0.0	True
nh571	8878	2.1152095794677734	44	20	T/NK	1.0	T/NK	0	44	0	0.0	1.0	0.0	True
nh572	7780	2.467311382293701	61	18	malignant	0.9836065573770492	malignant	60	1	0	0.9836065573770492	0.01639344262295082	0.0	True
nh573	6971	2.139965295791626	50	23	T/NK	0.94	T/NK	1	47	2	0.02	0.94	0.04	True
nh574	8413	2.2741189002990723	38	15	T/NK	0.9736842105263158	T/NK	0	37	1	0.0	0.9736842105263158	0.02631578947368421	True
nh575	23071	1.5483331680297852	107	31	other	0.9532710280373832	other	2	3	102	0.018691588785046728	0.028037383177570093	0.9532710280373832	True
nh576	17926	1.6753952503204346	85	10	malignant	0.8235294117647058	malignant	70	11	4	0.8235294117647058	0.12941176470588237	0.047058823529411764	True
nh577	25886	2.1014742851257324	36	14	T/NK	1.0	T/NK	0	36	0	0.0	1.0	0.0	True
nh578	15541	2.40808367729187	52	14	other	0.7115384615384616	other	4	11	37	0.07692307692307693	0.21153846153846154	0.7115384615384616	True
nh579	7386	2.4811811447143555	48	14	other	0.7916666666666666	other	1	9	38	0.020833333333333332	0.1875	0.7916666666666666	True
nh580	24680	2.001542329788208	49	9	T/NK	1.0	T/NK	0	49	0	0.0	1.0	0.0	True
nh581	7355	1.4502692222595215	164	29	other	0.9573170731707317	other	1	6	157	0.006097560975609756	0.036585365853658534	0.9573170731707317	True
nh582	27735	1.7924174070358276	63	14	other	0.7936507936507936	other	4	9	50	0.06349206349206349	0.14285714285714285	0.7936507936507936	True
nh583	4894	1.6240136623382568	78	16	other	0.8589743589743589	other	5	6	67	0.0641025641025641	0.07692307692307693	0.8589743589743589	True
nh584	1729	2.570155620574951	79	25	other	0.8227848101265823	other	12	2	65	0.1518987341772152	0.02531645569620253	0.8227848101265823	True
nh585	21962	2.022399663925171	49	15	T/NK	0.9387755102040817	T/NK	0	46	3	0.0	0.9387755102040817	0.061224489795918366	True
nh586	7467	1.3707313537597656	106	28	other	0.9433962264150944	other	3	3	100	0.02830188679245283	0.02830188679245283	0.9433962264150944	True
nh587	2342	2.2268526554107666	34	22	T/NK	0.9705882352941176	T/NK	0	33	1	0.0	0.9705882352941176	0.029411764705882353	True
nh588	18238	1.8152406215667725	94	22	T/NK	0.9042553191489362	T/NK	2	85	7	0.02127659574468085	0.9042553191489362	0.07446808510638298	True
nh589	21824	2.442162036895752	61	21	other	0.8524590163934426	other	0	9	52	0.0	0.14754098360655737	0.8524590163934426	True
nh590	21715	1.7672715187072754	78	21	T/NK	1.0	T/NK	0	78	0	0.0	1.0	0.0	True
nh591	1533	2.629600763320923	46	14	malignant	0.9565217391304348	malignant	44	1	1	0.9565217391304348	0.021739130434782608	0.021739130434782608	True
nh592	20126	1.8008320331573486	85	10	other	0.7176470588235294	other	8	16	61	0.09411764705882353	0.18823529411764706	0.7176470588235294	True
nh593	25615	2.785550832748413	35	12	T/NK	0.8571428571428571	T/NK	3	30	2	0.08571428571428572	0.8571428571428571	0.05714285714285714	True
nh594	187	1.745962381362915	158	42	T/NK	0.9493670886075949	T/NK	0	150	8	0.0	0.9493670886075949	0.05063291139240506	True
nh595	24994	2.279071807861328	56	9	other	0.7321428571428571	other	0	15	41	0.0	0.26785714285714285	0.7321428571428571	True
nh596	17314	1.7573540210723877	103	29	T/NK	0.941747572815534	T/NK	1	97	5	0.009708737864077669	0.941747572815534	0.04854368932038835	True
nh597	5116	1.9098186492919922	69	16	malignant	0.9855072463768116	malignant	68	1	0	0.9855072463768116	0.014492753623188406	0.0	True
nh598	15058	2.3149378299713135	77	29	other	0.8701298701298701	other	1	9	67	0.012987012987012988	0.11688311688311688	0.8701298701298701	True
nh599	24070	2.2066307067871094	56	16	other	0.625	other	6	15	35	0.10714285714285714	0.26785714285714285	0.625	True
nh600	20313	1.7206377983093262	45	12	other	0.6888888888888889	other	1	13	31	0.022222222222222223	0.28888888888888886	0.6888888888888889	True
nh601	25560	2.3467671871185303	71	25	other	0.7887323943661971	other	2	13	56	0.028169014084507043	0.18309859154929578	0.7887323943661971	True
nh602	4088	2.0402140617370605	90	25	malignant	0.9777777777777777	malignant	88	1	1	0.9777777777777777	0.011111111111111112	0.011111111111111112	True
nh603	27395	1.983638882637024	40	12	other	0.925	other	2	1	37	0.05	0.025	0.925	True
nh604	3540	2.224128007888794	58	8	other	1.0	other	0	0	58	0.0	0.0	1.0	True
nh605	15954	2.089092254638672	64	9	malignant	0.78125	malignant	50	5	9	0.78125	0.078125	0.140625	True
nh606	5995	2.322420597076416	46	15	malignant	0.9565217391304348	malignant	44	1	1	0.9565217391304348	0.021739130434782608	0.021739130434782608	True
nh607	16155	1.857649803161621	88	9	malignant	0.9090909090909091	malignant	80	5	3	0.9090909090909091	0.056818181818181816	0.03409090909090909	True
nh608	5565	2.138404369354248	51	13	other	0.8627450980392157	other	5	2	44	0.09803921568627451	0.0392156862745098	0.8627450980392157	True
nh609	8128	1.699249029159546	131	24	malignant	0.9847328244274809	malignant	129	1	1	0.9847328244274809	0.007633587786259542	0.007633587786259542	True
nh610	11400	2.5372605323791504	61	8	malignant	0.9836065573770492	malignant	60	0	1	0.9836065573770492	0.0	0.01639344262295082	True
nh611	7884	2.696669816970825	41	19	malignant	0.8048780487804879	malignant	33	4	4	0.8048780487804879	0.0975609756097561	0.0975609756097561	True
nh612	9833	2.6616389751434326	41	9	other	1.0	other	0	0	41	0.0	0.0	1.0	True
nh613	26113	2.1652073860168457	88	14	other	0.875	other	0	11	77	0.0	0.125	0.875	True
nh614	19846	1.9943268299102783	54	16	T/NK	0.9074074074074074	T/NK	0	49	5	0.0	0.9074074074074074	0.09259259259259259	True
nh615	6666	1.53219473361969	98	26	other	0.9183673469387755	other	4	4	90	0.04081632653061224	0.04081632653061224	0.9183673469387755	True
