TJ_set,samples,norm,method,n_NR,n_R,median_NR,median_R,direction,MWU_two,MWU_NRgtR,Welch_two,Welch_NRgtR
TJ_kegg,all16,logcounts,zmean,11,5,0.04951891112927817,-0.09227766358730376,NR>R,0.5096153846153847,0.25480769230769235,0.6693661968239197,0.33468309841195987
TJ_kegg,all16,logcounts,meanexpr,11,5,8.892046200927506,8.712712975106855,NR>R,0.37728937728937734,0.18864468864468867,0.5180952289911217,0.25904761449556085
TJ_kegg,all16,logcounts,rankmean,11,5,0.5018292682926829,0.4585365853658537,NR>R,0.5833333333333334,0.2916666666666667,0.8091029283161453,0.40455146415807264
TJ_kegg,fresh_only,logCPM,zmean,6,5,0.09576693711282173,0.002457207978978086,NR>R,0.5367965367965368,0.2683982683982684,0.31308172137474166,0.15654086068737083
TJ_kegg,fresh_only,logCPM,meanexpr,6,5,4.84112945764645,4.783509701155792,NR>R,0.6623376623376623,0.33116883116883117,0.3116207842347059,0.15581039211735295
TJ_kegg,fresh_only,logCPM,rankmean,6,5,0.5205792682926829,0.5,NR>R,0.6623376623376623,0.33116883116883117,0.3967388717026851,0.19836943585134256
TJ_kegg,fresh_only,logcounts,zmean,6,5,0.10642428304054788,-0.1540599741226599,NR>R,0.32900432900432897,0.16450216450216448,0.39298160383137204,0.19649080191568602
TJ_kegg,fresh_only,logcounts,meanexpr,6,5,9.018435456288486,8.712712975106855,NR>R,0.24675324675324672,0.12337662337662336,0.3134427148333996,0.1567213574166998
TJ_kegg,fresh_only,logcounts,rankmean,6,5,0.5265243902439025,0.43506097560975615,NR>R,0.32900432900432897,0.16450216450216448,0.46484005839348014,0.23242002919674007
TJ_claudin,all16,logCPM,zmean,11,5,0.05648188501451907,-0.23389580651523612,NR>R,0.26739926739926745,0.13369963369963372,0.4507468528243606,0.2253734264121803
TJ_claudin,all16,logCPM,meanexpr,11,5,2.3588719936200775,2.0508747363475393,NR>R,0.3195970695970696,0.1597985347985348,0.441913480383031,0.2209567401915155
TJ_claudin,all16,logCPM,rankmean,11,5,0.5111111111111112,0.4138888888888889,NR>R,0.22115384615384617,0.11057692307692309,0.47126312221883837,0.23563156110941919
TJ_claudin,all16,logcounts,zmean,11,5,0.11900139796277885,-0.20795905630574796,NR>R,0.3195970695970696,0.1597985347985348,0.5220954864797828,0.2610477432398914
TJ_claudin,all16,logcounts,meanexpr,11,5,6.176808771767192,5.446981663225166,NR>R,0.26739926739926745,0.13369963369963372,0.4862194885513176,0.2431097442756588
TJ_claudin,all16,logcounts,rankmean,11,5,0.5388888888888889,0.41111111111111115,NR>R,0.18040293040293043,0.09020146520146521,0.5211208908568172,0.2605604454284086
TJ_claudin,fresh_only,logCPM,zmean,6,5,0.14818677012472894,-0.19612437097929183,NR>R,0.24675324675324672,0.12337662337662336,0.45542203547366766,0.22771101773683383
TJ_claudin,fresh_only,logCPM,meanexpr,6,5,2.491376321582183,2.0508747363475393,NR>R,0.42857142857142855,0.21428571428571427,0.47312821224837914,0.23656410612418957
TJ_claudin,fresh_only,logCPM,rankmean,6,5,0.5541666666666667,0.4166666666666667,NR>R,0.24675324675324672,0.12337662337662336,0.5369816709535059,0.26849083547675295
TJ_claudin,fresh_only,logcounts,zmean,6,5,0.15298963919110897,-0.1744600821026037,NR>R,0.24675324675324672,0.12337662337662336,0.5075079720051393,0.25375398600256965
TJ_claudin,fresh_only,logcounts,meanexpr,6,5,6.291173054034893,5.446981663225166,NR>R,0.32900432900432897,0.16450216450216448,0.49290817984187896,0.24645408992093948
TJ_claudin,fresh_only,logcounts,rankmean,6,5,0.5645833333333334,0.41250000000000003,NR>R,0.24675324675324672,0.12337662337662336,0.5128388759503938,0.2564194379751969
