setting	geneset	ligand	pearson	pearson_p	auroc	aupr	n_background	n_geneset
high_barrier_to_all_TNK	a_priori_exhaustion	SPP1	-0.06491835412940054	0.30080794095540053	0.32408500590318773	0.04021092556009655	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	TIMP1	-0.06596738173822811	0.29304804985121985	0.3692443919716647	0.043050956568661376	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	ICAM4	-0.0663487058308908	0.2902607094208972	0.4226682408500591	0.04711301546036946	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	ICAM1	-0.06757057981785024	0.2814490465344296	0.3376623376623377	0.04087790849458101	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	HLA-E	-0.06822518190244992	0.2768033280960058	0.3140495867768595	0.03958140614996175	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	B2M	-0.0715915380869378	0.25373511779458846	0.3155253837072019	0.03967036095798097	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	HLA-DRA	-0.07291568659757594	0.2450366208571479	0.3152302243211334	0.039577637904901	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	PSEN1	-0.07363374086255997	0.24040760884573423	0.3580283353010626	0.04249454263118695	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	ITGB2	-0.07557797210263109	0.22818246507398432	0.3485832349468714	0.04196578299738837	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	APP	-0.07670590245190093	0.22129530111588086	0.3170011806375443	0.039716141249680474	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	ADAM9	-0.0783134125541689	0.2117377378174046	0.37367178276269186	0.04326291637201836	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	FURIN	-0.07973328344981417	0.20354562591191674	0.30106257378984647	0.03893216485840779	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	CEACAM1	-0.0799294393512697	0.2024321654342477	0.39315230224321135	0.0452722542389725	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	OCLN	-0.08007664470808232	0.2015994707899021	0.39197166469893746	0.04738413139585433	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	MICA	-0.08043071936179831	0.19960675610868453	0.3907910271546636	0.044559787622460725	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	NAMPT	-0.08080422814502485	0.19752021080029997	0.3308736717827627	0.040479943361458104	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	S100A8	-0.08080597467417289	0.19751049151774516	0.3435655253837072	0.041375730296279584	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	THBS1	-0.08089795899624083	0.19699909836775994	0.3125737898465171	0.039470489603067795	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	LGALS9	-0.08112388221495358	0.19574715436902965	0.4061393152302243	0.04550809428510762	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	CD59	-0.08161696028815346	0.19303493564404478	0.35566706021251476	0.041934806788717784	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	S100A4	-0.08230134251765188	0.1893160627249348	0.40672963400236134	0.04662168963580938	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	NPNT	-0.08392860051786594	0.18068499855473227	0.3822314049586777	0.04491211773011594	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	TIMP3	-0.08396733442295957	0.18048315188645228	0.29309327036599764	0.03885303857203147	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	HLA-A	-0.0842265474590583	0.17913664761718945	0.32378984651711923	0.04001555144405433	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	BACE1	-0.0847875638911632	0.17624785405268165	0.326741440377804	0.040576241818127426	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	HLA-DMA	-0.08516612620196481	0.17431815679085413	0.38311688311688313	0.04549378759582906	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	JAG1	-0.08542546026849746	0.17300529927227046	0.27508854781582054	0.03767398208859853	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	WNT7B	-0.08631266023106401	0.168569484975122	0.34710743801652894	0.041370814385586686	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	LYZ	-0.0867032430740895	0.16664377457251178	0.39167650531286896	0.04488013659019621	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	CD38	-0.08738544534712944	0.1633197858423364	0.3680637544273908	0.04427004459455286	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	TGFBI	-0.08744448639381355	0.16303446520020407	0.31611570247933884	0.04032033522836283	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	COL27A1	-0.08862337650957983	0.15741532438507344	0.3854781582054309	0.04417194804287981	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	FAM3C	-0.09229989036890807	0.1408274860842422	0.3305785123966942	0.0405350016840154	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	CD320	-0.09266829293500096	0.13924188747997715	0.37485242030696575	0.04341047399128364	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	SECTM1	-0.0930029434624078	0.13781343322477704	0.36363636363636365	0.042650168772509364	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	LAMB2	-0.09302087201989863	0.1377372233712329	0.3745572609208973	0.04333036393013887	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	COL7A1	-0.09324327444375541	0.1367945291134515	0.378099173553719	0.0439648147794799	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	COPA	-0.0940077608469654	0.13359182407682166	0.3471074380165289	0.04142645535250576	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	CCL20	-0.09405547364317984	0.13339386673824222	0.3657024793388429	0.04320401679976185	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	COL9A2	-0.09435260656234057	0.13216615590317743	0.3482880755608029	0.0414807754534913	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	COL4A5	-0.09498056317764139	0.1296001761226469	0.3441558441558441	0.04126295468821363	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	LGALS3BP	-0.0956886408296828	0.12675311694417177	0.3282172373081464	0.040336394221697026	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	S100A9	-0.09631445814947918	0.1242773197600009	0.2984061393152302	0.038681410173752345	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	NECTIN2	-0.09637453298408691	0.12404164429947742	0.3592089728453364	0.04315902008746858	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	F11R	-0.09685721649776087	0.12216062496423011	0.37101534828807553	0.04289067518041134	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	MMP14	-0.09760956776198096	0.11927299805472562	0.3500590318772137	0.04164754851302743	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	MELTF	-0.0983292908069752	0.11656063474883539	0.3772136953955135	0.04368719939840686	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	MFAP2	-0.09835145412274829	0.11647788050924449	0.36511216056670603	0.043784379898737555	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	CTF1	-0.09839762489518894	0.1163056336597798	0.27833530106257376	0.03785177174535597	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	ADAM10	-0.09841138393324982	0.11625434204278727	0.37131050767414403	0.043242123908847276	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	CXADR	-0.09871599780072855	0.11512330704878454	0.37632821723730814	0.04323846046316287	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	PLAU	-0.09961842984646263	0.11182302382297155	0.27715466351829987	0.03763629241137478	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	CEACAM6	-0.10090020464418759	0.1072635274775466	0.37101534828807553	0.04292512748928443	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	DUSP18	-0.10119565521253328	0.10623360890897642	0.35537190082644626	0.042451786019388205	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	LAMA3	-0.10162569720174724	0.10474846253225165	0.3600944510035419	0.04232021396813357	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	CLEC2B	-0.1024525253429	0.1019390992595301	0.333530106257379	0.04055406682046274	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	TIMP2	-0.10325002708374484	0.09928619471858643	0.34563164108618655	0.04194011655771724	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	HP	-0.10363144283413007	0.098036916497433	0.3716056670602125	0.042981456496046226	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	AGRN	-0.10442543190697778	0.09547636072406117	0.3562573789846517	0.04206637493802885	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	LAMB3	-0.10522790851700739	0.09294281398984797	0.35655253837072015	0.04217094810492676	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	SLPI	-0.10525421111664462	0.09286068937691883	0.3296930342384888	0.04070863302681794	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	C3	-0.10557666913031477	0.09185857797694298	0.359504132231405	0.04215420200569219	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	ADAM15	-0.10585347916010497	0.09100523492875659	0.35271546635182993	0.04199591565425349	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	LGALS1	-0.10588745422256515	0.09090093549953192	0.36068476977567887	0.04248102924029544	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	HLA-DMB	-0.10662052824843235	0.08867367197044777	0.36363636363636365	0.042483484813185535	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	LAMC2	-0.10674179910010864	0.08830947088953585	0.35182998819362454	0.04163896661545728	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	GRN	-0.10728904490078356	0.08668086548354444	0.3500590318772137	0.04159769521741643	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	PLXNA1	-0.10733799899470502	0.08653636043363556	0.3512396694214876	0.041770656693524706	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	ITGB1	-0.10768568917970447	0.08551558806424174	0.3474025974025974	0.041439834606068426	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	LAMC1	-0.10791306833024158	0.08485328154833814	0.35035419126328216	0.04158741451344755	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	COL1A1	-0.10876608958574252	0.08240529095126957	0.31493506493506496	0.03953289514248942	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	HLA-DRB5	-0.10905401630639419	0.08159196774371667	0.34090909090909094	0.04109734822744797	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	HSPG2	-0.10938970912828193	0.08065190501496623	0.3462219598583235	0.04152709192228263	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	CD82	-0.1107641175016115	0.07689386126873268	0.34031877213695394	0.041398506504213686	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	VSIG10	-0.11134244467201024	0.07535555025856011	0.33913813459268005	0.04092096258482233	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	HLA-DPB1	-0.11221620825308173	0.07307885754040369	0.3450413223140496	0.04132632158962368	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	EFNB2	-0.11244523872912476	0.07249143773004638	0.3423848878394333	0.0411477911173517	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	TSPAN33	-0.11511039108642698	0.06593428887694289	0.3482880755608028	0.04160970183481707	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	HLA-DOA	-0.11552519940389688	0.06495883862960003	0.35094451003541915	0.041839751600419625	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	NUCB2	-0.1156819104602193	0.06459341555573411	0.3406139315230224	0.041090969194864914	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	CDH1	-0.11570020671591025	0.06455086200912123	0.3361865407319953	0.040730266429972364	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	PVR	-0.11599932509372382	0.06385842629203145	0.3420897284533648	0.04118575574009008	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	FN1	-0.11633964967386565	0.06307802979262603	0.33087367178276267	0.0404384641621132	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	CLEC11A	-0.11708821128869956	0.061389063219263386	0.3476977567886659	0.0418541242867578	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	HLA-DRB3	-0.11719797833546892	0.06114455629791252	0.33087367178276267	0.04054278056644149	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	TGOLN2	-0.11722760353525824	0.06107870352055779	0.3344155844155844	0.04068740796628648	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	MPZL3	-0.11744468474551947	0.060597941351365335	0.339728453364817	0.041012274903558216	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	NECTIN1	-0.11747634865761397	0.060528077619508736	0.3234946871310508	0.040627521338486336	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	CXCL14	-0.11772447428473592	0.05998290392708698	0.319952774498229	0.03981160534037779	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	JAG2	-0.11796694107196692	0.05945408045941237	0.3456316410861865	0.041599709294685976	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	CD55	-0.11852760749661265	0.058245975233219824	0.33441558441558444	0.041015539308797234	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	ULBP2	-0.11853779539703901	0.05822421165031773	0.3140495867768595	0.039454788145101345	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	PTDSS1	-0.11858688847595467	0.05811943223765008	0.33736717827626916	0.040804398003721334	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	NECTIN4	-0.11909489892937263	0.05704430214328149	0.3323494687131051	0.04054432149722506	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	CEACAM5	-0.12065540504851618	0.05384411785664831	0.34208972845336477	0.041424086036992575	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	FAM200A	-0.12115102537731201	0.05285945561663887	0.30135773317591497	0.039023672491167866	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	APOE	-0.12202358935755674	0.05116227064331008	0.3252656434474616	0.04025051382566825	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	HLA-DOB	-0.12255317078724087	0.05015450059331445	0.3234946871310508	0.04008062846734061	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	COL8A1	-0.12357481909323773	0.048257061887194606	0.3276269185360094	0.04036269472211826	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	LGALS3	-0.1235952632350927	0.04821971276844466	0.32497048406139317	0.04022466525865178	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	LAMA5	-0.12372635439157689	0.047980797404299606	0.3181818181818182	0.03981272239851014	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	CFH	-0.12487592606495351	0.045927743916727055	0.32703659976387245	0.04020103131326854	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	CLCF1	-0.12537574211762442	0.04505833129274368	0.33530106257378983	0.04068366087244991	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	MMP7	-0.1254851073561547	0.04486994511975377	0.3119834710743802	0.039463791376120605	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	TSPAN3	-0.12679000218257214	0.0426727017369543	0.3299881936245572	0.04057822204055662	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	ST14	-0.12700356685438027	0.04232184875232489	0.31493506493506496	0.039636380745061886	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	HLA-B	-0.12775449842160613	0.04110738860966252	0.3122786304604487	0.039382004784805476	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	MDK	-0.12882725028634667	0.03942346686091275	0.3102125147579693	0.03931767755150253	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	HLA-F	-0.1295461411328236	0.03832789210275501	0.30578512396694213	0.03906375345461974	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	ADAM28	-0.13045454434945947	0.03698040226118844	0.30401416765053124	0.03901623492748119	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	HLA-DQA1	-0.1305430751483282	0.03685125043709851	0.300767414403778	0.038777648406648754	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	SDC2	-0.14160433468070838	0.023450656154126278	0.29338842975206614	0.0384371960311946	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	ADGRE5	-0.14217408210025034	0.022892569095879757	0.2750885478158205	0.037611125900809915	256	14
high_barrier_to_all_TNK	a_priori_exhaustion	FBLN1	-0.15322038350868536	0.014126264961447184	0.2668240850059032	0.03740699563227205	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	CD274	0.12866406773429612	0.03967580078337954	0.5799881936245572	0.1014873672589568	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	ALCAM	0.05328962835344884	0.3958451795226466	0.46340023612750886	0.13042352953647857	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	TNFSF9	0.05135909667712393	0.4132063107177441	0.48110979929161746	0.07228321162417778	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	COL6A1	0.034618877589499296	0.5813892113868646	0.37544273907910264	0.07710482568288396	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	PDGFA	0.025284179145524784	0.6872193566863793	0.4135182998819362	0.06510094267765912	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	CALR	0.02347237671005066	0.7085742354378405	0.38252656434474613	0.053620717041803725	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	HLA-DRB1	0.015257906663496055	0.808047276714077	0.38961038961038963	0.06605925541245869	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	CX3CL1	0.009354929526352779	0.8815933786578898	0.37042502951593864	0.04802148174829128	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	ADAM17	0.0038774705584873337	0.9507729509174674	0.41233766233766234	0.05703164630202691	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	HMGB1	0.0036224259573410106	0.9540072174373787	0.39935064935064934	0.05751143195005688	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	TGM2	-0.0022869374579487893	0.9709538642204661	0.4031877213695395	0.05164529687711255	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	TGFA	-0.002969656814456184	0.962288405688408	0.35035419126328216	0.04862304247275173	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	ANGPTL4	-0.00482876002140107	0.9387170105484226	0.3639315230224321	0.049100433870282637	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	PRNP	-0.01195679484434782	0.8490119225715924	0.365702479338843	0.06420803029658555	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	TGFB1	-0.020184944090056355	0.7478986804817253	0.4574970484061393	0.05429769297038725	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	CXCL16	-0.04310148734743359	0.49235497194970107	0.3462219598583235	0.04142578542066967	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	CD58	-0.04424649020195714	0.48091941675569816	0.40023612750885473	0.04561913888610412	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	CD99	-0.045111457901453246	0.472376943706376	0.34031877213695394	0.04107698776336799	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	IFITM1	-0.04654011284626206	0.4584512415451535	0.46989374262101535	0.05290580689273608	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	CCL18	-0.04961707869958954	0.42925029910174917	0.42798110979929166	0.04961926295287429	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	TYROBP	-0.04976718841288416	0.4278537768915142	0.3305785123966942	0.04038989618943086	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	LTF	-0.05337023643357154	0.3951299342300679	0.33234946871310506	0.04350210293973639	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	CCL4	-0.05347128797133997	0.3942343895608711	0.3293978748524203	0.040389611800670945	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	CD9	-0.0545795777694999	0.38449278107531676	0.34504132231404955	0.041385086207237735	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	EDN1	-0.05591846781500753	0.37292144998186233	0.3282172373081464	0.04027048068907065	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	TNC	-0.057361211629337994	0.36069542098202667	0.3544864226682408	0.04181001067704465	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	CCL5	-0.05780403720042525	0.3569935732145073	0.37367178276269186	0.04315872823936054	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	HLA-DQB1	-0.06059662197048316	0.3341998766893538	0.3385478158205431	0.04095423754738675	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	HBEGF	-0.06136719706183623	0.3280782273009773	0.332939787485242	0.040654236891504575	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	CD47	-0.06276573086326744	0.3171538696307983	0.32910271546635184	0.04044190506997876	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	SPP1	-0.06491835412940054	0.30080794095540053	0.32408500590318773	0.04021092556009655	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	TIMP1	-0.06596738173822811	0.29304804985121985	0.3692443919716647	0.043050956568661376	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	ICAM4	-0.0663487058308908	0.2902607094208972	0.4226682408500591	0.04711301546036946	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	ICAM1	-0.06757057981785024	0.2814490465344296	0.3376623376623377	0.04087790849458101	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	HLA-E	-0.06822518190244992	0.2768033280960058	0.3140495867768595	0.03958140614996175	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	B2M	-0.0715915380869378	0.25373511779458846	0.3155253837072019	0.03967036095798097	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	HLA-DRA	-0.07291568659757594	0.2450366208571479	0.3152302243211334	0.039577637904901	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	PSEN1	-0.07363374086255997	0.24040760884573423	0.3580283353010626	0.04249454263118695	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	ITGB2	-0.07557797210263109	0.22818246507398432	0.3485832349468714	0.04196578299738837	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	APP	-0.07670590245190093	0.22129530111588086	0.3170011806375443	0.039716141249680474	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	ADAM9	-0.0783134125541689	0.2117377378174046	0.37367178276269186	0.04326291637201836	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	FURIN	-0.07973328344981417	0.20354562591191674	0.30106257378984647	0.03893216485840779	256	14
high_barrier_NMPR_to_NMPR_TNK	a_priori_exhaustion	CEACAM1	-0.0799294393512697	0.2024321654342477	0.39315230224321135	0.0452722542389725	256	14
