cohort,gene_a,gene_b,is_claim_pair,n,spearman_rho,spearman_p,pearson_r,pearson_p,spearman_strength
LUSC_primary_tumor,GRHL1,CLDN4,True,502,0.24476099358734724,2.7761190056290803e-08,0.31698882024344666,3.5175591201629243e-13,WEAK_pos
LUSC_primary_tumor,GRHL2,TACSTD2,False,502,0.11335955638541162,0.011030616968577706,0.21090373850351674,1.8669245091858786e-06,WEAK_pos
LUSC_primary_tumor,GRHL2,CLDN4,False,502,0.014676977999449416,0.7428807967551581,0.09437933782878198,0.03451082566863228,NOT_SIGNIFICANT
LUSC_primary_tumor,GRHL3,TACSTD2,False,502,0.4402634876869458,3.2463512218205777e-25,0.4763924956724336,8.381025121162997e-30,MODERATE_pos
LUSC_primary_tumor,GRHL3,CLDN4,False,502,0.1988053544812578,7.186905133821329e-06,0.20121570371527703,5.5295237244646385e-06,WEAK_pos
LUSC_primary_tumor,TACSTD2,CLDN4,False,502,0.41001864614936134,8.933859858309045e-22,0.46291597240489235,5.000622467442808e-28,MODERATE_pos
LUSC_primary_tumor,GRHL1,GRHL2,False,502,0.24867958297587878,1.6345172052025704e-08,0.2945565640096558,1.6603614604802622e-11,WEAK_pos
LUSC_primary_tumor,GRHL1,CLDN3,False,502,-0.18038860528458553,4.8034670075749995e-05,-0.17976000818325844,5.1089004234532726e-05,WEAK_neg
LUSC_primary_tumor,GRHL1,CLDN7,False,502,0.11874243748223806,0.00773869750143802,0.1281442785846757,0.004029720151464382,WEAK_pos
LUAD_normal,GRHL1,TACSTD2,True,59,0.29210987726475746,0.02477191399407869,0.31923159669839485,0.013722118015966555,WEAK_pos
LUAD_normal,GRHL1,CLDN4,True,59,0.2531852717708943,0.05301542165918927,0.2671645740037675,0.0407988712943749,NOT_SIGNIFICANT
LUAD_normal,GRHL2,TACSTD2,False,59,0.3372881355932204,0.008991839043432688,0.27657792922875757,0.03396075859787605,MODERATE_pos
LUAD_normal,GRHL2,CLDN4,False,59,0.2928112215078902,0.024412144011806657,0.205950830124463,0.11760181664804374,WEAK_pos
LUAD_normal,GRHL3,TACSTD2,False,59,-0.09382314797764447,0.4796838208340359,-0.05499241210304706,0.6791083269730808,NOT_SIGNIFICANT
LUAD_normal,GRHL3,CLDN4,False,59,-0.0018132902664008592,0.9891250560474323,-0.03199713440486277,0.8098825156957896,NOT_SIGNIFICANT
LUAD_normal,TACSTD2,CLDN4,False,59,0.617241379310345,1.9223561278230028e-07,0.6238097761652037,1.3047205320278843e-07,STRONG_pos
LUAD_normal,GRHL1,GRHL2,False,59,0.44132086499123324,0.0004673915917236736,0.5091155186803265,3.82623978485347e-05,MODERATE_pos
LUAD_normal,GRHL1,CLDN3,False,59,0.5057276446522502,4.3920819798774234e-05,0.44703088282546505,0.00038602859766073244,STRONG_pos
LUAD_normal,GRHL1,CLDN7,False,59,0.04237288135593221,0.7499907247032974,0.022815507462081563,0.8638134452942676,NOT_SIGNIFICANT
LUSC_normal,GRHL1,TACSTD2,True,51,0.10371275370875467,0.4689110321513518,0.12362600052784158,0.38742243018760764,NOT_SIGNIFICANT
LUSC_normal,GRHL1,CLDN4,True,51,0.38837982769731294,0.004857902589278456,0.3712638632362984,0.007313265264613956,MODERATE_pos
LUSC_normal,GRHL2,TACSTD2,False,51,0.20723981900452487,0.14451219933455903,0.059011287144404886,0.6808261323115223,NOT_SIGNIFICANT
LUSC_normal,GRHL2,CLDN4,False,51,0.26271493212669683,0.06253098128873981,0.08310843305233817,0.5620470955301797,NOT_SIGNIFICANT
LUSC_normal,GRHL3,TACSTD2,False,51,-0.24307692307692305,0.08565717481296464,-0.22809266035495593,0.10743597796920241,NOT_SIGNIFICANT
LUSC_normal,GRHL3,CLDN4,False,51,-0.06425339366515836,0.6541902305021504,0.0037282007683016962,0.9792854990473269,NOT_SIGNIFICANT
LUSC_normal,TACSTD2,CLDN4,False,51,0.7198190045248869,2.6386240976951723e-09,0.7078360984070755,6.300273830675986e-09,STRONG_pos
LUSC_normal,GRHL1,GRHL2,False,51,0.2932193036792016,0.03677663186049067,0.1605033575611254,0.26053813684852156,WEAK_pos
LUSC_normal,GRHL1,CLDN3,False,51,0.46304215039340596,0.0006226687292732798,0.41452792732724114,0.0024923492280228957,MODERATE_pos
LUSC_normal,GRHL1,CLDN7,False,51,0.05131337814386029,0.7206413290992753,0.09935734893549608,0.4878815698355918,NOT_SIGNIFICANT
all_lung_normal,GRHL1,TACSTD2,True,110,0.2033280135609114,0.03313286776729672,0.23475731069482175,0.01356309429433854,WEAK_pos
all_lung_normal,GRHL1,CLDN4,True,110,0.33257519233498,0.000385468923192633,0.32322854848903204,0.0005726202616282648,MODERATE_pos
all_lung_normal,GRHL2,TACSTD2,False,110,0.2754148173368071,0.0035898679400677286,0.18855358554686708,0.04852878430530133,WEAK_pos
all_lung_normal,GRHL2,CLDN4,False,110,0.3044293668146879,0.001222756328870829,0.17778425695848496,0.06314795982985563,MODERATE_pos
all_lung_normal,GRHL3,TACSTD2,False,110,-0.16931765957207062,0.07700681002355281,-0.15543791373831364,0.10491150309904,NOT_SIGNIFICANT
all_lung_normal,GRHL3,CLDN4,False,110,-0.06400689107582051,0.506483656848027,-0.05435234142167085,0.5727831871193848,NOT_SIGNIFICANT
all_lung_normal,TACSTD2,CLDN4,False,110,0.6683783071006478,1.4895736876808854e-15,0.67000809735455,1.2006109863401209e-15,STRONG_pos
all_lung_normal,GRHL1,GRHL2,False,110,0.38193174927795626,3.8353486539702255e-05,0.3773022560175084,4.84030969303295e-05,MODERATE_pos
all_lung_normal,GRHL1,CLDN3,False,110,0.4838412276937381,8.56351694067608e-08,0.4383042368775421,1.6756132159037503e-06,MODERATE_pos
all_lung_normal,GRHL1,CLDN7,False,110,0.059004258062630044,0.5403350765232569,0.06688671922026818,0.4875077877121384,NOT_SIGNIFICANT
