case_id	CLDN4_protein	TACSTD2_protein	CD8A_protein	MHC1_protein	IFN_core_protein	HLA-A_protein	STAT1_protein	WES_purity	cohort
C3L-00510	23.1292447486031	26.6854034813822	21.9592399105748	0.6414212499928508	0.8727349419725323	28.6565127653661	28.8075781381441	0.81	LUAD
C3L-00093	22.6538741788685	25.9829334233093	20.7486863141714	-1.1108740585268793	0.1762785845934287	26.8591255110669	28.2142024086838	0.24	LUAD
C3L-00913	22.2374648973275	26.3429510452796	22.4714091604965	0.09306405338077162	0.4821532892282076	28.0972655726191	28.3845378491189	0.24	LUAD
11LU022	22.6898994877278	26.2725305761208	21.8366464861634	-1.119585230734474	0.6274289481614244	26.9904090960209	28.7400715391831	0.26	LUAD
C3L-00412	23.3303204083114	26.5254651357399	21.6223631446626	0.13596916332595074	-0.24414088905355597	28.1188510521504	28.0578365612527	0.23	LUAD
C3N-01415	23.6366902249778	26.6171940000924	21.5560785895114	-0.4939655502141213	0.4086806337200045	26.6649982547155	28.4665008043922	0.26	LUAD
C3N-00549	23.6160125139896	25.2510764671596	21.2021770464281	-0.031660766830189556	-1.713993881655277	28.113905023712	27.4473554011993	0.66	LUAD
C3N-02433	22.7954243706539	26.3347786027872	21.754829151078	-0.4540084971468348	-0.5867086123017443	27.5742853012762	27.7019322314658	0.39	LUAD
C3N-01021	22.893751041462	27.1355975789159	21.5042986091548	-0.3565565276018324	-0.7078878240132356	28.4646092322679	27.7426436703571	0.35	LUAD
C3L-01330	23.9091447507019	26.9083056224827	22.7026742846798	-0.26412416498794933	0.7507715435458382	26.4518593884977	29.5587932047071	0.31	LUAD
C3N-00203	22.7256513326753	26.6919942996694	21.5162394633641	-0.712975472521872	-0.1536408319306892	27.8604977686749	27.8975986697861	0.25	LUAD
C3N-00574	23.5742067301739	26.8454877926494	21.8101508484348	0.026211277566762448	-0.037844092051500314	27.0069690359487	28.2689288048129	0.25	LUAD
11LU035	23.7962370228291	26.7037884833657	21.409408927138	-0.8298939778693093	0.1754148126122145	27.1278885307435	28.1456663765819	0.46	LUAD
C3N-01071	22.7761210374651	27.5601979144961	22.4411882166272	0.24506544679869716	-0.12274325109891719	28.0213172041563	28.5699971796422	0.25	LUAD
C3N-00550	23.5374327819564	26.8347465916912	21.8922766134292	0.5833081309247379	-0.32345814762363273	27.5934220769974	28.2438797811954	0.48	LUAD
C3N-00167	22.5282200233318	26.4715928070676	21.0939123444817	-0.31801140386759924	0.6480722678596156	26.8898657134781	28.245774431195	0.46	LUAD
C3L-00001	22.2505932145858	25.9705892775291	21.029811520705	0.01596820811706708	0.6318577788666125	27.8874205425332	28.3432862548493	0.25	LUAD
C3N-01074	23.2922695578876	26.499659418271	20.8841115097853	-0.2831112573357235	-0.8145033250881873	26.7293995093338	27.7391902399575	0.4	LUAD
C3L-01632	23.2057692073973	27.2528929861713	21.5928224946912	-0.9657705062051867	-0.5896616039052409	27.4017526335167	27.6695144289319	0.37	LUAD
C3N-02155	23.1315863737099	26.1819552128079	21.4610081142384	-0.05957776314400994	0.0382219501982433	27.5055327153443	28.0642930161709	0.41	LUAD
C3N-00217	23.1796512868201	26.5718486222416	21.7392580501716	0.265693980604025	-0.7239535050233356	28.8704994267247	27.9690104382654	0.42	LUAD
C3N-02002	23.0423185151942	26.1204390723731	22.0066724468028	-0.9515448554512481	-0.6819660629075107	27.791845974616	27.7089510023213	0.28	LUAD
C3N-02145	23.0912934238736	26.7908104317942	21.2036369401201	-0.07549445481094048	-0.35714941648796367	28.3677276889595	27.7896487973629	0.33	LUAD
C3L-02219	23.1144638152865	26.8231817293526	21.6523155930133	-0.4244453729317769	-0.8607621890202048	27.8485535316285	28.2146209875062	0.26	LUAD
C3N-02586	23.0831956652913	26.3773347414507	21.3905772665125	0.9868975947154484	0.2664296497581896	29.4344788276137	28.5479092115661	0.63	LUAD
C3N-00180	23.1521648288664	26.0263319796658	20.9502600978231	0.8023260048529396	-1.2846345649887234	27.6511961103134	27.599516333437	0.6	LUAD
C3L-01862	22.8498798230815	27.6728836468753	21.8281067328731	-0.020036573137485178	-0.1622119653454643	27.4144221335864	28.8082759480691	0.34	LUAD
C3N-00704		27.0030310847018	22.2122810644675	1.4218488775196108	0.2836112976580886	29.3999959564499	28.6603867263332	0.34	LUAD
C3N-02158		26.5775241692325	21.7105474639014	-0.9257324738794231	0.8925235194389017	27.2215406448325	28.3960789511033	0.25	LUAD
C3N-02421		26.6856073051098	21.1439821732769	-1.0974351660367982	0.4367914603091453	27.1048127257104	28.2561885209289	0.4	LUAD
C3N-00556		26.9155310565091	21.893099590482	1.0317298744454602	1.0916519135202174	28.6310377923421	29.2115491952885	0.26	LUAD
C3N-00294		26.8234272118044	21.5403189860902	0.5165208012365388	0.37045049399020546	27.911144048772	29.0250973773895	0.4	LUAD
C3N-01072		26.3413097500139	21.9519327158403	-0.14045021020304949	0.15657300644156374	27.8068402291651	28.4695536333514	0.4	LUAD
C3L-00094		25.5132085518707	21.8556970663932	-0.9737127838966044	-0.03764923549350611	26.8972377139487	28.5047930374632	0.38	LUAD
C3L-00144		26.3895120248377	22.800309146799	0.7417253244262993	0.32877951113293946	29.1054666620374	29.074327305943	0.23	LUAD
C3N-00223		27.5360180851949	21.6180401828885	0.3608931474749025	0.13846797167438823	29.0705970349709	28.200998658159	0.34	LUAD
C3N-02380		26.3675140952871	20.4913382502377	-0.066694751008769	-0.9729760074117475	27.443511488794	27.5759302469458	0.24	LUAD
C3L-01924	23.2693463646084	26.4791475838826	21.6276344010416	0.013990261671991725	0.11628321786907544	28.1042534727341	28.5349990308631	0.31	LUAD
C3N-00433	23.4315563797695	25.5585815765045	23.6191527165876	1.4889359494449295	1.5225156171679841	29.621844923034	29.7068609149368	0.23	LUAD
C3L-01683	22.9576002640105	25.7250860352032	22.8524883671244	0.7431482732688247	1.0647458244521864	28.8442340175252	29.425565755201		LUAD
C3N-00293	22.759500088294	26.8689345538187	22.0117140564341	-0.3501401720176944	0.4548499797334407	27.2739361309766	28.3311814751544	0.24	LUAD
C3L-00009		26.7295399407478	21.8440307412242	0.23400885409774527	-0.1321250723069964	28.602256831668	28.1833391813446	0.26	LUAD
C3N-00546		26.2308522759816	22.5285002047895	0.09295802589749096	0.1996276575988557	27.2796277847249	28.5637851876995	0.36	LUAD
C3N-01414		26.7515913809958	21.8498993375591	0.08913145886426328	0.1279557107394842	27.9501659475506	27.8455353164857	0.24	LUAD
C3N-02087		26.9420696974986	21.6717450420937	0.16511493398712826	1.185139115100395	27.6922920722611	28.8363439189959	0.37	LUAD
C3L-00140	23.6406399698345	26.5930711390496	21.7683429877459	-0.06614024712866962	-0.7980482310964098	27.4163736537799	27.9151692272421	0.3	LUAD
C3N-02529	21.7468855979234	25.8851870073018	22.799610592144	1.6589199682514852	0.9862414105680756	29.6195805976842	29.4622434627007	0.25	LUAD
C3L-00368	23.0710721901358	26.4568776191814	22.1366518917236	0.08240588284949779	-0.11598551960495881	28.0024400294775	28.3908636883493	0.35	LUAD
C3N-02067	22.9703406837123	26.9582115992294	21.2322369536731	0.2596707102695771	0.10975117229251623	27.2685448843195	27.9744699850438	0.41	LUAD
C3N-02422	24.9609243822922	28.1376722108752	21.4818551634767	-0.7857529231163528	-0.8554008714009946	27.5065664361752	27.5966672292282	0.31	LUAD
C3L-00080	22.8925375144422	26.894802022724	22.2106554069946	-0.31701113175082013	-0.774659468725358	27.621286229373	28.4420698491318	0.45	LUAD
C3N-00547	22.681142044946	26.1174709962122	21.797296457388	1.1558466409512362	0.5505451280075557	28.9137181181087	28.604162865552	0.32	LUAD
C3N-01023	23.0412586404478	25.6930171060202	21.4106896257679	0.3954391271943251	-0.037481195560194	28.2921674411084	28.4489957856802	0.35	LUAD
C3N-01024	23.0852976928544	26.8927942662837	20.9912887334516	-0.6453845895019962	-0.5576966160746559	26.9437203396316	27.8169508326981	0.41	LUAD
C3L-00973	23.9705222145823	27.122490868347	22.1414778605899	-0.25001511453401276	0.8080931696911706	27.8988935825986	28.5667276764372	0.23	LUAD
C3L-02348	21.4349671016967	26.2228400701066	23.0064983004821	-0.5378465299296868	-0.04144074321326646	27.2214016516041	28.5600004027445	0.4	LUAD
C3L-02508	22.4996764483953	26.8265934465729	21.8116318399031	0.00327242577325082	-0.32137678371643374	27.923319046635	27.981788192785	0.24	LUAD
C3N-00560	23.2506094037229	26.5673913701749	22.1934683028776	0.8329903199048593	0.1061585490642422	27.7737183184345	28.8058172464123	0.52	LUAD
C3L-00604		26.4352059191009	20.4094465955374	-1.3579163666526348	-0.35918918639390435	26.8647165166778	28.023567846257	0.7	LUAD
C3N-00199		26.860681501579	21.1516971168114	0.3641133137484253	-0.27261435265590045	28.7434340026731	28.0106486272629	0.54	LUAD
C3N-00579		26.3910204373601	21.9000035888706	0.5485855380467669	0.4542679264666337	27.4367920781059	28.8382667020013	0.35	LUAD
C3N-02582		26.1363292863377	20.9591547012832	0.3867517919979133	0.29690292558342385	28.288390756356	28.3801218922507	0.32	LUAD
C3L-02350	22.9163465657716	26.284340670765	22.433513637408	-0.5806238784937205	-0.3852593615631581	27.7472650761315	28.1942749385774	0.28	LUAD
C3N-00738	23.2917756667206	26.2357167277402	22.5807628776144	-0.14786747167500208	-0.7225132251793667	27.8897341595372	27.6312239225743	0.19	LUAD
C3N-00959	22.9716358025199	27.0226898639629	21.9375045428037	0.5086266092393243	-0.12410295278677756	28.3617015495989	27.7838208358406	0.32	LUAD
C3N-02003	22.5151424908747	26.146540329303	23.20543116172	0.5438111642664456	1.1920330840233797	28.5947006883325	29.5135845784855	0.26	LUAD
C3N-00175		26.5561262299913	21.3542536878321	0.007375764549713809	-0.37179194072448146	27.9478403347345	28.3058068236136	0.34	LUAD
C3N-01823		26.1108391962675	22.1056558175907	-0.44344822051874555	-0.6338971018325819	26.9710922784892	28.3241671444599	0.23	LUAD
C3L-02549		27.8479522358163	21.8185201206356	2.139725850026558	0.4935613151608277	29.1142575408166	28.6010925572308	0.2	LUAD
C3L-02365		27.3075035528554	21.2078160985971	-0.19321310389692892	-0.8330407035697002	28.228987988475	28.1076945077274	0.43	LUAD
C3L-02665	24.067984656329	26.2585808803596	22.8868562387839	0.3840440556146704	0.8542443325284085	28.3962322275431	29.9159904979369	0.39	LSCC
C3L-01663	23.813399349746	27.1794204148078	22.4654930793335	-0.38750894896338833	-0.07555966361725185	26.6756681021008	28.9221179468906	0.3	LSCC
C3N-02575	24.5810988499524	27.5729384463357	21.0308228568912	-0.25955463288914443	-0.486882328067671	28.216938912556	27.9989512525955	0.78	LSCC
C3L-02546	23.0973358298884	26.8487465909609	22.5027074754806	-0.07009359101477182	0.08388511312048394	26.7626925592536	28.3406729622309	0.39	LSCC
C3L-00965	23.1531527228414	25.2915427307891	22.4701512118662	-0.7098565982238879	-0.7138454547880106	26.4756298805601	28.1086403544708	0.42	LSCC
C3L-02963	22.7252917556342	27.0133865895278	22.3476126062521	-0.16925456686327936	-1.1073825041359058	27.2242492910242	27.9017242470697	0.24	LSCC
C3N-04162	22.8935911945634	28.0071000706227	22.6535810130948	2.4401530243148684	0.875166830110374	29.2701479563663	29.8611046697031	0.37	LSCC
C3L-02646	23.8107027726688	26.6420613091089	22.5791914264412	-0.11010051322364167	-0.4438060525750586	27.8225290473657	28.3574632176706	0.35	LSCC
C3N-02285	23.3423600998019	27.9707195486934	22.0275328288527	-0.04051010550960491	-0.11994405803927304	27.527766789905	28.241817982102	0.33	LSCC
C3N-03875	22.6527275004646	28.2197201884975	22.2611649720661	-0.08293526312314044	0.5430906541151543	27.0156975592229	29.0461021485	0.4	LSCC
C3N-03424		27.1990203972038	23.3529907184	0.20321871773511282	0.08249299707533278	26.6370236687755	28.4866511088066	0.25	LSCC
C3N-01017		27.0633305153411	22.9880372687373	-0.20205268312660693	-0.7834226596572413	27.5973506653097	28.0165731461096	0.37	LSCC
C3L-00081		26.7774284896915	21.40860202838	-0.392154409162567	-1.5602200681037435	26.9705689005866	27.3457081145943	0.5	LSCC
C3L-02649		25.4021114233931	22.05178291239	-0.4402230135891587	-0.6273226636199376	25.8919307945879	28.2165947014785	0.56	LSCC
C3L-01838		27.553647530023	21.8375772624669	-0.38149785544556436	-0.6416727625537104	27.2676957535978	27.7489800107848	0.27	LSCC
C3N-02252		27.5618093977454	22.6149134224506	1.7946909446316461	1.0950531416910965	28.8538259484336	29.379113044895	0.43	LSCC
C3L-03963		25.379905833056	23.3113723722423	0.4623052579437433	0.1823594579514614	27.5068562561114	28.6594103474781	0.25	LSCC
C3N-03072		25.9945682783374	21.8920957000618	-0.16998469345179967	-0.06750423845621004	27.5034168808585	28.3138681532321	0.47	LSCC
C3L-02969		27.2956506326386	24.6152810811153	0.2529294745733114	1.0652205396046106	27.6001081669271	29.6078203261844	0.39	LSCC
C3N-03662		26.1062627722092	22.3508966307448	-0.24972298736253826	-0.09425503076306439	26.8721366627081	28.3959483349646	0.52	LSCC
C3N-03051	24.7252071327146	27.8981128387806	20.8889168129126	0.43082498843010203	0.6664225231071994	26.194700629853	28.6865667988236	0.34	LSCC
C3N-02434	24.6953990611267	27.0891939984871	21.8916782305112	-0.9590692705780048	-0.42920144600646426	25.2848424155172	28.160104311522	0.66	LSCC
C3L-02127	24.5677458415024	27.0268816880587	22.2021334520371	-0.7784085914334623	0.4337558759543043	25.3312071795297	28.6241261589326	0.69	LSCC
C3N-02339	23.8886025924563	26.6586262141977	21.5390880122379	-0.3790577537984419	-0.3414483119110274	26.7650765826206	27.7298249535709	0.28	LSCC
C3L-03961	23.403090153716	26.0720424935531	23.1210145471273	0.6184945648232327	0.682401557198772	27.8177512071046	28.6361990237361	0.28	LSCC
C3L-04391	23.3349487474016	26.5438684339918	21.8196092329908	0.4185142727541145	0.07128085983219395	28.5226509946609	28.7146748789799	0.3	LSCC
C3L-02619	23.0861812835521	27.1433787935814	21.7111969951239	-0.0025714141659333722	-0.33081412050242387	27.4522371116654	28.0868554622972	0.24	LSCC
C3N-02494	23.1467451072339	26.5958500786806	22.2819770428152	-0.22970872953498533	-0.5689266026682495	27.6218321117577	28.2555878378659	0.42	LSCC
C3N-03880	22.7056761170918	27.6905505113278	23.7185348484015	0.6899673175412442	0.8465326812853299	28.593689589789	30.0690293665836	0.9	LSCC
C3N-03092	22.7618305408409	26.4940561920345	22.7483811240649	-0.8992416504093842	0.9596349684949305	26.6760070568995	29.4606063091142	0.66	LSCC
C3L-02669	22.9251366897478	26.769187383016	22.5845620766575	0.5097329744888974	0.28803321437995266	29.1556145241113	28.9873960556088	0.39	LSCC
C3N-03877	24.2506401336499	26.5077816861843	22.0192685193175	-0.4309973839997248	-0.9578179528972932	26.8422497365745	27.8242476868613	0.71	LSCC
C3N-01846	23.7945118702108	26.3368231483017	22.0325098937673	-0.8845434879404827	-0.7195507769123173	26.769302026223	27.7446685062833	0.44	LSCC
C3L-02964	23.7795421751231	27.3577979540206	22.9028839199121	1.0768776573646048	0.4001869662994312	28.8137705290939	29.0818572977646	0.28	LSCC
C3N-00247	22.3033178851605	25.8758670304205	23.9359551928489	1.5854506660224998	1.5639677081365009	28.9063325393948	29.801207874368	0.22	LSCC
C3N-02288	23.8393771945847	26.3136194132746	22.6391280253639	-0.6719536387537812	-1.2323751961875358	27.1954801677217	27.7047793758888	0.96	LSCC
C3L-01606	22.7046902335154	27.5426168602365	22.6412575125398	-0.27703805326146796	-0.47921315952803567	28.7849496342841	28.5456310158167	0.27	LSCC
C3L-02164	21.5292435671238	25.9053068963884	22.9322414579563	-0.2396542306807217	-0.43210000721965997	28.3298079370564	28.4340561289522	0.18	LSCC
C3N-02374	23.1399887462924	27.9606564526647	22.2254119246586	0.19158257238964474	-0.8249028844736694	28.0110211757411	28.2887220281911	0.34	LSCC
C3N-02675	23.8807709636174	26.949262152465	23.4492325811809	1.5132303193965262	1.6584012651681364	30.6875352446621	29.8324200972293	0.24	LSCC
C3N-02523	22.9412708067395	26.7106451125157	21.6336207912101	-0.6498289849511435	-0.6427760406725538	27.6301937464651	28.0870513536381	0.52	LSCC
C3L-02130	23.3465314285032	26.7570214392823	22.3365013204607	-0.25153958281396555	-0.5183322560295255	27.3395811131604	27.9337090431376	0.28	LSCC
C3N-02426	22.3264901416447	26.7756552868958	22.8989383454984	0.2660599407097897	0.4085223703364823	26.9901369375352	28.7444793821134	0.32	LSCC
C3N-02284	23.8436131868963	28.7163749422162	21.8343404142785	-1.5981434919545565	-0.8598927556082832	26.5289162190681	27.5407380141226	0.67	LSCC
C3L-00923	23.1493725083431	27.1527471197643	22.3695847254295	0.46020794743924887	0.22799159212905526	27.6983634518831	28.6931261213449	0.23	LSCC
C3N-03486	23.1665366577791	26.8393570530585	22.3684757385676	0.8315962039839464	0.5353929820711584	27.5239026237241	29.2916780465815	0.35	LSCC
C3N-04127	23.034891537651	27.0143525160473	22.2696139302461	-0.15248040190680193	0.06461015572727773	27.3146204691599	28.0846850682961	0.24	LSCC
C3L-02951	22.9859922351152	26.5273828312014	21.8368747728824	0.6911895569478178	0.48401295304998815	28.1269845994475	28.4938076634251	0.25	LSCC
C3L-02629	23.4265497797893	25.5837900594977	23.0075688864786	-0.021495221252018522	0.5828122603825865	27.6188157008924	28.7138690464949	0.25	LSCC
C3L-04013	23.5207659093024	25.7374226120412	21.7802573554975	-1.080059181058718	-1.5375289738930413	27.5222202380307	28.3087770334182	0.81	LSCC
C3N-00221	23.7848181205506	26.2793740973143	21.4149676064994	-1.0590632693177582	-1.170353345545987	26.5321240225154	27.7194436648737	0.98	LSCC
C3L-00568	23.2254556671526	26.7965815431153	23.1068438997448	0.2972214621062444	-0.7062079262752228	28.1347718924112	28.5158567571052	0.26	LSCC
C3N-04155	24.0322947186033	27.1097666782384	21.8861616784718	-0.36763745996857883	-1.2432005221679454	26.5411682732328	28.2034979740962	0.52	LSCC
C3N-01025	23.5956467045868	27.155400802916	21.7331706607276	-0.7407688672577772	-1.8295203130170452	27.0895570751329	27.4222970970744	0.48	LSCC
C3L-02552	22.5548587541889	26.8128934813492	23.1364272952262	0.238957035146219	-0.06061163952845431	26.7743098352372	28.1219524899694	0.22	LSCC
C3N-02375	23.2647180631334	27.8549356043925	22.7913395613158	-0.9282251081953871	0.5383421208294126	26.8502641661039	28.910638948803	0.72	LSCC
C3L-02660	22.4242054248842	26.4088979404822	22.7254167068018	-0.11495599157273369	-0.4795526524813523	27.1296214391901	27.980059978884	0.26	LSCC
C3L-01884	23.2115673843999	28.1758984790857	22.5570132895887	0.4915351008483981	0.6852544749601773	28.1637167541606	29.1978921589551	0.5	LSCC
C3N-02300	22.9360743273508	27.1429126946072	22.8320554626673	0.2523981794068862	-0.010216780150809446	28.3401571918161	28.5264006171373	0.4	LSCC
C3L-01285	22.995685338783	25.7294977480635	21.7577576384629	-0.28715295194862067	-1.110711309825942	27.0261512868716	28.2290262853692	0.84	LSCC
C3L-02627	23.6479950617919	28.5358770289218	22.4910443896688	-0.5258234019974775	0.6481707008884873	27.5442105235865	29.4511637539005	0.72	LSCC
C3L-00993	23.5695982132843	27.2785769043735	21.8789030349094	-1.0888224748498647	-0.2533987737456922	26.1772240231688	28.2219405603815	0.39	LSCC
C3N-02425	24.5894811362765	28.2004555556803	22.2021334405474	-0.03847559580379678	0.549715368621865	27.0656403119448	28.4142185391431	0.51	LSCC
C3L-02170	23.3209524342765	26.7488149076604	22.778324089797	-0.40328314177062646	0.48227835275224595	26.8041284707641	28.453534168793	0.22	LSCC
C3N-00555	23.7092231221	27.4495169983643	22.0944650802583	-0.27079654321602714	-0.25555932293449923	27.7539530304822	28.2345989713102	0.31	LSCC
C3N-01893	23.7116684907201	27.3672774254676	23.0967220597947	-0.06856902442342629	-0.036003517130323	26.6800767157911	28.5884223090494	0.25	LSCC
C3N-03093	22.4777237000922	26.0177823043277	22.9568964895442	1.3702518913923358	1.424209435396141	28.2834764306189	29.3984555457358	0.38	LSCC
C3L-01455	22.4740539575817	27.2679481152622	23.5511486776136	0.9681735935572124	0.6599420238061601	27.6535827965212	29.2534271301246	0.23	LSCC
C3N-03848	23.3630820274328	27.0134302166464	23.0184357241313	1.241578602066043	0.13513882258038096	28.3438107285671	28.3914251673137		LSCC
C3L-02968	23.8963403726374	26.5540528818581	22.6048298948092	-0.28248237237254575	0.010525451637040974	26.9730130466989	28.7685968093482	0.28	LSCC
C3N-03204	23.3385931020081	28.1698276925996	21.9381044849338	-0.027691963837275384	0.6806905033424002	28.4453325801675	28.7404096309556	0.66	LSCC
C3L-00445	22.8310756672023	26.6555841844485	21.5555809554688	0.24916494422012472	-0.4234947547138674	28.8988575006103	28.1632861697635	0.6	LSCC
C3N-02283	24.0201077396716	25.9759906714309	22.040438568575	-0.9729462091444124	-1.6161507899843364	27.8749024895067	27.8296619865898	0.87	LSCC
C3N-02289	23.6214719809024	26.3541959984771	22.3914473008691	0.41118992745239913	-0.5861155269350038	28.0853463491049	28.0681685799591	0.24	LSCC
C3L-03962	23.6841690926988	26.3206889153287	21.8247739682139	-1.1279099579195986	-0.5980704592913868	27.5772666323522	28.1036565377772	0.53	LSCC
C3L-03272	22.820214080924	27.1699492098038	23.0733689574347	0.3668012901890063	0.1658890378056918	27.6819911598358	28.9005521469215	0.37	LSCC
C3N-01411	23.0982505758457	26.9990290616694	22.6201582215098	-0.7093261681245142	-0.23987880702723824	27.0354282211774	28.4296506361396	0.74	LSCC
C3L-00415	23.341795351126	27.5192400274617	22.4032933662401	0.22077891151390946	-0.27800467359300757	27.16765636817	28.0106239581428	0.29	LSCC
C3N-03882	24.32715616234	28.783787445002	20.8890893474853	-1.7614607733653453	0.97120075576885	26.8052503046448	28.6954133603081	0.78	LSCC
C3L-01000	22.79936032215	26.6232170098976	23.1935841920951	0.30971166665129657	0.4558113168016513	27.6516460647873	29.1886756544637	0.37	LSCC
