setting	geneset	ligand	pearson	pearson_p	auroc	aupr	n_background	n_geneset
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-E	0.06744885417279496	0.2748516494843958	0.438	0.17482172484619113	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	ADAM17	0.062258893095847735	0.31356725532359614	0.37942857142857145	0.13507346192528336	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	ICAM4	0.05965917429827953	0.33424063625608047	0.3385714285714286	0.17915960788184473	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	NAMPT	0.0585830549072106	0.34304811435181665	0.3222857142857143	0.11156844842178999	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	HBEGF	0.056333398335452194	0.36193179372514667	0.42228571428571426	0.09278391158943126	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-F	0.04526141399743994	0.46398752554703077	0.4248571428571428	0.14878293827748063	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	HMGB1	0.04336560481705677	0.4829322017281719	0.31657142857142856	0.06526329814115822	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	CXCL14	0.04165267262968046	0.5004022933076391	0.36114285714285715	0.15932480468602545	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	CALR	0.03483113141456226	0.5731459212037949	0.32857142857142857	0.0762133731233312	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	CEACAM5	0.02597522748649592	0.6744009399942831	0.3828571428571428	0.1254327257631693	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-B	0.023590334896927634	0.7028086381807138	0.42	0.15806415917392358	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	ANGPTL4	0.02236044795767464	0.7176244318249397	0.4168571428571428	0.07149121799437233	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	CD320	0.019893329665842816	0.7476599692891412	0.36028571428571426	0.16933069842962575	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	ADAM10	0.014286904491780229	0.8172798505271414	0.38114285714285717	0.13091899487640984	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	PLAT	0.014120859479283201	0.8193667926005846	0.3697142857142857	0.15224617412354946	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-G	0.010857480614578356	0.8606229422373757	0.4180000000000001	0.11335298878091872	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	SPON2	0.0019058693840316452	0.9754132523210314	0.36142857142857143	0.1186233697139739	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	CCL20	-0.004303159746094418	0.9445226892219363	0.3814285714285714	0.10489007511813271	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	CXCL16	-0.005604884296463544	0.9277809010106831	0.3808571428571429	0.09309474363664766	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	FGA	-0.008809929452338813	0.8867104117191307	0.3765714285714286	0.1110167415960939	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	LGALS9	-0.008859595298999408	0.8860760642299906	0.33	0.10212936046841414	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	CLCF1	-0.009388162939610097	0.8793296109771778	0.4888571428571429	0.07149974405734674	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	FGG	-0.011365238018065806	0.8541759003054231	0.34885714285714287	0.12047638249892402	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	FGB	-0.01249104997718477	0.8399164453130026	0.35914285714285715	0.11025217345067731	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	PLXNA1	-0.014077107816804279	0.8199168992415315	0.39314285714285707	0.0998270704566651	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	COL27A1	-0.014378240251911138	0.816132441889281	0.35628571428571426	0.10881841399568225	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	COL17A1	-0.017921529138507093	0.7719448370530178	0.3508571428571429	0.098669673963015	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	C3	-0.01961981748011677	0.7510143429989494	0.3605714285714286	0.0940612818005687	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	TGM2	-0.02014386057789686	0.7445916009108728	0.34771428571428575	0.07851268113826977	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	AGRN	-0.02118853032879608	0.7318409386227201	0.35657142857142854	0.09804482814857056	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	MDK	-0.02142144876611386	0.7290079321328492	0.40800000000000003	0.08225396590555374	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	TGFB1	-0.024332269310894668	0.6939245037709119	0.39142857142857146	0.05338232045618712	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	CD82	-0.02462438273722766	0.6904380156117149	0.3265714285714286	0.0878322270936739	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	CD99	-0.02656913496489754	0.6673958903156418	0.35	0.08316543011770464	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	F11R	-0.03397308822071032	0.5826372016888001	0.35485714285714287	0.09888063231268475	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	LAMB3	-0.034193332424087265	0.5801940137000079	0.338	0.09056354807413272	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	ALCAM	-0.034578237708535034	0.5759357267023444	0.32828571428571424	0.07385126384836174	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	ZG16B	-0.03526200743373573	0.5684074325539308	0.3222857142857143	0.14215574480521173	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	LYZ	-0.03552631368947348	0.5655100138192077	0.374	0.07259383606293478	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	COL18A1	-0.03808232772308778	0.5378602345370526	0.35485714285714287	0.08944093126032449	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	HSPG2	-0.03816945760809718	0.5369297334576215	0.34885714285714287	0.09113294941573347	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	TRAF2	-0.03854858376841046	0.5328902584454649	0.32885714285714285	0.0667809033458232	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	SDC2	-0.03872578308756178	0.5310075088517265	0.3908571428571428	0.08466214178682971	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	LAMA5	-0.038979799448019506	0.5283144402506555	0.3511428571428571	0.08793001263581282	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-DMB	-0.03981867378309866	0.5194701507310487	0.3365714285714286	0.1198747362786696	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	TIMP1	-0.040633004771596405	0.5109578828097106	0.3345714285714286	0.06819858310482327	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	FAM3C	-0.04076518335911842	0.509583076841021	0.35	0.07829284414976026	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	CD59	-0.041129671792166055	0.5058019860073034	0.3457142857142857	0.07235549090392016	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	TCN1	-0.04170285182405209	0.49988582384652686	0.3745714285714286	0.06514028402922481	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-DMA	-0.04244462167071947	0.4922840823678239	0.3862857142857143	0.09202893017345026	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	APOE	-0.04366951793044046	0.4798673837145254	0.3268571428571429	0.07485112124908636	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	COL6A1	-0.04728575021147389	0.44422102769962385	0.3374285714285714	0.06586883869926134	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	COL6A2	-0.04762286930546765	0.4409763093318995	0.34314285714285714	0.0955529177287064	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	LGALS1	-0.04809333704219764	0.4364707836316016	0.3514285714285714	0.08474641000599101	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	LAMB2	-0.04849188483479955	0.43267473323110667	0.35457142857142854	0.07441648690252334	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	TNFSF12	-0.04895258285835703	0.4283104884445658	0.3385714285714286	0.04642816231882351	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	LAMC2	-0.04988911282278021	0.41951757222145103	0.3528571428571428	0.07844838271019769	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	LAMC1	-0.05082172841741033	0.4108671705469838	0.36028571428571426	0.07254335582100302	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	TIMP2	-0.05300753777126966	0.3910101547870134	0.31971428571428573	0.08877654451880093	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	ADAM9	-0.055087769740455754	0.3726608892895344	0.33714285714285713	0.06579426713818456	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	ADAM15	-0.055328428414861734	0.37057287312417764	0.35114285714285715	0.07478564815218068	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	CLEC11A	-0.058496167571986016	0.3437656184833594	0.3417142857142857	0.08286479403246995	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	CXADR	-0.05942410732717443	0.3361520555175632	0.31999999999999995	0.0890038392727138	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	FN1	-0.059925548408854924	0.3320830850203842	0.34285714285714286	0.06198247986641223	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	COPA	-0.06273795917059961	0.3098509545868855	0.33571428571428574	0.06052186879857716	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	NPNT	-0.06498015550337519	0.29284328338521803	0.3448571428571428	0.06401621254377395	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	COL1A1	-0.06641241318295962	0.28231161449463577	0.33714285714285713	0.06065500716166279	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	PODXL2	-0.06697956583524425	0.27821269146250616	0.3514285714285714	0.062479496372176105	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	LGALS3	-0.06991945049511014	0.2576126667465714	0.3337142857142857	0.07212954813869185	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	ADAM28	-0.07449898104626931	0.22766390330944278	0.32257142857142856	0.06489993534097947	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	MMP14	-0.074538925093102	0.2274140197977334	0.33685714285714285	0.07363442273183878	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	PRNP	-0.0751450826088647	0.22364583354781628	0.3131428571428571	0.0432605451289116	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	LGALS3BP	-0.07705147890265863	0.2120846898019505	0.3251428571428571	0.05590279788739913	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	CD55	-0.07932283954496266	0.1988785809489522	0.33142857142857146	0.07423397284464349	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	TGFBI	-0.07983285693892114	0.19599723373491243	0.3057142857142857	0.08791539744423688	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	FGL1	-0.08299315930234465	0.17881880206629294	0.3228571428571429	0.06443706917923424	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	PAEP	-0.08516976890056764	0.16765234668340745	0.3377142857142857	0.05654335478514063	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	PVR	-0.09140738959007601	0.13854013268175971	0.3085714285714286	0.06624037557923941	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	CFH	-0.09593463177640653	0.11995912643829064	0.29542857142857143	0.07584471390268936	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	SECTM1	-0.097817474313563	0.11282807893746656	0.34885714285714287	0.045473476027531656	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	CDH1	-0.10042680681734409	0.10349984831145119	0.29942857142857143	0.055933685996479826	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	PTDSS1	-0.11756458967260157	0.05642288117781516	0.30971428571428566	0.04933473444258166	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	GRN	-0.1200747706762106	0.05132138504777225	0.2917142857142857	0.04887809038221529	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	ADGRE5	-0.12183098833916543	0.04798533189946726	0.296	0.04325409338133776	264	14
GSE131907_cldn4_high_to_TNK	a_priori_cytotoxicity	MMP7	-0.12304054369350703	0.045794666628858	0.29228571428571426	0.04894227225589143	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	LRPAP1	0.32072245040522446	9.940851061121607e-08	0.3531428571428572	0.22842226165633958	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-DRA	0.2862880246769121	2.25729964020725e-06	0.40028571428571424	0.22151332471693	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-DQB1	0.2512749191513616	3.630585771954207e-05	0.40628571428571425	0.23098660510160698	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	TNFSF15	0.2267504292703965	0.00020297569237023058	0.4139999999999999	0.1942106410520652	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	NCAM1	0.18752638574513103	0.002215781357192927	0.33885714285714286	0.1361644948804695	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	TNC	0.18163294294486967	0.00305789275515259	0.34685714285714286	0.1226583089676234	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-A	0.1810245581775071	0.0031595900183515125	0.4714285714285714	0.2230883310572651	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-DRB1	0.1619917727544498	0.008364169348592151	0.40228571428571425	0.1560474915878547	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	ITGB2	0.15181451034048657	0.013537076133163663	0.35914285714285715	0.1620197822261425	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	TIMP3	0.14800088385081794	0.016102374861432556	0.31514285714285717	0.12648102267764214	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	MIF	0.14720736862204575	0.01668661732942499	0.4234285714285714	0.13517354769548404	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	MICA	0.14164537189179954	0.021325965518436824	0.4411428571428571	0.2463000225473841	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	BACE1	0.13298007131842152	0.030771147477342	0.3357142857142857	0.13569684560188947	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-DPB1	0.12856807059926506	0.03682098468549682	0.39085714285714285	0.24418973788930265	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	CX3CL1	0.12437173209272631	0.04348116784634555	0.3965714285714286	0.07894960384202475	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	CD47	0.12038714175307089	0.050714284783497134	0.3617142857142857	0.14121291036803582	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	CD58	0.11556448848102174	0.06078203943776948	0.3442857142857143	0.1311773484789883	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	S100A8	0.11284651276353555	0.06714681007084627	0.35857142857142854	0.1389442272770172	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	ICAM1	0.11175629754006003	0.06984855238058595	0.3588571428571429	0.10113268502038053	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-DRB5	0.1054117621867859	0.0873812101818741	0.43685714285714283	0.22795671232229164	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	S100A9	0.09792211908646453	0.11244171034909893	0.33399999999999996	0.13045088917885664	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	SEMA6D	0.086996047994948	0.15869190709692227	0.4117142857142857	0.181233899165931	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	CLEC2B	0.08678290255495433	0.15971871147201208	0.336	0.15438416186306278	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	CRLF1	0.07880212463704311	0.20185199753619945	0.5311428571428571	0.14666196360188322	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	APP	0.07656539488087473	0.2149908810560042	0.33285714285714285	0.0884932038485568	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	DUSP18	0.07508898132520064	0.22399271191215048	0.43600000000000005	0.21158047442364716	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	B2M	0.07348906994967291	0.2340464869972297	0.4502857142857143	0.12379325314955325	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	CD9	0.07322961649213716	0.23570637916963985	0.3602857142857143	0.09108379633633229	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	ICAM3	0.0728223016328129	0.23832891234520548	0.3537142857142857	0.15875224939712435	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	EDN1	0.07073593621665872	0.25208309938502615	0.3445714285714286	0.12257971202185244	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	VSIG10	0.06949600179331554	0.2605131369127003	0.4708571428571428	0.14555398962190186	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-E	0.06744885417279496	0.2748516494843958	0.438	0.17482172484619113	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	ADAM17	0.062258893095847735	0.31356725532359614	0.37942857142857145	0.13507346192528336	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	NAMPT	0.0585830549072106	0.34304811435181665	0.3222857142857143	0.11156844842178999	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	HBEGF	0.056333398335452194	0.36193179372514667	0.42228571428571426	0.09278391158943126	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-F	0.04526141399743994	0.46398752554703077	0.4248571428571428	0.14878293827748063	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	HMGB1	0.04336560481705677	0.4829322017281719	0.31657142857142856	0.06526329814115822	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	CXCL14	0.04165267262968046	0.5004022933076391	0.36114285714285715	0.15932480468602545	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	CALR	0.03483113141456226	0.5731459212037949	0.32857142857142857	0.0762133731233312	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	CEACAM5	0.02597522748649592	0.6744009399942831	0.3828571428571428	0.1254327257631693	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	TGFA	0.02449048707439894	0.692035307591161	0.3602857142857143	0.06613635476924806	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	JAM3	0.0241569824544662	0.6960197231032588	0.33714285714285713	0.13604964081626658	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-B	0.023590334896927634	0.7028086381807138	0.42	0.15806415917392358	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	ANGPTL4	0.02236044795767464	0.7176244318249397	0.4168571428571428	0.07149121799437233	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	CD320	0.019893329665842816	0.7476599692891412	0.36028571428571426	0.16933069842962575	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	ADAM10	0.014286904491780229	0.8172798505271414	0.38114285714285717	0.13091899487640984	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	PLAT	0.014120859479283201	0.8193667926005846	0.3697142857142857	0.15224617412354946	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	RELN	0.013399572153062889	0.8284469056259485	0.396	0.10503571541483842	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	FAM200A	0.012009050605566639	0.8460153065155419	0.33085714285714285	0.09930633747561446	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	CEACAM1	0.0032262311933283832	0.9583920860701891	0.41714285714285715	0.10091206393701214	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	CCL20	-0.004303159746094418	0.9445226892219363	0.3814285714285714	0.10489007511813271	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	CXCL16	-0.005604884296463544	0.9277809010106831	0.3808571428571429	0.09309474363664766	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	LGALS9	-0.008859595298999408	0.8860760642299906	0.33	0.10212936046841414	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	CLCF1	-0.009388162939610097	0.8793296109771778	0.4888571428571429	0.07149974405734674	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	LAMA3	-0.009492394053707253	0.8780002531009737	0.36828571428571427	0.13942129286631222	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	CD40	-0.011913404791188607	0.8472266410917177	0.34400000000000003	0.052029535588216186	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	PLXNA1	-0.014077107816804279	0.8199168992415315	0.39314285714285707	0.0998270704566651	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	THY1	-0.014195636260356019	0.8184267998350668	0.38057142857142856	0.08915243256508304	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	COL27A1	-0.014378240251911138	0.816132441889281	0.35628571428571426	0.10881841399568225	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	IFITM1	-0.01572505614600787	0.7992597526177817	0.48	0.05758634818903116	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	EDIL3	-0.017416996304403472	0.7781956348380461	0.4222857142857143	0.08095954938278924	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	COL17A1	-0.017921529138507093	0.7719448370530178	0.3508571428571429	0.098669673963015	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	C3	-0.01961981748011677	0.7510143429989494	0.3605714285714286	0.0940612818005687	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	TGM2	-0.02014386057789686	0.7445916009108728	0.34771428571428575	0.07851268113826977	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	AGRN	-0.02118853032879608	0.7318409386227201	0.35657142857142854	0.09804482814857056	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	MDK	-0.02142144876611386	0.7290079321328492	0.40800000000000003	0.08225396590555374	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	SLPI	-0.022863043051031862	0.7115567957965052	0.37314285714285716	0.08268768773131387	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	PSEN1	-0.023955843268365272	0.6984268021060571	0.3988571428571428	0.07424809483211123	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	TGFB1	-0.024332269310894668	0.6939245037709119	0.39142857142857146	0.05338232045618712	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	CD82	-0.02462438273722766	0.6904380156117149	0.3265714285714286	0.0878322270936739	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	IGF2	-0.02651245220656285	0.668063224336226	0.35742857142857143	0.05059239211489083	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	CD99	-0.02656913496489754	0.6673958903156418	0.35	0.08316543011770464	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	PDGFA	-0.03165732968397595	0.6086102048005912	0.42342857142857143	0.05686999762787073	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	LAMB1	-0.03241765946040489	0.6000260468104399	0.35485714285714287	0.06727333226064308	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	CCN2	-0.0337238840529774	0.5854073877006803	0.364	0.0715972009770266	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	F11R	-0.03397308822071032	0.5826372016888001	0.35485714285714287	0.09888063231268475	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	LAMB3	-0.034193332424087265	0.5801940137000079	0.338	0.09056354807413272	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	ALCAM	-0.034578237708535034	0.5759357267023444	0.32828571428571424	0.07385126384836174	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	LYZ	-0.03552631368947348	0.5655100138192077	0.374	0.07259383606293478	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	CCN1	-0.03727946025828628	0.5464721349343862	0.382	0.0699354117077316	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	COL18A1	-0.03808232772308778	0.5378602345370526	0.35485714285714287	0.08944093126032449	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	HSPG2	-0.03816945760809718	0.5369297334576215	0.34885714285714287	0.09113294941573347	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	TRAF2	-0.03854858376841046	0.5328902584454649	0.32885714285714285	0.0667809033458232	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	WBP1	-0.03870043044454698	0.5312766758337908	0.36314285714285705	0.07667823670423765	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	SDC2	-0.03872578308756178	0.5310075088517265	0.3908571428571428	0.08466214178682971	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	TNFSF13	-0.03891062393541164	0.5290471495909497	0.3382857142857143	0.05652491792220038	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	LAMA5	-0.038979799448019506	0.5283144402506555	0.3511428571428571	0.08793001263581282	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	TIMP1	-0.040633004771596405	0.5109578828097106	0.3345714285714286	0.06819858310482327	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	FAM3C	-0.04076518335911842	0.509583076841021	0.35	0.07829284414976026	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	OCLN	-0.04085579808099495	0.5086416954673929	0.3994285714285714	0.06416607984233731	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	CD59	-0.041129671792166055	0.5058019860073034	0.3457142857142857	0.07235549090392016	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	JAG1	-0.04147357920797685	0.5022479044488881	0.37	0.06595626216474335	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	L1CAM	-0.042315297413499646	0.4936049599389664	0.3394285714285714	0.08052776923120217	264	14
GSE205335_cldn4_high_to_TNK	a_priori_cytotoxicity	HLA-DMA	-0.04244462167071947	0.4922840823678239	0.3862857142857143	0.09202893017345026	264	14
