dataset	mouse_id	genotype_group	genotype_geo	cohort	tissue	n_libraries	n_cells	n_epi	n_T	n_NK	n_doublet	n_other	frac_T	frac_T_of_epi_plus_T	epi_score_ok	epi_mean_Cldn4	epi_frac_pos_Cldn4	epi_mean_Tacstd2	epi_frac_pos_Tacstd2	epi_mean_NHEJ	epi_frac_pos_NHEJ	epi_mean_STING	epi_frac_pos_STING	epi_mean_IFN	epi_frac_pos_IFN	T_mean_IFN	genes_Cldn4	genes_Tacstd2	genes_IFN	genes_NHEJ	genes_STING	scale_mode	design	n_epi_YFPpos	epi_YFPpos_mean_Cldn4	epi_YFPpos_mean_Tacstd2
GSE179502	CM0879	KL_XTR	KrasLSL-G12D;Lkb1XTR/XTR;Rosa26LSL-tdTomato/FLPo-ERT2	Restored|Tamoxifen	lung	1	3322	3278	1	0	3	40	0.00030102347983142685	0.0003049710277523635	True	0.13566945493221283	0.11561928004881025	0.5708687901496887	0.5457596095179987	0.07763683795928955		0.028764627873897552		0.020638326182961464			Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Ccl5,Ifng,Ifnb1,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Mb21d1	log1p_cp10k	sorted_neoplastic			
GSE179502	CM0884	KL_XTR	KrasLSL-G12D;Lkb1XTR/XTR;Rosa26LSL-tdTomato/FLPo-ERT2	Restored|Tamoxifen	lung	1	836	831	0	0	4	1	0.0	0.0	True	0.21394452452659607	0.22382671480144403	0.6732020378112793	0.7448856799037304	0.09112067520618439		0.05239291116595268		0.014992767944931984			Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Ccl5,Ifng,Ifnb1,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Mb21d1	log1p_cp10k	sorted_neoplastic			
GSE179502	ZR1932	KL_XTR	KrasLSL-G12D;Lkb1XTR/XTR;Rosa26LSL-tdTomato	NonRestored|Vehicle	lung	1	972	958	0	0	0	14	0.0	0.0	True	0.34533703327178955	0.3068893528183716	0.9709804058074951	0.802713987473904	0.09281797707080841		0.03868866711854935		0.01831100881099701			Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Ccl5,Ifng,Ifnb1,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Mb21d1	log1p_cp10k	sorted_neoplastic			
GSE179502	ZR1966	KL_XTR	KrasLSL-G12D;Lkb1XTR/XTR;Rosa26LSL-tdTomato/FLPo-ERT2	NonRestored|Vehicle	lung	1	2889	2876	0	0	2	11	0.0	0.0	True	0.300925612449646	0.29902642559109877	0.8146989345550537	0.7298331015299027	0.08956049382686615		0.036945413798093796		0.017078068107366562			Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Ccl5,Ifng,Ifnb1,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Mb21d1	log1p_cp10k	sorted_neoplastic			
GSE179502	ZR1969	KL_XTR	KrasLSL-G12D;Lkb1XTR/XTR;Rosa26LSL-tdTomato/FLPo-ERT2	Restored|Tamoxifen	lung	1	2102	2093	0	0	0	9	0.0	0.0	True	0.08010446280241013	0.0778786430960344	0.6467349529266357	0.7052078356426182	0.08503755927085876		0.03399445116519928		0.014138203114271164			Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Ccl5,Ifng,Ifnb1,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Mb21d1	log1p_cp10k	sorted_neoplastic			
GSE165641	KL1	KL	KrasLSL-G12D/+ Lkb1fl/fl	AdCre_10w	lung	1	4160	452	72	8	2	3626	0.01730769230769231	0.13740458015267176	True	0.5475274324417114	0.34292035398230086	0.8011069893836975	0.4756637168141593	0.0646258294582367		0.0581236332654953		0.07581299543380737		0.12152189761400223	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Ccl5,Ifng,Ifnb1,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Mb21d1	log1p_cp10k	mixed_lung			
GSE165641	KL2	KL	KrasLSL-G12D/+ Lkb2fl/fl	AdCre_10w	lung	1	2434	591	171	29	9	1634	0.07025472473294987	0.22440944881889763	True	0.1672421246767044	0.155668358714044	0.2597208023071289	0.2808798646362098	0.07497226446866989		0.13068029284477234		0.06588684767484665		0.22290515899658203	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Ccl5,Ifng,Ifnb1,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Mb21d1	log1p_cp10k	mixed_lung			
GSE180963	K	K	KrasG12D/+	lenti-Tomato_or_K	lung	1	6696	1106	2787	251	188	2364	0.41621863799283154	0.7159003339326997	True	0.0006824404117651284	0.0009041591320072332	0.02142113260924816	0.0216998191681736	0.07769902795553207		0.10169202834367752		0.07146142423152924		0.12284217774868011	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Ccl5,Ifng,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Mb21d1	log1p_cp10k	mixed_lung			
GSE180963	KL	KL	KrasG12D/+Lkb1fl/fl	lenti-Lkb1_or_KL	lung	1	7564	1071	2637	439	228	3189	0.3486250661025912	0.7111650485436893	True	0.017315765842795372	0.017740429505135387	0.14469408988952637	0.15873015873015872	0.06913648545742035		0.13260546326637268		0.16644512116909027		0.20881231129169464	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Ccl5,Ifng,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Mb21d1	log1p_cp10k	mixed_lung			
GSE149813	mouse1	K	Kras LSL-G12D/WT; Rosa26 LSL-YFP/LSL-YFP	YFP_negative	sorted_lung_epithelium	2	5090	5081	1	0	1	7	0.00019646365422396856	0.0001967729240456513	True	0.06417621672153473	0.0594371186774257	0.2238035798072815	0.20507774060224365	0.041676055639982224		0.026504699140787125		0.02914947085082531			Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Ccl5,Ifng,Ifnb1,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm	Tmem173,Mb21d1	log1p_cp10k	sorted_epithelium	2407.0	0.09022120386362076	0.27323436737060547
GSE149813	mouse2	K	Kras LSL-G12D/WT; Rosa26 LSL-YFP/LSL-YFP	YFP_negative	sorted_lung_epithelium	2	4294	4291	0	1	0	2	0.0	0.0	True	0.07895167171955109	0.06968072710323933	0.23688293993473053	0.2169657422512235	0.04076854884624481		0.022669417783617973		0.019976511597633362			Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Ccl5,Ifng,Ifnb1,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm	Tmem173,Mb21d1	log1p_cp10k	sorted_epithelium	1600.0	0.14131061732769012	0.3033968508243561
GSE127465	h|Healthy 1	h	not in deposited mouse metadata columns	h	lung_CD45	2	2950	1	239	157	0	2553	0.08101694915254237	0.9958333333333333	False											0.12030339241027832	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Cxcl11,Ccl5,Ifng,Ifnb1,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm	Tmem173,Mb21d1	author_values_as_stored	cd45_immune			
GSE127465	h|Healthy 2	h	not in deposited mouse metadata columns	h	lung_CD45	3	3788	4	251	72	1	3460	0.06626187961985217	0.984313725490196	False											0.13301992416381836	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Cxcl11,Ccl5,Ifng,Ifnb1,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm	Tmem173,Mb21d1	author_values_as_stored	cd45_immune			
GSE127465	t|Tumor-bearing 1	t	not in deposited mouse metadata columns	t	lung_CD45	5	5741	5	932	263	1	4540	0.16234105556523254	0.9946638207043756	False											0.1537117063999176	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Cxcl11,Ccl5,Ifng,Ifnb1,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm	Tmem173,Mb21d1	author_values_as_stored	cd45_immune			
GSE127465	t|Tumor-bearing 2	t	not in deposited mouse metadata columns	t	lung_CD45	4	3436	5	557	136	0	2738	0.1621071012805588	0.9911032028469751	False											0.1697089672088623	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Cxcl11,Ccl5,Ifng,Ifnb1,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm	Tmem173,Mb21d1	author_values_as_stored	cd45_immune			
GSE267321	LKR13.K.1	K	KrasG12D	subcutaneous_no_treatment	subcutaneous	1	1767	54	696	30	6	981	0.3938879456706282	0.928	True	0.24074074625968933	0.037037037037037035	0.03703703731298447	0.037037037037037035	0.07592592388391495		0.15740740299224854		1.1024690866470337		1.9251916408538818	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Ccl5,Ifng,Ifnb1,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Cgas	author_values_as_stored	subcutaneous_nonmalignant			
GSE267321	LKR13.K.2	K	KrasG12D	subcutaneous_no_treatment	subcutaneous	1	1323	49	392	10	4	868	0.2962962962962963	0.8888888888888888	True	0.0	0.0	0.0	0.0	0.04285714030265808		0.15306122601032257		0.4421769082546234		2.375340223312378	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Ccl5,Ifng,Ifnb1,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Cgas	author_values_as_stored	subcutaneous_nonmalignant			
GSE267321	LKR13.KK.1	KK	KrasG12D, KEAP1 knockout	subcutaneous_no_treatment	subcutaneous	1	2172	84	318	32	2	1736	0.1464088397790055	0.7910447761194029	True	0.011904762126505375	0.011904761904761904	0.011904762126505375	0.011904761904761904	0.06071428582072258		0.3928571343421936		1.5714285373687744		0.8725367188453674	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Ccl5,Ifng,Ifnb1,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Cgas	author_values_as_stored	subcutaneous_nonmalignant			
GSE267321	LKR13.KK.2	KK	KrasG12D, KEAP1 knockout	subcutaneous_no_treatment	subcutaneous	1	681	56	38	3	1	583	0.055800293685756244	0.40425531914893614	True	0.0	0.0	0.0357142873108387	0.03571428571428571	0.04821428656578064		0.1607142835855484		0.4940476417541504		0.3263157904148102	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Ccl5,Ifng,Ifnb1,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Cgas	author_values_as_stored	subcutaneous_nonmalignant			
GSE267321	LKR13.KLK.1	KLK	KrasG12D, KEAP1/LKB1 knockout	subcutaneous_no_treatment	subcutaneous	1	1232	43	153	12	0	1024	0.1241883116883117	0.7806122448979592	True	0.0	0.0	0.20930232107639313	0.11627906976744186	0.04883720725774765		0.3372093141078949		3.5689923763275146		1.0644880533218384	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Ccl5,Ifng,Ifnb1,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Cgas	author_values_as_stored	subcutaneous_nonmalignant			
GSE267321	LKR13.KLK.2	KLK	KrasG12D, KEAP1/LKB1 knockout	subcutaneous_no_treatment	subcutaneous	1	781	33	37	0	0	711	0.04737516005121639	0.5285714285714286	True	0.0	0.0	0.0	0.0	0.05151515454053879		0.1515151560306549		0.16969698667526245		0.027027027681469917	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Ccl5,Ifng,Ifnb1,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Cgas	author_values_as_stored	subcutaneous_nonmalignant			
GSE136246	KP1011_VHL_30D_HD	KP	LSL-K-RasG12D, p53 flox	KP1011_VHL_30D_HD	lung	1	2245	836	41	5	43	1320	0.01826280623608018	0.046750285062713795	True	0.1947917640209198	0.21291866028708134	0.14044956862926483	0.19138755980861244	0.019565662369132042		0.027532093226909637		0.010440397076308727		0.0350477397441864	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Cxcl11,Ccl5,Ifng,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Mb21d1	author_values_as_stored	mixed_lung			
GSE136246	KP1017_VHL_30D_HD	KP	LSL-K-RasG12D, p53 flox	KP1017_VHL_30D_HD	lung	1	1751	882	32	6	17	814	0.018275271273557967	0.0350109409190372	True	0.07148916274309158	0.07256235827664399	0.052831657230854034	0.05215419501133787	0.02390746958553791		0.04172790050506592		0.011340519413352013		0.04085127264261246	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Cxcl11,Ccl5,Ifng,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Mb21d1	author_values_as_stored	mixed_lung			
GSE136246	KP1137_PTC_30D_HD	KP	LSL-K-RasG12D, p53 flox	KP1137_PTC_30D_HD	lung	1	1184	350	48	9	1	776	0.04054054054054054	0.12060301507537688	True	0.042810264974832535	0.03428571428571429	0.07985183596611023	0.04285714285714286	0.021453281864523888		0.03692585602402687		0.015324712730944157		0.025143245235085487	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Cxcl11,Ccl5,Ifng,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Mb21d1	author_values_as_stored	mixed_lung			
GSE136246	KP1141_PTC_30D_HD	KP	LSL-K-RasG12D, p53 flox	KP1141_PTC_30D_HD	lung	1	1939	398	105	13	21	1402	0.05415162454873646	0.20874751491053678	True	0.09130677580833435	0.09798994974874371	0.05226610600948334	0.07035175879396985	0.017643023282289505		0.043493352830410004		0.013637619093060493		0.03044341877102852	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Cxcl11,Ccl5,Ifng,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Mb21d1	author_values_as_stored	mixed_lung			
GSE136246	KP993_VHL_30D_HD	KP	LSL-K-RasG12D, p53 flox	KP993_VHL_30D_HD	lung	1	2736	1673	32	1	46	984	0.011695906432748537	0.0187683284457478	True	0.06842077523469925	0.07531380753138076	0.13621674478054047	0.14285714285714285	0.020209239795804024		0.024385415017604828		0.012955152429640293		0.027609094977378845	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Cxcl11,Ccl5,Ifng,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Mb21d1	author_values_as_stored	mixed_lung			
GSE136246	KP_NegCtrl_VHL1_HD	KP	LSL-K-RasG12D, p53 flox	KP_NegCtrl_VHL1_HD	lung	1	2492	117	120	16	1	2238	0.048154093097913325	0.5063291139240507	True	0.025160739198327065	0.008547008547008548	0.35232576727867126	0.2222222222222222	0.02232246659696102		0.0		0.030020544305443764		0.030531318858265877	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Cxcl11,Ccl5,Ifng,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Mb21d1	author_values_as_stored	mixed_lung			
GSE136246	KP_NegCtrl_VHL2_HD	KP	LSL-K-RasG12D, p53 flox	KP_NegCtrl_VHL2_HD	lung	1	2811	115	132	21	2	2541	0.04695837780149413	0.5344129554655871	True	0.07326334714889526	0.043478260869565216	0.28227341175079346	0.1565217391304348	0.028937174007296562		0.06417056173086166		0.028496021404862404		0.025140300393104553	Cldn4	Tacstd2	Stat1,Irf7,Isg15,Ifit1,Ifit2,Ifit3,Mx1,Oasl2,Rsad2,Cxcl9,Cxcl10,Cxcl11,Ccl5,Ifng,Gbp4	Xrcc6,Xrcc5,Prkdc,Dclre1c,Nhej1,Xrcc4,Lig4,Poll,Polm,Paxx	Tmem173,Mb21d1	author_values_as_stored	mixed_lung			
