,TACSTD2_log2FPKMp1,StromalScore,ImmuneScore,ESTIMATEScore,TumorPurity,ESTIMATE_ImmuneScore,CYT,CD8A,GEP18,xCell_CD8,xCell_CD8_raw_ssgsea,xCell_CD8_Tcm,xCell_CD8_Tem,xCell_CD8_naive_T-cells
40-M-PO,5.484782623077873,-1226.557415876529,2141.9673834145233,915.4099675379944,0.738900783024588,2141.9673834145233,4.114399727216881,4.927896453728821,-0.41701103703568393,0.07250888710967986,1232.8710174262303,0.0022144142516823772,0.03907808923217016,0.02985256379659839
45-M-PO,4.6519127446457835,-1194.0002742307338,3024.2136084443646,1830.2133342136308,0.6420391361338993,3024.2136084443646,4.810937658262734,4.645009884391095,0.01931923769600267,0.13417297930452035,1828.1488287438588,0.029244978762196158,0.0521752597765713,0.023469004006963307
pod01,5.060047383669939,1813.7223442335567,4611.799419897685,6425.521764131241,0.022615137897918903,4611.799419897685,4.977268582497368,4.475084882948782,0.5342416594188775,0.13951768333811307,1991.7664109882219,0.10163935866319056,8.688915638720002e-28,0.0038913790544682927
pod07,6.949885059226931,1492.4044976493437,2784.250121564879,4276.654619214223,0.331644159415144,2784.250121564879,3.0344879984704702,2.4698859762744636,-0.6731179591323723,1.6006566088159333e-17,773.842884070205,7.769646642621191e-19,1.7739945808372767e-20,1.6826662447419234e-16
POD32R,7.091170890027901,2305.4188252695903,2056.012484461142,4361.431309730732,0.31987883597685596,2056.012484461142,2.1773565429646426,2.304511041809953,-1.041030310184186,7.165854280414546e-29,569.4762526643638,6.90711510162114e-30,5.6819808703876394e-30,0.007907569365757209
44-RT-PO,7.04592343960255,681.0810297312873,3669.360485216155,4350.441514947443,0.32140683482166144,3669.360485216155,3.6279561667421323,4.782932704820836,0.4649513809299361,0.06350527824672798,1389.175037836812,0.03699516856753359,0.015945713898879825,0.01649326065421613
52-RT-PO,5.36387192485753,2056.2012785756156,4857.815644908522,6914.016923484138,,4857.815644908522,5.343854183036768,6.804260115634738,0.6777484111291092,0.4178788412969276,2750.3206157608715,0.21979119262532387,0.2578815372424941,0.015933287374477245
pod09,4.9941271140031285,1956.5989148076924,4267.387467855736,6223.986382663428,0.05217641921696756,4267.387467855736,4.462135324547457,4.588564737401351,0.5472308041688736,0.18653253789533575,1955.1489956100186,0.11699333966385299,0.08641406486288443,0.007818042369240491
pod13,7.187451054027326,666.3281805510398,2538.7902518278406,3205.1184323788802,0.47532634241957533,2538.7902518278406,3.0297295573467053,3.035623909730721,-0.5200389560733537,0.01890780761350527,946.0128450336509,2.281038336097502e-17,2.174479594386434e-18,0.0026421609436527178
46-RT-PO,7.111657346263132,1606.1589735960742,2210.9243356461857,3817.08330924226,0.39448338368579,2210.9243356461857,2.880758330268092,2.3305584000308026,-0.8365903284583245,8.509473098547729e-21,490.99904782032024,2.2409787074469044e-22,3.5096008262836825e-21,0.02416548788371853
POD20R,5.12267271882414,1939.836101638341,4675.3292392043695,6615.16534084271,,4675.3292392043695,4.600898641105578,5.172727518012846,0.6583971649008419,0.2831035835905156,2677.947868560812,0.1368975370966531,0.016677685363446347,0.011641223993003118
41-M-PO,5.521678951603199,-1793.347410641044,355.96982219976894,-1437.377588441275,0.923382121989784,355.96982219976894,2.916324772475801,3.2735158897021166,-1.3991246037223828,0.02978144134503232,693.1308229372196,2.298328385960321e-49,1.1531610490154216e-28,0.03553920217022911
pod08,5.552131108253784,1404.7672331527888,4014.1988888137143,5418.966121966503,0.1695447945938473,4014.1988888137143,3.9897554699441624,3.6678921252302343,-0.07247596430740338,0.09441560124641481,1690.8985293593853,0.0671805660908162,0.003325519810286482,0.021327001151599266
pod12,5.520736526937641,380.88159237934946,3172.1477484962693,3553.029340875619,0.4297949167070405,3172.1477484962693,3.673623762966659,3.771885578515366,-0.2839394492756856,0.09626299646068365,1684.9729507798081,0.026770942249704496,1.1673593504429021e-27,0.0062310409462298
POD30R,7.190812367916136,-174.52116084930188,3213.8371640668183,3039.3160032175165,0.496596153687569,3213.8371640668183,2.126370556414004,3.326249700837456,-0.09050496230907096,2.3286875971042313e-38,991.962038519227,1.5347181711655909e-40,3.060214455638934e-43,5.8548789692957446e-39
55-M-PO,8.014132086503214,495.7350941507251,2971.489517567247,3467.224611717972,0.4411330108190473,2971.489517567247,3.332709177273234,4.1626934322112366,-0.04281429592850698,0.01498120345253788,1024.1817499700455,0.022099239680948977,0.0020339520025010535,0.012552592892781544
36-M-PO,8.581238249711042,-2437.484434814458,-1423.0576710756686,-3860.5421058901265,0.999266476051337,-1423.0576710756686,0.5555156561943719,0.35614381022527536,-2.384730589519301,1.1858954660567812e-34,0.0,2.5931897136459423e-35,7.874330799585934e-37,2.736339457120057e-31
pod18,6.34002810238993,-76.59587448495299,2219.6127066402573,2143.016832155304,0.6061723786892886,2219.6127066402573,3.3809564290665177,3.910732661902913,-0.4017511102654472,0.003842222729287147,1036.3280215628715,7.4617069474207e-23,5.88008236220283e-50,6.99931789536687e-22
59-RT-PO,7.0300049445090815,1833.9953441789617,3274.583485465216,5108.578829644178,0.21425495920818122,3274.583485465216,3.5843972237344053,3.7570232465074596,-0.049977684355276,4.0510583750098755e-39,1050.3030860048618,2.524235653502591e-62,1.73502352650863e-38,5e-324
