sample	TACSTD2	CLDN4	CD8A	GEP18	ESTIMATE_StromalScore	ESTIMATE_ImmuneScore	ESTIMATE_Score	ESTIMATE_TumorPurity
GSM1855007	12.853007	11.546574	9.351521	0.2710596616566641	3554.307222399015	6727.86224859058	10282.169470989595	-0.5171297500231355
GSM1855008	12.924745	11.413794	9.547423	-0.20082694893234668	4048.093815788641	6124.568887557933	10172.662703346574	-0.5033054089122139
GSM1855009	11.574142	10.411839	9.634394	-0.380653335865306	4258.0477487608005	5169.431782995662	9427.479531756462	-0.40596591467721266
GSM1855010	10.959904	8.158977	9.796995	0.692851161765601	6846.328324214521	7998.294981722722	14844.623305937243	-0.9367441540801102
GSM1855011	12.505036	11.111832	10.384641	0.490454806376995	4527.841746085553	7203.793598129335	11731.635344214887	-0.6862049148339665
GSM1855012	12.413793	10.013768	8.726999	0.03571413324320621	4457.6411119572285	5592.649746405672	10050.2908583629	-0.48770326562385097
GSM1855013	12.429622	10.82488	10.035101	0.32916762074304345	5206.348739646941	6405.06567196055	11611.414411607491	-0.6732621336677683
GSM1855014	12.385512	10.603038	10.62768	0.7103493487777974	5301.053232282689	7244.651037154357	12545.704269437047	-0.7680270641633965
GSM1855015	12.652108	10.138726	9.367287	-0.28699760836012794	3100.064866679263	4908.956852807436	8009.021719486699	-0.20828615794694236
GSM1855016	12.596823	10.841573	10.66542	0.4520021375075351	4197.292607782399	6327.321874314493	10524.614482096891	-0.5472559968546385
GSM1855017	3.725904	4.48343	5.631863	-2.144239013657008	1086.5634164773658	1345.1647024726085	2431.7281189499745	0.5719323982535747
GSM1855018	12.56343	11.540411	9.490893	0.13323776499885168	4985.80204820495	6338.464417398272	11324.266465603221	-0.6415075193492912
GSM1855019	12.312945	11.183695	10.347017	0.14839880503235586	5697.730383663329	6584.931388953066	12282.661772616395	-0.7427332388720056
GSM1855020	12.840094	10.579489	8.643814	-0.24954725822652804	3337.52055716127	4588.4503856842675	7925.970942845537	-0.19634745680102592
GSM1855021	12.289906	10.785959	10.987547	0.8755848863844793	4601.33491179792	7639.390629160784	12240.725540958703	-0.7385973782087593
GSM1855022	11.749359	10.162916	11.138504	0.9073722141946978	4084.071187709908	7299.311820641879	11383.383008351788	-0.6481400325454484
GSM1855023	11.700702	11.022205	8.640086	-0.68282406469315	3205.44246520617	4205.635093226408	7411.0775584325775	-0.12174829598110438
GSM1855024	12.534035	9.838704	10.614048	0.7957969492285585	5518.374454395721	7505.5879552835795	13023.962409679301	-0.8110573985626943
GSM1855025	12.484356	11.352665	11.316651	1.2251910641410895	4438.470347358794	7164.990521163915	11603.46086852271	-0.6723984299688067
GSM1855026	11.895147	9.477983	11.997199	1.343515424719163	4729.112017750309	8332.608944919202	13061.720962669511	-0.8142871118922755
GSM1855027	11.234188	10.630537	10.073404	0.3752418872602781	5278.5528876326025	6276.464879445808	11555.01776707841	-0.6671180726091
GSM1855028	12.072459	10.270392	9.373745	-0.40621479887589135	2945.0301407745455	4799.984090339902	7745.014231114447	-0.17023596250197234
GSM1855029	12.621622	11.085495	10.101615	0.44745768784915274	3487.6056740884474	5257.283065827936	8744.888739916383	-0.3125146262148547
GSM1855030	12.037473	9.830486	9.435201	0.12115813775095531	5859.523145589059	6390.333509957729	12249.856655546788	-0.7395003015606408
GSM1855031	12.630116	10.324998	10.263006	0.6733153918928051	5665.942902415272	7556.052126458621	13221.995028873895	-0.8277166859379772
GSM1855032	12.455966	11.084223	9.943554	0.446415154733183	4829.496904279858	6173.032131292339	11002.529035572197	-0.6045768327754039
GSM1855033	12.203079	10.261478	8.290225	-0.29245383192993174	3346.7171821020365	4593.2352360419745	7939.952418144011	-0.19835941062463064
GSM1855034	9.816895	8.772036	7.708867	-0.5553623813866995	4076.409064721588	5458.588813754632	9534.99787847622	-0.4203381483635561
GSM1855035	12.163712	10.223284	11.051203	1.0928048203964622	5511.5243217857	7438.821008302573	12950.345330088272	-0.8046889406174341
GSM1855036	12.453223	10.246671	9.664599	0.2019823634341537	4458.191665385126	7168.233467255857	11626.425132640983	-0.6748897003233331
GSM1855037	11.013491	9.869695	8.089673	-0.7811693046124148	2743.370270517332	3932.562510251886	6675.932780769218	-0.014139895178857921
GSM1855038	10.707876	9.902095	8.915768	-0.7888558555374596	3892.9296047909284	4787.599586467284	8680.529191258212	-0.30352676279167956
GSM1855039	12.806485	10.807601	10.485744	1.0120344232853096	6150.416411434145	7085.606710662023	13236.023122096169	-0.8288704209294308
GSM1855040	12.29479	9.86408	10.16069	0.43617462900363924	4986.989333932742	6556.149691126284	11543.139025059027	-0.6658181149876242
GSM1855041	12.401301	10.108408	9.92402	0.3756189498217675	4613.489695224559	6822.615438368186	11436.105133592744	-0.6540139742213422
GSM1855042	12.573591	10.348449	10.800346	0.668028273318454	5159.015298045479	6722.144460841275	11881.159758886753	-0.7020038394779229
GSM1855043	11.138041	9.855886	9.848942	-0.12053733154608823	3904.5283588241864	5433.958711836669	9338.487070660856	-0.39399343943559234
GSM1855044	12.966032	11.222616	9.535541	-0.27078687606197016	4483.528197764172	5605.388867781947	10088.917065546118	-0.49264525805599413
GSM1855045	12.731016	11.188816	8.907454	-0.6827347041298423	3136.017651491972	5415.463524645847	8551.481176137819	-0.2854242990667042
GSM1855046	12.563836	11.403098	7.701197	-0.9866115175677217	3333.615583707345	4536.146996266221	7869.762579973567	-0.18825073549404753
GSM1855047	11.95082	10.282828	9.353381	0.3730206334915284	5653.118781337853	7012.746940900525	12665.865722238377	-0.7792028898763474
GSM1855048	12.743317	10.47112	4.519762	-2.6327982148450584	-10.402222948398276	1467.2493125866945	1456.8470896382962	0.6830721966163225
GSM1855049	12.790296	11.484395	11.294859	1.101276650353734	4507.7275284532225	7458.222777525787	11965.95030597901	-0.7108131362988391
GSM1855050	12.86007	11.197036	9.846586	0.06721936133861593	4055.4716644521986	6250.306047072842	10305.777711525041	-0.5200927127032428
GSM1855051	12.913941	10.894974	9.370104	-0.38803686520004377	3985.8659209962498	5675.223817270315	9661.089738266564	-0.43705949704655084
GSM1855052	12.636684	10.459189	10.934003	1.1254331382099299	6209.803502413679	7624.57642346727	13834.379925880949	-0.8747488902484523
GSM1855053	12.476833	10.821188	9.231888	-0.7340874307688462	4276.318396886595	5791.073005079231	10067.391401965826	-0.48989312152531284
GSM1855054	12.642171	11.455072	9.198355	-0.5939774173187857	3743.3187865945156	5535.236569988615	9278.55535658313	-0.3858926008172823
GSM1855055	11.443524	9.364646	11.74944	1.268080949509863	5292.860176528733	8047.841117213259	13340.701293741993	-0.8373683447225513
GSM1855056	11.985381	10.298177	8.505925	-1.1798223454234102	1612.8956674346043	3249.532442485148	4862.428109919752	0.2494004409044732
GSM1855057	12.603294	11.428419	9.475764	-0.21904286758289865	4909.490951803849	5963.404654831296	10872.895606635146	-0.5893110572956448
GSM1855058	12.117731	9.877197	10.244478	0.4459374701025108	5453.579871383003	6562.483769109476	12016.063640492479	-0.7159679675151119
GSM1855059	13.027531	11.605783	9.615198	-0.4819854605196903	4217.559119614123	5435.429342518201	9652.988462132325	-0.43598960698381833
GSM1855060	11.928472	10.704613	8.843686	-0.39829907105960344	5581.2906425296715	5151.544440604712	10732.835083134383	-0.5725777314734438
GSM1855061	11.93565	10.163473	11.333913	0.6486755861327583	4856.011276484813	7023.9246316656045	11879.935908150417	-0.7018758883139729
GSM1855062	12.483198	10.711563	10.211854	0.41618660967786675	4820.739826453177	7094.623343863567	11915.363170316745	-0.7055705589176744
GSM1855063	12.333803	9.745364	10.855337	0.48748582232927645	4379.394782725001	6678.2056767129725	11057.600459437974	-0.6109961707013336
GSM1855064	12.890644	10.909288	10.054539	0.0027322100559174977	5053.533640878639	6562.983005036231	11616.51664591487	-0.673815720448604
GSM1855065	12.771587	11.243354	8.776104	-0.10904596180944054	5397.46748579584	5447.179629480784	10844.647115276624	-0.5859559763627824
GSM1855066	12.91216	11.028429	8.872707	-0.7045662652912649	3676.761147417228	4825.059262541537	8501.820409958764	-0.2784303922492364
GSM1855067	12.909804	10.62868	10.328772	-0.34148799091658594	3471.425075240112	5380.1224227139755	8851.547497954089	-0.3273478099411665
GSM1855068	11.787979	9.402007	8.43798	0.25770163184312206	6165.631733688149	6811.953353655605	12977.585087343754	-0.8070563860769441
GSM1855069	12.421276	9.987834	9.569262	-0.20429974820544802	3720.3312524731514	5625.168486252653	9345.499738725804	-0.3949393457865474
GSM1855070	12.992338	10.773612	9.942458	0.6309983490130763	4877.368892559761	6726.9482266041805	11604.317119163941	-0.6724914573326354
GSM1855071	12.847856	10.247491	9.828892	0.43330136348306664	3857.489316673867	6765.859926926549	10623.349243600416	-0.5593283337508803
GSM1855072	12.506338	10.159226	10.781244	0.6182042796836104	5626.37684831053	7228.347899166197	12854.724747476726	-0.7962768284335855
GSM1855073	13.24364	10.642769	9.073531	-0.4540400777658019	4954.8465855649465	5563.675498485034	10518.52208404998	-0.5465072856270567
GSM1855074	12.290116	10.892143	9.702719	-0.43658360897176973	3400.9730482198547	4748.582461610506	8149.55550983036	-0.22841671053034313
GSM1855075	12.813263	11.257786	9.057632	-0.2788506670852265	4331.856056044153	5553.146499754676	9885.00255579883	-0.4663804943593578
GSM1855076	12.414156	10.869894	11.958422	1.2002843504564986	5424.844651559704	7835.485578113359	13260.330229673064	-0.8308612256662056
GSM1855077	12.789402	10.866564	9.745438	-0.26780084537704013	5222.281516590036	5046.768903592143	10269.050420182179	-0.5154805510833467
GSM1855078	12.216406	10.517427	10.008792	0.06732957472408384	2735.476481553456	5985.871678653522	8721.348160206979	-0.30923035795718273
GSM1855079	13.236171	11.582936	9.766972	0.256030522709917	4813.627932390367	6277.739723173876	11091.367655564243	-0.6149124858492462
GSM1855080	12.418695	11.733001	10.314138	0.21137393087247436	5780.78389438763	6619.401209357093	12400.185103744723	-0.7541732445219371
GSM1855081	13.14194	11.090572	10.296142	0.3961981736685962	4892.181343275762	6070.448090035817	10962.629433311578	-0.5999012758484469
GSM1855082	12.547882	10.840135	10.172439	0.34776840906945317	5024.988306669218	7196.326578500495	12221.314885169713	-0.7366735638212281
GSM1855083	10.866637	10.449045	8.082033	-1.4860655693956633	2759.434187342201	3024.1198578666304	5783.554045208832	0.11658474844544027
GSM1855084	12.542204	9.968486	9.035818	-0.26108263807408205	2797.6920317947624	5035.102502538088	7832.79453433285	-0.18291852974094633
GSM1855085	12.915608	11.774933	8.342759	-0.23162723758072712	3579.9352572978823	4991.479630046981	8571.414887344863	-0.28822739129715014
GSM1855086	12.704527	11.941831	10.503676	0.2668568240630133	4005.1366803966616	6215.565890237661	10220.702570634323	-0.5093862751641511
GSM1855087	12.677021	10.209544	9.154819	-0.277788227102543	4483.974575810652	6394.499586422004	10878.474162232655	-0.5899724275961936
GSM1855088	12.604712	11.131259	8.739023	-0.5191083991001317	1875.2883070125101	4933.425599653038	6808.713906665548	-0.03362475603581405
GSM1855089	12.909019	10.957752	8.83793	0.010540892798810996	4733.107171645463	5983.511092306979	10716.618263952441	-0.5706245055127297
GSM1855090	12.649092	10.60457	7.310918	-1.452225899059578	1177.0174182061196	2852.478143788401	4029.495561994521	0.36564520807822554
GSM1855091	12.182544	10.158417	10.564703	0.7218603670958497	4978.471567362807	7181.723534365045	12160.195101727852	-0.7305769155444327
GSM1855092	12.19428	9.570355	10.157997	0.5833525451635804	5528.560132460983	6896.898113773446	12425.45824623443	-0.7566041867383827
GSM1855093	12.12347	9.863703	11.272394	1.2324017274816734	5090.900109460098	7907.554759189678	12998.454868649776	-0.8088614801608873
GSM1855094	11.768789	10.333743	7.185282	-1.3001044093130878	2301.4479074274404	3262.2444642199944	5563.692371647435	0.1485715396277198
GSM1855095	12.44651	11.526041	9.676326	0.20886330394173255	4268.589035802734	5057.410309488377	9325.999345291111	-0.3923079949417988
GSM1855096	11.114873	9.777719	10.275338	0.42113164719594304	3438.595358307043	5957.278234074967	9395.87359238201	-0.4017216813697939
GSM1855097	12.74837	11.163053	8.996108	-0.3730303466120353	4727.464264487763	5612.224981913347	10339.68924640111	-0.5243378564059819
GSM1855098	12.737627	9.316524	9.848024	0.09362022187313564	5144.789355946596	6632.353796878682	11777.143152825278	-0.6910486693598331
GSM1855099	12.136841	9.956799	7.956891	-0.9458137333098827	2654.3357984661106	4026.826147536421	6681.161946002532	-0.014907394998354723
GSM1855100	12.607784	10.953417	10.593393	0.09183827190898991	3916.698040318788	5193.940920604684	9110.638960923472	-0.3630386653408088
GSM1855101	12.770935	11.681407	8.311104	-0.5467431163475824	2900.0914071849893	4010.7870597902142	6910.878466975204	-0.04860850546290929
GSM1855102	12.344264	10.924906	11.363233	1.0398414370934046	4805.294111532225	7832.342875630324	12637.636987162548	-0.7765990845257106
GSM1855103	11.584929	10.288885	8.4475	-0.570758863983028	3611.1728042517398	4641.848738657956	8253.021542909697	-0.2431759043626471
GSM1855104	12.628651	9.756309	7.601197	-0.9041090584907037	1414.3629920682856	4169.7398851585785	5584.102877226864	0.1456081027042387
GSM1855105	12.173818	10.305172	10.481274	0.42995234222149514	5982.9961045795935	6962.85120008511	12945.847304664703	-0.8042967723134506
GSM1855106	9.946324	9.263337	11.302726	0.9856630016410723	5583.262049347228	7039.6495079051965	12622.911557252424	-0.7752355228655036
GSM1855107	12.484592	9.435451	10.728023	0.5899124432161004	5982.5205338888845	7379.7667003690385	13362.287234257923	-0.8390962000594779
GSM1855108	12.171187	8.429068	6.624402	-1.2652112133506528	5204.504165102674	3945.622585893771	9150.126750996445	-0.3684334247071913
GSM1855109	11.241002	9.879388	11.298595	0.9439594872664768	4555.548700701571	6790.723112323331	11346.271813024901	-0.6439820549987497
GSM1855110	12.299931	10.76292	11.011014	0.9723890765016778	5171.539241761164	7688.702842814177	12860.24208457534	-0.7967664905491957
GSM1855111	13.211534	10.139204	6.869429	-1.4422623656757867	1753.9307222599991	4151.952341698987	5905.883063958986	0.09873288065642918
GSM1855112	11.999851	10.390859	10.336938	0.0905541579823635	5600.286390358364	6798.415162026649	12398.701552385013	-0.7540302236437632
GSM1855113	12.052538	10.343858	9.366233	-0.4613011239026609	4472.536801640872	5929.250392563236	10401.78719420411	-0.5320777025277965
GSM1855114	12.499804	10.021284	11.248171	0.5653445979247277	4125.907657222534	6698.689380325226	10824.59703754776	-0.5835685066395312
GSM1855115	12.878662	10.165459	9.44272	0.08825636268715516	6169.340624254797	6956.503972459574	13125.84459671437	-0.8197146225890828
GSM1855116	12.770129	10.439816	6.924618	-1.657232445238444	809.6371214063327	2515.8777767744423	3325.514898180775	0.4597042223676234
GSM1855117	12.651782	10.154248	9.547395	-0.2235323984435062	2115.5881299078505	4481.601677770694	6597.189807678544	-0.002581808502260531
GSM1855118	10.84073	7.931245	9.808674	-0.2168619547295656	3441.3059443818242	5154.7407513917915	8596.046695773615	-0.2916877219395211
GSM1855119	10.354827	9.390618	9.24286	-0.8211204881665748	4074.082692957326	4714.109975322318	8788.192668279644	-0.31854640724613914
GSM1855120	12.539658	9.189325	10.737293	0.6087153110355437	5274.108852871185	7410.890306279585	12684.999159150771	-0.7809601446338152
GSM1855121	11.628839	9.619538	10.309756	0.5237740296516278	6381.796187427466	7247.306943933171	13629.103131360636	-0.8597526333251972
GSM1855122	12.853387	9.999712	8.969969	-0.46216398518785784	1997.3164076407675	4879.055805064245	6876.372212705012	-0.04354877314212921
GSM1855123	11.674903	10.058037	9.919532	0.39582088682656724	5219.35455083841	6900.010040256124	12119.364591094534	-0.7264713116798356
GSM1855124	10.897396	10.586124	8.211088	-0.9322344503470082	3832.4394505242044	4725.220991833769	8557.660442357974	-0.28629349422035394
GSM1855125	12.942136	11.424574	5.542448	-0.6640255036724593	5534.478055485602	5317.387775109739	10851.865830595341	-0.5868143057505253
GSM1855126	12.966605	11.752895	8.671769	-1.3749955138974168	3089.7740047407888	3965.8450545135784	7055.619059254367	-0.06981706330435888
GSM1855127	12.599324	9.577926	8.998971	-0.018947377351373536	5991.515274855615	7015.866516604957	13007.381791460572	-0.8096312813150947
GSM1855128	12.675721	9.843135	10.222824	0.3130866275691064	5959.966259822274	6761.850372517842	12721.816632340116	-0.7843241944163557
GSM1855129	12.498567	10.139184	10.607171	0.6858179604059553	5488.453165147429	6958.346050762675	12446.799215910105	-0.7586487985190923
GSM1855130	12.174397	9.932467	9.055108	-0.8568279132579639	5392.348282941066	4727.409949614133	10119.7582325552	-0.49657983776603837
GSM1855131	12.619456	11.652471	8.442619	-0.8918591897286083	3982.8175727504067	3844.2757897081483	7827.093362458555	-0.18209571942525415
GSM1855132	12.589998	9.914923	10.736887	0.5691439327161276	5583.716397118511	7418.184908338426	13001.901305456937	-0.8091588436603626
GSM1855133	12.008177	9.599461	10.356592	0.27503731188337915	5342.2676025629935	6858.636044028521	12200.903646591514	-0.7346441298227636
GSM1855134	12.086136	8.870441	10.185656	0.10922862884358703	4953.946570246601	7065.071441278062	12019.018011524662	-0.7162706577583343
GSM1855135	13.101849	11.179188	9.370907	-0.018146109919736503	4512.501722950578	5979.719005888538	10492.220728839116	-0.5432700323932423
GSM1855136	12.160386	11.088831	9.812869	-0.27577938530112306	4864.232997167365	5782.095433826402	10646.328430993766	-0.5621212468699331
GSM1855137	12.980624	11.445995	10.303839	0.4904450860481939	4280.880240014636	5972.249860505862	10253.130100520499	-0.5134766371016437
GSM1855138	9.37409	10.482274	10.536064	0.8639689170515061	3913.9456830021945	6389.349544005129	10303.295227007324	-0.5197814406234076
GSM1855139	11.407606	8.653435	11.548023	1.03117461013381	5665.865109174281	7861.412386015135	13527.277495189417	-0.8520233798550699
GSM1855140	12.535513	10.615803	9.050134	0.11320780497131741	5804.844706965334	7132.09823173404	12936.942938699374	-0.80351939549664
GSM1855141	12.459662	11.125422	9.858504	-0.3075445544616012	4259.161194849712	5506.9213672055985	9766.082562055311	-0.4508688549356772
GSM1855142	12.578976	11.41918	10.748031	1.039124067323017	4215.067888719765	7073.552903069746	11288.620791789512	-0.637484916436272
GSM1855143	12.303081	11.196536	10.531989	0.44984297008965807	4339.968002442369	7042.918243666501	11382.88624610887	-0.6480845015095236
GSM1855144	12.675815	9.299386	8.204478	-1.013018566819687	2731.025777099802	5191.532708196841	7922.558485296642	-0.19585627351145526
GSM1855145	12.738129	10.893052	10.263835	0.3253926553274129	5231.233281102977	6789.515179685788	12020.748460788765	-0.7164478884765981
GSM1855146	12.426841	10.122029	10.625815	0.5692310306306427	3781.0772597550144	6423.001011878472	10204.078271633487	-0.5072848291168568
GSM1855147	12.223831	10.180561	10.606976	0.8755483082611577	5873.900151785123	7155.4655528854	13029.365704670523	-0.8115211043983984
GSM1855148	12.516682	9.773022	8.543317	-1.066987761192113	4169.899074742118	3933.126143456319	8103.025218198436	-0.22176189174375127
GSM1855149	12.467612	11.277317	10.671025	0.23479458341654869	6052.847018960074	6451.82378849961	12504.670807459683	-0.7641557705548455
GSM1855150	10.780907	10.703196	7.571639	-0.8405359419063724	4455.238806238883	3890.3926248502976	8345.63143108918	-0.25633902302418377
GSM1855151	12.974292	10.971852	7.670127	-0.47893567215502525	2680.0242417967365	4609.449512621053	7289.47375441779	-0.10401259981083977
GSM1855152	12.293691	10.78486	9.775797	0.028707444791684508	4019.265690566409	6588.1296140451	10607.39530461151	-0.557385531459912
GSM1855153	12.570559	10.096146	9.985778	-0.1466009496719291	3167.8710114226747	4679.353310227056	7847.22432164973	-0.18500050639553303
GSM1855154	12.343426	10.813671	9.083809	-0.25727538849782133	3281.7190767324223	5653.892381647505	8935.611458379928	-0.33898234220935847
GSM1855155	11.890827	9.914298	9.894836	-0.02254203406959142	3784.7481925317334	5766.233281161655	9550.981473693388	-0.4224658609821589
GSM1855156	12.140597	9.242058	11.467399	1.2067731319144053	4912.462465595563	7859.333083066227	12771.79554866179	-0.7888541446706367
GSM1855157	12.735914	11.132349	9.268409	-0.09420241285335042	5725.481036476607	6266.220839730421	11991.70187620703	-0.7134668538458231
GSM1855158	12.237206	9.789748	8.517945	-0.7778572577726979	2333.0633436799512	4993.777343726183	7326.840687406135	-0.1094662891997423
GSM1855159	12.779307	10.761097	8.851628	-0.5806282906989146	3718.150988627286	5644.318386535093	9362.469375162378	-0.3972265679741706
GSM1855160	12.512585	11.282562	9.26392	-0.19019072308393822	3932.1313300459265	4749.965266964374	8682.0965970103	-0.30374597737685555
GSM1855161	11.436868	10.64317	11.419917	0.8935654557770452	4316.652983066374	7625.221962831627	11941.874945898002	-0.7083229662487001
GSM1855162	12.473192	10.72327	10.026104	-0.24048237556221697	4459.503685346202	6369.368464810272	10828.872150156472	-0.5840779918031686
GSM1855163	11.838758	10.221478	10.288939	0.2775883320053195	4543.731669286633	6405.7215788200865	10949.45324810672	-0.5983527226577783
GSM1855164	12.734284	10.55176	9.150221	0.053373349577161805	5514.079527212807	5398.355206054706	10912.434733267513	-0.593990100466817
GSM1855165	12.382264	11.122535	8.92631	-0.961169012190116	3177.607569214991	4335.000303598734	7512.607872813725	-0.1365268332330232
GSM1855166	12.039107	11.020256	11.715414	1.2842509126720962	4933.7682997882475	7401.8803887052745	12335.648688493522	-0.7479186810113917
GSM1855167	11.881085	10.516113	9.145845	-0.9803611246194746	3002.619141866541	4684.789909880479	7687.40905174702	-0.16189762991766019
GSM1855168	12.56154	10.306722	10.265671	0.29764749723430994	5880.644954064789	6854.328090725832	12734.973044790622	-0.7855207586494778
GSM1855169	12.003992	9.392653	10.996781	0.3037076749523468	5388.348164829966	6713.854967737221	12102.203132567187	-0.7247378889306468
GSM1855170	12.494905	10.829169	8.928111	-0.8044030280078034	3882.8019478225037	5352.966142866677	9235.76809068918	-0.3800908312247357
GSM1855171	12.678411	11.512348	9.571363	0.05155296984461479	3749.2451628642248	5536.850658266464	9286.09582113069	-0.38691348424857436
GSM1855172	12.194828	8.479351	10.667474	0.3918863713420911	4907.44594256981	6533.116370230817	11440.562312800626	-0.6545087720936349
GSM1855173	12.193447	10.155791	7.335976	-1.6647088298702928	1855.70955057691	2644.2070953387442	4499.916645915654	0.30055409873084765
GSM1855174	12.802496	10.73589	9.727205	-0.05451713128251647	4628.5972842689425	6116.553574350453	10745.150858619396	-0.574058931283424
GSM1855175	12.463342	10.405477	11.300936	0.8682188807742839	5210.594559850362	7428.292004965773	12638.886564816135	-0.7767146273752926
GSM1855176	12.688552	10.825008	12.031477	1.3460989807704165	5007.319389491629	7734.778942330113	12742.098331821742	-0.7861675745968297
GSM1855177	11.983753	9.426042	11.367423	0.4843816852768217	4443.238489696141	7740.36242640108	12183.60091609722	-0.7329186008887291
GSM1855178	13.047919	11.108485	10.525853	-0.10386942392092732	2492.7602983173942	5062.47078898492	7555.231087302314	-0.14272212968733217
GSM1855179	12.102098	8.985793	9.812206	-0.13419000670627212	5330.831116687961	5845.982105989331	11176.813222677292	-0.6247547531728521
GSM1855180	12.614675	10.245805	10.479084	-0.08656887479622094	5484.680908660831	6208.355623709486	11693.036532370317	-0.682072530722031
GSM1855181	12.510596	10.267268	9.676293	-0.5899477355309409	3982.0726259984585	4937.310445314866	8919.383071313325	-0.3367402834965986
GSM1855182	12.224605	10.777719	7.9286	-0.9025547816717592	4077.242820934169	5196.4480787208595	9273.690899655028	-0.3852337639889533
GSM1855183	12.311072	11.064458	11.379019	1.0804279292592593	5156.892178647757	7214.882122944646	12371.774301592402	-0.7514281102790967
GSM1855184	12.13041	10.783625	10.966684	0.8265291645875937	5850.378120453977	7340.558321844574	13190.93644229855	-0.8251498046098925
GSM1855185	11.469683	8.802445	10.604992	0.9022856124816213	6017.168282254776	6934.151147207955	12951.319429462732	-0.804773822990039
GSM1855186	12.238994	10.749964	11.71662	1.3013350375576644	4808.222506444092	7630.232049682649	12438.45455612674	-0.7578502079565215
GSM1855187	12.406447	10.473318	7.709549	-1.7181668490179094	975.5026189876287	2342.063632568223	3317.5662515558515	0.46074008430852603
GSM1855188	11.809737	10.510088	9.367625	-0.5924304988065	5327.02707847549	5787.355616877896	11114.382695353386	-0.6175731156460096
GSM1855189	12.094652	10.558745	9.286494	-0.6944822896455092	3828.8460224425776	4980.5809394721355	8809.426961914713	-0.3214994327138499
GSM1855190	12.64004	10.966192	10.121176	0.32569209787822284	5542.66371474029	7213.014671493484	12755.678386233772	-0.7873979562735602
GSM1855191	12.272313	11.424352	6.489064	-1.861290770046426	3091.2408297859056	2363.6860985196417	5454.926928305547	0.16434024889058116
GSM1855192	12.651382	11.139528	9.237541	-0.2495402824380852	5261.318126853195	5597.50496339131	10858.823090244507	-0.5876409236833005
GSM1855193	12.394994	10.972817	8.313604	-0.5830796811038284	4178.745986784737	5635.784226080164	9814.530212864902	-0.4572051030025942
GSM1855194	12.053224	10.798373	11.145844	0.7895580520586777	5376.916296126125	7547.505398572346	12924.42169469847	-0.8024239327409821
GSM1855195	13.040412	10.881108	8.865552	-1.0994001489139689	4690.961122241083	4524.251839253311	9215.212961494395	-0.3772982982621142
GSM1855196	12.01702	11.064521	8.4238	-0.6412241301211284	4577.887557759733	5378.386950413877	9956.27450817361	-0.4756092307450553
GSM1855197	11.696197	10.094034	11.480141	0.9528714122679252	5737.486787255196	7228.381607808498	12965.868395063695	-0.8060396511229381
GSM1855198	13.282248	10.879098	9.782066	-0.4289230642795524	3028.4798102759487	5135.971565578408	8164.451375854357	-0.23054489858318766
GSM1855199	12.348474	10.751556	8.103476	-0.4868604289787393	3785.8699607578264	4435.606909254588	8221.476870012415	-0.23868191559970536
GSM1855200	12.592214	10.411391	9.141324	-0.36289515905265457	3249.3571064204493	4623.411101069287	7872.768207489737	-0.1886840203546134
GSM1855201	12.831326	10.202164	7.933738	-0.9185197066658515	3496.004643837943	4569.129308855583	8065.133952693526	-0.2163349803257736
GSM1855202	12.125647	9.079572	8.276235	-1.6292038628618144	2789.4381212675553	3340.2455336291687	6129.683654896724	0.06599467026253972
GSM1855203	11.351372	10.452745	10.299052	0.05131417729934503	4359.37715391938	5973.099280953827	10332.476434873206	-0.5234360201336649
GSM1855204	12.992394	11.200414	8.549316	-0.5969289256768635	4815.257666326055	3837.786243473879	8653.043909799933	-0.2996801193511019
GSM1855205	12.141573	10.832857	9.784767	0.021800052976223585	3725.630274018054	7382.170931080946	11107.801205099	-0.6168129875758113
GSM1855206	13.150114	11.151431	10.101121	-0.31479331556649853	1358.073234442103	4147.704890000681	5505.778124442784	0.15697286098021607
GSM1855207	9.779296	8.368598	11.019086	0.6165827182718446	1627.9702445695127	6376.11346633052	8004.083710900033	-0.20757715820653916
GSM1855208	11.693407	10.227044	10.997363	1.2137456398212414	4621.547485239646	7473.788911622183	12095.336396861829	-0.724043013551249
GSM1855209	4.343211	4.084548	5.525401	-2.802284050514606	1043.6184095788294	1619.1365430976366	2662.754952676466	0.5437908044269147
GSM1855210	11.621659	9.713855	11.154118	0.7663619842937527	3783.9342684353614	6490.995867852115	10274.930136287476	-0.5162199283182646
GSM1855211	10.853979	10.548659	10.150993	0.17698903335979133	3311.082885537579	5350.21777276479	8661.300658302369	-0.3008361902646641
GSM1855212	12.313091	10.121426	10.914284	0.9148558166565878	4438.010914653426	7247.265054709755	11685.275969363182	-0.6812390378010625
GSM1855213	12.599441	11.434567	7.78596	-0.5092965642166152	3047.8061608139687	4789.137631529413	7836.943792343382	-0.1835172826565266
GSM1855214	12.074094	10.770874	9.451608	-0.27519579093716007	5019.937463881326	5799.100442623789	10819.037906505115	-0.5829056553132097
GSM1855215	12.164427	10.50186	10.873227	0.043425354637073234	3583.1931806937846	6458.8629250118065	10042.056105705591	-0.4866476452815918
GSM1855216	12.601716	10.869206	10.071978	0.0007867249825141667	4599.73727411589	5889.895142662175	10489.632416778066	-0.542951016396689
GSM1855217	12.547859	11.136678	9.686464	-0.5161929456518315	4721.594865619617	5115.110134604247	9836.705000223865	-0.46009754820530335
