test,query,partner,panel,cohort,n,r,ci_low,ci_high,p,q
expr_vs_expr,TACSTD2,HLA-B,MHC-I antigen presentation,SCLC,59,0.20100871625821415,-0.058062303458723444,0.43471418004210444,0.12686792425660545,0.20298867881056873
expr_vs_expr,TACSTD2,HLA-C,MHC-I antigen presentation,SCLC,59,0.28341717520227616,0.029474071753868687,0.5029931559644854,0.029614718004358283,0.0840030366691998
expr_vs_expr,TACSTD2,B2M,MHC-I antigen presentation,SCLC,59,0.23535261609019223,-0.022059157261677013,0.46349992166537857,0.07274987294452796,0.1527918663886348
expr_vs_expr,TACSTD2,TAP1,MHC-I antigen presentation,SCLC,59,0.18456907644439544,-0.07506094534406146,0.4207639971879252,0.16168574409271771,0.2463782767127127
expr_vs_expr,TACSTD2,NLRC5,MHC-I antigen presentation,SCLC,59,0.09304876210789333,-0.16701312585975794,0.34100551148113606,0.48333308679854436,0.5728392139834599
expr_vs_expr,TACSTD2,IFNGR1,IFN signalling,SCLC,59,0.03166296686033269,-0.2262538488185093,0.2854308766820594,0.8118316000696388,0.8517577443353588
expr_vs_expr,TACSTD2,STAT1,IFN signalling,SCLC,59,0.3977020666676875,0.1576784675065463,0.5933544816140919,0.001813416538471535,0.012895406495797582
expr_vs_expr,TACSTD2,IRF1,IFN signalling,SCLC,59,0.17152966442250403,-0.08843728171693871,0.40961913058958266,0.19394191630910992,0.26983223138658774
expr_vs_expr,TACSTD2,CD274,tumour-cell immune ligand,SCLC,59,0.2686257475300558,0.01347008241772452,0.4909363671039237,0.0396684540528475,0.1015512423752896
expr_vs_expr,TACSTD2,EPCAM,epithelial positive control,SCLC,59,0.45792894730691686,0.22866119501370172,0.639069185836839,0.000265461410059845,0.003397906048766016
expr_vs_expr,TACSTD2,CDH1,epithelial positive control,SCLC,59,0.4870483517324859,0.26387813052021974,0.6607223906830948,9.158310827271166e-05,0.0017804802129217337
expr_vs_expr,TACSTD2,MHC-I score,composite,SCLC,59,0.23298447175437784,-0.024563331052995987,0.4615303717629459,0.07576186788602943,0.1527918663886348
expr_vs_expr,TACSTD2,IFN-response score,composite,SCLC,59,0.3429716197955335,0.0952555379344392,0.5506875820545171,0.007831859425164718,0.04151391767566794
expr_vs_expr,CLDN4,HLA-A,MHC-I antigen presentation,lung,208,0.1715121454237427,0.036318420515240465,0.3005408460511019,0.013246979523659618,0.02231070235563725
expr_vs_expr,CLDN4,HLA-B,MHC-I antigen presentation,lung,208,0.19894297936067126,0.06465160615587066,0.3261568623595949,0.003967206980319847,0.009067901669302507
expr_vs_expr,CLDN4,HLA-C,MHC-I antigen presentation,lung,208,0.28112600289514794,0.15085424628441083,0.40180039925594374,3.9006965937800346e-05,0.00016642972133461482
expr_vs_expr,CLDN4,B2M,MHC-I antigen presentation,lung,208,0.16559534465831802,0.030235347916413725,0.2949909851452116,0.016830738590273862,0.02692918174443818
expr_vs_expr,CLDN4,TAP1,MHC-I antigen presentation,lung,208,0.011313651793164318,-0.12491974688860871,0.1471283352875686,0.8711564714766918,0.8812383140383919
expr_vs_expr,CLDN4,NLRC5,MHC-I antigen presentation,lung,208,0.1616998039065689,0.026235802531038816,0.2913322599728899,0.019627640269050433,0.029213232028354134
expr_vs_expr,CLDN4,IFNGR1,IFN signalling,lung,208,-0.07616114491424388,-0.21002618540096363,0.06050690197507377,0.2742264812427114,0.2931759987751541
expr_vs_expr,CLDN4,STAT1,IFN signalling,lung,208,0.01042152154214747,-0.12579796117171463,0.14625529922605074,0.8812383140383919,0.8812383140383919
expr_vs_expr,CLDN4,IRF1,IFN signalling,lung,208,0.2709164913912775,0.14003651530131755,0.3924920213375649,7.559893252104721e-05,0.00030239573008418886
expr_vs_expr,CLDN4,CD274,tumour-cell immune ligand,lung,208,0.3372329573094466,0.21086583387896948,0.45251386053095155,6.325097164308264e-07,4.0480621851572896e-06
expr_vs_expr,CLDN4,EPCAM,epithelial positive control,lung,208,0.637659127240152,0.5492656173678321,0.7119409026950743,3.899428628362394e-25,6.23908580537983e-24
expr_vs_expr,CLDN4,CDH1,epithelial positive control,lung,208,0.7129714704119529,0.6388993920705194,0.7739450090144625,1.3550508740741191e-33,2.8907751980247875e-32
expr_vs_expr,CLDN4,MHC-I score,composite,lung,208,0.19726453760315044,0.06291171002616726,0.3245948136021713,0.004290664644874928,0.009469053009379152
expr_vs_expr,CLDN4,IFN-response score,composite,lung,208,0.24599825441419326,0.11376434654486473,0.36966811715185144,0.00034142579933635125,0.0010268238918325395
expr_vs_expr_partial_NSCLC,CLDN4,HLA-A,MHC-I antigen presentation,lung_partial_NSCLC,208,0.11652563065310581,,,0.09451236930018996,0.16348085500573398
expr_vs_expr_partial_NSCLC,CLDN4,HLA-B,MHC-I antigen presentation,lung_partial_NSCLC,208,0.13775485190716896,,,0.04777185700110981,0.0986257692926138
expr_vs_expr_partial_NSCLC,CLDN4,HLA-C,MHC-I antigen presentation,lung_partial_NSCLC,208,0.2335105829440112,,,0.0007086158634128453,0.0028344634536513814
expr_vs_expr_partial_NSCLC,CLDN4,B2M,MHC-I antigen presentation,lung_partial_NSCLC,208,0.08877978476335799,,,0.2033385534681624,0.27194100672845944
expr_vs_expr_partial_NSCLC,CLDN4,TAP1,MHC-I antigen presentation,lung_partial_NSCLC,208,-0.09379784512533719,,,0.17884828022472293,0.25436199854182817
expr_vs_expr_partial_NSCLC,CLDN4,NLRC5,MHC-I antigen presentation,lung_partial_NSCLC,208,0.09897603062162033,,,0.1559339199299693,0.23761359227423892
expr_vs_expr_partial_NSCLC,CLDN4,IFNGR1,IFN signalling,lung_partial_NSCLC,208,-0.12344971539370254,,,0.07636773346165668,0.14375102769253023
expr_vs_expr_partial_NSCLC,CLDN4,STAT1,IFN signalling,lung_partial_NSCLC,208,-0.02649181514036872,,,0.7047552124317553,0.7776609240626265
expr_vs_expr_partial_NSCLC,CLDN4,IRF1,IFN signalling,lung_partial_NSCLC,208,0.21211850051592104,,,0.0021523254403437615,0.00724993832536846
expr_vs_expr_partial_NSCLC,CLDN4,CD274,tumour-cell immune ligand,lung_partial_NSCLC,208,0.27414856986144037,,,6.407451002346043e-05,0.0003417307201251223
expr_vs_expr_partial_NSCLC,CLDN4,EPCAM,epithelial positive control,lung_partial_NSCLC,208,0.6723481571591958,,,1.368394580339805e-28,2.189431328543688e-27
expr_vs_expr_partial_NSCLC,CLDN4,CDH1,epithelial positive control,lung_partial_NSCLC,208,0.7143067413703457,,,1.2986177480367214e-33,2.7703845291450054e-32
expr_vs_expr_partial_NSCLC,CLDN4,MHC-I score,composite,lung_partial_NSCLC,208,0.1068113927531713,,,0.12556488712255182,0.20129411506620096
expr_vs_expr_partial_NSCLC,CLDN4,IFN-response score,composite,lung_partial_NSCLC,208,0.1719027212741771,,,0.013258930708466414,0.03142857649414261
expr_vs_expr,CLDN4,HLA-A,MHC-I antigen presentation,NSCLC,143,0.11899627162003369,-0.04605183418508723,0.27772011784293,0.15691192208561985,0.264272710881044
expr_vs_expr,CLDN4,HLA-B,MHC-I antigen presentation,NSCLC,143,0.15353457421191546,-0.010888413004106626,0.30987356375844133,0.06713590831901031,0.13020297370959577
expr_vs_expr,CLDN4,HLA-C,MHC-I antigen presentation,NSCLC,143,0.24690618312000645,0.08625340065645097,0.3950439034537709,0.0029507462413578232,0.010491542191494483
expr_vs_expr,CLDN4,B2M,MHC-I antigen presentation,NSCLC,143,0.060934558344522854,-0.10425682404252014,0.22285407262248447,0.46971168391930873,0.5619129227148951
expr_vs_expr,CLDN4,TAP1,MHC-I antigen presentation,NSCLC,143,-0.10620262567149968,-0.26571891748659504,0.058974041539728836,0.20679555181260073,0.32280281258552307
expr_vs_expr,CLDN4,NLRC5,MHC-I antigen presentation,NSCLC,143,0.09634556607994589,-0.06889254075668678,0.25643856566236684,0.25234225631491797,0.36704328191260793
expr_vs_expr,CLDN4,IFNGR1,IFN signalling,NSCLC,143,-0.12393747723630053,-0.2823420378559894,0.041046144280073985,0.14027675516846128,0.24264087380490598
expr_vs_expr,CLDN4,STAT1,IFN signalling,NSCLC,143,-0.06557605790592205,-0.22727815884214922,0.09964511586467203,0.4364916498477115,0.5372204921202604
expr_vs_expr,CLDN4,IRF1,IFN signalling,NSCLC,143,0.19687446777554524,0.03381880655001395,0.3497212173188052,0.018436780598438042,0.04332385338784499
expr_vs_expr,CLDN4,CD274,tumour-cell immune ligand,NSCLC,143,0.2754048003597968,0.11652396244871545,0.420541810751959,0.0008713403348721139,0.004647148452651274
expr_vs_expr,CLDN4,EPCAM,epithelial positive control,NSCLC,143,0.6753463939635332,0.5749332850691606,0.7557182027850192,2.2283594964493534e-20,2.8523001554551725e-19
expr_vs_expr,CLDN4,CDH1,epithelial positive control,NSCLC,143,0.7199224360876483,0.6302536046102044,0.7906379673899973,4.008595049943026e-24,1.1936572384837075e-22
expr_vs_expr,CLDN4,MHC-I score,composite,NSCLC,143,0.09290581787384924,-0.07234605754946763,0.2531931047400555,0.2697536179501563,0.38228252425375064
expr_vs_expr,CLDN4,IFN-response score,composite,NSCLC,143,0.21544579485130808,0.05317786418619254,0.36662850607429687,0.009761457148838274,0.02647348803616746
expr_vs_expr,CLDN4,HLA-A,MHC-I antigen presentation,SCLC,59,0.24184687317358275,-0.015175246827438302,0.4688895541715722,0.0649773814369017,0.1808066266070308
expr_vs_expr,CLDN4,HLA-B,MHC-I antigen presentation,SCLC,59,0.19939506426510523,-0.059737500652857205,0.4333498298056943,0.13001016629544426,0.25745099271098654
expr_vs_expr,CLDN4,HLA-C,MHC-I antigen presentation,SCLC,59,0.34196376388077154,0.09412400809323965,0.5498915633614049,0.008027497776571881,0.05137598577006004
expr_vs_expr,CLDN4,B2M,MHC-I antigen presentation,SCLC,59,0.22641729982466396,-0.03149086229442668,0.4560567413008937,0.08463463199412843,0.2006154239860822
expr_vs_expr,CLDN4,TAP1,MHC-I antigen presentation,SCLC,59,0.11075394506136763,-0.1495704668424502,0.35671891556681207,0.40366780343175857,0.5702913108512033
expr_vs_expr,CLDN4,NLRC5,MHC-I antigen presentation,SCLC,59,0.18057483542343322,-0.07916834435813791,0.41735765267751584,0.17111638359005146,0.30738314104069564
expr_vs_expr,CLDN4,IFNGR1,IFN signalling,SCLC,59,-0.0837521917007598,-0.33269892357545094,0.17610713359780347,0.528264222393791,0.6629198084941691
expr_vs_expr,CLDN4,STAT1,IFN signalling,SCLC,59,0.23366452367036822,-0.023844546675103263,0.46209619137225466,0.07488696101798752,0.1910540186434376
expr_vs_expr,CLDN4,IRF1,IFN signalling,SCLC,59,0.33091759205143195,0.08176418743869578,0.5411423155443348,0.010466897627301162,0.057163598432514846
expr_vs_expr,CLDN4,CD274,tumour-cell immune ligand,SCLC,59,0.2675064315684283,0.01226430529105062,0.49002051114114686,0.04053204479736131,0.15259122747241904
expr_vs_expr,CLDN4,EPCAM,epithelial positive control,SCLC,59,0.6094681472822912,0.41874034832827317,0.7486981201504196,3.0068411458096975e-07,4.392742765048959e-06
expr_vs_expr,CLDN4,CDH1,epithelial positive control,SCLC,59,0.6108708357685565,0.4205814610189857,0.7496785082844541,2.7761223587780445e-07,4.392742765048959e-06
expr_vs_expr,CLDN4,MHC-I score,composite,SCLC,59,0.23717124488603158,-0.020133868749854004,0.4650109189723918,0.07050219027755038,0.18800584074013435
expr_vs_expr,CLDN4,IFN-response score,composite,SCLC,59,0.1980128579777908,-0.061171265070871186,0.43218031467400086,0.13274816811660242,0.25745099271098654
geneEffect_vs_expr,TACSTD2,HLA-A,MHC-I antigen presentation,lung,123,-0.010137880331738272,-0.18683690413177761,0.1671965460842722,0.9113868771757863,0.9746425488334765
geneEffect_vs_expr,TACSTD2,HLA-B,MHC-I antigen presentation,lung,123,-0.026434630074827145,-0.2025212135990206,0.15130781582764863,0.7716391248258516,0.9746425488334765
geneEffect_vs_expr,TACSTD2,HLA-C,MHC-I antigen presentation,lung,123,0.006268460357792368,-0.1709556045890243,0.18309961860887747,0.9451397245620757,0.9746425488334765
geneEffect_vs_expr,TACSTD2,B2M,MHC-I antigen presentation,lung,123,-0.180495834724143,-0.34645943281417985,-0.003575744010787952,0.04573873486561753,0.8536198363343147
geneEffect_vs_expr,TACSTD2,TAP1,MHC-I antigen presentation,lung,123,-0.06330391489861141,-0.237674652713299,0.11501945428257207,0.4866768434084926,0.8899233708041008
geneEffect_vs_expr,TACSTD2,NLRC5,MHC-I antigen presentation,lung,123,-0.07562519851336348,-0.2493215669899578,0.10278526704993447,0.4057749786342905,0.8671612096555392
geneEffect_vs_expr,TACSTD2,IFNGR1,IFN signalling,lung,123,-0.02429366507425037,-0.20046584880921636,0.15340043143094445,0.7896861780229688,0.9746425488334765
geneEffect_vs_expr,TACSTD2,STAT1,IFN signalling,lung,123,0.05547467379938109,-0.12276534508301366,0.23024777804780472,0.5422384256006628,0.9132436641695374
geneEffect_vs_expr,TACSTD2,IRF1,IFN signalling,lung,123,-0.13153189465607026,-0.30154457897553705,0.04658727075670713,0.14701024509744232,0.8536198363343147
geneEffect_vs_expr,TACSTD2,CD274,tumour-cell immune ligand,lung,123,-0.14005314108864697,-0.30941576933155784,0.037921441250831904,0.12233893053589691,0.8536198363343147
geneEffect_vs_expr,TACSTD2,EPCAM,epithelial positive control,lung,123,-0.10621557828481511,-0.2780220554363117,0.07217595425036363,0.2422944833204533,0.8536198363343147
geneEffect_vs_expr,TACSTD2,CDH1,epithelial positive control,lung,123,-0.09115811435168072,-0.2639330811764698,0.08728484869800864,0.3159769898157887,0.8536198363343147
geneEffect_vs_expr,TACSTD2,MHC-I score,composite,lung,123,-0.07834285640582478,-0.2518837359040113,0.10007953425436918,0.3890631146660557,0.8671612096555392
geneEffect_vs_expr,TACSTD2,IFN-response score,composite,lung,123,-0.052217822548399996,-0.22715229750464622,0.12598114089761014,0.5662370833796613,0.929209572725598
geneEffect_vs_expr_partial_NSCLC,TACSTD2,HLA-A,MHC-I antigen presentation,lung_partial_NSCLC,123,0.014358894834876783,,,0.8752648986471222,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,HLA-B,MHC-I antigen presentation,lung_partial_NSCLC,123,0.012802941333580268,,,0.8886891793263055,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,HLA-C,MHC-I antigen presentation,lung_partial_NSCLC,123,0.04429650400040421,,,0.6280509412794155,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,B2M,MHC-I antigen presentation,lung_partial_NSCLC,123,-0.140718209284344,,,0.12210795267802285,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,TAP1,MHC-I antigen presentation,lung_partial_NSCLC,123,-0.016974407428178222,,,0.8527806354048839,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,NLRC5,MHC-I antigen presentation,lung_partial_NSCLC,123,-0.04579834574100494,,,0.6164311905670551,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,IFNGR1,IFN signalling,lung_partial_NSCLC,123,0.013428286627851895,,,0.8832898864270656,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,STAT1,IFN signalling,lung_partial_NSCLC,123,0.08871438476098714,,,0.3311935705666944,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,IRF1,IFN signalling,lung_partial_NSCLC,123,-0.09368561584232948,,,0.3047039166143505,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,CD274,tumour-cell immune ligand,lung_partial_NSCLC,123,-0.09291871037507417,,,0.308697219069032,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,EPCAM,epithelial positive control,lung_partial_NSCLC,123,-0.11414204646330678,,,0.21062191315337955,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,CDH1,epithelial positive control,lung_partial_NSCLC,123,-0.07782482380170994,,,0.3941878197053714,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,MHC-I score,composite,lung_partial_NSCLC,123,-0.02363532344213036,,,0.7960910526250496,0.9808589666662775
geneEffect_vs_expr_partial_NSCLC,TACSTD2,IFN-response score,composite,lung_partial_NSCLC,123,0.01277813823900262,,,0.8889034385413139,0.9808589666662775
geneEffect_vs_expr,TACSTD2,HLA-A,MHC-I antigen presentation,NSCLC,95,0.059896416573348266,-0.14337739961111556,0.25832104804658257,0.5642180486243679,0.9803446616350269
geneEffect_vs_expr,TACSTD2,HLA-B,MHC-I antigen presentation,NSCLC,95,0.043673012318029114,-0.15927190409557185,0.2430764623479684,0.6743120898910755,0.9803446616350269
geneEffect_vs_expr,TACSTD2,HLA-C,MHC-I antigen presentation,NSCLC,95,0.1067889137737962,-0.09683830092065195,0.3018356450397264,0.3030008895824515,0.9174026948400257
geneEffect_vs_expr,TACSTD2,B2M,MHC-I antigen presentation,NSCLC,95,-0.06430593612139082,-0.2624475149472166,0.1390390741969096,0.535836905042353,0.9803446616350269
geneEffect_vs_expr,TACSTD2,TAP1,MHC-I antigen presentation,NSCLC,95,0.028247579254019734,-0.1742876648814593,0.2284897703456717,0.7858275027288723,0.9803446616350269
geneEffect_vs_expr,TACSTD2,NLRC5,MHC-I antigen presentation,NSCLC,95,-0.03332913394970912,-0.23330497189781,0.16935144940103775,0.7484825838899597,0.9803446616350269
geneEffect_vs_expr,TACSTD2,IFNGR1,IFN signalling,NSCLC,95,0.015502573847287838,-0.1866235259658686,0.21636954785706541,0.8814675947085494,0.9803446616350269
geneEffect_vs_expr,TACSTD2,STAT1,IFN signalling,NSCLC,95,0.20288353863381856,0.001397682876384372,0.3885392684961679,0.04862737504955126,0.9174026948400257
geneEffect_vs_expr,TACSTD2,IRF1,IFN signalling,NSCLC,95,-0.03163515982132228,-0.23170087755959476,0.17099810429832898,0.7608721638923355,0.9803446616350269
geneEffect_vs_expr,TACSTD2,CD274,tumour-cell immune ligand,NSCLC,95,-0.07276863048129753,-0.27034672969689677,0.13069109288058375,0.4834269661753042,0.9375553283399839
geneEffect_vs_expr,TACSTD2,EPCAM,epithelial positive control,NSCLC,95,-0.1332306830907055,-0.3260195076893129,0.07019723967649356,0.1980497383806688,0.9174026948400257
geneEffect_vs_expr,TACSTD2,CDH1,epithelial positive control,NSCLC,95,-0.07612788533620037,-0.2734749540559629,0.12736935481165287,0.46340899176277284,0.9375553283399839
geneEffect_vs_expr,TACSTD2,MHC-I score,composite,NSCLC,95,0.020506718924972005,-0.18178761337026902,0.22113577458369216,0.8436322912781103,0.9803446616350269
geneEffect_vs_expr,TACSTD2,IFN-response score,composite,NSCLC,95,0.11811310190369541,-0.08546437303158169,0.31222366492021053,0.2542948378975875,0.9174026948400257
geneEffect_vs_expr,CLDN4,HLA-A,MHC-I antigen presentation,lung,123,0.0677535437437928,-0.1106075105731167,0.24188653610793961,0.45650932819253726,0.9791376230501168
geneEffect_vs_expr,CLDN4,HLA-B,MHC-I antigen presentation,lung,123,0.1040005030255428,-0.07440374341256802,0.2759540798381086,0.25231200365587797,0.9791376230501168
geneEffect_vs_expr,CLDN4,HLA-C,MHC-I antigen presentation,lung,123,0.09502005649353161,-0.08341752753745571,0.26755366837241296,0.29582383468982437,0.9791376230501168
geneEffect_vs_expr,CLDN4,B2M,MHC-I antigen presentation,lung,123,0.014645778214182103,-0.16281070824283878,0.19118442403022706,0.872266932041794,0.9793874324679792
geneEffect_vs_expr,CLDN4,TAP1,MHC-I antigen presentation,lung,123,0.039716499582630224,-0.13829019421722724,0.21523747504894272,0.6627264623857179,0.9791376230501168
geneEffect_vs_expr,CLDN4,NLRC5,MHC-I antigen presentation,lung,123,0.012011421330417387,-0.165374586745453,0.18864463084634725,0.8950968531637041,0.9876930793530528
geneEffect_vs_expr,CLDN4,IFNGR1,IFN signalling,lung,123,-0.03260329805757174,-0.20843458362239928,0.14526953360180545,0.7203498263510688,0.9791376230501168
geneEffect_vs_expr,CLDN4,STAT1,IFN signalling,lung,123,0.06585440961431992,-0.11249142068498798,0.24008967581120022,0.46925635655943987,0.9791376230501168
geneEffect_vs_expr,CLDN4,IRF1,IFN signalling,lung,123,0.01484252190683953,-0.16261913191803756,0.19137401053014994,0.8705658780022058,0.9793874324679792
geneEffect_vs_expr,CLDN4,CD274,tumour-cell immune ligand,lung,123,-0.037669532249616056,-0.21328154990799178,0.14030045348064155,0.6791256676686299,0.9791376230501168
