query,cohort,direction,gene,r,n,p,q
EGFR,lung,positive,FAM3A,0.35484103452547483,126,4.564694411275277e-05,0.0469707054920226
EGFR,lung,positive,MITF,0.35316161987865985,126,4.987306756703853e-05,0.047371741409060905
EGFR,lung,positive,RPS2,0.35162400290030094,42,0.02240236713614363,0.7099844695449415
EGFR,lung,positive,GAREM1,0.3451071494586066,126,7.573736148245139e-05,0.062346995972353984
EGFR,lung,positive,PIK3CA,0.33697496216654954,126,0.00011417432177148718,0.08811403282714522
EGFR,lung,positive,SLC35A2,0.33059501249598094,126,0.00015631739341430813,0.10158985125683562
EGFR,lung,positive,RBM4,0.32671172897370176,42,0.03470609364667004,0.775397665775077
EGFR,lung,positive,HLA-A,0.32132390609517963,126,0.00024379760391514228,0.15052064065720885
EGFR,lung,positive,C7orf57,0.31303468172227605,126,0.00035846169091459,0.20119477088242535
EGFR,lung,positive,MFSD5,0.307121607254108,126,0.00046874658735853516,0.22462739557442518
EGFR,lung,positive,ALG5,0.30626150041777717,126,0.00048717222162118507,0.22462739557442518
EGFR,lung,positive,KHSRP,0.30607894901952293,126,0.0004911677745796469,0.22462739557442518
EGFR,lung,positive,SNRPD3,0.30567021457793137,42,0.049000522557636476,0.8106989737583388
EGFR,lung,positive,XAB2,0.30124566104431166,126,0.0006085869972203368,0.2573552650343808
EGFR,lung,positive,UBA52,0.3006304716900325,126,0.000625255745953306,0.2573552650343808
EGFR,lung,negative,SAXO2,-0.2711006431745101,126,0.002137123298863588,0.3926424142129188
EGFR,lung,negative,BCL7A,-0.2716902213496948,126,0.002087981787003237,0.3906599976405624
EGFR,lung,negative,HSPD1,-0.2728657047144016,126,0.001993048267359559,0.39063746040247355
EGFR,lung,negative,MAD2L1,-0.2729138463733068,126,0.0019892450561063858,0.39063746040247355
EGFR,lung,negative,NCAPD2,-0.2755214972707456,126,0.001792810576826536,0.3883793860114748
EGFR,lung,negative,INTS4,-0.2761000446897952,42,0.07674099333023618,0.8737181320443183
EGFR,lung,negative,GTF2H3,-0.27645450366090435,126,0.0017269217074818146,0.3877096226179172
EGFR,lung,negative,FKBP6,-0.27863042395984094,42,0.07396833672392333,0.8658327873215232
EGFR,lung,negative,MCMDC2,-0.2788302008965093,126,0.0015689627435709207,0.367147161403395
EGFR,lung,negative,NCF1,-0.28428187292264767,117,0.0018943339862768434,0.39063746040247355
EGFR,lung,negative,R3HDM4,-0.28458387574747895,126,0.0012393719001832521,0.33269052659701737
EGFR,lung,negative,RAB5A,-0.2887834812499176,126,0.0010401265177472211,0.3132556644181143
EGFR,lung,negative,KRTAP19-7,-0.29121683259470943,126,0.0009385362555732398,0.2971550175338042
EGFR,lung,negative,RWDD4,-0.2943587277993618,42,0.05845703270726311,0.8362875439994217
EGFR,lung,negative,FOXD4,-0.29464808614524857,124,0.000894072425881759,0.2971550175338042
EGFR,lung,negative,TIMM50,-0.295706614686788,42,0.057259031190754164,0.8334525035087785
EGFR,lung,negative,ERRFI1,-0.30196793593161214,126,0.0005895385193383996,0.2573552650343808
EGFR,lung,negative,ACOT4,-0.3100988351421945,124,0.00045668475355710854,0.22462739557442518
EGFR,lung,negative,COX6A1,-0.3109432610251429,126,0.0003943873777879669,0.21173458004025283
EGFR,lung,negative,CCDC28A,-0.3136449376954523,42,0.043107582567953204,0.8075214374259846
EGFR,lung,negative,ZBTB8A,-0.3196904524827901,126,0.0002632704636268247,0.15480303261257294
EGFR,lung,negative,ATG4B,-0.3334622484383647,126,0.00013584929676989726,0.09319261758414953
EGFR,lung,negative,HCAR1,-0.33465788598750335,126,0.00012807498686609573,0.09302764340132648
EGFR,lung,negative,IFNA8,-0.362425345336767,126,3.041154685811102e-05,0.03413834369126863
EGFR,lung,negative,TCEAL9,-0.37046175246666707,126,1.9554037842184165e-05,0.026828139919476676
CTNNB1,pan-cancer,positive,TCF7L2,0.6807142634327551,1178,3.812541421649834e-161,5.670392856419798e-157
CTNNB1,pan-cancer,positive,UBE2Z,0.3675958385404738,1178,5.333458679260131e-39,3.966226546831797e-35
CTNNB1,pan-cancer,positive,GATA6,0.36424966118712415,1178,2.8377547962601526e-38,1.4068642361592415e-34
CTNNB1,pan-cancer,positive,SOX9,0.34111249053413234,1178,1.7440615822105877e-33,6.484856978054518e-30
CTNNB1,pan-cancer,positive,RAB10,0.3287907327533186,1178,4.282334782170556e-31,1.2738233043044536e-27
CTNNB1,pan-cancer,positive,SATB2,0.3150212359224611,1178,1.49839287236045e-28,3.714266198436162e-25
CTNNB1,pan-cancer,positive,FERMT1,0.30016283900426177,1178,5.950487286218976e-26,1.2643085343990692e-22
CTNNB1,pan-cancer,positive,KLF5,0.2907580555521867,1178,2.20338432010702e-24,4.096366874118964e-21
CTNNB1,pan-cancer,positive,DENND4C,0.2813463566302184,1178,7.156204885802039e-23,1.182602614072597e-19
CTNNB1,pan-cancer,positive,CDX2,0.2802802795692366,1178,1.0526484033052474e-22,1.5656039702358943e-19
CTNNB1,pan-cancer,positive,HNF1A,0.27943195479574434,1178,1.429314730614195e-22,1.9325634534931748e-19
CTNNB1,pan-cancer,positive,TTC7A,0.27655562365098624,1178,4.0004855241876243e-22,4.958268433436878e-19
CTNNB1,pan-cancer,positive,KRAS,0.26605361257622545,1178,1.5467713556750603e-20,1.769625413304244e-17
CTNNB1,pan-cancer,positive,BCL9L,0.26373775769279434,1178,3.389168557106504e-20,3.600507424988931e-17
CTNNB1,pan-cancer,positive,ID2,0.2442430977280961,1178,1.8457030970397315e-17,1.6147730683689368e-14
CTNNB1,pan-cancer,positive,BMPR1A,0.24050806682778708,1178,5.80611582212097e-17,4.7974644790225104e-14
CTNNB1,pan-cancer,positive,RPS2,0.2351089082061693,349,9.045594641933684e-06,0.0006171336197682554
CTNNB1,pan-cancer,positive,CD46,0.22914186388477498,1178,1.686898298205534e-15,1.3204862310111005e-12
CTNNB1,pan-cancer,positive,RABIF,0.22688216673814407,1178,3.227315998003257e-15,2.285708135157259e-12
CTNNB1,pan-cancer,positive,ATP2B1,0.22427516310328457,1178,6.763341135170072e-15,4.572326031972022e-12
CTNNB1,pan-cancer,positive,SNAP23,0.22205541405885187,1178,1.2606844033024794e-14,8.152243100138163e-12
CTNNB1,pan-cancer,positive,WASF2,0.22150953807407245,1178,1.4678164693471538e-14,9.096180978583425e-12
CTNNB1,pan-cancer,positive,FASN,0.21859779362715975,1178,3.281941761255006e-14,1.9524927926058282e-11
CTNNB1,pan-cancer,positive,HYCC2,0.21536101275982686,1178,7.921545914318345e-14,4.531428937832952e-11
CTNNB1,pan-cancer,positive,SCD,0.2105854816885877,1178,2.833609438008707e-13,1.5051526132679824e-10
CTNNB1,pan-cancer,negative,TBL1Y,-0.17136860972705575,349,0.0013101359413272967,0.020046966929383625
CTNNB1,pan-cancer,negative,PPP2R1A,-0.1724360008575038,1178,2.5732044279927096e-09,6.598494734057857e-07
CTNNB1,pan-cancer,negative,PSME3IP1,-0.17256137892834894,1178,2.504897466325214e-09,6.536024564325422e-07
CTNNB1,pan-cancer,negative,HIF1AN,-0.17284641840375645,1178,2.356103531928126e-09,6.257558541136968e-07
CTNNB1,pan-cancer,negative,SPINT4,-0.1729645081302593,1178,2.2970106802570665e-09,6.211534517720609e-07
CTNNB1,pan-cancer,negative,SEPHS2,-0.17306196426764814,1178,2.24933119667253e-09,6.195241275576026e-07
CTNNB1,pan-cancer,negative,BRIP1,-0.17909728403100142,1178,5.994704290896946e-10,1.7482203317354955e-07
CTNNB1,pan-cancer,negative,FKBP6,-0.1809520554436037,349,0.0006827464267884372,0.012693109507030533
CTNNB1,pan-cancer,negative,WASHC4,-0.18121923788210678,1178,3.7247372601256115e-10,1.1541253597885046e-07
CTNNB1,pan-cancer,negative,LAMTOR3,-0.18180299602731897,1178,3.264399720937705e-10,1.0330088733937551e-07
CTNNB1,pan-cancer,negative,H2AC8,-0.182450467296617,1178,2.8186269467360183e-10,9.3158752397344e-08
CTNNB1,pan-cancer,negative,TXNRD1,-0.18377937266997307,1178,2.081778347618368e-10,7.036883946392725e-08
CTNNB1,pan-cancer,negative,SEPSECS,-0.1879501365843381,1178,7.925623062604468e-11,2.806614090717054e-08
CTNNB1,pan-cancer,negative,EEFSEC,-0.18963909110966057,1178,5.326493212432556e-11,1.9805233387127352e-08
CTNNB1,pan-cancer,negative,PSTK,-0.18978643769016507,1178,5.14409163486499e-11,1.9617455098806922e-08
CTNNB1,pan-cancer,negative,CUL2,-0.19088135668041126,1178,3.967152835568656e-11,1.5946882195516925e-08
CTNNB1,pan-cancer,negative,FAM216B,-0.19739044540241824,1178,8.200564540037381e-12,3.811468637624249e-09
CTNNB1,pan-cancer,negative,ADORA3,-0.19752250488994536,349,0.0002044637747873522,0.005631462448911647
CTNNB1,pan-cancer,negative,TTLL3,-0.20566131061762838,349,0.0001089549549245105,0.003666260281882907
CTNNB1,pan-cancer,negative,TUBA1B,-0.2062206480665677,1178,8.846865775871132e-13,4.3859811561510447e-10
CTNNB1,pan-cancer,negative,GPX4,-0.21307617914899388,1178,1.4631424728509893e-13,8.059747406930653e-11
CTNNB1,pan-cancer,negative,NKAIN3,-0.21968227425733397,349,3.473616888602666e-05,0.00161953304025666
CTNNB1,pan-cancer,negative,HNRNPH1,-0.2269191473340785,1178,3.193410665563625e-15,2.285708135157259e-12
CTNNB1,pan-cancer,negative,TUBB,-0.2464091442459577,1178,9.41136841901246e-18,8.748455155998269e-15
CTNNB1,pan-cancer,negative,CHMP4B,-0.24686256719688854,1178,8.166967980942176e-18,8.097820985370198e-15
CTNNB1,lung,positive,TCF7L2,0.4820300864937241,126,1.0978999178505905e-08,0.00013556868185619092
CTNNB1,lung,positive,XYLT2,0.46498921987588304,126,4.124845958747682e-08,0.00025466798949308185
CTNNB1,lung,positive,PSPC1,0.4003593996399914,126,3.400117854105965e-06,0.013994885087500152
CTNNB1,lung,positive,GNAI1,0.3853278323960688,126,8.370492604944216e-06,0.025839710671462793
CTNNB1,lung,positive,ZNF574,0.35946151220197176,126,3.5685661183022755e-05,0.08812930885759299
CTNNB1,lung,positive,B4GALT7,0.35506920073613946,126,4.509938091282532e-05,0.09281452591859451
CTNNB1,lung,positive,CDH2,0.3489460252885253,126,6.215042554468622e-05,0.10645975671153664
CTNNB1,lung,positive,AAMP,0.3469298735046054,126,6.897295543345425e-05,0.10645975671153664
CTNNB1,lung,positive,CTNND1,0.3420278390804617,126,8.859051605865011e-05,0.12154618803246794
CTNNB1,lung,positive,EEF1A1,0.3348519950971138,42,0.030188713540318452,0.8765264538901588
CTNNB1,lung,positive,LEF1,0.3269196284035278,126,0.00018675215202298504,0.21932252225726911
CTNNB1,lung,positive,RPS10,0.3132477892794655,42,0.0433867460820709,0.8765264538901588
CTNNB1,lung,positive,RPL36A,0.3098846084415079,42,0.04581015423442681,0.8765264538901588
CTNNB1,lung,positive,E2F6,0.30939191353131684,42,0.046174209986417615,0.8765264538901588
CTNNB1,lung,positive,CCDC25,0.30804595323198497,126,0.00044966229252870046,0.35744491521586996
CTNNB1,lung,positive,GNB1L,0.3067708714916585,126,0.000476181268254437,0.35744491521586996
CTNNB1,lung,positive,RPS3,0.3063671645286981,126,0.0004848732249339825,0.35744491521586996
CTNNB1,lung,positive,WDR18,0.304652639216397,126,0.0005234406283767037,0.35744491521586996
CTNNB1,lung,positive,PTAR1,0.3035847388463115,126,0.0005488694949572407,0.35744491521586996
CTNNB1,lung,positive,EXTL3,0.3035381500101285,126,0.0005500043237043674,0.35744491521586996
CTNNB1,lung,positive,GGT1,0.2981956841170207,42,0.055098413629634344,0.8765264538901588
CTNNB1,lung,positive,ALG2,0.2951178561420299,126,0.0007944630663416408,0.490501497159329
CTNNB1,lung,positive,OSGEP,0.2911738201350476,126,0.0009402502098601612,0.5318199323944438
CTNNB1,lung,positive,NFE2L2,0.28811953149965513,126,0.0010695401380546297,0.5334202047780561
CTNNB1,lung,positive,RPL6,0.28704630089442906,42,0.06530951268651158,0.8850050194963814
CTNNB1,lung,negative,RPL13A,-0.25723722199281746,42,0.10005553886468668,0.9140130763664518
CTNNB1,lung,negative,KDM2B,-0.25829630730048325,126,0.003498110173859202,0.6544646125274761
CTNNB1,lung,negative,ISY1,-0.2596346224498667,126,0.003326179163081828,0.6417446922771002
CTNNB1,lung,negative,ZSCAN22,-0.2603395732567727,126,0.0032387065772534122,0.6417446922771002
CTNNB1,lung,negative,H1-4,-0.2612267584597484,126,0.003131566657758942,0.6417446922771002
CTNNB1,lung,negative,PHF21A,-0.2618216863335522,126,0.0030615197528599935,0.6417446922771002
CTNNB1,lung,negative,C1orf122,-0.2619053763426289,126,0.003051780150360103,0.6417446922771002
CTNNB1,lung,negative,SPATA4,-0.2631829420415714,126,0.002906526359276929,0.6417446922771002
CTNNB1,lung,negative,H2AC8,-0.26356005727917925,126,0.0028648579166737818,0.6417446922771002
CTNNB1,lung,negative,ASAP1,-0.26678250069224585,126,0.0025301839076553936,0.6376063447291592
CTNNB1,lung,negative,PRKAB1,-0.26740330793727013,126,0.0024699223815083703,0.6353875326430283
CTNNB1,lung,negative,RBMX2,-0.2689402691589175,126,0.0023262721956839646,0.6340027763786912
CTNNB1,lung,negative,RNF38,-0.2693482706069427,126,0.0022894303001654223,0.6340027763786912
CTNNB1,lung,negative,ZFP42,-0.2718347919344925,126,0.0020760891582706723,0.6340027763786912
CTNNB1,lung,negative,C2CD4D,-0.27585886834191803,126,0.0017687264859739104,0.6340027763786912
CTNNB1,lung,negative,RAP2C,-0.27657904408625406,126,0.001718295090101394,0.6340027763786912
CTNNB1,lung,negative,ZNF8,-0.27661197062434567,126,0.001716020900207693,0.6340027763786912
CTNNB1,lung,negative,HOXD9,-0.2773262764849321,126,0.0016673530533510357,0.6340027763786912
CTNNB1,lung,negative,PRR14L,-0.2867118527334135,126,0.00113443104611359,0.5334202047780561
CTNNB1,lung,negative,ZFP30,-0.2878142295209687,126,0.0010833187497274843,0.5334202047780561
CTNNB1,lung,negative,NSL1,-0.29099205123420063,126,0.0009475249848297508,0.5318199323944438
CTNNB1,lung,negative,PPP1R36,-0.304845230481344,126,0.0005189717516926366,0.35744491521586996
CTNNB1,lung,negative,CACTIN,-0.309837294879209,126,0.0004147015299174685,0.35744491521586996
CTNNB1,lung,negative,INTS4,-0.3111884756973059,42,0.04485792736701899,0.8765264538901588
CTNNB1,lung,negative,BCOR,-0.32597911841540655,126,0.00019537963595966639,0.21932252225726911
MYC,pan-cancer,positive,MAX,0.3379145050950931,1178,7.453751087937034e-33,5.542981996544376e-29
MYC,pan-cancer,positive,TFAP4,0.3045729008026031,1178,1.0441365568498275e-26,5.1764810033424945e-23
MYC,pan-cancer,positive,SP1,0.2887475178542272,1178,4.686465601796224e-24,1.742545072387881e-20
MYC,pan-cancer,positive,AIRIM,0.28626849809022364,1178,1.1785163203547434e-23,3.5056146465272196e-20
MYC,pan-cancer,positive,POU5F1B,0.26887542580032786,349,3.4110614497110697e-07,1.570672351131664e-05
MYC,pan-cancer,positive,SCAP,0.26859801247351944,1178,6.475275486551818e-21,1.6051128718580866e-17
MYC,pan-cancer,positive,TAMM41,0.2645041019782966,1178,2.616580884397618e-20,5.559486784806538e-17
MYC,pan-cancer,positive,HSD17B10,0.2592112914122608,1178,1.5355953762387559e-19,2.854863753849877e-16
MYC,pan-cancer,positive,SCD,0.25752309271111007,1178,2.6776178448765994e-19,4.328038090819044e-16
MYC,pan-cancer,positive,ENO1,0.2572693338041908,1178,2.9099966992664855e-19,4.328038090819044e-16
MYC,pan-cancer,positive,ATP6V1G1,0.25282073710149283,1178,1.2333075137705335e-18,1.5285818876924288e-15
MYC,pan-cancer,positive,SMARCA5,0.25050463751796004,1178,2.586956304328832e-18,2.959677008790978e-15
MYC,pan-cancer,positive,CTPS1,0.24937458639689516,1178,3.703116431085148e-18,3.934032191394957e-15
MYC,pan-cancer,positive,PCYT1A,0.2472526960569095,1178,7.227142749012598e-18,6.7488506117467935e-15
MYC,pan-cancer,positive,DNM2,0.2472381258178256,1178,7.260244052171633e-18,6.7488506117467935e-15
MYC,pan-cancer,positive,SLC4A7,0.2449459511410682,1178,1.4844249979722787e-17,1.2986972349906882e-14
MYC,pan-cancer,positive,PMM2,0.23970932468698675,1178,7.400030016330898e-17,6.114480357382746e-14
MYC,pan-cancer,positive,ANKRD49,0.2393407160729356,1178,8.274099156437874e-17,6.476877723878973e-14
MYC,pan-cancer,positive,MIOS,0.23652865045892105,1178,1.9272617809721666e-16,1.4332082234199516e-13
MYC,pan-cancer,positive,CCDC115,0.23400419407710968,1178,4.0791905446094073e-16,2.889038141427415e-13
MYC,pan-cancer,positive,WDR24,0.23340210038993423,1178,4.87166848864964e-16,3.293469337803914e-13
MYC,pan-cancer,positive,MED23,0.23308531831820284,1178,5.347588923469128e-16,3.458030002554623e-13
MYC,pan-cancer,positive,HNRNPM,0.23281758185640433,1178,5.785280506730011e-16,3.5851865406914776e-13
MYC,pan-cancer,positive,TAFAZZIN,0.22871663075922846,1178,1.906952163274157e-15,1.0908499817067898e-12
MYC,pan-cancer,positive,AFG2B,0.22751491957090647,1178,2.693083314612777e-15,1.4834899310457717e-12
MYC,pan-cancer,negative,HAND2,-0.18593220534076832,1178,1.268115153671922e-10,1.5983624305561437e-08
MYC,pan-cancer,negative,TUBGCP3,-0.1895054607369675,1178,5.4973691267959094e-11,7.783374743461354e-09
MYC,pan-cancer,negative,FAM32A,-0.19184991896619538,1178,3.14855178364558e-11,4.6364763047683874e-09
MYC,pan-cancer,negative,HDAC2,-0.19320635915467974,1178,2.2733421935515184e-11,3.4857132417207974e-09
MYC,pan-cancer,negative,GATA3,-0.19516044497998108,1178,1.4160596011056861e-11,2.4152335336987066e-09
MYC,pan-cancer,negative,CDC6,-0.1954013673104539,1178,1.3353223709844268e-11,2.30933135158737e-09
MYC,pan-cancer,negative,SOX11,-0.19687832861080995,1178,9.301932062230767e-12,1.7079955007599777e-09
MYC,pan-cancer,negative,CDC73,-0.19960581980253725,1178,4.7356729044606056e-12,9.648447001101724e-10
MYC,pan-cancer,negative,RAD21,-0.1996949870579993,1178,4.631542301164513e-12,9.567351200724973e-10
MYC,pan-cancer,negative,MEPCE,-0.2003486349847629,1178,3.9337206940181436e-12,8.240313786215753e-10
MYC,pan-cancer,negative,CIAPIN1,-0.20189017188978603,1178,2.6704472669389874e-12,5.756168434954139e-10
MYC,pan-cancer,negative,PRPF6,-0.20199780002019493,1178,2.5988950698416796e-12,5.684318584375779e-10
MYC,pan-cancer,negative,TFAP2B,-0.20243711292542868,1178,2.3258139031792388e-12,5.191138646122823e-10
MYC,pan-cancer,negative,PHOX2A,-0.20467241303470368,1178,1.3169028595898718e-12,3.210868234537732e-10
MYC,pan-cancer,negative,FERMT2,-0.2057616840230917,1178,9.957424714343624e-13,2.510114877566656e-10
MYC,pan-cancer,negative,ICE1,-0.2077284589941237,1178,5.987133608251744e-13,1.5622217220268106e-10
MYC,pan-cancer,negative,WDR25,-0.20994099428060448,1178,3.3576516794292585e-13,9.422330835500257e-11
MYC,pan-cancer,negative,PHOX2B,-0.21104590734085957,1178,2.509256605886448e-13,7.176956442182526e-11
MYC,pan-cancer,negative,DHX38,-0.21376495345318236,1178,1.2169526580743906e-13,3.889660896937705e-11
MYC,pan-cancer,negative,FBXW7,-0.2226181492920979,1178,1.0772540359277935e-14,4.216315599040546e-12
MYC,pan-cancer,negative,GBF1,-0.22326335097402614,1178,8.990718225573629e-15,3.6140257342961236e-12
MYC,pan-cancer,negative,GJC1,-0.22467898668537137,1178,6.0346276974777754e-15,2.719788416502635e-12
MYC,pan-cancer,negative,ASCL1,-0.23170537662762383,1178,8.013074564965611e-16,4.767138320189341e-13
MYC,pan-cancer,negative,ISL1,-0.2565796099887301,1178,3.6469641033286035e-19,4.931027009891484e-16
MYC,pan-cancer,negative,MYCN,-0.41501290892538695,1178,2.9919807370616747e-50,4.449972950231829e-46
MYC,lung,positive,ATP6V1G1,0.42174786755448823,126,8.727099950734083e-07,0.003114997143977357
MYC,lung,positive,CFHR4,0.4027011158424051,42,0.00819246807772365,0.2597823557470306
MYC,lung,positive,WDR82,0.3994913639083473,126,3.586015992100964e-06,0.00885602509409254
MYC,lung,positive,POLR1H,0.3892827916968319,126,6.632200952661803e-06,0.011249760743435085
MYC,lung,positive,PYROXD1,0.38913542822238634,126,6.6903358501834745e-06,0.011249760743435085
MYC,lung,positive,ATP6V1C1,0.385680508168195,126,8.199534069559101e-06,0.011249760743435085
MYC,lung,positive,PRH2,0.38513511190117944,42,0.011781183738061377,0.2974929586862615
MYC,lung,positive,ALG13,0.3704709469103769,126,1.9544027990361583e-05,0.018563819817306523
MYC,lung,positive,NAPA,0.352834593860304,126,5.073749616246622e-05,0.03480592236745183
MYC,lung,positive,PRAMEF19,0.34525637385026253,42,0.025133189340430635,0.3776580189535463
MYC,lung,positive,SNF8,0.34419378439142384,126,7.935543939400777e-05,0.047448581815388816
MYC,lung,positive,CCDC115,0.34090013389886586,126,9.378675954974904e-05,0.047473737863675466
MYC,lung,positive,IPO9,0.34041339276433097,126,9.611624931907084e-05,0.047473737863675466
MYC,lung,positive,WDR7,0.33792641134484813,126,0.00010888440793280546,0.048018023898367214
MYC,lung,positive,ALG2,0.3362378998344717,126,0.00011843581631794502,0.048152461975752875
MYC,lung,positive,OR5L2,0.3360500133871011,117,0.00021202791874714536,0.05692615850120899
MYC,lung,positive,ACTR2,0.33582487764082525,126,0.00012088810505736468,0.048152461975752875
MYC,lung,positive,TMEM30A,0.33068366805097826,126,0.00015564374285276534,0.052745404794860326
MYC,lung,positive,AIRIM,0.32909978510905724,126,0.00016809520540974783,0.052745404794860326
MYC,lung,positive,MAX,0.3238441229038298,126,0.0002163555262239636,0.05692615850120899
MYC,lung,positive,TFAP4,0.3237689569881147,126,0.0002171307395767379,0.05692615850120899
MYC,lung,positive,LCE1F,0.32355223702780617,42,0.03660271184318873,0.42004673405176063
MYC,lung,positive,PGK1,0.3233701260676688,126,0.00022128730223987944,0.05692615850120899
MYC,lung,positive,PMVK,0.3225238550288094,126,0.0002303525513861501,0.058048842949309835
MYC,lung,positive,KRT8,0.3219653091123653,42,0.03758689536458508,0.4234429960083038
MYC,lung,negative,PLBD1,-0.32925065102170664,126,0.00016687048047959278,0.052745404794860326
MYC,lung,negative,RAD21,-0.32993941255384174,126,0.0001613837543516838,0.052745404794860326
MYC,lung,negative,RPS16,-0.33097461860321453,126,0.00015345186680235294,0.052745404794860326
MYC,lung,negative,NABP2,-0.3331122515464986,126,0.00013820681709399274,0.051714478105352193
MYC,lung,negative,GBF1,-0.3332948615249389,126,0.00013697207851348571,0.051714478105352193
MYC,lung,negative,ADORA3,-0.3338251081152705,42,0.0307302789016286,0.4006942807574551
MYC,lung,negative,KIF14,-0.33687725185959666,126,0.0001147309245284338,0.048152461975752875
MYC,lung,negative,HLA-DMA,-0.3382925251849591,126,0.00010691042743036522,0.048018023898367214
MYC,lung,negative,TUBGCP3,-0.3393731215588573,126,0.00010127694367110846,0.048018023898367214
MYC,lung,negative,ZC3H18,-0.34189579523627667,126,8.918475428708533e-05,0.047473737863675466
MYC,lung,negative,PRPF18,-0.3420918304587675,126,8.830386607133902e-05,0.047473737863675466
MYC,lung,negative,POLR2K,-0.3562600461213563,117,8.069486703297418e-05,0.047448581815388816
MYC,lung,negative,RPS17,-0.3568521530443973,117,7.836492716411581e-05,0.047448581815388816
MYC,lung,negative,MED27,-0.359193791330358,126,3.620211158964784e-05,0.026295510229939503
MYC,lung,negative,SELP,-0.36249821999930865,126,3.029159255570806e-05,0.023377536554867694
MYC,lung,negative,AGO1,-0.36306914957074415,126,2.936707606874664e-05,0.023377536554867694
MYC,lung,negative,DSN1,-0.3637636105084083,126,2.827823049187683e-05,0.023377536554867694
MYC,lung,negative,MYCN,-0.3707134315825665,126,1.928177191867819e-05,0.018563819817306523
MYC,lung,negative,GSE1,-0.37175228435264984,126,1.8195237224319715e-05,0.018563819817306523
MYC,lung,negative,ZNF365,-0.37304029076864603,42,0.014967347573468065,0.3178784043762188
MYC,lung,negative,CDT1,-0.38201280472137183,126,1.0150456878545282e-05,0.012533784153627714
MYC,lung,negative,DHX38,-0.3870688872391069,126,7.5580283267754095e-06,0.011249760743435085
MYC,lung,negative,ECD,-0.4195336566874595,126,1.0090693696071775e-06,0.003114997143977357
MYC,lung,negative,ORC6,-0.4372508717674261,126,3.066367658390784e-07,0.0018931753922904703
MYC,lung,negative,ASCL1,-0.44722000431610687,126,1.5218470820099002e-07,0.0018791767768658247
