sampleID	mouseID	animal	genotype	week	tumor	timesimple	clusterK12	nCount_RNA	nFeature_RNA	Cldn4_tpm	Cldn4_log1p	Cldn4_pos	IFN_module	MHC_module	TJ_module	IFN_tpm	MHC_tpm	TJ_tpm	Epcam_tpm	Ptprc_tpm	Cd3d_tpm	Nkg7_tpm
KP_30w_ND_m1_T2_P2_S28	KP_30w_ND_m1_T2	KP_30w_ND_m1	KP	30w	T2	08_KP_30w_ND	9	19150.8222534273	3984	0	0	0	-0.0269939171746424	-0.260310201946975	0.18160389961201	0.928531602899203	0.984736129515142	1.75000399400855	5.97358872787651	0	0	0
K_30w_ND_m1_T0_P1_S20	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	4	23586.3663530871	4677	0	0	0	0.125237528673015	0.263518815958262	0.175164236467753	1.73828075281207	3.25230192533949	2.02803839652768	7.02879976049949	0	0	0
KP_12w_ND_m6_T0_P2_S322	KP_12w_ND_m6	KP_12w_ND_m6	KP	12w	T0	06_KP_12w_ND	3	24543.1348088459	4649	4.29784730945102	1.66730057002139	1	0.128853245136143	0.146338628837564	0.240268617499942	1.76094481265159	3.07387272425669	2.38000921578716	8.62371776682948	0	0	0
K_30w_ND_m1_T0_P1_S72	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	4	15462.1521999537	2945	0	0	0	0.0930875147312462	0.218817236459174	0.129103514756153	1.17973118093983	2.23287452659561	1.39298585249372	8.05379890045744	0	0	0
K_30w_ND_m2_T0_P3_S51	K_30w_ND_m2	K_30w_ND_m2	K	30w	T0	05_K_30w_ND	2	15242.5887686273	3051	0	0	0	0.0752991404546777	0.194984978909346	0.206631111365206	1.12681750472304	2.31782446925727	1.55767214964218	7.39915295313592	0	0	0
KP_30w_ND_m1_T2_P1_S249	KP_30w_ND_m1_T2	KP_30w_ND_m1	KP	30w	T2	08_KP_30w_ND	9	16597.7366982181	3531	4.43357191776466	1.69259672942557	1	0.00615330669121572	-0.336714986340046	0.140708899580857	0.889533066906938	0.507217685712129	1.51735145897187	6.48819294370061	0	0	0
KP_30w_ND_m1_T1_P2_S219	KP_30w_ND_m1_T1	KP_30w_ND_m1	KP	30w	T1	08_KP_30w_ND	9	9322.50298436782	1611	0	0	0	0.0727736261393511	0.255226473293966	0.0532991640262008	0.799399600576585	2.06049145355922	0.796752271627172	0	0	0	0
K_30w_ND_m2_T0_P2_S267	K_30w_ND_m2	K_30w_ND_m2	K	30w	T0	05_K_30w_ND	2	21821.0174672067	4822	5.46674505285584	1.86667289890335	1	0.0243518128272251	0.246232497594159	0.159140774585994	1.3116365704573	3.23815452060479	1.81493999548374	6.10131931442302	0	0	0
K_12w_ND_m1_T0_P1_S23	K_12w_ND_m1	K_12w_ND_m1	K	12w	T0	04_K_12w_ND	5	29588.120145949	6962	7.96381370829893	2.193195773516	1	0.00858085706071077	-0.0763166340365325	0.204978789970189	1.60148413100864	2.92142903308725	2.52910525400467	6.44431125199158	0	0	0
KP_12w_ND_m4_T0_P1_S218	KP_12w_ND_m4	KP_12w_ND_m4	KP	12w	T0	06_KP_12w_ND	3	16394.4984364955	3190	0	0	0	0.0458544339795496	0.148897204328378	0.269842902912916	1.05259216537402	2.18734221110098	2.00820006776112	8.18327969066916	0	0	0
K_12w_ND_m2_T0_P2_S318	K_12w_ND_m2	K_12w_ND_m2	K	12w	T0	04_K_12w_ND	1	21259.0033602219	4733	0	0	0	0.081592165682633	0.358917521103733	0.159550217860554	1.39864377034512	3.24020660524676	1.86014992660885	6.90672829420584	0	0	0
K_30w_ND_m1_T0_P2_S380	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	3	17229.8893644064	3353	1.28661680180591	0.827073346041492	1	0.102425742113513	0.379571709006852	0.156341546342807	1.29423130411054	2.81910400786882	1.54331007963358	0	0	0	0
KP_30w_ND_m3_T9_P1_S174	KP_30w_ND_m3_T9	KP_30w_ND_m3	KP	30w	T9	08_KP_30w_ND	8	30505.3153402839	7526	0	0	0	0.122969996873923	0.143173700568628	0.162272651118445	2.02238172646074	3.56643752975258	2.27171551795113	8.25782572098765	0	0	0
KP_12w_ND_m1_T0_P1_S45	KP_12w_ND_m1	KP_12w_ND_m1	KP	12w	T0	06_KP_12w_ND	5	32435.1251764449	8005	7.96236179990574	2.19303378599159	1	-0.0261226761143813	-0.39726350742598	0.254708856449003	1.65863556765298	2.10273069848191	2.82100398158444	7.85105677241972	0	0	0
K_12w_ND_m2_T0_P1_S267	K_12w_ND_m2	K_12w_ND_m2	K	12w	T0	04_K_12w_ND	1	18482.1514360317	4069	0	0	0	0.036816953723155	0.258612237849928	0.161760504723422	1.230829131062	2.89132774616161	1.60966379360828	7.01705843175291	0	0	0
K_30w_ND_m3_T0_P2_S208	K_30w_ND_m3	K_30w_ND_m3	K	30w	T0	05_K_30w_ND	3	29864.1565493687	6996	6.09994879917894	1.96008757263802	1	0.105703120571921	0.217375951406264	0.258419875014579	1.88821599510692	3.45440938306947	2.70766509420196	7.01262701644413	0	0	0
K_12w_ND_m2_T0_P1_S211	K_12w_ND_m2	K_12w_ND_m2	K	12w	T0	04_K_12w_ND	1	20843.9367430331	4629	0	0	0	0.147978270803344	0.367692769438902	0.210395519095657	1.65671038180332	3.42458959837546	1.92854756768018	3.9443353967444	0	0	0
KP_30w_ND_m3_T1_P2_S284	KP_30w_ND_m3_T1	KP_30w_ND_m3	KP	30w	T1	08_KP_30w_ND	10	29134.2507516998	6869	6.47364911057323	2.0113833819512	1	0.0294233855844775	-0.126053006285765	0.223844771853101	1.64467440929754	2.67399107552704	2.46698030469227	8.06543251855923	0	0	0
KP_30w_ND_m3_T7_P1_S323	KP_30w_ND_m3_T7	KP_30w_ND_m3	KP	30w	T7	08_KP_30w_ND	5	21893.5568954211	4612	8.48674775642018	2.24989585171745	1	0.265157184853762	0.663303362802398	0.314325959203684	2.01381525356383	4.51781553714168	2.33314276916277	9.24942181448312	0	0	0
KP_30w_ND_m1_T1_P5_S65	KP_30w_ND_m1_T1	KP_30w_ND_m1	KP	30w	T1	08_KP_30w_ND	10	21418.5680408502	4418	5.33810619075591	1.84658001574432	1	0.00829908567881193	-0.178041143316099	0.263993620439545	1.1893214918283	1.6467358245671	2.21128748581059	7.42272867531734	0	0	0
KP_12w_ND_m3_T0_P1_S146	KP_12w_ND_m3	KP_12w_ND_m3	KP	12w	T0	06_KP_12w_ND	5	31543.0301226667	7503	8.62500728164559	2.26436463670817	1	-0.029167917743389	-0.183123605429875	0.283920521032406	1.60040676917045	2.55414843162939	2.85102164608254	8.15569831588681	0	0	0
K_12w_ND_m2_T0_P1_S199	K_12w_ND_m2	K_12w_ND_m2	K	12w	T0	04_K_12w_ND	1	18600.4524578851	4087	0	0	0	0.149684623446596	0.375534476456582	0.248828874097315	1.53396463347855	3.17525389525278	1.94295414745864	6.94152332099291	0	0	0
K_12w_ND_m2_T0_P2_S308	K_12w_ND_m2	K_12w_ND_m2	K	12w	T0	04_K_12w_ND	1	18795.0211555577	4018	0	0	0	0.149072679802366	0.375782220468733	0.192507157824856	1.52636154450935	3.29658732942688	1.8029730470474	6.74144739824068	0	0	0
K_30w_ND_m3_T0_P1_S168	K_30w_ND_m3	K_30w_ND_m3	K	30w	T0	05_K_30w_ND	5	14453.3253326836	3372	3.97456105192936	1.60433713595003	1	0.00346935438448998	-0.0166582255152435	0.188435845389832	0.76868697634688	1.42111589824478	1.48064806813668	8.08334959322347	0	0	0
K_12w_ND_m2_T0_P1_S244	K_12w_ND_m2	K_12w_ND_m2	K	12w	T0	04_K_12w_ND	1	20218.2373466858	4588	0	0	0	0.00137465298338751	0.0533724389398383	0.199969453184425	1.14538839648606	2.34632500938936	1.85347171693899	6.61945421228446	0	0	0
T_0w_ND_f1_T0_P1_S44	T_0w_ND_f1	T_0w_ND_f1	T	0w	T0	01_T_early_ND	1	21112.3690126318	4944	2.26130865652267	1.18212854320899	1	0.214184366824145	0.724031471755745	0.223443026154474	1.8346331634058	4.86800143722668	1.98201020994024	6.12729881567158	0	0	0
KP_30w_ND_m3_T9_P1_S157	KP_30w_ND_m3_T9	KP_30w_ND_m3	KP	30w	T9	08_KP_30w_ND	4	22725.5690307171	4669	4.88302895226461	1.77207175721384	1	0.0793976253042142	0.186148766720144	0.218678538416911	1.53023093200662	2.84758098679681	2.09359102855514	8.86279638846867	0	0	0
K_30w_ND_m1_T0_P2_S349	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	2	20039.7432727096	4274	0	0	0	0.114150961669659	0.5757508237805	0.142922914201245	1.46963000612655	3.9331128661661	1.69843939908147	4.85847562144743	0	0	0
KP_30w_ND_m2_T2_P2_S246	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	5	25599.2105925722	5413	8.73964010639841	2.27620416691001	1	-0.0337225790396275	-0.287023553358231	0.354528270360932	1.26942900866115	1.63986962662586	2.78215534056882	8.19759743935368	0	0	0
KP_30w_ND_m1_T4_P4_S269	KP_30w_ND_m1_T4	KP_30w_ND_m1	KP	30w	T4	08_KP_30w_ND	5	28783.652744832	7000	9.94481977243617	2.39286626418198	1	0.0670661087587731	-0.117134665055485	0.330690523843336	1.71931711035331	2.26943092098947	2.88633989461533	8.32983804066889	0	0	0
K_12w_ND_m2_T0_P2_S322	K_12w_ND_m2	K_12w_ND_m2	K	12w	T0	04_K_12w_ND	1	22099.1328079716	4724	0	0	0	0.106498005347591	0.190867784643819	0.221513180388624	1.55255637937553	2.89777886904376	2.09088394521264	6.32797920374001	0	0	0
KP_12w_ND_m2_T0_P1_S55	KP_12w_ND_m2	KP_12w_ND_m2	KP	12w	T0	06_KP_12w_ND	6	28861.4093244207	6421	8.33547352913172	2.23382150191302	1	0.171851732391208	0.124965754464085	0.265033581317843	2.06772402412523	3.25458357499869	2.64989786349313	6.606916228232	0	0	0
KP_30w_ND_m2_T1_P4_S216	KP_30w_ND_m2_T1	KP_30w_ND_m2	KP	30w	T1	08_KP_30w_ND	5	25943.9367631798	5696	9.00327029162988	2.30291206869465	1	-0.106751634927305	-0.417027630291876	0.331492813520006	1.08993877725985	1.39560855489906	2.72161788088065	7.46997400557205	0	0	0
KP_30w_ND_m1_T1_P5_S66	KP_30w_ND_m1_T1	KP_30w_ND_m1	KP	30w	T1	08_KP_30w_ND	8	22941.4643488868	4895	0	0	0	-0.00434047508456042	-0.170069946545545	0.182893081976862	1.19790998751353	1.68865558016881	1.96072379545934	7.68414151593772	0	0	0
KP_30w_ND_m2_T1_P5_S01	KP_30w_ND_m2_T1	KP_30w_ND_m2	KP	30w	T1	08_KP_30w_ND	10	29597.9856211012	6930	9.68223745432164	2.36858231105842	1	-0.0232196427898629	-0.0506725766158436	0.304788611235851	1.54564659888708	2.7774767656045	2.74205022047684	7.31474626222612	0	0	0
K_30w_ND_m1_T0_P3_S362	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	1	22739.2391052766	5151	0	0	0	0.151818832789317	0.368009914828993	0.236920773867614	1.72022874376349	3.51617470266319	2.13694047248914	5.41159830137551	0	0	0
KP_30w_ND_m2_T4_P5_S322	KP_30w_ND_m2_T4	KP_30w_ND_m2	KP	30w	T4	08_KP_30w_ND	12	25356.2305933666	5330	9.34964386798361	2.33695211022891	1	0.0721554768589044	-0.0319083713887386	0.261531182601774	1.56747199237304	2.34694362715896	2.49696021024311	10.2230704584241	0	0	0
KP_12w_ND_m2_T0_P1_S83	KP_12w_ND_m2	KP_12w_ND_m2	KP	12w	T0	06_KP_12w_ND	6	32049.0551099414	7876	1.37903677054297	0.866695687503588	1	0.116880997503129	-0.0412767578432218	0.309316136845855	1.94379336548453	3.0120901099779	2.95113888097288	7.02999644127631	0	0	0
KP_30w_ND_m2_T5_P4_S256	KP_30w_ND_m2_T5	KP_30w_ND_m2	KP	30w	T5	08_KP_30w_ND	5	23038.8085579573	4748	8.84428482941303	2.28689106642686	1	-0.00824089015140222	0.0676606609081705	0.283851071929089	1.23894495952272	2.45511515208292	2.38748494959888	8.13063353834139	0	0	0
K_12w_ND_m1_T0_P4_S163	K_12w_ND_m1	K_12w_ND_m1	K	12w	T0	04_K_12w_ND	2	21345.2920581626	4962	0	0	0	0.0969960954514886	0.232995898071944	0.223567680916423	1.49520915270502	2.94145817436362	1.97942422142462	7.54335934286292	0	0	0
KP_30w_ND_m2_T1_P0_S177	KP_30w_ND_m2_T1	KP_30w_ND_m2	KP	30w	T1	08_KP_30w_ND	5	31025.4035975888	7692	8.91777553478397	2.29432865570597	1	0.0320482869385332	-0.054899013747986	0.30811378248786	1.7151427134796	2.58214464524173	2.86044784960491	8.78796321598019	0	0	0
KP_12w_ND_m1_T0_P1_S54	KP_12w_ND_m1	KP_12w_ND_m1	KP	12w	T0	06_KP_12w_ND	8	26828.8180687757	6139	5.96846889532316	1.94139552995595	1	0.0184829031077671	-0.0131222472652305	0.283567668722875	1.46638686164767	2.58048430815419	2.61598688378705	6.95900554999554	0	0	0
KP_12w_ND_m3_T0_P1_S137	KP_12w_ND_m3	KP_12w_ND_m3	KP	12w	T0	06_KP_12w_ND	8	24011.1920352032	5860	2.83153742635831	1.34326613945012	1	0.0555080305294403	-0.20190858866599	0.195087629081028	1.46982340843817	1.91390150778447	2.09707157912505	8.19411026853564	0	0	0
K_30w_ND_m3_T0_P2_S247	K_30w_ND_m3	K_30w_ND_m3	K	30w	T0	05_K_30w_ND	2	25538.5442617338	6824	0	0	0	0.117993409977988	0.21438724185087	0.169039244456533	1.72385064231504	3.26398999418594	2.04976457394071	5.25415429199964	0	0	0
T_0w_ND_f1_T0_P1_S57	T_0w_ND_f1	T_0w_ND_f1	T	0w	T0	01_T_early_ND	1	22961.6762057064	5335	0	0	0	0.487307370737068	0.999314279463069	0.190541179904126	2.83346230956173	5.915765061555	2.02355850705543	5.58944714188898	0	0	0
KP_30w_ND_m1_T4_P4_S253	KP_30w_ND_m1_T4	KP_30w_ND_m1	KP	30w	T4	08_KP_30w_ND	5	31042.230531061	6877	10.4059302272533	2.43413341551883	1	0.0830396569372006	-0.303250097059124	0.301604747485632	1.88016333497085	2.0840970979045	2.9108408883617	9.73763203888413	0	0	0
KP_12w_ND_m3_T0_P1_S110	KP_12w_ND_m3	KP_12w_ND_m3	KP	12w	T0	06_KP_12w_ND	8	26136.8120535479	6019	1.70286004307107	0.994310487585681	1	0.00147591945301873	0.170832172371295	0.217494425072233	1.41332655193476	3.12292511632093	2.29012743463382	8.31241828077741	0	0	0
K_12w_ND_m2_T0_P2_S317	K_12w_ND_m2	K_12w_ND_m2	K	12w	T0	04_K_12w_ND	1	16058.8987778283	3281	0	0	0	0.0633591157044145	0.403339610700174	0.155609366768417	1.08917744768691	2.96191150772822	1.50580800240548	3.25257354373685	0	0	0
K_12w_ND_m2_T0_P2_S376	K_12w_ND_m2	K_12w_ND_m2	K	12w	T0	04_K_12w_ND	1	17788.1728595077	3753	0	0	0	0.0567688955563806	0.560716450199197	0.199999241798306	1.19530938883705	3.65465912620315	1.76305567186187	6.54993116553734	0	0	0
KP_30w_ND_m2_T2_P5_S124	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	4	22722.7848144778	4529	0	0	0	0.0574530119393346	0.316914521238836	0.153540648215725	1.44932114222682	3.40191614966261	1.95050905643067	6.46296970103665	0	0	0
KP_12w_ND_m2_T0_P1_S22	KP_12w_ND_m2	KP_12w_ND_m2	KP	12w	T0	06_KP_12w_ND	6	29611.6432184148	6547	6.51715886815044	2.01718825648716	1	0.0786685652501733	-0.0451028585915126	0.30543904989283	1.80716220694023	2.87217296042013	2.79780592770459	7.5542062424548	0	0	0
KP_30w_ND_m2_T4_P1_S90	KP_30w_ND_m2_T4	KP_30w_ND_m2	KP	30w	T4	08_KP_30w_ND	5	22914.4976383258	4758	7.74516914704587	2.16850145042712	1	0.034369308105087	-0.124447859469497	0.311250014473989	1.32446103441356	1.9548780274219	2.45136037511307	8.39607706388077	0	0	0
K_12w_ND_m1_T0_P1_S22	K_12w_ND_m1	K_12w_ND_m1	K	12w	T0	04_K_12w_ND	2	21014.2109983132	4556	0	0	0	0.111158737111381	0.2249359058067	0.258639962559944	1.54552591914032	3.01612947909498	2.162036615363	7.54297064458634	0	0	0
KP_30w_ND_m3_T1_P1_S52	KP_30w_ND_m3_T1	KP_30w_ND_m3	KP	30w	T1	08_KP_30w_ND	8	32760.532769419	8463	5.85691592638204	1.92525776723567	1	0.0802121794672848	0.0544848528221549	0.226721256436079	1.94769169009859	3.34961330536452	2.56923893965856	7.67360491187679	0	0	0
KP_30w_ND_m3_T9_P1_S110	KP_30w_ND_m3_T9	KP_30w_ND_m3	KP	30w	T9	08_KP_30w_ND	5	27195.6385703299	6070	8.65051056150307	2.2670108218791	1	0.0317076476330774	-0.137897102371262	0.289669534784265	1.56892189173407	2.37345142136432	2.65114341131779	9.35524249152881	0	0	0
K_12w_ND_m1_T0_P4_S126	K_12w_ND_m1	K_12w_ND_m1	K	12w	T0	04_K_12w_ND	2	18541.9396619853	4040	0	0	0	0.11639619791304	0.378293924660797	0.262186168765886	1.40102532561153	3.14013048768709	1.92172100670069	6.33750117514365	0	0	0
K_30w_ND_m3_T0_P2_S239	K_30w_ND_m3	K_30w_ND_m3	K	30w	T0	05_K_30w_ND	1	24126.3656115683	5514	2.64359449235406	1.29297069229281	1	0.055099556175245	0.0881985961989666	0.276391315396008	1.50838121358516	2.91971362975167	2.30517412812068	7.07861071101439	0	0	0
KP_12w_ND_m3_T0_P1_S106	KP_12w_ND_m3	KP_12w_ND_m3	KP	12w	T0	06_KP_12w_ND	3	21680.1900017236	4637	5.96086545752663	1.94030381396162	1	0.0853379646208583	-0.0728528550983171	0.306027583899663	1.45948332900762	2.20159845752613	2.38217488254691	7.6595070074265	0	0	0
KP_30w_ND_m1_T2_P4_S108	KP_30w_ND_m1_T2	KP_30w_ND_m1	KP	30w	T2	08_KP_30w_ND	12	34368.2283647805	8213	9.50898208013294	2.35223032768959	1	0.139798536935744	0.0629949916292489	0.302534028232454	2.26392161076287	3.57027974405639	3.0158541208825	9.96857009393196	0	0	0
K_30w_ND_m2_T0_P3_S27	K_30w_ND_m2	K_30w_ND_m2	K	30w	T0	05_K_30w_ND	4	30455.1150105994	7999	0	0	0	0.151726477445069	0.132965179425702	0.230937636387652	2.08335588965084	3.58230098786959	2.48398253277303	7.99782317814773	0	0	0
T_0w_ND_f1_T0_P1_S66	T_0w_ND_f1	T_0w_ND_f1	T	0w	T0	01_T_early_ND	1	18544.378137748	4029	0	0	0	0.215023699934905	0.6396128155416	0.117142421881367	1.71660915939443	3.98351202998439	1.49967433495456	4.91702484907148	0	0	0
K_2w_ND_m3_T0_P1_S282	K_2w_ND_m3	K_2w_ND_m3	K	2w	T0	02_KorKP_early_ND	2	22684.8982535123	4924	0	0	0	0.144572273350821	0.670392245693859	0.222956572180005	1.71154696479202	4.69101583200564	2.07069153247767	6.08654850721127	0	0	0
T_0w_ND_m1_T0_P1_S132	T_0w_ND_m1	T_0w_ND_m1	T	0w	T0	01_T_early_ND	1	18817.9072548504	4081	0	0	0	0.105117856905356	0.170062688679314	0.250404608745903	1.36242711974595	2.47566619705609	1.94470015348418	5.63619630016209	0	0	0
K_12w_ND_m1_T0_P1_S78	K_12w_ND_m1	K_12w_ND_m1	K	12w	T0	04_K_12w_ND	5	31748.3064460978	8030	9.52028088897865	2.35330490742637	1	0.116095411385918	0.0581526878811036	0.286129204218369	2.03675272550958	3.33329719947934	2.88930290032838	8.79793883388814	0	0	0
K_30w_ND_m2_T0_P1_S142	K_30w_ND_m2	K_30w_ND_m2	K	30w	T0	05_K_30w_ND	4	27766.2182612097	6619	0	0	0	0.110798273379245	0.161844193210321	0.172978603907828	1.79515446667345	3.47083413838578	2.23422255561274	7.20235097570464	0	4.98134401722084	0
K_12w_ND_m3_T0_P2_S222	K_12w_ND_m3	K_12w_ND_m3	K	12w	T0	04_K_12w_ND	1	30772.8132047243	8008	5.11469785531798	1.81069535750433	1	0.316995756552183	0.657417952372865	0.249657383626878	2.66299512133125	5.49861854845537	2.63393536504041	7.59844445269588	0	0	0
K_30w_ND_m1_T0_P3_S347	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	4	27933.8574403768	6268	0	0	0	0.123616962561783	0.154202168025017	0.25508314057339	1.94447950944666	3.26934186149294	2.47949616659364	8.35591363704513	0	0	0
KP_12w_ND_m1_T0_P2_S125	KP_12w_ND_m1	KP_12w_ND_m1	KP	12w	T0	06_KP_12w_ND	8	26905.1219935796	6458	0	0	0	0.0345359109040145	-0.284126366971131	0.181409247944237	1.53261050791731	2.00462456428451	2.18661626168393	7.78610543467425	0	0	0
KP_30w_ND_m3_T1_P1_S04	KP_30w_ND_m3_T1	KP_30w_ND_m3	KP	30w	T1	08_KP_30w_ND	5	24454.5553212234	5250	6.64154776459054	2.03360016964875	1	-0.010157858862725	-0.121484625301389	0.240241654540822	1.3412935964522	2.23162387358534	2.28126270704118	8.91109853998758	0	0	0
KP_12w_ND_m4_T0_P1_S205	KP_12w_ND_m4	KP_12w_ND_m4	KP	12w	T0	06_KP_12w_ND	5	33336.8987963288	8035	8.05112483442698	2.20288904108524	1	0.0111630800140696	-0.155157166947081	0.31489472934227	1.76938116865257	2.93486677888387	3.0060799185883	8.48827481366339	0	0	0
KP_30w_ND_m2_T1_P0_S185	KP_30w_ND_m2_T1	KP_30w_ND_m2	KP	30w	T1	08_KP_30w_ND	10	32171.1410854459	8444	6.96241214713764	2.0747319875109	1	-0.00139833388718313	-0.198151762970732	0.319143735511861	1.69690018221982	2.56230921098644	2.95268730497093	7.47401849357224	0	0	0
K_12w_ND_m2_T0_P2_S341	K_12w_ND_m2	K_12w_ND_m2	K	12w	T0	04_K_12w_ND	1	20450.4908293008	4647	0	0	0	0.134450803294521	0.12344088164517	0.195832937206557	1.55468128962636	2.53411727263445	1.91761374486122	5.61690034267949	0	0	0
KP_30w_ND_m1_T2_P4_S192	KP_30w_ND_m1_T2	KP_30w_ND_m1	KP	30w	T2	08_KP_30w_ND	12	26826.0266169726	6644	7.23160780146982	2.10798135423227	1	-0.00509720926570623	-0.223867799683309	0.26940322105472	1.38482467609627	2.08185805488936	2.36832707873534	6.7538884491829	0	0	0
KP_12w_ND_m6_T0_P2_S302	KP_12w_ND_m6	KP_12w_ND_m6	KP	12w	T0	06_KP_12w_ND	5	24354.574142186	4755	10.2805835601249	2.42308297878538	1	0.0684505158443544	-0.00930889891756659	0.272910317788792	1.54762353719986	2.44837844012065	2.52373535763513	8.45593867825099	0	0	0
K_30w_ND_m3_T0_P1_S142	K_30w_ND_m3	K_30w_ND_m3	K	30w	T0	05_K_30w_ND	1	12835.9069132173	2455	0	0	0	0.0418817238189902	0.166899887170825	0.18893467576619	0.908794059846363	2.10176146699063	1.40835758880089	6.77659013401166	0	0	0
KP_30w_ND_m3_T1_P2_S274	KP_30w_ND_m3_T1	KP_30w_ND_m3	KP	30w	T1	08_KP_30w_ND	5	29104.2884397569	6807	10.4092234015004	2.43442209858655	1	0.0230058271901873	-0.19030579982398	0.354212040670979	1.59569033945393	2.29854855430572	2.96998323702964	8.08805827045719	0	0	0
K_30w_ND_m1_T0_P1_S30	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	1	19022.3757677595	4144	0	0	0	0.110065753811157	0.558155536211163	0.166714113261826	1.43153869098973	3.84480775137999	1.76380559022099	5.60150339215753	0	0	0
KP_30w_ND_m2_T5_P1_S136	KP_30w_ND_m2_T5	KP_30w_ND_m2	KP	30w	T5	08_KP_30w_ND	10	25407.0399619195	5309	8.31143718911316	2.2312434498491	1	0.0107092895455677	-0.25892326035334	0.317100045324351	1.37882791711557	1.87087836617555	2.58148975176494	8.84780433913238	0	0	0
K_2w_ND_m5_T0_P1_S351	K_2w_ND_m5	K_2w_ND_m5	K	2w	T0	02_KorKP_early_ND	2	15482.7759353868	3123	0	0	0	0.0989862225474136	0.504879153490254	0.169480888555041	1.18428719294169	3.57372140355179	1.53469237289727	6.92310545819213	0	0	0
KP_30w_ND_m3_T7_P3_S328	KP_30w_ND_m3_T7	KP_30w_ND_m3	KP	30w	T7	08_KP_30w_ND	8	24627.308268501	4953	0	0	0	0.0477567710120733	0.220914671672146	0.137118772006175	1.52297463354484	3.2890252458912	1.93671319101877	8.43361711387541	0	0	0
K_12w_ND_m1_T0_P4_S164	K_12w_ND_m1	K_12w_ND_m1	K	12w	T0	04_K_12w_ND	1	17548.8510328977	3801	0	0	0	0.0891133924634982	0.367082559511034	0.0765022897377278	1.24837565984523	2.95604992457562	1.3209878888744	4.6928662760402	0	0	0
KP_30w_ND_m1_T1_P2_S244	KP_30w_ND_m1_T1	KP_30w_ND_m1	KP	30w	T1	08_KP_30w_ND	9	15715.8052801648	2947	5.48357972218411	1.86927278409595	1	0.0130319382969802	-0.0346918016849538	0.291328635073276	0.914442880818011	1.60249335447277	1.92012155250284	5.38015578824736	0	0	0
KP_12w_ND_m3_T0_P1_S135	KP_12w_ND_m3	KP_12w_ND_m3	KP	12w	T0	06_KP_12w_ND	5	30811.7246243772	7840	6.46617578880386	2.01038292546083	1	0.094046348941122	-0.165210468329188	0.27329912455445	1.94055743471113	2.74177671926287	2.80032800444914	6.91544955241399	0	0	0
KP_30w_ND_m1_T3_P4_S326	KP_30w_ND_m1_T3	KP_30w_ND_m1	KP	30w	T3	08_KP_30w_ND	11	26311.0478229325	5932	9.29940094548093	2.33208573291128	1	0.0201103851194904	-0.349833165294344	0.217386964507375	1.40930026337899	1.52698573598692	2.35526950538285	5.04134374271181	0	0	0
KP_12w_ND_m3_T0_P1_S177	KP_12w_ND_m3	KP_12w_ND_m3	KP	12w	T0	06_KP_12w_ND	7	29644.201838443	7148	0	0	0	0.0481855447494646	0.0777099529865511	0.118766918310865	1.73411028872282	3.13202603105547	2.20663381047875	7.52647852700498	0	0	0
KP_30w_ND_m3_T7_P1_S357	KP_30w_ND_m3_T7	KP_30w_ND_m3	KP	30w	T7	08_KP_30w_ND	8	24949.2879508038	5423	0	0	0	0.0505130847043495	0.11222401921153	0.0906379792703713	1.5154155185174	2.94330460699692	1.77692929215112	7.12458074133236	0	0	0
KP_30w_ND_m3_T7_P3_S310	KP_30w_ND_m3_T7	KP_30w_ND_m3	KP	30w	T7	08_KP_30w_ND	5	28853.1917189305	6052	8.28960933355128	2.2288964995789	1	-0.0687603041283035	-0.473825019807031	0.256258834208206	1.35701598962257	1.48878674484358	2.67495296924829	8.45382634825407	0	0	0
KP_30w_ND_m2_T2_P1_S355	KP_30w_ND_m2_T2	KP_30w_ND_m2	KP	30w	T2	08_KP_30w_ND	10	32864.4863600278	8091	0	0	0	0.0287229084889867	-0.160837520727886	0.194443939906886	1.7999679864364	2.63513475340301	2.50215619314658	7.39347445569344	0	0	0
KP_30w_ND_m3_T9_P2_S275	KP_30w_ND_m3_T9	KP_30w_ND_m3	KP	30w	T9	08_KP_30w_ND	9	12079.137029273	2111	0	0	0	0.0618013520238253	0.241364078564301	0.0825443145419145	0.876755264073304	2.15217515849265	1.0811645339911	5.15629519901662	0	0	0
K_30w_ND_m1_T0_P1_S48	K_30w_ND_m1	K_30w_ND_m1	K	30w	T0	05_K_30w_ND	1	19763.1625636941	4293	0	0	0	0.135981915999949	0.431491519857477	0.252752553138586	1.56245403289816	3.46172315667012	2.07761512942082	6.22421052918645	0	0	0
