spec	estimator	cohort	model	model_name	n	k	ll	aic	bic	aicc	delta_bic	lr_vs_saturated	df	p_vs_saturated	srmr	resid_r_TC	resid_r_TI	resid_r_CI	is_winner
tcga_cd3_krt56	within_cohort_primary	KIRC	M1	M1_TACSTD2_to_CLDN4_to_immune	533	5	-2239.9463417909446	4489.892683581889	4511.285290702718	4490.006535574299	0.0	2.1439515196452703	1	0.14313279228426495	0.024499317229685846	-1.6653345369377348e-16	-0.06001082625930667	2.7755575615628914e-17	True
tcga_cd3_krt56	within_cohort_primary	KIRC	M2	M2_CLDN4_to_TACSTD2_to_immune	533	5	-2241.547465809689	4493.094931619378	4514.487538740207	4493.208783611788	3.202248037488971	5.346199557134241	1	0.02076748955583216	0.038745578949835165	-2.7755575615628914e-16	-1.3877787807814457e-17	-0.09490689821581706	False
tcga_cd3_krt56	within_cohort_primary	KIRC	M3	M3_independent	533	5	-2263.6937791686346	4537.387558337269	4558.780165458098	4537.501410329679	47.4948747553799	49.63882627502517	1	1.8481969311707225e-12	0.12265121321138465	0.29820439941816834	-0.030928862028129472	-0.01942838836964303	False
tcga_cd3_krt56	within_cohort_primary	KIRC	saturated	saturated	533	6	-2238.874366031122	4489.748732062244	4515.419860607239	4489.9084278797345	4.134569904520504	0.0	0	1.0	1.7490050681273225e-16	-1.6653345369377348e-16	-5.551115123125783e-17	-6.938893903907228e-17	False
tcga_cd3_krt56	within_cohort_primary	STAD	M1	M1_TACSTD2_to_CLDN4_to_immune	412	5	-1730.3785879470843	3470.7571758941685	3490.862292640916	3470.9049591454	0.0	0.9731266626217803	1	0.32390163427650104	0.01873297634802784	-1.1102230246251565e-16	-0.04588623341629408	-1.1102230246251565e-16	True
tcga_cd3_krt56	within_cohort_primary	STAD	M2	M2_CLDN4_to_TACSTD2_to_immune	412	5	-1734.4860941084648	3478.9721882169297	3499.0773049636773	3479.119971468161	8.21501232276114	9.18813898538292	1	0.0024358842878514533	0.05785024648133144	-5.551115123125783e-17	-5.551115123125783e-17	-0.1417035853735	False
tcga_cd3_krt56	within_cohort_primary	STAD	M3	M3_independent	412	5	-1747.386775450543	3504.773550901086	3524.8786676478335	3504.9213341523173	34.016375006917315	34.989501669539095	1	3.314877704672181e-09	0.117998010707477	0.2853414097920706	-0.04390761610178909	-0.013913457214605768	False
tcga_cd3_krt56	within_cohort_primary	STAD	saturated	saturated	412	6	-1729.8920246157734	3471.7840492315468	3495.910189327644	3471.9914566389543	5.047896686727654	0.0	0	1.0	1.482825013223777e-16	-1.1102230246251565e-16	-4.163336342344337e-17	-1.3877787807814457e-16	False
tcga_cd3_krt56	within_cohort_primary	BLCA	M1	M1_TACSTD2_to_CLDN4_to_immune	406	5	-1563.1959153860892	3136.3918307721783	3156.423596570187	3136.5418307721784	1.3668037524662395	3.0055425216864933	1	0.08298019292247984	0.02334771436838127	2.220446049250313e-16	-0.057189986862781345	2.7755575615628914e-17	False
tcga_cd3_krt56	within_cohort_primary	BLCA	M2	M2_CLDN4_to_TACSTD2_to_immune	406	5	-1562.512513509856	3135.025027019712	3155.0567928177206	3135.175027019712	0.0	1.6387387692202537	1	0.20049860186735938	0.01722550387676943	5.551115123125783e-16	0.0	-0.04219369506041859	True
tcga_cd3_krt56	within_cohort_primary	BLCA	M3	M3_independent	406	5	-1719.803021910503	3449.606043821006	3469.6378096190147	3449.756043821006	314.581016801294	316.2197555705143	1	9.645736712230719e-71	0.3037993539489669	0.7355773526921656	-0.06656534515564966	-0.09088067885723876	False
tcga_cd3_krt56	within_cohort_primary	BLCA	saturated	saturated	406	6	-1561.693144125246	3135.386288250492	3159.4244072081024	3135.5968145662814	4.367614390381732	0.0	0	1.0	1.590404977868395e-16	2.220446049250313e-16	5.551115123125783e-17	2.7755575615628914e-17	False
tcga_cd3_krt56	within_cohort_primary	PAAD	M1	M1_TACSTD2_to_CLDN4_to_immune	178	5	-706.5944001357759	1423.1888002715518	1439.0977180230122	1423.537637480854	0.0	12.78295383007935	1	0.00034979216180752937	0.08064120595630504	-5.551115123125783e-16	0.19752980683563492	-1.942890293094024e-16	True
tcga_cd3_krt56	within_cohort_primary	PAAD	M2	M2_CLDN4_to_TACSTD2_to_immune	178	5	-712.160910597166	1434.321821194332	1450.2307389457924	1434.6706584036342	11.133020922780133	23.915974752859483	1	1.0063322786002793e-06	0.11207089514282753	-4.440892098500626e-16	2.7755575615628914e-17	-0.27451650811688516	False
tcga_cd3_krt56	within_cohort_primary	PAAD	M3	M3_independent	178	5	-745.6129826430625	1501.225965286125	1517.1348830375855	1501.5748024954273	78.03716501457325	90.8201188446526	1	1.5734533550685682e-21	0.2877915361052966	0.6321706650059508	-0.2616270883905994	0.1698685563877821	False
tcga_cd3_krt56	within_cohort_primary	PAAD	saturated	saturated	178	6	-700.2029232207362	1412.4058464414725	1431.496547743225	1412.8970745116478	-7.601170279787311	0.0	0	1.0	2.71238868666702e-16	-5.551115123125783e-16	8.326672684688674e-17	-1.6653345369377348e-16	False
tcga_cd3_krt56	cohort_bic_sum	ALL	M1	M1_TACSTD2_to_CLDN4_to_immune	3444	35	-14185.402737562908	28440.805475125817	28583.052103088554		0.0	26.723045239833027	7	0.0003737724185281436	0.029100428268645815				True
tcga_cd3_krt56	cohort_bic_sum	ALL	M2	M2_CLDN4_to_TACSTD2_to_immune	3444	35	-14197.106133766689	28464.212267533378	28606.458895496115		23.406792407560715	50.129837647395334	7	1.3621367710469555e-08	0.04395049592158219				False
tcga_cd3_krt56	cohort_bic_sum	ALL	M3	M3_independent	3444	35	-14618.301109148491	29306.602218296983	29448.84884625972		865.7967431711659	892.519788411001	7	1.9797858180899208e-188	0.1986418301339826				False
tcga_cd3_krt56	cohort_bic_sum	ALL	saturated	saturated	3444	42	-14172.041214942992	28428.082429885984	28598.77838344127		15.726280352715548	0.0	0	1.0	1.536506009962688e-16				False
tcga_cd8_krt819_plus_lusc	pooled_within_z	ALL	M1	M1_TACSTD2_to_CLDN4_to_immune	3945	5	-16575.62345159852	33161.24690319704	33192.64792436344	33161.2621354895	1.1314560407263343	13.109124271592009	1	0.00029386102232295514	0.022252636859641843	1.6653345369377348e-16	-0.05450760573757156	-1.3877787807814457e-17	False
tcga_cd8_krt819_plus_lusc	pooled_within_z	ALL	M2	M2_CLDN4_to_TACSTD2_to_immune	3945	5	-16575.057723578157	33160.11544715631	33191.51646832271	33160.130679448775	0.0	11.977668230865675	1	0.0005384191535532672	0.021269125015486334	5.551115123125783e-17	-2.7755575615628914e-17	-0.05209850356340688	True
tcga_cd8_krt819_plus_lusc	pooled_within_z	ALL	M3	M3_independent	3945	5	-16774.891819166533	33559.783638333065	33591.184659499464	33559.79887062553	399.66819117675186	411.64585940761754	1	1.6064487629019866e-91	0.1289547061016075	0.3147803610535373	-0.018136544555629214	-0.018981238133961777	False
tcga_cd8_krt819_plus_lusc	pooled_within_z	ALL	saturated	saturated	3945	6	-16569.068889462724	33150.13777892545	33187.81900432513	33150.15910955013	-3.697463997581508	0.0	0	1.0	7.007939324928157e-17	1.6653345369377348e-16	0.0	4.163336342344337e-17	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	LUAD	M1	M1_TACSTD2_to_CLDN4_to_immune	516	5	-2157.5995480214933	4325.199096042987	4346.429629870395	4325.31674310181	0.0	2.1431274296246556	1	0.14320967970692142	0.024373491951904563	0.0	-0.05970261853199857	-5.551115123125783e-17	True
tcga_cd8_krt819_plus_lusc	within_cohort_primary	LUAD	M2	M2_CLDN4_to_TACSTD2_to_immune	516	5	-2158.6101850874716	4327.220370174943	4348.450904002351	4327.338017233767	2.0212741319564884	4.164401561581144	1	0.041281993923204856	0.03400915134906351	1.6653345369377348e-16	-4.163336342344337e-17	-0.08330506739029175	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	LUAD	M3	M3_independent	516	5	-2191.7090162775185	4393.418032555037	4414.648566382445	4393.53567961386	68.21893651205028	70.36206394167493	1	4.9360068771258177e-17	0.1467475648523739	0.3570322790092846	-0.03392768693151263	-0.024206415379476293	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	LUAD	saturated	saturated	516	6	-2156.527984306681	4325.055968613362	4350.532609206251	4325.22099808291	4.102979335856617	0.0	0	1.0	1.0292042894454821e-16	0.0	-6.938893903907228e-17	-9.71445146547012e-17	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	BRCA	M1	M1_TACSTD2_to_CLDN4_to_immune	1095	5	-4606.031201441728	9222.062402883455	9247.054951094708	9222.117499302189	0.6992286461663753	1.4048117536458449	1	0.23591958473215444	0.01389956116107166	-5.551115123125783e-17	-0.034046832493232475	4.683753385137379e-17	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	BRCA	M2	M2_CLDN4_to_TACSTD2_to_immune	1095	5	-4605.6815871186445	9221.363174237289	9246.355722448541	9221.418270656022	0.0	0.7055831074794696	1	0.4009140243327137	0.00984910500557207	-3.3306690738754696e-16	1.734723475976807e-17	0.024125281686743237	True
tcga_cd8_krt819_plus_lusc	within_cohort_primary	BRCA	M3	M3_independent	1095	5	-4660.386939929	9330.773879858	9355.766428069252	9330.828976276733	109.41070562071036	110.11628872818983	1	9.24076243286064e-26	0.1264087358248707	0.3093084220636316	0.008239906533599451	-0.011636792422122202	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	BRCA	saturated	saturated	1095	6	-4605.328795564905	9222.65759112981	9252.648648983313	9222.734797012163	6.29292653477205	0.0	0	1.0	1.3044882166477295e-16	-5.551115123125783e-17	6.938893903907228e-18	1.9081958235744878e-17	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	CESC	M1	M1_TACSTD2_to_CLDN4_to_immune	304	5	-1286.7037611620678	2583.4075223241357	2601.9926608311666	2583.608864606015	0.1036338963599519	3.2133242055269875	1	0.07304094813561633	0.04085940538357575	1.1102230246251565e-16	0.10008469438328857	-1.3877787807814457e-17	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	CESC	M2	M2_CLDN4_to_TACSTD2_to_immune	304	5	-1286.6519442138879	2583.3038884277757	2601.8890269348067	2583.505230709655	0.0	3.1096903091670356	1	0.07782775748113631	0.040191689492431744	8.326672684688674e-17	5.551115123125783e-17	-0.098449131156838	True
tcga_cd8_krt819_plus_lusc	within_cohort_primary	CESC	M3	M3_independent	304	5	-1291.4513926409102	2592.9027852818203	2611.4879237888513	2593.1041275636994	9.598896854044597	12.708587163211632	1	0.00036398031420945264	0.08346804525702312	0.2023432789001743	-0.020545468210470777	0.020894226334314425	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	CESC	saturated	saturated	304	6	-1285.0970990593044	2582.1941981186087	2604.496364327046	2582.477026401437	2.607337392239515	0.0	0	1.0	1.3935491956118603e-16	1.1102230246251565e-16	6.938893903907228e-17	2.7755575615628914e-17	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	KIRC	M1	M1_TACSTD2_to_CLDN4_to_immune	533	5	-2244.897886136508	4499.795772273016	4521.188379393845	4499.909624265426	6.320868253553272	6.383521358961843	1	0.011518467770835797	0.042584227428927174	-5.551115123125783e-17	-0.10430962829150317	1.3877787807814457e-17	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	KIRC	M2	M2_CLDN4_to_TACSTD2_to_immune	533	5	-2241.7374520097314	4493.474904019463	4514.867511140292	4493.588756011873	0.0	0.06265310540857172	1	0.8023506986169853	0.004206307699250393	0.0	4.163336342344337e-17	-0.010303307564303747	True
tcga_cd8_krt819_plus_lusc	within_cohort_primary	KIRC	M3	M3_independent	533	5	-2265.1670039818882	4540.3340079637765	4561.726615084605	4540.447859956186	46.859103944313574	46.921757049722146	1	7.387798933034565e-12	0.11928478643472544	0.2902923209592615	-0.0032238102979591093	-0.03306262373007053	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	KIRC	saturated	saturated	533	6	-2241.706125457027	4495.412250914054	4521.083379459049	4495.571946731545	6.215868318757202	0.0	0	1.0	9.681352727116468e-17	-5.551115123125783e-17	5.551115123125783e-17	2.7755575615628914e-17	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	STAD	M1	M1_TACSTD2_to_CLDN4_to_immune	412	5	-1740.476519074272	3490.953038148544	3511.0581548952914	3491.100821399775	0.0	0.26175588065279953	1	0.60891639955473	0.009960980745807032	-1.3877787807814457e-16	-0.024399320164915056	-1.1102230246251565e-16	True
tcga_cd8_krt819_plus_lusc	within_cohort_primary	STAD	M2	M2_CLDN4_to_TACSTD2_to_immune	412	5	-1745.2268952409486	3500.453790481897	3520.558907228645	3500.6015737331286	9.500752333353375	9.762508214006175	1	0.001781067503064569	0.061184776181951936	0.0	1.3877787807814457e-17	-0.14987148167217576	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	STAD	M3	M3_independent	412	5	-1748.2878107012173	3506.5756214024345	3526.680738149182	3506.723404653666	15.622583253890753	15.884339134543552	1	6.733359164586994e-05	0.08037416434923678	0.19447484979760787	-0.030272385610947503	-0.004811780818855166	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	STAD	saturated	saturated	412	6	-1740.3456411339455	3492.691282267891	3516.817422363988	3492.8986896752986	5.759267468696635	0.0	0	1.0	1.406446069726004e-16	-1.3877787807814457e-16	-6.938893903907228e-18	2.7755575615628914e-17	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	BLCA	M1	M1_TACSTD2_to_CLDN4_to_immune	406	5	-1674.7914620868767	3359.5829241737533	3379.614689971762	3359.7329241737534	0.0	4.57310473495636	1	0.0324776535418103	0.03787413229922204	1.6653345369377348e-16	-0.09277229858375746	0.0	True
tcga_cd8_krt819_plus_lusc	within_cohort_primary	BLCA	M2	M2_CLDN4_to_TACSTD2_to_immune	406	5	-1676.059151639626	3362.118303279252	3382.1500690772605	3362.268303279252	2.5353791054985777	7.108483840454937	1	0.007671997178433171	0.04729391340297101	5.551115123125783e-17	2.7755575615628914e-17	-0.11584595577665335	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	BLCA	M3	M3_independent	406	5	-1717.9543385719082	3445.9086771438165	3465.940442941825	3446.0586771438166	86.32575297006315	90.89885770501951	1	1.5120693065280656e-21	0.18586854281013296	0.44787943299891747	-0.0640204897365546	-0.05087319164976084	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	BLCA	saturated	saturated	406	6	-1672.5049097193985	3357.009819438797	3381.0479383964075	3357.2203457545866	1.433248424645626	0.0	0	1.0	1.4510973109558773e-16	1.6653345369377348e-16	0.0	0.0	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	PAAD	M1	M1_TACSTD2_to_CLDN4_to_immune	178	5	-748.2895604088872	1506.5791208177743	1522.4880385692347	1506.9279580270766	6.956106929164889	13.390488995984924	1	0.00025290344739099487	0.1042326553227648	2.7755575615628914e-17	0.2553168200761668	-5.551115123125783e-17	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	PAAD	M2	M2_CLDN4_to_TACSTD2_to_immune	178	5	-750.6208112563475	1511.241622512695	1527.1505402641553	1511.5904597219971	11.618608624085482	18.052990690905517	1	2.1484089589471996e-05	0.1218332924102729	1.1102230246251565e-16	-5.551115123125783e-17	-0.2984294000884671	False
tcga_cd8_krt819_plus_lusc	within_cohort_primary	PAAD	M3	M3_independent	178	5	-744.8115069443047	1499.6230138886094	1515.5319316400698	1499.9718510979117	0.0	6.434382066820035	1	0.011193209017202582	0.08215426323699114	0.18842151942414914	-0.05430720644722281	0.04521057568612363	True
tcga_cd8_krt819_plus_lusc	within_cohort_primary	PAAD	saturated	saturated	178	6	-741.5943159108947	1495.1886318217894	1514.2793331235418	1495.6798598919647	-1.2525985165279963	0.0	0	1.0	1.044681914182223e-16	2.7755575615628914e-17	-1.1102230246251565e-16	-5.551115123125783e-17	False
tcga_cd8_krt819_plus_lusc	within_cohort_extra	LUSC	M1	M1_TACSTD2_to_CLDN4_to_immune	501	5	-2085.40835374482	4180.81670748964	4201.899737995064	4180.937919610852	33.62373845850834	36.99666117788365	1	1.1833170073060811e-09	0.099118355704438	1.1102230246251565e-16	-0.24278939561955537	-3.469446951953614e-17	False
tcga_cd8_krt819_plus_lusc	within_cohort_extra	LUSC	M2	M2_CLDN4_to_TACSTD2_to_immune	501	5	-2068.596484515566	4147.192969031132	4168.275999536556	4147.314181152344	0.0	3.3729227193753104	1	0.06627608017293002	0.02942661874723944	-1.1102230246251565e-16	-2.220446049250313e-16	0.07208020078615418	True
tcga_cd8_krt819_plus_lusc	within_cohort_extra	LUSC	M3	M3_independent	501	5	-2113.874110402751	4237.748220805502	4258.831251310926	4237.869432926714	90.55525177436994	93.92817449374525	1	3.271836133893891e-22	0.17629666999011387	0.4134675928126232	0.03291318054567832	-0.12018472173167888	False
tcga_cd8_krt819_plus_lusc	within_cohort_extra	LUSC	saturated	saturated	501	6	-2066.910023155878	4145.820046311756	4171.119682918265	4145.990086797587	2.843683381709525	0.0	0	1.0	1.6344495486331564e-16	1.1102230246251565e-16	-2.220446049250313e-16	-6.938893903907228e-18	False
tcga_cd8_krt819_plus_lusc	cohort_bic_sum	ALL	M1	M1_TACSTD2_to_CLDN4_to_immune	3945	40	-16544.198292076653	33168.396584153306	33331.726242621466		22.027561988856178	68.36679553723707	8	1.0381789083847585e-11	0.04661285124971387				False
tcga_cd8_krt819_plus_lusc	cohort_bic_sum	ALL	M2	M2_CLDN4_to_TACSTD2_to_immune	3945	40	-16533.184511082225	33146.36902216445	33309.69868063261		0.0	46.33923354837816	8	2.0488357175144412e-07	0.04349935678609412				True
tcga_cd8_krt819_plus_lusc	cohort_bic_sum	ALL	M3	M3_independent	3945	40	-16733.642119449498	33547.284238898996	33710.613897367155		400.91521673454554	447.2544502829269	8	1.4328210107862665e-91	0.12507534659443348				False
tcga_cd8_krt819_plus_lusc	cohort_bic_sum	ALL	saturated	saturated	3945	48	-16510.014894308035	33116.02978861607	33312.025378777864		2.3266981452543405	0.0	0	1.0	1.2790064772392472e-16				False
