section_id	series	histology	is_luad	status	n_spots	median_counts	krt8_present	frac_CLDN4_pos	frac_CD8A_pos	mean_CLDN4	mean_CD8A	spearman_same_spot	spearman_same_spot_p	n_islands	moran_I	moran_I_p	moran_I_se	moran_I_z	lee_L	lee_L_p	lee_L_se	lee_L_z	partial_moran_I	partial_moran_I_p	partial_moran_I_se	partial_lee_L	partial_lee_L_p	n_CLDN4_hot	n_CD8_cold	n_overlap_hot_cold	frac_overlap	frac_CLDN4_hot	frac_CD8_cold	expected_overlap_indep	overlap_OR	overlap_fisher_p	slx_const_coef	slx_const_se	slx_const_p	slx_CLDN4_coef	slx_CLDN4_se	slx_CLDN4_p	slx_KRT8_coef	slx_KRT8_se	slx_KRT8_p	slx_W_CLDN4_coef	slx_W_CLDN4_se	slx_W_CLDN4_p	slx_W_KRT8_coef	slx_W_KRT8_se	slx_W_KRT8_p	slx_r2	sem_const	sem_CLDN4_coef	sem_CLDN4_se	sem_CLDN4_z	sem_CLDN4_p	sem_KRT8_coef	sem_lambda	sem_pr2	map	n_CD8_cold_z196	n_overlap_z196	frac_overlap_z196	n_CD8_low_p10	overlap_OR_z196	overlap_fisher_p_z196	cd8_gi_q10	cd8_gi_min	cd8_gi_max
GSE273378_LM_SD_11	GSE273378	LUAD_stageI	True	ok	2724	5669.0	True	0.5407488986784141	0.0524963289280469	0.6867564916610718	0.0565503649413585	-0.0437531538551312	0.0223945792237012	0	-0.0559407985817865	0.0033333333333333	0.0105339824460227	-5.3855674204025865	-0.0568014632828072	0.0033333333333333	0.0083660489767829	-6.716309585015588	-0.0106372050093709	0.1133333333333333	0.0087305369807114	-0.0169317802204978	0.02	184	0	150	0.05506607929515418	0.06754772393538913	0.7052129221732746	0.04763552778262941	1.9156674527518518	0.0003002024996465083	0.204276047321659	0.020938129600449	3.985443942625866e-22	-0.0045429648749483	0.0073884695296022	0.5386905431101746	-0.0271081103401343	0.0086771079845528	0.0018023184921609	-0.0199813516212287	0.0159475640741488	0.2103350393890719	-0.0156343356657081	0.0113429173853968	0.1682134017746397	0.024595707633845	0.180291388852346	-0.0065167850035598	0.0072939929834674	-0.8934454719562862	0.3716186606925289	-0.0389482828374921	0.1165369182808629	0.0226518119065979	figures/gi_overlay_GSE273378_LM_SD_11.png	0	0	0.0	1921		1.0	-0.5822423821972178	-0.5822423821972178	8.255923783961192
GSE273378_LM_SD_2	GSE273378	LUAD_stageI	True	ok	1728	10697.5	True	0.8570601851851852	0.1342592592592592	1.2871968746185305	0.0950783118605613	-0.0473764798057063	0.0489434599863796	0	-0.052871392500848	0.0033333333333333	0.0147243437821382	-3.5786571589928253	-0.0571257183351573	0.0033333333333333	0.0131034264328659	-4.423626797341307	0.0073725958108012	0.25	0.0102799704989295	-0.0044254957180962	0.66	181	0	92	0.05324074074074074	0.10474537037037036	0.4241898148148148	0.044431919260116595	1.461059790706235	0.009906687124305287	0.2268908933603827	0.0314121858012236	7.599855447555327e-13	-0.0071344420242115	0.0114418498042221	0.5330127749579748	-0.0120891438379489	0.0146143764754368	0.4082331539905596	0.0224371264159307	0.0245459853504131	0.3607998769203276	-0.0425923014871612	0.0212228463409244	0.0449154131907931	0.0114067424409904	0.1803965945682872	-0.0090498849183087	0.0112888145402176	-0.8016683138931464	0.4227448494755945	-0.0266620037242485	0.1264657400965054	0.0090266117970283	figures/gi_overlay_GSE273378_LM_SD_2.png	0	0	0.0	733		1.0	-0.9263307456669913	-0.9263307456669913	7.115359950812014
GSE273378_LM_SD_3	GSE273378	LUAD_stageI	True	ok	3902	9114.5	True	0.841107124551512	0.2186058431573552	1.3494787216186523	0.1790266185998916	0.0167847450842188	0.2945401878985485	0	-0.0094649154363503	0.0966666666666666	0.0083087004126034	-1.2847053755538522	-0.0060448752138895	0.4533333333333333	0.0080561187598879	-0.7829547117335347	-0.0081674693716734	0.1833333333333333	0.0084671916626483	-0.0038087490438836	0.5166666666666667	155	0	24	0.006150691952844695	0.03972321886212199	0.22783188108662225	0.009050215676172847	0.6104046242774567	0.9916950383866989	0.1954889026535685	0.0442738497132873	1.0353392883327965e-05	-0.0013170237611582	0.0093730464569031	0.8882628807338174	0.0074707012644064	0.0105347360212871	0.4782742194368965	-0.0180706578590486	0.0185516286899629	0.330080290721874	-0.0038755767277642	0.0201295155852196	0.8473355041833068	0.000455950766363	0.1724454857131036	-0.004017742818813	0.0089664683347838	-0.4480853184109144	0.6540916233396332	0.0043548407936132	0.0953198489007977	8.877549259437853e-05	figures/gi_overlay_GSE273378_LM_SD_3.png	0	0	0.0	889		1.0	-1.2631966936840884	-1.2631966936840884	4.946325689490508
GSE273378_LM_SD_4	GSE273378	LUAD_stageI	True	ok	3524	10111.5	True	0.7996594778660613	0.3998297389330306	1.2744345664978027	0.3126495480537414	0.0326930691017519	0.0523070224639451	0	0.0254652869951875	0.02	0.011357238573928	2.236555512037284	0.0290918071759092	0.02	0.0114810156929827	2.592648491590257	-0.006630844038315	0.2233333333333333	0.0082016389525812	0.0003604599128306	0.9433333333333334	568	0	37	0.010499432463110102	0.1611804767309875	0.10017026106696936	0.016145490433041598	0.5821354501895158	0.9994404268394741	0.2471985387976643	0.0209185490514037	1.2509838065346583e-31	-0.0145291760474342	0.0116874536245104	0.2138979644077695	0.0166792727842171	0.0117115981809264	0.1544867727577923	-0.0144061488385845	0.0230850027365252	0.5326365405480007	0.0407341637298936	0.0207322618916056	0.0495192189716094	0.003980622870328	0.2782994830510138	-0.008695438987871	0.0108392642202644	-0.8022167198041482	0.4224276063400535	0.0255017734294634	0.1609717157669233	0.0026894876943751	figures/gi_overlay_GSE273378_LM_SD_4.png	0	0	0.0	353		1.0	-1.3945174982538118	-1.8841990089152971	5.6296410594553885
GSE273378_LM_SD_5	GSE273378	LUAD_stageI	True	ok	3230	8709.0	True	0.9130030959752322	0.0476780185758513	1.9970563650131223	0.0364174097776412	-0.0048109703739245	0.7846087366038739	0	-0.0352150488640665	0.0033333333333333	0.0110701529872784	-3.302917459618044	-0.0361411479827189	0.0033333333333333	0.0099064746500635	-3.667890185115459	-0.0208733899279769	0.0133333333333333	0.0094207461951493	-0.0250926328853589	0.0033333333333333	209	0	154	0.04767801857585139	0.06470588235294118	0.7359133126934985	0.04761792023310873	1.005128205128205	0.5242067956856326	0.0837067758652053	0.0188900297921951	9.679954957537724e-06	0.0011023633095857	0.0050116678920082	0.8259167197899657	-0.000456231871605	0.0054869274970489	0.9337383207679985	-0.0212508495220767	0.0095211345013099	0.0256856355290707	-0.0023169935787056	0.0104330589061454	0.8242641871360213	0.0033851536354413	0.0573757556674589	-0.0038090915588366	0.0046147598203893	-0.8254149093538812	0.4091360732357785	-0.0052895285829759	0.0476515268472006	0.0010064748132958	figures/gi_overlay_GSE273378_LM_SD_5.png	0	0	0.0	2377		1.0	-0.5198235729136255	-0.5198235729136255	5.988873810538389
GSE273378_LM_SD_6	GSE273378	LUAD_stageI	True	ok	3194	486.0	True	0.0832811521603005	0.1048841577958672	0.1996570378541946	0.2605628371238708	0.0684928809074797	0.0001070884905149	0	0.0273317939632359	0.0033333333333333	0.0084251165229996	3.2757304875481648	0.0331030960112901	0.0033333333333333	0.0058137544714798	5.782157138220356	0.0223642509511518	0.0033333333333333	0.0073614758155232	0.0284483919675245	0.0033333333333333	212	0	69	0.021603005635566688	0.06637445209768315	0.5400751408891672	0.03584719156809751	0.38636363636363635	0.9999999999775048	0.1263352741238955	0.0258746232385985	1.098474298981767e-06	0.0093911610356241	0.0201424638315905	0.6410777433673246	0.0138980241673587	0.0094058737691666	0.1396163260198105	0.1109374077115658	0.0467707656616045	0.0177540458058478	0.0826358025097374	0.0187801072641242	1.1170650987386032e-05	0.0121927766363857	0.2332516004048799	0.0158620075740837	0.0201087132278387	0.7888126601817632	0.4302215089062615	0.0209987901714624	0.1047877384755783	0.0028701699422844	figures/gi_overlay_GSE273378_LM_SD_6.png	0	0	0.0	1725		1.0	-0.867836105050117	-0.867836105050117	5.632077951797896
GSE273378_LM_SD_7	GSE273378	LUAD_stageI	True	ok	2822	10438.0	True	0.7101346562721474	0.2686038270729978	0.981991708278656	0.1841339319944381	0.0893636949336864	1.9880561922262603e-06	0	0.0048497354607272	0.3933333333333333	0.0130355182453206	0.3260331547292084	0.0167229284355775	0.2	0.0122253425896277	1.441233251132413	-0.0087723530368777	0.21	0.0104891364843383	0.0032302418795823	0.74	472	0	53	0.018781006378454996	0.16725726435152374	0.22005669737774627	0.03680608120563297	0.3968452721099869	0.9999999999853006	0.1568141814567866	0.0199782159364054	5.896136597014296e-15	0.0030533058606097	0.0109304756092032	0.7800053448233705	0.0033501541598814	0.0098699106086885	0.7343103305398008	-0.0135478231692852	0.0198479153385148	0.4949273457859304	0.0236087040804849	0.0196206255390808	0.2289770275274255	0.0009064620148567	0.1724086298593177	0.0054726284658034	0.0099279002282115	0.5512372546061871	0.5814710447369901	0.0045672489442398	0.1107983832499942	0.0003842653518576	figures/gi_overlay_GSE273378_LM_SD_7.png	0	0	0.0	621		1.0	-1.348041947412535	-1.348041947412535	6.774178824988295
GSE273378_LM_SD_1216_8	GSE273378	LUAD_stageI	True	ok	2836	4566.5	True	0.656558533145275	0.1329337094499294	1.178141713142395	0.1453134566545486	0.0334711762313652	0.0747180647482499	0	-0.0058544711589827	0.2533333333333333	0.0103495127791117	-0.6999909326535243	-0.007148738704345	0.4266666666666667	0.0087816801580216	-0.769302068760865	-0.0114522950639583	0.1166666666666666	0.0097733077507671	-0.012450136684351	0.0866666666666666	256	0	116	0.04090267983074753	0.09026798307475317	0.4199576868829337	0.03790873337166115	1.16	0.14443393878288152	0.1250414673935376	0.0237488458009071	1.5055879537640536e-07	0.0059564058490829	0.0088306796301036	0.5000404692445708	0.0119303622875257	0.00845602862018	0.1583926435744969	-0.0210208542506701	0.0176380366519267	0.2334430821369948	0.0150109871752272	0.0179854609964029	0.4040033185342094	0.0015710678466992	0.1238922759661838	0.004630139893322	0.0083963368949942	0.5514476075968932	0.5813268728228642	0.0112730335710563	0.0741472703301892	0.0010253348605288	figures/gi_overlay_GSE273378_LM_SD_1216_8.png	0	0	0.0	1191		1.0	-0.921573662722634	-0.921573662722634	8.455637022586894
GSE273378_LM_SD_9	GSE273378	LUAD_stageI	True	ok	2801	11209.0	True	0.7550874687611567	0.1035344519814352	1.1164500713348389	0.0636449083685875	0.0090614444204525	0.6316768809225171	0	-0.0111676487401015	0.2	0.0120772873944509	-0.8685908657329763	-0.011151553585165	0.2866666666666667	0.0115134345719739	-0.926051044480964	-0.0110272963342245	0.1766666666666666	0.0115635437826021	-0.0066297626111583	0.54	385	0	173	0.061763655837201	0.13745091038914672	0.5697965012495537	0.07831904783330174	0.5694486800408385	0.9999998821278652	0.0503268494700541	0.0151761087514586	0.0009242007429074	-0.0130731955910866	0.0062674645976462	0.0370796996453083	-0.0231938586185087	0.0058814176715693	8.224450261789027e-05	-0.0041565483422377	0.0104605674664801	0.6911367611451382	0.0404017649763595	0.0099856228768382	5.351299752071092e-05	0.0099754688839329	0.09994937100838	-0.0082664403357591	0.0057509223280322	-1.4374112297544577	0.1506011798024816	-0.0143446812574159	0.1234141952117055	0.003651222464311	figures/gi_overlay_GSE273378_LM_SD_9.png	0	0	0.0	1596		1.0	-0.7332088237795754	-0.7332088237795754	7.401857554473009
GSE273378_LM_SD_10	GSE273378	LUAD_stageI	True	ok	2620	9889.0	True	0.733587786259542	0.1446564885496183	0.9311057329177856	0.0950571522116661	0.0260676056463595	0.1822416449931479	0	-0.0160314352676655	0.0866666666666666	0.012326607437217	-1.4860567038649002	-0.0129883895221233	0.26	0.0110787474162916	-1.0624650783305023	0.005806149792821	0.3066666666666666	0.0105608560786665	0.00643894558851	0.4333333333333333	302	0	95	0.03625954198473282	0.11526717557251909	0.3851145038167939	0.044391061126973955	0.7049757397012654	0.9972007289772805	0.1445089086524955	0.0166155988940359	5.90189963307563e-18	0.0067482783429657	0.0086541176516646	0.4355929565715797	-0.0158245945043852	0.008175898035819	0.0530344893714868	0.0194139938514883	0.0162900013676093	0.2334581696007308	-0.0297858540930174	0.0139118386098274	0.0323627116435658	0.0057791959609465	0.1255128043324662	0.0060192020345371	0.0081333319370572	0.7400659509680625	0.4592599776721719	-0.0222657492098851	0.027374922421871	0.0040202241931231	figures/gi_overlay_GSE273378_LM_SD_10.png	0	0	0.0	1009		1.0	-0.9877115488230874	-0.9877115488230874	5.05026944316033
GSE273378_LM_SD_1216_12	GSE273378	LUAD_stageI	True	ok	3604	12313.5	True	0.8759711431742508	0.0260821309655937	1.2213859558105469	0.018572486937046	-0.0175769568453551	0.2914625578217613	0	-0.0073496623267781	0.1966666666666666	0.009245100544832	-0.7777276616304167	-0.0105699236342324	0.1933333333333333	0.0082636789228799	-1.356281838547156	0.0003722706223993	0.47	0.0080123294285938	-0.0054289526253558	0.3666666666666666	182	0	139	0.03856825749167592	0.050499445061043285	0.8326859045504994	0.042050176089953074	0.632506134919474	0.9947250887858081	0.0422288282695167	0.0163262706723111	0.0097329156072687	-0.0088485414274256	0.0039813299039184	0.0263108474798065	0.0022400587799633	0.0052398364848039	0.6690367749857652	0.0106191251829477	0.0086673476143214	0.2205847918942961	-0.011580157474737	0.008624002476572	0.1794271705808673	0.0023590509511057	0.0278110474931856	-0.0091359746910868	0.0038010408783119	-2.4035454980805566	0.0162369463672514	0.000693801851893	0.0014496547780605	0.0017522319429297	figures/gi_overlay_GSE273378_LM_SD_1216_12.png	0	0	0.0	3001		1.0	-0.3926318084416215	-0.3926318084416215	7.90990591656889
GSE273378_LM_SD_13	GSE273378	LUAD_stageI	True	ok	2912	12127.0	True	0.4460851648351648	0.1981456043956043	0.3946130871772766	0.1314564496278762	0.0260911706346227	0.159252019808658	0	0.015081335485631	0.1533333333333333	0.012777916331378	1.1404424121824397	0.0143591907244905	0.2266666666666666	0.0120999882604318	1.210556989852133	0.0121934310642724	0.0733333333333333	0.0085173475735864	0.0128378513314714	0.0766666666666666	479	0	69	0.023695054945054944	0.16449175824175824	0.2668269230769231	0.043890829723161454	0.4100351384869781	0.9999999999991561	0.1262675273555089	0.0164272282878419	2.0541798582695668e-14	-0.0071386350241613	0.0136261918918993	0.6003945104599414	-0.0263833845659508	0.0092693348263801	0.0044539352624066	0.0173453688712998	0.0286048202267282	0.5443103049120245	0.0269660268922887	0.0147296812764894	0.067243599651391	0.0036559457551336	0.1508566717261755	0.0012081870542903	0.0131795741142217	0.0916711757010861	0.9269592993936876	-0.0111034594058003	0.1209833264772901	0.0007076292246523	figures/gi_overlay_GSE273378_LM_SD_13.png	0	0	0.0	777		1.0	-1.1556206741980604	-1.1556206741980604	5.822673009819932
