patient,sample_id,CLDN4,CLDN7,KLF4,KRT5,PECAM1,TACSTD2,sample_type
TCGA-56-7580,TCGA-56-7580-01A,6.266316182917795,5.577244513859421,3.410612466420754,12.70729700511944,4.864295116644745,9.769247589567412,01
TCGA-56-7582,TCGA-56-7582-01A,7.732467298650305,5.010542651647791,7.048871541383201,13.219039585934722,5.363114994589318,9.16755513263096,01
TCGA-56-7730,TCGA-56-7730-01A,8.386769137364091,6.094284637508845,6.234735057463802,10.661435461543023,5.110016560647638,9.24864037982588,01
TCGA-56-7731,TCGA-56-7731-01A,7.368371134294765,6.563135244830414,5.749193665626002,11.609153292175977,6.720004786954807,10.339537607777302,01
TCGA-56-7822,TCGA-56-7822-01A,7.442221138381175,6.25744818945836,6.09081109722906,13.180766368216055,5.617880286995336,11.45486258535844,01
TCGA-56-7823,TCGA-56-7823-01B,7.846636851213889,6.538240157974276,5.598898136957303,12.02268035153806,4.217393591950216,9.87821326427846,01
TCGA-56-8082,TCGA-56-8082-01A,8.21396058839534,5.044971081989974,7.716741281084684,14.08155884140559,5.134249694785246,9.847492438654896,01
TCGA-56-8083,TCGA-56-8083-01A,7.484933231547614,6.180923594570123,5.869888674995848,8.181167665412486,5.334679104939616,7.881723343839157,01
TCGA-56-8201,TCGA-56-8201-01A,4.075729426676513,6.732194566055544,3.824228141496029,11.49819695496978,6.415821188261475,8.874224002880368,01
TCGA-56-8304,TCGA-56-8304-01A,5.972832781589729,6.513790749483025,6.686116691232674,12.918505518574277,4.407094375452772,10.72687973964062,01
TCGA-56-8305,TCGA-56-8305-01A,6.453318380046426,7.28361068542478,4.81454529660465,11.987331419179863,5.5040355692870655,9.400778059918045,01
TCGA-56-8307,TCGA-56-8307-01A,8.020568316367656,6.413837760315487,4.044909899920832,11.763913497282896,4.698207363427817,8.00939140473296,01
TCGA-56-8308,TCGA-56-8308-01A,8.598916369263499,6.42952558372319,8.006211051097088,12.15513227230934,6.107099876383532,11.757642729732638,01
TCGA-56-8309,TCGA-56-8309-01A,7.774925393589187,4.401220862160216,5.266340547843453,11.855133761767034,7.179652366953689,8.685905818173008,01
TCGA-56-8503,TCGA-56-8503-01A,6.354854107012829,5.634700711539236,5.385627754923192,12.990544117295778,6.357793020119913,9.662782647391134,01
TCGA-56-8504,TCGA-56-8504-01A,7.268873191496476,5.184403291228635,6.539755932240132,13.233025041652748,5.581408495836109,9.527171427311462,01
TCGA-56-8622,TCGA-56-8622-01A,7.108445001819892,5.996973931659445,5.979032991931805,11.74695046471664,5.673039064010227,11.018496269583784,01
TCGA-56-8623,TCGA-56-8623-01A,7.417407826308115,6.4065723834040496,8.067981217344622,5.694222753391099,8.066988441266476,8.858696568495517,01
TCGA-56-8624,TCGA-56-8624-01A,6.365137843934439,3.235803633975753,7.271056775019626,12.11746749354892,5.511123264305589,10.169155233530116,01
TCGA-56-8625,TCGA-56-8625-01A,7.213846888781565,6.084999671702843,7.549333406295815,10.381550737823462,6.489122216694853,8.71292622265786,01
TCGA-56-8626,TCGA-56-8626-01A,6.186092444155789,5.5657494793688445,4.903602315317757,12.158327621966215,6.385044425959608,10.109066019153774,01
TCGA-56-8628,TCGA-56-8628-01A,7.321414043208152,5.804745407425748,6.357710340506737,11.327543213203455,6.895480765719788,9.83466997964831,01
TCGA-56-8629,TCGA-56-8629-01A,7.764118539579714,5.549157791939696,5.777614341280707,10.999412376601711,4.511006211866252,10.2838099831806,01
TCGA-56-A49D,TCGA-56-A49D-01A,7.206699871154657,6.382375018616892,5.733026171525613,11.015094975548458,5.830567177921399,9.876842130211012,01
TCGA-56-A4BW,TCGA-56-A4BW-01A,5.29543651387939,6.266589796138256,5.124456350480863,13.181385914775426,4.5918708700633335,9.915761240274511,01
TCGA-56-A4BX,TCGA-56-A4BX-01A,8.409936511149455,6.640103190799141,7.937603926781173,12.630970688252647,4.174590179455395,10.387705672631093,01
TCGA-56-A4BY,TCGA-56-A4BY-01A,8.71359409685876,7.220587279623187,7.108033020427939,6.939382923917586,6.322047112318835,11.511537073330262,01
TCGA-56-A4ZJ,TCGA-56-A4ZJ-01A,7.885291263821507,6.592398730279906,5.998145847588305,11.751950868507985,6.734425117096827,10.46929188564732,01
TCGA-56-A4ZK,TCGA-56-A4ZK-01A,8.450582372007673,7.210876837101805,7.46783212507072,12.38107778549496,5.07453968797605,11.265561603663688,01
TCGA-56-A5DR,TCGA-56-A5DR-01A,8.766777342151277,7.220770087737972,6.46310090261087,12.750576966162813,4.119505585360068,10.3201447011382,01
TCGA-56-A5DS,TCGA-56-A5DS-01A,7.2345223967542145,6.010815637193485,5.774955693549001,11.861889511464312,5.340551587631683,10.32557575236101,01
TCGA-56-A62T,TCGA-56-A62T-01A,6.794886290190389,3.277761632876934,7.044807195614339,13.55035708486944,4.664357680003155,10.345116457025004,01
TCGA-58-8386,TCGA-58-8386-01A,5.942347940687107,4.870266070395982,7.166271563207673,12.49153386473558,6.709282363365691,8.276179319717752,01
TCGA-58-8387,TCGA-58-8387-01A,4.27828961455295,5.487795024250592,6.789721427628737,11.23548008055078,5.187486685462637,9.39082844603701,01
TCGA-58-8388,TCGA-58-8388-01A,6.7436994131247125,4.138986442052693,5.016291275753809,10.177638043643563,6.5535924341710015,8.9525167457891,01
TCGA-58-8390,TCGA-58-8390-01A,7.685066223784445,4.331784026649856,5.465442331782016,12.360785014044486,5.5529334073061065,8.389076738777295,01
TCGA-58-8391,TCGA-58-8391-01A,8.16485967386916,7.593036988742502,7.945477196486053,12.274387734293848,5.025259181936892,10.46634692223956,01
TCGA-58-8392,TCGA-58-8392-01A,7.782210652596435,6.534707519660568,7.042435315324982,13.04925140873678,4.9452939990107785,9.323622491585953,01
TCGA-58-8393,TCGA-58-8393-01A,8.267252999128974,7.4154832006505345,6.066341101776281,12.901224060903674,6.727953118986793,10.508609096978187,01
TCGA-58-A46J,TCGA-58-A46J-01A,5.293072467149423,7.792051028684296,6.401929063180424,12.878083242686875,6.452742029212476,9.821862932138078,01
TCGA-58-A46K,TCGA-58-A46K-01A,7.256698390346381,6.930854403968082,5.003386355934467,11.721322883109853,5.096498009250221,8.876859776117755,01
TCGA-58-A46L,TCGA-58-A46L-01A,6.342652519455158,6.280273395310006,6.4033580584017855,12.286736268193032,5.240627260983496,8.943284909881108,01
TCGA-58-A46M,TCGA-58-A46M-01A,6.115541027520186,5.503612696222055,3.267011358767853,7.482939416448742,4.82437581852027,7.523848114463394,01
TCGA-58-A46N,TCGA-58-A46N-01A,6.313351074701224,6.4275324271915,7.681127349857968,12.561869990037154,4.15395932339883,10.30418188489416,01
TCGA-60-2695,TCGA-60-2695-01A,8.020848854593208,7.230718910589626,6.0729375548368765,9.52828160218183,6.358665265178121,8.977737276926357,01
TCGA-60-2696,TCGA-60-2696-01A,8.379476709597547,6.8573714520943,6.2030680024212765,12.442946371908173,6.675463116360189,11.367647354783616,01
TCGA-60-2697,TCGA-60-2697-01A,6.625875382550129,6.350877318870737,5.194421992140547,7.025305698014548,7.2211095270788945,8.856515169027622,01
TCGA-60-2698,TCGA-60-2698-01A,6.574249888487681,6.556962740015523,5.351797914947174,12.43813334277652,6.700970920527291,10.19716692295928,01
TCGA-60-2703,TCGA-60-2703-01A,6.523503933459254,5.857553097975836,3.9672239528280913,10.997070851228251,6.103755690343808,9.300902761755369,01
TCGA-60-2704,TCGA-60-2704-01A,5.553523319610066,4.523248292605209,6.791987236256762,10.636829591923382,7.064199530237243,7.949739183632424,01
TCGA-60-2706,TCGA-60-2706-01A,9.040770539240762,7.38797938718659,5.024545747541323,1.815862299921402,6.247978766172791,8.015835951275292,01
TCGA-60-2707,TCGA-60-2707-01A,9.02576939238185,7.607152000420353,7.339841987889911,12.55604886536811,6.198335024086827,11.568880700540149,01
TCGA-60-2708,TCGA-60-2708-01A,6.022984710687998,4.636352005172454,6.234351862367673,13.03086171799681,5.499954284406209,8.130465542109413,01
TCGA-60-2709,TCGA-60-2709-01A,7.262959263510233,4.428015057201549,5.48731912286383,9.411689566081142,6.636246135317363,7.961331611416061,01
TCGA-60-2710,TCGA-60-2710-01A,7.872520984591662,6.138781709787375,8.047830632286317,13.108612417330296,6.424436742536574,10.612257387451036,01
TCGA-60-2711,TCGA-60-2711-01A,7.951218844962405,5.863797245681988,5.9721917589092985,11.484828834166697,5.947198584262056,9.847570578530805,01
TCGA-60-2712,TCGA-60-2712-01A,5.84020387794207,4.671576448130652,5.355389861450139,11.594056009950307,6.4920037699433495,7.852209880766495,01
TCGA-60-2713,TCGA-60-2713-01A,5.911770664316693,5.637940570038003,6.876228378699073,11.67706918130207,6.329760466569375,9.39047444839222,01
TCGA-60-2714,TCGA-60-2714-01A,8.852330998387655,7.561988212699338,3.500113677440305,2.878744956507072,5.926938762744094,8.752046739010378,01
TCGA-60-2715,TCGA-60-2715-01A,6.342268496283948,5.436015216514295,6.918282465446214,9.348331358532924,7.732006608364434,8.074464226314683,01
TCGA-60-2716,TCGA-60-2716-01A,7.163903225940114,7.135435340398567,4.712788347024417,13.097192844609808,4.44389171470218,11.151669790983645,01
TCGA-60-2719,TCGA-60-2719-01A,6.319242183438592,6.383396715117603,7.217479869856548,12.031277014919665,6.06648318619436,10.195916452952028,01
TCGA-60-2720,TCGA-60-2720-01A,7.314644870449306,6.281041655920861,4.057476266454959,10.675242563279635,5.182958408896373,9.651829173225565,01
TCGA-60-2721,TCGA-60-2721-01A,7.320474749526667,6.158320867857954,5.800353772075013,12.760841157860428,5.917734870914643,9.634915392266125,01
TCGA-60-2722,TCGA-60-2722-01A,8.900921134386191,7.382882499789378,7.525945137846607,12.12695563218696,5.403226813582344,10.381988452375232,01
TCGA-60-2723,TCGA-60-2723-01A,7.1178093069051,4.720913198969616,4.562217997431581,13.085081175512496,5.583531118294461,7.499730307436485,01
TCGA-60-2724,TCGA-60-2724-01A,6.252909487426213,7.3201786685774435,5.870396779116986,11.776047220328913,5.608214895464018,9.708198964079244,01
TCGA-60-2725,TCGA-60-2725-01A,7.071334713259144,5.940187897323546,6.357726173139888,12.375718087961104,6.846940797940747,9.072933536558226,01
TCGA-60-2726,TCGA-60-2726-01A,6.034620712026102,6.477073380197383,6.245463337205117,11.299248207189365,3.5081370414634856,9.285845594489327,01
TCGA-63-5128,TCGA-63-5128-01A,6.934094199084058,4.41573162925564,6.053906337834676,12.9495205614384,4.926910306752887,9.012620349037949,01
TCGA-63-5131,TCGA-63-5131-01A,6.933393234398793,6.292582996935389,5.55926235872489,12.495621519188305,5.364390333080309,9.871422308211605,01
TCGA-63-6202,TCGA-63-6202-01A,8.02272455849859,6.783772242121601,4.201986651057645,2.313478057653328,6.812843455346388,5.327852603646779,01
TCGA-63-7020,TCGA-63-7020-01A,8.014716814194008,6.863587890411247,5.690958982206005,11.980401310199278,5.729626181262615,10.529046207258707,01
TCGA-63-7021,TCGA-63-7021-01A,7.264345009749194,6.04607628250168,7.360589899494855,11.759210065368388,5.580576660350019,10.440028007676244,01
TCGA-63-7022,TCGA-63-7022-01A,4.404024325183116,4.908154804197197,5.089048933604365,11.0158440335622,6.613665720676028,8.064722828210446,01
TCGA-63-7023,TCGA-63-7023-01A,8.064286310588477,6.137360066826728,5.345020180946398,12.23014677109894,4.866532175866902,7.744948172435961,01
TCGA-63-A5M9,TCGA-63-A5M9-01A,5.64501276747183,3.5804711396902973,4.101288684802523,8.761140305016887,5.295212408194212,7.478763957872343,01
TCGA-63-A5MB,TCGA-63-A5MB-01A,7.330550333249199,5.599674852242528,6.17491370159246,11.091139345608306,5.3069256802074944,8.540676332897533,01
TCGA-63-A5MG,TCGA-63-A5MG-01A,7.266141867985771,6.3618736105681775,5.565499693166199,11.8181151032538,5.709712463080077,10.418741375652122,01
TCGA-63-A5MH,TCGA-63-A5MH-01A,5.311633893740577,5.308921451883099,4.751929618860459,12.124181455187344,4.359240025529329,9.402302008832343,01
TCGA-63-A5MI,TCGA-63-A5MI-01A,5.14350362489039,4.72704368290716,5.849436378549973,13.816931750478552,4.529727261990795,8.981683434869352,01
TCGA-63-A5MJ,TCGA-63-A5MJ-01A,7.255332660716439,2.254200966950951,5.618820080800803,12.781517356231875,5.733256711330333,9.384134877001015,01
TCGA-63-A5ML,TCGA-63-A5ML-01A,7.3488263957630995,6.513536539690762,4.382266064119054,11.104360905485144,5.742302698438186,8.338684244081282,01
TCGA-63-A5MM,TCGA-63-A5MM-01A,7.147233422340594,5.9933369689416764,5.721424613063289,12.221094297537707,6.330818305520796,10.160614183888628,01
TCGA-63-A5MN,TCGA-63-A5MN-01A,7.168006143760274,5.647015116384256,4.916103979710103,6.800897312124189,6.005352825396597,9.635912884616133,01
TCGA-63-A5MP,TCGA-63-A5MP-01A,7.830475910629457,6.189575524270724,6.5553882515626,11.954933503513235,6.191440262775769,10.483453042969822,01
TCGA-63-A5MR,TCGA-63-A5MR-01A,7.328901971262653,7.215974598255374,5.530782422766141,13.191190951626826,4.176530224931658,9.673100386513669,01
TCGA-63-A5MS,TCGA-63-A5MS-01A,7.206203644478134,5.812262035282317,5.80128025546489,12.14408649987942,6.021517482174585,8.50289623173815,01
TCGA-63-A5MT,TCGA-63-A5MT-01A,7.298373303827662,6.195829859800492,6.822021371002066,11.2689543404536,5.805132491273958,10.094427163602203,01
TCGA-63-A5MU,TCGA-63-A5MU-01A,7.534439071107813,7.019869789193532,8.16885260040107,12.32890040092337,4.055803013462415,10.645700397833876,01
TCGA-63-A5MV,TCGA-63-A5MV-01A,5.964199912922848,4.894575273175279,6.015961360972488,11.565605695756627,5.689956052310471,8.934273220895097,01
TCGA-63-A5MW,TCGA-63-A5MW-01A,4.506202040799748,2.5167463979467213,4.973675557125469,11.574161552888558,5.473533671088132,7.408615066801561,01
TCGA-63-A5MY,TCGA-63-A5MY-01A,6.829438607162954,6.446679711228449,6.233761542785043,12.304049231111472,3.851709070090644,10.457682212845071,01
TCGA-66-2727,TCGA-66-2727-01A,6.029633984330246,6.242634895707616,5.408304262484299,13.238564212207043,5.245465238731921,9.659205314370372,01
TCGA-66-2734,TCGA-66-2734-01A,6.894403080435547,6.257129454560995,4.560390923015486,12.289872150114634,6.280475706503774,10.06666561498539,01
TCGA-66-2737,TCGA-66-2737-01A,6.6209235863519655,5.717591435202087,4.337703957120335,12.554145567330128,5.8417014562098455,8.89978740119175,01
TCGA-66-2742,TCGA-66-2742-01A,8.143666877857818,7.156512912612394,5.780207720762817,12.196524795504718,5.975831922054137,11.334251493854236,01
TCGA-66-2744,TCGA-66-2744-01A,5.176326762388931,5.844727102647345,5.244046002821351,10.459937600267862,6.532360601132854,8.680713955683053,01
TCGA-66-2753,TCGA-66-2753-01A,6.681065488878901,6.446178467854764,5.361435013447783,12.535168823240966,6.104871280563996,8.820526827020492,01
TCGA-66-2754,TCGA-66-2754-01A,7.330636376594301,6.992494274539457,5.238527028820984,2.339622003430818,5.186662978468067,4.129728122744791,01
TCGA-66-2755,TCGA-66-2755-01A,6.674606122755406,6.669345722371733,4.701787453412615,11.806399021251432,6.1494483897463645,5.48664037027205,01
TCGA-66-2756,TCGA-66-2756-01A,8.761242382868735,7.680718174589212,2.150592169341025,1.1764504391190995,5.329048229656703,7.676133390749057,01
TCGA-66-2757,TCGA-66-2757-01A,8.775172385581122,6.435718593014962,6.404152090553049,9.3007362364401,6.024776212132376,7.70046260687123,01
TCGA-66-2758,TCGA-66-2758-01A,7.267890622954467,7.552619918256555,5.170974580949171,5.948649902028312,5.497797560266084,6.997873840195392,01
TCGA-66-2759,TCGA-66-2759-01A,7.093448200698779,6.939901213767988,8.306833655179553,13.124146374559611,5.574255944506322,11.315337247616537,01
TCGA-66-2763,TCGA-66-2763-01A,6.512533474046817,5.820623193018791,6.790742068271508,12.805651484322516,5.846360423439583,10.253229983355402,01
TCGA-66-2765,TCGA-66-2765-01A,4.545869550992244,6.701542126223882,5.953223326671479,13.492497468900824,5.863621339742205,9.766949895481256,01
TCGA-66-2766,TCGA-66-2766-01A,7.171267886015515,6.865995498978943,5.587581018944219,13.428517363458653,5.313510708605989,9.789773585140882,01
TCGA-66-2767,TCGA-66-2767-01A,7.939839522358121,6.255400647429186,6.721821039350703,11.135022784674856,6.4349134027469255,9.103479018410258,01
TCGA-66-2768,TCGA-66-2768-01A,7.772626010657101,6.112987809146228,6.340848856923774,12.349050484223284,5.097231533713868,10.980138006386277,01
TCGA-66-2769,TCGA-66-2769-01A,4.9344881946692505,4.543514442848085,4.36741999342973,12.034415167028712,6.300782673316443,7.42343614659738,01
TCGA-66-2770,TCGA-66-2770-01A,6.728679711184708,6.544270536279879,5.54332883788005,12.606550377161154,5.959740021484922,8.952295995697126,01
TCGA-66-2771,TCGA-66-2771-01A,6.401860817978352,6.614796697630779,5.985894294216494,11.22434421328923,5.706254253573203,11.0062121733602,01
TCGA-66-2773,TCGA-66-2773-01A,7.29244495839871,6.772825242118207,5.437683836539296,11.058602979257214,5.788826632696337,9.918698241950532,01
TCGA-66-2777,TCGA-66-2777-01A,8.207467806830484,6.444630627996701,5.236496445153524,10.636880694310234,6.505978238077551,10.61343781649171,01
TCGA-66-2778,TCGA-66-2778-01A,7.668536852209768,7.543731724990208,6.6286438401159264,11.955267172098107,5.234474495872525,11.11740966717301,01
TCGA-66-2780,TCGA-66-2780-01A,8.04682934316945,6.820859294417458,3.846543460906118,11.924168750291736,5.690372394761238,11.369593202477446,01
TCGA-66-2781,TCGA-66-2781-01A,7.738693538794141,6.478376489651092,5.600103205880144,11.881415854713234,5.448778739658275,8.998568711591995,01
TCGA-66-2782,TCGA-66-2782-01A,6.92343921195494,6.36005168216764,4.033484672679061,12.351993311417116,5.689989587695091,10.347337341165453,01
TCGA-66-2783,TCGA-66-2783-01A,7.192721859961377,6.863276898398109,6.86896450281164,12.515130359012517,5.448597054800154,10.660575618078877,01
TCGA-66-2785,TCGA-66-2785-01A,8.363874114473159,6.831679667598388,4.434401381450013,10.15649407835054,5.330447253735929,10.582709631168186,01
TCGA-66-2786,TCGA-66-2786-01A,8.02923034638697,6.679554695466804,5.519585934536504,12.225926616502251,6.181891681546316,10.506280998368574,01
TCGA-66-2787,TCGA-66-2787-01A,7.087452233159568,4.388685507495314,5.96203302142897,4.97315203787724,6.218552580912686,2.9315317835941235,01
TCGA-66-2788,TCGA-66-2788-01A,6.6709776776273975,5.836721983174074,5.404596625859016,11.952183896761616,6.362499696191061,9.890498068927512,01
TCGA-66-2789,TCGA-66-2789-01A,8.023646251061924,4.361143711279625,4.677936646112189,12.964001978786165,6.584298106918684,10.177581738624175,01
TCGA-66-2790,TCGA-66-2790-01A,6.705601978139472,6.127788022754058,6.176464401954823,12.284735165019622,5.761665579777794,7.6475951342208734,01
TCGA-66-2791,TCGA-66-2791-01A,6.2284724021298015,4.748976389246213,4.470217966263928,12.315471330031626,5.980546331726865,8.819243780225577,01
TCGA-66-2792,TCGA-66-2792-01A,6.591682408586253,7.42295534491064,7.68665529344665,13.202787993414349,5.2645364309990255,9.599550449687005,01
TCGA-66-2793,TCGA-66-2793-01A,7.946362420638387,4.571294548283165,6.3485050945644845,12.42639247893427,5.006827603152269,10.671428017263583,01
TCGA-66-2794,TCGA-66-2794-01A,7.805369851327287,6.898794842180685,6.90352760405127,12.973372544006628,5.316855327369605,9.02171817657706,01
TCGA-66-2795,TCGA-66-2795-01A,6.7580059611486405,5.757241981761591,4.660791740945671,11.445697997872005,5.778132338676436,8.747455880386932,01
TCGA-66-2800,TCGA-66-2800-01A,7.549134683196066,6.1922237607478525,5.438954822179007,4.197283542166223,6.299306942655575,8.599962666361684,01
TCGA-68-7755,TCGA-68-7755-01A,10.17875384972412,8.203828576544353,7.332843962988091,12.159650249523615,5.145697832100331,10.0762871800235,01
TCGA-68-7756,TCGA-68-7756-01A,8.460758124108647,8.00376187770381,7.53497047299857,11.801375369105644,5.631075172002759,11.150452737208411,01
TCGA-68-7757,TCGA-68-7757-01B,7.817066152008029,6.476124040447899,5.177172340045499,11.520377703843602,5.230437447636036,10.729997596284392,01
TCGA-68-8250,TCGA-68-8250-01A,7.786874027828424,6.121123184495546,6.465159862594899,12.768570549707832,6.525776047619182,9.708231905616026,01
TCGA-68-8251,TCGA-68-8251-01A,7.63800937798037,6.621326628039978,5.426513011092337,13.11192618029196,5.48438951728169,9.689442793807611,01
TCGA-68-A59I,TCGA-68-A59I-01A,7.289200011920832,5.341537503106343,6.36658624699407,11.733622236343896,5.9821950244595365,9.776209619495264,01
TCGA-68-A59J,TCGA-68-A59J-01A,7.48163880940262,6.904574414046037,6.597200406963115,8.062413714958325,5.741898382095739,8.99154111967245,01
TCGA-6A-AB49,TCGA-6A-AB49-01A,6.53873524813455,6.517702453616674,2.99940476552008,8.37329106009096,2.185486004128078,8.55490958545222,01
TCGA-70-6722,TCGA-70-6722-01A,8.444030082647789,7.218475085617304,3.9658489159521886,11.292003606596188,6.2811863548841735,11.805108664424358,01
TCGA-70-6723,TCGA-70-6723-01A,6.972699545843094,7.29211821456773,5.768967667543651,12.602051989054615,4.585070698791846,9.81704200164074,01
TCGA-77-6842,TCGA-77-6842-01A,5.842289994123737,3.619518655675,4.0345414824890815,10.744199197962164,6.917779020224562,7.235358489944569,01
TCGA-77-6843,TCGA-77-6843-01A,7.258921187579201,4.558286004418925,5.624732593554162,9.71844434239298,5.884324398372715,8.445457728727403,01
TCGA-77-6844,TCGA-77-6844-01A,7.186438159417662,6.667226527208092,6.819935088040436,13.813282263088134,5.854354779661563,10.998764515725345,01
TCGA-77-6845,TCGA-77-6845-01A,7.236526102294077,5.712642548978999,4.106574455787914,11.187866328300776,5.2316512845646574,8.635287877347952,01
TCGA-77-7138,TCGA-77-7138-01A,6.172055410365783,6.611364215034101,4.608418952704834,13.025436066558324,5.013319323186339,9.966538472733676,01
TCGA-77-7139,TCGA-77-7139-01A,8.26942500792494,4.816824950064261,6.973625050390447,10.770401508317134,5.017396386322923,10.835598850298505,01
TCGA-77-7140,TCGA-77-7140-01A,6.039888505594916,6.363705504345131,6.930054852357068,12.91056279920288,4.478991213355858,9.970492475330351,01
TCGA-77-7141,TCGA-77-7141-01A,8.386529465900965,5.504706188896643,6.183907272233899,11.002547332879448,5.799457778242144,9.891788259090193,01
TCGA-77-7142,TCGA-77-7142-01A,6.16213549836821,6.379912022200116,6.03237198438855,11.404159543183704,6.722483784812085,10.401270042167752,01
TCGA-77-7335,TCGA-77-7335-01A,6.148948336227967,5.035791041548132,6.354358709619398,10.429053818700238,6.417963876520766,9.821263767548244,01
TCGA-77-7337,TCGA-77-7337-01A,6.256723861615493,5.438555680284893,7.7714973927468,12.862552920237148,6.17817283175825,8.956519040150829,01
TCGA-77-7338,TCGA-77-7338-01A,7.631308766111439,5.396686973928868,5.755256143793938,12.390481730184137,5.918140516450237,10.981834533884996,01
TCGA-77-7463,TCGA-77-7463-01A,5.423974756763101,4.519233657240923,6.1149499825196765,12.55144206896044,4.903308267982515,8.678585703274539,01
TCGA-77-7465,TCGA-77-7465-01A,4.718750676612171,4.1088505944428055,4.771278166881683,12.017296437603042,5.784912235077994,6.766620337121088,01
TCGA-77-8007,TCGA-77-8007-01A,7.718525341499777,6.878350152757404,5.236144339611959,0.3635635937971891,6.064951812414718,7.970654671994787,01
TCGA-77-8008,TCGA-77-8008-01A,5.685884098598813,4.782156910124127,4.335211681705785,11.840907713112106,5.804399524668784,10.266248591522835,01
TCGA-77-8009,TCGA-77-8009-01A,2.0770036694783736,3.13609292785193,4.027967903994325,11.879715796873818,4.762263761108031,3.1009944622543504,01
TCGA-77-8128,TCGA-77-8128-01A,6.953014911105854,4.864587319080034,6.182654561331895,12.503518213453706,4.95682334518043,8.625182802651555,01
TCGA-77-8130,TCGA-77-8130-01A,5.2457390324292845,3.970181835072044,5.289819713619056,12.96773979424562,4.999107056160452,9.857905904627652,01
TCGA-77-8131,TCGA-77-8131-01A,7.685636752641685,5.266081883783658,6.492311479925576,12.124192216738184,6.524278421203698,9.741354060757692,01
TCGA-77-8133,TCGA-77-8133-01A,7.860916875141248,5.531150610841303,7.18498341704539,12.666772322464398,5.935648323067421,9.443222887315876,01
TCGA-77-8136,TCGA-77-8136-01A,6.064121908606132,4.951396628786876,5.818699761122043,11.707852773755263,5.777882566196805,9.175545309243756,01
TCGA-77-8138,TCGA-77-8138-01A,8.454254048019608,6.040112147631328,4.85220863207827,11.959244970442876,5.556521382027862,10.950570841511968,01
TCGA-77-8139,TCGA-77-8139-01A,6.585716712825096,5.207037754627461,4.945696651652216,12.717905081532706,5.344121886203519,9.75760835569712,01
TCGA-77-8140,TCGA-77-8140-01A,8.90645982672209,6.421674386539499,5.612001514299908,12.062880270912682,5.0522419811811385,10.451058074991789,01
TCGA-77-8143,TCGA-77-8143-01A,7.404888650174122,6.450904403486623,6.861471573386258,13.13681315056508,4.306138266469243,11.378543756240203,01
TCGA-77-8144,TCGA-77-8144-01A,3.96178073828524,5.594390298244677,6.166062630408161,14.153489142006595,4.197731744057996,9.426656410014145,01
TCGA-77-8145,TCGA-77-8145-01A,7.350430061191859,5.215414570127964,6.929169624671846,11.868861013271903,5.128144900053347,9.413775575594666,01
TCGA-77-8146,TCGA-77-8146-01A,7.728602171033915,7.413067665343028,4.6144742828377,9.938114326376873,5.44019146074502,10.201163462966491,01
TCGA-77-8148,TCGA-77-8148-01A,6.312331177714586,6.716550613248243,6.937297306034564,11.462383099633469,5.402848352579095,9.29212787988398,01
TCGA-77-8150,TCGA-77-8150-01A,8.12500423985292,6.80120264002812,5.855045359615089,12.10092224377697,5.856186460319993,9.242620368029192,01
TCGA-77-8153,TCGA-77-8153-01A,7.912727697440467,5.9193567691685205,7.909538515142812,12.866305577118789,4.006657081901448,10.5449444435026,01
TCGA-77-8154,TCGA-77-8154-01A,5.823066567631024,6.599113933152251,7.1103173022472665,13.215062849057176,5.668255307217964,10.707040962034004,01
TCGA-77-8156,TCGA-77-8156-01A,7.359028252102989,6.2662018496939735,5.374896892988465,10.209044991022028,6.19771012347909,7.991781451136973,01
TCGA-77-A5FZ,TCGA-77-A5FZ-01A,6.462485913099369,5.422078225655599,5.346183936606675,5.266145616915596,7.349054715103397,7.888509476838703,01
TCGA-77-A5G1,TCGA-77-A5G1-01A,7.149643485575411,3.993393583982449,4.335197386910757,11.776164455604722,5.645595031682992,11.17031016963532,01
TCGA-77-A5G3,TCGA-77-A5G3-01A,7.915918805987578,7.318841937379851,8.90435975342534,11.91264215625333,4.558145158989582,9.980575034407398,01
TCGA-77-A5G6,TCGA-77-A5G6-01A,7.046219285122743,4.860262627979471,6.752592059065617,13.692700949424742,5.23100992204362,9.602051501752552,01
TCGA-77-A5G7,TCGA-77-A5G7-01B,5.023765440250406,6.769624976699046,6.773089082501251,12.71569922342658,4.6373378170544335,10.005914322158748,01
TCGA-77-A5G8,TCGA-77-A5G8-01B,6.545013873699822,5.2251746535258174,5.633521303324692,12.447467204817912,4.699235119906594,9.640548629527515,01
TCGA-77-A5GA,TCGA-77-A5GA-01A,6.834950077935787,7.454328085535836,5.235589216147247,13.521497778995498,4.721006196835585,10.3881372178432,01
TCGA-77-A5GB,TCGA-77-A5GB-01B,3.0430119676985976,4.639816764688888,5.519633108000459,12.834408592420347,4.931839041210059,9.06397015703518,01
TCGA-77-A5GF,TCGA-77-A5GF-01A,7.318080892589481,6.871375485026214,6.087458598023391,10.94475846662164,5.586320399307703,9.455101961442754,01
TCGA-77-A5GH,TCGA-77-A5GH-01A,7.457366103172837,5.236144339611959,4.908092340818271,11.40432849463766,5.72476758142403,8.249698473172966,01
TCGA-79-5596,TCGA-79-5596-01A,8.555716859017164,7.217374202946616,6.897794643209879,13.311487178894083,4.919983573513069,10.226811949380645,01
TCGA-85-6175,TCGA-85-6175-01A,6.43205075764545,5.183006065453541,5.335890521371523,11.990562730348058,6.501174786086841,9.131603116530169,01
