sample,platform,domain,n,n_band,core_frac,cldn4_class,auc_0_200,d_barrier,d_drop,d_cd8_rim,d_cd8_stroma,d_n_rim,d_n_stroma
Lung9_Rep1,cosmx,1,3907,8254,0.36600972613258254,high,312017.43313686544,-0.2810731427722337,-0.06443389085188482,0.14683815648445875,0.08240426563257393,3732,2063
Lung9_Rep1,cosmx,2,3269,8088,0.19333129397369225,high,201537.6483053313,-0.3330957231730002,-0.07337021079096018,0.1468189233278956,0.07344871253693541,3678,2369
Lung9_Rep1,cosmx,3,1921,7540,0.032274856845393024,low,186098.41479333752,-0.2345930513744615,-0.049692984640929846,0.1307596513075965,0.08106666666666666,4818,1875
Lung9_Rep1,cosmx,4,1770,7275,0.15423728813559323,high,165621.93621736794,-0.35924153207210446,-0.0597529276176181,0.11304185351270553,0.05328892589508743,5352,1201
Lung9_Rep1,cosmx,5,1709,6597,0.0930368636629608,low,191807.222799954,-0.21378203826373363,-0.04410367931852638,0.12520287502898214,0.08109919571045576,4313,1492
Lung9_Rep1,cosmx,6,965,2698,0.07150259067357513,low,166013.5254174979,-0.07888022579864268,-0.0179426027506161,0.12270450751252086,0.10476190476190476,1198,840
Lung9_Rep1,cosmx,7,742,1845,0.10512129380053908,low,137545.5436599958,-0.5942580972696646,-0.12562052629623766,0.16850551654964896,0.042884990253411304,997,513
Lung9_Rep1,cosmx,8,735,4873,0.11972789115646258,low,158704.4565757512,-0.0903236252059053,-0.017535019524047665,0.10583524027459955,0.08830022075055188,3496,906
Lung9_Rep1,cosmx,9,412,1034,0.0024271844660194173,low,109850.69301889231,-0.569935259172278,-0.10145312776891724,0.13973063973063973,0.03827751196172249,594,209
Lung9_Rep1,cosmx,10,275,829,0.03636363636363636,low,107542.69759323885,-0.4295517711542075,-0.09443658651579444,0.15714285714285714,0.0627062706270627,420,303
Lung9_Rep1,cosmx,11,248,643,0.09274193548387097,low,84471.69945877956,-0.608729747807899,-0.09991238016699308,0.13202247191011235,0.03211009174311927,356,218
Lung9_Rep1,cosmx,12,221,912,0.013574660633484163,low,126619.27667966315,-0.2733944849686731,-0.07156580211335253,0.16666666666666666,0.09510086455331412,372,347
Lung9_Rep1,cosmx,13,201,996,0.009950248756218905,low,175201.286446821,-0.42452786032749606,-0.06389559345282844,0.10720268006700168,0.04330708661417323,597,254
Lung9_Rep1,cosmx,14,184,1653,0.0,low,139062.27712465366,-0.3436795862081218,-0.06388710390169255,0.12488928255093003,0.06100217864923747,1129,459
Lung9_Rep1,cosmx,15,157,656,0.03184713375796178,low,65323.38961845377,-0.46801634153116334,-0.08054114158636028,0.12631578947368421,0.045774647887323945,285,284
Lung9_Rep1,cosmx,16,122,637,0.36065573770491804,high,48349.97400402807,-0.29696294035900866,-0.05051962024568166,0.1103202846975089,0.059800664451827246,281,301
Lung9_Rep1,cosmx,17,121,735,0.0,low,111348.12028627099,-0.48793850017288837,-0.13015089683970768,0.19844357976653695,0.06829268292682927,257,410
Lung9_Rep1,cosmx,18,117,242,0.1794871794871795,high,98130.21171785159,-0.4591651334671255,-0.10137233296604226,0.1610738255033557,0.05970149253731343,149,67
Lung9_Rep1,cosmx,19,116,434,0.0,low,126478.32350415291,-0.38619675547080123,-0.10664179709674804,0.19138755980861244,0.0847457627118644,209,177
Lung9_Rep1,cosmx,20,103,503,0.0,low,92617.31713949706,-0.2323195863030549,-0.050908947513703215,0.1350210970464135,0.08411214953271028,237,214
Lung9_Rep1,cosmx,21,96,301,0.052083333333333336,low,64235.42908132388,-0.18126272195125315,-0.045805455481214605,0.14925373134328357,0.10344827586206896,201,87
Lung9_Rep1,cosmx,22,89,345,0.0,low,73765.8313664964,-0.4127174392114554,-0.0984756315751807,0.16853932584269662,0.07006369426751592,178,157
Lung9_Rep2,cosmx,0,24452,44809,0.20170129232782594,high,228442.29764851258,-0.2784887803337728,-0.058641688180551446,0.13460638795559904,0.07596469977504759,23513,5779
Lung9_Rep2,cosmx,1,2858,7646,0.1245626312106368,low,207099.4270525912,-0.30057317677229917,-0.06376150332008931,0.1379472693032015,0.07418576598311219,4248,1658
Lung9_Rep2,cosmx,2,1260,4210,0.0746031746031746,low,106284.11247317959,-0.3093947488831434,-0.06873505002672771,0.145447378793851,0.07671232876712329,2537,1095
Lung9_Rep2,cosmx,3,1099,3244,0.003639672429481347,low,144366.32736729566,-0.34325938691098773,-0.06911354882652301,0.13522925130586186,0.06611570247933884,1723,726
Lung9_Rep2,cosmx,4,1028,2187,0.05058365758754864,low,101677.61677209951,-0.19078946519282416,-0.04286770140428678,0.1337767923133777,0.09090909090909091,1353,451
Lung9_Rep2,cosmx,5,884,2734,0.0746606334841629,low,101145.37084999625,-0.3483145891301612,-0.06888888888888889,0.13333333333333333,0.06444444444444444,2040,450
Lung9_Rep2,cosmx,6,856,2133,0.03387850467289719,low,151010.21693942146,-0.2815937825122581,-0.06516863282782451,0.14829821717990274,0.08312958435207823,1234,409
Lung9_Rep2,cosmx,7,760,2493,0.019736842105263157,low,123851.43846485752,-0.3378271056732797,-0.07288280581693757,0.144311377245509,0.07142857142857142,1670,546
Lung9_Rep2,cosmx,8,576,1402,0.22916666666666666,high,89601.33779124972,-0.3124373441070686,-0.07218111587079391,0.15160349854227406,0.07942238267148015,1029,277
Lung9_Rep2,cosmx,9,514,1987,0.0,low,89260.68466237368,-0.03713998738966228,-0.007661675692895831,0.10697674418604651,0.09931506849315068,1505,292
Lung9_Rep2,cosmx,10,465,1455,0.004301075268817204,low,91061.49151553097,-0.22107556285365096,-0.052980030721966206,0.14631336405529954,0.09333333333333334,868,375
Lung9_Rep2,cosmx,11,452,1642,0.00663716814159292,low,59927.24881976929,-0.08062112311611273,-0.016959082026183347,0.11365719523373052,0.09669811320754718,1091,424
Lung9_Rep2,cosmx,12,436,2083,0.3348623853211009,high,81107.903618665,-0.13535324372123536,-0.0326787331863474,0.13705583756345177,0.10437710437710437,1379,594
Lung9_Rep2,cosmx,13,408,920,0.19362745098039216,high,104428.40495151178,-0.6015174873839888,-0.11661532604181088,0.15524193548387097,0.03862660944206009,496,233
Lung9_Rep2,cosmx,14,396,1016,0.03282828282828283,low,113134.43219897762,-0.3395360883760648,-0.08026641883519206,0.15833333333333333,0.07806691449814127,600,269
Lung9_Rep2,cosmx,15,371,1209,0.08086253369272237,low,105991.40701139027,-0.02821316512228744,-0.007789142407553101,0.14193548387096774,0.13414634146341464,775,164
Lung9_Rep2,cosmx,16,370,1253,0.07297297297297298,low,153108.31781218786,-0.4574831200306014,-0.0946977250067978,0.15084745762711865,0.05614973262032086,590,374
Lung9_Rep2,cosmx,17,362,1046,0.1298342541436464,low,86559.81388648757,-0.3157126881846762,-0.07201943233620604,0.15006821282401092,0.07804878048780488,733,205
Lung9_Rep2,cosmx,18,339,1093,0.17699115044247787,high,147061.44908223228,-0.12475247087995316,-0.03563348416289594,0.16063348416289594,0.125,442,472
Lung9_Rep2,cosmx,19,331,1213,0.027190332326283987,low,102057.79520029941,-0.3283123443528955,-0.06088699468309562,0.12317073170731707,0.06228373702422145,820,289
Lung9_Rep2,cosmx,20,319,727,0.36990595611285265,high,94858.43753737937,-0.2688283814157865,-0.07222049689440994,0.17043478260869566,0.09821428571428571,575,112
Lung9_Rep2,cosmx,21,287,1296,0.03832752613240418,low,138511.7035678657,-0.2708969826775019,-0.047823051535922825,0.11217948717948718,0.06435643564356436,936,202
Lung9_Rep2,cosmx,22,279,1322,0.06810035842293907,low,48630.90128448491,-0.10655737096120557,-0.018650658813757687,0.09683995922528033,0.07818930041152264,981,243
Lung9_Rep2,cosmx,23,258,736,0.12015503875968993,low,74867.53507554634,-0.4923663838870128,-0.08558160106147722,0.12969924812030076,0.04411764705882353,532,136
Lung9_Rep2,cosmx,24,254,565,0.07874015748031496,low,73355.63974001953,-0.23260436269048185,-0.048888517466154094,0.12953367875647667,0.08064516129032258,386,124
Lung9_Rep2,cosmx,25,250,1394,0.38,high,82190.15917757156,-0.07499507589181637,-0.017735228401191655,0.12711022840119166,0.109375,1007,320
Lung9_Rep2,cosmx,26,236,1173,0.07627118644067797,low,111981.36331552875,-0.27680580063645555,-0.0602367702984337,0.13892529488859764,0.07868852459016394,763,305
Lung9_Rep2,cosmx,27,223,1181,0.13901345291479822,low,99673.36082416997,0.06301389398129827,0.014771042487397815,0.10981912144702842,0.12459016393442623,774,305
Lung9_Rep2,cosmx,28,199,577,0.32160804020100503,high,75227.2440897303,-0.40239041708544415,-0.07651515151515151,0.13333333333333333,0.056818181818181816,300,176
Lung9_Rep2,cosmx,29,182,495,0.005494505494505495,low,83049.78229213458,-0.650266701734585,-0.09617182933956751,0.12203389830508475,0.02586206896551724,295,116
Lung9_Rep2,cosmx,30,173,1508,0.2543352601156069,high,56202.18158204231,-0.31109150863216145,-0.05231622628726287,0.11024305555555555,0.057926829268292686,1152,328
Lung9_Rep2,cosmx,31,171,1891,0.0,low,105856.03732201247,-0.4703517298682576,-0.07648239107342272,0.11954459203036052,0.0430622009569378,1581,209
Lung9_Rep2,cosmx,32,166,777,0.14457831325301204,low,98792.4579420281,-0.39468264296862327,-0.08905721355350199,0.15734989648033126,0.06829268292682927,483,205
Lung9_Rep2,cosmx,33,163,318,0.32515337423312884,high,90830.95420655984,-0.45887959748729007,-0.09976677895827936,0.15859030837004406,0.058823529411764705,227,34
Lung9_Rep2,cosmx,34,156,1926,0.15384615384615385,high,66666.4253958707,0.07584094628547333,0.018906590706307277,0.11519302615193026,0.13409961685823754,1606,261
Lung9_Rep2,cosmx,35,155,359,0.33548387096774196,high,54044.96129276532,-0.12029445690975323,-0.027855261118859456,0.1297071129707113,0.10185185185185185,239,108
Lung9_Rep2,cosmx,36,152,340,0.039473684210526314,low,68053.38782182994,-0.4202203930712024,-0.09292222928586566,0.15702479338842976,0.0641025641025641,242,78
Lung9_Rep2,cosmx,37,145,1135,0.013793103448275862,low,84596.24992503086,-0.685155792803605,-0.10551149074639006,0.1297539149888143,0.024242424242424242,894,165
Lung9_Rep2,cosmx,38,125,465,0.296,high,125518.00675957219,-0.36036832342232206,-0.09446223831406955,0.17829457364341086,0.08383233532934131,258,167
Lung9_Rep2,cosmx,39,111,1195,0.24324324324324326,high,59942.049703423196,-0.25283357418605434,-0.05570204499254032,0.1380065717415115,0.0823045267489712,913,243
Lung9_Rep2,cosmx,40,101,868,0.3564356435643564,high,103289.73297663043,-0.2556027199398981,-0.0535529186069898,0.1315345699831366,0.0779816513761468,593,218
Lung9_Rep2,cosmx,41,95,554,0.021052631578947368,low,110238.8449956336,-0.32734184078789524,-0.05677458033573142,0.11510791366906475,0.058333333333333334,278,240
Lung9_Rep2,cosmx,42,95,2698,0.0,low,67088.9052075007,-0.28024283674042516,-0.0564286244737308,0.12889239258967283,0.07246376811594203,2537,138
Lung9_Rep2,cosmx,43,86,3011,0.023255813953488372,low,50684.23132410015,-0.028793572913944635,-0.005993662581274262,0.10707669507224898,0.10108303249097472,2699,277
GSM9226169_P1_LUAD,visium,0,967,1656,0.19855222337125128,high,13.921175761113993,0.07291908099184104,0.020650818598771298,0.1312755104371859,0.1519263290359572,1034,607
GSM9226169_P1_LUAD,visium,1,81,188,0.024691358024691357,low,13.298804961349358,0.20136987681592677,0.07620817905721061,0.1511202826777057,0.2273284617349163,106,82
GSM9226169_P1_LUAD,visium,2,37,112,0.08108108108108109,low,,0.3985353483421097,0.09188523376130155,0.06933602798508919,0.16122126174639073,71,41
GSM9226169_P1_LUAD,visium,3,34,73,0.0,low,,-0.09671954753595456,-0.05165458017971983,0.2928600695459582,0.2412054893662384,42,31
GSM9226169_P1_LUAD,visium,4,31,102,0.0,low,,-0.17950227660776027,-0.029305675476078527,0.09628320542717199,0.06697752995109346,67,35
GSM9226169_P1_LUAD,visium,5,29,116,0.034482758620689655,low,,0.13369889080418454,0.04137830361100853,0.1340552220076723,0.17543352561868084,75,41
GSM9226169_P1_LUAD,visium,6,26,79,0.07692307692307693,low,12.87134459375494,0.1792211638929983,0.0758615537541015,0.1737115044083839,0.2495730581624854,47,31
GSM9226169_P1_LUAD,visium,7,22,94,0.045454545454545456,low,,-0.020894685580108274,-0.00971813221035428,0.2374093948514273,0.22769126264107303,67,27
GSM9226169_P1_LUAD,visium,8,17,84,0.17647058823529413,high,,-0.08567363748934871,-0.032798360501653856,0.2078137192272717,0.17501535872561785,53,31
GSM9226169_P1_LUAD,visium,9,16,145,0.375,high,,-0.4736008353803779,-0.17769158028100218,0.2764421395032285,0.09875055922222631,121,24
GSM9226169_P1_LUAD,visium,10,14,56,0.07142857142857142,low,,-0.10663064296400879,-0.021157410061576398,0.1097875647317058,0.0886301546701294,34,22
GSM9226169_P1_LUAD,visium,11,14,99,0.8571428571428571,high,,0.05721370788729943,0.014030731246661099,0.11560149659928576,0.12963222784594686,80,19
GSM9226169_P1_LUAD,visium,12,13,65,0.0,low,,-0.1655011601735619,-0.037697979394713185,0.1327393627321061,0.09504138333739291,46,19
GSM9226169_P1_LUAD,visium,13,12,49,0.0,low,,-0.10873657208450399,-0.046296816969710525,0.2360336181011999,0.18973680113148939,33,16
GSM9226171_P2_LUAD,visium,0,1338,2703,0.18086696562032886,high,4.73985205533013,-0.14974934057650402,-0.011959163307013895,0.04591018089180806,0.033951017584794164,1835,771
GSM9226171_P2_LUAD,visium,1,23,168,0.17391304347826086,high,,-0.9999998484949983,-0.06600441154058656,0.06600441154058656,0.0,136,32
GSM9226171_P2_LUAD,visium,2,19,162,0.0,low,,-0.9999997787688187,-0.04520157480213147,0.04520157480213147,0.0,128,34
GSM9226171_P2_LUAD,visium,3,19,76,0.0,low,,-0.9999997382293176,-0.038201365000812,0.038201365000812,0.0,59,17
GSM9226171_P2_LUAD,visium,4,15,57,0.0,low,,-0.9999994880067512,-0.019531497543483423,0.019531497543483423,0.0,34,23
GSM9226171_P2_LUAD,visium,5,12,133,0.0,low,,0.9999998110702263,0.0529297098885777,0.0,0.0529297098885777,108,25
GSM9226171_P2_LUAD,visium,6,12,107,0.0,low,,0.7083121304598933,0.13080405672220488,0.026933005880196696,0.15773706260240158,84,23
GSM9226171_P2_LUAD,visium,7,12,111,0.0,low,,0.3204405859414953,0.03647382004003806,0.038675070602640665,0.07514889064267873,88,23
GSM9226173_P3_LUAD,visium,0,3458,4609,0.19172932330827067,high,12.56559611787591,0.223108236835393,0.05423540571204877,0.09442734687017809,0.14866275258222686,3047,857
GSM9226173_P3_LUAD,visium,1,32,206,0.09375,low,,-0.35107722011728676,-0.051164582135512185,0.09845027522185057,0.047285693086338385,155,51
GSM9226173_P3_LUAD,visium,2,29,100,0.3103448275862069,high,,0.4928221543702736,0.06626821189457394,0.03409928279010621,0.10036749468468015,66,34
GSM9226173_P3_LUAD,visium,3,25,94,0.0,low,,0.15491521146079912,0.02041914296329464,0.055694677757651995,0.07611382072094663,57,37
GSM9226173_P3_LUAD,visium,4,24,72,0.08333333333333333,low,,-0.310556605446384,-0.04170035894732527,0.08798827138740646,0.046287912440081194,42,30
GSM9226173_P3_LUAD,visium,5,23,167,0.0,low,,-0.9999999052145996,-0.10550146963008579,0.10550146963008579,0.0,127,40
GSM9226173_P3_LUAD,visium,6,22,78,0.0,low,,0.18351527570302759,0.0240682492686864,0.053541472114567036,0.07760972138325344,43,35
GSM9226173_P3_LUAD,visium,7,19,114,0.0,low,,0.2899439855897293,0.05155865017451075,0.06313206786715199,0.11469071804166274,85,29
GSM9226173_P3_LUAD,visium,8,17,61,0.058823529411764705,low,,0.6308726771372043,0.09270383613806266,0.027120775541675128,0.11982461167973778,30,31
GSM9226177_P4_LUAD,visium,0,5207,6842,0.20088342615709623,high,5.048943911502905,0.3561179067405422,0.04511276968649968,0.04078326372739694,0.08589603341389662,4427,1410
GSM9226177_P4_LUAD,visium,1,727,907,0.08528198074277854,low,5.5012323157047796,0.33132279560288785,0.05319791527055685,0.0536821347968434,0.10688005006740026,617,159
GSM9226179_P5_LUAD,visium,0,2346,3510,0.0,low,4.534382058345584,0.33613670128275003,0.045305539342028904,0.044738764499114715,0.09004430384114362,2237,1100
GSM9226179_P5_LUAD,visium,1,1897,2248,0.3352662098049552,high,5.069627715156695,0.37287516872872184,0.04958791835431427,0.04170002967523452,0.09128794802954879,1534,322
GSM9226179_P5_LUAD,visium,2,779,1319,0.4159178433889602,high,12.638183679812176,0.20065359047643577,0.07963600457079298,0.15862350672315853,0.2382595112939515,830,468
GSM9226179_P5_LUAD,visium,3,432,724,0.7870370370370371,high,13.979088238075061,0.3626176216799626,0.14776073878288035,0.12986143233367584,0.2776221711165562,489,206
GSM9226179_P5_LUAD,visium,4,95,146,0.031578947368421054,low,10.063220741655535,0.35087186277821936,0.2265239488426549,0.20953955138400412,0.436063500226659,118,27
GSM9226179_P5_LUAD,visium,5,62,127,0.9032258064516129,high,4.743697405035889,0.5194069988307449,0.2408949411472022,0.11144672462921593,0.3523416657764181,84,43
GSM9226179_P5_LUAD,visium,6,20,40,0.0,low,,-0.3843099457781522,-0.18922395400338335,0.3407986191105012,0.15157466510711784,28,12
GSM9226179_P5_LUAD,visium,7,15,34,0.0,low,,0.17987177637766524,0.1733819563679272,0.3952688880631191,0.5686508444310463,17,17
GSM9226179_P5_LUAD,visium,8,14,50,0.07142857142857142,low,,0.16274741225941253,0.062196985183121556,0.15998590835887663,0.2221828935419982,30,20
GSM9226179_P5_LUAD,visium,9,14,32,0.0,low,,0.5427662243600645,0.03742576613230123,0.015763986555540503,0.053189752687841735,14,18
GSM9226179_P5_LUAD,visium,10,13,61,0.6923076923076923,high,,0.23169977822053028,0.16576743028787116,0.27483658403800204,0.4406040143258732,42,19
GSM9226179_P5_LUAD,visium,11,13,36,0.07692307692307693,low,,0.4678853060367002,0.4758933331138777,0.27061101018029166,0.7465043432941694,25,11
GSM9226181_P6_LUAD,visium,0,666,964,0.11411411411411411,low,18.891349345931857,0.19674659486250556,0.06505293617897959,0.13279515858713767,0.19784809476611726,611,262
GSM9226181_P6_LUAD,visium,1,577,905,0.12824956672443674,low,15.582680909129312,0.16892847852209664,0.0546206193507946,0.13435756935651258,0.18897818870730718,567,270
GSM9226181_P6_LUAD,visium,2,435,584,0.5816091954022988,high,13.104525904565936,0.16712860496239434,0.03811485162972089,0.09497107926065035,0.13308593089037124,377,110
GSM9226181_P6_LUAD,visium,3,242,442,0.08677685950413223,low,15.961795980426029,0.231483657539812,0.0744793997674326,0.12363428630640298,0.1981136860738356,305,97
GSM9226181_P6_LUAD,visium,4,208,291,0.028846153846153848,low,21.83939925525596,0.13589330603515473,0.049066411714705355,0.1559996393111913,0.20506605102589665,201,74
GSM9226181_P6_LUAD,visium,5,164,248,0.06097560975609756,low,17.799232663111212,-0.2535820777564482,-0.06058585587166662,0.14975297391360004,0.08916711804193342,161,72
GSM9226181_P6_LUAD,visium,6,110,206,0.01818181818181818,low,16.66560765173709,0.0711725879852613,0.02384147826869551,0.15556985121700226,0.17941132948569777,132,67
GSM9226181_P6_LUAD,visium,7,107,213,0.12149532710280374,low,7.00226361108902,0.3515065354778045,0.09950761879540723,0.0917906645124055,0.19129828330781273,132,78
GSM9226181_P6_LUAD,visium,8,39,90,0.1794871794871795,high,,-0.2214201804835716,-0.03244794341282242,0.0894962929730541,0.05704834956023168,46,44
GSM9226181_P6_LUAD,visium,9,37,69,0.3783783783783784,high,11.360946799411622,0.10078696753919715,0.03913409980148985,0.17457560439828684,0.2137097041997767,37,29
GSM9226181_P6_LUAD,visium,10,34,63,0.20588235294117646,high,12.829012501388,0.3341526235129064,0.16462634955581318,0.16402088730963582,0.328647236865449,33,27
GSM9226181_P6_LUAD,visium,11,20,51,0.25,high,,0.16422991754359426,0.042969975396894164,0.10933762488427178,0.15230760028116594,25,26
GSM9226181_P6_LUAD,visium,12,20,45,0.0,low,,0.1817876850097796,0.06898547659338367,0.15524914320588526,0.22423461979926892,24,21
GSM9226181_P6_LUAD,visium,13,19,55,0.0,low,,-0.1319922851577757,-0.025977204450828198,0.11139285024587131,0.08541564579504311,25,30
GSM9226181_P6_LUAD,visium,14,18,57,0.05555555555555555,low,,-0.360469667423787,-0.0778432646620969,0.14689640537330226,0.06905314071120536,30,27
GSM9226181_P6_LUAD,visium,15,16,35,0.0,low,,0.06196195748779544,0.05070187737404536,0.38378620618459036,0.4344880835586357,16,19
GSM9226181_P6_LUAD,visium,16,12,38,0.0,low,,0.2996868067090572,0.16650499537953087,0.19454583819812313,0.361050833577654,18,20
GSM9226182_P7_LUAD,visium,0,389,888,0.061696658097686374,low,0.14000510719653234,-0.03248783280561065,-0.00017765900819044196,0.002823063646075788,0.002645404637885346,485,402
GSM9226182_P7_LUAD,visium,1,55,141,0.07272727272727272,low,,-0.06575006162214758,-0.0002773894603949668,0.00224811330754003,0.001970723847145063,71,70
GSM9226182_P7_LUAD,visium,2,51,132,0.43137254901960786,high,0.07011004298379946,0.024722507192731145,0.00013405445372865728,0.0026441501925318655,0.002778204646260523,70,62
GSM9226182_P7_LUAD,visium,3,47,135,0.851063829787234,high,0.1076474085724888,-0.14275963150474488,-0.0005186176920074534,0.002075705606575013,0.0015570879145675597,92,41
GSM9226182_P7_LUAD,visium,4,45,139,0.0,low,,0.05700511340693157,0.0001952661374171104,0.0016150691407587879,0.0018103352781758983,73,66
GSM9226182_P7_LUAD,visium,5,45,145,0.8888888888888888,high,,-0.07871362768083814,-0.00037187223388786316,0.002548115689326376,0.002176243455438513,113,32
GSM9226182_P7_LUAD,visium,6,35,125,0.02857142857142857,low,,-0.23751700819765367,-0.0007764702090260088,0.0020227871724848617,0.001246316963458853,74,51
GSM9226182_P7_LUAD,visium,7,33,114,0.0,low,0.15019327160296175,-0.07516786904078833,-0.0003726773513756487,0.0026653007937620563,0.0022926234423864076,71,43
GSM9226182_P7_LUAD,visium,8,28,71,0.10714285714285714,low,0.13156284219872602,0.3510137409179994,0.002350323807902337,0.0021727416448076077,0.004523065452709945,43,28
GSM9226182_P7_LUAD,visium,9,26,104,0.4230769230769231,high,,-0.5221363365049837,-0.0030140722630012423,0.004393319685153574,0.0013792474221523319,74,30
GSM9226182_P7_LUAD,visium,10,24,54,0.08333333333333333,low,,0.31095871748397386,0.0006555414858282143,0.000726289393339871,0.0013818308791680852,29,25
GSM9226182_P7_LUAD,visium,11,23,67,0.08695652173913043,low,,-0.17187267167702455,-0.0005028703833626232,0.001714345669912763,0.0012114752865501398,43,24
GSM9226182_P7_LUAD,visium,12,22,64,0.18181818181818182,high,,-0.06911331639548701,-0.0003147780211165273,0.0024346442950689473,0.00211986627395242,31,33
GSM9226182_P7_LUAD,visium,13,22,63,0.0,low,,-0.2582007358683417,-0.0010283346434611905,0.002505509557831319,0.0014771749143701284,32,31
GSM9226182_P7_LUAD,visium,14,20,97,0.7,high,,0.45466948192593776,0.0045646215684277125,0.0027373982606923456,0.007302019829120058,74,23
GSM9226182_P7_LUAD,visium,15,20,69,0.0,low,,-0.08182760653771388,-0.0003670750251915612,0.0024265104067517,0.0020594353815601386,36,33
GSM9226182_P7_LUAD,visium,16,20,96,0.0,low,,-0.24650961343565123,-0.0013812095937329157,0.003492132715771193,0.0021109231220382773,66,30
GSM9226182_P7_LUAD,visium,17,19,68,0.0,low,,-0.09030824209172851,-0.0002810019465128884,0.0016962894424032975,0.0014152874958904091,38,30
GSM9226182_P7_LUAD,visium,18,18,204,0.7777777777777778,high,,-0.10838098476910564,-0.0005045865143252222,0.0025801251715447376,0.0020755386572195154,182,22
GSM9226182_P7_LUAD,visium,19,17,48,0.0,low,,-0.2077747353334336,-0.0004761097843361218,0.0013837854012810154,0.0009076756169448935,22,26
GSM9226182_P7_LUAD,visium,20,17,71,0.0,low,,0.6415843945284071,0.0025217394563128567,0.0007043690323050824,0.003226108488617939,35,36
GSM9226182_P7_LUAD,visium,21,15,72,0.0,low,,-0.1610004942148793,-0.001294556410471816,0.004667622387344741,0.003373065976872925,46,26
GSM9226182_P7_LUAD,visium,22,14,56,0.0,low,,-0.33759851429468274,-0.0014115290586851437,0.00279630347269217,0.0013847744140070264,32,24
GSM9226182_P7_LUAD,visium,23,14,83,0.0,low,,0.02653653969769479,0.00010326728184897318,0.0018941177204059236,0.0019973850022548967,58,25
GSM9226182_P7_LUAD,visium,24,13,73,0.0,low,,-0.029054812782174345,-0.00018579150634155054,0.00329014946095252,0.0031043579546109696,52,21
GSM9226182_P7_LUAD,visium,25,12,65,0.0,low,,-0.1731837525306207,-0.0009717518921380786,0.0032914225002376746,0.002319670608099596,44,21
GSM9226182_P7_LUAD,visium,26,12,32,0.0,low,,-0.27019904437883563,-0.0012307187031032946,0.002892784136569228,0.0016620654334659334,20,12
GSM9226182_P7_LUAD,visium,27,12,47,0.0,low,,0.10731703673255441,0.00037731033050097495,0.0015692635623738265,0.0019465738928748015,34,13
GSM9226183_P7_LUAD-1,visium,0,429,815,0.1864801864801865,high,0.25507786115956577,0.083046198164413,0.0003885611357441719,0.0021451420298543465,0.0025337031655985184,477,327
GSM9226183_P7_LUAD-1,visium,1,164,220,0.7378048780487805,high,0.829605440139508,-0.13378041046478675,-0.0014375727106460245,0.006091663325304775,0.004654090614658751,154,47
GSM9226183_P7_LUAD-1,visium,2,161,259,0.0,low,0.06715977625627167,-0.01779210187561232,-3.786781125416803e-05,0.0010831036590909662,0.0010452358478367982,150,93
GSM9226183_P7_LUAD-1,visium,3,110,283,0.08181818181818182,low,0.06569887835393826,0.04586617550347266,0.00014339570076990146,0.0014914937666846866,0.001634889467454588,172,110
GSM9226183_P7_LUAD-1,visium,4,94,226,0.010638297872340425,low,0.23973843606637765,-0.31706867610768263,-0.0008267253185814258,0.0017170583728557674,0.0008903330542743415,149,75
GSM9226183_P7_LUAD-1,visium,5,48,114,0.0,low,,-0.5995231341796046,-0.0011321728586840356,0.0015103092615451205,0.00037813640286108477,59,55
GSM9226183_P7_LUAD-1,visium,6,42,111,0.0,low,,-0.8398253966440722,-0.0011597876025727768,0.001270382091443645,0.00011059448887086807,59,52
GSM9226183_P7_LUAD-1,visium,7,33,96,0.0,low,,-0.19246092851176796,-0.0006915277823046693,0.0021422995907426573,0.001450771808437988,52,44
GSM9226183_P7_LUAD-1,visium,8,29,110,0.06896551724137931,low,,-0.11098731933974677,-0.00028600363527250925,0.0014314486740010998,0.0011454450387285906,69,41
GSM9226183_P7_LUAD-1,visium,9,27,61,0.37037037037037035,high,,-0.12192274158075952,-0.00034444590119577434,0.0015847760046981524,0.001240330103502378,33,28
GSM9226183_P7_LUAD-1,visium,10,25,68,0.04,low,,-0.09663498626256944,-0.0007114350833111846,0.004036755561510357,0.003325320478199172,32,36
GSM9226183_P7_LUAD-1,visium,11,21,53,0.47619047619047616,high,,-0.21310614449247828,-0.00105169905412614,0.0029933919941499717,0.0019416929400238316,29,23
GSM9226183_P7_LUAD-1,visium,12,17,67,0.0,low,,0.18492791078138424,0.00023224745162393398,0.0005118117798764615,0.0007440592315003955,38,29
GSM9226183_P7_LUAD-1,visium,13,17,50,0.6470588235294118,high,,-0.27265569283028124,-0.0030317061890803585,0.007075435275005711,0.004043729085925352,24,26
GSM9226183_P7_LUAD-1,visium,14,17,68,0.0,low,,-0.1939509730991481,-0.0015554371594020573,0.004787585596705333,0.003232148437303276,41,27
GSM9226183_P7_LUAD-1,visium,15,16,60,0.0,low,,0.7573650019566392,0.001479069719013635,0.00023691780304194317,0.0017159875220555782,34,26
GSM9226183_P7_LUAD-1,visium,16,15,50,0.0,low,,0.08640159420447403,0.00022746832063886115,0.0012026041475398266,0.0014300724681786878,28,22
GSM9226183_P7_LUAD-1,visium,17,15,67,0.0,low,,-0.09202363786421469,-0.00020333109115442012,0.0012064369697305614,0.0010031058785761413,49,18
GSM9226183_P7_LUAD-1,visium,18,15,53,0.0,low,,-0.4347895582465654,-0.0025124179895836827,0.004145438501383778,0.001633020511800095,31,22
