cohort,kind,gene,signature,rho,p,ci_low,ci_high,n,rho_adj_epithelial,p_adj_epithelial,n_adj_epithelial,rho_adj_purity,p_adj_purity,n_adj_purity,rho_adj_purity_leuk,p_adj_purity_leuk,n_adj_purity_leuk,q,q_adj_epithelial,q_adj_purity,q_adj_purity_leuk
TCGA-LUAD,atlas,EPCAM,TLS_12chemokine,-0.2792086904999099,6.539915905260555e-11,-0.35647869161299195,-0.20027760472695377,528,-0.2849310616588958,2.662698768703492e-11,528,-0.0953968393991319,0.030582416697272175,515.0,0.008212365687838766,0.8530787896568692,513.0,8.739804006535608e-11,1.0650795074813967e-10,0.03336263639702419,0.8977215490635085
TCGA-LUAD,atlas,EPCAM,TLS_imprint,-0.37414755301696045,5.472468963229898e-19,-0.4539296868861016,-0.2912685104582867,528,-0.24832433736436538,7.565624252363429e-09,528,-0.2328336336492097,9.32511889361965e-08,515.0,-0.1736957445941248,7.917917688840397e-05,513.0,3.283481377937939e-18,1.2969641575480163e-08,5.595071336171791e-07,0.00047507506133042385
TCGA-LUAD,atlas,EPCAM,B_cell,-0.3363096354186199,1.9896260211004202e-15,-0.41435596068696157,-0.25511316507912946,528,-0.2115354965892227,9.576912023042593e-07,528,-0.1869357375359694,1.994859539668386e-05,515.0,-0.09836122943883109,0.026186492553004363,513.0,5.96887806330126e-15,1.1492294427651111e-06,5.984578619005158e-05,0.044891130090864616
TCGA-LUAD,atlas,EPCAM,Plasma_cell,-0.22953002221017135,9.657006466921527e-08,-0.31059183497564125,-0.142827281372402,528,-0.09207320918118153,0.03458807933775545,528,-0.12016969317669098,0.006377888088075574,515.0,-0.04797528404595172,0.279046565486266,513.0,9.657006466921527e-08,0.03458807933775545,0.008503850784100766,0.418569848229399
TCGA-LUAD,atlas,EPCAM,GC_reaction,-0.27751912288899844,8.601106310856642e-11,-0.3605595484992346,-0.19288701261390742,528,-0.2621186259272321,9.951505985610794e-10,528,-0.1737930714320916,7.471504136068958e-05,515.0,-0.13305791594132518,0.002579461697251516,513.0,1.032132757302797e-10,2.3883614365465904e-09,0.00014943008272137916,0.007738385091754548
TCGA-LUAD,atlas,EPCAM,Tfh,-0.35911500733871543,1.622437518214802e-17,-0.432724597526381,-0.27610631023484977,528,-0.27092943373795825,2.557646549116281e-10,528,-0.19376485957293052,9.67752518284664e-06,515.0,-0.10767242322668737,0.014888059334430319,513.0,6.489750072859208e-17,7.672939647348844e-10,3.871010073138656e-05,0.029776118668860638
TCGA-LUAD,atlas,EPCAM,HEV_stroma,-0.32612013645021404,1.5055428417867662e-14,-0.40494739309216304,-0.24117046440186593,528,-0.31245381805221384,2.1298933249453718e-13,528,-0.18076397668557517,3.752198344491247e-05,515.0,-0.13465472330009198,0.002285667539625442,513.0,3.613302820288239e-14,2.5558719899344463e-12,9.005276026778992e-05,0.007738385091754548
TCGA-LUAD,atlas,EPCAM,T_cell_CD8,-0.28285098250088947,3.60004129258526e-11,-0.35939840816070584,-0.20355361354949464,528,-0.22396566672142287,2.0428425203599818e-07,528,-0.1223624127694634,0.005472171494189897,515.0,-0.0057001934478056295,0.8977215490635084,513.0,6.17149935871759e-11,3.0642637805399725e-07,0.008208257241284846,0.8977215490635085
TCGA-LUAD,atlas,EPCAM,IFNg_Ayers,-0.23074830439967486,8.223468911946643e-08,-0.30585067206787314,-0.14702158500317258,528,-0.21752298798967065,4.60200806711699e-07,528,-0.0774218790732593,0.07949309081549027,515.0,0.017227769951921972,0.6976355581038907,513.0,8.971056994850883e-08,6.136010756155987e-07,0.07949309081549027,0.8371626697246688
TCGA-LUAD,atlas,EPCAM,Myeloid,-0.28826444680173213,1.458585549180107e-11,-0.3669585688029382,-0.2044548577888691,528,-0.2928833240662576,6.955257029149816e-12,528,-0.14007731639381354,0.001453799692131244,515.0,-0.10872772372826682,0.013928626381882992,513.0,2.917171098360214e-11,4.17315421748989e-11,0.002492228043653561,0.029776118668860638
TCGA-LUAD,atlas,EPCAM,Epithelial,0.5664280103162675,3.934757577501856e-46,0.5032845143587639,0.6293754861922108,528,0.09408804499889586,0.030804094234060317,528,0.5567034666737467,3.614646728093665e-43,515.0,0.5369229287485805,1.6908241048295242e-39,513.0,4.7217090930022273e-45,0.033604466437156706,4.3375760737123976e-42,2.028988925795429e-38
TCGA-LUAD,atlas,KRT8,TLS_Cabrita,-0.09783097834646891,0.02457287984642743,-0.1734985281950671,-0.013279360369341922,528,0.03696301796935998,0.397098056404846,528,-0.07185167104161254,0.1037099892638848,515.0,-0.03610352107751027,0.4154169124597612,513.0,0.04914575969285486,0.4765176676858152,0.2074199785277696,0.5947298800115972
TCGA-LUAD,atlas,KRT8,TLS_12chemokine,-0.00011747488189738974,0.9978513236008222,-0.08447706388429872,0.08616743024994411,528,0.13962209569501566,0.0013118525053986726,528,0.05858698107178007,0.1847853050876296,515.0,0.12478708324423518,0.004728176202435259,513.0,0.9978513236008221,0.010528655982648735,0.2771779576314444,0.009456352404870519
TCGA-LUAD,atlas,KRT8,TLS_imprint,-0.254304097060829,3.078929257068336e-09,-0.33483547205135133,-0.1660296931716127,528,0.0462748108366753,0.28898429420620175,528,-0.2508486038863696,8.130732583817463e-09,515.0,-0.22985241298294762,1.4910349447778288e-07,513.0,1.8473575542410016e-08,0.3853123922749357,4.878439550290478e-08,8.946209668666974e-07
TCGA-LUAD,atlas,KRT8,B_cell,-0.2309798301905066,7.975328113691835e-08,-0.3030035035376092,-0.15290069857430139,528,0.06254940109775024,0.1515982725866568,528,-0.2267362727095356,2.0387383158450614e-07,515.0,-0.20000459929950024,5.208517469640899e-06,513.0,3.1901312454767345e-07,0.3031965451733136,8.154953263380245e-07,2.0834069878563596e-05
TCGA-LUAD,atlas,KRT8,Plasma_cell,-0.18180709466763498,2.636521920592258e-05,-0.26467571809919094,-0.09972362170522532,528,0.12209294098794303,0.0050055565460246036,528,-0.16572801628170009,0.00016045931389489256,515.0,-0.13534416632256666,0.0021685364530632796,513.0,6.32765260942142e-05,0.01501666963807381,0.00038510235334774214,0.0052044874873518705
TCGA-LUAD,atlas,KRT8,GC_reaction,-0.03336327407468762,0.4442562137805327,-0.11794688328746246,0.055049344087691215,528,0.12763058848592812,0.003335438051227763,528,-0.00938216070804622,0.8319548298525632,515.0,0.01209695844673835,0.7850101956594273,513.0,0.5331074565366393,0.013341752204911052,0.855775435684317,0.8563747589011935
TCGA-LUAD,atlas,KRT8,Tfh,-0.1914609864368279,9.420703150242279e-06,-0.27272286486683467,-0.10592422727991575,528,0.05797494420069114,0.18389471631257753,528,-0.18165913816864332,3.428057753501842e-05,515.0,-0.14899283350309575,0.0007284069530953651,513.0,2.8262109450726837e-05,0.3152480851072758,0.00010284173260505526,0.0021852208592860953
TCGA-LUAD,atlas,KRT8,HEV_stroma,-0.08258043972291255,0.05792081572513672,-0.17374525173753463,0.007031703779515098,528,0.05215251574776465,0.23200544433302028,528,-0.05399127964206455,0.22171584920272594,515.0,-0.029550865010390313,0.5050812768075389,513.0,0.0772277543001823,0.3480081664995304,0.2956211322703013,0.6060975321690467
TCGA-LUAD,atlas,KRT8,T_cell_CD8,-0.08878981469132233,0.041407261825085896,-0.17027138944501602,-0.0012835955925438217,528,0.135985157981201,0.0017547759971081225,528,-0.05883079316578392,0.18296119732212096,515.0,0.0030496459995219423,0.945173076338853,513.0,0.06341895106792281,0.010528655982648735,0.2771779576314444,0.945173076338853
TCGA-LUAD,atlas,KRT8,IFNg_Ayers,-0.02916189620274877,0.5037229450188775,-0.1138337261543988,0.062180003985076567,528,0.1030471735868804,0.017967578002070397,528,0.00803628087870789,0.855775435684317,515.0,0.06177309839530823,0.16322337034676612,513.0,0.5495159400205936,0.04312218720496895,0.855775435684317,0.27981149202302763
TCGA-LUAD,atlas,KRT8,Myeloid,-0.08841391137388384,0.042279300711948534,-0.17439079433767174,-0.0005077337590652358,528,-0.030776157963577334,0.48080920051340725,528,-0.05000515549630015,0.2577844654434718,515.0,-0.03378293840358639,0.4460474100086979,513.0,0.06341895106792281,0.524519127832808,0.30934135853216616,0.5947298800115972
TCGA-LUAD,atlas,KRT8,Epithelial,0.8681680733760668,3.549603906552974e-162,0.8375663244733815,0.8938000218227806,528,0.0119209641172338,0.7848353306838868,528,0.8684423738736098,3.986442987259743e-158,515.0,0.8678392929640318,9.685096625373421e-157,513.0,4.259524687863569e-161,0.7848353306838868,4.783731584711692e-157,1.1622115950448107e-155
TCGA-LUAD,atlas,KRT18,TLS_Cabrita,-0.16506451906386624,0.00013892704393817572,-0.24612878164431337,-0.08042477998038394,528,-0.09797726316591066,0.024494277816682872,528,-0.12417032933833574,0.004814349471925943,515.0,-0.08024461549688915,0.06991890014854547,513.0,0.00023816064675115836,0.0587862667600389,0.008253170523301616,0.09322520019806063
TCGA-LUAD,atlas,KRT18,TLS_12chemokine,-0.0639818262036977,0.14204699766427578,-0.1532198974844934,0.021549953400252175,528,0.00393919573840284,0.9281158136633251,528,0.008644363992229369,0.8449954339574226,515.0,0.08476260722281975,0.055512944285078185,513.0,0.14204699766427578,0.9281158136633251,0.8449954339574225,0.08326941642761727
TCGA-LUAD,atlas,KRT18,TLS_imprint,-0.32513419528320014,1.823910243908286e-14,-0.40530222506563895,-0.24484252582297136,528,-0.11563148475301134,0.007881444115053258,528,-0.31060949857100434,5.855703366016121e-13,515.0,-0.2851731966784592,5.116700692020724e-11,513.0,1.0943461463449717e-13,0.047288664690319546,3.5134220196096724e-12,3.070020415212434e-10
TCGA-LUAD,atlas,KRT18,B_cell,-0.28620680209729765,2.0609540770518078e-11,-0.3597528710304388,-0.20933912623487885,528,-0.06956467191193381,0.11068968539965773,528,-0.26985703304244024,5.005599325646813e-10,515.0,-0.2363686612515019,6.412346459316929e-08,513.0,8.243816308207231e-11,0.18975374639941325,2.0022397302587253e-09,2.5649385837267714e-07
TCGA-LUAD,atlas,KRT18,Plasma_cell,-0.18024013789806542,3.1005397996646076e-05,-0.2636709630995899,-0.09580172605356584,528,0.09210254694026947,0.03453026224177665,528,-0.15018320420127992,0.0006355001209476668,515.0,-0.11168548044641113,0.011523473240322494,513.0,6.201079599329215e-05,0.0690605244835533,0.0015252002902744004,0.02304694648064499
TCGA-LUAD,atlas,KRT18,GC_reaction,-0.10615465661953434,0.01467238424611355,-0.18835974431507765,-0.019747632526821355,528,-0.025354832940907675,0.5613961508840929,528,-0.07706713137102356,0.08088471346062598,515.0,-0.050690645837068456,0.25270369994467673,513.0,0.016613117390241877,0.6736753810609114,0.09706165615275117,0.30324443993361205
TCGA-LUAD,atlas,KRT18,Tfh,-0.2636507280181752,7.599637145170101e-10,-0.3386814203448798,-0.18287482877390104,528,-0.09998480464230895,0.02169853308870743,528,-0.24073409243255303,3.276070795025619e-08,515.0,-0.20190541035827825,4.216407645074184e-06,513.0,2.2798911435510303e-09,0.0587862667600389,9.828212385076856e-08,1.2649222935222551e-05
TCGA-LUAD,atlas,KRT18,HEV_stroma,-0.1613599433642263,0.00019655077343335984,-0.24906488920455086,-0.07184040181680473,528,-0.10456715886681404,0.016333347055313484,528,-0.11976121839954282,0.006560759936783234,515.0,-0.09175367403710787,0.0381335690541644,513.0,0.00029482616015003975,0.0587862667600389,0.00984113990517485,0.06537183266428183
TCGA-LUAD,atlas,KRT18,T_cell_CD8,-0.13670073465416083,0.0016411545943086614,-0.22057001291953338,-0.05416510410352503,528,0.021373843775479108,0.6244459512482013,528,-0.09054680535661584,0.04016412240170508,515.0,-0.01569256656242708,0.7234225329698529,513.0,0.002188206125744882,0.6812137649980379,0.05355216320227344,0.7891882177852941
TCGA-LUAD,atlas,KRT18,IFNg_Ayers,-0.1055719290304972,0.015228690941055055,-0.19743098539264028,-0.02164894981023244,528,-0.0522250438382361,0.23135594975558216,528,-0.056654974771742944,0.19971635564241882,515.0,0.004937701460178001,0.9113422966801842,513.0,0.016613117390241877,0.34703392463337324,0.2178723879735478,0.9113422966801842
TCGA-LUAD,atlas,KRT18,Myeloid,-0.18915159819644672,1.210807023682441e-05,-0.2691266038273512,-0.10403710150768636,528,-0.2145581451477577,6.632694668281217e-07,528,-0.14449381179749068,0.0010191670570583206,515.0,-0.12496492307811292,0.004668639079005106,513.0,2.905936856837858e-05,7.95923360193746e-06,0.002038334114116641,0.011204733789612254
TCGA-LUAD,atlas,KRT18,Epithelial,0.8303078999534668,1.1654445001799426e-135,0.793834392085385,0.8605184250065024,528,0.04143746107803865,0.3424134912394733,528,0.83008318975029,5.762734671013073e-132,515.0,0.827088347338292,1.881498445234791e-129,513.0,1.398533400215931e-134,0.4565513216526311,6.915281605215687e-131,2.2577981342817492e-128
TCGA-LUAD,atlas,KRT19,TLS_Cabrita,0.016052155912728475,0.7128732386591794,-0.06800929831676024,0.10037720694591283,528,0.18034225896048675,3.1219253001758114e-05,528,-0.028537867612452885,0.518567915306657,515.0,0.0008544776184481729,0.9846269675799221,513.0,0.7128732386591793,9.365775900527435e-05,0.6222814983679884,0.9846269675799221
TCGA-LUAD,atlas,KRT19,TLS_12chemokine,0.08890305036859887,0.04114756786127672,0.002642613758392775,0.17524908890581659,528,0.2284561662789676,1.1430457798427254e-07,528,0.06471015652067734,0.14290871478226827,515.0,0.11795695018954952,0.007602136476024856,513.0,0.08229513572255344,1.3716549358112704e-06,0.2143630721734024,0.015204272952049713
TCGA-LUAD,atlas,KRT19,TLS_imprint,-0.19507694645525867,6.321079528752465e-06,-0.27810906644896594,-0.10691323854517536,528,0.07288279221787701,0.09464607304069568,528,-0.26310471359763693,1.3823471454065854e-09,515.0,-0.2510502432840728,8.737971606730804e-09,513.0,2.528431811500986e-05,0.12619476405426092,8.294082872439513e-09,5.242782964038483e-08
TCGA-LUAD,atlas,KRT19,B_cell,-0.14914443067971084,0.0005855854853664778,-0.2289792568919727,-0.06645382290595861,528,0.12438920603974268,0.004238114114803637,528,-0.21498783081251133,8.659334297728002e-07,515.0,-0.1986447754384824,6.051073514302862e-06,513.0,0.0017567564560994333,0.0072653384825205215,2.5978002893184006e-06,1.815322054290859e-05
TCGA-LUAD,atlas,KRT19,Plasma_cell,-0.2125245343967433,8.295795344984199e-07,-0.30026975875454404,-0.12423860589607484,528,-0.005673709137435141,0.8966137678474169,528,-0.25599195997970375,3.90898358806094e-09,515.0,-0.2399567231424948,3.9866157397621765e-08,513.0,4.977477206990519e-06,0.8966137678474168,1.563593435224376e-08,1.5946462959048706e-07
TCGA-LUAD,atlas,KRT19,GC_reaction,-0.04721886980848253,0.2787907890492911,-0.13071790100524489,0.03816838140913479,528,0.05626951602859884,0.19715318289598072,528,-0.08018825003731975,0.0692947377078432,515.0,-0.06677985068076867,0.13166576107455938,513.0,0.3717210520657215,0.23658381947517687,0.11879097892773119,0.18707685396649923
TCGA-LUAD,atlas,KRT19,Tfh,-0.10511654062641748,0.015676238461703802,-0.192939774451647,-0.01895943731897351,528,0.1353885131495266,0.0018393390275992859,528,-0.18185053395826112,3.362282260426253e-05,515.0,-0.16193894617093327,0.0002369137770782375,513.0,0.03762297230808913,0.0036786780551985713,8.069477425023006e-05,0.00056859306498777
TCGA-LUAD,atlas,KRT19,HEV_stroma,0.03293658182496455,0.45010722944895787,-0.05201612112573226,0.11661588093381113,528,0.19573386179667016,5.9955080563839e-06,528,-0.0009228792561460146,0.9833476155528272,515.0,0.01943179298434144,0.6612214915421109,513.0,0.4910260684897722,2.39820322255356e-05,0.9833476155528272,0.7213325362277573
TCGA-LUAD,atlas,KRT19,T_cell_CD8,-0.057138771667634626,0.18988868505128326,-0.14860186124216887,0.02711357616925061,528,0.12098773721085695,0.005417832507062551,528,-0.10676432419798686,0.015454629397175209,515.0,-0.07123020492521104,0.10777366675747699,513.0,0.28483302757692486,0.008126748760593827,0.030909258794350417,0.18475485729853197
TCGA-LUAD,atlas,KRT19,IFNg_Ayers,0.039652378699235935,0.36317039630688924,-0.04647160780428132,0.12259325672364156,528,0.1677205977543638,0.00010947594530545971,528,0.006199785888815449,0.8884877454014528,515.0,0.046996094824685294,0.2889874277349272,513.0,0.43580447556826707,0.0002627422687331033,0.9692593586197666,0.34678491328191263
TCGA-LUAD,atlas,KRT19,Myeloid,0.07285603041531488,0.09445345252279495,-0.011830898887028776,0.16720538390967152,528,0.2092976106953336,1.2527088339153407e-06,528,0.05166632576770738,0.24228847770903808,515.0,0.0653247990043956,0.14030764047487443,513.0,0.16192020432479134,7.516253003492044e-06,0.3230513036120508,0.18707685396649923
TCGA-LUAD,atlas,KRT19,Epithelial,0.75574876908172,9.055659181995313e-99,0.7131121027604502,0.7942893964816332,528,0.024196368128235845,0.5794244275440754,528,0.7724204801337309,5.222201194910239e-103,515.0,0.7720643570501821,2.893252401661993e-102,513.0,1.0866791018394375e-97,0.6320993755026277,6.266641433892286e-102,3.471902881994392e-101
TCGA-LUAD,atlas,CDH1,TLS_Cabrita,0.0035563665842413116,0.9350239146652334,-0.0832647483295364,0.09300224610193693,528,0.09851624089327221,0.023714692521673953,528,0.05141527516951148,0.24458750300448628,515.0,0.14748865989702642,0.0008252974483046794,513.0,0.9350239146652334,0.05691526205201749,0.3668812545067294,0.0024758923449140382
TCGA-LUAD,atlas,CDH1,TLS_12chemokine,-0.09657992384431947,0.02647529878979462,-0.1790584542915281,-0.011146522432175237,528,-0.06234795653113825,0.1529232431502034,528,-0.05594786056806615,0.20539510293888444,515.0,0.061708348548527685,0.16366581063324406,513.0,0.05295059757958923,0.22123481175885779,0.35210589075237336,0.21822108084432543
TCGA-LUAD,atlas,CDH1,TLS_imprint,-0.10190623988093707,0.019171582388672035,-0.19111031326788788,-0.013107982054300204,528,0.10308587801915728,0.017924254809451444,528,-0.0652187751688915,0.13978707783496874,515.0,0.011396528007517113,0.7971791718220373,513.0,0.04601179773281289,0.05691526205201749,0.2795741556699375,0.8696500056240407
TCGA-LUAD,atlas,CDH1,B_cell,-0.13304270868218457,0.002187844337822813,-0.22334643851012279,-0.05031927505320212,528,0.04959251093627172,0.2557617627631952,528,-0.1059002851264315,0.016312953694199276,515.0,-0.0008104118066964503,0.9854196716921013,513.0,0.008751377351291252,0.30691411531583423,0.04893886108259783,0.9854196716921013
TCGA-LUAD,atlas,CDH1,Plasma_cell,-0.25870276099396966,1.6048614270761605e-09,-0.339840157926011,-0.17531848839980071,528,-0.1274483647657239,0.003381136064515989,528,-0.25766694352814123,3.068800741729126e-09,515.0,-0.19632164191988685,7.799253598743958e-06,513.0,9.629168562456963e-09,0.020286816387095934,1.8412804450374755e-08,3.119701439497583e-05
TCGA-LUAD,atlas,CDH1,GC_reaction,-0.014257749510616438,0.7437750631484967,-0.10085098550902227,0.06870402888791632,528,0.06043788621446091,0.16592610881914335,528,0.01932181428112515,0.6620895017672216,515.0,0.07243958724155002,0.1019110807799258,513.0,0.8113909779801783,0.22123481175885779,0.6745388802470095,0.1528666211698887
