term,beta,se,t,p,ci_low,ci_high,n,r2,model
TACSTD2,0.007236335753103061,0.0699407530277636,0.10346379528156542,0.917594882425298,-0.12984502123292435,0.14431769273913048,197,5.2364555131689805e-05,GSE81089|TLS_Cabrita|unadjusted
const,1.0198340500824252e-17,0.07136908246313595,1.4289577711878207e-16,0.9999999999999999,-0.13988083123741563,0.13988083123741563,197,0.009219310984538098,GSE81089|TLS_Cabrita|+purity
TACSTD2,-0.021321899851309754,0.06834937942749604,-0.31195454925713983,0.7550750652275453,-0.15528422189486488,0.11264042219224538,197,0.009219310984538098,GSE81089|TLS_Cabrita|+purity
epithelial,0.09991255802071945,0.0770802273029938,1.296215145136694,0.19490137314104194,-0.05116191141330935,0.25098702745474827,197,0.009219310984538098,GSE81089|TLS_Cabrita|+purity
const,0.531218275499335,0.6379711044677995,0.8326682380740135,0.4050318623427578,-0.7191821124347925,1.7816186634334623,197,0.056974780862928065,GSE81089|TLS_Cabrita|+purity+clinical
TACSTD2,-0.02823151112858391,0.06709542877272696,-0.4207665357384152,0.6739255700970861,-0.15973613505040124,0.10327311279323342,197,0.056974780862928065,GSE81089|TLS_Cabrita|+purity+clinical
epithelial,0.08575630226517567,0.07645428935448625,1.1216676394382519,0.2620037806327363,-0.06409135133322144,0.23560395586357277,197,0.056974780862928065,GSE81089|TLS_Cabrita|+purity+clinical
age,-0.0015259482509354261,0.009142711946336549,-0.16690324051463395,0.8674461833546703,-0.01944533438677916,0.01639343788490831,197,0.056974780862928065,GSE81089|TLS_Cabrita|+purity+clinical
male,-0.331763224209324,0.14081448888554401,-2.3560304542168655,0.018471403281662278,-0.607754550926406,-0.05577189749224204,197,0.056974780862928065,GSE81089|TLS_Cabrita|+purity+clinical
stage,-0.11873504115420988,0.051605004503975475,-2.3008435382475927,0.021400476498972018,-0.21987899140402908,-0.017591090904390677,197,0.056974780862928065,GSE81089|TLS_Cabrita|+purity+clinical
const,-1.0648241897964219e-17,0.07118750148579331,-1.4958021669139853e-16,0.9999999999999999,-0.13952493906154648,0.13952493906154648,197,0.005073397021613801,GSE81089|B_cell|unadjusted
TACSTD2,-0.07122778265265266,0.07427312301655915,-0.9589980838259953,0.3375597105031728,-0.21680042878442152,0.07434486347911622,197,0.005073397021613801,GSE81089|B_cell|unadjusted
const,-1.0648241897964219e-17,0.07148431341642432,-1.4895914067096105e-16,0.9999999999999999,-0.14010667975576505,0.14010667975576505,197,0.007894134926080376,GSE81089|B_cell|+purity
TACSTD2,-0.05538613342400415,0.07385775190419705,-0.749902779275587,0.4533132604870337,-0.20014466713532494,0.08937240028731666,197,0.007894134926080376,GSE81089|B_cell|+purity
epithelial,-0.05542288114804459,0.07803165811769877,-0.7102614821339268,0.47754200078284437,-0.20836212071267673,0.09751635841658757,197,0.007894134926080376,GSE81089|B_cell|+purity
const,0.5881833411699796,0.6486858206025431,0.9067306891703526,0.3645492303394855,-0.6832175044928154,1.8595841868327745,197,0.06356082896284243,GSE81089|B_cell|+purity+clinical
TACSTD2,-0.07149207509180089,0.07252765839083432,-0.9857215395890363,0.3242697766471868,-0.2136436734208604,0.07065952323725863,197,0.06356082896284243,GSE81089|B_cell|+purity+clinical
epithelial,-0.05528150211465771,0.07632477236823268,-0.7242930492861392,0.4688858433085942,-0.20487530708461166,0.09431230285529624,197,0.06356082896284243,GSE81089|B_cell|+purity+clinical
age,-0.0013143902412219232,0.00942471701465449,-0.13946203787107647,0.8890850521252511,-0.01978649615442658,0.017157715671982734,197,0.06356082896284243,GSE81089|B_cell|+purity+clinical
male,-0.23115275958567638,0.13886532055595158,-1.6645823353177684,0.09599611200410729,-0.5033237865769511,0.04101826740559833,197,0.06356082896284243,GSE81089|B_cell|+purity+clinical
stage,-0.17191147162788278,0.05209974697380634,-3.2996603940190528,0.0009680189300220402,-0.2740250993001929,-0.06979784395557267,197,0.06356082896284243,GSE81089|B_cell|+purity+clinical
const,-3.366343434507907e-17,0.07141120697063842,-4.714026799591862e-16,0.9999999999999997,-0.13996339375498698,0.13996339375498693,197,0.0008995891833997183,GSE81089|Plasma_cell|unadjusted
TACSTD2,-0.02999315227513912,0.08132006029397996,-0.3688284559395424,0.7122555929595156,-0.18937754167196555,0.1293912371216873,197,0.0008995891833997183,GSE81089|Plasma_cell|unadjusted
const,-3.366343434507907e-17,0.07155356230613386,-4.704648274680422e-16,0.9999999999999997,-0.14024240508556515,0.1402424050855651,197,0.009208005142912534,GSE81089|Plasma_cell|+purity
TACSTD2,-0.002805097191654391,0.08314517224693553,-0.03373734296109752,0.9730866005348063,-0.16576664028402727,0.16015644590071848,197,0.009208005142912534,GSE81089|Plasma_cell|+purity
epithelial,-0.09511890610565038,0.08254219286495326,-1.1523670840835765,0.2491702610124762,-0.25689863132591784,0.06666081911461705,197,0.009208005142912534,GSE81089|Plasma_cell|+purity
const,0.2890059967753048,0.6301750820906712,0.458612225377902,0.6465126558734686,-0.9461144680769827,1.5241264616275925,197,0.04787857427422859,GSE81089|Plasma_cell|+purity+clinical
TACSTD2,-0.02515717197019357,0.08169461616778656,-0.3079416141514773,0.7581267598623196,-0.18527567738987885,0.1349613334494917,197,0.04787857427422859,GSE81089|Plasma_cell|+purity+clinical
epithelial,-0.07048026810586634,0.08344372225468331,-0.8446443447327232,0.3983094421323583,-0.23402695846100902,0.09306642224927635,197,0.04787857427422859,GSE81089|Plasma_cell|+purity+clinical
age,0.0005111621776064772,0.009097580560795135,0.05618660633897165,0.9551931509006577,-0.017319768068003696,0.01834209242321665,197,0.04787857427422859,GSE81089|Plasma_cell|+purity+clinical
male,0.07951293495538801,0.141567733506123,0.5616600123922233,0.5743476838716832,-0.19795472408957732,0.35698059400035337,197,0.04787857427422859,GSE81089|Plasma_cell|+purity+clinical
stage,-0.16064467972413612,0.05384990375603744,-2.9831934417547643,0.0028525764020900226,-0.2661885516569177,-0.05510080779135457,197,0.04787857427422859,GSE81089|Plasma_cell|+purity+clinical
const,1.0198340500824252e-17,0.07064208129639728,1.443663651136559e-16,0.9999999999999999,-0.13845593513388924,0.13845593513388924,197,0.022421987258234743,GSE81089|TLS_Cabrita|unadjusted
CLDN4,0.14973973172887334,0.08083191577732433,1.8524827760036786,0.06395652862753785,-0.008687911996057313,0.308167375453804,197,0.022421987258234743,GSE81089|TLS_Cabrita|unadjusted
const,1.0198340500824252e-17,0.07101166116227965,1.4361501102640673e-16,0.9999999999999999,-0.13918029836042983,0.13918029836042983,197,0.02245470980789588,GSE81089|TLS_Cabrita|+purity
CLDN4,0.15470353331516662,0.10313249650617756,1.5000464311062225,0.13360237566605693,-0.04743244547264436,0.3568395121029776,197,0.02245470980789588,GSE81089|TLS_Cabrita|+purity
epithelial,-0.007573762331180975,0.09583225615465146,-0.07903145177922813,0.9370076063933244,-0.19540153295151477,0.1802540082891528,197,0.02245470980789588,GSE81089|TLS_Cabrita|+purity
const,0.504596617649542,0.6424469964484347,0.7854291800553898,0.43220197773214164,-0.7545763573653221,1.7637695926644061,197,0.06509372717600637,GSE81089|TLS_Cabrita|+purity+clinical
CLDN4,0.12547590231377317,0.10043478635314088,1.249327119316854,0.2115454527990145,-0.07137266173335785,0.32232446636090417,197,0.06509372717600637,GSE81089|TLS_Cabrita|+purity+clinical
epithelial,-0.004969606909435174,0.09464697204487518,-0.05250677123700189,0.9581249001122667,-0.19047426336315984,0.18053504954428948,197,0.06509372717600637,GSE81089|TLS_Cabrita|+purity+clinical
age,-0.0015571133807488248,0.009233986822840571,-0.1686285036596818,0.8660888589403071,-0.019655394987233784,0.016541168225736137,197,0.06509372717600637,GSE81089|TLS_Cabrita|+purity+clinical
male,-0.32578527547824065,0.14026175208924457,-2.3226950371399377,0.0201955410779139,-0.6006932579816457,-0.05087729297483562,197,0.06509372717600637,GSE81089|TLS_Cabrita|+purity+clinical
stage,-0.10726322004249761,0.05120828118717144,-2.0946459743579307,0.036202475122041715,-0.20762960687955362,-0.006896833205441585,197,0.06509372717600637,GSE81089|TLS_Cabrita|+purity+clinical
const,-1.0648241897964219e-17,0.07123371523974995,-1.4948317467544175e-16,0.9999999999999999,-0.13961551635489186,0.13961551635489186,197,0.005940458895285605,GSE81089|B_cell|unadjusted
CLDN4,0.07707437249362102,0.08138813836953582,0.9469976096967777,0.34363999695303904,-0.08244344747943165,0.23659219246667368,197,0.005940458895285605,GSE81089|B_cell|unadjusted
const,-1.0648241897964219e-17,0.07070207018033883,-1.5060721518908696e-16,0.9999999999999999,-0.13857351118588743,0.13857351118588743,197,0.03193268988642639,GSE81089|B_cell|+purity
CLDN4,0.2169727329225935,0.10570313111942005,2.0526613604044006,0.04010543198885159,0.009798402875415196,0.4241470629697718,197,0.03193268988642639,GSE81089|B_cell|+purity
epithelial,-0.21345674559932604,0.09766561931569849,-2.185587385765091,0.02884580631918793,-0.4048778419858945,-0.022035649212757552,197,0.03193268988642639,GSE81089|B_cell|+purity
const,0.5468626007073707,0.6586669435038307,0.8302566359232968,0.4063936999914294,-0.744100886367216,1.8378260877819574,197,0.07755994144901324,GSE81089|B_cell|+purity+clinical
CLDN4,0.18215945791138993,0.10567443589355408,1.7237797994481774,0.08474760267807104,-0.02495863052656283,0.3892775463493427,197,0.07755994144901324,GSE81089|B_cell|+purity+clinical
epithelial,-0.19609873546699,0.09648597039062076,-2.032406728906697,0.04211249745357776,-0.38520776244600474,-0.006989708487975255,197,0.07755994144901324,GSE81089|B_cell|+purity+clinical
age,-0.001382648879744147,0.009616632951485894,-0.1437768173870575,0.8856767096953629,-0.020230903117197618,0.017465605357709326,197,0.07755994144901324,GSE81089|B_cell|+purity+clinical
male,-0.22511237293269953,0.1389982376945985,-1.6195340075268267,0.10533241554299536,-0.49754391272865034,0.04731916686325127,197,0.07755994144901324,GSE81089|B_cell|+purity+clinical
stage,-0.1528134689133516,0.0509027433037687,-3.0020674524635633,0.0026815275170509554,-0.25258101250302567,-0.05304592532367755,197,0.07755994144901324,GSE81089|B_cell|+purity+clinical
const,-3.366343434507907e-17,0.07143972104823933,-4.712145267525331e-16,0.9999999999999997,-0.14001928032013713,0.14001928032013708,197,0.00018291215580057418,GSE81089|Plasma_cell|unadjusted
CLDN4,-0.013524502053700437,0.08159664390159097,-0.16574826374000828,0.868355062361577,-0.17345098536015854,0.1464019812527577,197,0.00018291215580057418,GSE81089|Plasma_cell|unadjusted
const,-3.366343434507907e-17,0.07131480519183846,-4.720399116918803e-16,0.9999999999999997,-0.13977444974049347,0.1397744497404934,197,0.01346852862655612,GSE81089|Plasma_cell|+purity
CLDN4,0.0864943121340452,0.09482051642818659,0.9121898444789917,0.36166878902495536,-0.09935048506068904,0.2723391093287794,197,0.01346852862655612,GSE81089|Plasma_cell|+purity
epithelial,-0.15260858318678644,0.0928408944898934,-1.6437646796197047,0.10022481980027588,-0.3345733926794606,0.029356226305887773,197,0.01346852862655612,GSE81089|Plasma_cell|+purity
const,0.27521876292230707,0.6324542417037795,0.43515996063350043,0.6634463231181682,-0.964368772686691,1.514806298531305,197,0.049338908757979194,GSE81089|Plasma_cell|+purity+clinical
CLDN4,0.06018689908681059,0.09546909747504398,0.6304333096114552,0.5284111232059677,-0.12692909360081944,0.2473028917744406,197,0.049338908757979194,GSE81089|Plasma_cell|+purity+clinical
epithelial,-0.11746574636478582,0.0948691240150047,-1.2381873194718989,0.2156466122719377,-0.303405812679059,0.06847431994948733,197,0.049338908757979194,GSE81089|Plasma_cell|+purity+clinical
age,0.00048745049960239705,0.009145121199893335,0.05330169922822701,0.957491526339919,-0.017436657686442265,0.01841155868564706,197,0.049338908757979194,GSE81089|Plasma_cell|+purity+clinical
male,0.08137593167927572,0.14124519760026585,0.5761323787416511,0.5645257074581301,-0.19545956860648867,0.3582114319650401,197,0.049338908757979194,GSE81089|Plasma_cell|+purity+clinical
stage,-0.15421153736240195,0.05326351453236666,-2.895256513137002,0.003788488106897218,-0.2586061075358664,-0.04981696718893751,197,0.049338908757979194,GSE81089|Plasma_cell|+purity+clinical
const,4.056482853613541e-09,0.04733734251977048,8.569308367742333e-08,0.9999999316268116,-0.09277948240610381,0.09277949051906953,442,0.011280520092654234,GSE72094|TLS_Cabrita|unadjusted
TACSTD2,-0.10620980314933819,0.05435802731724032,-1.9538936269611908,0.05071379842742851,-0.21274957896177363,0.0003299726630972555,442,0.011280520092654234,GSE72094|TLS_Cabrita|unadjusted
const,-6.152856731056477e-10,0.046281139005122915,-1.3294523132577636e-08,0.9999999893925052,-0.09070936622881849,0.09070936499824715,442,0.06084641099143884,GSE72094|TLS_Cabrita|+purity
TACSTD2,0.016109860128505994,0.05656810066387219,0.28478700786209576,0.7758073264711152,-0.09476157984651981,0.1269813001035318,442,0.06084641099143884,GSE72094|TLS_Cabrita|+purity
epithelial,-0.2540235973591997,0.0596737348377509,-4.256874453222574,2.073046901843714e-05,-0.37098196846418463,-0.1370652262542148,442,0.06084641099143884,GSE72094|TLS_Cabrita|+purity
const,-0.6038502395848139,0.3466410034120778,-1.7420046493085308,0.08150763072007428,-1.2832541218373124,0.0755536426676846,414,0.08134388881989163,GSE72094|TLS_Cabrita|+purity+clinical
TACSTD2,0.01807506062006553,0.05989919158149983,0.3017580061238774,0.762836545633587,-0.09932519758273894,0.13547531882287,414,0.08134388881989163,GSE72094|TLS_Cabrita|+purity+clinical
epithelial,-0.2488280278430836,0.06298801656258743,-3.9504026546992166,7.801982577551027e-05,-0.37228227176336737,-0.12537378392279985,414,0.08134388881989163,GSE72094|TLS_Cabrita|+purity+clinical
age,0.011737668797004174,0.004727374462107326,2.482914964974419,0.01303121910532494,0.002472185109839405,0.021003152484168945,414,0.08134388881989163,GSE72094|TLS_Cabrita|+purity+clinical
male,-0.17336940851509405,0.09256505528239299,-1.8729466318168022,0.061075754927340256,-0.35479358309554343,0.008054766065355295,414,0.08134388881989163,GSE72094|TLS_Cabrita|+purity+clinical
stage,-0.07422880645523997,0.056430972723254126,-1.3153912270707977,0.188378452412426,-0.18483148060538024,0.036373867694900294,414,0.08134388881989163,GSE72094|TLS_Cabrita|+purity+clinical
const,7.582533480656253e-09,0.046661536911607994,1.6250072291917898e-07,0.999999870343182,-0.09145492422750454,0.09145493939257149,442,0.039414726235559305,GSE72094|B_cell|unadjusted
TACSTD2,-0.19853144309102327,0.05408099429381741,-3.6710020901690332,0.00024160136421743633,-0.30452824415502155,-0.09253464202702498,442,0.039414726235559305,GSE72094|B_cell|unadjusted
const,2.8080568046599114e-09,0.04552514703917448,6.168144393347204e-08,0.9999999507853282,-0.08922764577961545,0.08922765139572905,442,0.09118397239681364,GSE72094|B_cell|+purity
TACSTD2,-0.07352259909928682,0.05549490014516143,-1.3248532551093746,0.18521982745521748,-0.18229060470944985,0.035245406510876195,442,0.09118397239681364,GSE72094|B_cell|+purity
epithelial,-0.2596082706699841,0.05784546790307573,-4.4879621529724085,7.190769911520463e-06,-0.3729833044288802,-0.14623323691108797,442,0.09118397239681364,GSE72094|B_cell|+purity
const,-0.41744229913527375,0.32966828772217754,-1.2662494837449039,0.2054237764502549,-1.0635802699157297,0.22869567164518234,414,0.10138213858851364,GSE72094|B_cell|+purity+clinical
TACSTD2,-0.06019177445826897,0.05847882020772338,-1.0292918742967279,0.30334254050282605,-0.17480815592379992,0.05442460700726198,414,0.10138213858851364,GSE72094|B_cell|+purity+clinical
epithelial,-0.279047681217413,0.06152044007084368,-4.535853139153044,5.737109351894338e-06,-0.3996255280693214,-0.15846983436550466,414,0.10138213858851364,GSE72094|B_cell|+purity+clinical
age,0.007497672627726406,0.004661298905828462,1.6084942800710245,0.10772696794120463,-0.0016383053488733413,0.01663365060432615,414,0.10138213858851364,GSE72094|B_cell|+purity+clinical
male,-0.009238143449829614,0.09331067406098224,-0.09900414441108976,0.9211349795093439,-0.19212370398251064,0.1736474170828514,414,0.10138213858851364,GSE72094|B_cell|+purity+clinical
stage,-0.05653028770296524,0.05902556965227243,-0.9577254067346197,0.338201241775267,-0.1722182783883796,0.05915770298244913,414,0.10138213858851364,GSE72094|B_cell|+purity+clinical
const,9.737152318386316e-09,0.046049312593479545,2.114505465987145e-07,0.9999998312868735,-0.09025498445889434,0.09025500393319898,442,0.06499706795738802,GSE72094|Plasma_cell|unadjusted
TACSTD2,-0.2549452501804191,0.05587767081127911,-4.5625604374504,5.053354034726608e-06,-0.36446347251051114,-0.14542702785032702,442,0.06499706795738802,GSE72094|Plasma_cell|unadjusted
const,7.714927876233124e-09,0.04595265807552322,1.6788860969812968e-07,0.9999998660442704,-0.09006554710698131,0.09006556253683706,442,0.07428414400590022,GSE72094|Plasma_cell|+purity
TACSTD2,-0.20199788910730773,0.05284186701040688,-3.822686451777442,0.00013200559286550564,-0.3055660453235604,-0.09842973289105504,442,0.07428414400590022,GSE72094|Plasma_cell|+purity
epithelial,-0.10995680310137369,0.05830198160249588,-1.8859874069300329,0.05929665167077743,-0.22422658726958244,0.004312981066835059,442,0.07428414400590022,GSE72094|Plasma_cell|+purity
const,0.12172671493348304,0.36438290698470915,0.33406263740738845,0.7383322930641081,-0.5924506593385553,0.8359040892055215,414,0.0750990545780087,GSE72094|Plasma_cell|+purity+clinical
TACSTD2,-0.19114879604695084,0.05599430273047038,-3.4137186593259163,0.0006408271270774575,-0.3008956127381056,-0.08140197935579609,414,0.0750990545780087,GSE72094|Plasma_cell|+purity+clinical
epithelial,-0.11863913016260023,0.06147070137166779,-1.9300110054914992,0.05360547413482683,-0.239119490955486,0.0018412306302855314,414,0.0750990545780087,GSE72094|Plasma_cell|+purity+clinical
age,-0.002058334225139954,0.005129033923481197,-0.40131031610391726,0.6881916693377366,-0.012111055990647266,0.007994387540367359,414,0.0750990545780087,GSE72094|Plasma_cell|+purity+clinical
male,0.12284581853749313,0.09410021263415555,1.305478649820859,0.19172991250686566,-0.06158720916301272,0.30727884623799895,414,0.0750990545780087,GSE72094|Plasma_cell|+purity+clinical
stage,-0.014393696249216844,0.05621205887597383,-0.25606064849848437,0.7979040071397905,-0.12456730714297062,0.09577991464453695,414,0.0750990545780087,GSE72094|Plasma_cell|+purity+clinical
const,-6.071532165918825e-18,0.047475170228105684,-1.2788858126778088e-16,0.9999999999999999,-0.09304962380699536,0.09304962380699536,442,0.005526434705086958,GSE72094|TLS_Cabrita|unadjusted
CLDN4,-0.07433999398094317,0.05457465008353238,-1.3621707856515397,0.17314399324790253,-0.18130434261354247,0.03262435465165614,442,0.005526434705086958,GSE72094|TLS_Cabrita|unadjusted
const,-6.071532165918825e-18,0.046215807271547164,-1.3137349587436013e-16,0.9999999999999999,-0.09058131776867678,0.09058131776867678,442,0.0629889298524774,GSE72094|TLS_Cabrita|+purity
CLDN4,0.05498641733222392,0.05374832800244075,1.0230349366351814,0.306291327623991,-0.05035836978180561,0.16033120444625346,442,0.0629889298524774,GSE72094|TLS_Cabrita|+purity
epithelial,-0.2723744037359845,0.0559123716422375,-4.871451446896353,1.1078138860407505e-06,-0.3819606384449886,-0.16278816902698034,442,0.0629889298524774,GSE72094|TLS_Cabrita|+purity
const,-0.5839622206571556,0.34795836373025046,-1.67825315189108,0.09329768945480707,-1.2659480816879347,0.09802364037362343,414,0.08332897028456088,GSE72094|TLS_Cabrita|+purity+clinical
CLDN4,0.05346533043779378,0.05626062263383282,0.9503152993127725,0.3419520673194981,-0.05680346367231755,0.1637341245479051,414,0.08332897028456088,GSE72094|TLS_Cabrita|+purity+clinical
epithelial,-0.26622731984778986,0.05978202601199414,-4.453300391565458,8.456031978158535e-06,-0.38339793775413505,-0.14905670194144466,414,0.08332897028456088,GSE72094|TLS_Cabrita|+purity+clinical
age,0.011529834877194037,0.0047338149886389826,2.435632762341854,0.014865768264251275,0.0022517279899857464,0.02080794176440233,414,0.08332897028456088,GSE72094|TLS_Cabrita|+purity+clinical
male,-0.1712239354833021,0.09223836453251197,-1.8563201586575124,0.06340793741778772,-0.3520078079599023,0.009559936993298074,414,0.08332897028456088,GSE72094|TLS_Cabrita|+purity+clinical
stage,-0.07857649553638907,0.05680654280669263,-1.383229671338697,0.16659445452999033,-0.1899152735237395,0.03276228245096137,414,0.08332897028456088,GSE72094|TLS_Cabrita|+purity+clinical
const,-2.168404344971009e-18,0.0470089524525084,-4.612747640274853e-17,1.0,-0.09213585375787231,0.09213585375787231,442,0.024998544893723884,GSE72094|B_cell|unadjusted
CLDN4,-0.15810928149139103,0.054206630692064196,-2.9167885823705713,0.0035365539850874582,-0.26435232537110037,-0.0518662376116817,442,0.024998544893723884,GSE72094|B_cell|unadjusted
const,-2.168404344971009e-18,0.04561022686549348,-4.75420644445757e-17,1.0,-0.08939440198306842,0.08939440198306842,442,0.08745170113449374,GSE72094|B_cell|+purity
CLDN4,-0.02328373720546434,0.05420068172016303,-0.4295838440866442,0.6674983914006234,-0.12951512131450232,0.08294764690357366,442,0.08745170113449374,GSE72094|B_cell|+purity
epithelial,-0.28395612976790313,0.05526123085391929,-5.138432955258073,2.7703900052804693e-07,-0.39226615198293857,-0.1756461075528677,442,0.08745170113449374,GSE72094|B_cell|+purity
const,-0.41194690006416174,0.3297956613428345,-1.2490973907504745,0.2116294548727068,-1.0583345185536859,0.23444071842536246,414,0.09893459050177,GSE72094|B_cell|+purity+clinical
CLDN4,-0.020663695356449695,0.057631630929692486,-0.35854781520339585,0.719933391690917,-0.1336196163489516,0.0922922256360522,414,0.09893459050177,GSE72094|B_cell|+purity+clinical
epithelial,-0.29671022912923817,0.05981310425165515,-4.960622472976357,7.02676411235918e-07,-0.41394175926602184,-0.1794786989924545,414,0.09893459050177,GSE72094|B_cell|+purity+clinical
age,0.007358435153188428,0.004670802127875949,1.5754114500531586,0.11516150316219859,-0.0017961687963614801,0.016513039102738335,414,0.09893459050177,GSE72094|B_cell|+purity+clinical
male,-0.003921775571030453,0.09316059575388082,-0.04209693529001592,0.9664214232911975,-0.18651318802693195,0.17866963688487103,414,0.09893459050177,GSE72094|B_cell|+purity+clinical
stage,-0.05510144124246613,0.05966291243652882,-0.9235459516175092,0.35572276517953205,-0.1720386008308295,0.06183571834589724,414,0.09893459050177,GSE72094|B_cell|+purity+clinical
const,8.239936510889834e-18,0.046797940934897544,1.7607476624565027e-16,0.9999999999999999,-0.09172227878303188,0.09172227878303191,442,0.03428386309913045,GSE72094|Plasma_cell|unadjusted
CLDN4,-0.18515902111193597,0.05649097807831143,-3.277674195253915,0.001046661271340467,-0.2958793035968681,-0.07443873862700386,442,0.03428386309913045,GSE72094|Plasma_cell|unadjusted
const,8.239936510889834e-18,0.04647616586064234,1.7729380981204612e-16,0.9999999999999999,-0.09109161122636898,0.09109161122636901,442,0.052661705470681164,GSE72094|Plasma_cell|+purity
CLDN4,-0.11202116132548164,0.05240756726596463,-2.1374997384820844,0.03255736696668414,-0.21473810568413257,-0.009304216966830703,442,0.052661705470681164,GSE72094|Plasma_cell|+purity
epithelial,-0.15403567413328018,0.05607018272123843,-2.747194081729541,0.006010755383363235,-0.26393121287348753,-0.04414013539307281,442,0.052661705470681164,GSE72094|Plasma_cell|+purity
const,0.1187708717834256,0.3671359107998645,0.3235065497261333,0.7463116480289669,-0.6008022908156188,0.83834403438247,414,0.056195887170073955,GSE72094|Plasma_cell|+purity+clinical
CLDN4,-0.11039975371580302,0.05520092057892262,-1.9999621846516267,0.04550434742519095,-0.21859156996394724,-0.00220793746765878,414,0.056195887170073955,GSE72094|Plasma_cell|+purity+clinical
epithelial,-0.15321825749965215,0.05954827387182509,-2.5730092165130993,0.010081852289570864,-0.26993072962995684,-0.036505785369347454,414,0.056195887170073955,GSE72094|Plasma_cell|+purity+clinical
age,-0.002263967409107205,0.005192562562507411,-0.4360019512242466,0.6628353138804145,-0.012441203019092744,0.007913268200878334,414,0.056195887170073955,GSE72094|Plasma_cell|+purity+clinical
male,0.13618334936494292,0.09472278033474746,1.4377043081260394,0.15051797021838154,-0.04946988860666099,0.32183658733654685,414,0.056195887170073955,GSE72094|Plasma_cell|+purity+clinical
stage,-0.006143288352927162,0.05652945451446904,-0.10867411344566844,0.9134609747033879,-0.11693898326698164,0.10465240656112733,414,0.056195887170073955,GSE72094|Plasma_cell|+purity+clinical
