cohort,kind,gene,signature,n,adjustment,rho_crude,p_crude,rho_adj,p_adj,holds_after_purity,opposite_after_purity,verdict
GSE81089,atlas,CDH1,GC_reaction,197,epithelial_score,-0.2105955441705986,0.0029738842920752,-0.0782270904498177,0.2757813697458105,False,False,NO_EVIDENCE
GSE81089,atlas,CDH1,HEV_stroma,197,epithelial_score,-0.1207349575732461,0.0910280288583388,-0.1565574747100095,0.0284289631109368,True,False,HOLDS
GSE81089,atlas,CDH1,IFNg_Ayers,197,epithelial_score,-0.0217862871960043,0.7612229442143085,0.0031215098931784,0.9653653670662647,False,False,NO_EVIDENCE
GSE81089,atlas,CDH1,Myeloid,197,epithelial_score,-0.0369111188545561,0.6065873475647079,-0.0765044568175008,0.2865256747158375,False,False,NO_EVIDENCE
GSE81089,atlas,CDH1,Plasma_cell,197,epithelial_score,-0.2619330150149584,0.000200697735961,-0.2420797848336192,0.0006298419995224,True,False,HOLDS
GSE81089,atlas,CDH1,TLS_12chemokine,197,epithelial_score,-0.0671246809752973,0.3486547923283157,-0.0364818426615999,0.61170026958566,False,False,NO_EVIDENCE
GSE81089,atlas,CDH1,TLS_Cabrita,197,epithelial_score,-0.0601634285463147,0.4010086187443911,-0.0959329496353798,0.181040677227476,False,False,NO_EVIDENCE
GSE81089,atlas,CDH1,TLS_imprint,197,epithelial_score,-0.1929169452737255,0.0066066218759207,-0.2141917153265635,0.002573451213018,True,False,HOLDS
GSE81089,atlas,CDH1,T_cell_CD8,197,epithelial_score,-0.1115432790559694,0.1186429108700277,-0.0912653970416782,0.2033022117574259,False,False,NO_EVIDENCE
GSE81089,atlas,CDH1,Tfh,197,epithelial_score,-0.1703976468298441,0.0166675951491787,-0.0832540466093431,0.2460013610441409,False,False,NO_EVIDENCE
GSE81089,atlas,CEACAM5,B_cell,197,epithelial_score,0.1834898961737174,0.0098524551023202,0.217327482925297,0.0022150034718954,False,True,OPPOSITE
GSE81089,atlas,CEACAM5,Epithelial,197,epithelial_score,0.2149560251939526,0.00241821688604,-0.0190212328699943,0.7913038485395468,False,False,NO_EVIDENCE
GSE81089,atlas,CEACAM5,GC_reaction,197,epithelial_score,-0.0959028657690357,0.1800546102260954,-0.0411877829556775,0.5665201488754188,False,False,NO_EVIDENCE
GSE81089,atlas,CEACAM5,HEV_stroma,197,epithelial_score,0.1184771096743095,0.0972834713877189,0.1176531709184315,0.1005242039497404,False,False,NO_EVIDENCE
GSE81089,atlas,CEACAM5,IFNg_Ayers,197,epithelial_score,-0.0734275077882532,0.3051600653965754,-0.0656106199641424,0.3608964528024109,False,False,NO_EVIDENCE
GSE81089,atlas,CEACAM5,Myeloid,197,epithelial_score,0.0078771271755399,0.9125213040580996,-0.0024409180062159,0.9729135763774448,False,False,NO_EVIDENCE
GSE81089,atlas,CEACAM5,Plasma_cell,197,epithelial_score,0.0684824267547693,0.3389697181854907,0.09526436887581,0.1841143280427625,False,False,NO_EVIDENCE
GSE81089,atlas,CEACAM5,TLS_12chemokine,197,epithelial_score,-0.0899304698533379,0.2088442519714174,-0.0776708647644152,0.2792203977994398,False,False,NO_EVIDENCE
GSE81089,atlas,CEACAM5,TLS_Cabrita,197,epithelial_score,0.072007003634848,0.314636536139499,0.0660700282021123,0.3575363449648849,False,False,NO_EVIDENCE
GSE81089,atlas,CEACAM5,TLS_imprint,197,epithelial_score,0.1588924148609971,0.0257370715899583,0.1687088099141791,0.0180893253584569,False,True,OPPOSITE
GSE81089,atlas,CEACAM5,T_cell_CD8,197,epithelial_score,0.013250713881819,0.8533802661021466,0.0278136769744579,0.6987742126136767,False,False,NO_EVIDENCE
GSE81089,atlas,CEACAM5,Tfh,197,epithelial_score,-0.0222234343160073,0.7565806831462127,0.018043945653629,0.8017987515698322,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN3,B_cell,197,epithelial_score,0.0133382621011534,0.8524225429083021,0.0990565160454085,0.1671804480826684,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN3,Epithelial,197,epithelial_score,0.5472391880250049,8.754634853597181e-17,0.0052973203051823,0.9412581449269792,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN3,GC_reaction,197,epithelial_score,-0.192318981954401,0.006779840575445,-0.0581137439308973,0.418473471107617,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN3,HEV_stroma,197,epithelial_score,0.1313224304839953,0.0658501057989828,0.1460009439514014,0.0411620957218662,False,True,OPPOSITE
GSE81089,atlas,CLDN3,IFNg_Ayers,197,epithelial_score,-0.0529739733475465,0.4597170629882165,-0.034696786482095,0.6292424621546672,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN3,Myeloid,197,epithelial_score,0.0909528989925548,0.2036941028030615,0.0775543580240654,0.2799443842145199,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN3,Plasma_cell,197,epithelial_score,-0.0244067828668237,0.7335280354696643,0.044037117372232,0.5399599275125054,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN3,TLS_12chemokine,197,epithelial_score,-0.0751832196516619,0.2937096986542201,-0.0466100968333757,0.5165192595808022,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN3,TLS_Cabrita,197,epithelial_score,0.043032474904751,0.5482236062122078,0.0285553125768733,0.6911474865984685,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN3,TLS_imprint,197,epithelial_score,0.1261990309549379,0.0772135874334154,0.1685207163467738,0.018220282372916,False,True,OPPOSITE
GSE81089,atlas,CLDN3,T_cell_CD8,197,epithelial_score,-0.0483874006073794,0.4995339472977107,-0.0156983179458658,0.8271298192568871,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN3,Tfh,197,epithelial_score,-0.166621146356986,0.0192765526019571,-0.0801603427587631,0.264052128848663,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN4,B_cell,197,epithelial_score,0.0228300826560435,0.750152860295887,0.1328745696126537,0.0633700569691711,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN4,Epithelial,197,epithelial_score,0.6308888114544389,2.899628273517663e-23,0.0180052516058271,0.802215024325344,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN4,GC_reaction,197,epithelial_score,-0.2180245425350574,0.0020856445521986,-0.0673373440566492,0.348368937215722,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN4,HEV_stroma,197,epithelial_score,0.1616517396067795,0.0232441274884659,0.1947940965055807,0.0062203918468543,False,True,OPPOSITE
GSE81089,atlas,CLDN4,IFNg_Ayers,197,epithelial_score,-0.0296626264719085,0.6790378598102174,-0.002629887281419,0.9708175133639498,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN4,Myeloid,197,epithelial_score,0.1480918163296698,0.0378195213359341,0.15223970657135,0.0331587840387593,False,True,OPPOSITE
GSE81089,atlas,CLDN4,Plasma_cell,197,epithelial_score,-0.0440983961651111,0.5383493194535196,0.0340661140004098,0.6354908957386267,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN4,TLS_12chemokine,197,epithelial_score,-0.0293879434561088,0.6818477025691576,0.0160322552544971,0.8235119716090967,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN4,TLS_Cabrita,197,epithelial_score,0.0987760124815962,0.1672961297563348,0.0989198340968377,0.1677699014768835,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN4,TLS_imprint,197,epithelial_score,0.1055959993595961,0.1397263959450281,0.1581443459736779,0.0268419103450984,False,True,OPPOSITE
GSE81089,atlas,CLDN4,T_cell_CD8,197,epithelial_score,-0.0462346452194168,0.5188302287636604,-0.0071899604260697,0.9203309202799288,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN4,Tfh,197,epithelial_score,-0.1551990431613347,0.029430448554928,-0.0513175179124945,0.4750289139215481,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN7,B_cell,197,epithelial_score,-0.0767071941836263,0.2840055034773762,-0.0040101219956295,0.9555148135304588,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN7,Epithelial,197,epithelial_score,0.5835052064203624,2.2960672439615513e-19,0.0047886666512914,0.946889880080355,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN7,GC_reaction,197,epithelial_score,-0.2842875036493601,5.151902463214381e-05,-0.1650535565539297,0.0207860372346508,True,False,HOLDS
GSE81089,atlas,CLDN7,HEV_stroma,197,epithelial_score,0.0474322631683037,0.5080484095281375,0.046412027426482,0.5183049611782992,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN7,IFNg_Ayers,197,epithelial_score,-0.12935058656596,0.0700500913448574,-0.1279394761579721,0.0739298896651761,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN7,Myeloid,197,epithelial_score,0.0023591347014117,0.9737532474438092,-0.0314198411183806,0.661986518999753,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN7,Plasma_cell,197,epithelial_score,-0.0110155737421872,0.877900144249286,0.0669903996702666,0.3508637753024967,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN7,TLS_12chemokine,197,epithelial_score,-0.163221356839921,0.0219210835748044,-0.1537175320369494,0.0314697741071708,True,False,HOLDS
GSE81089,atlas,CLDN7,TLS_Cabrita,197,epithelial_score,-0.011257294796091,0.8752423771171426,-0.0390250092256166,0.58708682419319,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN7,TLS_imprint,197,epithelial_score,-0.004603687344804,0.948807020510504,0.0137644776906925,0.8481502018272572,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN7,T_cell_CD8,197,epithelial_score,-0.1359194346866573,0.0568545787766834,-0.1213025768243458,0.0903349759256591,False,False,NO_EVIDENCE
GSE81089,atlas,CLDN7,Tfh,197,epithelial_score,-0.2589852738511187,0.000238038735268,-0.1899653412050991,0.0076570018320698,True,False,HOLDS
GSE81089,atlas,EPCAM,B_cell,197,epithelial_score,-0.2231948617010256,0.0016181268485999,-0.1862520180294102,0.0089551697232477,True,False,HOLDS
GSE81089,atlas,EPCAM,Epithelial,197,epithelial_score,0.611770873554775,1.3011546016508892e-21,-0.0151723190936991,0.8328358068366472,False,False,NO_EVIDENCE
GSE81089,atlas,EPCAM,GC_reaction,197,epithelial_score,-0.4223384785386236,6.339114485876267e-10,-0.340629578361007,1.0332500385124132e-06,True,False,HOLDS
GSE81089,atlas,EPCAM,HEV_stroma,197,epithelial_score,-0.1763841669570458,0.0131608915638024,-0.2359290993167885,0.0008715811379661,True,False,HOLDS
GSE81089,atlas,EPCAM,IFNg_Ayers,197,epithelial_score,-0.1977278220933043,0.0053505918021469,-0.2163050868436701,0.0023265468750196,True,False,HOLDS
GSE81089,atlas,EPCAM,Myeloid,197,epithelial_score,-0.1612059683125673,0.0236321924048261,-0.2409735000415658,0.000668146406105,True,False,HOLDS
GSE81089,atlas,EPCAM,Plasma_cell,197,epithelial_score,-0.2673576121726956,0.000145847765006,-0.2533081110302761,0.0003406700996803,True,False,HOLDS
GSE81089,atlas,EPCAM,TLS_12chemokine,197,epithelial_score,-0.2716410976019388,0.0001128043600763,-0.2928025595931764,3.1181937290484496e-05,True,False,HOLDS
GSE81089,atlas,EPCAM,TLS_Cabrita,197,epithelial_score,-0.1765018882495315,0.0130989781441651,-0.2503403494874675,0.0004018500484036,True,False,HOLDS
GSE81089,atlas,EPCAM,TLS_imprint,197,epithelial_score,-0.187277310555048,0.0084089837109704,-0.2159166130419753,0.002370250550687,True,False,HOLDS
GSE81089,atlas,EPCAM,T_cell_CD8,197,epithelial_score,-0.205776819264854,0.0037203775720276,-0.2107215261572227,0.0030308454474421,True,False,HOLDS
GSE81089,atlas,EPCAM,Tfh,197,epithelial_score,-0.371347893102788,7.77415657662573e-08,-0.3328500871693135,1.8725114794942315e-06,True,False,HOLDS
GSE81089,atlas,ERBB2,B_cell,197,epithelial_score,-0.1667906664280848,0.0191522634512941,-0.117051548194383,0.1022880027851999,False,False,NO_EVIDENCE
GSE81089,atlas,ERBB2,Epithelial,197,epithelial_score,0.5614724893187548,9.261111944938293e-18,0.0116725616382035,0.8710096670641994,False,False,NO_EVIDENCE
GSE81089,atlas,ERBB2,GC_reaction,197,epithelial_score,-0.2977516802752481,2.144103744877265e-05,-0.1862022156029645,0.0089738315326685,True,False,HOLDS
GSE81089,atlas,ERBB2,HEV_stroma,197,epithelial_score,0.02926865254639,0.6830693447853861,0.0240406740626323,0.7380287179853033,False,False,NO_EVIDENCE
GSE81089,atlas,ERBB2,IFNg_Ayers,197,epithelial_score,-0.1005575280412118,0.1597310545629154,-0.091898761765696,0.2001705369238551,False,False,NO_EVIDENCE
GSE81089,atlas,ERBB2,Myeloid,197,epithelial_score,0.0417361222292331,0.5603509280507677,0.0180764924632622,0.801448654365903,False,False,NO_EVIDENCE
GSE81089,atlas,ERBB2,Plasma_cell,197,epithelial_score,-0.1348646519059862,0.0588233871222648,-0.0878505204970919,0.2207979281632192,False,False,NO_EVIDENCE
GSE81089,atlas,ERBB2,TLS_12chemokine,197,epithelial_score,-0.165217909960477,0.0203325131683911,-0.1550454495639568,0.030015107788271,True,False,HOLDS
GSE81089,atlas,ERBB2,TLS_Cabrita,197,epithelial_score,-0.05490991966699,0.4434553952508259,-0.0901522652425201,0.2088915889756823,False,False,NO_EVIDENCE
GSE81089,atlas,ERBB2,TLS_imprint,197,epithelial_score,-0.038673799007374,0.5895003621308722,-0.0283992998332303,0.6927493184308542,False,False,NO_EVIDENCE
GSE81089,atlas,ERBB2,T_cell_CD8,197,epithelial_score,-0.1593161491638649,0.025339938940649,-0.1491001033417648,0.0370037573308593,True,False,HOLDS
GSE81089,atlas,ERBB2,Tfh,197,epithelial_score,-0.2642764535440388,0.0001749889732417,-0.1979217856464206,0.0054234565562642,True,False,HOLDS
GSE81089,atlas,FOLR1,B_cell,197,epithelial_score,0.0145299467271911,0.8394082897680473,0.0694553632136472,0.3333820010359519,False,False,NO_EVIDENCE
GSE81089,atlas,FOLR1,Epithelial,197,epithelial_score,0.3887533786010944,1.6486798145311476e-08,-0.0190701520555367,0.7907794827496923,False,False,NO_EVIDENCE
GSE81089,atlas,FOLR1,GC_reaction,197,epithelial_score,-0.2809850289908303,6.345142569116488e-05,-0.2000357964016674,0.0049379127022278,True,False,HOLDS
GSE81089,atlas,FOLR1,HEV_stroma,197,epithelial_score,0.2785034641452336,7.407666261708171e-05,0.295274048016602,2.6520196359804857e-05,False,True,OPPOSITE
GSE81089,atlas,FOLR1,IFNg_Ayers,197,epithelial_score,-0.085198823414922,0.2338977728103319,-0.0740683822505126,0.3021927398258833,False,False,NO_EVIDENCE
GSE81089,atlas,FOLR1,Myeloid,197,epithelial_score,0.1661549714486625,0.01962195683715,0.1603867217802196,0.0247290496944839,False,True,OPPOSITE
GSE81089,atlas,FOLR1,Plasma_cell,197,epithelial_score,-0.1119388225987211,0.117333675488819,-0.0749025335600444,0.2967656125615075,False,False,NO_EVIDENCE
GSE81089,atlas,FOLR1,TLS_12chemokine,197,epithelial_score,-0.0955488794502572,0.1816748619403666,-0.0759171752230298,0.2902519028723658,False,False,NO_EVIDENCE
GSE81089,atlas,FOLR1,TLS_Cabrita,197,epithelial_score,0.1423328907012736,0.0460217438518851,0.1398068734049799,0.0506555969856962,False,False,NO_EVIDENCE
GSE81089,atlas,FOLR1,TLS_imprint,197,epithelial_score,0.1337376667325906,0.0609886870477845,0.1566218242203525,0.0283630796431984,False,True,OPPOSITE
GSE81089,atlas,FOLR1,T_cell_CD8,197,epithelial_score,-0.0179532819126727,0.802275773028855,0.0077289177597665,0.9143809513057451,False,False,NO_EVIDENCE
GSE81089,atlas,FOLR1,Tfh,197,epithelial_score,-0.1094494096669586,0.1257637514985926,-0.0418848484774314,0.5599653196683644,False,False,NO_EVIDENCE
GSE81089,atlas,KRT18,B_cell,197,epithelial_score,-0.0536918966940721,0.4536482920067126,0.0936838472351728,0.191532535111546,False,False,NO_EVIDENCE
GSE81089,atlas,KRT18,Epithelial,197,epithelial_score,0.8338214842928403,3.293784882119193e-52,-0.0230041830915792,0.7489373060349841,False,False,NO_EVIDENCE
GSE81089,atlas,KRT18,GC_reaction,197,epithelial_score,-0.2495816970073678,0.0004048651469815,-0.0526033472907207,0.4640199819399187,False,False,NO_EVIDENCE
GSE81089,atlas,KRT18,HEV_stroma,197,epithelial_score,0.0443228514294504,0.5362813942342335,0.0550697027303409,0.4433036765883528,False,False,NO_EVIDENCE
GSE81089,atlas,KRT18,IFNg_Ayers,197,epithelial_score,-0.0055250526606581,0.9385798713276712,0.0561820923926744,0.4341344958092382,False,False,NO_EVIDENCE
GSE81089,atlas,KRT18,Myeloid,197,epithelial_score,0.0633952704293531,0.3761441225493089,0.0428053739958732,0.5513655010147035,False,False,NO_EVIDENCE
GSE81089,atlas,KRT18,Plasma_cell,197,epithelial_score,-0.04743540240277,0.5080203019629111,0.0830540556478412,0.2471416243899138,False,False,NO_EVIDENCE
GSE81089,atlas,KRT18,TLS_12chemokine,197,epithelial_score,-0.0380600786692157,0.5954246085722078,0.0311986139783189,0.6642212739389401,False,False,NO_EVIDENCE
GSE81089,atlas,KRT18,TLS_Cabrita,197,epithelial_score,0.0381589645549036,0.5944682426733512,0.0162860233731911,0.8207651522240373,False,False,NO_EVIDENCE
GSE81089,atlas,KRT18,TLS_imprint,197,epithelial_score,0.0737217822061912,0.3032206466330224,0.1744518033861226,0.0144657320485609,False,True,OPPOSITE
GSE81089,atlas,KRT18,T_cell_CD8,197,epithelial_score,0.0071056572144316,0.9210594875382871,0.1104668661470097,0.1232279543387469,False,False,NO_EVIDENCE
GSE81089,atlas,KRT18,Tfh,197,epithelial_score,-0.1218603731294086,0.0880321642160871,0.0581174703296699,0.4184435815281178,False,False,NO_EVIDENCE
GSE81089,atlas,KRT19,B_cell,197,epithelial_score,0.0594476830880021,0.4066448954375986,0.1201437667088606,0.0934769613293325,False,False,NO_EVIDENCE
GSE81089,atlas,KRT19,Epithelial,197,epithelial_score,0.3967380214660854,7.848805563997145e-09,0.0049490828259612,0.94511347923294,False,False,NO_EVIDENCE
GSE81089,atlas,KRT19,GC_reaction,197,epithelial_score,0.1898577612863327,0.007536214787301,0.3336896739930482,1.757497333399873e-06,False,True,OPPOSITE
GSE81089,atlas,KRT19,HEV_stroma,197,epithelial_score,0.1776712530882219,0.0124977176215502,0.1863631527002731,0.0089136496340835,False,True,OPPOSITE
GSE81089,atlas,KRT19,IFNg_Ayers,197,epithelial_score,0.0654075197222405,0.3611508296921382,0.0902665830640191,0.2083125252673544,False,False,NO_EVIDENCE
GSE81089,atlas,KRT19,Myeloid,197,epithelial_score,0.0830437389538187,0.2459828410475413,0.0699218345395873,0.3301376012965805,False,False,NO_EVIDENCE
GSE81089,atlas,KRT19,Plasma_cell,197,epithelial_score,0.1149932977344145,0.1075990734217336,0.1745687046946305,0.0143991010272799,False,True,OPPOSITE
GSE81089,atlas,KRT19,TLS_12chemokine,197,epithelial_score,0.1387463153235452,0.0518448966244501,0.1801829329964374,0.01149943638816,False,True,OPPOSITE
GSE81089,atlas,KRT19,TLS_Cabrita,197,epithelial_score,0.2252636172143061,0.0014595345646311,0.2304222367193963,0.0011576629233878,False,True,OPPOSITE
GSE81089,atlas,KRT19,TLS_imprint,197,epithelial_score,0.0560212086680542,0.4342700443850368,0.0727432396966922,0.3109482493828611,False,False,NO_EVIDENCE
GSE81089,atlas,KRT19,T_cell_CD8,197,epithelial_score,0.029546474796656,0.6802254846399295,0.0601738526859551,0.4021402543822363,False,False,NO_EVIDENCE
GSE81089,atlas,KRT19,Tfh,197,epithelial_score,0.0822495126338491,0.2505442880296122,0.1720516807214877,0.0158946490941148,False,True,OPPOSITE
GSE81089,atlas,KRT8,B_cell,197,epithelial_score,-0.1214365764764604,0.0891509175140187,-0.0344633255820844,0.6315524551032222,False,False,NO_EVIDENCE
GSE81089,atlas,KRT8,Epithelial,197,epithelial_score,0.8023098487202912,1.4214274418056398e-45,-0.0237108322403921,0.7414945948841372,False,False,NO_EVIDENCE
GSE81089,atlas,KRT8,GC_reaction,197,epithelial_score,-0.1818778272730412,0.0105305736194884,0.0544535969199383,0.4484289824376234,False,False,NO_EVIDENCE
GSE81089,atlas,KRT8,HEV_stroma,197,epithelial_score,-0.0612464644371823,0.3925691139812657,-0.1250734159496551,0.0806905981631734,False,False,NO_EVIDENCE
GSE81089,atlas,KRT8,IFNg_Ayers,197,epithelial_score,-0.0879189700799563,0.2192484259183909,-0.0885223397466313,0.217273953575198,False,False,NO_EVIDENCE
GSE81089,atlas,KRT8,Myeloid,197,epithelial_score,-0.0271747831573792,0.7046440305858105,-0.109795520519813,0.1255371318647291,False,False,NO_EVIDENCE
GSE81089,atlas,KRT8,Plasma_cell,197,epithelial_score,-0.0694477144803468,0.332189357823303,0.0337766296365413,0.6383676643201831,False,False,NO_EVIDENCE
GSE81089,atlas,KRT8,TLS_12chemokine,197,epithelial_score,-0.1017378802005343,0.1548620603945929,-0.0815665874912631,0.2557378018795195,False,False,NO_EVIDENCE
GSE81089,atlas,KRT8,TLS_Cabrita,197,epithelial_score,-0.022392159447997,0.7547912339748348,-0.0845935758505957,0.2384582689492357,False,False,NO_EVIDENCE
GSE81089,atlas,KRT8,TLS_imprint,197,epithelial_score,-0.0299027779085792,0.6765848738545958,-0.0137567072311139,0.8482348919251367,False,False,NO_EVIDENCE
GSE81089,atlas,KRT8,T_cell_CD8,197,epithelial_score,-0.0613924388398645,0.3914398442107837,-0.0162418291925617,0.8212433600166975,False,False,NO_EVIDENCE
