interaction_name	pathway_name	ligand	receptor	lr_class	split	k_units	n_patients	mean_delta	median_delta	se	p_meta	p_wilcoxon_patients	i2	units
CXCL10_CXCR3	CXCL	CXCL10	CXCR3	recruit	tertile	2	5	0.0016636419940741153	0.0005376574965548807	0.001515764188164409	0.27239671018164524	0.625	0.0	GSE123902+GSE205335
CCL5_CCR5	CCL	CCL5	CCR5	recruit	tertile	1	2	-0.01081479440631828	-0.01081479440631828	0.009873294314199406	0.2733597161861252	0.5	0.0	GSE205335
HLA-B_CD8B	MHC-I	HLA-B	CD8B	other	tertile	2	27	0.025182891086934348	0.013730822695137479	0.023098379516119094	0.2756052677930497	0.024539664387702942	72.04418267520732	GSE123902+GSE205335
PRSS3_F2R	PARs	PRSS3	F2R	other	tertile	1	3	0.0526162187496864	0.003906889809664887	0.048709328940021515	0.2800494574646054	0.75	0.0	GSE205335
KLK6_F2R	KLK	KLK6	F2R	other	tertile	1	3	0.044335409226759465	0.003988414243685862	0.04217444085078203	0.2931489202415877	0.25	0.0	GSE205335
CXCL13_CXCR3	CXCL	CXCL13	CXCR3	other	tertile	1	4	0.00798230893258142	0.01197346339887213	0.007603239850938486	0.293784205539359	0.25	0.0	GSE123902
CDH1_CDH1	CDH	CDH1	CDH1	barrier|inhibitory	tertile	1	3	0.004117465197377116	0.008062187859240351	0.003944722661863235	0.2965821920170668	0.25	0.0	GSE205335
JAM3_F11R	JAM	JAM3	F11R	barrier	tertile	1	2	0.006121914160508893	0.006121914160508893	0.0059169409223590015	0.3008362447298969	0.5	0.0	GSE205335
HLA-E_CD8B	MHC-I	HLA-E	CD8B	inhibitory	tertile	2	27	0.052079067109933874	0.05869476846380221	0.050738800495511	0.3046959994318037	0.0009199380874633789	91.10032191242507	GSE123902+GSE205335
EFNB2_EPHA4	EPHB	EFNB2	EPHA4	other	tertile	1	2	0.010314198703084343	0.010314198703084343	0.010053884960993069	0.30494256182213797	0.5	0.0	GSE205335
GZMA_F2R	PARs	GZMA	F2R	other	tertile	1	3	-0.002580151522572131	-0.005096800261912634	0.0025166487393405027	0.3052532260239085	0.25	0.0	GSE123902
ENTPD1_ADORA2A	CD39	ENTPD1	ADORA2A	other	tertile	1	2	-0.006597472361282606	-0.006597472361282606	0.006440419069971494	0.30565319484841535	0.5	0.0	GSE205335
PLAU_PLAUR	PLAU	PLAU	PLAUR	other	tertile	1	5	0.009307530300457159	0.01777075072212518	0.009103957354666051	0.3066101054113495	0.3125	0.0	GSE123902
ICOSL_CD28	ICOS	ICOSLG	CD28	other	tertile	1	2	0.004916027041448964	0.004916027041448964	0.004844885578554351	0.3102565658207074	0.5	0.0	GSE123902
COL4A5_SDC4	COLLAGEN	COL4A5	SDC4	other	tertile	1	2	0.005416896963276896	0.005416896963276896	0.005410365280294948	0.31672662046745714	0.5	0.0	GSE123902
COL1A1_SDC1	COLLAGEN	COL1A1	SDC1	other	tertile	1	2	0.0055495864599381176	0.0055495864599381176	0.005832025901652798	0.34131461733002233	1.0	0.0	GSE123902
NCAM1_NCAM1	NCAM	NCAM1	NCAM1	other	tertile	1	2	0.060372894016461925	0.060372894016461925	0.06378677956960312	0.3439039552631681	1.0	0.0	GSE205335
FN1_SDC1	FN1	FN1	SDC1	other	tertile	1	2	0.005678976299935803	0.005678976299935803	0.006092318895406543	0.35125720954100004	1.0	0.0	GSE123902
MIF_CD74_CD44	MIF	MIF	CD74_CD44	other	tertile	2	34	0.04260852811505201	0.007238066188382852	0.045742856643638405	0.3516056418648923	0.002999473363161087	93.47463715977032	GSE123902+GSE205335
MIF_CD74_CXCR4	MIF	MIF	CD74_CXCR4	other	tertile	2	34	0.033242068508865484	0.005341353605989141	0.03628260917518963	0.3595628440483434	0.003394925268366933	92.73820211965356	GSE123902+GSE205335
C3_C3AR1	COMPLEMENT	C3	C3AR1	other	tertile	1	5	0.002917493503750747	0.0037293692617839276	0.0035007225617909817	0.40462057251797123	0.4375	0.0	GSE123902
TNFSF9_TNFRSF9	CD137	TNFSF9	TNFRSF9	other	tertile	2	6	0.012756413292198876	0.005283698454430817	0.016112491580811187	0.4285300586034756	0.0625	58.064420648901084	GSE123902+GSE205335
COL6A3_CD44	COLLAGEN	COL6A3	CD44	other	tertile	2	4	-0.03881336796949689	-0.03800162857232208	0.049328883922811664	0.43138231222801504	0.375	77.77997907889323	GSE123902+GSE205335
PECAM1_CD38	PECAM2	PECAM1	CD38	other	tertile	2	7	-0.001931371543231042	-0.0006978572733519861	0.0024660025543152037	0.43351006950286874	0.078125	38.12907736070337	GSE123902+GSE205335
LGALS9_HAVCR2	GALECTIN	LGALS9	HAVCR2	inhibitory	tertile	2	17	0.019278781002208412	0.006274500699459813	0.02476002414758462	0.4362004765580898	0.022894784183124583	89.59855763938408	GSE123902+GSE205335
HLA-DPB1_CD4	MHC-II	HLA-DPB1	CD4	other	tertile	2	17	-0.016703728924360957	0.0007611177653541667	0.02158930564124675	0.43910594191269103	0.328948974609375	62.968207070101	GSE123902+GSE205335
Q9HDB5_CLSTN1	NRXN	NRXN3	CLSTN1	other	tertile	2	5	0.0027597081390636374	0.003268998042745414	0.0038983806560894795	0.4790002749008627	0.0625	63.53391983001219	GSE123902+GSE205335
SFTPD_ADGRE5	ADGRE	SFTPD	ADGRE5	other	tertile	2	11	0.03686373663137151	0.0074418366203038815	0.05471770836920226	0.5004972215763507	0.0830078125	73.44631676966421	GSE123902+GSE205335
HLA-DQA2_CD4	MHC-II	HLA-DQA2	CD4	other	tertile	1	7	0.012770523172611964	0.00454080435048795	0.0190556515024136	0.5027495192188298	0.21875	0.0	GSE123902
SEMA3E_PLXND1	SEMA3	SEMA3E	PLXND1	other	tertile	1	2	-0.0007152390936543293	-0.0007152390936543293	0.0010708649562789162	0.5041924263018953	1.0	0.0	GSE123902
HLA-DPA1_CD4	MHC-II	HLA-DPA1	CD4	other	tertile	2	17	-0.006615019019128742	0.0027047878532127185	0.011092497679723349	0.5509409518929868	1.0	40.16140993066691	GSE123902+GSE205335
PPIA_BSG	CypA	PPIA	BSG	other	tertile	2	33	0.01593113810929632	0.003880224407862398	0.02995476021698503	0.5948368523186829	0.42636040854267776	89.36248551720614	GSE123902+GSE205335
LAMB1_CD44	LAMININ	LAMB1	CD44	other	tertile	2	13	0.01808054708616734	0.023984121213272744	0.0374689875666958	0.6294174275816524	0.10986328125	79.8298509644816	GSE123902+GSE205335
CEACAM1_CEACAM6	CEACAM	CEACAM1	CEACAM6	barrier	tertile	1	3	-0.004942579730506939	0.007108278995085932	0.01205085872559287	0.6817007844465014	0.75	0.0	GSE123902
NRXN1_CLSTN1	NRXN	NRXN1	CLSTN1	other	tertile	1	3	0.0088527357253248	0.00011050722799604547	0.022869005851321286	0.6986775304527822	0.75	0.0	GSE205335
CXCL12_CXCR4	CXCL	CXCL12	CXCR4	other	tertile	1	2	0.014051951303575188	0.014051951303575188	0.03789480089410402	0.7107755108615885	1.0	0.0	GSE123902
CADM1_CADM1	CADM	CADM1	CADM1	barrier	tertile	1	3	0.0006292718530782084	0.002488072711123926	0.0018588008580457172	0.7349589599427064	0.5	0.0	GSE123902
HLA-DRB5_CD4	MHC-II	HLA-DRB5	CD4	other	tertile	2	16	-0.0024720143760919794	0.0008127380553894575	0.008756816519005341	0.7777165436840501	1.0	26.198353480997483	GSE123902+GSE205335
CLEC2B_KLRB1	CLEC	CLEC2B	KLRB1	other	tertile	2	22	-0.0060120413658566315	0.0019074185301067284	0.025285787790773905	0.8120644081926436	0.8485937118530273	69.63702662083553	GSE123902+GSE205335
COL1A2_CD44	COLLAGEN	COL1A2	CD44	other	tertile	2	8	-0.007782721889434892	-0.0012586437046191313	0.03717081419203795	0.8341537713389703	0.640625	91.152776025503	GSE123902+GSE205335
LAMA4_CD44	LAMININ	LAMA4	CD44	other	tertile	2	6	-0.00945893760418819	0.0007755522040879892	0.04588396677687383	0.8366744605981962	1.0	70.20842009021997	GSE123902+GSE205335
HLA-DOA_CD4	MHC-II	HLA-DOA	CD4	other	tertile	2	8	0.0005045422710442365	0.0021854782514181643	0.009241604748531427	0.9564613929507197	0.546875	0.0	GSE123902+GSE205335
HLA-DQA1_CD4	MHC-II	HLA-DQA1	CD4	other	tertile	2	14	-0.0011292697003248721	0.000576983074696178	0.026327589466771228	0.965786816535079	0.855224609375	75.13630842750334	GSE123902+GSE205335
COL4A2_CD44	COLLAGEN	COL4A2	CD44	other	tertile	2	10	0.0013925424947129597	0.006353012730519013	0.03829358823406117	0.9709914016507458	0.6953125	80.12077507824803	GSE123902+GSE205335
MDK_SDC2	MK	MDK	SDC2	other	tertile	0	2	0.007340138390499801	0.007340138390499801	0.008151142561988352		1.0		
AGRN_DAG1	AGRN	AGRN	DAG1	other	tertile	0	2	0.0019971893775753936	0.0019971893775753936	0.0008805026712332157		0.5		
LAMA5_DAG1	LAMININ	LAMA5	DAG1	other	tertile	0	2	0.0004659556974792728	0.0004659556974792728	7.409861827796648e-05		0.5		
LAMB2_DAG1	LAMININ	LAMB2	DAG1	other	tertile	0	2	0.0004975892120052021	0.0004975892120052021	0.0004842839488316134		0.5		
LAMC1_DAG1	LAMININ	LAMC1	DAG1	other	tertile	0	2	0.0012820514544823896	0.0012820514544823896	0.00019114418652103999		0.5		
LAMC2_DAG1	LAMININ	LAMC2	DAG1	other	tertile	0	2	0.0008270356835421115	0.0008270356835421115	0.0003146208557772224		0.5		
CD86_CD28	CD86	CD86	CD28	inhibitory	tertile	0	2	-0.0038232595353784506	-0.0038232595353784506	0.0011968633114258949		0.5		
PTN_SDC4	PTN	PTN	SDC4	other	tertile	0	2	0.007495954674714246	0.007495954674714246	0.007591400615093923		1.0		
SEMA4D_PLXNB2	SEMA4	SEMA4D	PLXNB2	other	tertile	0	2	0.0021417531703934803	0.0021417531703934803	0.0026725521557558777		1.0		
FGF18_FGFR1	FGF	FGF18	FGFR1	other	tertile	0	1	0.0020373436416332904	0.0020373436416332904					
FGF9_FGFR1	FGF	FGF9	FGFR1	other	tertile	0	1	0.0008115440852434459	0.0008115440852434459					
ANGPTL4_SDC2	ANGPTL	ANGPTL4	SDC2	other	tertile	0	1	0.0017813369395299785	0.0017813369395299785					
SEMA3C_PLXND1	SEMA3	SEMA3C	PLXND1	other	tertile	0	1	0.0003485778787753402	0.0003485778787753402					
GAS6_AXL	GAS	GAS6	AXL	other	tertile	0	1	0.0023790658308131506	0.0023790658308131506					
TNXB_SDC4	TENASCIN	TNXB	SDC4	other	tertile	0	1	0.009494369082164597	0.009494369082164597					
LAMA3_DAG1	LAMININ	LAMA3	DAG1	other	tertile	0	1	0.0007557131779623591	0.0007557131779623591					
LAMB3_DAG1	LAMININ	LAMB3	DAG1	other	tertile	0	1	0.00028599003260525976	0.00028599003260525976					
ANXA1_FPR1	ANNEXIN	ANXA1	FPR1	other	tertile	0	1	0.005001692778155525	0.005001692778155525					
COL9A3_SDC4	COLLAGEN	COL9A3	SDC4	other	tertile	0	1	2.5823103205539126e-05	2.5823103205539126e-05					
FGF7_FGFR1	FGF	FGF7	FGFR1	other	tertile	0	1	0.0001348590401451651	0.0001348590401451651					
CXCL9_CXCR3	CXCL	CXCL9	CXCR3	recruit	tertile	0	1	0.0005704099200019995	0.0005704099200019995					
AREG_EGFR	EGF	AREG	EGFR	other	tertile	0	1	0.0032250504273291882	0.0032250504273291882					
HBEGF_EGFR	EGF	HBEGF	EGFR	other	tertile	0	1	0.0001723391908124934	0.0001723391908124934					
CSF1_CSF1R	CSF	CSF1	CSF1R	other	tertile	0	1	0.0026721796609242	0.0026721796609242					
HC_C5AR1	COMPLEMENT	C5	C5AR1	other	tertile	0	1	-0.015495131858449904	-0.015495131858449904					
GAS6_MERTK	GAS	GAS6	MERTK	other	tertile	0	1	-0.00019309837292611333	-0.00019309837292611333					
SCGB3A2_MARCO	UGRP1	SCGB3A2	MARCO	other	tertile	0	1	0.033721479481227556	0.033721479481227556					
COL4A3_SDC1	COLLAGEN	COL4A3	SDC1	other	tertile	0	1	0.003395924998350987	0.003395924998350987					
COL4A4_SDC1	COLLAGEN	COL4A4	SDC1	other	tertile	0	1	0.008977983773203014	0.008977983773203014					
COL9A2_SDC1	COLLAGEN	COL9A2	SDC1	other	tertile	0	1	0.0012774683806953994	0.0012774683806953994					
THBS1_SDC1	THBS	THBS1	SDC1	other	tertile	0	1	0.012926134795124231	0.012926134795124231					
CD99_PILRA	CD99	CD99	PILRA	other	tertile	0	1	-0.002492535721325042	-0.002492535721325042					
CD99_CD99L2	CD99	CD99	CD99L2	other	tertile	0	1	-0.0005318877999328066	-0.0005318877999328066					
CEACAM1_CEACAM5	CEACAM	CEACAM1	CEACAM5	barrier	tertile	0	1	-0.0006112059155581879	-0.0006112059155581879					
OCLN_OCLN	OCLN	OCLN	OCLN	barrier	tertile	0	1	-0.0004143839796946318	-0.0004143839796946318					
SEMA4A_PLXNB2	SEMA4	SEMA4A	PLXNB2	other	tertile	0	1	0.009586137528088224	0.009586137528088224					
SEMA4C_PLXNB2	SEMA4	SEMA4C	PLXNB2	other	tertile	0	1	0.0009503961879969517	0.0009503961879969517					
GJA1_GJA1	GAP	GJA1	GJA1	other	tertile	0	1	0.007232603222466497	0.007232603222466497					
PROS1_MERTK	PROS	PROS1	MERTK	other	tertile	0	1	-0.00124971766906944	-0.00124971766906944					
COL6A1_SDC1	COLLAGEN	COL6A1	SDC1	other	tertile	0	1	0.0011837018548942146	0.0011837018548942146					
PF4_CXCR3	CXCL	PF4	CXCR3	other	tertile	0	1	0.00013948131705464702	0.00013948131705464702					
DLK1_NOTCH1	NOTCH	DLK1	NOTCH1	other	tertile	0	1	0.0005394055349445875	0.0005394055349445875					
NRXN2_CLSTN1	NRXN	NRXN2	CLSTN1	other	tertile	0	1	-0.004455891252532665	-0.004455891252532665					
NRXN1_CLSTN3	NRXN	NRXN1	CLSTN3	other	tertile	0	1	0.015782581843343413	0.015782581843343413					
NRXN2_CLSTN3	NRXN	NRXN2	CLSTN3	other	tertile	0	1	-0.0017103937662794524	-0.0017103937662794524					
ULBP3_KLRK1	MHC-I	ULBP3	KLRK1	recruit	tertile	0	1	0.009151247278855877	0.009151247278855877					
THBS4_CD47	THBS	THBS4	CD47	other	tertile	0	1	-0.001988713947148331	-0.001988713947148331					
CCL4_CCR5	CCL	CCL4	CCR5	recruit	tertile	0	1	-0.03369910657660124	-0.03369910657660124					
CCL3_CCR5	CCL	CCL3	CCR5	recruit	tertile	0	1	-0.0031458052384347474	-0.0031458052384347474					
DLL4_NOTCH2	NOTCH	DLL4	NOTCH2	other	tertile	0	1	4.076468112170411e-05	4.076468112170411e-05					
PTN_SDC1	PTN	PTN	SDC1	other	tertile	0	1	0.004842752433006735	0.004842752433006735					
LAMB1_DAG1	LAMININ	LAMB1	DAG1	other	tertile	0	1	-3.057227252423146e-07	-3.057227252423146e-07					
CD46_JAG1	CD46	CD46	JAG1	other	tertile	0	1	0.003783023173141248	0.003783023173141248					
APP_TNFRSF21	APP	APP	TNFRSF21	other	tertile	0	1	0.006614059029211063	0.006614059029211063					
RAET1G_KLRK1	MHC-I	RAET1G	KLRK1	other	tertile	0	1	0.017692837687034484	0.017692837687034484					
CD80_CD28	CD80	CD80	CD28	inhibitory	tertile	0	1	-0.01305010160925988	-0.01305010160925988					
CD80_CTLA4	CD80	CD80	CTLA4	inhibitory	tertile	0	1	-0.008268160280390641	-0.008268160280390641					
EFNA1_EPHA1	EPHA	EFNA1	EPHA1	other	tertile	0	1	0.02070704078591532	0.02070704078591532					
EFNA4_EPHA1	EPHA	EFNA4	EPHA1	other	tertile	0	1	0.0022795017250117657	0.0022795017250117657					
EFNA5_EPHA1	EPHA	EFNA5	EPHA1	other	tertile	0	1	0.004053724117108046	0.004053724117108046					
EFNB3_EPHA4	EPHB	EFNB3	EPHA4	other	tertile	0	1	0.0002603137420912725	0.0002603137420912725					
MIF_CD74_CXCR2	MIF	MIF	CD74_CXCR2	other	tertile	0	1	-0.046539661451518444	-0.046539661451518444					
NMU_NMUR1	NMU	NMU	NMUR1	other	tertile	0	1	-0.031157352429419638	-0.031157352429419638					
LAMA4_DAG1	LAMININ	LAMA4	DAG1	other	tertile	0	1	-3.9055363002445944e-05	-3.9055363002445944e-05					
HLA-C_KIR2DL3	MHC-I	HLA-C	KIR2DL3	other	tertile	0	1	0.10732026407774274	0.10732026407774274					
HLA-F_LILRB1	MHC-I	HLA-F	LILRB1	inhibitory	tertile	0	1	0.00023510695279610038	0.00023510695279610038					
CNTN1_NOTCH2	CNTN	CNTN1	NOTCH2	other	tertile	0	1	0.030352558701792896	0.030352558701792896					
CD48_CD244A	CD48	CD48	CD244	other	tertile	0	1	-0.0020555887416231645	-0.0020555887416231645					
EFNA4_EPHA4	EPHA	EFNA4	EPHA4	other	tertile	0	1	0.0012564527783650128	0.0012564527783650128					
EFNA5_EPHA4	EPHA	EFNA5	EPHA4	other	tertile	0	1	0.0028335908182904232	0.0028335908182904232					
EFNB1_EPHA4	EPHB	EFNB1	EPHA4	other	tertile	0	1	0.008765999678284671	0.008765999678284671					
KLK1_F2R	KLK	KLK1	F2R	other	tertile	0	1	0.004564460973283577	0.004564460973283577					
CCL5_CCR1	CCL	CCL5	CCR1	recruit	tertile	0	1	-0.002336720820179632	-0.002336720820179632					
IGF2_IGF1R	IGF	IGF2	IGF1R	other	tertile	0	1	-0.003988715253789327	-0.003988715253789327					
PTN_SDC2	PTN	PTN	SDC2	other	tertile	0	1	-0.0004030553508590773	-0.0004030553508590773					
GRN_SORT1	GRN	GRN	SORT1	other	tertile	0	1	-0.0005823528899666771	-0.0005823528899666771					
CDH2_CDH2	CDH	CDH2	CDH2	other	tertile	0	1	0.004853458779899844	0.004853458779899844					
EFNA1_EPHA7	EPHA	EFNA1	EPHA7	other	tertile	0	1	0.00017686858665967256	0.00017686858665967256					
JAM3_JAM3	JAM	JAM3	JAM3	barrier	tertile	0	1	0.002880479737005488	0.002880479737005488					
C1QL1_ADGRB3	ADGRB	C1QL1	ADGRB3	other	tertile	0	1	-0.0022971088131344113	-0.0022971088131344113					
NRXN1_CLSTN2	NRXN	NRXN1	CLSTN2	other	tertile	0	1	-0.008005840656762256	-0.008005840656762256					
LRFN4_PTPRF	PTPR	LRFN4	PTPRF	other	tertile	0	1	-0.00014673281671261995	-0.00014673281671261995					
CCL15_CCR1	CCL	CCL15	CCR1	other	tertile	0	1	0.008422559586782504	0.008422559586782504					
F2_F2R	PARs	F2	F2R	other	tertile	0	1	0.0012700309977193853	0.0012700309977193853					
