ModelID,CLDN4,CLDN7,KRT5,NAPSA,NKX2-1,SFTPB,TACSTD2,CellLineName,ModelType,OncotreeLineage,OncotreePrimaryDisease,OncotreeSubtype,OncotreeCode
ACH-000589,7.278356528010724,7.311157949208863,0.2387868595871165,0.7824085649273732,0.2387868595871165,0.0,6.179909090014935,NCI-H1437,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000264,3.5360529002402097,1.2387868595871168,1.0,0.1763227726404628,0.0840642647884745,0.01435529297707,0.5260688116675876,Calu-6,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000667,5.751410160064371,3.844988156682612,0.9560566524124028,0.0426443374084937,0.0285691521967709,0.0285691521967709,4.516015147003665,HCC-44,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000718,9.779932707234156,7.666472568842073,0.6507645591169022,6.578485913474387,5.46401472450489,1.2387868595871168,8.58942643932765,NCI-H2291,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000021,6.397118409042582,6.263973354803409,0.3561438102252753,0.765534746362977,0.2265085298086797,0.01435529297707,5.864681405572597,NCI-H1693,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000845,7.982594354827899,6.187648995310601,0.070389327891398,2.4436066514756147,4.800123352826528,0.0976107966264223,7.475247047287838,NCI-H1373,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000852,9.144556281982275,7.4046306842176115,0.933572638261024,0.3895668117627256,0.01435529297707,0.01435529297707,8.705943353973835,NCI-H1435,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000448,6.976478203534362,7.354381632113322,3.674686619927999,0.0426443374084937,0.1110313123887439,0.0426443374084937,8.693591496830619,NCI-H1666,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000766,8.380677507222886,7.835166157220454,3.1731274334806563,2.920293300211007,1.2570106182060237,1.4854268271702415,9.097847785326554,NCI-H1648,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000343,1.6461626571578936,0.6135316529179271,0.137503523749935,0.7484612330040357,0.0840642647884745,0.01435529297707,0.2750070474998697,NCI-H522,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000774,8.132319783167718,7.468746213754123,1.6415460290875237,0.5160151470036647,0.01435529297707,0.1763227726404628,8.40981519582048,RERF-LC-Ad2,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000733,8.839707698350368,6.725877459120227,0.2141248053528473,3.883620816285672,5.718909554379232,3.699329525673156,7.210330413537888,NCI-H1838,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-003012,1.8439838440483265,1.859969548221026,0.0976107966264223,2.1602748314085933,0.01435529297707,0.1110313123887439,0.0,A549_CRAF_KD,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000482,7.835734632321086,8.727478050994762,0.933572638261024,0.4005379295837288,0.3785116232537298,0.137503523749935,9.157447996274298,RERF-LC-KJ,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000779,7.807354922057604,7.643567621908798,6.235344128172668,0.4750848829487829,0.0426443374084937,0.1505596765753814,7.915461145743733,PC-9,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000575,7.328315891666071,1.6369145803558778,0.5260688116675876,2.19534759832222,5.118525848935668,1.2078928516413328,1.5897634869849773,HCC-364,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000451,8.717950543348598,6.792855352362489,4.208673319629471,0.0840642647884745,0.1243281350022017,0.0285691521967709,8.03804103701151,NCI-H2085,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000161,4.739848102699328,4.017031080527841,1.0565835283663676,1.0,0.0,0.01435529297707,0.7484612330040357,COR-L105,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000916,8.778898476008376,7.318859105968651,0.4854268271702416,1.5753123306874368,4.632849830117706,0.0285691521967709,7.812113112983306,NCI-H1573,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000837,7.851686585733419,7.447661841697754,0.3219280948873623,0.2986583155645151,0.8639384504239714,0.01435529297707,7.898389766534846,NCI-H322,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000861,4.627606838129649,1.6040713236688608,0.8953026213333066,0.9411063109464316,0.0285691521967709,0.0565835283663675,1.6369145803558778,HOP-62,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000757,0.8237493603082727,6.593801928904964,0.5160151470036647,0.765534746362977,0.2141248053528473,0.0285691521967709,0.2016338611696504,A427,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000447,6.435461914479276,4.48155728070859,0.3673710656485294,4.667892125230234,4.130107178658833,2.438292851579147,5.212569338850806,NCI-H2228,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000892,0.8399595874895318,0.4854268271702416,0.7048719644563528,0.7048719644563528,0.1890338243900171,0.0565835283663675,5.00943675560809,NCI-H1563,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000416,0.5459683691052926,0.3673710656485294,0.5849625007211562,0.722466024471091,0.0,0.01435529297707,3.1651079851445365,NCI-H838,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000875,8.640027973286244,6.797920863449441,0.2868811477881615,6.395405604566331,6.261154672615572,2.9467308601403097,9.138297402341518,NCI-H2347,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000841,8.3387809438947,8.551900479999613,0.2265085298086797,4.565597175854225,7.181201961264837,1.0496307677246008,8.132319783167718,NCI-H2087,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000860,7.9341036373619165,6.341096237957642,0.2868811477881615,1.9818526532897407,5.943218087426284,0.01435529297707,7.492414035336726,NCI-H358,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000311,8.631649992945023,8.639268345957685,0.3219280948873623,0.5459683691052926,0.070389327891398,0.0,7.302227645681221,NCI-H2122,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000496,7.153298682854903,2.2016338611696504,0.5058909297299573,0.0426443374084937,0.01435529297707,0.01435529297707,4.558879853475442,NCI-H1792,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000062,5.811471030529836,3.91456452349394,1.2141248053528475,0.4541758931858022,0.01435529297707,0.1890338243900171,3.534808661231747,RERF-LC-MS,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000521,1.070389327891398,4.77082904603249,0.3103401206121505,1.4956951626240689,0.2265085298086797,0.070389327891398,0.4329594072761062,NCI-H2030,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000029,8.249540152313218,8.29172326198192,0.01435529297707,6.852248589565401,4.169925001442312,1.713695814843359,8.195347598322218,HCC-827-GR5,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000150,9.901002620158811,8.178166854784443,0.9560566524124028,8.007644030878014,7.169524197150003,0.0,8.589388984726849,HCC2935,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-002531,8.178266467781853,8.262000855660977,0.0,9.71699089440494,4.517275693209582,6.40667271575583,8.845960418293286,SNU-2535,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000869,8.339627347580395,6.771489469500598,0.6229303509201767,1.4005379295837286,0.0976107966264223,0.0,6.552745936748446,NCI-H1568,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000337,7.350497247084133,7.445014845868423,0.2868811477881615,2.1602748314085933,6.056800263143443,0.4114262457264649,7.42097076340615,NCI-H3122,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000886,7.349612971824522,7.553437305754408,0.4646682670034443,1.560714954474479,5.067380578019059,0.01435529297707,8.03842520687726,NCI-H2009,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000888,7.454587186925478,0.8953026213333066,0.3561438102252753,1.944858445807539,4.961623328286945,2.0250287944915226,8.835545165508693,NCI-H1793,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000030,9.117279460053922,8.294161218694752,6.992768430768924,0.4646682670034443,0.01435529297707,0.0285691521967709,8.783784026219614,PC-14,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-002497,5.420549772116318,4.797531839571962,0.0,2.0806576633452254,2.250961573533219,0.0426443374084937,4.85598969730848,NCI-H920,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000925,9.36187799586609,7.783914954166059,2.8318772411916733,1.0772429989324606,0.070389327891398,0.0426443374084937,7.058099988493412,DV-90,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000791,9.783653086390071,8.146186791490736,2.604071323668861,7.004613747286661,7.07724299893246,8.711976642303965,10.143893360756412,RERF-LC-Ad1,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000900,1.292781749227846,0.7824085649273732,0.8237493603082727,0.3448284969974411,1.1699250014423124,0.0285691521967709,0.4436066514756145,NCI-H23,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000666,1.263034405833794,0.4222330006830478,0.3673710656485294,1.1890338243900171,0.1763227726404628,0.0840642647884745,4.462706750670158,NCI-H1355,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000872,4.513490745588118,4.351910961103077,0.5558161550616396,0.7398481026993275,0.0285691521967709,0.0,5.92837032301897,HCC515,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000121,7.188737187185129,4.460087240116833,8.289188943399587,1.1043366598147355,0.0285691521967709,0.0426443374084937,1.3448284969974411,NCI-H2405,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
ACH-000781,1.599317793698226,4.017921907997263,0.3334237337251918,0.9781956296816516,0.1505596765753814,0.137503523749935,1.7782085763980875,NCI-H2023,Cell Line,Lung,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD
