sample_id,CLDN4,CLDN7,KRT5,NAPSA,NKX2-1,SFTPB,TACSTD2
C3N-01416,22.8022385013355,NA,26.1727727860083,29.9951931685183,23.9305396137403,28.5515429994614,26.8696190719753
C3N-02149,23.4279584707319,NA,28.2989325918825,29.8542702876291,23.581625555572,29.5583608690508,26.5416323210961
C3N-02424,22.4020229349542,NA,25.9342459784355,28.696215894036,22.8429407137534,27.4202563244627,26.0962937217337
C3L-00279,23.2860645112057,NA,26.7431379134442,30.7493178343104,23.0935861524923,27.8860514758895,26.1925847990468
C3N-02379,23.5417998945134,NA,28.3280572041133,29.3660493434941,23.3752548694236,27.5930597230577,26.4819589755091
C3L-00095,22.7377013762395,NA,25.8963954661102,30.2462035015865,23.0705490686559,28.7503642682802,26.2793704199024
C3N-00559,23.5373723891433,NA,25.3460379956197,30.7359330247419,23.7619576455477,27.4521282065754,26.5091858483273
C3N-02572,23.2219729497678,NA,27.1681605851428,30.8569687716475,24.2000925706972,27.6966494001895,27.014964530722
11LU016,23.1247733514201,NA,26.2102330815004,29.5743386408167,23.5151248700536,27.3830340952878,26.2835802697097
C3L-02345,23.0881877526733,NA,25.7073568306356,29.4876381632169,22.2897803354821,27.7881249446722,26.3583595085272
C3L-00510,23.1292447486031,NA,23.9889694341551,29.6592160451354,23.2417600247859,27.411726636505,26.6854034813822
C3L-00093,22.6538741788685,NA,23.3096640720112,31.8265741362534,24.989746834459,27.1200558714415,25.9829334233093
C3L-00913,22.2374648973275,NA,24.1399265076398,29.3389169414279,22.4765945503943,28.9580583591192,26.3429510452796
11LU022,22.6898994877278,NA,24.2799654955725,30.0668854745347,24.3271404638471,28.6663856668847,26.2725305761208
C3L-00412,23.3303204083114,NA,27.3226820952121,30.3652194195135,22.8997128414682,28.9333416941954,26.5254651357399
C3N-01415,23.6366902249778,NA,27.601346719587,30.1694154172901,23.2145110599824,27.8682605969992,26.6171940000924
C3N-00549,23.6160125139896,NA,26.4488590886305,29.0020784200004,22.1902060414905,27.6839570452477,25.2510764671596
C3N-02433,22.7954243706539,NA,26.642718659273,30.9161498913869,23.9829755224384,28.9368331878051,26.3347786027872
C3N-01021,22.893751041462,NA,26.1403209998127,31.1831185893156,23.8901090230968,28.7682630773184,27.1355975789159
C3L-01330,23.9091447507019,NA,24.963377652211,29.4073792729828,23.0749742385462,26.9406250829962,26.9083056224827
C3N-00203,22.7256513326753,NA,25.4016758231233,32.5508765282297,24.1372950947611,28.5740330177137,26.6919942996694
C3N-00574,23.5742067301739,NA,27.0110424580885,30.1658814728878,22.4933893213626,28.2939256875637,26.8454877926494
11LU035,23.7962370228291,NA,25.5197346326367,30.0312772246514,23.2476078233434,27.5970958579991,26.7037884833657
C3N-01071,22.7761210374651,NA,24.7003759273186,29.1534784263221,22.5920325031699,27.0550427520093,27.5601979144961
C3N-00550,23.5374327819564,NA,24.828462642407,30.3011739125079,23.1728423051258,27.8978217761406,26.8347465916912
C3N-00167,22.5282200233318,NA,25.6596660422449,31.6382773890462,23.5818241661671,28.4558317958277,26.4715928070676
C3L-00001,22.2505932145858,NA,25.1519798111651,31.3212222560198,23.6797202643321,27.618883356828,25.9705892775291
C3N-01074,23.2922695578876,NA,24.5257781947565,29.7091084948601,23.4688478493612,28.2359658588843,26.499659418271
C3L-01632,23.2057692073973,NA,29.0833571629145,29.9745963183651,22.8773084234605,28.7973882873228,27.2528929861713
C3N-02155,23.1315863737099,NA,26.5323653814008,29.5670099333647,23.3530533349821,29.3068102594711,26.1819552128079
C3N-00217,23.1796512868201,NA,28.5244048113326,30.821722599529,24.088405562624,28.5619880052646,26.5718486222416
C3N-02002,23.0423185151942,NA,26.3049169702913,32.1617249410011,23.8435223795791,29.721312586522,26.1204390723731
C3N-02145,23.0912934238736,NA,28.771308519195,31.1455684664047,23.6750772575666,27.9453811789955,26.7908104317942
C3L-02219,23.1144638152865,NA,26.2416001354253,31.5792781799879,23.7594215803289,29.9073266450893,26.8231817293526
C3N-02586,23.0831956652913,NA,25.9530140285432,30.5177889988001,23.4618734955491,28.797175877969,26.3773347414507
C3N-00180,23.1521648288664,NA,26.0143056037046,29.323230251664,22.4298925431236,28.1818311163589,26.0263319796658
C3L-01862,22.8498798230815,NA,27.3801438772846,29.1629145677477,22.0975606922947,28.4091383803106,27.6728836468753
C3N-00704,NA,NA,25.5336256011761,31.0911594957772,23.884003582942,28.1578251799893,27.0030310847018
C3N-02158,NA,NA,25.2644908156344,31.3437198946023,24.1260431694268,28.2044839701568,26.5775241692325
C3N-02421,NA,NA,26.2378065077737,31.469412818586,23.9171573245965,28.6105896353133,26.6856073051098
C3N-00556,NA,NA,25.700145960742,29.6599806497735,23.3664531846534,27.2171784559331,26.9155310565091
C3N-00294,NA,NA,24.5501693001171,29.8255670673713,23.4597274278558,28.2945579427305,26.8234272118044
C3N-01072,NA,NA,25.5405572109422,30.0166263057078,23.4837292505225,28.6625386728656,26.3413097500139
C3L-00094,NA,NA,25.8273966900991,30.023012298904,23.9322512927765,29.7824516211328,25.5132085518707
C3L-00144,NA,NA,25.8165160886425,29.1945648898087,23.3805093136464,27.9420171118797,26.3895120248377
C3N-00223,NA,NA,27.1597906574822,31.1119616258078,23.6916068477429,29.1630621605007,27.5360180851949
C3N-02380,NA,NA,27.1511266968439,31.4721129596436,24.1964699429163,28.6654829759814,26.3675140952871
C3L-01924,23.2693463646084,NA,25.2678888971546,30.6799317104427,23.6765682407044,27.4666423485286,26.4791475838826
C3N-00433,23.4315563797695,NA,26.7507617227913,29.2397688579616,22.7174275117028,27.7044396592699,25.5585815765045
C3L-01683,22.9576002640105,NA,26.5337778412938,28.8330766478494,22.3916909228857,27.0441824637912,25.7250860352032
C3N-00293,22.759500088294,NA,25.6030497710656,30.6828098260057,23.7789130035835,28.5114743243503,26.8689345538187
C3L-00009,NA,NA,27.1262487557474,29.6536755300558,22.5498836879551,28.0882122178823,26.7295399407478
C3N-00546,NA,NA,26.2990781225069,30.4162796195352,23.5874143130913,27.6098822150636,26.2308522759816
C3N-01414,NA,NA,26.9764879601958,30.3183254896227,23.7768028402823,30.2561954997965,26.7515913809958
C3N-02087,NA,NA,27.9560927002982,29.167163857097,22.7861381105683,27.8524302561604,26.9420696974986
C3L-00140,23.6406399698345,NA,29.0478022667276,30.3077696308568,23.7056061017478,30.5165118000899,26.5930711390496
C3N-02529,21.7468855979234,NA,27.5947459863717,30.5668186288876,23.6795343351775,28.0106961474911,25.8851870073018
C3L-00368,23.0710721901358,NA,27.5483891428481,30.9604225750581,24.1018014419295,28.8825505497139,26.4568776191814
C3N-02067,22.9703406837123,NA,27.5952924088709,31.5875971240421,23.8138592687455,28.9208789681864,26.9582115992294
C3N-02422,24.9609243822922,NA,26.5567371891582,30.1572846569095,23.2410273189225,28.5040891296676,28.1376722108752
C3L-00080,22.8925375144422,NA,26.0081329139841,29.8502987329859,23.6201267027474,29.5757471771562,26.894802022724
C3N-00547,22.681142044946,NA,26.019447564021,30.6255947048022,23.6172057570861,29.649092550028,26.1174709962122
C3N-01023,23.0412586404478,NA,25.5767709701797,30.9641977943404,23.7225420113924,30.1439145238829,25.6930171060202
C3N-01024,23.0852976928544,NA,25.6881228587948,30.5469345934227,24.1705018008484,28.8190135434371,26.8927942662837
C3L-00973,23.9705222145823,11.4451625678901,27.3255239678825,28.6922180835675,21.9687958465152,27.4780687782784,27.122490868347
C3L-02348,21.4349671016967,11.6235256084146,26.0957584288118,31.3076142555423,23.6421867083596,28.4366469683412,26.2228400701066
C3L-02508,22.4996764483953,17.0692566406148,26.6328482908928,30.1670130794408,22.9020548862354,29.6477357577733,26.8265934465729
C3N-00560,23.2506094037229,13.170805569189,27.0897537246717,28.9885326493103,22.8806760570482,28.222478399866,26.5673913701749
C3L-00604,NA,NA,26.9001584387692,31.2627995966274,23.9672884204928,27.852907436084,26.4352059191009
C3N-00199,NA,NA,28.4405670968603,31.1471757876429,23.9248020455853,27.7357564310861,26.860681501579
C3N-00579,NA,NA,26.1245572617784,30.1401454714254,23.9375343766138,28.3343971220818,26.3910204373601
C3N-02582,NA,NA,26.4445654960225,31.1922446683406,23.7411702486483,29.63588612811,26.1363292863377
C3L-02350,22.9163465657716,14.4058356887615,27.7932593257304,30.9043044016741,23.5814330298155,28.8500199716142,26.284340670765
C3N-00738,23.2917756667206,14.3463444717144,26.3219210327617,29.4341085255993,23.1835783734903,30.2537671449627,26.2357167277402
C3N-00959,22.9716358025199,17.893372041374,25.9637461262075,28.8794133496153,21.9210590816048,28.8386110828377,27.0226898639629
C3N-02003,22.5151424908747,16.4656083018169,25.309471297135,28.9467811598132,22.8559705205466,28.12720751308,26.146540329303
C3N-00175,NA,NA,25.9312050651695,30.7844365946556,24.2738744497167,28.8484457595588,26.5561262299913
C3N-01823,NA,NA,25.8409167244671,29.7386076943027,23.536230570232,28.3956665175761,26.1108391962675
C3L-02549,NA,NA,27.236927170935,29.0028868130619,22.2241991084974,28.4729642271018,27.8479522358163
C3L-02365,NA,NA,27.317320101133,30.5709919456493,23.9293720888631,27.7777345791843,27.3075035528554
