radius_um,cutoff,immune_def,n_labels,sections_high_lt_low,section_p,patients_high_lt_low,patient_p,mean_high,mean_low,ratio,max_section_ratio,min_section_high,min_section_absent,degree_high,degree_low,degree_ratio,n_high_min,n_low_min,eligible,contact_ratio,contact_8of8,contact_5of5,contact_absent_min
10,ge5,no_macrophage_neutrophil,12,8/8,0.0078125,5/5,0.0625,0.005782953245435372,0.024018434385589236,0.24077144882120513,0.554308281389766,0.0,0.003046070352027483,0.8013531042960984,1.4184326519854105,0.5649567522112716,386,5226,False,0.31240780319804273,True,True,0.005438025009545629
9,pos_top25,broad,14,8/8,0.0078125,5/5,0.0625,0.0111881123332033,0.048950387514480685,0.22856024030235902,0.6798528343799394,0.0028600612870275793,0.005303470815872315,0.5834862200157424,0.9637529683243788,0.6054313078072443,1990,5226,True,0.3134471108514831,True,True,0.013912997738151597
8,ge2,myeloid,6,8/8,0.0078125,5/5,0.0625,0.00526506330831477,0.023313350196814596,0.22583898340934966,0.5788954406165847,0.0010214504596527069,0.0017644817837306759,0.3999007473994504,0.6006705142790109,0.6657572460993099,3723,5226,False,0.3134928312392523,True,True,0.007927927927927928
6,ge2,myeloid,6,8/8,0.0078125,5/5,0.0625,0.0011034703705884148,0.0053157829193978936,0.20758379100879507,0.3981967824419348,0.0,0.00033084033444950173,0.08464167553578525,0.1402723777823551,0.603409430095455,3723,5226,False,0.3150993777661249,True,True,0.00897226753670473
6,ge3,myeloid,6,8/8,0.0078125,5/5,0.0625,0.0009886465889559488,0.0053157829193978936,0.18598325099925836,0.42673003435984713,0.0,0.00033084033444950173,0.0735296809562965,0.1402723777823551,0.5241921618409024,1719,5226,False,0.3184432291207008,True,True,0.00897226753670473
8,pos_top50,broad,14,8/8,0.0078125,5/5,0.0625,0.00781621137582321,0.03361066299161704,0.2325515381167185,0.5794023975383793,0.0015315812044354592,0.0026433808540359174,0.4041998301340591,0.6006705142790109,0.6729143857164739,3723,5226,False,0.3191612876384637,True,True,0.011876876876876878
10,pos_top25,no_macrophage,13,8/8,0.0078125,5/5,0.0625,0.013549364815351649,0.05364778985471995,0.2525614727474103,0.7420486162223482,0.002162070139598229,0.00406198410629666,0.9269070503655981,1.4184326519854105,0.6534727250308194,1990,5226,False,0.3201081579921556,True,True,0.0072516943489881625
6,pos_top50,myeloid,6,8/8,0.0078125,5/5,0.0625,0.0011111282766105921,0.0053157829193978936,0.2090243889674199,0.3981967824419348,6.126324817741837e-05,0.00033084033444950173,0.0852915869230962,0.1402723777823551,0.6080426401228728,3723,5226,False,0.3208748133183341,True,True,0.00897226753670473
9,pos_top25,myeloid,6,8/8,0.0078125,5/5,0.0625,0.008104622751535995,0.03419818500450554,0.23698985049844687,0.7049928131695279,0.0015334388603086664,0.00374618196886759,0.5834862200157424,0.9637529683243788,0.6054313078072443,1990,5226,False,0.3222190109286601,True,True,0.009827643644907333
9,ge3,broad,14,8/8,0.0078125,5/5,0.0625,0.011899161082108279,0.048950387514480685,0.24308614673557435,0.6266023795816543,0.0029926790660862682,0.005303470815872315,0.6106014967534342,0.9637529683243788,0.6335663980522431,1719,5226,True,0.3227686408683351,True,True,0.013912997738151597
9,ge5,no_neutrophil,13,8/8,0.0078125,5/5,0.0625,0.005998386176941629,0.02662034143525712,0.22533092565811758,0.6588214127464651,0.0,0.004692673529588826,0.48716245238551986,0.9637529683243788,0.5054847750378615,386,5226,False,0.32493403868183,True,True,0.006086515187007106
10,pos_top50,no_macrophage,13,8/8,0.0078125,5/5,0.0625,0.014682583262713213,0.05364778985471995,0.2736847743863102,0.5776271640951515,0.002062529355306419,0.00406198410629666,1.0694095548229736,1.4184326519854105,0.7539374910229951,3723,5226,False,0.3285088114029839,True,True,0.0072516943489881625
10,ge2,no_macrophage,13,8/8,0.0078125,5/5,0.0625,0.014695025860749689,0.05364778985471995,0.2739167056190818,0.5776271640951515,0.002162070139598229,0.00406198410629666,1.0573953969426397,1.4184326519854105,0.7454674675336759,3723,5226,False,0.32981416681255515,True,True,0.0072516943489881625
6,pos_top25,broad,14,8/8,0.0078125,5/5,0.0625,0.0011882832370184887,0.007769250285151066,0.15294696314386833,0.43355573424901656,0.00020429009193054137,0.0004711968399735328,0.06923401503646866,0.1402723777823551,0.49356841404578816,1990,5226,False,0.33121816871495563,True,True,0.01277868406742795
6,ge3,no_macrophage,13,8/8,0.0078125,5/5,0.0625,0.0011321839444669794,0.006495093484773479,0.1743137257563992,0.41793147695036587,0.0,0.0002807130110480621,0.0735296809562965,0.1402723777823551,0.5241921618409024,1719,5226,False,0.3324723754251018,True,True,0.0076128330614464385
7,pos_top50,broad,14,8/8,0.0078125,5/5,0.0625,0.00399894372513554,0.018323691033120697,0.21823898459689767,0.4928035445729656,0.0006126324817741837,0.0012431576203557034,0.19825568590965298,0.3111478644776535,0.6371751457863263,3723,5226,False,0.33685589828053447,True,True,0.012367843606622781
12,ge3,no_macrophage,13,8/8,0.0078125,5/5,0.0625,0.02147628604092673,0.06799163093953814,0.3158666109954711,0.8389085461891206,0.004847779716889664,0.006641536168534745,1.8522493671052984,2.4330128497402312,0.7612986373265805,1719,5226,True,0.3403199264504306,True,True,0.007913262299520602
6,pos_top50,no_macrophage,13,8/8,0.0078125,5/5,0.0625,0.001323769099035692,0.006495093484773479,0.20381063061509722,0.6547247092183685,0.0001837897445322551,0.0002807130110480621,0.0852915869230962,0.1402723777823551,0.6080426401228728,3723,5226,False,0.3403235991322589,True,True,0.0076128330614464385
7,ge2,broad,14,8/8,0.0078125,5/5,0.0625,0.003998973449387719,0.018323691033120697,0.21824060677291698,0.4929948268476721,0.0006128702757916241,0.0012431576203557034,0.19630577340220706,0.3111478644776535,0.6309083102073022,3723,5226,False,0.3405418785995605,True,True,0.012367843606622781
10,ge3,no_macrophage_neutrophil,12,8/8,0.0078125,5/5,0.0625,0.0065671352539622635,0.024018434385589236,0.27342062136666423,0.6365945833999471,0.0019391118867558657,0.003046070352027483,0.9636923067230287,1.4184326519854105,0.679406459921892,1719,5226,False,0.34173433842143003,True,True,0.005438025009545629
10,pos_top10,no_macrophage_neutrophil,12,8/8,0.0078125,5/5,0.0625,0.006081474000582114,0.024018434385589236,0.2532002670511665,0.7707964601769913,0.0019391118867558657,0.003046070352027483,0.7852402793705591,1.4184326519854105,0.5535971540639885,1131,5226,False,0.342504209692326,True,True,0.005438025009545629
10,pos_top25,no_macrophage_neutrophil,12,8/8,0.0078125,5/5,0.0625,0.0063881624057909245,0.024018434385589236,0.2659691428357105,0.7097899554943444,0.002162070139598229,0.003046070352027483,0.9269070503655981,1.4184326519854105,0.6534727250308194,1990,5226,False,0.3429700818611103,True,True,0.005438025009545629
10,ge3,broad,14,8/8,0.0078125,5/5,0.0625,0.017997641311324346,0.06429882935876555,0.2799062049933078,0.6929932156973078,0.003393445801822765,0.008332832060099318,0.9636923067230287,1.4184326519854105,0.679406459921892,1719,5226,True,0.3433949812556655,True,True,0.014876264795723558
9,pos_top50,broad,14,8/8,0.0078125,5/5,0.0625,0.013409187609720569,0.048950387514480685,0.27393424833978713,0.600680010473815,0.003185688905225755,0.005303470815872315,0.6869969189977099,0.9637529683243788,0.7128350745234553,3723,5226,True,0.34420537748100244,True,True,0.013912997738151597
9,ge2,broad,14,8/8,0.0078125,5/5,0.0625,0.013368484157445796,0.048950387514480685,0.2731027237218721,0.5627732490289317,0.0028600612870275793,0.005303470815872315,0.679935846235056,0.9637529683243788,0.7055084327441511,3723,5226,True,0.3448747935031226,True,True,0.013912997738151597
10,pos_top25,broad,14,8/8,0.0078125,5/5,0.0625,0.017743711037124965,0.06429882935876555,0.2759569841951726,0.769765056499111,0.004579502894109636,0.008332832060099318,0.9269070503655981,1.4184326519854105,0.6534727250308194,1990,5226,True,0.3480734656166088,True,True,0.014876264795723558
9,ge2,myeloid,6,8/8,0.0078125,5/5,0.0625,0.009400369642483282,0.03419818500450554,0.274879197280347,0.5779878088046944,0.0018386108273748722,0.00374618196886759,0.679935846235056,0.9637529683243788,0.7055084327441511,3723,5226,False,0.3491657508114363,True,True,0.009827643644907333
9,pos_top50,myeloid,6,8/8,0.0078125,5/5,0.0625,0.009450056858870895,0.03419818500450554,0.27633211697129156,0.5969033477441327,0.0022361085584757705,0.00374618196886759,0.6869969189977099,0.9637529683243788,0.7128350745234553,3723,5226,False,0.34979369153647677,True,True,0.009827643644907333
9,pos_top50,no_macrophage_neutrophil,12,8/8,0.0078125,5/5,0.0625,0.005243246224307286,0.018760137954292523,0.2794886816441334,0.7434460595278805,0.0016745287835161023,0.0022523877315046886,0.6869969189977099,0.9637529683243788,0.7128350745234553,3723,5226,False,0.3498259317860561,True,True,0.0053447333489497935
6,ge3,broad,14,8/8,0.0078125,5/5,0.0625,0.0014694720589898808,0.007769250285151066,0.18913949287982143,0.39358595402121827,0.0,0.0004711968399735328,0.0735296809562965,0.1402723777823551,0.5241921618409024,1719,5226,False,0.3507860713298169,True,True,0.01277868406742795
12,pos_top50,no_macrophage,13,8/8,0.0078125,5/5,0.0625,0.022529667140909655,0.06799163093953814,0.33135941629263554,0.7357608433189927,0.004571259368171701,0.006641536168534745,2.0077660871805003,2.4330128497402312,0.8252180367213704,3723,5226,True,0.3537586787373253,True,True,0.007913262299520602
5,ge1,no_macrophage,13,8/8,0.0078125,5/5,0.0625,0.0004724706836496843,0.0018854838878905188,0.25058325169688134,0.4288261980497471,0.0,6.0152788081727585e-05,0.030252679399626715,0.04428737647039442,0.68309937979393,7260,5226,False,0.3541022075790018,True,True,0.006396588486140725
12,ge2,no_macrophage,13,8/8,0.0078125,5/5,0.0625,0.022651994823735654,0.06799163093953814,0.3331585742351002,0.8356321022646964,0.005549880830779706,0.006641536168534745,1.9895820365509,2.4330128497402312,0.8177441548503636,3723,5226,True,0.3563593388804662,True,True,0.007913262299520602
10,pos_top50,no_macrophage_neutrophil,12,8/8,0.0078125,5/5,0.0625,0.007331745808826413,0.024018434385589236,0.3052549425630078,0.6469431941152065,0.001970634483040291,0.003046070352027483,1.0694095548229736,1.4184326519854105,0.7539374910229951,3723,5226,False,0.35642718880141744,True,True,0.005438025009545629
9,pos_top25,no_neutrophil,13,8/8,0.0078125,5/5,0.0625,0.006745794808831255,0.02662034143525712,0.25340752391315446,0.6898133127948317,0.002225959635931935,0.004692673529588826,0.5834862200157424,0.9637529683243788,0.6054313078072443,1990,5226,False,0.3571862283987459,True,True,0.006086515187007106
10,ge2,no_macrophage_neutrophil,12,8/8,0.0078125,5/5,0.0625,0.007355675265896155,0.024018434385589236,0.30625123802030446,0.7097899554943444,0.002162070139598229,0.003046070352027483,1.0573953969426397,1.4184326519854105,0.7454674675336759,3723,5226,False,0.36015401333732716,True,True,0.005438025009545629
5,ge1,broad,14,8/8,0.0078125,5/5,0.0625,0.0005895301406799369,0.002320742898637598,0.25402647618830293,0.31074362177517906,0.0,8.020371744230345e-05,0.030252679399626715,0.04428737647039442,0.68309937979393,7260,5226,False,0.36108762345590695,True,True,0.007337526205450734
10,ge3,myeloid,6,8/8,0.0078125,5/5,0.0625,0.013383888005483237,0.04551329909301151,0.2940654330096302,0.7686110425747732,0.002209471046036143,0.006319384570141492,0.9636923067230287,1.4184326519854105,0.679406459921892,1719,5226,True,0.3613793737492103,True,True,0.011281739213440244
6,ge1,myeloid,6,8/8,0.0078125,5/5,0.0625,0.0013707515344716348,0.0053157829193978936,0.25786446799202567,0.4096894494457036,6.126324817741837e-05,0.00033084033444950173,0.097366566880563,0.1402723777823551,0.6941250189088244,7260,5226,False,0.3617922336958763,True,True,0.00897226753670473
10,pos_top50,broad,14,8/8,0.0078125,5/5,0.0625,0.01981268138779222,0.06429882935876555,0.308134402840279,0.6077679808585456,0.005064428515999917,0.008332832060099318,1.0694095548229736,1.4184326519854105,0.7539374910229951,3723,5226,True,0.36457392478975736,True,True,0.014876264795723558
10,ge2,broad,14,8/8,0.0078125,5/5,0.0625,0.019752065685055935,0.06429882935876555,0.30719168423496707,0.5918093735632207,0.004579502894109636,0.008332832060099318,1.0573953969426397,1.4184326519854105,0.7454674675336759,3723,5226,True,0.3649173363964629,True,True,0.014876264795723558
6,pos_top50,broad,14,8/8,0.0078125,5/5,0.0625,0.001754061231964383,0.007769250285151066,0.2257696904573691,0.5200650172514699,0.00024505299270967347,0.0004711968399735328,0.0852915869230962,0.1402723777823551,0.6080426401228728,3723,5226,False,0.3680747307455486,True,True,0.01277868406742795
6,ge2,broad,14,8/8,0.0078125,5/5,0.0625,0.0017489658693669915,0.007769250285151066,0.22511385335463993,0.43355573424901656,0.00020429009193054137,0.0004711968399735328,0.08464167553578525,0.1402723777823551,0.603409430095455,3723,5226,False,0.3687561266588023,True,True,0.01277868406742795
7,ge1,myeloid,6,8/8,0.0078125,5/5,0.0625,0.0034354811312457987,0.012616650935419697,0.2722973908710677,0.5075838559113988,0.00030631624088709185,0.0008822408918653379,0.2261454710073172,0.3111478644776535,0.7268102944783632,7260,5226,False,0.3697184605249222,True,True,0.008777179333732297
8,ge3,no_neutrophil,13,8/8,0.0078125,5/5,0.0625,0.004445934261488642,0.01855886371336147,0.2395585381818278,0.4862480134936188,0.0011634671320535194,0.0023927442370287196,0.35361046726740614,0.6006705142790109,0.5886929004528336,1719,5226,False,0.3726608064291925,True,True,0.005386565272496831
10,pos_top50,myeloid,6,8/8,0.0078125,5/5,0.0625,0.014319373135850334,0.04551329909301151,0.3146195380516604,0.6250228614725402,0.0035636044278448517,0.006319384570141492,1.0694095548229736,1.4184326519854105,0.7539374910229951,3723,5226,True,0.3756902530490507,True,True,0.011281739213440244
10,ge2,myeloid,6,8/8,0.0078125,5/5,0.0625,0.014267001480530093,0.04551329909301151,0.3134688489923326,0.6250228614725402,0.0035069799114742935,0.006319384570141492,1.0573953969426397,1.4184326519854105,0.7454674675336759,3723,5226,True,0.3758683676494329,True,True,0.011281739213440244
10,ge5,no_neutrophil,13,8/8,0.0078125,5/5,0.0625,0.00994735218752326,0.034669473889634844,0.2869196175052782,0.7201422856529718,0.0023148148148148147,0.007316918305830141,0.8013531042960984,1.4184326519854105,0.5649567522112716,386,5226,True,0.3768746150064167,True,True,0.010335542667771333
12,pos_top50,no_macrophage_neutrophil,12,8/8,0.0078125,5/5,0.0625,0.010713673360992772,0.029683801143323113,0.36092659795366666,0.8608352514408311,0.004295574751373318,0.004990007953535313,2.0077660871805003,2.4330128497402312,0.8252180367213704,3723,5226,False,0.37994883621013575,True,True,0.005945498271935273
6,ge1,no_macrophage,13,8/8,0.0078125,5/5,0.0625,0.0017197903376400322,0.006495093484773479,0.26478299991705373,0.6547247092183685,0.0001837897445322551,0.0002807130110480621,0.097366566880563,0.1402723777823551,0.6941250189088244,7260,5226,False,0.38463270443591163,True,True,0.0076128330614464385
12,ge3,broad,14,8/8,0.0078125,5/5,0.0625,0.029727336498241868,0.08230074140356389,0.3612037509172983,0.9106263834532036,0.007822187046563777,0.01394360723857646,1.8522493671052984,2.4330128497402312,0.7612986373265805,1719,5226,True,0.3858674787974448,True,True,0.01661353919942481
7,ge1,no_macrophage,13,8/8,0.0078125,5/5,0.0625,0.004270716981266424,0.015345304895688961,0.278307730624904,0.5555239957004339,0.0003675794890645102,0.0006616806688990035,0.2261454710073172,0.3111478644776535,0.7268102944783632,7260,5226,False,0.3879792715577515,True,True,0.006582884500299222
10,pos_top25,no_neutrophil,13,8/8,0.0078125,5/5,0.0625,0.010582508627564241,0.034669473889634844,0.30523995435442997,0.6296752782794633,0.0035574132700171477,0.007316918305830141,0.9269070503655981,1.4184326519854105,0.6534727250308194,1990,5226,True,0.38967602157171627,True,True,0.010335542667771333
8,ge1,no_macrophage,13,8/8,0.0078125,5/5,0.0625,0.008256422653720601,0.028106931102147285,0.2937504142204211,0.5702441015772887,0.000827053850395148,0.001450350557081654,0.4509004218782192,0.6006705142790109,0.7506618206812402,7260,5226,False,0.3902294791698166,True,True,0.006516516516516516
8,pos_top50,no_neutrophil,13,8/8,0.0078125,5/5,0.0625,0.005335055986799293,0.01855886371336147,0.28746673660620264,0.6144902298809268,0.0009699730094466936,0.0023927442370287196,0.4041998301340591,0.6006705142790109,0.6729143857164739,3723,5226,False,0.39153343092540904,True,True,0.005386565272496831
10,pos_top25,no_granulocyte,12,8/8,0.0078125,5/5,0.0625,0.009935852629180283,0.03230121275681978,0.30759998715783565,0.7091947689902668,0.003433748845798707,0.0065408464270664025,0.9269070503655981,1.4184326519854105,0.6534727250308194,1990,5226,True,0.3940307071046168,True,True,0.0075013808340237504
10,ge3,no_granulocyte,12,8/8,0.0078125,5/5,0.0625,0.010429344844919392,0.03230121275681978,0.3228778102988543,0.6809481553616152,0.002811712235796005,0.0065408464270664025,0.9636923067230287,1.4184326519854105,0.679406459921892,1719,5226,True,0.3960838142554483,True,True,0.0075013808340237504
10,ge3,no_neutrophil,13,8/8,0.0078125,5/5,0.0625,0.011219179634971283,0.034669473889634844,0.32360397710925426,0.5877703694430197,0.003393445801822765,0.007316918305830141,0.9636923067230287,1.4184326519854105,0.679406459921892,1719,5226,True,0.39674171652232537,True,True,0.010335542667771333
12,pos_top50,broad,14,8/8,0.0078125,5/5,0.0625,0.03101415229857885,0.08230074140356389,0.37683928199990474,0.7446421508163803,0.009753109109845004,0.01394360723857646,2.0077660871805003,2.4330128497402312,0.8252180367213704,3723,5226,True,0.3977442119923393,True,True,0.01661353919942481
10,ge1,no_macrophage,13,8/8,0.0078125,5/5,0.0625,0.018542190372823637,0.05364778985471995,0.3456282248166518,0.5533189677100394,0.002062529355306419,0.00406198410629666,1.158698463351302,1.4184326519854105,0.816886485043507,7260,5226,False,0.4000328625991237,True,True,0.0072516943489881625
12,ge2,broad,14,8/8,0.0078125,5/5,0.0625,0.031127155300978628,0.08230074140356389,0.3782123316282874,0.7643024467556113,0.01065713312904324,0.01394360723857646,1.9895820365509,2.4330128497402312,0.8177441548503636,3723,5226,True,0.400265076667224,True,True,0.01661353919942481
9,ge1,no_macrophage,13,8/8,0.0078125,5/5,0.0625,0.013388797517918792,0.04109018403351609,0.325839317414542,0.6233267475341544,0.0017664236557822298,0.002833864682961388,0.755229031561967,0.9637529683243788,0.7836334168444012,7260,5226,False,0.401597007078985,True,True,0.007434292427191276
6,ge1,broad,14,8/8,0.0078125,5/5,0.0625,0.0021849856455494927,0.007769250285151066,0.28123506971136375,0.5200650172514699,0.00024505299270967347,0.0004711968399735328,0.097366566880563,0.1402723777823551,0.6941250189088244,7260,5226,False,0.40308939215215744,True,True,0.01277868406742795
9,pos_top50,no_neutrophil,13,8/8,0.0078125,5/5,0.0625,0.008701628748104526,0.02662034143525712,0.3268789308832724,0.6551880671159045,0.0026674257759784076,0.004692673529588826,0.6869969189977099,0.9637529683243788,0.7128350745234553,3723,5226,False,0.4052339532286469,True,True,0.006086515187007106
8,ge1,myeloid,6,8/8,0.0078125,5/5,0.0625,0.007186002791975735,0.023313350196814596,0.3082355273399355,0.5728841205660724,0.0010108435949274031,0.0017644817837306759,0.4509004218782192,0.6006705142790109,0.7506618206812402,7260,5226,False,0.40673856978819006,True,True,0.007927927927927928
